period,Battery,Biomass,Coal,Curtailment,Diesel,Gas,Geothermal,Hydro,Nuclear,Solar,Trans_loss,Wind,scs
2040,0.0,88.9871189220584,12.979054603526698,15.204857590952232,0.0,556.759907942278,0.35064,699.5869198566166,32.82867,87.70359484523402,-0.508011030658773,134.56576146094474,trd_siemens36_fixed
2050,-1.1343751761135072,82.652766074404,12.81979910401276,0.9479276004900314,0.02019035005387792,813.462117165466,0.35064,777.4841458400058,32.82867,182.72701813517466,-0.6048551465844441,250.77006352951784,trd_siemens36_fixed
2020,0.0,83.1067050246686,19.349799336414286,51.25378203985,11.409244984999997,162.37168264628394,0.35064,542.45209104515,32.82867,14.348156643181035,-0.472726168758217,27.318845473310343,trd_siemens23_fixed
2030,0.0,84.86325100460098,21.300536383002335,37.51842956643122,0.0,252.62500519393862,0.35064,638.8659280147567,32.82867,24.88623674472224,-0.6297503398786785,156.72261989885763,trd_siemens23_fixed
2040,0.0,88.4636081828334,11.567276524301555,15.200045915486644,0.0,546.3877271408129,0.35064,699.592973755,32.82867,52.451270963077484,-0.5121328360859435,182.1236228700604,trd_siemens23_fixed
2050,-1.268137629386934,82.28864725553284,10.660757937877085,1.0951402857755084,0.020925,801.621345414038,0.35064,777.4250937742249,32.82867,154.4172440215858,-0.5658159346122484,293.48359349622694,trd_siemens23_fixed
2020,0.0,83.1067050246686,19.349799336414286,51.25378203985001,11.409244984999997,162.37168264628394,0.35064,542.45209104515,32.82867,14.348156643181035,-0.472726168758217,27.318845473310343,trd_ge25_fixed
2030,0.0,81.52104526057356,20.568728347328726,38.458075877298654,0.0,237.34134380774873,0.35064,638.2205112299014,32.82867,17.637882958425,-0.6063595254519434,183.95067482147448,trd_ge25_fixed
2040,0.0,82.99429386089831,11.536621508332281,15.190508741593275,0.0,453.37882348284336,0.35064,729.939452611,32.82867,30.669312913272687,-0.5420444777522606,272.09788670140534,trd_ge25_fixed
2050,-1.508377117068162,82.24409292626036,6.190267124360355,2.5465673247113623,0.020925,746.1195799485262,0.35064,772.1763443,32.82867,105.82921675877682,-0.5573093259496246,407.3655750182071,trd_ge25_fixed
2020,0.0,83.1067050246686,19.349799336414286,51.25378203985001,11.409244984999997,162.37168264628394,0.35064,542.45209104515,32.82867,14.348156643181035,-0.472726168758217,27.318845473310343,trd_ge15_fixed
2030,0.0,84.92794636038698,21.283981684373295,37.35239819642695,0.0,253.54151108643788,0.35064,639.279304663,32.82867,19.700145114918104,-0.6350458755223675,160.53598386640604,trd_ge15_fixed
2040,0.0,88.46112777217768,11.462768484818968,15.193275490918218,0.0,546.0209772124143,0.35064,699.592973755,32.82867,50.43840001353625,-0.5195757897474328,184.61767515179994,trd_ge15_fixed
2050,-1.2674322821680744,82.27114660377664,8.019648,1.094385895324716,0.020925,774.8154978544223,0.35064,777.4224410837302,32.82867,151.32039523135964,-0.5638084930787672,326.04543734333055,trd_ge15_fixed
2020,0.0,83.1067050246686,19.349799336414286,51.25378203985,11.409244984999997,162.37168264628394,0.35064,542.45209104515,32.82867,14.348156643181035,-0.472726168758217,27.318845473310343,trd_gamesa2_fixed
2030,0.0,85.92061184999996,21.934009212231807,37.01267850500001,0.0,302.5671559511252,0.35064,639.287175163,32.82867,60.74721680597182,-0.6011719509640259,68.77882986863517,trd_gamesa2_fixed
2040,0.0,88.9316754335886,12.894918791281142,15.187947305000005,0.0,568.0290980499153,0.35064,699.592973755,32.82867,124.88897643824252,-0.5358592783469386,86.27256341031897,trd_gamesa2_fixed
2050,-1.1584947215098653,82.78889146394872,14.492630373425335,0.9387865542718424,0.02019035005387789,864.2252906274823,0.35064,777.4838200422374,32.82867,204.40832341159816,-0.6048003934010427,176.5206039388788,trd_gamesa2_fixed
2020,0.0,83.1067050246686,19.349799336414286,51.25378203985001,11.409244984999997,162.37168264628394,0.35064,542.45209104515,32.82867,14.348156643181035,-0.472726168758217,27.318845473310343,trd_enercon7_fixed
2030,0.0,85.92093269999997,21.95030953791516,37.012678505,0.0,304.24157198476513,0.35064,639.287175163,32.82867,65.3240028506905,-0.5946935483676776,62.504528211996735,trd_enercon7_fixed
2040,0.0,88.7880767387692,13.072267413773252,15.187947305000034,0.0,569.7428885883891,0.35064,699.592973755,32.82867,137.44471308150426,-0.5483923971422999,71.98181941970638,trd_enercon7_fixed
2050,-1.1951333784017595,82.82750595046834,15.120374265541928,0.9279636886698329,0.020190350053877874,869.7048524711039,0.35064,777.4841673088072,32.82867,205.99186727508837,-0.6128243288599666,168.8044442197185,trd_enercon7_fixed
2020,0.0,83.1067050246686,19.349799336414286,51.25378203985001,11.409244984999997,162.37168264628394,0.35064,542.45209104515,32.82867,14.348156643181035,-0.472726168758217,27.318845473310343,trd_enercon3_fixed
2030,0.0,75.31922901995382,18.703117992868307,40.072707622179806,0.0,210.91214519963853,0.35064,632.9146834228202,32.82867,14.388414789181034,-0.6236264448944148,227.01986292043242,trd_enercon3_fixed
2040,0.0,82.02491661485595,11.299258930226593,15.190472623650566,0.0,446.71236675982595,0.35064,730.6573474209999,32.82867,14.960660577139747,-0.5354507050223968,294.955247001974,trd_enercon3_fixed
2050,-1.4262417583292004,82.20110298847233,8.428327311161812,2.629883544567195,0.020925,694.8251649867965,0.35064,771.81193016,32.82867,42.514882736641745,-0.5556775476398778,520.1294201236465,trd_enercon3_fixed
