period,load_zone,tot_imp_twh,tot_exp_twh_excl_loss,net_imp_twh,Scenario
2030,Paraguay,0.0,0.00780174,-0.008766,Trade Emission cut 90% GE 2.5xl Single-Axis
2030,Uruguay,2.580507228816803,0.05617730602670579,2.447558201762031,Trade Emission cut 90% GE 2.5xl Single-Axis
2035,Argentina,0.8171839202275124,1.2585100703644496,-0.5917585361641116,Trade Emission cut 90% GE 2.5xl Single-Axis
2035,Brazil,0.709770923660902,2.6202720754830158,-2.328901975746226,Trade Emission cut 90% GE 2.5xl Single-Axis
2035,Chile,0.004546707,0.00214837125,0.0023004569999999997,Trade Emission cut 90% GE 2.5xl Single-Axis
2035,Paraguay,0.0,0.00780174,-0.008766,Trade Emission cut 90% GE 2.5xl Single-Axis
2035,Uruguay,2.666719822203837,0.30948911599478596,2.239513901764169,Trade Emission cut 90% GE 2.5xl Single-Axis
2040,Argentina,0.4547672955032997,1.4297477005298105,-1.1427875934810794,Trade Emission cut 90% GE 2.5xl Single-Axis
2040,Brazil,0.9229033026865789,1.8948996816566814,-1.2710231778932874,Trade Emission cut 90% GE 2.5xl Single-Axis
2040,Chile,0.0053391029999999996,0.0023128297500000002,0.0029210629999999994,Trade Emission cut 90% GE 2.5xl Single-Axis
2040,Paraguay,0.0,0.00780174,-0.008766,Trade Emission cut 90% GE 2.5xl Single-Axis
2040,Uruguay,2.159464228797537,0.20771197805092417,1.8355800785312657,Trade Emission cut 90% GE 2.5xl Single-Axis
2045,Argentina,0.5842334895853012,1.3427908715042463,-0.9341130299488776,Trade Emission cut 90% GE 2.5xl Single-Axis
2045,Brazil,1.1095192310906492,1.7599071183175832,-0.9393522431469037,Trade Emission cut 90% GE 2.5xl Single-Axis
2045,Chile,0.0058688025,0.0022325785,0.0035359695,Trade Emission cut 90% GE 2.5xl Single-Axis
2045,Paraguay,0.0016500599999999999,0.00612498,-0.00523194,Trade Emission cut 90% GE 2.5xl Single-Axis
2045,Uruguay,1.7414999064628862,0.3317159413170072,1.246840501074609,Trade Emission cut 90% GE 2.5xl Single-Axis
2050,Argentina,0.4301219627495507,1.7124915401230516,-1.4986510598219904,Trade Emission cut 90% GE 2.5xl Single-Axis
2050,Brazil,1.2088081599531635,1.9088746009628732,-1.0163230398207737,Trade Emission cut 90% GE 2.5xl Single-Axis
2050,Chile,0.005867127749999999,0.00172188225,0.00406658775,Trade Emission cut 90% GE 2.5xl Single-Axis
2050,Paraguay,0.00308563,0.004585540000000001,-0.0020692700000000007,Trade Emission cut 90% GE 2.5xl Single-Axis
2050,Uruguay,2.09711510360858,0.11732442072536955,1.8143921015992321,Trade Emission cut 90% GE 2.5xl Single-Axis
2020,Argentina,1.3207053972529992,0.3743838022095001,0.8543417567185017,Trade Emission cut 90% GE 1.5sle Single-Axis
2020,Brazil,1.04724081928,0.913552809978609,-0.033764143576203054,Trade Emission cut 90% GE 1.5sle Single-Axis
2020,Chile,0.006447309,0.0,0.006447309,Trade Emission cut 90% GE 1.5sle Single-Axis
2020,Paraguay,0.0,0.008606582500000001,-0.009570842500000001,Trade Emission cut 90% GE 1.5sle Single-Axis
2020,Uruguay,0.3393288641000006,1.4171791949448906,-1.2736578613634997,Trade Emission cut 90% GE 1.5sle Single-Axis
2025,Argentina,0.8026278612773681,0.9377618607019776,-0.24624184123791282,Trade Emission cut 90% GE 1.5sle Single-Axis
2025,Brazil,0.48449723827999985,1.8861964010025216,-1.700461729842158,Trade Emission cut 90% GE 1.5sle Single-Axis
2025,Chile,0.0036767939999999997,0.002445135,0.0011217939999999997,Trade Emission cut 90% GE 1.5sle Single-Axis
2025,Paraguay,0.0,0.00784222,-0.00880648,Trade Emission cut 90% GE 1.5sle Single-Axis
2025,Uruguay,1.5545019451370699,0.011058221989938263,1.4407727405363948,Trade Emission cut 90% GE 1.5sle Single-Axis
