,type,period,load_zone,trade,Scenario,multiplier,trade_1
2250,export,2035,Chile,0.00089,Trade Vestas V90 3000 Fixed,-1,-0.00089
2251,export,2035,Paraguay,0.0078,Trade Vestas V90 3000 Fixed,-1,-0.0078
2252,export,2035,Uruguay,0.01241,Trade Vestas V90 3000 Fixed,-1,-0.01241
2253,export,2040,Argentina,1.96061,Trade Vestas V90 3000 Fixed,-1,-1.96061
2254,export,2040,Brazil,2.19588,Trade Vestas V90 3000 Fixed,-1,-2.19588
2255,export,2040,Chile,0.00187,Trade Vestas V90 3000 Fixed,-1,-0.00187
2256,export,2040,Paraguay,0.0078,Trade Vestas V90 3000 Fixed,-1,-0.0078
2257,export,2040,Uruguay,0.23378,Trade Vestas V90 3000 Fixed,-1,-0.23378
2258,export,2045,Argentina,2.05879,Trade Vestas V90 3000 Fixed,-1,-2.05879
2259,export,2045,Brazil,2.03133,Trade Vestas V90 3000 Fixed,-1,-2.03133
2260,export,2045,Chile,0.00135,Trade Vestas V90 3000 Fixed,-1,-0.00135
2261,export,2045,Paraguay,0.00441,Trade Vestas V90 3000 Fixed,-1,-0.00441
2262,export,2045,Uruguay,0.26751,Trade Vestas V90 3000 Fixed,-1,-0.26751
2263,export,2050,Argentina,2.094,Trade Vestas V90 3000 Fixed,-1,-2.094
2264,export,2050,Brazil,1.76484,Trade Vestas V90 3000 Fixed,-1,-1.76484
2265,export,2050,Chile,0.00129,Trade Vestas V90 3000 Fixed,-1,-0.00129
2266,export,2050,Paraguay,0.00114,Trade Vestas V90 3000 Fixed,-1,-0.00114
2267,export,2050,Uruguay,0.42609,Trade Vestas V90 3000 Fixed,-1,-0.42609
2268,import,2020,Argentina,0.55782,Trade Vestas V90 3000 Fixed,1,0.55782
2269,import,2020,Brazil,1.46907,Trade Vestas V90 3000 Fixed,1,1.46907
2270,import,2020,Chile,0.00594,Trade Vestas V90 3000 Fixed,1,0.00594
2271,import,2020,Paraguay,0.0,Trade Vestas V90 3000 Fixed,1,0.0
2272,import,2020,Uruguay,0.38393,Trade Vestas V90 3000 Fixed,1,0.38393
2273,import,2025,Argentina,0.40837,Trade Vestas V90 3000 Fixed,1,0.40837
2274,import,2025,Brazil,0.91703,Trade Vestas V90 3000 Fixed,1,0.91703
2275,import,2025,Chile,0.00439,Trade Vestas V90 3000 Fixed,1,0.00439
2276,import,2025,Paraguay,0.0,Trade Vestas V90 3000 Fixed,1,0.0
2277,import,2025,Uruguay,1.61468,Trade Vestas V90 3000 Fixed,1,1.61468
2278,import,2030,Argentina,0.30762,Trade Vestas V90 3000 Fixed,1,0.30762
2279,import,2030,Brazil,0.56382,Trade Vestas V90 3000 Fixed,1,0.56382
2280,import,2030,Chile,0.00439,Trade Vestas V90 3000 Fixed,1,0.00439
2281,import,2030,Paraguay,0.0,Trade Vestas V90 3000 Fixed,1,0.0
2282,import,2030,Uruguay,3.50346,Trade Vestas V90 3000 Fixed,1,3.50346
2283,import,2035,Argentina,0.13078,Trade Vestas V90 3000 Fixed,1,0.13078
2284,import,2035,Brazil,0.52038,Trade Vestas V90 3000 Fixed,1,0.52038
2285,import,2035,Chile,0.00578,Trade Vestas V90 3000 Fixed,1,0.00578
2286,import,2035,Paraguay,0.0,Trade Vestas V90 3000 Fixed,1,0.0
2287,import,2035,Uruguay,3.57278,Trade Vestas V90 3000 Fixed,1,3.57278
2288,import,2040,Argentina,0.11532,Trade Vestas V90 3000 Fixed,1,0.11532
2289,import,2040,Brazil,0.67736,Trade Vestas V90 3000 Fixed,1,0.67736
2290,import,2040,Chile,0.00431,Trade Vestas V90 3000 Fixed,1,0.00431
2291,import,2040,Paraguay,0.0,Trade Vestas V90 3000 Fixed,1,0.0
2292,import,2040,Uruguay,3.60297,Trade Vestas V90 3000 Fixed,1,3.60297
2293,import,2045,Argentina,0.17382,Trade Vestas V90 3000 Fixed,1,0.17382
2294,import,2045,Brazil,0.84622,Trade Vestas V90 3000 Fixed,1,0.84622
2295,import,2045,Chile,0.0046,Trade Vestas V90 3000 Fixed,1,0.0046
2296,import,2045,Paraguay,0.00331,Trade Vestas V90 3000 Fixed,1,0.00331
2297,import,2045,Uruguay,3.33545,Trade Vestas V90 3000 Fixed,1,3.33545
2298,import,2050,Argentina,0.12759,Trade Vestas V90 3000 Fixed,1,0.12759
2299,import,2050,Brazil,1.10303,Trade Vestas V90 3000 Fixed,1,1.10303
2300,import,2050,Chile,0.00534,Trade Vestas V90 3000 Fixed,1,0.00534
2301,import,2050,Paraguay,0.00614,Trade Vestas V90 3000 Fixed,1,0.00614
2302,import,2050,Uruguay,3.04526,Trade Vestas V90 3000 Fixed,1,3.04526
2303,export,2020,Argentina,1.42014,Trade Siemens SWT 3.6 107 Fixed,-1,-1.42014
2304,export,2020,Brazil,0.46827,Trade Siemens SWT 3.6 107 Fixed,-1,-0.46827
2305,export,2020,Chile,0.00105,Trade Siemens SWT 3.6 107 Fixed,-1,-0.00105
2306,export,2020,Paraguay,0.00825,Trade Siemens SWT 3.6 107 Fixed,-1,-0.00825
2307,export,2020,Uruguay,0.51905,Trade Siemens SWT 3.6 107 Fixed,-1,-0.51905
2308,export,2025,Argentina,1.41768,Trade Siemens SWT 3.6 107 Fixed,-1,-1.41768
2309,export,2025,Brazil,1.28926,Trade Siemens SWT 3.6 107 Fixed,-1,-1.28926
2310,export,2025,Chile,0.00145,Trade Siemens SWT 3.6 107 Fixed,-1,-0.00145
2311,export,2025,Paraguay,0.00785,Trade Siemens SWT 3.6 107 Fixed,-1,-0.00785
2312,export,2025,Uruguay,0.21022,Trade Siemens SWT 3.6 107 Fixed,-1,-0.21022
2313,export,2030,Argentina,1.9531,Trade Siemens SWT 3.6 107 Fixed,-1,-1.9531
2314,export,2030,Brazil,2.28009,Trade Siemens SWT 3.6 107 Fixed,-1,-2.28009
2315,export,2030,Chile,0.00142,Trade Siemens SWT 3.6 107 Fixed,-1,-0.00142
2316,export,2030,Paraguay,0.0078,Trade Siemens SWT 3.6 107 Fixed,-1,-0.0078
2317,export,2030,Uruguay,0.06145,Trade Siemens SWT 3.6 107 Fixed,-1,-0.06145
2318,export,2035,Argentina,1.86165,Trade Siemens SWT 3.6 107 Fixed,-1,-1.86165
2319,export,2035,Brazil,2.12088,Trade Siemens SWT 3.6 107 Fixed,-1,-2.12088
2320,export,2035,Chile,0.00086,Trade Siemens SWT 3.6 107 Fixed,-1,-0.00086
2321,export,2035,Paraguay,0.0078,Trade Siemens SWT 3.6 107 Fixed,-1,-0.0078
2322,export,2035,Uruguay,0.0013,Trade Siemens SWT 3.6 107 Fixed,-1,-0.0013
2323,export,2040,Argentina,1.9121,Trade Siemens SWT 3.6 107 Fixed,-1,-1.9121
2324,export,2040,Brazil,1.36445,Trade Siemens SWT 3.6 107 Fixed,-1,-1.36445
2325,export,2040,Chile,0.00224,Trade Siemens SWT 3.6 107 Fixed,-1,-0.00224
2326,export,2040,Paraguay,0.0078,Trade Siemens SWT 3.6 107 Fixed,-1,-0.0078
2327,export,2040,Uruguay,0.22322,Trade Siemens SWT 3.6 107 Fixed,-1,-0.22322
2328,export,2045,Argentina,1.98196,Trade Siemens SWT 3.6 107 Fixed,-1,-1.98196
2329,export,2045,Brazil,1.40841,Trade Siemens SWT 3.6 107 Fixed,-1,-1.40841
2330,export,2045,Chile,0.00132,Trade Siemens SWT 3.6 107 Fixed,-1,-0.00132
2331,export,2045,Paraguay,0.0042,Trade Siemens SWT 3.6 107 Fixed,-1,-0.0042
2332,export,2045,Uruguay,0.31133,Trade Siemens SWT 3.6 107 Fixed,-1,-0.31133
2333,export,2050,Argentina,2.02921,Trade Siemens SWT 3.6 107 Fixed,-1,-2.02921
2334,export,2050,Brazil,1.59289,Trade Siemens SWT 3.6 107 Fixed,-1,-1.59289
2335,export,2050,Chile,0.00085,Trade Siemens SWT 3.6 107 Fixed,-1,-0.00085
2336,export,2050,Paraguay,0.00114,Trade Siemens SWT 3.6 107 Fixed,-1,-0.00114
2337,export,2050,Uruguay,0.47619,Trade Siemens SWT 3.6 107 Fixed,-1,-0.47619
2338,import,2020,Argentina,0.55782,Trade Siemens SWT 3.6 107 Fixed,1,0.55782
2339,import,2020,Brazil,1.46907,Trade Siemens SWT 3.6 107 Fixed,1,1.46907
2340,import,2020,Chile,0.00594,Trade Siemens SWT 3.6 107 Fixed,1,0.00594
2341,import,2020,Paraguay,0.0,Trade Siemens SWT 3.6 107 Fixed,1,0.0
2342,import,2020,Uruguay,0.38393,Trade Siemens SWT 3.6 107 Fixed,1,0.38393
2343,import,2025,Argentina,0.40837,Trade Siemens SWT 3.6 107 Fixed,1,0.40837
2344,import,2025,Brazil,0.88263,Trade Siemens SWT 3.6 107 Fixed,1,0.88263
2345,import,2025,Chile,0.00439,Trade Siemens SWT 3.6 107 Fixed,1,0.00439
2346,import,2025,Paraguay,0.0,Trade Siemens SWT 3.6 107 Fixed,1,0.0
2347,import,2025,Uruguay,1.63107,Trade Siemens SWT 3.6 107 Fixed,1,1.63107
2348,import,2030,Argentina,0.33736,Trade Siemens SWT 3.6 107 Fixed,1,0.33736
2349,import,2030,Brazil,0.4882,Trade Siemens SWT 3.6 107 Fixed,1,0.4882
2350,import,2030,Chile,0.00447,Trade Siemens SWT 3.6 107 Fixed,1,0.00447
2351,import,2030,Paraguay,0.0,Trade Siemens SWT 3.6 107 Fixed,1,0.0
2352,import,2030,Uruguay,3.47383,Trade Siemens SWT 3.6 107 Fixed,1,3.47383
2353,import,2035,Argentina,0.12931,Trade Siemens SWT 3.6 107 Fixed,1,0.12931
2354,import,2035,Brazil,0.53358,Trade Siemens SWT 3.6 107 Fixed,1,0.53358
2355,import,2035,Chile,0.00583,Trade Siemens SWT 3.6 107 Fixed,1,0.00583
2356,import,2035,Paraguay,0.0,Trade Siemens SWT 3.6 107 Fixed,1,0.0
2357,import,2035,Uruguay,3.32377,Trade Siemens SWT 3.6 107 Fixed,1,3.32377
2358,import,2040,Argentina,0.07821,Trade Siemens SWT 3.6 107 Fixed,1,0.07821
2359,import,2040,Brazil,0.934,Trade Siemens SWT 3.6 107 Fixed,1,0.934
2360,import,2040,Chile,0.00376,Trade Siemens SWT 3.6 107 Fixed,1,0.00376
2361,import,2040,Paraguay,0.0,Trade Siemens SWT 3.6 107 Fixed,1,0.0
2362,import,2040,Uruguay,2.49384,Trade Siemens SWT 3.6 107 Fixed,1,2.49384
2363,import,2045,Argentina,0.08575,Trade Siemens SWT 3.6 107 Fixed,1,0.08575
2364,import,2045,Brazil,1.07196,Trade Siemens SWT 3.6 107 Fixed,1,1.07196
2365,import,2045,Chile,0.0017,Trade Siemens SWT 3.6 107 Fixed,1,0.0017
2366,import,2045,Paraguay,0.00333,Trade Siemens SWT 3.6 107 Fixed,1,0.00333
2367,import,2045,Uruguay,2.54448,Trade Siemens SWT 3.6 107 Fixed,1,2.54448
2368,import,2050,Argentina,0.14317,Trade Siemens SWT 3.6 107 Fixed,1,0.14317
2369,import,2050,Brazil,1.18337,Trade Siemens SWT 3.6 107 Fixed,1,1.18337
2370,import,2050,Chile,0.00534,Trade Siemens SWT 3.6 107 Fixed,1,0.00534
2371,import,2050,Paraguay,0.00617,Trade Siemens SWT 3.6 107 Fixed,1,0.00617
2372,import,2050,Uruguay,2.76222,Trade Siemens SWT 3.6 107 Fixed,1,2.76222
2373,export,2020,Argentina,1.42014,Trade Siemens SWT 2.3 93 Fixed,-1,-1.42014
2374,export,2020,Brazil,0.46827,Trade Siemens SWT 2.3 93 Fixed,-1,-0.46827
2375,export,2020,Chile,0.00105,Trade Siemens SWT 2.3 93 Fixed,-1,-0.00105
2376,export,2020,Paraguay,0.00825,Trade Siemens SWT 2.3 93 Fixed,-1,-0.00825
2377,export,2020,Uruguay,0.51905,Trade Siemens SWT 2.3 93 Fixed,-1,-0.51905
2378,export,2025,Argentina,1.22358,Trade Siemens SWT 2.3 93 Fixed,-1,-1.22358
2379,export,2025,Brazil,1.45697,Trade Siemens SWT 2.3 93 Fixed,-1,-1.45697
2380,export,2025,Chile,0.00145,Trade Siemens SWT 2.3 93 Fixed,-1,-0.00145
2381,export,2025,Paraguay,0.00784,Trade Siemens SWT 2.3 93 Fixed,-1,-0.00784
2382,export,2025,Uruguay,0.24631,Trade Siemens SWT 2.3 93 Fixed,-1,-0.24631
2383,export,2030,Argentina,1.83926,Trade Siemens SWT 2.3 93 Fixed,-1,-1.83926
2384,export,2030,Brazil,2.71497,Trade Siemens SWT 2.3 93 Fixed,-1,-2.71497
2385,export,2030,Chile,0.00142,Trade Siemens SWT 2.3 93 Fixed,-1,-0.00142
2386,export,2030,Paraguay,0.0078,Trade Siemens SWT 2.3 93 Fixed,-1,-0.0078
2387,export,2035,Argentina,1.8593,Trade Siemens SWT 2.3 93 Fixed,-1,-1.8593
2388,export,2035,Brazil,1.84487,Trade Siemens SWT 2.3 93 Fixed,-1,-1.84487
2389,export,2035,Chile,0.00086,Trade Siemens SWT 2.3 93 Fixed,-1,-0.00086
2390,export,2035,Paraguay,0.0078,Trade Siemens SWT 2.3 93 Fixed,-1,-0.0078
2391,export,2035,Uruguay,0.0594,Trade Siemens SWT 2.3 93 Fixed,-1,-0.0594
2392,export,2040,Argentina,1.97249,Trade Siemens SWT 2.3 93 Fixed,-1,-1.97249
2393,export,2040,Brazil,1.38123,Trade Siemens SWT 2.3 93 Fixed,-1,-1.38123
2394,export,2040,Chile,0.00224,Trade Siemens SWT 2.3 93 Fixed,-1,-0.00224
2395,export,2040,Paraguay,0.0078,Trade Siemens SWT 2.3 93 Fixed,-1,-0.0078
2396,export,2040,Uruguay,0.26567,Trade Siemens SWT 2.3 93 Fixed,-1,-0.26567
2397,export,2045,Argentina,1.97805,Trade Siemens SWT 2.3 93 Fixed,-1,-1.97805
2398,export,2045,Brazil,1.38697,Trade Siemens SWT 2.3 93 Fixed,-1,-1.38697
2399,export,2045,Chile,0.00132,Trade Siemens SWT 2.3 93 Fixed,-1,-0.00132
2400,export,2045,Paraguay,0.00441,Trade Siemens SWT 2.3 93 Fixed,-1,-0.00441
2401,export,2045,Uruguay,0.34573,Trade Siemens SWT 2.3 93 Fixed,-1,-0.34573
2402,export,2050,Argentina,2.00875,Trade Siemens SWT 2.3 93 Fixed,-1,-2.00875
2403,export,2050,Brazil,1.27045,Trade Siemens SWT 2.3 93 Fixed,-1,-1.27045
2404,export,2050,Chile,0.00085,Trade Siemens SWT 2.3 93 Fixed,-1,-0.00085
2405,export,2050,Paraguay,0.00114,Trade Siemens SWT 2.3 93 Fixed,-1,-0.00114
2406,export,2050,Uruguay,0.48509,Trade Siemens SWT 2.3 93 Fixed,-1,-0.48509
2407,import,2020,Argentina,0.55782,Trade Siemens SWT 2.3 93 Fixed,1,0.55782
2408,import,2020,Brazil,1.46907,Trade Siemens SWT 2.3 93 Fixed,1,1.46907
2409,import,2020,Chile,0.00594,Trade Siemens SWT 2.3 93 Fixed,1,0.00594
2410,import,2020,Paraguay,0.0,Trade Siemens SWT 2.3 93 Fixed,1,0.0
2411,import,2020,Uruguay,0.38393,Trade Siemens SWT 2.3 93 Fixed,1,0.38393
2412,import,2025,Argentina,0.66894,Trade Siemens SWT 2.3 93 Fixed,1,0.66894
2413,import,2025,Brazil,0.84188,Trade Siemens SWT 2.3 93 Fixed,1,0.84188
2414,import,2025,Chile,0.00439,Trade Siemens SWT 2.3 93 Fixed,1,0.00439
2415,import,2025,Paraguay,0.0,Trade Siemens SWT 2.3 93 Fixed,1,0.0
2416,import,2025,Uruguay,1.42095,Trade Siemens SWT 2.3 93 Fixed,1,1.42095
2417,import,2030,Argentina,0.33755,Trade Siemens SWT 2.3 93 Fixed,1,0.33755
2418,import,2030,Brazil,0.42182,Trade Siemens SWT 2.3 93 Fixed,1,0.42182
2419,import,2030,Chile,0.00453,Trade Siemens SWT 2.3 93 Fixed,1,0.00453
2420,import,2030,Paraguay,0.0,Trade Siemens SWT 2.3 93 Fixed,1,0.0
2421,import,2030,Uruguay,3.79955,Trade Siemens SWT 2.3 93 Fixed,1,3.79955
2422,import,2035,Argentina,0.12243,Trade Siemens SWT 2.3 93 Fixed,1,0.12243
2423,import,2035,Brazil,0.66338,Trade Siemens SWT 2.3 93 Fixed,1,0.66338
2424,import,2035,Chile,0.00583,Trade Siemens SWT 2.3 93 Fixed,1,0.00583
2425,import,2035,Paraguay,0.0,Trade Siemens SWT 2.3 93 Fixed,1,0.0
2426,import,2035,Uruguay,2.9806,Trade Siemens SWT 2.3 93 Fixed,1,2.9806
2427,import,2040,Argentina,0.0802,Trade Siemens SWT 2.3 93 Fixed,1,0.0802
2428,import,2040,Brazil,0.91211,Trade Siemens SWT 2.3 93 Fixed,1,0.91211
2429,import,2040,Chile,0.00376,Trade Siemens SWT 2.3 93 Fixed,1,0.00376
2430,import,2040,Paraguay,0.0,Trade Siemens SWT 2.3 93 Fixed,1,0.0
2431,import,2040,Uruguay,2.63336,Trade Siemens SWT 2.3 93 Fixed,1,2.63336
2432,import,2045,Argentina,0.09842,Trade Siemens SWT 2.3 93 Fixed,1,0.09842
2433,import,2045,Brazil,1.09879,Trade Siemens SWT 2.3 93 Fixed,1,1.09879
2434,import,2045,Chile,0.00306,Trade Siemens SWT 2.3 93 Fixed,1,0.00306
2435,import,2045,Paraguay,0.00333,Trade Siemens SWT 2.3 93 Fixed,1,0.00333
2436,import,2045,Uruguay,2.5129,Trade Siemens SWT 2.3 93 Fixed,1,2.5129
2437,import,2050,Argentina,0.14425,Trade Siemens SWT 2.3 93 Fixed,1,0.14425
2438,import,2050,Brazil,1.24722,Trade Siemens SWT 2.3 93 Fixed,1,1.24722
2439,import,2050,Chile,0.00531,Trade Siemens SWT 2.3 93 Fixed,1,0.00531
2440,import,2050,Paraguay,0.00614,Trade Siemens SWT 2.3 93 Fixed,1,0.00614
2441,import,2050,Uruguay,2.36336,Trade Siemens SWT 2.3 93 Fixed,1,2.36336
2442,export,2020,Argentina,1.42014,Trade GE 2.5xl Fixed,-1,-1.42014
2443,export,2020,Brazil,0.46827,Trade GE 2.5xl Fixed,-1,-0.46827
2444,export,2020,Chile,0.00105,Trade GE 2.5xl Fixed,-1,-0.00105
2445,export,2020,Paraguay,0.00825,Trade GE 2.5xl Fixed,-1,-0.00825
2446,export,2020,Uruguay,0.51905,Trade GE 2.5xl Fixed,-1,-0.51905
2447,export,2025,Argentina,1.10611,Trade GE 2.5xl Fixed,-1,-1.10611
2448,export,2025,Brazil,1.4792,Trade GE 2.5xl Fixed,-1,-1.4792
2449,export,2025,Chile,0.00092,Trade GE 2.5xl Fixed,-1,-0.00092
2450,export,2025,Paraguay,0.00784,Trade GE 2.5xl Fixed,-1,-0.00784
2451,export,2025,Uruguay,0.22161,Trade GE 2.5xl Fixed,-1,-0.22161
2452,export,2030,Argentina,1.77821,Trade GE 2.5xl Fixed,-1,-1.77821
2453,export,2030,Brazil,2.60726,Trade GE 2.5xl Fixed,-1,-2.60726
2454,export,2030,Chile,0.00142,Trade GE 2.5xl Fixed,-1,-0.00142
2455,export,2030,Paraguay,0.0078,Trade GE 2.5xl Fixed,-1,-0.0078
2456,export,2030,Uruguay,0.01167,Trade GE 2.5xl Fixed,-1,-0.01167
2457,export,2035,Argentina,1.81461,Trade GE 2.5xl Fixed,-1,-1.81461
2458,export,2035,Brazil,1.70459,Trade GE 2.5xl Fixed,-1,-1.70459
2459,export,2035,Chile,0.00229,Trade GE 2.5xl Fixed,-1,-0.00229
2460,export,2035,Paraguay,0.0078,Trade GE 2.5xl Fixed,-1,-0.0078
2461,export,2035,Uruguay,0.13621,Trade GE 2.5xl Fixed,-1,-0.13621
2462,export,2040,Argentina,1.83872,Trade GE 2.5xl Fixed,-1,-1.83872
2463,export,2040,Brazil,1.5741,Trade GE 2.5xl Fixed,-1,-1.5741
2464,export,2040,Chile,0.00178,Trade GE 2.5xl Fixed,-1,-0.00178
2465,export,2040,Paraguay,0.0078,Trade GE 2.5xl Fixed,-1,-0.0078
2466,export,2040,Uruguay,0.33037,Trade GE 2.5xl Fixed,-1,-0.33037
2467,export,2045,Argentina,1.95106,Trade GE 2.5xl Fixed,-1,-1.95106
2468,export,2045,Brazil,1.17173,Trade GE 2.5xl Fixed,-1,-1.17173
2469,export,2045,Chile,0.00138,Trade GE 2.5xl Fixed,-1,-0.00138
2470,export,2045,Paraguay,0.0042,Trade GE 2.5xl Fixed,-1,-0.0042
2471,export,2045,Uruguay,0.42035,Trade GE 2.5xl Fixed,-1,-0.42035
2472,export,2050,Argentina,1.8783,Trade GE 2.5xl Fixed,-1,-1.8783
2473,export,2050,Brazil,1.24827,Trade GE 2.5xl Fixed,-1,-1.24827
2474,export,2050,Chile,0.00088,Trade GE 2.5xl Fixed,-1,-0.00088
2475,export,2050,Paraguay,0.00133,Trade GE 2.5xl Fixed,-1,-0.00133
2476,export,2050,Uruguay,0.58761,Trade GE 2.5xl Fixed,-1,-0.58761
2477,import,2020,Argentina,0.55782,Trade GE 2.5xl Fixed,1,0.55782
2478,import,2020,Brazil,1.46907,Trade GE 2.5xl Fixed,1,1.46907
2479,import,2020,Chile,0.00594,Trade GE 2.5xl Fixed,1,0.00594
2480,import,2020,Paraguay,0.0,Trade GE 2.5xl Fixed,1,0.0
2481,import,2020,Uruguay,0.38393,Trade GE 2.5xl Fixed,1,0.38393
2482,import,2025,Argentina,0.66949,Trade GE 2.5xl Fixed,1,0.66949
2483,import,2025,Brazil,0.69636,Trade GE 2.5xl Fixed,1,0.69636
2484,import,2025,Chile,0.00439,Trade GE 2.5xl Fixed,1,0.00439
2485,import,2025,Paraguay,0.0,Trade GE 2.5xl Fixed,1,0.0
2486,import,2025,Uruguay,1.44545,Trade GE 2.5xl Fixed,1,1.44545
2487,import,2030,Argentina,0.33833,Trade GE 2.5xl Fixed,1,0.33833
2488,import,2030,Brazil,0.40905,Trade GE 2.5xl Fixed,1,0.40905
2489,import,2030,Chile,0.00456,Trade GE 2.5xl Fixed,1,0.00456
2490,import,2030,Paraguay,0.0,Trade GE 2.5xl Fixed,1,0.0
2491,import,2030,Uruguay,3.65441,Trade GE 2.5xl Fixed,1,3.65441
2492,import,2035,Argentina,0.25544,Trade GE 2.5xl Fixed,1,0.25544
2493,import,2035,Brazil,0.61752,Trade GE 2.5xl Fixed,1,0.61752
2494,import,2035,Chile,0.00452,Trade GE 2.5xl Fixed,1,0.00452
2495,import,2035,Paraguay,0.0,Trade GE 2.5xl Fixed,1,0.0
2496,import,2035,Uruguay,2.78803,Trade GE 2.5xl Fixed,1,2.78803
2497,import,2040,Argentina,0.26768,Trade GE 2.5xl Fixed,1,0.26768
2498,import,2040,Brazil,0.94118,Trade GE 2.5xl Fixed,1,0.94118
2499,import,2040,Chile,0.00428,Trade GE 2.5xl Fixed,1,0.00428
2500,import,2040,Paraguay,0.0,Trade GE 2.5xl Fixed,1,0.0
2501,import,2040,Uruguay,2.53963,Trade GE 2.5xl Fixed,1,2.53963
2502,import,2045,Argentina,0.13166,Trade GE 2.5xl Fixed,1,0.13166
2503,import,2045,Brazil,1.19889,Trade GE 2.5xl Fixed,1,1.19889
2504,import,2045,Chile,0.00167,Trade GE 2.5xl Fixed,1,0.00167
2505,import,2045,Paraguay,0.00333,Trade GE 2.5xl Fixed,1,0.00333
2506,import,2045,Uruguay,2.21317,Trade GE 2.5xl Fixed,1,2.21317
2507,import,2050,Argentina,0.16411,Trade GE 2.5xl Fixed,1,0.16411
2508,import,2050,Brazil,1.26541,Trade GE 2.5xl Fixed,1,1.26541
2509,import,2050,Chile,0.00531,Trade GE 2.5xl Fixed,1,0.00531
2510,import,2050,Paraguay,0.00601,Trade GE 2.5xl Fixed,1,0.00601
2511,import,2050,Uruguay,2.27554,Trade GE 2.5xl Fixed,1,2.27554
2512,export,2020,Argentina,1.42014,Trade GE 1.5sle Fixed,-1,-1.42014
2513,export,2020,Brazil,0.46827,Trade GE 1.5sle Fixed,-1,-0.46827
2514,export,2020,Chile,0.00105,Trade GE 1.5sle Fixed,-1,-0.00105
2515,export,2020,Paraguay,0.00825,Trade GE 1.5sle Fixed,-1,-0.00825
2516,export,2020,Uruguay,0.51905,Trade GE 1.5sle Fixed,-1,-0.51905
2517,export,2025,Argentina,1.23115,Trade GE 1.5sle Fixed,-1,-1.23115
2518,export,2025,Brazil,1.50011,Trade GE 1.5sle Fixed,-1,-1.50011
2519,export,2025,Chile,0.00145,Trade GE 1.5sle Fixed,-1,-0.00145
2520,export,2025,Paraguay,0.00785,Trade GE 1.5sle Fixed,-1,-0.00785
2521,export,2025,Uruguay,0.22586,Trade GE 1.5sle Fixed,-1,-0.22586
2522,export,2030,Argentina,1.8392,Trade GE 1.5sle Fixed,-1,-1.8392
2523,export,2030,Brazil,2.73501,Trade GE 1.5sle Fixed,-1,-2.73501
2524,export,2030,Chile,0.00142,Trade GE 1.5sle Fixed,-1,-0.00142
2525,export,2030,Paraguay,0.0078,Trade GE 1.5sle Fixed,-1,-0.0078
2526,export,2030,Uruguay,0.00494,Trade GE 1.5sle Fixed,-1,-0.00494
2527,export,2035,Argentina,1.86969,Trade GE 1.5sle Fixed,-1,-1.86969
2528,export,2035,Brazil,1.84068,Trade GE 1.5sle Fixed,-1,-1.84068
2529,export,2035,Chile,0.00086,Trade GE 1.5sle Fixed,-1,-0.00086
2530,export,2035,Paraguay,0.0078,Trade GE 1.5sle Fixed,-1,-0.0078
2531,export,2035,Uruguay,0.05851,Trade GE 1.5sle Fixed,-1,-0.05851
2532,export,2040,Argentina,1.99353,Trade GE 1.5sle Fixed,-1,-1.99353
2533,export,2040,Brazil,1.39718,Trade GE 1.5sle Fixed,-1,-1.39718
2534,export,2040,Chile,0.00221,Trade GE 1.5sle Fixed,-1,-0.00221
2535,export,2040,Paraguay,0.0078,Trade GE 1.5sle Fixed,-1,-0.0078
2536,export,2040,Uruguay,0.27516,Trade GE 1.5sle Fixed,-1,-0.27516
2537,export,2045,Argentina,1.93967,Trade GE 1.5sle Fixed,-1,-1.93967
2538,export,2045,Brazil,1.32976,Trade GE 1.5sle Fixed,-1,-1.32976
2539,export,2045,Chile,0.00132,Trade GE 1.5sle Fixed,-1,-0.00132
2540,export,2045,Paraguay,0.00441,Trade GE 1.5sle Fixed,-1,-0.00441
2541,export,2045,Uruguay,0.36342,Trade GE 1.5sle Fixed,-1,-0.36342
2542,export,2050,Argentina,1.99238,Trade GE 1.5sle Fixed,-1,-1.99238
2543,export,2050,Brazil,1.25034,Trade GE 1.5sle Fixed,-1,-1.25034
2544,export,2050,Chile,0.00085,Trade GE 1.5sle Fixed,-1,-0.00085
2545,export,2050,Paraguay,0.00114,Trade GE 1.5sle Fixed,-1,-0.00114
2546,export,2050,Uruguay,0.50213,Trade GE 1.5sle Fixed,-1,-0.50213
2547,import,2020,Argentina,0.55782,Trade GE 1.5sle Fixed,1,0.55782
2548,import,2020,Brazil,1.46907,Trade GE 1.5sle Fixed,1,1.46907
2549,import,2020,Chile,0.00594,Trade GE 1.5sle Fixed,1,0.00594
2550,import,2020,Paraguay,0.0,Trade GE 1.5sle Fixed,1,0.0
2551,import,2020,Uruguay,0.38393,Trade GE 1.5sle Fixed,1,0.38393
2552,import,2025,Argentina,0.66911,Trade GE 1.5sle Fixed,1,0.66911
2553,import,2025,Brazil,0.82322,Trade GE 1.5sle Fixed,1,0.82322
2554,import,2025,Chile,0.00439,Trade GE 1.5sle Fixed,1,0.00439
2555,import,2025,Paraguay,0.0,Trade GE 1.5sle Fixed,1,0.0
2556,import,2025,Uruguay,1.4697,Trade GE 1.5sle Fixed,1,1.4697
2557,import,2030,Argentina,0.3375,Trade GE 1.5sle Fixed,1,0.3375
2558,import,2030,Brazil,0.43785,Trade GE 1.5sle Fixed,1,0.43785
