index,Latitude,Longitude,project,load_zone,cap_mw,annual_cf,d_trans_km,ann_cfs_ninja_wind_vestas_v90_2mw_100m
526,-34.25,-59.25,p_wind_Argentina_AR1021,Argentina,1524,0.11,2.842707632,0.3358970856102012
527,-34.75,-59.25,p_wind_Argentina_AR1022,Argentina,1572,0.13,8.64774803,0.36211464025501144
528,-35.25,-59.25,p_wind_Argentina_AR1023,Argentina,1509,0.14,14.01320184,0.3710147996357023
529,-35.75,-59.25,p_wind_Argentina_AR1024,Argentina,1560,0.16,19.52274148,0.37195173041894497
530,-36.25,-59.25,p_wind_Argentina_AR1025,Argentina,1560,0.17,7.716761542,0.3768452868852476
531,-36.75,-59.25,p_wind_Argentina_AR1026,Argentina,1563,0.17,6.80859773,0.3909873633879806
532,-37.25,-59.25,p_wind_Argentina_AR1027,Argentina,1512,0.18,3.561439532,0.42404178051001984
533,-37.75,-59.25,p_wind_Argentina_AR1028,Argentina,1542,0.22,18.40520933,0.45885587431694014
534,-38.25,-59.25,p_wind_Argentina_AR1029,Argentina,1515,0.29,3.493329617,0.47668283242258835
535,-29.75,-58.75,p_wind_Argentina_AR1039,Argentina,1536,0.06,3.015078986,0.3099488843351545
536,-30.25,-58.75,p_wind_Argentina_AR1040,Argentina,1680,0.06,2.45532538,0.3015050091074688
537,-30.75,-58.75,p_wind_Argentina_AR1041,Argentina,1680,0.07,2.489549537,0.30905327868852445
538,-31.25,-58.75,p_wind_Argentina_AR1042,Argentina,1665,0.07,0.837399522,0.3256242030965385
539,-31.75,-58.75,p_wind_Argentina_AR1043,Argentina,1659,0.07,1.967357443,0.34282456739526446
540,-32.25,-58.75,p_wind_Argentina_AR1044,Argentina,1611,0.08,8.016688611,0.3475664845173054
541,-32.75,-58.75,p_wind_Argentina_AR1045,Argentina,1611,0.09,6.160662803,0.34748030510018313
542,-33.25,-58.75,p_wind_Argentina_AR1046,Argentina,1449,0.09,1.436656365,0.3381329690346092
543,-33.75,-58.75,p_wind_Argentina_AR1047,Argentina,621,0.1,1.215281613,0.3276090619307823
544,-34.25,-58.75,p_wind_Argentina_AR1048,Argentina,843,0.11,15.40812715,0.3432578551912588
545,-34.75,-58.75,p_wind_Argentina_AR1049,Argentina,1056,0.13,12.48647881,0.3669386384335157
546,-35.25,-58.75,p_wind_Argentina_AR1050,Argentina,1557,0.15,14.10772216,0.3757684426229512
547,-35.75,-58.75,p_wind_Argentina_AR1051,Argentina,1542,0.16,14.33029287,0.37911577868852464
548,-36.25,-58.75,p_wind_Argentina_AR1052,Argentina,1563,0.17,35.61035267,0.38134688069216705
549,-36.75,-58.75,p_wind_Argentina_AR1053,Argentina,1569,0.17,30.6991668,0.3901102003643001
550,-37.25,-58.75,p_wind_Argentina_AR1054,Argentina,1548,0.19,2.310539671,0.41794421675774024
551,-37.75,-58.75,p_wind_Argentina_AR1055,Argentina,1545,0.24,18.94634398,0.46108356102003806
552,-38.25,-58.75,p_wind_Argentina_AR1056,Argentina,1515,0.32,4.242661622,0.4909685792349763
553,-29.25,-58.25,p_wind_Argentina_AR1065,Argentina,1692,0.06,3.715392665,0.3066271630236782
554,-29.75,-58.25,p_wind_Argentina_AR1066,Argentina,1686,0.06,5.391683268,0.2952365664845173
555,-30.25,-58.25,p_wind_Argentina_AR1067,Argentina,1674,0.07,0.505993044,0.31311316029144
556,-30.75,-58.25,p_wind_Argentina_AR1068,Argentina,1653,0.07,1.269343657,0.3353063524590176
557,-31.25,-58.25,p_wind_Argentina_AR1069,Argentina,1521,0.08,1.145165231,0.3388112477231331
558,-31.75,-58.25,p_wind_Argentina_AR1070,Argentina,1380,0.08,0.95866997,0.34304838342440946
559,-32.25,-58.25,p_wind_Argentina_AR1071,Argentina,1446,0.09,1.183272249,0.3462390710382522
560,-32.75,-58.25,p_wind_Argentina_AR1072,Argentina,1434,0.1,7.006683236,0.3491719034608381
561,-34.25,-58.25,p_wind_Argentina_AR1073,Argentina,354,0.12,49.25990205,0.38209483151184
562,-34.75,-58.25,p_wind_Argentina_AR1074,Argentina,498,0.14,1.030763444,0.38675136612021854
563,-35.25,-58.25,p_wind_Argentina_AR1075,Argentina,1569,0.16,4.79896472,0.38525831056466414
564,-35.75,-58.25,p_wind_Argentina_AR1076,Argentina,1503,0.17,27.77183189,0.38624874772313333
565,-36.25,-58.25,p_wind_Argentina_AR1077,Argentina,1539,0.17,44.67859832,0.3900272085610204
566,-36.75,-58.25,p_wind_Argentina_AR1078,Argentina,1566,0.17,36.65213196,0.39571630236794186
567,-37.25,-58.25,p_wind_Argentina_AR1079,Argentina,1545,0.2,14.21523642,0.41366017759562973
568,-37.75,-58.25,p_wind_Argentina_AR1080,Argentina,1530,0.26,6.012541957,0.45976286429872537
569,-38.25,-58.25,p_wind_Argentina_AR1081,Argentina,1356,0.34,5.094990159,0.5075664845173057
570,-29.25,-57.75,p_wind_Argentina_AR1086,Argentina,1695,0.06,0.484048113,0.3208830828779603
571,-29.75,-57.75,p_wind_Argentina_AR1087,Argentina,1668,0.06,2.456921844,0.3158978825136618
572,-30.25,-57.75,p_wind_Argentina_AR1088,Argentina,1530,0.07,0.007490094,0.33161259107468277
573,-34.75,-57.75,p_wind_Argentina_AR1089,Argentina,183,0.16,15.50171307,0.3983761384335149
574,-35.25,-57.75,p_wind_Argentina_AR1090,Argentina,1563,0.18,20.41791323,0.39768909380692213
575,-35.75,-57.75,p_wind_Argentina_AR1091,Argentina,1545,0.2,14.8483619,0.40322165300546675
576,-36.25,-57.75,p_wind_Argentina_AR1092,Argentina,1548,0.21,2.76304854,0.4074739298724969
577,-36.75,-57.75,p_wind_Argentina_AR1093,Argentina,1548,0.2,4.376020052,0.4108081739526411
578,-37.25,-57.75,p_wind_Argentina_AR1094,Argentina,1542,0.23,18.44231824,0.42573895719490173
579,-37.75,-57.75,p_wind_Argentina_AR1095,Argentina,1449,0.29,15.27258063,0.4668981102003638
580,-28.25,-57.25,p_wind_Argentina_AR1097,Argentina,570,0.06,31.87158829,0.3301781648451736
581,-28.75,-57.25,p_wind_Argentina_AR1098,Argentina,1554,0.06,10.19881392,0.3320195810564671
582,-29.25,-57.25,p_wind_Argentina_AR1099,Argentina,1638,0.06,20.91319655,0.3335982468123871
583,-29.75,-57.25,p_wind_Argentina_AR1100,Argentina,1482,0.07,0.03886308,0.34082194899817864
584,-35.25,-57.25,p_wind_Argentina_AR1102,Argentina,693,0.22,17.85503665,0.4151683743169403
585,-35.75,-57.25,p_wind_Argentina_AR1103,Argentina,525,0.26,42.19627299,0.42880168488160364
586,-36.25,-57.25,p_wind_Argentina_AR1104,Argentina,1044,0.27,22.08207121,0.43398895719490077
587,-36.75,-57.25,p_wind_Argentina_AR1105,Argentina,1542,0.27,27.1663209,0.43819751821493746
588,-37.25,-57.25,p_wind_Argentina_AR1106,Argentina,1437,0.29,17.34536602,0.45428472222222394
589,-28.25,-56.75,p_wind_Argentina_AR1108,Argentina,1140,0.06,2.449627711,0.2907949681238613
590,-28.75,-56.75,p_wind_Argentina_AR1109,Argentina,1707,0.06,9.893145024,0.3102254098360654
591,-29.25,-56.75,p_wind_Argentina_AR1110,Argentina,1569,0.07,0.763081685,0.33335177595628573
592,-36.25,-56.75,p_wind_Argentina_AR1111,Argentina,270,0.35,14.81811009,0.46140494080145916
593,-36.75,-56.75,p_wind_Argentina_AR1112,Argentina,897,0.34,4.11162087,0.47105976775956293
594,-28.25,-56.25,p_wind_Argentina_AR1114,Argentina,1449,0.06,1.660474536,0.23846596083788643
595,-28.75,-56.25,p_wind_Argentina_AR1115,Argentina,1569,0.07,2.622249679,0.28256967213114753
596,-30.25,-57.25,p_wind_Brazil_BR883,Brazil,1563,0.07,54.49574228,0.35245673952641055
597,-29.75,-56.75,p_wind_Brazil_BR932,Brazil,1617,0.07,9.430958483,0.3540293715846991
598,-29.25,-56.25,p_wind_Brazil_BR981,Brazil,1629,0.07,4.154536582,0.3220207194899819
599,-29.75,-56.25,p_wind_Brazil_BR982,Brazil,1650,0.07,4.616833104,0.3540425774134796
600,-30.25,-56.25,p_wind_Brazil_BR983,Brazil,1644,0.07,48.50102339,0.36335496357012903
601,-28.25,-55.75,p_wind_Brazil_BR1034,Brazil,1437,0.06,3.406343723,0.20148656648451713
602,-28.75,-55.75,p_wind_Brazil_BR1035,Brazil,1677,0.06,12.20768227,0.24740403005464545
603,-29.25,-55.75,p_wind_Brazil_BR1036,Brazil,1659,0.07,18.70521849,0.3107098132969053
604,-29.75,-55.75,p_wind_Brazil_BR1037,Brazil,1650,0.07,1.219673754,0.3296415072859741
605,-30.25,-55.75,p_wind_Brazil_BR1038,Brazil,1644,0.08,14.14974616,0.3302677595628411
606,-30.75,-55.75,p_wind_Brazil_BR1039,Brazil,1623,0.08,8.02956161,0.3319234972677606
607,-28.75,-55.25,p_wind_Brazil_BR1094,Brazil,1683,0.06,0.006150936,0.24606409380692215
608,-29.25,-55.25,p_wind_Brazil_BR1095,Brazil,1623,0.06,41.66834303,0.2846969489981784
609,-29.75,-55.25,p_wind_Brazil_BR1096,Brazil,1620,0.07,0.637678769,0.2931327413479049
610,-30.25,-55.25,p_wind_Brazil_BR1097,Brazil,1668,0.08,32.51780553,0.29669125683060116
611,-30.75,-55.25,p_wind_Brazil_BR1098,Brazil,1647,0.09,17.22807748,0.29488991347905275
612,-29.25,-54.75,p_wind_Brazil_BR1155,Brazil,1596,0.06,49.58909453,0.27112431693989086
613,-29.75,-54.75,p_wind_Brazil_BR1156,Brazil,1629,0.07,5.557548902,0.2696050774134789
614,-30.25,-54.75,p_wind_Brazil_BR1157,Brazil,1608,0.08,60.69347301,0.2821262522768666
615,-30.75,-54.75,p_wind_Brazil_BR1158,Brazil,1626,0.09,31.66636469,0.28470742258652215
616,-31.25,-54.75,p_wind_Brazil_BR1159,Brazil,1641,0.1,19.31345811,0.2792085610200369
617,-29.75,-54.25,p_wind_Brazil_BR1219,Brazil,1638,0.06,11.11062218,0.2571409380692152
618,-30.25,-54.25,p_wind_Brazil_BR1220,Brazil,1632,0.07,65.76390732,0.2786673497267754
619,-30.75,-54.25,p_wind_Brazil_BR1221,Brazil,1614,0.08,48.95347262,0.2930119535519139
620,-31.25,-54.25,p_wind_Brazil_BR1222,Brazil,1602,0.09,2.247735081,0.289068761384335
621,-31.75,-54.25,p_wind_Brazil_BR1223,Brazil,1623,0.09,12.81790051,0.27662909836065647
622,-30.25,-53.75,p_wind_Brazil_BR1287,Brazil,1593,0.06,64.22109966,0.2524173497267763
623,-30.75,-53.75,p_wind_Brazil_BR1288,Brazil,1566,0.06,51.33555387,0.2789019808743167
624,-31.25,-53.75,p_wind_Brazil_BR1289,Brazil,1566,0.07,19.3200421,0.2840363160291434
625,-31.75,-53.75,p_wind_Brazil_BR1290,Brazil,1461,0.09,12.44558185,0.28901719034608414
626,-31.25,-53.25,p_wind_Brazil_BR1358,Brazil,1269,0.06,10.55104297,0.2917019581056458
627,-31.75,-53.25,p_wind_Brazil_BR1359,Brazil,1497,0.08,4.433870621,0.31030942622950847
628,-32.25,-53.25,p_wind_Brazil_BR1360,Brazil,1518,0.13,46.06533443,0.3540899362477232
629,-33.25,-53.25,p_wind_Brazil_BR1361,Brazil,1086,0.3,10.86340978,0.4433077185792369
630,-31.25,-52.75,p_wind_Brazil_BR1429,Brazil,1539,0.07,3.508583392,0.3327136839708565
631,-31.75,-52.75,p_wind_Brazil_BR1430,Brazil,1569,0.11,0.35766132,0.3560338114754104
632,-32.25,-52.75,p_wind_Brazil_BR1431,Brazil,1074,0.18,22.41776524,0.4110618169398926
633,-32.75,-52.75,p_wind_Brazil_BR1432,Brazil,426,0.28,6.695945624,0.46677459016393447
634,-33.25,-52.75,p_wind_Brazil_BR1433,Brazil,414,0.37,25.66155847,0.4788148907103847
635,-30.75,-52.25,p_wind_Brazil_BR1501,Brazil,1455,0.06,9.659969844,0.3417496584699456
636,-31.25,-52.25,p_wind_Brazil_BR1502,Brazil,1578,0.1,1.958872415,0.3791164617486346
637,-31.75,-52.25,p_wind_Brazil_BR1503,Brazil,1023,0.17,12.60875872,0.40933561020036546
638,-32.25,-52.25,p_wind_Brazil_BR1504,Brazil,765,0.26,18.79366928,0.4548816029143906
639,-30.75,-51.75,p_wind_Brazil_BR1574,Brazil,1503,0.08,0.54318179,0.37685245901639486
640,-31.25,-51.75,p_wind_Brazil_BR1575,Brazil,786,0.15,29.8785745,0.4212770947176699
641,-31.75,-51.75,p_wind_Brazil_BR1576,Brazil,303,0.25,54.16937266,0.45460678506375146
642,3.75,-51.25,p_wind_Brazil_BR1577,Brazil,420,0.11,319.3512045,0.1401213570127505
643,3.25,-51.25,p_wind_Brazil_BR1578,Brazil,303,0.08,264.0741377,0.11996744080145687
644,2.75,-51.25,p_wind_Brazil_BR1579,Brazil,138,0.06,208.8040451,0.14041279599271364
645,-30.75,-51.25,p_wind_Brazil_BR1646,Brazil,315,0.14,36.62960252,0.4206680327868867
646,-31.25,-51.25,p_wind_Brazil_BR1647,Brazil,348,0.25,71.48332466,0.46579986338797963
647,2.25,-50.75,p_wind_Brazil_BR1648,Brazil,540,0.07,161.2317862,0.16953130692167584
648,-30.25,-50.75,p_wind_Brazil_BR1712,Brazil,1062,0.08,5.971005453,0.36924225865209503
649,-30.75,-50.75,p_wind_Brazil_BR1713,Brazil,660,0.22,52.46252331,0.46935268670309643
650,1.75,-50.25,p_wind_Brazil_BR1714,Brazil,324,0.11,143.8741491,0.15946095173041908
651,1.25,-50.25,p_wind_Brazil_BR1715,Brazil,471,0.09,113.4014287,0.13869023224043672
652,0.75,-50.25,p_wind_Brazil_BR1716,Brazil,315,0.06,98.44877542,0.14784323770491758
653,-30.25,-50.25,p_wind_Brazil_BR1777,Brazil,714,0.16,6.568587168,0.4263809198542814
654,0.25,-49.75,p_wind_Brazil_BR1778,Brazil,357,0.07,149.0320918,0.19434061930783206
655,-0.25,-49.25,p_wind_Brazil_BR1838,Brazil,657,0.09,152.930673,0.18678904826958073
656,-0.25,-48.75,p_wind_Brazil_BR1896,Brazil,654,0.16,126.1966576,0.3306402550091078
657,-0.75,-48.75,p_wind_Brazil_BR1897,Brazil,654,0.07,75.70420814,0.23518841074681154
658,-0.75,-47.75,p_wind_Brazil_BR2001,Brazil,507,0.17,59.05350948,0.28588991347905135
659,-1.25,-47.75,p_wind_Brazil_BR2002,Brazil,1416,0.07,5.816805749,0.14113069216757662
660,-0.75,-47.25,p_wind_Brazil_BR2050,Brazil,513,0.19,74.53217638,0.28727925774134644
661,-1.25,-47.25,p_wind_Brazil_BR2051,Brazil,1383,0.09,37.04951094,0.15086520947176651
662,-1.25,-46.75,p_wind_Brazil_BR2098,Brazil,1383,0.09,91.83534025,0.14808731785063708
663,-1.25,-46.25,p_wind_Brazil_BR2144,Brazil,789,0.09,115.8091458,0.1589384107468128
664,-1.75,-44.75,p_wind_Brazil_BR2278,Brazil,528,0.08,100.6147942,0.23253460837887074
665,-2.75,-43.25,p_wind_Brazil_BR2403,Brazil,939,0.06,3.562291598,0.239992030965391
666,-2.75,-42.75,p_wind_Brazil_BR2444,Brazil,951,0.1,5.820324819,0.2984783697632056
667,-22.75,-42.75,p_wind_Brazil_BR2484,Brazil,762,0.06,4.856585378,0.18552663934426164
668,-3.25,-42.25,p_wind_Brazil_BR2485,Brazil,1497,0.08,15.44123679,0.22123907103825072
669,-22.75,-42.25,p_wind_Brazil_BR2524,Brazil,813,0.11,27.40724512,0.2568998178506361
670,-3.25,-41.75,p_wind_Brazil_BR2525,Brazil,1413,0.13,8.5352499,0.27766154371584595
671,-3.25,-41.25,p_wind_Brazil_BR2564,Brazil,1575,0.18,19.57628643,0.31759255464480957
672,-3.25,-40.75,p_wind_Brazil_BR2602,Brazil,1701,0.2,3.985757921,0.31216142987249523
673,-8.25,-40.75,p_wind_Brazil_BR2612,Brazil,1758,0.06,5.521408778,0.4146621129326053
674,-8.75,-40.75,p_wind_Brazil_BR2613,Brazil,1746,0.06,41.25039926,0.4235751366120239
675,-3.25,-40.25,p_wind_Brazil_BR2638,Brazil,1836,0.2,13.73814688,0.3541387750455374
676,-7.75,-40.25,p_wind_Brazil_BR2647,Brazil,1788,0.07,23.8589468,0.3583783014571951
677,-8.25,-40.25,p_wind_Brazil_BR2648,Brazil,1578,0.08,18.91559063,0.3832448770491823
678,-8.75,-40.25,p_wind_Brazil_BR2649,Brazil,1329,0.08,58.91291576,0.39907217668488276
679,-9.25,-40.25,p_wind_Brazil_BR2650,Brazil,1548,0.08,12.69209345,0.4147356557377058
680,-9.75,-40.25,p_wind_Brazil_BR2651,Brazil,1800,0.08,6.893959721,0.41136600637522736
681,-10.25,-40.25,p_wind_Brazil_BR2652,Brazil,1818,0.07,11.81262442,0.3689122267759552
682,-10.75,-40.25,p_wind_Brazil_BR2653,Brazil,1809,0.06,33.73858995,0.31710974499089206
683,-20.25,-40.25,p_wind_Brazil_BR2672,Brazil,600,0.09,7.398696999,0.2769628870673956
684,-3.25,-39.75,p_wind_Brazil_BR2673,Brazil,1665,0.24,1.369380876,0.40729735883424406
685,-3.75,-39.75,p_wind_Brazil_BR2674,Brazil,1662,0.07,2.963888627,0.3444721083788712
686,-5.75,-39.75,p_wind_Brazil_BR2678,Brazil,1761,0.06,61.09659079,0.3212719717668493
687,-6.25,-39.75,p_wind_Brazil_BR2679,Brazil,1695,0.06,19.29042333,0.2912209699453548
688,-7.75,-39.75,p_wind_Brazil_BR2682,Brazil,1743,0.06,7.626658909,0.3102435109289617
689,-8.25,-39.75,p_wind_Brazil_BR2683,Brazil,1425,0.08,40.96741036,0.3514595856101993
690,-8.75,-39.75,p_wind_Brazil_BR2684,Brazil,1539,0.1,18.48499455,0.38865198087431574
691,-9.25,-39.75,p_wind_Brazil_BR2685,Brazil,1518,0.1,18.97979764,0.40909414845173087
692,-9.75,-39.75,p_wind_Brazil_BR2686,Brazil,1761,0.1,17.49307826,0.4080052367941731
693,-10.25,-39.75,p_wind_Brazil_BR2687,Brazil,1824,0.08,30.59632311,0.37518545081967114
694,-10.75,-39.75,p_wind_Brazil_BR2688,Brazil,1824,0.07,58.51584779,0.33434904371584706
695,-17.75,-39.75,p_wind_Brazil_BR2702,Brazil,1467,0.07,19.96266414,0.22201627959927103
696,-18.25,-39.75,p_wind_Brazil_BR2703,Brazil,975,0.1,57.91392843,0.2358361794171212
697,-18.75,-39.75,p_wind_Brazil_BR2704,Brazil,789,0.11,15.00287763,0.24740619307832287
698,-19.25,-39.75,p_wind_Brazil_BR2705,Brazil,834,0.13,40.77747121,0.2463238843351548
699,-3.25,-39.25,p_wind_Brazil_BR2706,Brazil,918,0.35,5.02388982,0.44908082877960065
700,-3.75,-39.25,p_wind_Brazil_BR2707,Brazil,1824,0.18,1.86439381,0.36516347905282415
701,-4.25,-39.25,p_wind_Brazil_BR2708,Brazil,1794,0.11,51.60831925,0.32308777322404286
702,-4.75,-39.25,p_wind_Brazil_BR2709,Brazil,1842,0.09,38.63407426,0.3270804872495445
703,-5.25,-39.25,p_wind_Brazil_BR2710,Brazil,1827,0.07,32.21223108,0.3137472677595625
704,-5.75,-39.25,p_wind_Brazil_BR2711,Brazil,1791,0.06,39.71341225,0.283699567395264
705,-8.25,-39.25,p_wind_Brazil_BR2716,Brazil,1416,0.06,5.275880795,0.3338117030965398
706,-8.75,-39.25,p_wind_Brazil_BR2717,Brazil,1644,0.09,10.66867363,0.38897176684881585
707,-9.25,-39.25,p_wind_Brazil_BR2718,Brazil,1464,0.11,14.57377892,0.40984369307832386
708,-9.75,-39.25,p_wind_Brazil_BR2719,Brazil,1725,0.11,39.82662359,0.4043559881602907
709,-10.25,-39.25,p_wind_Brazil_BR2720,Brazil,1821,0.09,77.23028834,0.3823155737704942
710,-10.75,-39.25,p_wind_Brazil_BR2721,Brazil,1806,0.06,95.48208437,0.3596001821493629
711,-12.75,-39.25,p_wind_Brazil_BR2725,Brazil,1752,0.06,1.962265826,0.2285693306010923
712,-13.25,-39.25,p_wind_Brazil_BR2726,Brazil,1560,0.06,7.365769448,0.23080430327868887
713,-13.75,-39.25,p_wind_Brazil_BR2727,Brazil,1080,0.06,25.47403404,0.1968604280510012
714,-14.25,-39.25,p_wind_Brazil_BR2728,Brazil,774,0.06,23.04070682,0.17017087887067345
715,-14.75,-39.25,p_wind_Brazil_BR2729,Brazil,522,0.06,12.17115823,0.17793693078324227
716,-15.25,-39.25,p_wind_Brazil_BR2730,Brazil,576,0.06,27.0729037,0.18973929872495462
717,-15.75,-39.25,p_wind_Brazil_BR2731,Brazil,1272,0.06,27.88879651,0.19004269125683076
718,-16.25,-39.25,p_wind_Brazil_BR2732,Brazil,1071,0.07,24.81952953,0.19321072404371573
719,-16.75,-39.25,p_wind_Brazil_BR2733,Brazil,1065,0.08,32.2990105,0.22770594262295055
720,-17.25,-39.25,p_wind_Brazil_BR2734,Brazil,816,0.1,41.14360223,0.2721323998178492
721,-17.75,-39.25,p_wind_Brazil_BR2735,Brazil,636,0.16,52.33011682,0.29426115664845093
722,-3.75,-38.75,p_wind_Brazil_BR2736,Brazil,1233,0.31,8.020991693,0.3886288706739546
723,-4.25,-38.75,p_wind_Brazil_BR2737,Brazil,1596,0.21,11.72934618,0.3203609972677582
724,-4.75,-38.75,p_wind_Brazil_BR2738,Brazil,1839,0.15,5.820873662,0.3220580601092901
725,-5.25,-38.75,p_wind_Brazil_BR2739,Brazil,1803,0.1,0.538333397,0.3210604508196715
726,-5.75,-38.75,p_wind_Brazil_BR2740,Brazil,1737,0.06,15.55798828,0.2950571493624765
727,-8.25,-38.75,p_wind_Brazil_BR2745,Brazil,1320,0.06,14.14586467,0.3240703551912569
728,-8.75,-38.75,p_wind_Brazil_BR2746,Brazil,1374,0.09,20.45899126,0.37351946721311663
729,-9.25,-38.75,p_wind_Brazil_BR2747,Brazil,1239,0.11,4.667576784,0.4053194444444452
730,-9.75,-38.75,p_wind_Brazil_BR2748,Brazil,1680,0.11,49.71802487,0.3989804189435342
731,-10.25,-38.75,p_wind_Brazil_BR2749,Brazil,1773,0.09,47.49267132,0.3743154599271401
732,-10.75,-38.75,p_wind_Brazil_BR2750,Brazil,1824,0.06,40.79443034,0.34581090619307897
733,-11.75,-38.75,p_wind_Brazil_BR2752,Brazil,1830,0.06,38.9763996,0.2879631147540992
734,-12.25,-38.75,p_wind_Brazil_BR2753,Brazil,1767,0.09,24.10643984,0.24778278688524558
735,-4.25,-38.25,p_wind_Brazil_BR2754,Brazil,1593,0.34,38.38390267,0.37946072404371795
736,-4.75,-38.25,p_wind_Brazil_BR2755,Brazil,1728,0.21,31.21554519,0.3616066712204015
737,-5.25,-38.25,p_wind_Brazil_BR2756,Brazil,1800,0.12,0.710939584,0.34638535974499024
738,-8.25,-38.25,p_wind_Brazil_BR2762,Brazil,1395,0.06,36.71084534,0.32677254098360664
739,-8.75,-38.25,p_wind_Brazil_BR2763,Brazil,1350,0.08,6.651388857,0.3690676229508213
740,-9.25,-38.25,p_wind_Brazil_BR2764,Brazil,1542,0.1,2.548010032,0.3857396402550085
741,-9.75,-38.25,p_wind_Brazil_BR2765,Brazil,1806,0.1,2.019283785,0.37584357923497336
742,-10.25,-38.25,p_wind_Brazil_BR2766,Brazil,1827,0.09,6.489137412,0.35346687158470014
743,-10.75,-38.25,p_wind_Brazil_BR2767,Brazil,1806,0.06,13.77443573,0.3287909836065584
744,-11.25,-38.25,p_wind_Brazil_BR2768,Brazil,1818,0.07,14.39140964,0.2989437613843352
745,-11.75,-38.25,p_wind_Brazil_BR2769,Brazil,1818,0.1,15.39703867,0.2649830373406196
746,-12.25,-38.25,p_wind_Brazil_BR2770,Brazil,1545,0.15,7.552297026,0.23102618397085606
747,-12.75,-38.25,p_wind_Brazil_BR2771,Brazil,852,0.22,7.523158124,0.23761543715846972
748,-4.75,-37.75,p_wind_Brazil_BR2772,Brazil,1611,0.27,1.068925996,0.4360247040072858
749,-5.25,-37.75,p_wind_Brazil_BR2773,Brazil,1722,0.14,1.102907833,0.37896766848816166
750,-5.75,-37.75,p_wind_Brazil_BR2774,Brazil,1689,0.06,19.29981348,0.33086862477231477
751,-8.75,-37.75,p_wind_Brazil_BR2780,Brazil,1530,0.07,34.20345972,0.35409209927140295
752,-9.25,-37.75,p_wind_Brazil_BR2781,Brazil,1824,0.08,3.92641584,0.3637770947176688
753,-9.75,-37.75,p_wind_Brazil_BR2782,Brazil,1794,0.1,4.514372591,0.36281523224043827
754,-10.25,-37.75,p_wind_Brazil_BR2783,Brazil,1824,0.1,10.73000089,0.3459052823315116
755,-10.75,-37.75,p_wind_Brazil_BR2784,Brazil,1803,0.09,30.20018401,0.3242422586520949
756,-11.25,-37.75,p_wind_Brazil_BR2785,Brazil,1848,0.11,5.282482626,0.30252789162112925
757,-11.75,-37.75,p_wind_Brazil_BR2786,Brazil,1533,0.17,30.31438065,0.27949442167577343
758,-5.25,-37.25,p_wind_Brazil_BR2787,Brazil,1569,0.18,1.813177072,0.4154765482695822
759,-5.75,-37.25,p_wind_Brazil_BR2788,Brazil,1731,0.08,4.634361737,0.3645035291438996
760,-9.25,-37.25,p_wind_Brazil_BR2795,Brazil,1815,0.07,1.107381331,0.35819023224043806
761,-9.75,-37.25,p_wind_Brazil_BR2796,Brazil,1800,0.1,18.01055835,0.36016962659380636
762,-10.25,-37.25,p_wind_Brazil_BR2797,Brazil,1836,0.13,23.46720457,0.34917759562841594
763,-10.75,-37.25,p_wind_Brazil_BR2798,Brazil,1665,0.16,2.836499469,0.33724658469945407
764,-11.25,-37.25,p_wind_Brazil_BR2799,Brazil,909,0.2,30.26216745,0.32992440801457246
765,-5.25,-36.75,p_wind_Brazil_BR2800,Brazil,1380,0.25,9.128698012,0.4534328324225868
766,-5.75,-36.75,p_wind_Brazil_BR2801,Brazil,1755,0.11,1.451533533,0.4248468806921686
767,-6.25,-36.75,p_wind_Brazil_BR2802,Brazil,1506,0.06,22.47240618,0.42844990892531815
768,-6.75,-36.75,p_wind_Brazil_BR2803,Brazil,1800,0.06,31.13715203,0.44058788706739604
769,-7.25,-36.75,p_wind_Brazil_BR2804,Brazil,1764,0.06,14.85223492,0.43447848360655733
770,-9.25,-36.75,p_wind_Brazil_BR2808,Brazil,1815,0.06,15.56530644,0.36430862932604785
771,-9.75,-36.75,p_wind_Brazil_BR2809,Brazil,1803,0.11,11.75397602,0.36114879326047455
772,-10.25,-36.75,p_wind_Brazil_BR2810,Brazil,1770,0.17,13.78323421,0.3572608151183958
773,-5.25,-36.25,p_wind_Brazil_BR2811,Brazil,1428,0.35,9.397351754,0.4893235428051018
774,-5.75,-36.25,p_wind_Brazil_BR2812,Brazil,1770,0.17,32.13283353,0.47778096539162396
775,-6.25,-36.25,p_wind_Brazil_BR2813,Brazil,1587,0.09,6.115718853,0.4844943078324233
776,-6.75,-36.25,p_wind_Brazil_BR2814,Brazil,1833,0.07,34.30516092,0.4793664617486363
777,-9.25,-36.25,p_wind_Brazil_BR2819,Brazil,1797,0.07,23.36259013,0.3518853597449914
778,-9.75,-36.25,p_wind_Brazil_BR2820,Brazil,1767,0.14,13.10516517,0.351969262295081
779,-10.25,-36.25,p_wind_Brazil_BR2821,Brazil,1026,0.21,24.78440491,0.3600380236794169
780,-5.75,-35.75,p_wind_Brazil_BR2823,Brazil,1845,0.27,24.30524263,0.4666779371584716
781,-6.25,-35.75,p_wind_Brazil_BR2824,Brazil,1842,0.16,15.23961075,0.4477943989071045
782,-6.75,-35.75,p_wind_Brazil_BR2825,Brazil,1809,0.1,0.043008565,0.42785997267759474
783,-7.25,-35.75,p_wind_Brazil_BR2826,Brazil,1794,0.08,6.553409187,0.3996023451730427
784,-7.75,-35.75,p_wind_Brazil_BR2827,Brazil,1830,0.07,24.83691274,0.36922529599271403
