period,load_zone,variable_om_cost_total,fuel_cost_total,startup_cost_total,capacity_cost,transmission_capacity_cost,mwh,MtCO2,tCO2_per_mwh,total_costs,costs_per_mwh,var_om_cost_per_mwh,fuel_cost_per_mwh,startup_cost_per_mwh,capacity_cost_per_mwh,tx_capacity_cost_per_mwh,scs_id
2045,Brazil,5182262489.763369,12185831348.122177,0.0,26741654424.41084,0.0,1281643269.475,132.33433643310423,0.10325364286999486,44109748262.29639,34.4165567072069,4.0434515697072095,9.507974362564916,0.0,20.865130774934773,0.0,prm15_fix_wcost_re5_c2p1_tnt1
2045,Chile,672016206.406352,1800381757.5184398,0.0,2677279732.3572564,0.0,156762419.25000003,45.218441361436135,0.2884520510577418,5149677696.282048,32.85020555895795,4.28684508456482,11.484779107977689,0.0,17.078581366415445,0.0,prm15_fix_wcost_re5_c2p1_tnt1
2045,Paraguay,328237417.1069673,13754615.00135055,843667.5,142476922.68187058,0.0,73070680.0,0.05458386582507112,0.0007470009287592659,485312622.2901884,6.641687504347686,4.492053681544599,0.18823712878203064,0.01154591006953815,1.949850783951519,0.0,prm15_fix_wcost_re5_c2p1_tnt1
2045,Uruguay,44857525.65188041,143304701.18564963,4682308.057486223,760915183.931914,0.0,32585578.299999997,0.8106698322596626,0.02487817846276071,953759718.8269303,29.26938138234393,1.3766067073874952,4.39779524138903,0.14369264876561125,23.351286784801793,0.0,prm15_fix_wcost_re5_c2p1_tnt1
2050,Argentina,2152376876.3792944,5206189420.924962,0.0,7392498605.202834,0.0,377725433.59999996,126.94573985518217,0.336079407323188,14751064902.507092,39.05234752639938,5.698257742047091,13.78299939007592,0.0,19.571090394276364,0.0,prm15_fix_wcost_re5_c2p1_tnt1
2050,Brazil,5326166490.513275,13147201485.311144,0.0,35726682704.38069,0.0,1464977015.5749998,143.82970770451436,0.09817881521374011,54200050680.20511,36.9972020748269,3.635665566003961,8.974339764744295,0.0,24.38719674407865,0.0,prm15_fix_wcost_re5_c2p1_tnt1
2050,Chile,809080707.6779276,2269513885.301675,0.0,3201933803.5583944,0.0,178055542.97499996,56.703297105285415,0.318458477382234,6280528396.537996,35.27286088150493,4.54397933453567,12.746100724425792,0.0,17.98278082254347,0.0,prm15_fix_wcost_re5_c2p1_tnt1
2050,Paraguay,328373410.4179823,15817174.92815149,921643.2891225956,998972044.2007765,0.0,92727099.15,0.06227218905406062,0.0006715640802407289,1344084272.8360329,14.49505360522251,3.541288506036288,0.1705776959825394,0.009939308978400145,10.773248094225284,0.0,prm15_fix_wcost_re5_c2p1_tnt1
2050,Uruguay,42507714.760227226,115232271.73884101,7573375.699681886,1770710939.8154228,0.0,38851223.725,0.5878476456834352,0.01513073693236506,1936024302.0141728,49.83174573130316,1.0941152088569694,2.9659882158278403,0.19493274531809834,45.576709561300255,0.0,prm15_fix_wcost_re5_c2p1_tnt1
2020,Argentina,940379139.6244549,1315519334.2368507,3315752.6488941065,718415728.7671233,0.0,136540472.225,31.936467987483937,0.23389744789264397,2977629955.2773232,21.807672895481108,6.887182417787737,9.634647608872006,0.024284027987175848,5.261558840834186,0.0,prm15_fix_wcost_re6_c2p1_co2_cut90p_tnt1
2020,Brazil,3302340321.605578,6684639242.144158,0.0,2606094344.3630137,0.0,656823855.8249996,47.78404170007685,0.07275016167014518,12593073908.112751,19.172680462854533,5.0277411399098675,10.177217503386746,0.0,3.9677218195579163,0.0,prm15_fix_wcost_re6_c2p1_co2_cut90p_tnt1
2020,Chile,321828079.48320216,1346617995.4219983,0.0,752655864.8630136,0.0,82922909.17500006,21.829982888244977,0.26325635587838697,2421101939.768214,29.19702123159637,3.881051481250108,16.239396432415354,0.0,9.076573317930908,0.0,prm15_fix_wcost_re6_c2p1_co2_cut90p_tnt1
2020,Paraguay,327500129.60999936,0.0,0.0,3046485.205479452,0.0,22203743.300000023,0.0,0.0,330546614.8154788,14.886976954713688,14.74977102667184,0.0,0.0,0.13720592804184728,0.0,prm15_fix_wcost_re6_c2p1_co2_cut90p_tnt1
2020,Uruguay,40973288.871896416,83897635.82384522,1230115.5147633995,154103578.1506849,0.0,13524698.624999994,0.28921742419573465,0.021384389568661073,280204618.36118996,20.717993511754877,3.0295158515516594,6.203290598192184,0.0909532662331986,11.394233795777831,0.0,prm15_fix_wcost_re6_c2p1_co2_cut90p_tnt1
2025,Argentina,1025593643.4284077,1719682473.2699757,2581807.5,1048808299.3394287,0.0,161775906.44999993,38.57997333590108,0.23847786844467467,3796666223.537812,23.4686753228686,6.3395944793879915,10.630028358403777,0.015959159535279495,6.4830933255415495,0.0,prm15_fix_wcost_re6_c2p1_co2_cut90p_tnt1
2025,Brazil,3457007384.7169576,5576856380.511624,0.0,7699132663.806444,0.0,750779774.2499998,36.47837840518722,0.04858732168381564,16732996429.035027,22.287489624704726,4.604555827533281,7.428085534246963,0.0,10.254848262924481,0.0,prm15_fix_wcost_re6_c2p1_co2_cut90p_tnt1
2025,Chile,319454368.4293438,1220623376.0258017,8387723.0644436,1101984961.0273266,0.0,94186385.82500002,20.630622790418744,0.2190403911320136,2650450428.5469155,28.140483418394457,3.3917255198951546,12.95965829173806,0.08905451664774715,11.700045090113493,0.0,prm15_fix_wcost_re6_c2p1_co2_cut90p_tnt1
2025,Paraguay,327500129.60999966,0.0,0.0,3046485.205479452,0.0,28176675.1,0.0,0.0,330546614.8154791,11.731214333925406,11.623093514323116,0.0,0.0,0.10812081960229054,0.0,prm15_fix_wcost_re6_c2p1_co2_cut90p_tnt1
2025,Uruguay,46842836.77032005,172102593.79902348,875151.4368222232,154103578.1506849,0.0,16125299.37499999,1.058750468493599,0.06565772478835605,373924160.1568507,23.18866468529369,2.904928192709605,10.672830922187055,0.05427194971518002,9.556633620681847,0.0,prm15_fix_wcost_re6_c2p1_co2_cut90p_tnt1
2030,Argentina,934765423.2528362,1184135968.9318402,0.0,2611868719.142912,0.0,191675397.175,28.73199566297178,0.14989923634664187,4730770111.327588,24.681154603312944,4.876814849635572,6.177819304846525,0.0,13.626520448830846,0.0,prm15_fix_wcost_re6_c2p1_co2_cut90p_tnt1
2030,Brazil,3552790933.635714,5306363565.747608,0.0,11917971055.074306,0.0,858175727.6999997,35.56647812458051,0.04144428346849471,20777125554.457626,24.210805414110798,4.139934070563338,6.1833065122561965,0.0,13.887564831291266,0.0,prm15_fix_wcost_re6_c2p1_co2_cut90p_tnt1
2030,Chile,368505730.6205062,1006765359.3187742,29506929.498658534,1654807681.4440413,0.0,106979753.05000007,21.180675873358112,0.19798770579942088,3059585700.88198,28.599670626010834,3.4446305970464755,9.410802797873663,0.27581788756670267,15.468419343523996,0.0,prm15_fix_wcost_re6_c2p1_co2_cut90p_tnt1
2030,Paraguay,327500129.6100001,0.0,0.0,3046485.205479452,0.0,35756362.07500001,0.0,0.0,330546614.8154795,9.244414018466095,9.159212811500762,0.0,0.0,0.08520120696533279,0.0,prm15_fix_wcost_re6_c2p1_co2_cut90p_tnt1
2030,Uruguay,47032589.949014984,175037008.11180842,490405.2762109827,228860309.71758878,0.0,19225896.900000002,1.084604339090822,0.05641371868018401,451420313.0546232,23.47980515044909,2.4463144785206343,9.104231080725727,0.025507536983150194,11.903752054219575,0.0,prm15_fix_wcost_re6_c2p1_co2_cut90p_tnt1
2035,Argentina,762605172.0446635,494904292.65930694,3781213.9509353577,4914491475.047432,0.0,227100883.425,11.984036509983039,0.05276966046651581,6175782153.702337,27.19400321373865,3.358001785565549,2.179226629132638,0.01664993061193486,21.640124868428533,0.0,prm15_fix_wcost_re6_c2p1_co2_cut90p_tnt1
2035,Brazil,3882951969.722311,4614422698.389618,0.0,18976545214.670414,0.0,980934147.5749993,37.594980554489645,0.03832569255278703,27473919882.78234,28.00791465023575,3.9584226722267633,4.704110576430731,0.0,19.34538140157826,0.0,prm15_fix_wcost_re6_c2p1_co2_cut90p_tnt1
2035,Chile,380285189.9807684,995249481.7082913,61498044.73267097,2287413925.3255277,0.0,121510838.54999991,21.172642066269773,0.17424488480965875,3724446641.747258,30.65114755351395,3.129640075887442,8.190623104775636,0.5061115984922236,18.82477277435865,0.0,prm15_fix_wcost_re6_c2p1_co2_cut90p_tnt1
2035,Paraguay,327500129.6100006,0.0,0.0,3046485.205479452,0.0,45374992.75,0.0,0.0,330546614.81548005,7.284775044189512,7.217634863644151,0.0,0.0,0.06714018054536113,0.0,prm15_fix_wcost_re6_c2p1_co2_cut90p_tnt1
2035,Uruguay,41287656.34124982,106089966.58304216,6378305.56284622,420272250.61125636,0.0,22922726.72500001,0.5361378692566501,0.02338892208106843,574028179.0983945,25.04188031314561,1.8011668871932516,4.628156495332565,0.278252480141898,18.3343044504779,0.0,prm15_fix_wcost_re6_c2p1_co2_cut90p_tnt1
2040,Argentina,721144006.9116257,335371194.18105507,11793452.210071143,8932755587.175339,0.0,269073705.87500006,8.118773535894618,0.030173046859012856,10001064240.47809,37.16849332399707,2.680098393733938,1.2463915531637042,0.04382982042678621,33.19817355667264,0.0,prm15_fix_wcost_re6_c2p1_co2_cut90p_tnt1
2040,Brazil,3837971311.9451556,3295906274.804763,0.0,26898406344.321674,0.0,1121252719.1249998,25.974481035896176,0.023165590230332794,34032283931.071594,30.352019085964507,3.422931553682404,2.9394856472471376,0.0,23.989601885034965,0.0,prm15_fix_wcost_re6_c2p1_co2_cut90p_tnt1
2040,Chile,385964004.79903007,722471256.4902687,142326106.9208768,3393340522.2181263,0.0,138015707.74999994,16.826600428208867,0.12191800993179977,4644101890.428302,33.649082167086185,2.7965223023611254,5.2347031237846116,1.0312312217293749,24.586625519211076,0.0,prm15_fix_wcost_re6_c2p1_co2_cut90p_tnt1
2040,Paraguay,327500129.6100002,0.0,0.0,3046485.205479452,0.0,57581093.275000006,0.0,0.0,330546614.81547964,5.74054079238876,5.687633057710472,0.0,0.0,0.052907734678287965,0.0,prm15_fix_wcost_re6_c2p1_co2_cut90p_tnt1
2040,Uruguay,34826249.40910082,35399738.73111326,2143016.1450415654,660478628.7039223,0.0,27330430.574999996,0.0,0.0,732847632.989178,26.814346410610035,1.27426640109203,1.295249946171522,0.07841135686321202,24.166418706483274,0.0,prm15_fix_wcost_re6_c2p1_co2_cut90p_tnt1
2045,Argentina,693693547.8141137,244389377.2001351,17250506.090032376,11116625093.684727,0.0,318804005.775,5.912511392076464,0.01854591311581353,12071958524.789007,37.866395359250745,2.175924816652702,0.7665818897288764,0.05411006692998438,34.86977858593919,0.0,prm15_fix_wcost_re6_c2p1_co2_cut90p_tnt1
2045,Brazil,3583550420.9890423,1661736162.7263775,0.0,38496632767.03907,0.0,1281643269.475,7.693679923089553,0.006002980787501906,43741919350.754486,34.12955881918103,2.7960591736708245,1.2965668390761145,0.0,30.036932806434088,0.0,prm15_fix_wcost_re6_c2p1_co2_cut90p_tnt1
2045,Chile,386363843.58712417,716390398.6129718,236245801.9014861,5239759413.86211,0.0,156762419.25000003,16.94572168483391,0.10809811283793329,6578759457.963692,41.966432321206284,2.4646458343498936,4.5699116027961635,1.5070308498156586,33.42484403424457,0.0,prm15_fix_wcost_re6_c2p1_co2_cut90p_tnt1
2045,Paraguay,327550907.60323983,197741.2236749961,163794.40840000287,803842144.0912597,0.0,73070680.0,0.0,0.0,1131754587.3265746,15.488491243362928,4.4826585383253565,0.002706163726339978,0.0022415886700384185,11.000884952641192,0.0,prm15_fix_wcost_re6_c2p1_co2_cut90p_tnt1
2045,Uruguay,33069519.309663307,28558626.324650396,1374107.1908084094,1489094381.755322,0.0,32585578.299999997,0.0,0.0,1552096634.580444,47.631397555416235,1.0148513862546154,0.8764191956860375,0.042169182273141044,45.69795779120244,0.0,prm15_fix_wcost_re6_c2p1_co2_cut90p_tnt1
2050,Argentina,695539055.6050775,97247488.0663094,24722961.87227451,16771799548.783756,0.0,377725433.59999996,2.347327320214871,0.006214374546725972,17589309054.32742,46.566387883093874,1.8413879334946577,0.2574554939006083,0.06545220330187083,44.402092252396734,0.0,prm15_fix_wcost_re6_c2p1_co2_cut90p_tnt1
2050,Brazil,3537320542.298539,933737409.1985508,42943675.80223236,49463863920.44853,0.0,1464977015.5749998,0.0,0.0,53977865547.747856,36.84553748890161,2.4145911537800813,0.6373734190171313,0.029313549185873797,33.76425936691852,0.0,prm15_fix_wcost_re6_c2p1_co2_cut90p_tnt1
2050,Chile,270532717.8279081,344696372.97651255,120571708.71065271,7900425449.464173,0.0,178055542.97499996,7.8366436797851105,0.04401235450943204,8636226248.979246,48.50299016072655,1.5193726255738775,1.9358924031076636,0.6771578502758641,44.37056728176915,0.0,prm15_fix_wcost_re6_c2p1_co2_cut90p_tnt1
2050,Paraguay,327517418.31,67326.1875,60868.5,2558565519.110496,0.0,92727099.15,0.0,0.0,2886211132.107996,31.125864591526973,3.5320572013170755,0.0007260680870765706,0.0006564262287719803,27.592424895894048,0.0,prm15_fix_wcost_re6_c2p1_co2_cut90p_tnt1
2050,Uruguay,30501980.856346443,18560039.078560837,1675440.7833640047,2047865836.7443976,0.0,38851223.725,0.0,0.0,2098603297.462669,54.016401447665565,0.785097042817702,0.47772083602653204,0.04312453052246824,52.710459038298865,0.0,prm15_fix_wcost_re6_c2p1_co2_cut90p_tnt1
2020,Argentina,949979473.4234649,1356392606.4192476,0.0,718415728.7671233,0.0,136540472.225,32.99828145755774,0.24167399540834378,3024787808.6098356,22.15304927044195,6.957493686253178,9.933996743354589,0.0,5.261558840834186,0.0,prm15_fix_wcost_re6_c2p1_tnt1
2020,Brazil,3324865876.200053,6710007935.829998,0.0,2606094344.3630137,0.0,656823855.8249996,51.60489458104485,0.07856732687674207,12640968156.393066,19.245598411640295,5.062035805663416,10.215840786418962,0.0,3.9677218195579163,0.0,prm15_fix_wcost_re6_c2p1_tnt1
2020,Chile,325939104.785792,944114485.3567412,0.0,752655864.8630136,0.0,82922909.17500006,22.81867553952028,0.2751793897071782,2022709455.005547,24.392649451514444,3.9306279534637634,11.385448180119768,0.0,9.076573317930908,0.0,prm15_fix_wcost_re6_c2p1_tnt1
2020,Paraguay,327500129.60999936,0.0,0.0,3046485.205479452,0.0,22203743.300000023,0.0,0.0,330546614.8154788,14.886976954713688,14.74977102667184,0.0,0.0,0.13720592804184728,0.0,prm15_fix_wcost_re6_c2p1_tnt1
2020,Uruguay,35926529.376231425,46783991.236744635,542335.7073856214,154103578.1506849,0.0,13524698.624999994,0.08360379962400005,0.00618156470188999,237356434.47104657,17.5498501705835,2.656364505588489,3.459152217282376,0.04009965193480395,11.394233795777831,0.0,prm15_fix_wcost_re6_c2p1_tnt1
2025,Argentina,1053498234.2947733,1722467844.757907,0.0,963635166.4485389,0.0,161775906.44999993,42.19291256513149,0.2608108555285521,3739601245.501219,23.115934427831608,6.5120836434341225,10.647245826375697,0.0,5.95660495802179,0.0,prm15_fix_wcost_re6_c2p1_tnt1
2025,Brazil,3562211417.1904063,5658123064.097275,0.0,7439835579.849666,0.0,750779774.2499998,48.38446194873587,0.06444561189340788,16660170061.137348,22.190488652654796,4.744682181601015,7.536328572182866,0.0,9.909477898870913,0.0,prm15_fix_wcost_re6_c2p1_tnt1
2025,Chile,358293739.0275937,1075802955.776635,72737.4019198255,960815520.0368769,0.0,94186385.82500002,26.142272914658548,0.2775589347194122,2394984952.2430253,25.42814368833464,3.804092660411769,11.42206430742014,0.0007722708678404211,10.20121444963489,0.0,prm15_fix_wcost_re6_c2p1_tnt1
2025,Paraguay,327500129.60999966,0.0,0.0,3046485.205479452,0.0,28176675.1,0.0,0.0,330546614.8154791,11.731214333925406,11.623093514323116,0.0,0.0,0.10812081960229054,0.0,prm15_fix_wcost_re6_c2p1_tnt1
2025,Uruguay,42012472.06703726,98812322.44247691,563842.2709398695,154103578.1506849,0.0,16125299.37499999,0.41719741388999965,0.025872227497171656,295492214.93113893,18.32475838490528,2.605376253179627,6.127782197685677,0.03496631335812764,9.556633620681847,0.0,prm15_fix_wcost_re6_c2p1_tnt1
2030,Argentina,1113522289.8202481,2031480075.8388042,388079.46000011876,1598952156.1880195,0.0,191675397.175,49.82604974908447,0.25995015783686204,4744342601.307072,24.751964369091553,5.809416890387868,10.598543713902203,0.002024670175305814,8.341979094626177,0.0,prm15_fix_wcost_re6_c2p1_tnt1
2030,Brazil,3699039293.5034957,5796911132.420394,0.0,11587553986.31348,0.0,858175727.6999997,52.08717494549718,0.060695232065227755,21083504412.23737,24.56781721005249,4.310351801043484,6.754923199653665,0.0,13.50254220935534,0.0,prm15_fix_wcost_re6_c2p1_tnt1
2030,Chile,422769724.7022459,1244286651.4799852,0.0,1218383465.0981216,0.0,106979753.05000007,30.472316790854656,0.28484190626811917,2885439841.2803526,26.97183120185143,3.951866709812391,11.631048081578877,0.0,11.388916410460164,0.0,prm15_fix_wcost_re6_c2p1_tnt1
2030,Paraguay,327500129.61000013,0.0,0.0,3046485.205479452,0.0,35756362.07500001,0.0,0.0,330546614.8154796,9.244414018466097,9.159212811500764,0.0,0.0,0.08520120696533279,0.0,prm15_fix_wcost_re6_c2p1_tnt1
2030,Uruguay,43524462.00405756,120786002.02300322,0.0,218096164.54356468,0.0,19225896.900000002,0.6066219065903407,0.03155233327972026,382406628.5706254,19.890184086580916,2.263845594847518,6.2824638377730615,0.0,11.34387465396034,0.0,prm15_fix_wcost_re6_c2p1_tnt1
2035,Argentina,1301048496.5057964,2449849460.342043,0.0,2528117785.027901,0.0,227100883.425,60.0135853413128,0.26425958559131835,6279015741.87574,27.648574709086866,5.728945114101537,10.787494189343851,0.0,11.132135405641481,0.0,prm15_fix_wcost_re6_c2p1_tnt1
2035,Brazil,4246979386.4209123,8660681600.868118,0.0,15008060798.412718,0.0,980934147.5749993,84.73533947946979,0.08638229150136827,27915721785.701748,28.458303602451963,4.329525480298565,8.829014284270238,0.0,15.29976383788316,0.0,prm15_fix_wcost_re6_c2p1_tnt1
2035,Chile,493933345.01369345,1304334159.7361317,0.0,1728382989.5166512,0.0,121510838.54999991,31.831151969911314,0.2619614212999877,3526650494.266476,29.023340932795158,4.064932403626259,10.734303007870508,0.0,14.224105521298391,0.0,prm15_fix_wcost_re6_c2p1_tnt1
2035,Paraguay,327500129.61000055,0.0,0.0,3046485.205479452,0.0,45374992.75,0.0,0.0,330546614.81548,7.284775044189511,7.21763486364415,0.0,0.0,0.06714018054536113,0.0,prm15_fix_wcost_re6_c2p1_tnt1
2035,Uruguay,41556547.136478454,93957395.03552945,808684.9276136254,377660736.08433396,0.0,22922726.72500001,0.38093380955186307,0.016618171743783373,513983363.1839555,22.42243557453374,1.8128972017607314,4.0988751540215995,0.035278740496943434,16.475384478254465,0.0,prm15_fix_wcost_re6_c2p1_tnt1
2040,Argentina,1517680925.3986564,3118878837.0337024,0.0,3478906406.517789,0.0,269073705.87500006,76.25473662057284,0.28339720662262513,8115466168.950148,30.16075518252326,5.640391061115816,11.591169144125134,0.0,12.929194977282313,0.0,prm15_fix_wcost_re6_c2p1_tnt1
2040,Brazil,4730433618.616043,10105631624.2377,0.0,20697757279.69646,0.0,1121252719.1249998,105.07796210026626,0.09371478909970156,35533822522.5502,31.69118069143234,4.21888262826918,9.012804563920172,0.0,18.459493499242992,0.0,prm15_fix_wcost_re6_c2p1_tnt1
2040,Chile,580591263.1756494,1554687461.7164505,0.0,2050393515.1361847,0.0,138015707.74999994,38.36177659271052,0.2779522506394605,4185672240.0282845,30.327506254651556,4.2067042414282705,11.264568990455734,0.0,14.856233022767553,0.0,prm15_fix_wcost_re6_c2p1_tnt1
2040,Paraguay,327500129.61000025,0.0,0.0,3046485.205479452,0.0,57581093.275000006,0.0,0.0,330546614.8154797,5.740540792388761,5.687633057710474,0.0,0.0,0.052907734678287965,0.0,prm15_fix_wcost_re6_c2p1_tnt1
2040,Uruguay,40744694.55231414,89161873.20792542,1963533.3506659367,594883106.9470965,0.0,27330430.574999996,0.3616920576230172,0.01323404168955422,726753208.058002,26.59135596358976,1.4908178793781828,3.2623662098278317,0.07184421574616692,21.766327658637575,0.0,prm15_fix_wcost_re6_c2p1_tnt1
2045,Argentina,1772388047.4422777,3930621753.395074,0.0,5906211021.181596,0.0,318804005.775,95.83417486146523,0.30060530333831953,11609220822.018948,36.41491515703321,5.559491146084166,12.329273416247977,0.0,18.52615059470106,0.0,prm15_fix_wcost_re6_c2p1_tnt1
2045,Brazil,5080352677.312678,11415393386.131844,0.0,27069336467.274784,0.0,1281643269.475,123.52675797642438,0.09638154462982877,43565082530.71931,33.991582188517164,3.9639366103750113,8.90684144177493,0.0,21.12080413636722,0.0,prm15_fix_wcost_re6_c2p1_tnt1
2045,Chile,679705443.7437165,1823809233.7421014,0.0,2537142038.8169127,0.0,156762419.25000003,45.810936297828434,0.29223162360597743,5040656716.302731,32.15475201530312,4.335895344022106,11.634224851005552,0.0,16.18463182027546,0.0,prm15_fix_wcost_re6_c2p1_tnt1
2045,Paraguay,328317429.5659446,15570048.573105717,885067.5,104899170.40240532,0.0,73070680.0,0.06212612316343863,0.0008502195841538443,449671716.0414556,6.15392816984125,4.493148682425627,0.21308202651331173,0.012112484788700474,1.435584976113611,0.0,prm15_fix_wcost_re6_c2p1_tnt1
2045,Uruguay,38685689.68743445,71458964.86118323,3319324.4018001426,868179919.8458642,0.0,32585578.299999997,0.24764541978840557,0.007599847316148617,981643898.796282,30.12510288320653,1.187202796625968,2.1929629176224634,0.10186483023995137,26.643072338718145,0.0,prm15_fix_wcost_re6_c2p1_tnt1
2050,Argentina,2082798802.16634,4982626839.201428,0.0,9030887145.956099,0.0,377725433.59999996,121.49315242808426,0.3216440875324851,16096312787.323868,42.61379127668005,5.514054963987314,13.191134077770052,0.0,23.908602234922682,0.0,prm15_fix_wcost_re6_c2p1_tnt1
2050,Brazil,5178334112.630148,12239939071.518429,0.0,33749477114.415947,0.0,1464977015.5749998,130.68250892773258,0.08920447729785032,51167750298.56452,34.927339988662766,3.5347545098498796,8.355038298477524,0.0,23.03754718033536,0.0,prm15_fix_wcost_re6_c2p1_tnt1
2050,Chile,809080293.5102037,2269511418.8557653,0.0,4475289066.954391,0.0,178055542.97499996,56.703234229073026,0.31845812425527514,7553880779.32036,42.4242944258184,4.543977008476525,12.746086872310501,0.0,25.134230545031375,0.0,prm15_fix_wcost_re6_c2p1_tnt1
2050,Paraguay,328269346.3275017,14057342.354999997,744656.25,1074872407.2803395,0.0,92727099.15,0.055478534999999905,0.000598299046433611,1417943752.2128413,15.291578893448444,3.5401662441362127,0.15159907388303104,0.008030621650262203,11.591782953778937,0.0,prm15_fix_wcost_re6_c2p1_tnt1
2050,Uruguay,36709558.68089646,58626727.811829895,4140938.5174433896,1495727177.0930462,0.0,38851223.725,0.18715533224976158,0.004817231332904729,1595204402.103216,41.059309055347285,0.9448752229977914,1.5090059511846146,0.10658450675206858,38.498843374412814,0.0,prm15_fix_wcost_re6_c2p1_tnt1
2020,Argentina,940379139.6244551,1315519334.2368422,3315752.648894107,718415728.7671233,0.0,136540472.225,31.93646798748396,0.23389744789264413,2977629955.2773147,21.807672895481044,6.887182417787739,9.634647608871942,0.02428402798717585,5.261558840834186,0.0,prm15_fix_wcost_re7_c2p1_co2_cut90p_tnt1
2020,Brazil,3302340321.6055727,6684639242.144156,0.0,2606094344.3630137,0.0,656823855.8249996,47.784041700076585,0.07275016167014478,12593073908.112743,19.17268046285452,5.0277411399098595,10.177217503386743,0.0,3.9677218195579163,0.0,prm15_fix_wcost_re7_c2p1_co2_cut90p_tnt1
2020,Chile,321828079.48320115,1346617995.4219966,0.0,752655864.8630136,0.0,82922909.17500006,21.829982888244963,0.2632563558783868,2421101939.7682114,29.197021231596338,3.881051481250096,16.239396432415333,0.0,9.076573317930908,0.0,prm15_fix_wcost_re7_c2p1_co2_cut90p_tnt1
2020,Paraguay,327500129.60999936,0.0,0.0,3046485.205479452,0.0,22203743.300000023,0.0,0.0,330546614.8154788,14.886976954713688,14.74977102667184,0.0,0.0,0.13720592804184728,0.0,prm15_fix_wcost_re7_c2p1_co2_cut90p_tnt1
2020,Uruguay,40973288.87189654,83897635.82384461,1230115.5147634007,154103578.1506849,0.0,13524698.624999994,0.28921742419572943,0.021384389568660688,280204618.3611894,20.717993511754834,3.0295158515516687,6.2032905981921385,0.09095326623319869,11.394233795777831,0.0,prm15_fix_wcost_re7_c2p1_co2_cut90p_tnt1
2025,Argentina,1015355914.0804783,1641501504.8354607,2035294.3011106686,1127062244.2153797,0.0,161775906.44999993,37.349485182199636,0.23087174105090388,3785954957.4324293,23.402464807715692,6.276311079698968,10.146761287613613,0.01258094821270383,6.966811492190407,0.0,prm15_fix_wcost_re7_c2p1_co2_cut90p_tnt1
2025,Brazil,3496984893.317225,5905543155.4123535,0.0,7459253654.510318,0.0,750779774.2499998,39.20262569298867,0.05221587879368566,16861781703.239895,22.459024978508737,4.657803810459038,7.86587939361015,0.0,9.93534177443955,0.0,prm15_fix_wcost_re7_c2p1_co2_cut90p_tnt1
2025,Chile,310819587.742018,1120204712.3145442,12875776.758634035,1175238617.680269,0.0,94186385.82500002,19.225568768583077,0.2041225873589048,2619138694.4954653,27.808039044643582,3.3000479317629443,11.893488666142307,0.1367052854385713,12.477797161299758,0.0,prm15_fix_wcost_re7_c2p1_co2_cut90p_tnt1
2025,Paraguay,327500129.60999966,0.0,0.0,3046485.205479452,0.0,28176675.1,0.0,0.0,330546614.8154791,11.731214333925406,11.623093514323116,0.0,0.0,0.10812081960229054,0.0,prm15_fix_wcost_re7_c2p1_co2_cut90p_tnt1
2025,Uruguay,46191790.07480515,162034563.55707335,875151.4368222223,154103578.1506849,0.0,16125299.37499999,0.9700453562297235,0.06015673468572264,363205083.2193856,22.523928069359386,2.864553953424209,10.048468545538148,0.05427194971517996,9.556633620681847,0.0,prm15_fix_wcost_re7_c2p1_co2_cut90p_tnt1
2030,Argentina,914884592.8224138,1106992369.5327282,0.0,2763719324.9275613,0.0,191675397.175,26.850444458115224,0.14008289459079987,4785596287.282703,24.967191187888577,4.773093502381646,5.775349292857038,0.0,14.418748392649894,0.0,prm15_fix_wcost_re7_c2p1_co2_cut90p_tnt1
2030,Brazil,3579853666.516855,5669490484.346958,0.0,11822396634.980145,0.0,858175727.6999997,38.36528185602639,0.04470562452150604,21071740785.843956,24.554109497268602,4.171469258529643,6.606444695822129,0.0,13.776195542916831,0.0,prm15_fix_wcost_re7_c2p1_co2_cut90p_tnt1
2030,Chile,358465051.5541559,1025573338.1204444,38493277.08506126,1678887250.7800956,0.0,106979753.05000007,20.54793430736494,0.19207311403832902,3101418917.5397573,28.990709261501284,3.3507747151614464,9.586611567902136,0.3598183393363258,15.693504639101375,0.0,prm15_fix_wcost_re7_c2p1_co2_cut90p_tnt1
2030,Paraguay,327500129.61000013,0.0,0.0,3046485.205479452,0.0,35756362.07500001,0.0,0.0,330546614.8154796,9.244414018466097,9.159212811500764,0.0,0.0,0.08520120696533279,0.0,prm15_fix_wcost_re7_c2p1_co2_cut90p_tnt1
2030,Uruguay,44944436.10977678,142745014.0841352,165589.14077328332,267748847.90094134,0.0,19225896.900000002,0.8000933784945847,0.04161539940925121,455603887.2356266,23.697406139508974,2.3377029609358186,7.424621843474839,0.008612817473981321,13.926468517624336,0.0,prm15_fix_wcost_re7_c2p1_co2_cut90p_tnt1
2035,Argentina,771591361.7096657,530565780.36592543,1711423.8247033178,4951953925.519731,0.0,227100883.425,12.829036225388464,0.05649047256844005,6255822491.420025,27.54644718714187,3.3975709388399777,2.3362559069090745,0.007535962867658835,21.80508437852516,0.0,prm15_fix_wcost_re7_c2p1_co2_cut90p_tnt1
2035,Brazil,3871354923.56542,4592701988.288045,0.0,19242359113.8636,0.0,980934147.5749993,37.53309657641474,0.038262605771449174,27706416025.717068,28.244929686881672,3.9466002209586937,4.681967693388817,0.0,19.616361772534162,0.0,prm15_fix_wcost_re7_c2p1_co2_cut90p_tnt1
