period,load_zone,twh,technology,scs
2045,Chile,0.02383357499999907,curt_hydro,prm15_fix_wcost_re3_c2p1_co2_cut90p_tnt1
2045,Paraguay,4.489027359999981,curt_hydro,prm15_fix_wcost_re3_c2p1_co2_cut90p_tnt1
2045,Uruguay,0.0,curt_hydro,prm15_fix_wcost_re3_c2p1_co2_cut90p_tnt1
2050,Argentina,0.20361620999999994,curt_hydro,prm15_fix_wcost_re3_c2p1_co2_cut90p_tnt1
2050,Brazil,2.0414684304,curt_hydro,prm15_fix_wcost_re3_c2p1_co2_cut90p_tnt1
2050,Chile,0.024967399999999,curt_hydro,prm15_fix_wcost_re3_c2p1_co2_cut90p_tnt1
2050,Paraguay,35.71271353338389,curt_hydro,prm15_fix_wcost_re3_c2p1_co2_cut90p_tnt1
2050,Uruguay,0.0,curt_hydro,prm15_fix_wcost_re3_c2p1_co2_cut90p_tnt1
2020,Argentina,0.0,curt_hydro,prm15_fix_wcost_re3_c2p1_tnt1
2020,Brazil,2.0934001941487765,curt_hydro,prm15_fix_wcost_re3_c2p1_tnt1
2020,Chile,0.0,curt_hydro,prm15_fix_wcost_re3_c2p1_tnt1
2020,Paraguay,49.10975617724997,curt_hydro,prm15_fix_wcost_re3_c2p1_tnt1
2020,Uruguay,0.0,curt_hydro,prm15_fix_wcost_re3_c2p1_tnt1
2025,Argentina,0.0,curt_hydro,prm15_fix_wcost_re3_c2p1_tnt1
2025,Brazil,4.427353869198298,curt_hydro,prm15_fix_wcost_re3_c2p1_tnt1
2025,Chile,0.0,curt_hydro,prm15_fix_wcost_re3_c2p1_tnt1
2025,Paraguay,44.38978564249999,curt_hydro,prm15_fix_wcost_re3_c2p1_tnt1
2025,Uruguay,0.0,curt_hydro,prm15_fix_wcost_re3_c2p1_tnt1
2030,Argentina,0.0,curt_hydro,prm15_fix_wcost_re3_c2p1_tnt1
2030,Brazil,3.968220387136615,curt_hydro,prm15_fix_wcost_re3_c2p1_tnt1
2030,Chile,0.0,curt_hydro,prm15_fix_wcost_re3_c2p1_tnt1
2030,Paraguay,37.01185226749999,curt_hydro,prm15_fix_wcost_re3_c2p1_tnt1
2030,Uruguay,0.0,curt_hydro,prm15_fix_wcost_re3_c2p1_tnt1
2035,Argentina,0.0,curt_hydro,prm15_fix_wcost_re3_c2p1_tnt1
2035,Brazil,0.0,curt_hydro,prm15_fix_wcost_re3_c2p1_tnt1
2035,Chile,0.0,curt_hydro,prm15_fix_wcost_re3_c2p1_tnt1
2035,Paraguay,27.393214882499986,curt_hydro,prm15_fix_wcost_re3_c2p1_tnt1
2035,Uruguay,0.0,curt_hydro,prm15_fix_wcost_re3_c2p1_tnt1
2040,Argentina,0.0,curt_hydro,prm15_fix_wcost_re3_c2p1_tnt1
2040,Brazil,0.0,curt_hydro,prm15_fix_wcost_re3_c2p1_tnt1
2040,Chile,0.0,curt_hydro,prm15_fix_wcost_re3_c2p1_tnt1
2040,Paraguay,15.187121067499985,curt_hydro,prm15_fix_wcost_re3_c2p1_tnt1
2040,Uruguay,0.0,curt_hydro,prm15_fix_wcost_re3_c2p1_tnt1
2045,Argentina,0.0,curt_hydro,prm15_fix_wcost_re3_c2p1_tnt1
2045,Brazil,0.0,curt_hydro,prm15_fix_wcost_re3_c2p1_tnt1
2045,Chile,0.0,curt_hydro,prm15_fix_wcost_re3_c2p1_tnt1
2045,Paraguay,4.492238253139151,curt_hydro,prm15_fix_wcost_re3_c2p1_tnt1
2045,Uruguay,0.0,curt_hydro,prm15_fix_wcost_re3_c2p1_tnt1
2050,Argentina,0.0,curt_hydro,prm15_fix_wcost_re3_c2p1_tnt1
2050,Brazil,0.0,curt_hydro,prm15_fix_wcost_re3_c2p1_tnt1
2050,Chile,0.0,curt_hydro,prm15_fix_wcost_re3_c2p1_tnt1
2050,Paraguay,0.5585736099999903,curt_hydro,prm15_fix_wcost_re3_c2p1_tnt1
2050,Uruguay,0.0,curt_hydro,prm15_fix_wcost_re3_c2p1_tnt1
2020,Argentina,0.0,curt_hydro,prm15_fix_wcost_re4_c2p1_co2_cut90p_tnt1
2020,Brazil,2.093689856279423,curt_hydro,prm15_fix_wcost_re4_c2p1_co2_cut90p_tnt1
2020,Chile,0.0,curt_hydro,prm15_fix_wcost_re4_c2p1_co2_cut90p_tnt1
2020,Paraguay,49.109759587249975,curt_hydro,prm15_fix_wcost_re4_c2p1_co2_cut90p_tnt1
2020,Uruguay,0.0,curt_hydro,prm15_fix_wcost_re4_c2p1_co2_cut90p_tnt1
2025,Argentina,0.0,curt_hydro,prm15_fix_wcost_re4_c2p1_co2_cut90p_tnt1
2025,Brazil,5.293109035543339,curt_hydro,prm15_fix_wcost_re4_c2p1_co2_cut90p_tnt1
2025,Chile,0.0,curt_hydro,prm15_fix_wcost_re4_c2p1_co2_cut90p_tnt1
2025,Paraguay,44.389782342499984,curt_hydro,prm15_fix_wcost_re4_c2p1_co2_cut90p_tnt1
2025,Uruguay,0.0,curt_hydro,prm15_fix_wcost_re4_c2p1_co2_cut90p_tnt1
2030,Argentina,0.0,curt_hydro,prm15_fix_wcost_re4_c2p1_co2_cut90p_tnt1
2030,Brazil,5.7798053540319465,curt_hydro,prm15_fix_wcost_re4_c2p1_co2_cut90p_tnt1
2030,Chile,0.0,curt_hydro,prm15_fix_wcost_re4_c2p1_co2_cut90p_tnt1
2030,Paraguay,37.011842147500005,curt_hydro,prm15_fix_wcost_re4_c2p1_co2_cut90p_tnt1
2030,Uruguay,0.0,curt_hydro,prm15_fix_wcost_re4_c2p1_co2_cut90p_tnt1
2035,Argentina,2.6193421475387653,curt_hydro,prm15_fix_wcost_re4_c2p1_co2_cut90p_tnt1
2035,Brazil,12.730549065616298,curt_hydro,prm15_fix_wcost_re4_c2p1_co2_cut90p_tnt1
2035,Chile,0.742566886709555,curt_hydro,prm15_fix_wcost_re4_c2p1_co2_cut90p_tnt1
2035,Paraguay,27.393435904999983,curt_hydro,prm15_fix_wcost_re4_c2p1_co2_cut90p_tnt1
2035,Uruguay,0.0,curt_hydro,prm15_fix_wcost_re4_c2p1_co2_cut90p_tnt1
2040,Argentina,15.316954601502912,curt_hydro,prm15_fix_wcost_re4_c2p1_co2_cut90p_tnt1
2040,Brazil,15.774423045425738,curt_hydro,prm15_fix_wcost_re4_c2p1_co2_cut90p_tnt1
2040,Chile,1.2042801486767283,curt_hydro,prm15_fix_wcost_re4_c2p1_co2_cut90p_tnt1
2040,Paraguay,15.444228344721543,curt_hydro,prm15_fix_wcost_re4_c2p1_co2_cut90p_tnt1
2040,Uruguay,0.14536555936674603,curt_hydro,prm15_fix_wcost_re4_c2p1_co2_cut90p_tnt1
2045,Argentina,27.16201835606558,curt_hydro,prm15_fix_wcost_re4_c2p1_co2_cut90p_tnt1
2045,Brazil,23.048923297470875,curt_hydro,prm15_fix_wcost_re4_c2p1_co2_cut90p_tnt1
2045,Chile,1.8568672588629624,curt_hydro,prm15_fix_wcost_re4_c2p1_co2_cut90p_tnt1
2045,Paraguay,4.805717953875236,curt_hydro,prm15_fix_wcost_re4_c2p1_co2_cut90p_tnt1
2045,Uruguay,0.38062519244939375,curt_hydro,prm15_fix_wcost_re4_c2p1_co2_cut90p_tnt1
2050,Argentina,34.92203244510607,curt_hydro,prm15_fix_wcost_re4_c2p1_co2_cut90p_tnt1
2050,Brazil,26.99711554613832,curt_hydro,prm15_fix_wcost_re4_c2p1_co2_cut90p_tnt1
2050,Chile,1.5947890135952856,curt_hydro,prm15_fix_wcost_re4_c2p1_co2_cut90p_tnt1
2050,Paraguay,1.8227276509902886,curt_hydro,prm15_fix_wcost_re4_c2p1_co2_cut90p_tnt1
2050,Uruguay,0.6172692089460692,curt_hydro,prm15_fix_wcost_re4_c2p1_co2_cut90p_tnt1
2020,Argentina,0.0,curt_hydro,prm15_fix_wcost_re4_c2p1_tnt1
2020,Brazil,2.1500933810833867,curt_hydro,prm15_fix_wcost_re4_c2p1_tnt1
2020,Chile,0.0,curt_hydro,prm15_fix_wcost_re4_c2p1_tnt1
2020,Paraguay,49.10975958724998,curt_hydro,prm15_fix_wcost_re4_c2p1_tnt1
2020,Uruguay,0.0,curt_hydro,prm15_fix_wcost_re4_c2p1_tnt1
2025,Argentina,0.0,curt_hydro,prm15_fix_wcost_re4_c2p1_tnt1
2025,Brazil,4.400932294330075,curt_hydro,prm15_fix_wcost_re4_c2p1_tnt1
2025,Chile,0.0,curt_hydro,prm15_fix_wcost_re4_c2p1_tnt1
2025,Paraguay,44.389778822499984,curt_hydro,prm15_fix_wcost_re4_c2p1_tnt1
2025,Uruguay,0.0,curt_hydro,prm15_fix_wcost_re4_c2p1_tnt1
2030,Argentina,0.0,curt_hydro,prm15_fix_wcost_re4_c2p1_tnt1
2030,Brazil,3.72621871656196,curt_hydro,prm15_fix_wcost_re4_c2p1_tnt1
2030,Chile,0.0,curt_hydro,prm15_fix_wcost_re4_c2p1_tnt1
2030,Paraguay,37.0118522675,curt_hydro,prm15_fix_wcost_re4_c2p1_tnt1
2030,Uruguay,0.0,curt_hydro,prm15_fix_wcost_re4_c2p1_tnt1
2035,Argentina,0.0,curt_hydro,prm15_fix_wcost_re4_c2p1_tnt1
2035,Brazil,0.0,curt_hydro,prm15_fix_wcost_re4_c2p1_tnt1
2035,Chile,0.0,curt_hydro,prm15_fix_wcost_re4_c2p1_tnt1
2035,Paraguay,27.393214882499983,curt_hydro,prm15_fix_wcost_re4_c2p1_tnt1
2035,Uruguay,0.0,curt_hydro,prm15_fix_wcost_re4_c2p1_tnt1
2040,Argentina,0.0,curt_hydro,prm15_fix_wcost_re4_c2p1_tnt1
2040,Brazil,0.0,curt_hydro,prm15_fix_wcost_re4_c2p1_tnt1
2040,Chile,0.0,curt_hydro,prm15_fix_wcost_re4_c2p1_tnt1
2040,Paraguay,15.187107839999985,curt_hydro,prm15_fix_wcost_re4_c2p1_tnt1
2040,Uruguay,0.0,curt_hydro,prm15_fix_wcost_re4_c2p1_tnt1
2045,Argentina,0.0,curt_hydro,prm15_fix_wcost_re4_c2p1_tnt1
2045,Brazil,0.0,curt_hydro,prm15_fix_wcost_re4_c2p1_tnt1
2045,Chile,0.0,curt_hydro,prm15_fix_wcost_re4_c2p1_tnt1
2045,Paraguay,4.492496509999986,curt_hydro,prm15_fix_wcost_re4_c2p1_tnt1
2045,Uruguay,0.0,curt_hydro,prm15_fix_wcost_re4_c2p1_tnt1
2050,Argentina,0.0,curt_hydro,prm15_fix_wcost_re4_c2p1_tnt1
2050,Brazil,0.0,curt_hydro,prm15_fix_wcost_re4_c2p1_tnt1
2050,Chile,0.0,curt_hydro,prm15_fix_wcost_re4_c2p1_tnt1
2050,Paraguay,0.5558016099999897,curt_hydro,prm15_fix_wcost_re4_c2p1_tnt1
