period,load_zone,twh,technology,scs
2050,Paraguay,7.402969462977753,curt_vre,prm15_fix_wcost_re2_c2p1_tnt1
2050,Uruguay,0.11565982950003596,curt_vre,prm15_fix_wcost_re2_c2p1_tnt1
2020,Argentina,0.0,curt_vre,prm15_fix_wcost_re3_c2p1_co2_cut90p_tnt1
2020,Brazil,0.7495519389999998,curt_vre,prm15_fix_wcost_re3_c2p1_co2_cut90p_tnt1
2020,Chile,0.0,curt_vre,prm15_fix_wcost_re3_c2p1_co2_cut90p_tnt1
2020,Paraguay,0.0,curt_vre,prm15_fix_wcost_re3_c2p1_co2_cut90p_tnt1
2020,Uruguay,0.10732096400000002,curt_vre,prm15_fix_wcost_re3_c2p1_co2_cut90p_tnt1
2025,Argentina,0.0,curt_vre,prm15_fix_wcost_re3_c2p1_co2_cut90p_tnt1
2025,Brazil,3.012253351374286,curt_vre,prm15_fix_wcost_re3_c2p1_co2_cut90p_tnt1
2025,Chile,0.0,curt_vre,prm15_fix_wcost_re3_c2p1_co2_cut90p_tnt1
2025,Paraguay,0.0,curt_vre,prm15_fix_wcost_re3_c2p1_co2_cut90p_tnt1
2025,Uruguay,0.129804738,curt_vre,prm15_fix_wcost_re3_c2p1_co2_cut90p_tnt1
2030,Argentina,0.0,curt_vre,prm15_fix_wcost_re3_c2p1_co2_cut90p_tnt1
2030,Brazil,4.199828645795188,curt_vre,prm15_fix_wcost_re3_c2p1_co2_cut90p_tnt1
2030,Chile,0.0,curt_vre,prm15_fix_wcost_re3_c2p1_co2_cut90p_tnt1
2030,Paraguay,0.0,curt_vre,prm15_fix_wcost_re3_c2p1_co2_cut90p_tnt1
2030,Uruguay,0.275728782502996,curt_vre,prm15_fix_wcost_re3_c2p1_co2_cut90p_tnt1
2035,Argentina,0.375898435331873,curt_vre,prm15_fix_wcost_re3_c2p1_co2_cut90p_tnt1
2035,Brazil,8.327263786716342,curt_vre,prm15_fix_wcost_re3_c2p1_co2_cut90p_tnt1
2035,Chile,0.3197125686463793,curt_vre,prm15_fix_wcost_re3_c2p1_co2_cut90p_tnt1
2035,Paraguay,0.0,curt_vre,prm15_fix_wcost_re3_c2p1_co2_cut90p_tnt1
