Latitude,Longitude,project,load_zone,biome
-18.25,-52.25,p_solar_Brazil_BR1476,Brazil,Cerrado
-18.75,-52.25,p_solar_Brazil_BR1477,Brazil,Cerrado
-19.25,-52.25,p_solar_Brazil_BR1478,Brazil,Cerrado
-19.75,-52.25,p_solar_Brazil_BR1479,Brazil,Cerrado
-20.25,-52.25,p_solar_Brazil_BR1480,Brazil,Cerrado
-20.75,-52.25,p_solar_Brazil_BR1481,Brazil,Cerrado
-21.25,-52.25,p_solar_Brazil_BR1482,Brazil,Cerrado
-21.75,-52.25,p_solar_Brazil_BR1483,Brazil,Cerrado
-22.25,-52.25,p_solar_Brazil_BR1484,Brazil,Cerrado
-22.75,-52.25,p_solar_Brazil_BR1485,Brazil,Cerrado
-23.25,-52.25,p_solar_Brazil_BR1486,Brazil,Cerrado
-24.25,-52.25,p_solar_Brazil_BR1488,Brazil,Cerrado
-12.25,-51.75,p_solar_Brazil_BR1537,Brazil,Cerrado
-12.75,-51.75,p_solar_Brazil_BR1538,Brazil,Cerrado
-13.25,-51.75,p_solar_Brazil_BR1539,Brazil,Cerrado
-13.75,-51.75,p_solar_Brazil_BR1540,Brazil,Cerrado
-14.25,-51.75,p_solar_Brazil_BR1541,Brazil,Cerrado
-14.75,-51.75,p_solar_Brazil_BR1542,Brazil,Cerrado
-15.25,-51.75,p_solar_Brazil_BR1543,Brazil,Cerrado
-15.75,-51.75,p_solar_Brazil_BR1544,Brazil,Cerrado
-16.25,-51.75,p_solar_Brazil_BR1545,Brazil,Cerrado
-16.75,-51.75,p_solar_Brazil_BR1546,Brazil,Cerrado
-17.25,-51.75,p_solar_Brazil_BR1547,Brazil,Cerrado
-17.75,-51.75,p_solar_Brazil_BR1548,Brazil,Cerrado
-18.25,-51.75,p_solar_Brazil_BR1549,Brazil,Cerrado
-18.75,-51.75,p_solar_Brazil_BR1550,Brazil,Cerrado
-19.25,-51.75,p_solar_Brazil_BR1551,Brazil,Cerrado
-19.75,-51.75,p_solar_Brazil_BR1552,Brazil,Cerrado
-20.25,-51.75,p_solar_Brazil_BR1553,Brazil,Cerrado
-20.75,-51.75,p_solar_Brazil_BR1554,Brazil,Cerrado
-21.25,-51.75,p_solar_Brazil_BR1555,Brazil,Cerrado
-21.75,-51.75,p_solar_Brazil_BR1556,Brazil,Cerrado
-22.25,-51.75,p_solar_Brazil_BR1557,Brazil,Cerrado
-22.75,-51.75,p_solar_Brazil_BR1558,Brazil,Cerrado
-23.25,-51.75,p_solar_Brazil_BR1559,Brazil,Cerrado
-24.25,-51.75,p_solar_Brazil_BR1561,Brazil,Cerrado
-12.75,-51.25,p_solar_Brazil_BR1610,Brazil,Cerrado
-13.25,-51.25,p_solar_Brazil_BR1611,Brazil,Cerrado
-13.75,-51.25,p_solar_Brazil_BR1612,Brazil,Cerrado
-14.25,-51.25,p_solar_Brazil_BR1613,Brazil,Cerrado
-15.75,-51.25,p_solar_Brazil_BR1616,Brazil,Cerrado
-16.25,-51.25,p_solar_Brazil_BR1617,Brazil,Cerrado
-16.75,-51.25,p_solar_Brazil_BR1618,Brazil,Cerrado
-17.25,-51.25,p_solar_Brazil_BR1619,Brazil,Cerrado
-17.75,-51.25,p_solar_Brazil_BR1620,Brazil,Cerrado
-18.25,-51.25,p_solar_Brazil_BR1621,Brazil,Cerrado
-18.75,-51.25,p_solar_Brazil_BR1622,Brazil,Cerrado
-19.25,-51.25,p_solar_Brazil_BR1623,Brazil,Cerrado
-19.75,-51.25,p_solar_Brazil_BR1624,Brazil,Cerrado
-20.25,-51.25,p_solar_Brazil_BR1625,Brazil,Cerrado
-20.75,-51.25,p_solar_Brazil_BR1626,Brazil,Cerrado
-21.25,-51.25,p_solar_Brazil_BR1627,Brazil,Cerrado
-21.75,-51.25,p_solar_Brazil_BR1628,Brazil,Cerrado
-22.25,-51.25,p_solar_Brazil_BR1629,Brazil,Cerrado
-22.75,-51.25,p_solar_Brazil_BR1630,Brazil,Cerrado
-23.75,-51.25,p_solar_Brazil_BR1632,Brazil,Cerrado
-13.75,-50.75,p_solar_Brazil_BR1679,Brazil,Cerrado
-16.25,-50.75,p_solar_Brazil_BR1684,Brazil,Cerrado
-16.75,-50.75,p_solar_Brazil_BR1685,Brazil,Cerrado
-17.25,-50.75,p_solar_Brazil_BR1686,Brazil,Cerrado
-17.75,-50.75,p_solar_Brazil_BR1687,Brazil,Cerrado
-18.25,-50.75,p_solar_Brazil_BR1688,Brazil,Cerrado
-18.75,-50.75,p_solar_Brazil_BR1689,Brazil,Cerrado
-19.25,-50.75,p_solar_Brazil_BR1690,Brazil,Cerrado
-19.75,-50.75,p_solar_Brazil_BR1691,Brazil,Cerrado
-20.25,-50.75,p_solar_Brazil_BR1692,Brazil,Cerrado
-20.75,-50.75,p_solar_Brazil_BR1693,Brazil,Cerrado
-21.25,-50.75,p_solar_Brazil_BR1694,Brazil,Cerrado
-21.75,-50.75,p_solar_Brazil_BR1695,Brazil,Cerrado
-22.25,-50.75,p_solar_Brazil_BR1696,Brazil,Cerrado
-22.75,-50.75,p_solar_Brazil_BR1697,Brazil,Cerrado
-23.75,-50.75,p_solar_Brazil_BR1699,Brazil,Cerrado
-16.25,-50.25,p_solar_Brazil_BR1749,Brazil,Cerrado
-16.75,-50.25,p_solar_Brazil_BR1750,Brazil,Cerrado
-17.25,-50.25,p_solar_Brazil_BR1751,Brazil,Cerrado
-17.75,-50.25,p_solar_Brazil_BR1752,Brazil,Cerrado
-18.25,-50.25,p_solar_Brazil_BR1753,Brazil,Cerrado
-18.75,-50.25,p_solar_Brazil_BR1754,Brazil,Cerrado
-19.25,-50.25,p_solar_Brazil_BR1755,Brazil,Cerrado
-19.75,-50.25,p_solar_Brazil_BR1756,Brazil,Cerrado
-20.25,-50.25,p_solar_Brazil_BR1757,Brazil,Cerrado
-20.75,-50.25,p_solar_Brazil_BR1758,Brazil,Cerrado
-21.25,-50.25,p_solar_Brazil_BR1759,Brazil,Cerrado
-21.75,-50.25,p_solar_Brazil_BR1760,Brazil,Cerrado
-22.25,-50.25,p_solar_Brazil_BR1761,Brazil,Cerrado
-22.75,-50.25,p_solar_Brazil_BR1762,Brazil,Cerrado
-23.25,-50.25,p_solar_Brazil_BR1763,Brazil,Cerrado
-23.75,-50.25,p_solar_Brazil_BR1764,Brazil,Cerrado
-15.75,-49.75,p_solar_Brazil_BR1810,Brazil,Cerrado
-16.25,-49.75,p_solar_Brazil_BR1811,Brazil,Cerrado
-16.75,-49.75,p_solar_Brazil_BR1812,Brazil,Cerrado
-17.25,-49.75,p_solar_Brazil_BR1813,Brazil,Cerrado
-17.75,-49.75,p_solar_Brazil_BR1814,Brazil,Cerrado
-18.25,-49.75,p_solar_Brazil_BR1815,Brazil,Cerrado
-18.75,-49.75,p_solar_Brazil_BR1816,Brazil,Cerrado
-19.25,-49.75,p_solar_Brazil_BR1817,Brazil,Cerrado
-19.75,-49.75,p_solar_Brazil_BR1818,Brazil,Cerrado
-20.25,-49.75,p_solar_Brazil_BR1819,Brazil,Cerrado
-20.75,-49.75,p_solar_Brazil_BR1820,Brazil,Cerrado
-21.25,-49.75,p_solar_Brazil_BR1821,Brazil,Cerrado
-21.75,-49.75,p_solar_Brazil_BR1822,Brazil,Cerrado
-22.25,-49.75,p_solar_Brazil_BR1823,Brazil,Cerrado
-22.75,-49.75,p_solar_Brazil_BR1824,Brazil,Cerrado
-23.25,-49.75,p_solar_Brazil_BR1825,Brazil,Cerrado
-23.75,-49.75,p_solar_Brazil_BR1826,Brazil,Cerrado
-13.25,-49.25,p_solar_Brazil_BR1864,Brazil,Cerrado
-13.75,-49.25,p_solar_Brazil_BR1865,Brazil,Cerrado
-14.25,-49.25,p_solar_Brazil_BR1866,Brazil,Cerrado
-14.75,-49.25,p_solar_Brazil_BR1867,Brazil,Cerrado
-15.25,-49.25,p_solar_Brazil_BR1868,Brazil,Cerrado
-15.75,-49.25,p_solar_Brazil_BR1869,Brazil,Cerrado
-16.25,-49.25,p_solar_Brazil_BR1870,Brazil,Cerrado
-16.75,-49.25,p_solar_Brazil_BR1871,Brazil,Cerrado
-17.25,-49.25,p_solar_Brazil_BR1872,Brazil,Cerrado
-17.75,-49.25,p_solar_Brazil_BR1873,Brazil,Cerrado
-18.25,-49.25,p_solar_Brazil_BR1874,Brazil,Cerrado
-18.75,-49.25,p_solar_Brazil_BR1875,Brazil,Cerrado
-19.25,-49.25,p_solar_Brazil_BR1876,Brazil,Cerrado
-19.75,-49.25,p_solar_Brazil_BR1877,Brazil,Cerrado
-20.25,-49.25,p_solar_Brazil_BR1878,Brazil,Cerrado
-20.75,-49.25,p_solar_Brazil_BR1879,Brazil,Cerrado
-21.25,-49.25,p_solar_Brazil_BR1880,Brazil,Cerrado
-21.75,-49.25,p_solar_Brazil_BR1881,Brazil,Cerrado
-22.25,-49.25,p_solar_Brazil_BR1882,Brazil,Cerrado
-22.75,-49.25,p_solar_Brazil_BR1883,Brazil,Cerrado
-23.25,-49.25,p_solar_Brazil_BR1884,Brazil,Cerrado
-23.75,-49.25,p_solar_Brazil_BR1885,Brazil,Cerrado
-12.75,-48.75,p_solar_Brazil_BR1921,Brazil,Cerrado
-13.25,-48.75,p_solar_Brazil_BR1922,Brazil,Cerrado
-13.75,-48.75,p_solar_Brazil_BR1923,Brazil,Cerrado
-14.25,-48.75,p_solar_Brazil_BR1924,Brazil,Cerrado
-14.75,-48.75,p_solar_Brazil_BR1925,Brazil,Cerrado
-15.25,-48.75,p_solar_Brazil_BR1926,Brazil,Cerrado
-15.75,-48.75,p_solar_Brazil_BR1927,Brazil,Cerrado
-16.25,-48.75,p_solar_Brazil_BR1928,Brazil,Cerrado
-16.75,-48.75,p_solar_Brazil_BR1929,Brazil,Cerrado
-17.25,-48.75,p_solar_Brazil_BR1930,Brazil,Cerrado
-17.75,-48.75,p_solar_Brazil_BR1931,Brazil,Cerrado
-18.25,-48.75,p_solar_Brazil_BR1932,Brazil,Cerrado
-18.75,-48.75,p_solar_Brazil_BR1933,Brazil,Cerrado
-19.25,-48.75,p_solar_Brazil_BR1934,Brazil,Cerrado
-19.75,-48.75,p_solar_Brazil_BR1935,Brazil,Cerrado
-20.25,-48.75,p_solar_Brazil_BR1936,Brazil,Cerrado
-23.75,-48.75,p_solar_Brazil_BR1943,Brazil,Cerrado
-12.25,-48.25,p_solar_Brazil_BR1974,Brazil,Cerrado
-12.75,-48.25,p_solar_Brazil_BR1975,Brazil,Cerrado
-13.25,-48.25,p_solar_Brazil_BR1976,Brazil,Cerrado
-13.75,-48.25,p_solar_Brazil_BR1977,Brazil,Cerrado
-14.25,-48.25,p_solar_Brazil_BR1978,Brazil,Cerrado
-14.75,-48.25,p_solar_Brazil_BR1979,Brazil,Cerrado
-15.25,-48.25,p_solar_Brazil_BR1980,Brazil,Cerrado
-15.75,-48.25,p_solar_Brazil_BR1981,Brazil,Cerrado
-16.25,-48.25,p_solar_Brazil_BR1982,Brazil,Cerrado
-16.75,-48.25,p_solar_Brazil_BR1983,Brazil,Cerrado
-17.25,-48.25,p_solar_Brazil_BR1984,Brazil,Cerrado
-17.75,-48.25,p_solar_Brazil_BR1985,Brazil,Cerrado
-18.25,-48.25,p_solar_Brazil_BR1986,Brazil,Cerrado
-18.75,-48.25,p_solar_Brazil_BR1987,Brazil,Cerrado
-19.25,-48.25,p_solar_Brazil_BR1988,Brazil,Cerrado
-19.75,-48.25,p_solar_Brazil_BR1989,Brazil,Cerrado
-22.25,-48.25,p_solar_Brazil_BR1994,Brazil,Cerrado
-22.75,-48.25,p_solar_Brazil_BR1995,Brazil,Cerrado
-23.25,-48.25,p_solar_Brazil_BR1996,Brazil,Cerrado
-23.75,-48.25,p_solar_Brazil_BR1997,Brazil,Cerrado
-11.25,-47.75,p_solar_Brazil_BR2022,Brazil,Cerrado
-11.75,-47.75,p_solar_Brazil_BR2023,Brazil,Cerrado
-12.25,-47.75,p_solar_Brazil_BR2024,Brazil,Cerrado
-12.75,-47.75,p_solar_Brazil_BR2025,Brazil,Cerrado
-13.25,-47.75,p_solar_Brazil_BR2026,Brazil,Cerrado
-13.75,-47.75,p_solar_Brazil_BR2027,Brazil,Cerrado
-14.25,-47.75,p_solar_Brazil_BR2028,Brazil,Cerrado
-14.75,-47.75,p_solar_Brazil_BR2029,Brazil,Cerrado
-15.25,-47.75,p_solar_Brazil_BR2030,Brazil,Cerrado
-15.75,-47.75,p_solar_Brazil_BR2031,Brazil,Cerrado
-16.25,-47.75,p_solar_Brazil_BR2032,Brazil,Cerrado
-16.75,-47.75,p_solar_Brazil_BR2033,Brazil,Cerrado
-17.25,-47.75,p_solar_Brazil_BR2034,Brazil,Cerrado
-17.75,-47.75,p_solar_Brazil_BR2035,Brazil,Cerrado
-18.25,-47.75,p_solar_Brazil_BR2036,Brazil,Cerrado
-18.75,-47.75,p_solar_Brazil_BR2037,Brazil,Cerrado
-19.25,-47.75,p_solar_Brazil_BR2038,Brazil,Cerrado
-19.75,-47.75,p_solar_Brazil_BR2039,Brazil,Cerrado
-20.25,-47.75,p_solar_Brazil_BR2040,Brazil,Cerrado
-21.75,-47.75,p_solar_Brazil_BR2043,Brazil,Cerrado
-22.25,-47.75,p_solar_Brazil_BR2044,Brazil,Cerrado
-11.25,-47.25,p_solar_Brazil_BR2071,Brazil,Cerrado
-11.75,-47.25,p_solar_Brazil_BR2072,Brazil,Cerrado
-12.25,-47.25,p_solar_Brazil_BR2073,Brazil,Cerrado
-12.75,-47.25,p_solar_Brazil_BR2074,Brazil,Cerrado
-13.25,-47.25,p_solar_Brazil_BR2075,Brazil,Cerrado
-13.75,-47.25,p_solar_Brazil_BR2076,Brazil,Cerrado
-14.25,-47.25,p_solar_Brazil_BR2077,Brazil,Cerrado
-14.75,-47.25,p_solar_Brazil_BR2078,Brazil,Cerrado
-15.25,-47.25,p_solar_Brazil_BR2079,Brazil,Cerrado
-15.75,-47.25,p_solar_Brazil_BR2080,Brazil,Cerrado
-16.25,-47.25,p_solar_Brazil_BR2081,Brazil,Cerrado
-16.75,-47.25,p_solar_Brazil_BR2082,Brazil,Cerrado
-17.25,-47.25,p_solar_Brazil_BR2083,Brazil,Cerrado
-17.75,-47.25,p_solar_Brazil_BR2084,Brazil,Cerrado
-18.25,-47.25,p_solar_Brazil_BR2085,Brazil,Cerrado
-18.75,-47.25,p_solar_Brazil_BR2086,Brazil,Cerrado
-19.25,-47.25,p_solar_Brazil_BR2087,Brazil,Cerrado
-19.75,-47.25,p_solar_Brazil_BR2088,Brazil,Cerrado
-20.25,-47.25,p_solar_Brazil_BR2089,Brazil,Cerrado
-20.75,-47.25,p_solar_Brazil_BR2090,Brazil,Cerrado
-21.25,-47.25,p_solar_Brazil_BR2091,Brazil,Cerrado
-10.75,-46.75,p_solar_Brazil_BR2117,Brazil,Cerrado
-11.25,-46.75,p_solar_Brazil_BR2118,Brazil,Cerrado
-11.75,-46.75,p_solar_Brazil_BR2119,Brazil,Cerrado
-12.25,-46.75,p_solar_Brazil_BR2120,Brazil,Cerrado
-12.75,-46.75,p_solar_Brazil_BR2121,Brazil,Cerrado
-13.25,-46.75,p_solar_Brazil_BR2122,Brazil,Cerrado
-13.75,-46.75,p_solar_Brazil_BR2123,Brazil,Cerrado
-14.25,-46.75,p_solar_Brazil_BR2124,Brazil,Cerrado
-14.75,-46.75,p_solar_Brazil_BR2125,Brazil,Cerrado
-15.25,-46.75,p_solar_Brazil_BR2126,Brazil,Cerrado
-15.75,-46.75,p_solar_Brazil_BR2127,Brazil,Cerrado
-16.25,-46.75,p_solar_Brazil_BR2128,Brazil,Cerrado
-16.75,-46.75,p_solar_Brazil_BR2129,Brazil,Cerrado
-17.25,-46.75,p_solar_Brazil_BR2130,Brazil,Cerrado
-17.75,-46.75,p_solar_Brazil_BR2131,Brazil,Cerrado
-18.25,-46.75,p_solar_Brazil_BR2132,Brazil,Cerrado
-18.75,-46.75,p_solar_Brazil_BR2133,Brazil,Cerrado
-19.25,-46.75,p_solar_Brazil_BR2134,Brazil,Cerrado
-19.75,-46.75,p_solar_Brazil_BR2135,Brazil,Cerrado
-20.25,-46.75,p_solar_Brazil_BR2136,Brazil,Cerrado
-20.75,-46.75,p_solar_Brazil_BR2137,Brazil,Cerrado
-10.25,-46.25,p_solar_Brazil_BR2162,Brazil,Cerrado
-10.75,-46.25,p_solar_Brazil_BR2163,Brazil,Cerrado
-11.25,-46.25,p_solar_Brazil_BR2164,Brazil,Cerrado
-11.75,-46.25,p_solar_Brazil_BR2165,Brazil,Cerrado
-12.25,-46.25,p_solar_Brazil_BR2166,Brazil,Cerrado
-12.75,-46.25,p_solar_Brazil_BR2167,Brazil,Cerrado
-13.25,-46.25,p_solar_Brazil_BR2168,Brazil,Cerrado
-13.75,-46.25,p_solar_Brazil_BR2169,Brazil,Cerrado
-14.25,-46.25,p_solar_Brazil_BR2170,Brazil,Cerrado
-14.75,-46.25,p_solar_Brazil_BR2171,Brazil,Cerrado
-15.25,-46.25,p_solar_Brazil_BR2172,Brazil,Cerrado
-15.75,-46.25,p_solar_Brazil_BR2173,Brazil,Cerrado
-16.25,-46.25,p_solar_Brazil_BR2174,Brazil,Cerrado
-16.75,-46.25,p_solar_Brazil_BR2175,Brazil,Cerrado
-17.25,-46.25,p_solar_Brazil_BR2176,Brazil,Cerrado
-17.75,-46.25,p_solar_Brazil_BR2177,Brazil,Cerrado
-18.25,-46.25,p_solar_Brazil_BR2178,Brazil,Cerrado
-18.75,-46.25,p_solar_Brazil_BR2179,Brazil,Cerrado
-19.25,-46.25,p_solar_Brazil_BR2180,Brazil,Cerrado
-19.75,-46.25,p_solar_Brazil_BR2181,Brazil,Cerrado
-20.25,-46.25,p_solar_Brazil_BR2182,Brazil,Cerrado
-10.25,-45.75,p_solar_Brazil_BR2207,Brazil,Cerrado
-10.75,-45.75,p_solar_Brazil_BR2208,Brazil,Cerrado
-11.25,-45.75,p_solar_Brazil_BR2209,Brazil,Cerrado
-11.75,-45.75,p_solar_Brazil_BR2210,Brazil,Cerrado
-12.25,-45.75,p_solar_Brazil_BR2211,Brazil,Cerrado
-12.75,-45.75,p_solar_Brazil_BR2212,Brazil,Cerrado
-13.25,-45.75,p_solar_Brazil_BR2213,Brazil,Cerrado
-13.75,-45.75,p_solar_Brazil_BR2214,Brazil,Cerrado
-14.25,-45.75,p_solar_Brazil_BR2215,Brazil,Cerrado
-14.75,-45.75,p_solar_Brazil_BR2216,Brazil,Cerrado
-15.25,-45.75,p_solar_Brazil_BR2217,Brazil,Cerrado
-15.75,-45.75,p_solar_Brazil_BR2218,Brazil,Cerrado
-16.25,-45.75,p_solar_Brazil_BR2219,Brazil,Cerrado
-16.75,-45.75,p_solar_Brazil_BR2220,Brazil,Cerrado
-17.25,-45.75,p_solar_Brazil_BR2221,Brazil,Cerrado
-17.75,-45.75,p_solar_Brazil_BR2222,Brazil,Cerrado
-18.25,-45.75,p_solar_Brazil_BR2223,Brazil,Cerrado
-18.75,-45.75,p_solar_Brazil_BR2224,Brazil,Cerrado
-19.25,-45.75,p_solar_Brazil_BR2225,Brazil,Cerrado
-19.75,-45.75,p_solar_Brazil_BR2226,Brazil,Cerrado
-9.75,-45.25,p_solar_Brazil_BR2250,Brazil,Cerrado
-10.25,-45.25,p_solar_Brazil_BR2251,Brazil,Cerrado
-10.75,-45.25,p_solar_Brazil_BR2252,Brazil,Cerrado
-11.25,-45.25,p_solar_Brazil_BR2253,Brazil,Cerrado
-11.75,-45.25,p_solar_Brazil_BR2254,Brazil,Cerrado
-12.25,-45.25,p_solar_Brazil_BR2255,Brazil,Cerrado
-12.75,-45.25,p_solar_Brazil_BR2256,Brazil,Cerrado
-13.25,-45.25,p_solar_Brazil_BR2257,Brazil,Cerrado
-13.75,-45.25,p_solar_Brazil_BR2258,Brazil,Cerrado
-14.25,-45.25,p_solar_Brazil_BR2259,Brazil,Cerrado
-14.75,-45.25,p_solar_Brazil_BR2260,Brazil,Cerrado
-15.25,-45.25,p_solar_Brazil_BR2261,Brazil,Cerrado
-15.75,-45.25,p_solar_Brazil_BR2262,Brazil,Cerrado
-16.25,-45.25,p_solar_Brazil_BR2263,Brazil,Cerrado
-16.75,-45.25,p_solar_Brazil_BR2264,Brazil,Cerrado
-17.25,-45.25,p_solar_Brazil_BR2265,Brazil,Cerrado
-17.75,-45.25,p_solar_Brazil_BR2266,Brazil,Cerrado
-18.25,-45.25,p_solar_Brazil_BR2267,Brazil,Cerrado
-18.75,-45.25,p_solar_Brazil_BR2268,Brazil,Cerrado
-19.25,-45.25,p_solar_Brazil_BR2269,Brazil,Cerrado
-9.25,-44.75,p_solar_Brazil_BR2293,Brazil,Cerrado
-9.75,-44.75,p_solar_Brazil_BR2294,Brazil,Cerrado
-10.25,-44.75,p_solar_Brazil_BR2295,Brazil,Cerrado
-10.75,-44.75,p_solar_Brazil_BR2296,Brazil,Caatinga
-11.25,-44.75,p_solar_Brazil_BR2297,Brazil,Cerrado
-11.75,-44.75,p_solar_Brazil_BR2298,Brazil,Caatinga
-12.25,-44.75,p_solar_Brazil_BR2299,Brazil,Cerrado
-12.75,-44.75,p_solar_Brazil_BR2300,Brazil,Cerrado
-13.25,-44.75,p_solar_Brazil_BR2301,Brazil,Cerrado
-13.75,-44.75,p_solar_Brazil_BR2302,Brazil,Cerrado
-14.25,-44.75,p_solar_Brazil_BR2303,Brazil,Cerrado
-14.75,-44.75,p_solar_Brazil_BR2304,Brazil,Cerrado
-15.25,-44.75,p_solar_Brazil_BR2305,Brazil,Cerrado
-15.75,-44.75,p_solar_Brazil_BR2306,Brazil,Caatinga
-16.25,-44.75,p_solar_Brazil_BR2307,Brazil,Cerrado
-16.75,-44.75,p_solar_Brazil_BR2308,Brazil,Cerrado
-17.75,-44.75,p_solar_Brazil_BR2310,Brazil,Cerrado
-18.25,-44.75,p_solar_Brazil_BR2311,Brazil,Cerrado
-18.75,-44.75,p_solar_Brazil_BR2312,Brazil,Cerrado
-8.75,-44.25,p_solar_Brazil_BR2333,Brazil,Cerrado
-9.25,-44.25,p_solar_Brazil_BR2334,Brazil,Caatinga
-9.75,-44.25,p_solar_Brazil_BR2335,Brazil,Caatinga
-10.25,-44.25,p_solar_Brazil_BR2336,Brazil,Caatinga
-10.75,-44.25,p_solar_Brazil_BR2337,Brazil,Caatinga
-11.25,-44.25,p_solar_Brazil_BR2338,Brazil,Caatinga
-11.75,-44.25,p_solar_Brazil_BR2339,Brazil,Caatinga
-12.25,-44.25,p_solar_Brazil_BR2340,Brazil,Cerrado
-13.25,-44.25,p_solar_Brazil_BR2342,Brazil,Caatinga
-13.75,-44.25,p_solar_Brazil_BR2343,Brazil,Caatinga
-14.25,-44.25,p_solar_Brazil_BR2344,Brazil,Caatinga
-14.75,-44.25,p_solar_Brazil_BR2345,Brazil,Caatinga
-15.25,-44.25,p_solar_Brazil_BR2346,Brazil,Caatinga
-15.75,-44.25,p_solar_Brazil_BR2347,Brazil,Caatinga
-16.25,-44.25,p_solar_Brazil_BR2348,Brazil,Cerrado
-16.75,-44.25,p_solar_Brazil_BR2349,Brazil,Cerrado
-17.25,-44.25,p_solar_Brazil_BR2350,Brazil,Cerrado
-17.75,-44.25,p_solar_Brazil_BR2351,Brazil,Cerrado
-18.25,-44.25,p_solar_Brazil_BR2352,Brazil,Cerrado
-18.75,-44.25,p_solar_Brazil_BR2353,Brazil,Cerrado
-8.25,-43.75,p_solar_Brazil_BR2373,Brazil,Caatinga
-8.75,-43.75,p_solar_Brazil_BR2374,Brazil,Caatinga
-9.25,-43.75,p_solar_Brazil_BR2375,Brazil,Caatinga
-9.75,-43.75,p_solar_Brazil_BR2376,Brazil,Caatinga
-10.25,-43.75,p_solar_Brazil_BR2377,Brazil,Caatinga
-10.75,-43.75,p_solar_Brazil_BR2378,Brazil,Caatinga
-11.25,-43.75,p_solar_Brazil_BR2379,Brazil,Caatinga
-11.75,-43.75,p_solar_Brazil_BR2380,Brazil,Caatinga
-12.25,-43.75,p_solar_Brazil_BR2381,Brazil,Caatinga
-12.75,-43.75,p_solar_Brazil_BR2382,Brazil,Caatinga
-13.25,-43.75,p_solar_Brazil_BR2383,Brazil,Caatinga
-13.75,-43.75,p_solar_Brazil_BR2384,Brazil,Caatinga
-14.25,-43.75,p_solar_Brazil_BR2385,Brazil,Caatinga
-14.75,-43.75,p_solar_Brazil_BR2386,Brazil,Caatinga
-15.25,-43.75,p_solar_Brazil_BR2387,Brazil,Caatinga
-15.75,-43.75,p_solar_Brazil_BR2388,Brazil,Caatinga
-16.25,-43.75,p_solar_Brazil_BR2389,Brazil,Caatinga
-16.75,-43.75,p_solar_Brazil_BR2390,Brazil,Cerrado
-17.25,-43.75,p_solar_Brazil_BR2391,Brazil,Cerrado
-17.75,-43.75,p_solar_Brazil_BR2392,Brazil,Cerrado
-18.25,-43.75,p_solar_Brazil_BR2393,Brazil,Cerrado
-7.75,-43.25,p_solar_Brazil_BR2413,Brazil,Caatinga
-8.25,-43.25,p_solar_Brazil_BR2414,Brazil,Caatinga
-8.75,-43.25,p_solar_Brazil_BR2415,Brazil,Caatinga
-9.25,-43.25,p_solar_Brazil_BR2416,Brazil,Caatinga
-9.75,-43.25,p_solar_Brazil_BR2417,Brazil,Caatinga
-10.25,-43.25,p_solar_Brazil_BR2418,Brazil,Caatinga
-10.75,-43.25,p_solar_Brazil_BR2419,Brazil,Caatinga
-11.25,-43.25,p_solar_Brazil_BR2420,Brazil,Caatinga
-11.75,-43.25,p_solar_Brazil_BR2421,Brazil,Caatinga
-12.25,-43.25,p_solar_Brazil_BR2422,Brazil,Caatinga
-14.25,-43.25,p_solar_Brazil_BR2426,Brazil,Caatinga
-14.75,-43.25,p_solar_Brazil_BR2427,Brazil,Caatinga
-15.25,-43.25,p_solar_Brazil_BR2428,Brazil,Caatinga
-15.75,-43.25,p_solar_Brazil_BR2429,Brazil,Caatinga
-16.25,-43.25,p_solar_Brazil_BR2430,Brazil,Cerrado
-16.75,-43.25,p_solar_Brazil_BR2431,Brazil,Cerrado
-17.25,-43.25,p_solar_Brazil_BR2432,Brazil,Cerrado
-2.75,-42.75,p_solar_Brazil_BR2444,Brazil,Caatinga
-3.25,-42.75,p_solar_Brazil_BR2445,Brazil,Caatinga
-7.25,-42.75,p_solar_Brazil_BR2453,Brazil,Caatinga
-7.75,-42.75,p_solar_Brazil_BR2454,Brazil,Caatinga
-8.25,-42.75,p_solar_Brazil_BR2455,Brazil,Caatinga
-8.75,-42.75,p_solar_Brazil_BR2456,Brazil,Caatinga
-9.25,-42.75,p_solar_Brazil_BR2457,Brazil,Caatinga
-9.75,-42.75,p_solar_Brazil_BR2458,Brazil,Caatinga
-10.25,-42.75,p_solar_Brazil_BR2459,Brazil,Caatinga
-10.75,-42.75,p_solar_Brazil_BR2460,Brazil,Caatinga
-11.25,-42.75,p_solar_Brazil_BR2461,Brazil,Caatinga
-11.75,-42.75,p_solar_Brazil_BR2462,Brazil,Caatinga
-3.25,-42.25,p_solar_Brazil_BR2485,Brazil,Caatinga
-3.75,-42.25,p_solar_Brazil_BR2486,Brazil,Caatinga
-6.75,-42.25,p_solar_Brazil_BR2492,Brazil,Caatinga
-7.25,-42.25,p_solar_Brazil_BR2493,Brazil,Caatinga
-7.75,-42.25,p_solar_Brazil_BR2494,Brazil,Caatinga
-8.25,-42.25,p_solar_Brazil_BR2495,Brazil,Caatinga
-8.75,-42.25,p_solar_Brazil_BR2496,Brazil,Caatinga
-9.25,-42.25,p_solar_Brazil_BR2497,Brazil,Caatinga
-9.75,-42.25,p_solar_Brazil_BR2498,Brazil,Caatinga
-10.25,-42.25,p_solar_Brazil_BR2499,Brazil,Caatinga
-10.75,-42.25,p_solar_Brazil_BR2500,Brazil,Caatinga
