period,load_zone,variable_om_cost_total,fuel_cost_total,startup_cost_total,capacity_cost,transmission_capacity_cost,mwh,MtCO2,tCO2_per_mwh,total_costs,costs_per_mwh,var_om_cost_per_mwh,fuel_cost_per_mwh,startup_cost_per_mwh,capacity_cost_per_mwh,tx_capacity_cost_per_mwh,scs_id
2035,Argentina,1184338936.5795925,2097561863.9655468,0.0,2809410754.443716,0.0,227100883.425,51.792635203130914,0.2280600340343256,6091311554.988855,26.822051341779606,5.215034475947866,9.236255853924346,0.0,12.370761011907392,0.0,prm15_wcost_re16_c2p1_t1
2035,Brazil,4092784306.2105327,6860347164.130037,0.0,16747609591.611244,0.0,980934147.575,68.4117494966725,0.06974142929552964,27700741061.951813,28.239144422112062,4.172333399065004,6.993687783313212,0.0,17.073123239733846,0.0,prm15_wcost_re16_c2p1_t1
2035,Chile,523360900.97848296,1497604856.1670926,0.0,1466167250.7037613,0.0,121510838.55,36.75520615264733,0.30248500126614697,3487133007.8493366,28.698123142442398,4.30711290633656,12.324866440213473,0.0,12.066143795892366,0.0,prm15_wcost_re16_c2p1_t1
2035,Paraguay,327500129.60999995,0.0,0.0,110678644.76154175,0.0,45374992.75,0.0,0.0,438178774.37154174,9.65683403600195,7.217634863644137,0.0,0.0,2.439199172357813,0.0,prm15_wcost_re16_c2p1_t1
2035,Uruguay,41014443.70719532,84899166.66507505,714113.2023376673,388253006.1125157,0.0,22922726.725,0.29912415260805086,0.013049239568947957,514880729.6871237,22.461583033469754,1.7892480331523613,3.703711503591859,0.031153065292133884,16.9374704314334,0.0,prm15_wcost_re16_c2p1_t1
2040,Argentina,1403144809.0053184,2793651933.792129,0.0,3699500404.359334,0.0,269073705.875,68.73449604744583,0.25544857987490205,7896297147.156781,29.34622363593215,5.214722874695005,10.38247837969697,0.0,13.749022381540179,0.0,prm15_wcost_re16_c2p1_t1
2040,Brazil,4657631871.671578,9264131133.062311,0.0,21903818028.063995,0.0,1121252719.125,97.25825800570321,0.08674071094480942,35825581032.79788,31.95138831926789,4.153953691462427,8.262304273644775,0.0,19.53513035416069,0.0,prm15_wcost_re16_c2p1_t1
2040,Chile,607735300.0032226,1680699813.3746045,4.4547050492838025e-09,1882397104.7411826,0.0,138015707.75,41.35853727260525,0.2996654362525286,4170832218.11901,30.219982102863288,4.403377774246298,12.1775980486149,3.227679748853661e-17,13.639006280002086,0.0,prm15_wcost_re16_c2p1_t1
2040,Paraguay,327500129.60999995,0.0,0.0,3046485.205479452,0.0,57581093.275,0.0,0.0,330546614.8154794,5.740540792388757,5.687633057710469,0.0,0.0,0.05290773467828797,0.0,prm15_wcost_re16_c2p1_t1
2040,Uruguay,40772239.981739424,82667584.89280362,887512.6562063353,606154366.0954126,0.0,27330430.575,0.28395213794184415,0.010389596210810672,730481703.626162,26.727778825934653,1.4918257460252042,3.024745060856167,0.032473423855172295,22.178734595198108,0.0,prm15_wcost_re16_c2p1_t1
2045,Argentina,1655433832.6458375,3568493364.7121253,0.0,5281567638.607883,0.0,318804005.775,87.04232123549879,0.27302768992473087,10505494835.965847,32.95283197721247,5.192638118274402,11.193376808541846,0.0,16.566817050396217,0.0,prm15_wcost_re16_c2p1_t1
2045,Brazil,5280316326.579521,12786874110.815823,0.0,27113183126.0459,0.0,1281643269.475,139.56042949844186,0.10889178980014466,45180373563.44124,35.251910293219495,4.119957910552208,9.976936964724759,0.0,21.155015417942533,0.0,prm15_wcost_re16_c2p1_t1
2045,Chile,707746060.7528671,1927646141.5099425,0.0,2381249556.963267,0.0,156762419.25,48.156384249618796,0.30719342352595647,5016641759.226076,32.00155868496573,4.514768680777852,12.296608783740384,0.0,15.190181220447494,0.0,prm15_wcost_re16_c2p1_t1
2045,Paraguay,347204434.7814304,109353737.24430293,6692867.87088337,508980351.6637769,0.0,73070680.0,1.4272202571699841,0.01953205112050393,972231391.5603936,13.305355739954706,4.751624520004883,1.4965474146990685,0.09159443802744643,6.965589367223308,0.0,prm15_wcost_re16_c2p1_t1
2045,Uruguay,38996066.23777046,66006099.37725124,909694.1775409933,875968913.6690842,0.0,32585578.3,0.16919909538287922,0.005192453355442804,981880773.4616469,30.13237219305839,1.196727763391281,2.025623076858244,0.02791707942593099,26.882104273382932,0.0,prm15_wcost_re16_c2p1_t1
2050,Argentina,1998157894.8285244,4729946235.808868,0.0,9265293150.730677,0.0,377725433.6,115.32178137491144,0.30530584153629897,15993397281.368069,42.3413301268577,5.289974455213715,12.522180968141374,0.0,24.529174703502612,0.0,prm15_wcost_re16_c2p1_t1
2050,Brazil,5326785777.263299,13107317531.6743,0.0,34857137861.057884,0.0,1464977015.575,142.27130756261843,0.0971150441611381,53291241169.99548,36.37684455348182,3.636088293967225,8.94711479587938,0.0,23.793641463635208,0.0,prm15_wcost_re16_c2p1_t1
2050,Chile,903703299.6118033,2709758991.4585066,0.0,2674512765.675441,0.0,178055542.975,67.28760552506563,0.3779023354218924,6287975056.74575,35.31468300107129,5.075401105253366,15.218616315915378,0.0,15.020665579902545,0.0,prm15_wcost_re16_c2p1_t1
2050,Paraguay,375548427.45133096,270145694.8161842,240637.5,1640725930.4764383,0.0,92727099.15,3.514832526055544,0.03790512760859449,2286660690.2439537,24.660112428891328,4.050039642066501,2.913341378006261,0.0025951151519442305,17.69413629366662,0.0,prm15_wcost_re16_c2p1_t1
2050,Uruguay,35872536.36255067,43611661.42028079,1662698.6506289896,1392467678.8061821,0.0,38851223.725,0.048722484972880495,0.001254078515460725,1473614575.2396426,37.929682361366666,0.9233309255962353,1.1225299292752404,0.04279655802859758,35.84102494846659,0.0,prm15_wcost_re16_c2p1_t1
2020,Argentina,949979473.4234715,1356392606.4192739,0.0,718415728.7671232,0.0,136540472.225,32.998281457558505,0.2416739954083494,3024787808.6098685,22.153049270442192,6.957493686253226,9.933996743354781,0.0,5.261558840834185,0.0,prm15_wcost_re17_c2p1_t1
2020,Brazil,3324865876.200045,6710007935.830004,0.0,2606094344.3630137,0.0,656823855.825,51.604894581043986,0.0785673268767407,12640968156.393063,19.245598411640277,5.0620358056634,10.215840786418962,0.0,3.9677218195579136,0.0,prm15_wcost_re17_c2p1_t1
2020,Chile,325939104.78579414,944114485.356739,0.0,752655864.8630137,0.0,82922909.175,22.818675539520285,0.2751793897071784,2022709455.005547,24.39264945151446,3.930627953463792,11.38544818011975,0.0,9.076573317930917,0.0,prm15_wcost_re17_c2p1_t1
2020,Paraguay,327500129.60999984,0.0,0.0,3046485.205479452,0.0,22203743.3,0.0,0.0,330546614.8154793,14.886976954713724,14.749771026671878,0.0,0.0,0.13720592804184742,0.0,prm15_wcost_re17_c2p1_t1
2020,Uruguay,35926529.37623148,46783991.23674463,542335.7073856201,154103578.15068492,0.0,13524698.625,0.08360379962399993,0.006181564701889978,237356434.47104663,17.549850170583497,2.6563645055884915,3.4591522172823743,0.04009965193480384,11.394233795777827,0.0,prm15_wcost_re17_c2p1_t1
2025,Argentina,1073535297.5751576,1824088401.1170645,0.0,832001372.5413289,0.0,161775906.45,44.81764987763668,0.27703538098541547,3729625071.233551,23.054267802148058,6.635940549694616,11.275402135860292,0.0,5.142925116593151,0.0,prm15_wcost_re17_c2p1_t1
2025,Brazil,3617571731.3246317,4635852852.049253,0.0,8186166617.647215,0.0,750779774.25,46.335743084161926,0.06171682385883336,16439591201.0211,21.896688969070347,4.818419269403529,6.174717288675353,0.0,10.903552410991464,0.0,prm15_wcost_re17_c2p1_t1
2025,Chile,387053879.1446467,1180750763.7857716,0.0,859718953.0803145,0.0,94186385.825,28.880279417968335,0.3066290224961855,2427523596.0107327,25.77361446399605,4.109446134431782,12.53632097084209,0.0,9.12784735872218,0.0,prm15_wcost_re17_c2p1_t1
2025,Paraguay,327500129.60999995,0.0,0.0,110678644.76154175,0.0,28176675.1,0.0,0.0,438178774.37154174,15.551117114295069,11.623093514323127,0.0,0.0,3.928023599971941,0.0,prm15_wcost_re17_c2p1_t1
2025,Uruguay,40212347.000971705,71352742.81967203,217638.09911764285,154103578.15068492,0.0,16125299.375,0.17638440298799993,0.010938364546673723,265886306.0704463,16.488767116018042,2.493742662744933,4.424894146789882,0.013496685801384871,9.556633620681843,0.0,prm15_wcost_re17_c2p1_t1
2030,Argentina,1073446604.0429503,1833106450.5818143,0.0,1857511433.9978073,0.0,191675397.175,45.51368878796873,0.23745190806316496,4764064488.622572,24.85485648569165,5.600335879637654,9.56359802874536,0.0,9.690922577308635,0.0,prm15_wcost_re17_c2p1_t1
2030,Brazil,3860956490.49371,5894734179.932038,0.0,11884216725.452114,0.0,858175727.7,58.35270134825015,0.0679962150696588,21639907395.87786,25.216172745732457,4.4990278399524,6.868912729250147,0.0,13.848232176529914,0.0,prm15_wcost_re17_c2p1_t1
2030,Chile,452992444.3883617,1383359840.8316891,0.0,1074599475.4266016,0.0,106979753.05,33.9801109578134,0.3176312338460142,2910951760.646652,27.21030547982418,4.234375491375858,12.931043504887668,0.0,10.044886483560655,0.0,prm15_wcost_re17_c2p1_t1
2030,Paraguay,327500129.6099999,0.0,0.0,110678644.76154175,0.0,35756362.075,0.0,0.0,438178774.3715416,12.254568108815125,9.159212811500758,0.0,0.0,3.095355297314366,0.0,prm15_wcost_re17_c2p1_t1
2030,Uruguay,42413665.06354842,103608221.58611788,65486.3015789476,154103578.15068492,0.0,19225896.9,0.4552758234459727,0.023680342499182588,300190951.10193014,15.61388541004452,2.2060695157243053,5.388992884182058,0.0034061506685260337,8.015416859469632,0.0,prm15_wcost_re17_c2p1_t1
2035,Argentina,1258846498.04996,2358701874.2174644,0.0,2627919505.5729556,0.0,227100883.425,58.085446633016005,0.2557693557022146,6245467877.84038,27.500852412592852,5.543115812958488,10.386141342318577,0.0,11.571595257315787,0.0,prm15_wcost_re17_c2p1_t1
2035,Brazil,4251718270.9068785,8272041726.834735,0.0,15573497505.3996,0.0,980934147.575,85.50087606350337,0.08716270737936174,28097257503.141212,28.64336772514381,4.334356471754697,8.432820640696752,0.0,15.876190612692362,0.0,prm15_wcost_re17_c2p1_t1
2035,Chile,527531247.7474145,1606277951.8617377,0.0,1327816931.3160326,0.0,121510838.55,39.62132549160543,0.32607235670834267,3461626130.925185,28.488208724695575,4.34143368643072,13.219215429912262,0.0,10.927559608352588,0.0,prm15_wcost_re17_c2p1_t1
2035,Paraguay,327500129.60999995,0.0,0.0,110678644.76154175,0.0,45374992.75,0.0,0.0,438178774.37154174,9.65683403600195,7.217634863644137,0.0,0.0,2.439199172357813,0.0,prm15_wcost_re17_c2p1_t1
2035,Uruguay,41217984.41945844,86918653.01818317,504904.2992020885,385292164.4021338,0.0,22922726.725,0.3135715580198348,0.013679505138358916,513933706.1389775,22.420269294510707,1.7981274616211016,3.791811247454601,0.022026362974149553,16.808304222460855,0.0,prm15_wcost_re17_c2p1_t1
2040,Argentina,1476034506.3980248,3006357772.552835,0.0,3650130193.4390693,0.0,269073705.875,73.61484885994108,0.27358618569047155,8132522472.389929,30.224144146466497,5.485614068450547,11.172989805066493,0.0,13.565540272949457,0.0,prm15_wcost_re17_c2p1_t1
2040,Brazil,4958013027.730541,12146709003.44023,0.0,19013768533.8208,0.0,1121252719.125,131.35338025691362,0.11714877298974918,36118490564.99157,32.21262249707418,4.4218515087300405,10.833159016032749,0.0,16.95761197231139,0.0,prm15_wcost_re17_c2p1_t1
2040,Chile,609230522.7347289,1642333651.8592308,2.2273525246419013e-09,1977343986.634268,0.0,138015707.75,40.652928053277094,0.2945529078973773,4228908161.2282276,30.64077437394605,4.414211488436387,11.899614026789866,1.6138398744268304e-17,14.3269488587198,0.0,prm15_wcost_re17_c2p1_t1
2040,Paraguay,327500129.60999995,0.0,0.0,3046485.205479452,0.0,57581093.275,0.0,0.0,330546614.8154794,5.740540792388757,5.687633057710469,0.0,0.0,0.05290773467828797,0.0,prm15_wcost_re17_c2p1_t1
2040,Uruguay,40224035.37338574,72818694.02127895,135859.36676972706,625819356.0739217,0.0,27330430.575,0.1931114312948559,0.0070658027419261,738997944.8353561,27.039381718023158,1.4717673496948096,2.6643815150094445,0.004970992549747894,22.898261860769153,0.0,prm15_wcost_re17_c2p1_t1
2045,Argentina,1733044419.0932505,3825586749.2908673,0.0,4899574133.426113,0.0,318804005.775,93.7139202069633,0.2939546508493469,10458205301.81023,32.80449778661578,5.436081064540854,11.999807656089567,0.0,15.368609065985359,0.0,prm15_wcost_re17_c2p1_t1
2045,Brazil,5373825472.369027,13526139760.776834,0.0,26763098905.18686,0.0,1281643269.475,149.3655775497203,0.11654224003447153,45663064138.33272,35.62852880040302,4.192918263886573,10.553747741614211,0.0,20.881862794902233,0.0,prm15_wcost_re17_c2p1_t1
2045,Chile,707249568.2116332,1939015424.1952538,0.0,2331039751.4481544,0.0,156762419.25,48.44330610782876,0.30902372098872005,4977304743.8550415,31.750624720312498,4.511601515180324,12.369134346561534,0.0,14.869888858570638,0.0,prm15_wcost_re17_c2p1_t1
2045,Paraguay,347205837.5444485,109361549.63233995,6694666.868909776,508980351.6637768,0.0,73070680.0,1.4273239614359623,0.019533470352759305,972242405.709475,13.305506472766847,4.751643717349401,1.49665433019564,0.0916190579984992,6.965589367223308,0.0,prm15_wcost_re17_c2p1_t1
2045,Uruguay,40047974.68520933,77041320.5285211,1234086.358602122,890563680.1523503,0.0,32585578.3,0.25091094550962106,0.007700061149739395,1008887061.7246828,30.961152582174144,1.229009174442343,2.364276607867386,0.03787216379100204,27.329994636073415,0.0,prm15_wcost_re17_c2p1_t1
2050,Argentina,2072173181.1189222,4974391162.307216,0.0,8786060298.186718,0.0,377725433.6,121.28170575901746,0.3210842981980694,15832624641.612856,41.91569651721979,5.485924422323364,13.16933073554943,0.0,23.260441359346995,0.0,prm15_wcost_re17_c2p1_t1
2050,Brazil,5399412478.35359,13466525507.427122,0.0,35361875850.98427,0.0,1464977015.575,147.71624625777747,0.10083178417635391,54227813836.764984,37.016153332262824,3.685663611749112,9.192311800292336,0.0,24.138177920221374,0.0,prm15_wcost_re17_c2p1_t1
2050,Chile,903703155.9118032,2709758209.5362563,0.0,2634628887.3858514,0.0,178055542.975,67.28758572956563,0.3779022242459096,6248090252.833911,35.09068096639473,5.075400298201827,15.218611924464051,0.0,14.79666874372885,0.0,prm15_wcost_re17_c2p1_t1
2050,Paraguay,415425010.6866294,492229780.1630572,240637.5,1390962740.6716468,0.0,92727099.15,6.4628513580936815,0.06969754707455098,2298858169.0213337,24.79165411292103,4.480082030977989,5.308370311108316,0.0025951151519442305,15.000606655682777,0.0,prm15_wcost_re17_c2p1_t1
2050,Uruguay,36367872.09528729,49905577.36612174,2634097.0087900795,1449748417.329827,0.0,38851223.725,0.10012429753795694,0.0025771208198399403,1538655963.8000262,39.60379664463262,0.9360804785123223,1.2845303849208867,0.06779958920817955,37.31538619199123,0.0,prm15_wcost_re17_c2p1_t1
2020,Argentina,949979473.4234715,1356392606.4192739,0.0,718415728.7671232,0.0,136540472.225,32.998281457558505,0.2416739954083494,3024787808.6098685,22.153049270442192,6.957493686253226,9.933996743354781,0.0,5.261558840834185,0.0,prm15_wcost_re18_c2p1_t1
2020,Brazil,3324865876.200045,6710007935.830004,0.0,2606094344.3630137,0.0,656823855.825,51.604894581043986,0.0785673268767407,12640968156.393063,19.245598411640277,5.0620358056634,10.215840786418962,0.0,3.9677218195579136,0.0,prm15_wcost_re18_c2p1_t1
2020,Chile,325939104.78579414,944114485.356739,0.0,752655864.8630137,0.0,82922909.175,22.818675539520285,0.2751793897071784,2022709455.005547,24.39264945151446,3.930627953463792,11.38544818011975,0.0,9.076573317930917,0.0,prm15_wcost_re18_c2p1_t1
2020,Paraguay,327500129.60999984,0.0,0.0,3046485.205479452,0.0,22203743.3,0.0,0.0,330546614.8154793,14.886976954713724,14.749771026671878,0.0,0.0,0.13720592804184742,0.0,prm15_wcost_re18_c2p1_t1
2020,Uruguay,35926529.37623148,46783991.23674463,542335.7073856201,154103578.15068492,0.0,13524698.625,0.08360379962399993,0.006181564701889978,237356434.47104663,17.549850170583497,2.6563645055884915,3.4591522172823743,0.04009965193480384,11.394233795777827,0.0,prm15_wcost_re18_c2p1_t1
2025,Argentina,1076929658.761615,1843050151.2949128,0.0,832001372.5413289,0.0,161775906.45,45.280131589291514,0.27989416089772445,3751981182.597857,23.192459649468756,6.656922420610644,11.39261211226496,0.0,5.142925116593151,0.0,prm15_wcost_re18_c2p1_t1
2025,Brazil,3807246009.067519,5786330850.648302,0.0,7226952672.362063,0.0,750779774.25,58.341489333321285,0.07770785966044727,16820529532.077885,22.404079210685907,5.0710556406115375,7.707094742168065,0.0,9.625928827906305,0.0,prm15_wcost_re18_c2p1_t1
2025,Chile,387053879.1446467,1180750763.7857716,0.0,859718953.0803146,0.0,94186385.825,28.88027941796833,0.30662902249618545,2427523596.0107327,25.77361446399605,4.109446134431782,12.53632097084209,0.0,9.127847358722182,0.0,prm15_wcost_re18_c2p1_t1
2025,Paraguay,327500129.60999995,0.0,0.0,110678644.76154175,0.0,28176675.1,0.0,0.0,438178774.37154174,15.551117114295069,11.623093514323127,0.0,0.0,3.928023599971941,0.0,prm15_wcost_re18_c2p1_t1
2025,Uruguay,39262985.235057294,56411545.583215915,0.0,154103578.15068492,0.0,16125299.375,0.043973152301162,0.0027269665684059277,249778108.96895814,15.489827702436571,2.434868607520491,3.4983254742342367,0.0,9.556633620681843,0.0,prm15_wcost_re18_c2p1_t1
2030,Argentina,1181980713.7860973,2191273581.8986964,0.0,1558605327.4047017,0.0,191675397.175,54.104345141589526,0.28227068230458474,4931859623.089495,25.73026948569042,6.166575007573594,11.432210988967245,0.0,8.131483489149586,0.0,prm15_wcost_re18_c2p1_t1
2030,Brazil,4014815816.0245986,6908710548.8566675,0.0,11222795036.41128,0.0,858175727.7,71.13260710140446,0.08288816008819921,22146321401.292545,25.806277999317206,4.67831434336266,8.050461375052786,0.0,13.077502280901761,0.0,prm15_wcost_re18_c2p1_t1
2030,Chile,452993476.10066175,1383365416.0319443,0.0,1074599475.4266014,0.0,106979753.05,33.980259006508405,0.31763261774054363,2910958367.5592074,27.210367238356675,4.2343851353717605,12.931095619424262,0.0,10.044886483560653,0.0,prm15_wcost_re18_c2p1_t1
2030,Paraguay,327500129.6099999,0.0,0.0,110678644.76154175,0.0,35756362.075,0.0,0.0,438178774.3715416,12.254568108815125,9.159212811500758,0.0,0.0,3.095355297314366,0.0,prm15_wcost_re18_c2p1_t1
2030,Uruguay,44027269.0506175,128561598.74364935,0.0,168108743.20757267,0.0,19225896.9,0.6751293666841355,0.035115624004211504,340697611.0018395,17.720765526514374,2.2899981873208475,6.68689733500284,0.0,8.743870004190684,0.0,prm15_wcost_re18_c2p1_t1
2035,Argentina,1367041495.477964,2707286758.0822797,0.0,2326036796.156638,0.0,227100883.425,66.43177740314326,0.29252099948383653,6400365049.716882,28.182915685709343,6.0195340276138944,11.921075414822683,0.0,10.242306243272765,0.0,prm15_wcost_re18_c2p1_t1
2035,Brazil,4274040014.489263,8622039801.85393,0.0,15667494169.584795,0.0,980934147.575,91.0461139428536,0.09281572485567122,28563573985.927986,29.118747733006288,4.357112070219249,8.789621426849866,0.0,15.972014235937172,0.0,prm15_wcost_re18_c2p1_t1
2035,Chile,528486114.2254624,1623281114.5819993,0.0,1308782982.2627268,0.0,121510838.55,40.05092584824093,0.3296078467252165,3460550211.0701885,28.479354207124665,4.349291968781845,13.35914667327427,0.0,10.770915565068552,0.0,prm15_wcost_re18_c2p1_t1
2035,Paraguay,327500129.60999995,0.0,0.0,110678644.76154175,0.0,45374992.75,0.0,0.0,438178774.37154174,9.65683403600195,7.217634863644137,0.0,0.0,2.439199172357813,0.0,prm15_wcost_re18_c2p1_t1
2035,Uruguay,43993360.64272662,128319451.44245255,1455188.1921943526,323964928.86387765,0.0,22922726.725,0.6738328276600142,0.02939584089379376,497732929.1412512,21.71351319205901,1.9192027707046977,5.5979139385064824,0.06348233391480841,14.132914148933024,0.0,prm15_wcost_re18_c2p1_t1
2040,Argentina,1584433351.2756345,3374508835.2732277,0.0,3243207481.1904902,0.0,269073705.875,82.66336027779836,0.30721456044538287,8202149667.739353,30.48291040206551,5.888473368749356,12.54120622563127,0.0,12.05323080768488,0.0,prm15_wcost_re18_c2p1_t1
2040,Brazil,4972143957.83298,12256795387.725248,0.0,19377864889.10058,0.0,1121252719.125,133.28325299911523,0.11886994851894445,36606804234.658806,32.648129730491014,4.434454314378946,10.931340614531727,0.0,17.282334801580344,0.0,prm15_wcost_re18_c2p1_t1
2040,Chile,607747350.7817289,1686033635.3912132,1.3364115147851408e-08,1872579955.7609277,0.0,138015707.75,41.49995220702658,0.30069006552644784,4166360941.93387,30.18758523834668,4.403465088789713,12.216244533885044,9.683039246560982e-17,13.567875615671925,0.0,prm15_wcost_re18_c2p1_t1
2040,Paraguay,327500129.60999995,0.0,0.0,3046485.205479452,0.0,57581093.275,0.0,0.0,330546614.8154794,5.740540792388757,5.687633057710469,0.0,0.0,0.05290773467828797,0.0,prm15_wcost_re18_c2p1_t1
2040,Uruguay,43349140.711805895,119263978.58600359,848817.6984445166,625131482.8420327,0.0,27330430.575,0.5967385246729973,0.021834216004589867,788593419.8382866,28.854043029956422,1.5861126151250142,4.3637797164856265,0.031057604310886954,22.873093094034896,0.0,prm15_wcost_re18_c2p1_t1
2045,Argentina,1843945219.8002608,4211752290.820057,0.0,4528528921.810995,0.0,318804005.775,103.12040568940495,0.3234601944185842,10584226432.431313,33.199791221887175,5.783946206440231,13.211102164734264,0.0,14.20474285071268,0.0,prm15_wcost_re18_c2p1_t1
2045,Brazil,5413294402.692442,13969379886.248213,0.0,26993089331.191105,0.0,1281643269.475,155.44465772766253,0.12128543209323558,46375763620.13176,36.18461136937791,4.223713830221956,10.899585102155998,0.0,21.06131243699996,0.0,prm15_wcost_re18_c2p1_t1
2045,Chile,706785310.3286072,1951230568.6602697,8.909410098567603e-09,2284763225.4809403,0.0,156762419.25,48.516387596947084,0.30948991364808304,4942779104.469817,31.53038290757188,4.508639977043523,12.447055729272115,5.683383901060587e-17,14.574687201256243,0.0,prm15_wcost_re18_c2p1_t1
2045,Paraguay,347205987.0644485,109362382.35193992,6694666.868909768,508980351.66377693,0.0,73070680.0,1.4273350152359618,0.019533621628209315,972243387.9490751,13.305519915088722,4.751645763587372,1.4966657262795409,0.09161905799849909,6.965589367223309,0.0,prm15_wcost_re18_c2p1_t1
2045,Uruguay,43669287.49624772,125858928.4458819,3343615.253980866,865257805.4975393,0.0,32585578.3,0.65971920668821,0.020245741862074305,1038129636.6936498,31.85856108294539,1.3401415526281368,3.862411993648181,0.10261027817882447,26.553397258490246,0.0,prm15_wcost_re18_c2p1_t1
2050,Argentina,2181645240.1691165,5332730034.685138,1.7818820197135207e-08,6950633331.891535,0.0,377725433.6,130.02231340840277,0.344224407049308,14465008606.745789,38.2950347528459,5.775743558956143,14.118006256185385,4.717400156857006e-17,18.401284937704375,0.0,prm15_wcost_re18_c2p1_t1
2050,Brazil,5781802366.487473,16631023117.579588,0.0,34854810673.44249,0.0,1464977015.575,189.70426930094507,0.12949300042532516,57267636157.50955,39.091149928404946,3.946684695403312,11.35241231825876,0.0,23.792052914742868,0.0,prm15_wcost_re18_c2p1_t1
2050,Chile,903705249.5642366,2709769490.16253,0.0,2634628887.385852,0.0,178055542.975,67.28787166820547,0.3779038301416602,6248103627.112618,35.090756079353774,5.075412056625061,15.218675278999862,0.0,14.796668743728853,0.0,prm15_wcost_re18_c2p1_t1
2050,Paraguay,418780140.095746,510757141.9288991,486509.2597508766,1369487383.2461255,0.0,92727099.15,6.709166874598708,0.07235389585244788,2299511174.5305214,24.798696342379014,4.516264866846597,5.508175566914616,0.005246678308828305,14.769009230308974,0.0,prm15_wcost_re18_c2p1_t1
2050,Uruguay,41471429.86722757,97821889.42551415,6221017.217386996,1537683839.6879456,0.0,38851223.725,0.4303454358113737,0.011076753691401871,1683198176.1980743,43.3241997243698,1.067442049207359,2.517858642443936,0.16012409960162705,39.578774933116875,0.0,prm15_wcost_re18_c2p1_t1
2020,Argentina,949979473.4234715,1356392606.4192739,0.0,718415728.7671232,0.0,136540472.225,32.998281457558505,0.2416739954083494,3024787808.6098685,22.153049270442192,6.957493686253226,9.933996743354781,0.0,5.261558840834185,0.0,prm15_wcost_re19_c2p1_t1
2020,Brazil,3324865876.200045,6710007935.830004,0.0,2606094344.3630137,0.0,656823855.825,51.604894581043986,0.0785673268767407,12640968156.393063,19.245598411640277,5.0620358056634,10.215840786418962,0.0,3.9677218195579136,0.0,prm15_wcost_re19_c2p1_t1
2020,Chile,325939104.78579414,944114485.356739,0.0,752655864.8630137,0.0,82922909.175,22.818675539520285,0.2751793897071784,2022709455.005547,24.39264945151446,3.930627953463792,11.38544818011975,0.0,9.076573317930917,0.0,prm15_wcost_re19_c2p1_t1
2020,Paraguay,327500129.60999984,0.0,0.0,3046485.205479452,0.0,22203743.3,0.0,0.0,330546614.8154793,14.886976954713724,14.749771026671878,0.0,0.0,0.13720592804184742,0.0,prm15_wcost_re19_c2p1_t1
2020,Uruguay,35926529.37623148,46783991.23674463,542335.7073856201,154103578.15068492,0.0,13524698.625,0.08360379962399993,0.006181564701889978,237356434.47104663,17.549850170583497,2.6563645055884915,3.4591522172823743,0.04009965193480384,11.394233795777827,0.0,prm15_wcost_re19_c2p1_t1
2025,Argentina,1076929658.761615,1843050151.2949126,0.0,832001372.5413289,0.0,161775906.45,45.280131589291514,0.27989416089772445,3751981182.5978565,23.192459649468752,6.656922420610644,11.392612112264958,0.0,5.142925116593151,0.0,prm15_wcost_re19_c2p1_t1
2025,Brazil,3861799378.963679,6136703178.778281,0.0,6884096743.649339,0.0,750779774.25,62.140581355463695,0.08276805461034127,16882599301.3913,22.48675294730251,5.143717920240283,8.173772641795805,0.0,9.16926238526642,0.0,prm15_wcost_re19_c2p1_t1
2025,Chile,387053879.1446467,1180750763.7857716,0.0,859718953.0803146,0.0,94186385.825,28.88027941796833,0.30662902249618545,2427523596.0107327,25.77361446399605,4.109446134431782,12.53632097084209,0.0,9.127847358722182,0.0,prm15_wcost_re19_c2p1_t1
2025,Paraguay,327500129.60999995,0.0,0.0,110678644.76154175,0.0,28176675.1,0.0,0.0,438178774.37154174,15.551117114295069,11.623093514323127,0.0,0.0,3.928023599971941,0.0,prm15_wcost_re19_c2p1_t1
2025,Uruguay,39262985.235057294,56411545.5832159,0.0,154103578.15068492,0.0,16125299.375,0.04397315230116186,0.002726966568405919,249778108.9689581,15.48982770243657,2.434868607520491,3.498325474234236,0.0,9.556633620681843,0.0,prm15_wcost_re19_c2p1_t1
2030,Argentina,1175132648.6658447,2171469358.9479585,0.0,1583071131.6561418,0.0,191675397.175,53.62471935539315,0.27976840087845845,4929673139.269945,25.718862263627628,6.130847599564102,11.328889314706377,0.0,8.259125349357147,0.0,prm15_wcost_re19_c2p1_t1
2030,Brazil,4030342538.483975,7013934136.587703,0.0,11119476981.201124,0.0,858175727.7,72.39407340511053,0.08435809947588957,22163753656.272804,25.82659115246007,4.696407050902862,8.17307447669928,0.0,12.957109624857925,0.0,prm15_wcost_re19_c2p1_t1
2030,Chile,452993624.9006617,1383366216.8549442,0.0,1074599475.4266014,0.0,106979753.05,33.980279280508405,0.31763280725303944,2910959317.182207,27.210376115017656,4.2343865262891605,12.931103105167844,0.0,10.044886483560653,0.0,prm15_wcost_re19_c2p1_t1
2030,Paraguay,327500129.6099999,0.0,0.0,110678644.76154175,0.0,35756362.075,0.0,0.0,438178774.3715416,12.254568108815125,9.159212811500758,0.0,0.0,3.095355297314366,0.0,prm15_wcost_re19_c2p1_t1
