Latitude,Longitude,project,load_zone,cap_mw,annual_cf,d_trans_km,cf_vestas_2,cf_vestas_7,cf_vestas_3,cf_siemens_36,cf_siemens_23,cf_GE_25,cf_GE_15,cf_gamesa_2,cf_enercon_7,cf_enercon_3
-30.75,-60.75,p_wind_Argentina_AR925,Argentina,1674,0.06,14.53911336,0.3486067850637524,0.2974690346083789,0.25656147540983604,0.2842733378870674,0.3021995673952641,0.334583674863388,0.307732126593807,0.26373713570127505,0.27300762750455376,0.3617813069216758
-31.25,-60.75,p_wind_Argentina_AR926,Argentina,1518,0.06,0.03682143,0.3439489981785082,0.2936245446265938,0.2534052823315118,0.28068989071038253,0.2982614981785064,0.3301845400728598,0.30363763661202187,0.2604035746812386,0.26973781876138436,0.35717770947176686
-31.75,-60.75,p_wind_Argentina_AR927,Argentina,750,0.07,5.35475757,0.3486068989071063,0.2984619763205829,0.25765004553734067,0.28572745901639346,0.3040459927140255,0.3349935109289617,0.3094028916211293,0.26564708561020034,0.2728735200364299,0.36067099271402553
-32.25,-60.75,p_wind_Argentina_AR928,Argentina,462,0.07,17.95626684,0.3519269125683056,0.3014065346083789,0.26004929417122036,0.28885621584699456,0.30784096083788703,0.33821937613843356,0.31319182604735885,0.26887659380692164,0.27449681238615664,0.3630358606557377
-32.75,-60.75,p_wind_Argentina_AR929,Argentina,675,0.08,0.062575347,0.34360280054645,0.2923616803278688,0.2515524817850638,0.27854952185792353,0.29559301001821486,0.32956944444444447,0.30112647996357017,0.25735906193078323,0.26981261384335153,0.3589984061930783
-33.25,-60.75,p_wind_Argentina_AR930,Argentina,1488,0.09,18.82959824,0.3435858378870671,0.2917318989071039,0.25079166666666663,0.2775885701275046,0.29440858378870677,0.3293323087431694,0.3000429189435337,0.25609039162112934,0.26982684426229503,0.3598170537340619
-33.75,-60.75,p_wind_Argentina_AR931,Argentina,1593,0.1,20.19975565,0.3584354508196726,0.3062461293260474,0.26362135701275047,0.2925264116575592,0.31120639799635696,0.3442256375227687,0.3168008879781421,0.271225295992714,0.28035530510018214,0.3719181466302368
-34.25,-60.75,p_wind_Argentina_AR932,Argentina,1593,0.11,3.087593143,0.3662682149362494,0.3141556238615665,0.2706158925318762,0.30001047358834243,0.31892531876138436,0.35219273679417124,0.32451548269581054,0.27821095173041893,0.28762078779599276,0.38006807832422584
-34.75,-60.75,p_wind_Argentina_AR933,Argentina,1551,0.11,23.08189691,0.3667459016393446,0.31456227231329686,0.2708484744990893,0.3003109061930783,0.31931352459016393,0.35266541438979965,0.325010587431694,0.27850944899817853,0.2878118169398907,0.3804814435336976
-35.25,-60.75,p_wind_Argentina_AR934,Argentina,1539,0.12,7.549754949,0.3675431466302378,0.31499408014571956,0.2712017304189435,0.30067349726775955,0.31973406193078324,0.35332627504553726,0.3255241347905282,0.2788788706739526,0.2882340619307832,0.3813119307832422
-35.75,-60.75,p_wind_Argentina_AR935,Argentina,1566,0.14,5.088871691,0.3703261612021869,0.31742338342440807,0.27337761839708563,0.30305737704918034,0.32229713114754105,0.35600910746812386,0.3281609744990892,0.28122142531876143,0.29035188979963567,0.3840221994535519
-36.25,-60.75,p_wind_Argentina_AR936,Argentina,1563,0.15,39.6256988,0.3793465391621134,0.32600671675774134,0.2809642531876138,0.3112750455373406,0.3308952641165756,0.3649545765027322,0.33682877959927143,0.2890102459016394,0.29803073770491806,0.39313285519125685
-36.75,-60.75,p_wind_Argentina_AR937,Argentina,1569,0.15,1.193890235,0.3986420765027345,0.3444778005464481,0.2973623633879781,0.32890949453551915,0.34930236794171227,0.3841298952641166,0.3553693078324226,0.30573463114754096,0.3147577413479053,0.41277083333333336
-37.25,-60.75,p_wind_Argentina_AR938,Argentina,1548,0.15,0.953534661,0.4227996357012763,0.36777527322404374,0.31829781420765035,0.35136646174863384,0.37267361111111114,0.40818192167577416,0.37880771857923495,0.32714048269581053,0.33592008196721307,0.4371569899817851
-37.75,-60.75,p_wind_Argentina_AR939,Argentina,1539,0.15,21.44031419,0.4479269125683077,0.39273690801457195,0.34120116120218574,0.3758244535519125,0.3980429189435337,0.433442281420765,0.4039552595628415,0.3506822632058288,0.3586510701275046,0.4621757741347905
-38.25,-60.75,p_wind_Argentina_AR940,Argentina,1521,0.18,29.67249744,0.4745564663023686,0.41992839253187614,0.3667781193078325,0.4027349726775956,0.4256503870673953,0.4604183743169399,0.43111680327868857,0.3768251366120219,0.3838446038251366,0.48855441712204
-38.75,-60.75,p_wind_Argentina_AR941,Argentina,1401,0.25,14.71228296,0.4921194216757726,0.4384196265938069,0.3849296448087432,0.42326354735883426,0.44868784153005464,0.4783333333333334,0.4537658242258652,0.39925432604735883,0.3964311247723133,0.5002838114754099
-24.25,-60.25,p_wind_Argentina_AR942,Argentina,1587,0.06,6.543540729,0.320125113843352,0.2681321721311476,0.230834927140255,0.24579075591985428,0.24927743624772317,0.3053210382513661,0.2544512750455374,0.2161464025500911,0.2746035974499089,0.3656168032786885
-29.25,-60.25,p_wind_Argentina_AR952,Argentina,1395,0.06,23.15512233,0.322932946265938,0.2706514116575592,0.2321912568306011,0.25370628415300545,0.2650439435336976,0.30817588797814205,0.2708064663023679,0.22969444444444445,0.2604442167577413,0.34989890710382515
-29.75,-60.25,p_wind_Argentina_AR953,Argentina,1515,0.06,0.96795476,0.3421572176684886,0.28988809198542803,0.24936566484517309,0.2752071948998179,0.291069558287796,0.3276415072859745,0.29683515482695805,0.2532331511839709,0.27011361566484515,0.36011464025500917
-30.25,-60.25,p_wind_Argentina_AR954,Argentina,1542,0.06,9.633674521,0.3426331967213127,0.29106170309653917,0.25068909380692167,0.2777774362477231,0.29515528233151184,0.32838490437158474,0.30076992258652097,0.2571479963570128,0.267950364298725,0.35663763661202186
-30.75,-60.25,p_wind_Argentina_AR955,Argentina,1458,0.06,24.06553726,0.3354721083788719,0.2845206056466303,0.24496470856102004,0.27084096083788706,0.28707638888888887,0.3213861566484517,0.29264275956284147,0.2499617486338798,0.2637237021857923,0.35135735428050996
-31.25,-60.25,p_wind_Argentina_AR956,Argentina,723,0.07,25.78076105,0.3424230418943548,0.2915607923497268,0.2511045081967213,0.27800967668488163,0.2951536885245902,0.3284959016393443,0.30075102459016395,0.2572492030965392,0.2686824908925318,0.35703039617486343
-31.75,-60.25,p_wind_Argentina_AR957,Argentina,1338,0.07,2.356967233,0.3567372495446271,0.3056577868852459,0.26336327413479055,0.29209209927140256,0.3107950819672131,0.3429384107468124,0.31642452185792347,0.27126696265938066,0.2793420992714025,0.36959460382513665
-32.25,-60.25,p_wind_Argentina_AR958,Argentina,1533,0.07,6.70974864,0.3504510473588352,0.29936418488160293,0.25755487249544623,0.28572996357012753,0.3039526411657559,0.3365895947176684,0.3095858378870674,0.26487135701275044,0.2741484517304189,0.36398212659380685
-32.75,-60.25,p_wind_Argentina_AR959,Argentina,231,0.08,15.15991896,0.3261010928961757,0.27489367030965395,0.23568431238615667,0.25902652550091076,0.2723571265938069,0.31189583333333337,0.2780390482695811,0.2361462887067395,0.2602020719489982,0.3488935564663024
-33.25,-60.25,p_wind_Argentina_AR960,Argentina,510,0.09,3.603775594,0.3138561020036434,0.26265721766848815,0.2249511612021858,0.24582832422586517,0.25660576047358835,0.2994936247723133,0.2621632513661202,0.22197529599271404,0.25348827413479047,0.3415168488160292
-33.75,-60.25,p_wind_Argentina_AR961,Argentina,1614,0.1,15.20774639,0.3327369080145737,0.28120286885245904,0.2412498861566484,0.2664027777777778,0.2815903916211293,0.3185143442622951,0.2872151639344262,0.24435325591985427,0.26277015027322403,0.35191780510018217
-34.25,-60.25,p_wind_Argentina_AR962,Argentina,1587,0.11,5.952264567,0.3572877959927148,0.305478825136612,0.2628597449908925,0.29157365664845175,0.30998007741347905,0.3432620673952641,0.31552584244080145,0.27005635245901644,0.28009244080145723,0.3714074453551912
-34.75,-60.25,p_wind_Argentina_AR963,Argentina,1572,0.12,18.22987657,0.3646721311475416,0.31249464936247723,0.26900455373406196,0.29835951730418947,0.3172869990892532,0.35058652094717674,0.32293306010928957,0.27662625227686705,0.2859865664845173,0.3784329462659381
-35.25,-60.25,p_wind_Argentina_AR964,Argentina,1527,0.13,6.984875153,0.3648763661202196,0.31228426684881605,0.2688163706739527,0.2982377049180328,0.3173375455373406,0.3506128187613844,0.3230774134790528,0.27667361111111105,0.28556113387978144,0.3782926912568305
-35.75,-60.25,p_wind_Argentina_AR965,Argentina,1575,0.15,18.29324538,0.3675944899817849,0.31462249544626597,0.2709561703096539,0.3005739981785064,0.3198270719489982,0.3532050318761384,0.3256482240437158,0.2789880464480874,0.28759596994535525,0.3808565573770492
-36.25,-60.25,p_wind_Argentina_AR966,Argentina,1560,0.16,61.96954805,0.3771343351548281,0.3236715619307833,0.2790965391621129,0.3092523907103825,0.32884471766848816,0.3626255692167577,0.3347329234972678,0.2872607012750455,0.2958776183970856,0.39050899362477226
-36.75,-60.25,p_wind_Argentina_AR967,Argentina,1515,0.17,8.264087649,0.3977457877959909,0.34352834699453555,0.29684301001821495,0.3282548952641166,0.3486055327868852,0.38313513205828775,0.3546351320582878,0.30533321948998177,0.31389924863387975,0.4114192850637523
-37.25,-60.25,p_wind_Argentina_AR968,Argentina,1545,0.17,6.569679891,0.4277012750455397,0.3725911885245902,0.3228104508196721,0.35620947176684875,0.3777774362477232,0.4130747950819672,0.3838892304189435,0.331943306010929,0.3401489071038251,0.4417273451730419
-37.75,-60.25,p_wind_Argentina_AR969,Argentina,1539,0.19,14.2686633,0.4532174408014586,0.39807786885245894,0.34619649362477234,0.38112670765027323,0.4035507741347905,0.4387790300546448,0.40941165755919856,0.3558851320582878,0.3634415983606557,0.4672642304189435
-38.25,-60.25,p_wind_Argentina_AR970,Argentina,1488,0.22,7.264624273,0.470666097449912,0.416148679417122,0.36351320582877966,0.39919877049180325,0.42198144353369765,0.45651172586520944,0.4274542349726776,0.3735705828779599,0.38037158469945354,0.4844250910746813
-38.75,-60.25,p_wind_Argentina_AR971,Argentina,1185,0.29,31.48737641,0.4888962887067397,0.43571857923497265,0.3830853825136612,0.4213456284153005,0.4468919626593807,0.47521709927140265,0.451801912568306,0.39806341074681245,0.39339207650273217,0.4957967896174863
-29.75,-59.75,p_wind_Argentina_AR983,Argentina,606,0.06,23.74409993,0.3403594034608374,0.28891006375227685,0.24897415755919855,0.27631614298724955,0.2941363843351549,0.3261043943533698,0.29967213114754093,0.2563191029143898,0.26497745901639347,0.3528409608378871
-30.25,-59.75,p_wind_Argentina_AR984,Argentina,450,0.06,17.32440578,0.3284833788706747,0.27729143897996356,0.23842270036429872,0.26379872495446266,0.27969102914389793,0.3142144808743169,0.2852800546448087,0.24312295081967214,0.25737784608378866,0.34449715391621133
-30.75,-59.75,p_wind_Argentina_AR985,Argentina,540,0.06,15.45490275,0.3224709699453558,0.27131978597449913,0.232816029143898,0.2566041666666667,0.2707445355191257,0.3081812386156649,0.2764438752276867,0.23489150728597447,0.254982126593807,0.3424000455373406
-31.25,-59.75,p_wind_Argentina_AR986,Argentina,1476,0.07,1.323654609,0.3374590163934421,0.28591097449908925,0.24547017304189436,0.2712839253187614,0.28722370218579235,0.3232620673952641,0.2930622723132969,0.24961031420765026,0.26571368397085604,0.35509710837887065
-31.75,-59.75,p_wind_Argentina_AR987,Argentina,1656,0.07,14.08429423,0.3539394353369775,0.3022320127504553,0.2598250227686703,0.28808242258652095,0.3062651411657559,0.33991780510018216,0.31209904371584707,0.26676946721311473,0.27719990892531876,0.36829223588342436
-32.25,-59.75,p_wind_Argentina_AR988,Argentina,1635,0.08,1.135454825,0.3489365892531877,0.2973578096539163,0.255358378870674,0.2831123633879781,0.3008483606557377,0.33491131602914387,0.3067037795992714,0.26178631602914393,0.2732251821493625,0.3638748861566485
-32.75,-59.75,p_wind_Argentina_AR989,Argentina,1410,0.08,5.896667056,0.3196795309653924,0.26844159836065573,0.22976263661202187,0.2526065573770492,0.265601320582878,0.3054089253187614,0.2714094945355191,0.22995901639344263,0.25448235428051,0.342778233151184
-33.25,-59.75,p_wind_Argentina_AR990,Argentina,300,0.09,21.33104021,0.3028598588342448,0.251942281420765,0.2154711976320583,0.23396231785063748,0.24230931238615666,0.28845093351548273,0.24779918032786888,0.2091793032786885,0.2478663479052823,0.33530726320582876
-33.75,-59.75,p_wind_Argentina_AR991,Argentina,1098,0.1,1.582777677,0.3188517759562853,0.2676540300546448,0.22925034153005466,0.2514966985428051,0.2637456739526412,0.3045766165755921,0.26936964936247726,0.22832536429872494,0.2553589480874317,0.3435889116575593
-34.25,-59.75,p_wind_Argentina_AR992,Argentina,1587,0.11,7.70222763,0.3457866575591982,0.29415209471766846,0.25273019125683066,0.2803515482695811,0.29802857468123867,0.3316941029143898,0.3036689435336976,0.25920924408014573,0.2704166666666667,0.3604699453551912
-34.75,-59.75,p_wind_Argentina_AR993,Argentina,1596,0.12,7.649254133,0.3633321948998189,0.31094751821493627,0.2675499772313297,0.29673599726775957,0.3155669398907104,0.34915539617486335,0.3212883652094718,0.27503335610200363,0.28471630236794165,0.3772843806921676
-35.25,-59.75,p_wind_Argentina_AR994,Argentina,1512,0.14,7.126106921,0.3665369990892563,0.3136648451730419,0.26997324681238616,0.29959084699453553,0.31883515482695807,0.3521936475409836,0.3246426457194899,0.2779755236794171,0.2866400273224044,0.3798382285974499
-35.75,-59.75,p_wind_Argentina_AR995,Argentina,1572,0.16,6.038391816,0.3683008879781432,0.31514264571949,0.27137397540983604,0.301141621129326,0.3205737704918033,0.3538514344262295,0.3264135928961749,0.279612135701275,0.2878321948998178,0.38132695810564665
-36.25,-59.75,p_wind_Argentina_AR996,Argentina,1566,0.17,27.89746755,0.3762860883424412,0.32277937158469944,0.2784346539162113,0.308540072859745,0.3281456056466302,0.3617308743169399,0.3340169626593807,0.28670400728597456,0.29499612932604735,0.38937443078324224
-36.75,-59.75,p_wind_Argentina_AR997,Argentina,1545,0.17,8.394303897,0.3946514116575604,0.34053756830601095,0.29446664389799637,0.32558435792349727,0.34581124772313293,0.3799997723132969,0.35182229052823316,0.3030231102003643,0.31121766848816035,0.40794102914389796
-37.25,-59.75,p_wind_Argentina_AR998,Argentina,1539,0.19,7.707861983,0.4280778688524606,0.3730214025500911,0.32343385701275046,0.35678711293260473,0.3783866120218579,0.41343841074681237,0.38452686703096534,0.332739412568306,0.3405001138433516,0.44180191256830603
-37.75,-59.75,p_wind_Argentina_AR999,Argentina,1536,0.21,29.70754148,0.4571967213114768,0.4021458333333333,0.350136612021858,0.3852339480874317,0.4077838114754098,0.44278950364298725,0.4136202185792349,0.3600177595628416,0.3671643897996358,0.4710284608378871
-38.25,-59.75,p_wind_Argentina_AR1000,Argentina,1518,0.26,12.09905801,0.4711705373406202,0.41687704918032786,0.3644663023679418,0.4001205601092896,0.42289845173041896,0.45707991803278686,0.4283180783242259,0.3746572176684881,0.38103597449908927,0.48464253187613837
-38.75,-59.75,p_wind_Argentina_AR1001,Argentina,951,0.34,58.32975699,0.4907818761384351,0.43834653916211297,0.38632889344262294,0.4247161885245902,0.4505168488160291,0.4773030510018215,0.45519729052823316,0.4021267076502732,0.39522222222222225,0.49624237249544634
-29.75,-59.25,p_wind_Argentina_AR1012,Argentina,1479,0.06,2.629108282,0.3271812386156651,0.27591188524590166,0.23722370218579236,0.2612260928961748,0.27554394353369766,0.3128409608378871,0.28118977686703095,0.23946971766848815,0.25922563752276867,0.34685188979963566
-30.25,-59.25,p_wind_Argentina_AR1013,Argentina,1566,0.06,2.988440236,0.3111798724954469,0.26000307377049175,0.22279234972677595,0.2441139571948998,0.2557324681238615,0.2967033242258652,0.26140790072859743,0.22138433515482697,0.249001252276867,0.335984631147541
-30.75,-59.25,p_wind_Argentina_AR1014,Argentina,1677,0.06,10.92298042,0.3124804189435333,0.26090528233151183,0.22309471766848815,0.24438433515482696,0.25585154826958106,0.2979405737704918,0.2617357695810565,0.2211884107468124,0.25024590163934424,0.3383875227686703
-31.25,-59.25,p_wind_Argentina_AR1015,Argentina,1656,0.07,1.644112653,0.326290186703097,0.274498747723133,0.23506739526411657,0.2593551912568306,0.2738484744990892,0.3118822859744991,0.27974612932604737,0.23727743624772318,0.25755498633879786,0.34652800546448087
-31.75,-59.25,p_wind_Argentina_AR1016,Argentina,1653,0.07,19.73682518,0.3403683970856116,0.2886933060109289,0.24780145719489977,0.2748214936247723,0.2921020036429873,0.32618078324225863,0.2979332877959927,0.25388831967213116,0.26580714936247724,0.35537591074681235
-32.25,-59.25,p_wind_Argentina_AR1017,Argentina,1620,0.08,9.298804467,0.3476018897996372,0.2958894581056466,0.2540784380692168,0.2820634107468124,0.3001780510018215,0.3335031876138434,0.30604997723132965,0.26117531876138433,0.271081397996357,0.3615329007285974
-32.75,-59.25,p_wind_Argentina_AR1018,Argentina,1638,0.08,11.43308819,0.3289895264116581,0.27748303734061924,0.23767224499089257,0.26363775045537347,0.28009232695810565,0.3147413479052823,0.2860207194899818,0.2429504781420765,0.25630487249544626,0.34479861111111115
-33.25,-59.25,p_wind_Argentina_AR1019,Argentina,1305,0.09,0.682143236,0.3159470628415288,0.264497723132969,0.22630202641165756,0.24794660746812383,0.25964378415300543,0.3015126366120219,0.26544080145719495,0.22460974499089253,0.25332365664845174,0.3417691256830601
-33.75,-59.25,p_wind_Argentina_AR1020,Argentina,699,0.1,6.497039961,0.3206408242258659,0.2692743624772314,0.23068715846994536,0.25284141621129325,0.2649610655737705,0.306297131147541,0.27068032786885243,0.2294795081967213,0.25717065118397087,0.3458061247723133
-34.25,-59.25,p_wind_Argentina_AR1021,Argentina,1524,0.11,2.842707632,0.3358970856102012,0.2843204690346084,0.24401639344262302,0.27056625683060115,0.28743112477231325,0.3216934198542805,0.2931908014571949,0.2496987704918033,0.26231352459016394,0.35130145719489986
-34.75,-59.25,p_wind_Argentina_AR1022,Argentina,1572,0.13,8.64774803,0.3621146402550114,0.3094475182149362,0.26617122040072855,0.295237135701275,0.31400022768670316,0.347809995446266,0.3198416438979963,0.27360428051001817,0.28341040528233147,0.3761228369763206
-35.25,-59.25,p_wind_Argentina_AR1023,Argentina,1509,0.14,14.01320184,0.3710147996357023,0.31771470856102,0.2734764344262295,0.30338752276867026,0.32288217213114756,0.3565722905282332,0.3288219489981785,0.2815880009107468,0.290245446265938,0.3843982240437159
-35.75,-59.25,p_wind_Argentina_AR1024,Argentina,1560,0.16,19.52274148,0.3719517304189449,0.3185056921675774,0.2742685564663023,0.304297358834244,0.32391757741347904,0.3574420537340619,0.32986133879781426,0.2826072404371585,0.2907800546448087,0.38501571038251364
-36.25,-59.25,p_wind_Argentina_AR1025,Argentina,1560,0.17,7.716761542,0.3768452868852476,0.32328859289617484,0.2788973132969035,0.30905054644808744,0.3287278005464481,0.36226753187613847,0.3346363843351548,0.2872715163934426,0.2953703324225865,0.38984517304189437
-36.75,-59.25,p_wind_Argentina_AR1026,Argentina,1563,0.17,6.80859773,0.3909873633879806,0.33707092440801456,0.29155487249544626,0.3223557604735884,0.34240289162112936,0.3763566712204008,0.3484040300546448,0.30006921675774134,0.3081500455373406,0.4041411657559199
-37.25,-59.25,p_wind_Argentina_AR1027,Argentina,1512,0.18,3.561439532,0.4240417805100198,0.3691956967213115,0.32038126138433515,0.35327948542805104,0.374622723132969,0.40939184881602914,0.38074886156648446,0.3296161202185793,0.33719307832422585,0.4374970400728598
-37.75,-59.25,p_wind_Argentina_AR1028,Argentina,1542,0.22,18.40520933,0.4588558743169401,0.40391108834244077,0.35206204462659385,0.38714526411657557,0.4097163023679417,0.44446550546448094,0.41555817395264116,0.36209084699453553,0.36877515938069216,0.4723655510018215
-38.25,-59.25,p_wind_Argentina_AR1029,Argentina,1515,0.29,3.493329617,0.4766828324225883,0.4228472222222222,0.370481102003643,0.4064834927140255,0.4296138433515483,0.46274476320582875,0.4348682832422587,0.38134517304189436,0.38605726320582884,0.48915744535519123
-29.75,-58.75,p_wind_Argentina_AR1039,Argentina,1536,0.06,3.015078986,0.3099488843351545,0.2577625227686703,0.22030714936247722,0.232574339708561,0.23293454007285974,0.29513114754098363,0.23849282786885243,0.2008472222222222,0.27068977686703094,0.36365186703096536
-30.25,-58.75,p_wind_Argentina_AR1040,Argentina,1680,0.06,2.45532538,0.3015050091074688,0.2496421903460838,0.21304246357012752,0.22456807832422587,0.22437978142076503,0.28671288706739523,0.22988205828779598,0.1931560792349727,0.2638226320582878,0.355988160291439
-30.75,-58.75,p_wind_Argentina_AR1041,Argentina,1680,0.07,2.489549537,0.3090532786885244,0.25726195355191256,0.21980384790528232,0.2373660063752277,0.2443323087431694,0.29438900273224045,0.2501209016393442,0.21085245901639343,0.25605646630236795,0.3459026639344263
-31.25,-58.75,p_wind_Argentina_AR1042,Argentina,1665,0.07,0.837399522,0.3256242030965385,0.27415721766848816,0.23500762750455376,0.25969592440801453,0.2747284836065573,0.31130589708561013,0.2804919171220401,0.23821766848816028,0.2560783242258652,0.3442124316939891
-31.75,-58.75,p_wind_Argentina_AR1043,Argentina,1659,0.07,1.967357443,0.3428245673952644,0.29135689890710387,0.25036782786885253,0.2779700591985428,0.2958206967213115,0.3287354280510018,0.3015144581056466,0.2573598588342441,0.26720605646630236,0.356530737704918
-32.25,-58.75,p_wind_Argentina_AR1044,Argentina,1611,0.08,8.016688611,0.3475664845173054,0.2958970856102004,0.25424339708561017,0.28221493624772315,0.3003286657559199,0.3334748406193078,0.3061404826958106,0.2613973132969035,0.2711244307832422,0.36136054189435335
-32.75,-58.75,p_wind_Argentina_AR1045,Argentina,1611,0.09,6.160662803,0.3474803051001831,0.295676912568306,0.25396231785063755,0.28196846539162107,0.300149704007286,0.3333241120218579,0.30603210382513657,0.26120469034608385,0.2707389571948999,0.36112443078324225
-33.25,-58.75,p_wind_Argentina_AR1046,Argentina,1449,0.09,1.436656365,0.3381329690346092,0.28648736338797814,0.2458641848816029,0.27295081967213114,0.2904469489981786,0.3238978825136612,0.29631841985428053,0.2524619763205829,0.26304428506375227,0.3522342896174864
-33.75,-58.75,p_wind_Argentina_AR1047,Argentina,621,0.1,1.215281613,0.3276090619307823,0.2761639344262295,0.23691826047358835,0.2621974043715847,0.27802356557377045,0.31327994080145716,0.28383970856102003,0.24136452641165754,0.2563398224043716,0.34435587431693987
-34.25,-58.75,p_wind_Argentina_AR1048,Argentina,843,0.11,15.40812715,0.3432578551912588,0.29124567395264117,0.25025899362477233,0.27722632058287794,0.2943475637522769,0.3289257741347905,0.30019205373406194,0.25607229052823316,0.268635587431694,0.35870400728597457
-34.75,-58.75,p_wind_Argentina_AR1049,Argentina,1056,0.13,12.48647881,0.3669386384335157,0.3140160519125683,0.27036099726775953,0.3001347905282331,0.3196386612021858,0.352568306010929,0.3255347222222222,0.278837431693989,0.2864002732240437,0.37959073315118397
-35.25,-58.75,p_wind_Argentina_AR1050,Argentina,1557,0.15,14.10772216,0.3757684426229512,0.3221022313296903,0.27731295537340617,0.3075774134790528,0.32735052367941714,0.3612385018214936,0.33344877049180327,0.2856703096539162,0.29397108378870673,0.3890243624772313
-35.75,-58.75,p_wind_Argentina_AR1051,Argentina,1542,0.16,14.33029287,0.3791157786885246,0.3252668488160292,0.2801975182149362,0.31064503642987246,0.3305500910746812,0.3645376821493625,0.3366701958105647,0.28863160291438983,0.29684722222222215,0.3923591757741348
-36.25,-58.75,p_wind_Argentina_AR1052,Argentina,1563,0.17,35.61035267,0.381346880692167,0.32752937158469947,0.2826445810564663,0.31305908469945354,0.3329411429872495,0.3667211976320583,0.33895981329690344,0.29111942167577415,0.2991347905282331,0.3943740892531876
-36.75,-58.75,p_wind_Argentina_AR1053,Argentina,1569,0.17,30.6991668,0.3901102003643001,0.3362260928961749,0.2908472222222222,0.3215538479052824,0.34156967213114753,0.37547825591985423,0.3475867486338798,0.2993751138433516,0.30740311930783243,0.40323668032786886
-37.25,-58.75,p_wind_Argentina_AR1054,Argentina,1548,0.19,2.310539671,0.4179442167577402,0.36339606102003646,0.31545218579234974,0.3478101092896175,0.36883003187613844,0.4033113615664845,0.3749238387978142,0.3245447404371585,0.3321380919854281,0.43125398451730423
-37.75,-58.75,p_wind_Argentina_AR1055,Argentina,1545,0.24,18.94634398,0.461083561020038,0.4063376593806922,0.3546148679417122,0.3898383424408014,0.4126252276867031,0.44674305555555555,0.4184219034608379,0.36509517304189437,0.3706802140255009,0.4739041438979964
-38.25,-58.75,p_wind_Argentina_AR1056,Argentina,1515,0.32,4.242661622,0.4909685792349763,0.4381407103825137,0.3856177140255009,0.42286828324225867,0.4471846539162113,0.47739412568306006,0.452018897996357,0.39862352003642987,0.39828916211293264,0.5005269808743169
-29.25,-58.25,p_wind_Argentina_AR1065,Argentina,1692,0.06,3.715392665,0.3066271630236782,0.25462477231329694,0.2176775956284153,0.23365414389799638,0.23879485428051003,0.2918176229508197,0.24447336065573771,0.20607729963570126,0.2574122267759563,0.3477619535519126
-29.75,-58.25,p_wind_Argentina_AR1066,Argentina,1686,0.06,5.391683268,0.2952365664845173,0.24390311930783243,0.20853369763205828,0.22449635701275047,0.23013433515482698,0.2805096766848816,0.23555578324225862,0.19840653460837887,0.24575500910746811,0.33359118852459013
-30.25,-58.25,p_wind_Argentina_AR1067,Argentina,1674,0.07,0.505993044,0.31311316029144,0.26176753187613844,0.22432513661202183,0.24574726775956282,0.2573469945355191,0.29864332877959926,0.2629706284153005,0.2227268897996357,0.2509681238615665,0.33834483151183975
-30.75,-58.25,p_wind_Argentina_AR1068,Argentina,1653,0.07,1.269343657,0.3353063524590176,0.28394273679417126,0.24401946721311477,0.2698603142076503,0.2859371584699454,0.3211117941712204,0.2915578324225865,0.2485477003642987,0.26357673041894353,0.35206420765027324
-31.25,-58.25,p_wind_Argentina_AR1069,Argentina,1521,0.08,1.145165231,0.3388112477231331,0.28762226775956284,0.2472643442622951,0.27475170765027324,0.292648679417122,0.32475569216757744,0.29822745901639347,0.2546078096539163,0.2634191712204007,0.351676912568306
-31.75,-58.25,p_wind_Argentina_AR1070,Argentina,1380,0.08,0.95866997,0.3430483834244094,0.2918221766848816,0.2509154143897996,0.27897768670309653,0.2973894581056466,0.3290500910746812,0.30301605191256825,0.25889275956284147,0.2664748406193078,0.3552881375227686
-32.25,-58.25,p_wind_Argentina_AR1071,Argentina,1446,0.09,1.183272249,0.3462390710382522,0.29496220400728596,0.25365607923497263,0.28187716302367943,0.30040289162112926,0.3322613843351548,0.306122495446266,0.26166290983606555,0.2692881375227687,0.35862784608378867
-32.75,-58.25,p_wind_Argentina_AR1072,Argentina,1434,0.1,7.006683236,0.3491719034608381,0.29773474499089253,0.25608822859744995,0.28474612932604737,0.30368055555555556,0.33515585154826955,0.30942770947176684,0.2646125910746812,0.27115949453551913,0.36091142987249547
-34.25,-58.25,p_wind_Argentina_AR1073,Argentina,354,0.12,49.25990205,0.38209483151184,0.33075318761384337,0.2866647313296903,0.31948440346083784,0.3422160746812386,0.3683370901639344,0.34753016848816026,0.30050512295081966,0.2957230191256831,0.3870857240437159
-34.75,-58.25,p_wind_Argentina_AR1074,Argentina,498,0.14,1.030763444,0.3867513661202185,0.33468123861566484,0.290007058287796,0.3231773679417122,0.34615596539162113,0.3727859744990893,0.3515420081967213,0.3038923041894353,0.29931341074681245,0.39192714025500913
-35.25,-58.25,p_wind_Argentina_AR1075,Argentina,1569,0.16,4.79896472,0.3852583105646641,0.33119091530054645,0.2854158697632059,0.3167328096539162,0.33746880692167575,0.3706593806921676,0.3436989981785064,0.29495081967213116,0.30092748178506373,0.39723770491803284
-35.75,-58.25,p_wind_Argentina_AR1076,Argentina,1503,0.17,27.77183189,0.3862487477231333,0.33173337887067395,0.2857037795992714,0.31671357012750456,0.337099043715847,0.37150204918032786,0.3435183287795993,0.29451275045537334,0.30225910746812384,0.3993629326047359
