period,load_zone,twh,technology,scs
2035.0,Uruguay,5.158970126095675e-17,curt_vre,prm15_wcost_re4_c2p1_t1
2040.0,Argentina,2.7360114174257438e-17,curt_vre,prm15_wcost_re4_c2p1_t1
2040.0,Brazil,1.3156022677954857,curt_vre,prm15_wcost_re4_c2p1_t1
2040.0,Chile,1.9565615794192583e-16,curt_vre,prm15_wcost_re4_c2p1_t1
2040.0,Paraguay,0.0,curt_vre,prm15_wcost_re4_c2p1_t1
2040.0,Uruguay,0.002888465360899154,curt_vre,prm15_wcost_re4_c2p1_t1
2045.0,Argentina,2.210887029008291e-17,curt_vre,prm15_wcost_re4_c2p1_t1
2045.0,Brazil,-1.002603731373869e-16,curt_vre,prm15_wcost_re4_c2p1_t1
2045.0,Chile,-7.133779678092363e-17,curt_vre,prm15_wcost_re4_c2p1_t1
2045.0,Paraguay,0.46439786701386276,curt_vre,prm15_wcost_re4_c2p1_t1
2045.0,Uruguay,0.14206536566358002,curt_vre,prm15_wcost_re4_c2p1_t1
2050.0,Argentina,4.867217739956686e-19,curt_vre,prm15_wcost_re4_c2p1_t1
2050.0,Brazil,-2.612380557102251e-16,curt_vre,prm15_wcost_re4_c2p1_t1
2050.0,Chile,-2.796411990857451e-16,curt_vre,prm15_wcost_re4_c2p1_t1
2050.0,Paraguay,1.3112932355904907,curt_vre,prm15_wcost_re4_c2p1_t1
2050.0,Uruguay,0.6501828444383103,curt_vre,prm15_wcost_re4_c2p1_t1
2020.0,Argentina,2.2495783014164778e-17,curt_vre,prm15_wcost_re5_c2p1_t1
2020.0,Brazil,5.843769912416976e-17,curt_vre,prm15_wcost_re5_c2p1_t1
2020.0,Chile,7.412559455133306e-17,curt_vre,prm15_wcost_re5_c2p1_t1
2020.0,Paraguay,0.0,curt_vre,prm15_wcost_re5_c2p1_t1
2020.0,Uruguay,3.4498348622236114e-17,curt_vre,prm15_wcost_re5_c2p1_t1
2025.0,Argentina,1.7877588298631512e-17,curt_vre,prm15_wcost_re5_c2p1_t1
2025.0,Brazil,1.7866190249475669,curt_vre,prm15_wcost_re5_c2p1_t1
2025.0,Chile,2.7830626692093575e-17,curt_vre,prm15_wcost_re5_c2p1_t1
2025.0,Paraguay,0.0,curt_vre,prm15_wcost_re5_c2p1_t1
2025.0,Uruguay,0.0051918780000000195,curt_vre,prm15_wcost_re5_c2p1_t1
2030.0,Argentina,-2.0337509454293466e-17,curt_vre,prm15_wcost_re5_c2p1_t1
2030.0,Brazil,4.0858762158509006,curt_vre,prm15_wcost_re5_c2p1_t1
2030.0,Chile,1.9481774526930456e-16,curt_vre,prm15_wcost_re5_c2p1_t1
2030.0,Paraguay,0.0,curt_vre,prm15_wcost_re5_c2p1_t1
2030.0,Uruguay,0.0003084208000000156,curt_vre,prm15_wcost_re5_c2p1_t1
2035.0,Argentina,-1.5846213230474856e-17,curt_vre,prm15_wcost_re5_c2p1_t1
2035.0,Brazil,2.0478823629521763,curt_vre,prm15_wcost_re5_c2p1_t1
2035.0,Chile,2.1206617017988098e-16,curt_vre,prm15_wcost_re5_c2p1_t1
2035.0,Paraguay,0.0,curt_vre,prm15_wcost_re5_c2p1_t1
2035.0,Uruguay,0.02018865365834159,curt_vre,prm15_wcost_re5_c2p1_t1
2040.0,Argentina,-6.658229523281984e-18,curt_vre,prm15_wcost_re5_c2p1_t1
2040.0,Brazil,0.9893980754385336,curt_vre,prm15_wcost_re5_c2p1_t1
2040.0,Chile,2.812339527924479e-16,curt_vre,prm15_wcost_re5_c2p1_t1
2040.0,Paraguay,0.0,curt_vre,prm15_wcost_re5_c2p1_t1
2040.0,Uruguay,0.03166277209356692,curt_vre,prm15_wcost_re5_c2p1_t1
2045.0,Argentina,-1.1909473407456514e-17,curt_vre,prm15_wcost_re5_c2p1_t1
2045.0,Brazil,-3.3500018948098843e-16,curt_vre,prm15_wcost_re5_c2p1_t1
2045.0,Chile,3.128637626748088e-16,curt_vre,prm15_wcost_re5_c2p1_t1
2045.0,Paraguay,0.4600032237926561,curt_vre,prm15_wcost_re5_c2p1_t1
2045.0,Uruguay,0.2031033489071238,curt_vre,prm15_wcost_re5_c2p1_t1
2050.0,Argentina,-3.3531621923543755e-17,curt_vre,prm15_wcost_re5_c2p1_t1
2050.0,Brazil,-6.277916561169689e-16,curt_vre,prm15_wcost_re5_c2p1_t1
2050.0,Chile,5.796607638330899e-17,curt_vre,prm15_wcost_re5_c2p1_t1
2050.0,Paraguay,1.3135315355134218,curt_vre,prm15_wcost_re5_c2p1_t1
2050.0,Uruguay,0.6539123304257456,curt_vre,prm15_wcost_re5_c2p1_t1
2020.0,Argentina,2.2495783014164775e-17,curt_vre,prm15_wcost_re6_c2p1_t1
2020.0,Brazil,5.843769912416976e-17,curt_vre,prm15_wcost_re6_c2p1_t1
2020.0,Chile,7.412559455133306e-17,curt_vre,prm15_wcost_re6_c2p1_t1
2020.0,Paraguay,0.0,curt_vre,prm15_wcost_re6_c2p1_t1
2020.0,Uruguay,3.4498348622236114e-17,curt_vre,prm15_wcost_re6_c2p1_t1
2025.0,Argentina,1.7877588298631512e-17,curt_vre,prm15_wcost_re6_c2p1_t1
2025.0,Brazil,2.4972087308252853,curt_vre,prm15_wcost_re6_c2p1_t1
2025.0,Chile,2.612532412626934e-17,curt_vre,prm15_wcost_re6_c2p1_t1
2025.0,Paraguay,0.0,curt_vre,prm15_wcost_re6_c2p1_t1
2025.0,Uruguay,0.0038094640000000267,curt_vre,prm15_wcost_re6_c2p1_t1
2030.0,Argentina,-6.3564709051888704e-18,curt_vre,prm15_wcost_re6_c2p1_t1
2030.0,Brazil,4.246220461133161,curt_vre,prm15_wcost_re6_c2p1_t1
2030.0,Chile,6.227060533881002e-17,curt_vre,prm15_wcost_re6_c2p1_t1
2030.0,Paraguay,0.0,curt_vre,prm15_wcost_re6_c2p1_t1
2030.0,Uruguay,0.008727001447121876,curt_vre,prm15_wcost_re6_c2p1_t1
2035.0,Argentina,-1.463718035665803e-18,curt_vre,prm15_wcost_re6_c2p1_t1
2035.0,Brazil,2.35830996481022,curt_vre,prm15_wcost_re6_c2p1_t1
2035.0,Chile,7.595210571587073e-17,curt_vre,prm15_wcost_re6_c2p1_t1
2035.0,Paraguay,0.0,curt_vre,prm15_wcost_re6_c2p1_t1
2035.0,Uruguay,0.12032283062253626,curt_vre,prm15_wcost_re6_c2p1_t1
2040.0,Argentina,7.322809025822612e-18,curt_vre,prm15_wcost_re6_c2p1_t1
2040.0,Brazil,1.6073740025648113,curt_vre,prm15_wcost_re6_c2p1_t1
2040.0,Chile,7.628250808799918e-17,curt_vre,prm15_wcost_re6_c2p1_t1
2040.0,Paraguay,0.0,curt_vre,prm15_wcost_re6_c2p1_t1
2040.0,Uruguay,0.053489041550072926,curt_vre,prm15_wcost_re6_c2p1_t1
2045.0,Argentina,2.0715651416480825e-18,curt_vre,prm15_wcost_re6_c2p1_t1
2045.0,Brazil,-7.707817500576808e-17,curt_vre,prm15_wcost_re6_c2p1_t1
2045.0,Chile,5.366790345462385e-18,curt_vre,prm15_wcost_re6_c2p1_t1
2045.0,Paraguay,0.4544794318658159,curt_vre,prm15_wcost_re6_c2p1_t1
2045.0,Uruguay,0.23633979896065802,curt_vre,prm15_wcost_re6_c2p1_t1
2050.0,Argentina,2.632809525948688e-16,curt_vre,prm15_wcost_re6_c2p1_t1
2050.0,Brazil,-1.1226804555453108e-16,curt_vre,prm15_wcost_re6_c2p1_t1
2050.0,Chile,7.418066161335448e-18,curt_vre,prm15_wcost_re6_c2p1_t1
2050.0,Paraguay,1.7881801901506353,curt_vre,prm15_wcost_re6_c2p1_t1
2050.0,Uruguay,0.670079681614644,curt_vre,prm15_wcost_re6_c2p1_t1
2020.0,Argentina,2.2495783014164778e-17,curt_vre,prm15_wcost_re7_c2p1_t1
2020.0,Brazil,5.843769912416976e-17,curt_vre,prm15_wcost_re7_c2p1_t1
2020.0,Chile,7.412559455133306e-17,curt_vre,prm15_wcost_re7_c2p1_t1
2020.0,Paraguay,0.0,curt_vre,prm15_wcost_re7_c2p1_t1
2020.0,Uruguay,3.4498348622236114e-17,curt_vre,prm15_wcost_re7_c2p1_t1
2025.0,Argentina,1.7877588298631512e-17,curt_vre,prm15_wcost_re7_c2p1_t1
2025.0,Brazil,2.2986555083771525,curt_vre,prm15_wcost_re7_c2p1_t1
2025.0,Chile,2.6125324126269336e-17,curt_vre,prm15_wcost_re7_c2p1_t1
2025.0,Paraguay,0.0,curt_vre,prm15_wcost_re7_c2p1_t1
2025.0,Uruguay,3.0757785207669036e-17,curt_vre,prm15_wcost_re7_c2p1_t1
2030.0,Argentina,7.54973861205599e-18,curt_vre,prm15_wcost_re7_c2p1_t1
2030.0,Brazil,5.285652472474288,curt_vre,prm15_wcost_re7_c2p1_t1
2030.0,Chile,8.843878407382989e-17,curt_vre,prm15_wcost_re7_c2p1_t1
2030.0,Paraguay,0.0,curt_vre,prm15_wcost_re7_c2p1_t1
2030.0,Uruguay,0.003949927649418254,curt_vre,prm15_wcost_re7_c2p1_t1
2035.0,Argentina,1.2041034835874599e-17,curt_vre,prm15_wcost_re7_c2p1_t1
2035.0,Brazil,2.4389168127003735,curt_vre,prm15_wcost_re7_c2p1_t1
2035.0,Chile,1.1809328515077766e-16,curt_vre,prm15_wcost_re7_c2p1_t1
2035.0,Paraguay,0.0,curt_vre,prm15_wcost_re7_c2p1_t1
2035.0,Uruguay,0.05404259584784164,curt_vre,prm15_wcost_re7_c2p1_t1
2040.0,Argentina,2.1229018543067474e-17,curt_vre,prm15_wcost_re7_c2p1_t1
2040.0,Brazil,1.8149140245000002,curt_vre,prm15_wcost_re7_c2p1_t1
2040.0,Chile,3.325670572262851e-16,curt_vre,prm15_wcost_re7_c2p1_t1
2040.0,Paraguay,0.0,curt_vre,prm15_wcost_re7_c2p1_t1
2040.0,Uruguay,0.07572565246668021,curt_vre,prm15_wcost_re7_c2p1_t1
2045.0,Argentina,1.5977774658892945e-17,curt_vre,prm15_wcost_re7_c2p1_t1
2045.0,Brazil,-1.0344439107384806e-16,curt_vre,prm15_wcost_re7_c2p1_t1
2045.0,Chile,1.672770533200918e-16,curt_vre,prm15_wcost_re7_c2p1_t1
2045.0,Paraguay,0.45719120891968335,curt_vre,prm15_wcost_re7_c2p1_t1
2045.0,Uruguay,0.19337048384537225,curt_vre,prm15_wcost_re7_c2p1_t1
2050.0,Argentina,-5.644373857194296e-18,curt_vre,prm15_wcost_re7_c2p1_t1
2050.0,Brazil,7.7795102434649615e-16,curt_vre,prm15_wcost_re7_c2p1_t1
2050.0,Chile,-1.1974066183029212e-16,curt_vre,prm15_wcost_re7_c2p1_t1
2050.0,Paraguay,1.3271749165694815,curt_vre,prm15_wcost_re7_c2p1_t1
2050.0,Uruguay,0.637881321461849,curt_vre,prm15_wcost_re7_c2p1_t1
2020.0,Argentina,2.2495783014164778e-17,curt_vre,prm15_wcost_re8_c2p1_t1
2020.0,Brazil,5.843769912416976e-17,curt_vre,prm15_wcost_re8_c2p1_t1
2020.0,Chile,7.412559455133306e-17,curt_vre,prm15_wcost_re8_c2p1_t1
2020.0,Paraguay,0.0,curt_vre,prm15_wcost_re8_c2p1_t1
2020.0,Uruguay,3.4498348622236114e-17,curt_vre,prm15_wcost_re8_c2p1_t1
2025.0,Argentina,1.7877588298631512e-17,curt_vre,prm15_wcost_re8_c2p1_t1
2025.0,Brazil,2.0102810766077885,curt_vre,prm15_wcost_re8_c2p1_t1
2025.0,Chile,2.7830626692093575e-17,curt_vre,prm15_wcost_re8_c2p1_t1
2025.0,Paraguay,0.0,curt_vre,prm15_wcost_re8_c2p1_t1
2025.0,Uruguay,3.0757785207669036e-17,curt_vre,prm15_wcost_re8_c2p1_t1
2030.0,Argentina,1.3194112469250287e-17,curt_vre,prm15_wcost_re8_c2p1_t1
2030.0,Brazil,5.87308231297406,curt_vre,prm15_wcost_re8_c2p1_t1
2030.0,Chile,2.5581314844203002e-17,curt_vre,prm15_wcost_re8_c2p1_t1
2030.0,Paraguay,0.0,curt_vre,prm15_wcost_re8_c2p1_t1
2030.0,Uruguay,0.013285071010398154,curt_vre,prm15_wcost_re8_c2p1_t1
2035.0,Argentina,1.7685408693068896e-17,curt_vre,prm15_wcost_re8_c2p1_t1
2035.0,Brazil,0.869571218067981,curt_vre,prm15_wcost_re8_c2p1_t1
2035.0,Chile,3.0452085297838485e-17,curt_vre,prm15_wcost_re8_c2p1_t1
2035.0,Paraguay,0.0,curt_vre,prm15_wcost_re8_c2p1_t1
2035.0,Uruguay,8.223571129617469e-17,curt_vre,prm15_wcost_re8_c2p1_t1
2040.0,Argentina,2.687339240026177e-17,curt_vre,prm15_wcost_re8_c2p1_t1
2040.0,Brazil,1.52008670485321,curt_vre,prm15_wcost_re8_c2p1_t1
2040.0,Chile,2.1902479829804906e-18,curt_vre,prm15_wcost_re8_c2p1_t1
2040.0,Paraguay,0.0,curt_vre,prm15_wcost_re8_c2p1_t1
2040.0,Uruguay,0.04977731015907954,curt_vre,prm15_wcost_re8_c2p1_t1
2045.0,Argentina,2.162214851608724e-17,curt_vre,prm15_wcost_re8_c2p1_t1
2045.0,Brazil,3.146743104802397e-16,curt_vre,prm15_wcost_re8_c2p1_t1
2045.0,Chile,6.648903649875125e-18,curt_vre,prm15_wcost_re8_c2p1_t1
2045.0,Paraguay,0.47130071191443756,curt_vre,prm15_wcost_re8_c2p1_t1
2045.0,Uruguay,0.07171246602695878,curt_vre,prm15_wcost_re8_c2p1_t1
2050.0,Argentina,0.0,curt_vre,prm15_wcost_re8_c2p1_t1
2050.0,Brazil,-1.2505354304165328e-16,curt_vre,prm15_wcost_re8_c2p1_t1
2050.0,Chile,-1.5195666946965507e-16,curt_vre,prm15_wcost_re8_c2p1_t1
2050.0,Paraguay,1.3154350603657994,curt_vre,prm15_wcost_re8_c2p1_t1
2050.0,Uruguay,0.5685364604021416,curt_vre,prm15_wcost_re8_c2p1_t1
2020.0,Argentina,2.2495783014164778e-17,curt_vre,prm15_wcost_re9_c2p1_t1
2020.0,Brazil,5.843769912416976e-17,curt_vre,prm15_wcost_re9_c2p1_t1
2020.0,Chile,7.412559455133304e-17,curt_vre,prm15_wcost_re9_c2p1_t1
2020.0,Paraguay,0.0,curt_vre,prm15_wcost_re9_c2p1_t1
2020.0,Uruguay,3.4498348622236114e-17,curt_vre,prm15_wcost_re9_c2p1_t1
2025.0,Argentina,1.7877588298631512e-17,curt_vre,prm15_wcost_re9_c2p1_t1
2025.0,Brazil,3.6220158695666127,curt_vre,prm15_wcost_re9_c2p1_t1
2025.0,Chile,2.6125324126269336e-17,curt_vre,prm15_wcost_re9_c2p1_t1
2025.0,Paraguay,0.0,curt_vre,prm15_wcost_re9_c2p1_t1
2025.0,Uruguay,3.0757785207669036e-17,curt_vre,prm15_wcost_re9_c2p1_t1
2030.0,Argentina,1.3194112469250287e-17,curt_vre,prm15_wcost_re9_c2p1_t1
2030.0,Brazil,6.024830959397958,curt_vre,prm15_wcost_re9_c2p1_t1
2030.0,Chile,4.447997525858217e-18,curt_vre,prm15_wcost_re9_c2p1_t1
2030.0,Paraguay,0.0,curt_vre,prm15_wcost_re9_c2p1_t1
2030.0,Uruguay,0.012852966370309247,curt_vre,prm15_wcost_re9_c2p1_t1
2035.0,Argentina,1.7685408693068896e-17,curt_vre,prm15_wcost_re9_c2p1_t1
2035.0,Brazil,0.631558789557604,curt_vre,prm15_wcost_re9_c2p1_t1
2035.0,Chile,5.368150368667536e-18,curt_vre,prm15_wcost_re9_c2p1_t1
2035.0,Paraguay,0.0,curt_vre,prm15_wcost_re9_c2p1_t1
2035.0,Uruguay,0.0019495483556638336,curt_vre,prm15_wcost_re9_c2p1_t1
2040.0,Argentina,2.687339240026177e-17,curt_vre,prm15_wcost_re9_c2p1_t1
2040.0,Brazil,1.6712227248000167,curt_vre,prm15_wcost_re9_c2p1_t1
2040.0,Chile,-2.2467361304734386e-17,curt_vre,prm15_wcost_re9_c2p1_t1
2040.0,Paraguay,0.0,curt_vre,prm15_wcost_re9_c2p1_t1
2040.0,Uruguay,0.010908133628001023,curt_vre,prm15_wcost_re9_c2p1_t1
2045.0,Argentina,2.162214851608724e-17,curt_vre,prm15_wcost_re9_c2p1_t1
2045.0,Brazil,1.6393294304927614e-14,curt_vre,prm15_wcost_re9_c2p1_t1
2045.0,Chile,-2.1220358803475414e-17,curt_vre,prm15_wcost_re9_c2p1_t1
2045.0,Paraguay,0.47079878050362106,curt_vre,prm15_wcost_re9_c2p1_t1
2045.0,Uruguay,0.08176759993315885,curt_vre,prm15_wcost_re9_c2p1_t1
2050.0,Argentina,0.0,curt_vre,prm15_wcost_re9_c2p1_t1
