type,period,load_zone,trade,Scenario,multiplier,trade_1
export,2050,Uruguay,0.01906,prm15_fix_wcost_re10_c2p1_tnt1,-1,-0.01906
import,2020,Argentina,0.01869,prm15_fix_wcost_re10_c2p1_tnt1,1,0.01869
import,2020,Brazil,0.04974,prm15_fix_wcost_re10_c2p1_tnt1,1,0.04974
import,2020,Chile,0.00019,prm15_fix_wcost_re10_c2p1_tnt1,1,0.00019
import,2020,Paraguay,0.0,prm15_fix_wcost_re10_c2p1_tnt1,1,0.0
import,2020,Uruguay,0.00963,prm15_fix_wcost_re10_c2p1_tnt1,1,0.00963
import,2025,Argentina,0.02107,prm15_fix_wcost_re10_c2p1_tnt1,1,0.02107
import,2025,Brazil,0.03773,prm15_fix_wcost_re10_c2p1_tnt1,1,0.03773
import,2025,Chile,0.00015,prm15_fix_wcost_re10_c2p1_tnt1,1,0.00015
import,2025,Paraguay,0.0,prm15_fix_wcost_re10_c2p1_tnt1,1,0.0
import,2025,Uruguay,0.03515,prm15_fix_wcost_re10_c2p1_tnt1,1,0.03515
import,2030,Argentina,0.00896,prm15_fix_wcost_re10_c2p1_tnt1,1,0.00896
import,2030,Brazil,0.02854,prm15_fix_wcost_re10_c2p1_tnt1,1,0.02854
import,2030,Chile,9e-05,prm15_fix_wcost_re10_c2p1_tnt1,1,9e-05
import,2030,Paraguay,0.0,prm15_fix_wcost_re10_c2p1_tnt1,1,0.0
import,2030,Uruguay,0.0828,prm15_fix_wcost_re10_c2p1_tnt1,1,0.0828
import,2035,Argentina,5e-05,prm15_fix_wcost_re10_c2p1_tnt1,1,5e-05
import,2035,Brazil,0.03398,prm15_fix_wcost_re10_c2p1_tnt1,1,0.03398
import,2035,Chile,8e-05,prm15_fix_wcost_re10_c2p1_tnt1,1,8e-05
import,2035,Paraguay,0.0,prm15_fix_wcost_re10_c2p1_tnt1,1,0.0
import,2035,Uruguay,0.08258,prm15_fix_wcost_re10_c2p1_tnt1,1,0.08258
import,2040,Argentina,0.0039,prm15_fix_wcost_re10_c2p1_tnt1,1,0.0039
import,2040,Brazil,0.04148,prm15_fix_wcost_re10_c2p1_tnt1,1,0.04148
import,2040,Chile,0.00013,prm15_fix_wcost_re10_c2p1_tnt1,1,0.00013
import,2040,Paraguay,0.0,prm15_fix_wcost_re10_c2p1_tnt1,1,0.0
import,2040,Uruguay,0.07101,prm15_fix_wcost_re10_c2p1_tnt1,1,0.07101
import,2045,Argentina,0.00494,prm15_fix_wcost_re10_c2p1_tnt1,1,0.00494
import,2045,Brazil,0.04525,prm15_fix_wcost_re10_c2p1_tnt1,1,0.04525
import,2045,Chile,4e-05,prm15_fix_wcost_re10_c2p1_tnt1,1,4e-05
import,2045,Paraguay,0.0001,prm15_fix_wcost_re10_c2p1_tnt1,1,0.0001
import,2045,Uruguay,0.05907,prm15_fix_wcost_re10_c2p1_tnt1,1,0.05907
import,2050,Argentina,0.00673,prm15_fix_wcost_re10_c2p1_tnt1,1,0.00673
import,2050,Brazil,0.04312,prm15_fix_wcost_re10_c2p1_tnt1,1,0.04312
import,2050,Chile,0.0001,prm15_fix_wcost_re10_c2p1_tnt1,1,0.0001
import,2050,Paraguay,5e-05,prm15_fix_wcost_re10_c2p1_tnt1,1,5e-05
import,2050,Uruguay,0.06041,prm15_fix_wcost_re10_c2p1_tnt1,1,0.06041
export,2020,Argentina,0.01271,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,-1,-0.01271
export,2020,Brazil,0.02313,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,-1,-0.02313
export,2020,Chile,0.0,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,-1,-0.0
export,2020,Paraguay,0.00027,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,-1,-0.00027
export,2020,Uruguay,0.05112,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,-1,-0.05112
export,2025,Argentina,0.00821,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,-1,-0.00821
export,2025,Brazil,0.06109,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,-1,-0.06109
export,2025,Chile,2e-05,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,-1,-2e-05
export,2025,Paraguay,0.00027,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,-1,-0.00027
export,2025,Uruguay,0.02711,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,-1,-0.02711
export,2030,Argentina,0.03152,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,-1,-0.03152
export,2030,Brazil,0.05761,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,-1,-0.05761
export,2030,Chile,0.0,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,-1,-0.0
export,2030,Paraguay,0.00028,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,-1,-0.00028
export,2030,Uruguay,0.00563,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,-1,-0.00563
export,2035,Argentina,0.05045,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,-1,-0.05045
export,2035,Brazil,0.04048,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,-1,-0.04048
export,2035,Chile,3e-05,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,-1,-3e-05
export,2035,Paraguay,0.00028,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,-1,-0.00028
export,2035,Uruguay,0.00455,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,-1,-0.00455
export,2040,Argentina,0.04181,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,-1,-0.04181
export,2040,Brazil,0.01461,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,-1,-0.01461
export,2040,Chile,0.0,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,-1,-0.0
export,2040,Paraguay,0.00027,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,-1,-0.00027
export,2040,Uruguay,0.01488,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,-1,-0.01488
export,2045,Argentina,0.03413,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,-1,-0.03413
export,2045,Brazil,0.02808,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,-1,-0.02808
export,2045,Chile,0.0,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,-1,-0.0
export,2045,Paraguay,0.00022,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,-1,-0.00022
export,2045,Uruguay,0.02961,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,-1,-0.02961
export,2050,Argentina,0.0404,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,-1,-0.0404
export,2050,Brazil,0.02635,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,-1,-0.02635
export,2050,Chile,1e-05,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,-1,-1e-05
export,2050,Paraguay,0.00017,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,-1,-0.00017
export,2050,Uruguay,0.03336,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,-1,-0.03336
import,2020,Argentina,0.04368,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,1,0.04368
import,2020,Brazil,0.03562,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,1,0.03562
import,2020,Chile,0.00021,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,1,0.00021
import,2020,Paraguay,0.0,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,1,0.0
import,2020,Uruguay,0.00771,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,1,0.00771
import,2025,Argentina,0.0455,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,1,0.0455
import,2025,Brazil,0.02348,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,1,0.02348
import,2025,Chile,0.00017,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,1,0.00017
import,2025,Paraguay,0.0,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,1,0.0
import,2025,Uruguay,0.02755,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,1,0.02755
import,2030,Argentina,0.0161,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,1,0.0161
import,2030,Brazil,0.02444,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,1,0.02444
import,2030,Chile,0.00016,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,1,0.00016
import,2030,Paraguay,0.0,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,1,0.0
import,2030,Uruguay,0.05436,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,1,0.05436
import,2035,Argentina,0.00874,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,1,0.00874
import,2035,Brazil,0.02348,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,1,0.02348
import,2035,Chile,0.00018,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,1,0.00018
import,2035,Paraguay,1e-05,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,1,1e-05
import,2035,Uruguay,0.06338,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,1,0.06338
import,2040,Argentina,0.01227,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,1,0.01227
import,2040,Brazil,0.03793,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,1,0.03793
import,2040,Chile,0.0002,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,1,0.0002
import,2040,Paraguay,1e-05,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,1,1e-05
import,2040,Uruguay,0.02115,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,1,0.02115
import,2045,Argentina,0.02044,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,1,0.02044
import,2045,Brazil,0.03914,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,1,0.03914
import,2045,Chile,0.00022,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,1,0.00022
import,2045,Paraguay,4e-05,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,1,4e-05
import,2045,Uruguay,0.03221,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,1,0.03221
import,2050,Argentina,0.02228,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,1,0.02228
import,2050,Brazil,0.04857,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,1,0.04857
import,2050,Chile,0.00024,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,1,0.00024
import,2050,Paraguay,6e-05,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,1,6e-05
import,2050,Uruguay,0.02914,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,1,0.02914
export,2020,Argentina,0.04657,prm15_fix_wcost_re11_c2p1_tnt1,-1,-0.04657
export,2020,Brazil,0.00921,prm15_fix_wcost_re11_c2p1_tnt1,-1,-0.00921
export,2020,Chile,4e-05,prm15_fix_wcost_re11_c2p1_tnt1,-1,-4e-05
export,2020,Paraguay,0.00027,prm15_fix_wcost_re11_c2p1_tnt1,-1,-0.00027
export,2020,Uruguay,0.0226,prm15_fix_wcost_re11_c2p1_tnt1,-1,-0.0226
export,2025,Argentina,0.04602,prm15_fix_wcost_re11_c2p1_tnt1,-1,-0.04602
export,2025,Brazil,0.04014,prm15_fix_wcost_re11_c2p1_tnt1,-1,-0.04014
export,2025,Chile,3e-05,prm15_fix_wcost_re11_c2p1_tnt1,-1,-3e-05
export,2025,Paraguay,0.00027,prm15_fix_wcost_re11_c2p1_tnt1,-1,-0.00027
export,2025,Uruguay,0.00434,prm15_fix_wcost_re11_c2p1_tnt1,-1,-0.00434
export,2030,Argentina,0.06005,prm15_fix_wcost_re11_c2p1_tnt1,-1,-0.06005
export,2030,Brazil,0.07189,prm15_fix_wcost_re11_c2p1_tnt1,-1,-0.07189
export,2030,Chile,6e-05,prm15_fix_wcost_re11_c2p1_tnt1,-1,-6e-05
export,2030,Paraguay,0.00028,prm15_fix_wcost_re11_c2p1_tnt1,-1,-0.00028
export,2030,Uruguay,0.00604,prm15_fix_wcost_re11_c2p1_tnt1,-1,-0.00604
export,2035,Argentina,0.06094,prm15_fix_wcost_re11_c2p1_tnt1,-1,-0.06094
export,2035,Brazil,0.04512,prm15_fix_wcost_re11_c2p1_tnt1,-1,-0.04512
export,2035,Chile,8e-05,prm15_fix_wcost_re11_c2p1_tnt1,-1,-8e-05
export,2035,Paraguay,0.00028,prm15_fix_wcost_re11_c2p1_tnt1,-1,-0.00028
export,2035,Uruguay,0.00998,prm15_fix_wcost_re11_c2p1_tnt1,-1,-0.00998
export,2040,Argentina,0.06003,prm15_fix_wcost_re11_c2p1_tnt1,-1,-0.06003
export,2040,Brazil,0.04236,prm15_fix_wcost_re11_c2p1_tnt1,-1,-0.04236
export,2040,Chile,7e-05,prm15_fix_wcost_re11_c2p1_tnt1,-1,-7e-05
export,2040,Paraguay,0.00028,prm15_fix_wcost_re11_c2p1_tnt1,-1,-0.00028
export,2040,Uruguay,0.01563,prm15_fix_wcost_re11_c2p1_tnt1,-1,-0.01563
export,2045,Argentina,0.06005,prm15_fix_wcost_re11_c2p1_tnt1,-1,-0.06005
export,2045,Brazil,0.03498,prm15_fix_wcost_re11_c2p1_tnt1,-1,-0.03498
export,2045,Chile,4e-05,prm15_fix_wcost_re11_c2p1_tnt1,-1,-4e-05
export,2045,Paraguay,0.00019,prm15_fix_wcost_re11_c2p1_tnt1,-1,-0.00019
export,2045,Uruguay,0.02074,prm15_fix_wcost_re11_c2p1_tnt1,-1,-0.02074
export,2050,Argentina,0.05898,prm15_fix_wcost_re11_c2p1_tnt1,-1,-0.05898
export,2050,Brazil,0.04716,prm15_fix_wcost_re11_c2p1_tnt1,-1,-0.04716
export,2050,Chile,3e-05,prm15_fix_wcost_re11_c2p1_tnt1,-1,-3e-05
export,2050,Paraguay,0.00021,prm15_fix_wcost_re11_c2p1_tnt1,-1,-0.00021
export,2050,Uruguay,0.0237,prm15_fix_wcost_re11_c2p1_tnt1,-1,-0.0237
import,2020,Argentina,0.01869,prm15_fix_wcost_re11_c2p1_tnt1,1,0.01869
import,2020,Brazil,0.04992,prm15_fix_wcost_re11_c2p1_tnt1,1,0.04992
import,2020,Chile,0.00019,prm15_fix_wcost_re11_c2p1_tnt1,1,0.00019
import,2020,Paraguay,0.0,prm15_fix_wcost_re11_c2p1_tnt1,1,0.0
import,2020,Uruguay,0.00988,prm15_fix_wcost_re11_c2p1_tnt1,1,0.00988
import,2025,Argentina,0.02149,prm15_fix_wcost_re11_c2p1_tnt1,1,0.02149
import,2025,Brazil,0.03389,prm15_fix_wcost_re11_c2p1_tnt1,1,0.03389
import,2025,Chile,0.00015,prm15_fix_wcost_re11_c2p1_tnt1,1,0.00015
import,2025,Paraguay,0.0,prm15_fix_wcost_re11_c2p1_tnt1,1,0.0
import,2025,Uruguay,0.03529,prm15_fix_wcost_re11_c2p1_tnt1,1,0.03529
import,2030,Argentina,0.00887,prm15_fix_wcost_re11_c2p1_tnt1,1,0.00887
import,2030,Brazil,0.02076,prm15_fix_wcost_re11_c2p1_tnt1,1,0.02076
import,2030,Chile,0.00015,prm15_fix_wcost_re11_c2p1_tnt1,1,0.00015
import,2030,Paraguay,0.0,prm15_fix_wcost_re11_c2p1_tnt1,1,0.0
import,2030,Uruguay,0.10855,prm15_fix_wcost_re11_c2p1_tnt1,1,0.10855
import,2035,Argentina,0.00171,prm15_fix_wcost_re11_c2p1_tnt1,1,0.00171
import,2035,Brazil,0.0325,prm15_fix_wcost_re11_c2p1_tnt1,1,0.0325
import,2035,Chile,0.00012,prm15_fix_wcost_re11_c2p1_tnt1,1,0.00012
import,2035,Paraguay,0.0,prm15_fix_wcost_re11_c2p1_tnt1,1,0.0
import,2035,Uruguay,0.08208,prm15_fix_wcost_re11_c2p1_tnt1,1,0.08208
import,2040,Argentina,0.00667,prm15_fix_wcost_re11_c2p1_tnt1,1,0.00667
import,2040,Brazil,0.03179,prm15_fix_wcost_re11_c2p1_tnt1,1,0.03179
import,2040,Chile,0.00013,prm15_fix_wcost_re11_c2p1_tnt1,1,0.00013
import,2040,Paraguay,0.0,prm15_fix_wcost_re11_c2p1_tnt1,1,0.0
import,2040,Uruguay,0.0798,prm15_fix_wcost_re11_c2p1_tnt1,1,0.0798
import,2045,Argentina,0.00573,prm15_fix_wcost_re11_c2p1_tnt1,1,0.00573
import,2045,Brazil,0.04591,prm15_fix_wcost_re11_c2p1_tnt1,1,0.04591
import,2045,Chile,6e-05,prm15_fix_wcost_re11_c2p1_tnt1,1,6e-05
import,2045,Paraguay,8e-05,prm15_fix_wcost_re11_c2p1_tnt1,1,8e-05
import,2045,Uruguay,0.06423,prm15_fix_wcost_re11_c2p1_tnt1,1,0.06423
import,2050,Argentina,0.00665,prm15_fix_wcost_re11_c2p1_tnt1,1,0.00665
import,2050,Brazil,0.04367,prm15_fix_wcost_re11_c2p1_tnt1,1,0.04367
import,2050,Chile,0.00018,prm15_fix_wcost_re11_c2p1_tnt1,1,0.00018
import,2050,Paraguay,5e-05,prm15_fix_wcost_re11_c2p1_tnt1,1,5e-05
import,2050,Uruguay,0.07955,prm15_fix_wcost_re11_c2p1_tnt1,1,0.07955
export,2020,Argentina,0.01269,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,-1,-0.01269
export,2020,Brazil,0.02282,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,-1,-0.02282
export,2020,Chile,0.0,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,-1,-0.0
export,2020,Paraguay,0.00027,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,-1,-0.00027
export,2020,Uruguay,0.05125,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,-1,-0.05125
export,2025,Argentina,0.01374,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,-1,-0.01374
export,2025,Brazil,0.05387,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,-1,-0.05387
export,2025,Chile,0.0,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,-1,-0.0
export,2025,Paraguay,0.00027,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,-1,-0.00027
export,2025,Uruguay,0.02138,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,-1,-0.02138
export,2030,Argentina,0.03851,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,-1,-0.03851
export,2030,Brazil,0.05172,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,-1,-0.05172
export,2030,Chile,0.0,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,-1,-0.0
export,2030,Paraguay,0.00028,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,-1,-0.00028
export,2030,Uruguay,0.00325,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,-1,-0.00325
export,2035,Argentina,0.05935,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,-1,-0.05935
export,2035,Brazil,0.05032,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,-1,-0.05032
export,2035,Chile,1e-05,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,-1,-1e-05
export,2035,Paraguay,0.00027,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,-1,-0.00027
export,2035,Uruguay,0.00255,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,-1,-0.00255
export,2040,Argentina,0.04508,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,-1,-0.04508
export,2040,Brazil,0.02948,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,-1,-0.02948
export,2040,Chile,0.0,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,-1,-0.0
export,2040,Paraguay,0.00027,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,-1,-0.00027
export,2040,Uruguay,0.00809,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,-1,-0.00809
export,2045,Argentina,0.03688,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,-1,-0.03688
export,2045,Brazil,0.019,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,-1,-0.019
export,2045,Chile,0.0,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,-1,-0.0
export,2045,Paraguay,0.00023,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,-1,-0.00023
export,2045,Uruguay,0.02578,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,-1,-0.02578
export,2050,Argentina,0.04943,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,-1,-0.04943
export,2050,Brazil,0.01835,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,-1,-0.01835
export,2050,Chile,1e-05,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,-1,-1e-05
export,2050,Paraguay,0.00013,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,-1,-0.00013
export,2050,Uruguay,0.02927,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,-1,-0.02927
import,2020,Argentina,0.04368,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,1,0.04368
import,2020,Brazil,0.03591,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,1,0.03591
import,2020,Chile,0.00021,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,1,0.00021
import,2020,Paraguay,0.0,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,1,0.0
import,2020,Uruguay,0.00723,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,1,0.00723
import,2025,Argentina,0.03906,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,1,0.03906
import,2025,Brazil,0.02438,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,1,0.02438
import,2025,Chile,0.00013,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,1,0.00013
import,2025,Paraguay,0.0,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,1,0.0
import,2025,Uruguay,0.0257,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,1,0.0257
import,2030,Argentina,0.01255,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,1,0.01255
import,2030,Brazil,0.02427,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,1,0.02427
import,2030,Chile,0.00017,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,1,0.00017
import,2030,Paraguay,0.0,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,1,0.0
import,2030,Uruguay,0.05678,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,1,0.05678
import,2035,Argentina,0.00854,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,1,0.00854
import,2035,Brazil,0.02281,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,1,0.02281
import,2035,Chile,0.00022,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,1,0.00022
import,2035,Paraguay,1e-05,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,1,1e-05
import,2035,Uruguay,0.08093,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,1,0.08093
import,2040,Argentina,0.0168,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,1,0.0168
import,2040,Brazil,0.0346,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,1,0.0346
import,2040,Chile,0.00019,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,1,0.00019
import,2040,Paraguay,1e-05,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,1,1e-05
import,2040,Uruguay,0.03132,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,1,0.03132
import,2045,Argentina,0.01356,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,1,0.01356
import,2045,Brazil,0.03851,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,1,0.03851
import,2045,Chile,0.00022,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,1,0.00022
import,2045,Paraguay,3e-05,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,1,3e-05
import,2045,Uruguay,0.02957,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,1,0.02957
import,2050,Argentina,0.01616,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,1,0.01616
import,2050,Brazil,0.05512,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,1,0.05512
import,2050,Chile,0.00026,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,1,0.00026
import,2050,Paraguay,3e-05,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,1,3e-05
import,2050,Uruguay,0.02563,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,1,0.02563
export,2020,Argentina,0.04663,prm15_fix_wcost_re12_c2p1_tnt1,-1,-0.04663
export,2020,Brazil,0.00918,prm15_fix_wcost_re12_c2p1_tnt1,-1,-0.00918
export,2020,Chile,4e-05,prm15_fix_wcost_re12_c2p1_tnt1,-1,-4e-05
export,2020,Paraguay,0.00027,prm15_fix_wcost_re12_c2p1_tnt1,-1,-0.00027
export,2020,Uruguay,0.023,prm15_fix_wcost_re12_c2p1_tnt1,-1,-0.023
export,2025,Argentina,0.05805,prm15_fix_wcost_re12_c2p1_tnt1,-1,-0.05805
export,2025,Brazil,0.0327,prm15_fix_wcost_re12_c2p1_tnt1,-1,-0.0327
export,2025,Chile,3e-05,prm15_fix_wcost_re12_c2p1_tnt1,-1,-3e-05
export,2025,Paraguay,0.00027,prm15_fix_wcost_re12_c2p1_tnt1,-1,-0.00027
export,2025,Uruguay,0.00068,prm15_fix_wcost_re12_c2p1_tnt1,-1,-0.00068
export,2030,Argentina,0.06774,prm15_fix_wcost_re12_c2p1_tnt1,-1,-0.06774
export,2030,Brazil,0.05878,prm15_fix_wcost_re12_c2p1_tnt1,-1,-0.05878
export,2030,Chile,5e-05,prm15_fix_wcost_re12_c2p1_tnt1,-1,-5e-05
export,2030,Paraguay,0.00028,prm15_fix_wcost_re12_c2p1_tnt1,-1,-0.00028
export,2030,Uruguay,0.00427,prm15_fix_wcost_re12_c2p1_tnt1,-1,-0.00427
export,2035,Argentina,0.07162,prm15_fix_wcost_re12_c2p1_tnt1,-1,-0.07162
export,2035,Brazil,0.08519,prm15_fix_wcost_re12_c2p1_tnt1,-1,-0.08519
export,2035,Chile,6e-05,prm15_fix_wcost_re12_c2p1_tnt1,-1,-6e-05
export,2035,Paraguay,0.00028,prm15_fix_wcost_re12_c2p1_tnt1,-1,-0.00028
export,2035,Uruguay,0.004,prm15_fix_wcost_re12_c2p1_tnt1,-1,-0.004
export,2040,Argentina,0.07914,prm15_fix_wcost_re12_c2p1_tnt1,-1,-0.07914
export,2040,Brazil,0.09419,prm15_fix_wcost_re12_c2p1_tnt1,-1,-0.09419
export,2040,Chile,4e-05,prm15_fix_wcost_re12_c2p1_tnt1,-1,-4e-05
export,2040,Paraguay,0.00028,prm15_fix_wcost_re12_c2p1_tnt1,-1,-0.00028
export,2045,Argentina,0.08082,prm15_fix_wcost_re12_c2p1_tnt1,-1,-0.08082
export,2045,Brazil,0.12954,prm15_fix_wcost_re12_c2p1_tnt1,-1,-0.12954
export,2045,Chile,3e-05,prm15_fix_wcost_re12_c2p1_tnt1,-1,-3e-05
