period,load_zone,technology,twh,scenario,emis_policy,exist_trd,op_char,fixed_pv,turbine
2020.0,Argentina,Wind,6.244675862862069,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2020.0,Brazil,BNG,96.27760164806789,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2020.0,Brazil,Battery,0.0,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2020.0,Brazil,Curtailment,1.7555874970000216,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2020.0,Brazil,Fossil,74.99773577661166,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2020.0,Brazil,Hydro,450.541079195,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2020.0,Brazil,Solar,4.951314463706897,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2020.0,Brazil,Trans_loss,-0.2304954235975939,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2020.0,Brazil,Wind,5.771182727206897,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2020.0,Chile,BNG,3.4538039999999945,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2020.0,Chile,Battery,0.0,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2020.0,Chile,Curtailment,1.0935168326398073e-15,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2020.0,Chile,Fossil,39.95724868257586,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2020.0,Chile,Hydro,21.522740232,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2020.0,Chile,Solar,7.777908641637931,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2020.0,Chile,Wind,9.729895828586208,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2020.0,Paraguay,BNG,0.0,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2020.0,Paraguay,Battery,0.0,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2020.0,Paraguay,Curtailment,49.10950196724997,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2020.0,Paraguay,Fossil,0.0,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2020.0,Paraguay,Hydro,23.66830461275,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2020.0,Paraguay,Solar,0.0,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2020.0,Paraguay,Wind,0.0,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2020.0,Uruguay,BNG,2.5220473174137923,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2020.0,Uruguay,Battery,0.0,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2020.0,Uruguay,Curtailment,0.3833211040000004,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2020.0,Uruguay,Fossil,0.4422284773635002,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2020.0,Uruguay,Hydro,5.699169438,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2020.0,Uruguay,Solar,0.5726561039310345,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2020.0,Uruguay,Wind,5.551080183655173,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2025.0,Argentina,BNG,15.686756999999997,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2025.0,Argentina,Battery,0.0,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2025.0,Argentina,Curtailment,4.602520586871606e-15,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2025.0,Argentina,Fossil,79.21474123000428,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2025.0,Argentina,Hydro,47.84930755799999,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2025.0,Argentina,Solar,1.0480361859051723,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2025.0,Argentina,Trans_loss,-0.2040984348601727,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2025.0,Argentina,Wind,18.04315021064248,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2025.0,Brazil,BNG,71.98041884084442,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2025.0,Brazil,Battery,0.0,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2025.0,Brazil,Curtailment,7.133028175640789,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2025.0,Brazil,Fossil,62.151621478161495,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2025.0,Brazil,Hydro,514.6760540070053,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2025.0,Brazil,Solar,4.938974163706897,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2025.0,Brazil,Trans_loss,-0.2994251122811542,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2025.0,Brazil,Wind,98.80844481069832,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2025.0,Chile,BNG,3.4538039999999963,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2025.0,Chile,Battery,0.0,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2025.0,Chile,Curtailment,5.932263569263795e-16,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2025.0,Chile,Fossil,48.844280925275854,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2025.0,Chile,Hydro,24.376078632,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2025.0,Chile,Solar,7.777908641637931,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2025.0,Chile,Wind,9.729895828586208,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2025.0,Paraguay,BNG,0.0,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2025.0,Paraguay,Battery,-0.2020776599999997,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2025.0,Paraguay,Curtailment,44.556262892703984,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2025.0,Paraguay,Fossil,0.0,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2025.0,Paraguay,Hydro,28.221543687296,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2025.0,Paraguay,Solar,0.0,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2025.0,Paraguay,Wind,0.0,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2025.0,Uruguay,BNG,2.317930891086549,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2025.0,Uruguay,Battery,0.0,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2025.0,Uruguay,Curtailment,0.0112524880000005,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2025.0,Uruguay,Fossil,0.2697009219999999,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2025.0,Uruguay,Hydro,5.715863002,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2025.0,Uruguay,Solar,0.6111554979310344,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2025.0,Uruguay,Wind,5.8679558416551725,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2030.0,Argentina,BNG,15.68483189999994,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2030.0,Argentina,Battery,0.0,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2030.0,Argentina,Curtailment,0.029179551584084,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2030.0,Argentina,Fossil,61.09363237113438,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2030.0,Argentina,Hydro,47.83764655065848,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2030.0,Argentina,Solar,1.0480361859051723,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2030.0,Argentina,Trans_loss,-0.2088870830878752,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2030.0,Argentina,Wind,67.32673472955483,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2030.0,Brazil,BNG,80.95079301004915,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2030.0,Brazil,Battery,0.0,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2030.0,Brazil,Curtailment,4.817477081144685,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2030.0,Brazil,Fossil,58.54614836538062,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2030.0,Brazil,Hydro,520.0587109702179,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2030.0,Brazil,Solar,6.323659698232759,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2030.0,Brazil,Trans_loss,-0.3756141708348223,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2030.0,Brazil,Wind,194.66867600561625,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2030.0,Chile,BNG,3.4538039999999963,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2030.0,Chile,Battery,0.0,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2030.0,Chile,Curtailment,1.0539689121458196e-15,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2030.0,Chile,Fossil,55.5692236105267,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2030.0,Chile,Hydro,24.37607863200001,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2030.0,Chile,Solar,13.845899815887076,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2030.0,Chile,Wind,9.729895828586208,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2030.0,Paraguay,BNG,0.0,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2030.0,Paraguay,Battery,0.0,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2030.0,Paraguay,Curtailment,37.01267850499998,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2030.0,Paraguay,Fossil,0.0,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2030.0,Paraguay,Hydro,35.765128075,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2030.0,Paraguay,Solar,0.0,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2030.0,Paraguay,Wind,0.0,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2030.0,Uruguay,BNG,2.557933804619429,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2030.0,Uruguay,Battery,0.0,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2030.0,Uruguay,Curtailment,0.0097310837314869,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2030.0,Uruguay,Fossil,0.4810252613559391,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2030.0,Uruguay,Hydro,5.71909914,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2030.0,Uruguay,Solar,0.6111554979310344,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2030.0,Uruguay,Wind,6.749524701266706,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2035.0,Argentina,BNG,15.601172849999738,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2035.0,Argentina,Battery,0.0,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2035.0,Argentina,Curtailment,2.4114521223458216,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2035.0,Argentina,Fossil,32.48469614008052,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2035.0,Argentina,Hydro,51.95915015500829,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2035.0,Argentina,Solar,1.6487164982262177,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2035.0,Argentina,Trans_loss,-0.2753185056356729,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2035.0,Argentina,Wind,126.56645388328252,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2035.0,Brazil,BNG,80.33248234972807,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2035.0,Brazil,Battery,0.0,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2035.0,Brazil,Curtailment,6.986709934635017,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2035.0,Brazil,Fossil,68.97046687914326,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2035.0,Brazil,Hydro,577.9790331165165,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2035.0,Brazil,Solar,6.279270625732758,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2035.0,Brazil,Trans_loss,-0.3416846265103678,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2035.0,Brazil,Wind,249.0457241154586,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2035.0,Chile,BNG,5.2030154147834855,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2035.0,Chile,Battery,0.0,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2035.0,Chile,Curtailment,2.2150736800341522e-15,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2035.0,Chile,Fossil,56.459501478465896,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2035.0,Chile,Hydro,27.285856932000023,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2035.0,Chile,Solar,22.831878386164373,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2035.0,Chile,Wind,9.729895828586208,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2035.0,Paraguay,BNG,0.0,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2035.0,Paraguay,Battery,0.0,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2035.0,Paraguay,Curtailment,27.394687169999983,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2035.0,Paraguay,Fossil,0.0,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2035.0,Paraguay,Hydro,45.38311941,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2035.0,Paraguay,Solar,0.0,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2035.0,Paraguay,Wind,0.0,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2035.0,Uruguay,BNG,2.2257303103589767,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2035.0,Uruguay,Battery,0.0,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2035.0,Uruguay,Curtailment,0.407728753714457,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2035.0,Uruguay,Fossil,0.214463213286641,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2035.0,Uruguay,Hydro,5.6672625629852265,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2035.0,Uruguay,Solar,1.1891304236905171,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2035.0,Uruguay,Wind,11.40357158364806,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2040.0,Argentina,BNG,15.546530887499994,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2040.0,Argentina,Battery,0.0,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2040.0,Argentina,Curtailment,7.737631206312755,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2040.0,Argentina,Fossil,28.623662121242067,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2040.0,Argentina,Hydro,56.68258234754546,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2040.0,Argentina,Solar,3.2202862512560344,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2040.0,Argentina,Trans_loss,-0.2217861822505009,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2040.0,Argentina,Wind,165.95312804895852,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2040.0,Brazil,BNG,73.6133757784863,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2040.0,Brazil,Battery,0.0,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2040.0,Brazil,Curtailment,21.112895727925647,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2040.0,Brazil,Fossil,49.04551479943526,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2040.0,Brazil,Hydro,617.1361333327591,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2040.0,Brazil,Solar,38.30309774594236,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2040.0,Brazil,Trans_loss,-0.3223813433051233,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2040.0,Brazil,Wind,344.27274816216806,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2040.0,Chile,BNG,5.124125264079912,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2040.0,Chile,Battery,0.0,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2040.0,Chile,Curtailment,0.0539813130506385,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2040.0,Chile,Fossil,40.66528002793503,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2040.0,Chile,Hydro,31.876289556,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2040.0,Chile,Solar,27.94685381525125,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2040.0,Chile,Wind,32.39971701573371,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2040.0,Paraguay,BNG,0.0,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2040.0,Paraguay,Battery,0.0,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2040.0,Paraguay,Curtailment,15.188843924999984,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2040.0,Paraguay,Fossil,0.0,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2040.0,Paraguay,Hydro,57.588962655,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2040.0,Paraguay,Solar,0.0,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2040.0,Paraguay,Wind,0.0,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2040.0,Uruguay,BNG,1.92051486034712,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2040.0,Uruguay,Battery,0.0,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2040.0,Uruguay,Curtailment,0.6450698660652312,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2040.0,Uruguay,Fossil,0.0,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2040.0,Uruguay,Hydro,5.613596118357271,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2040.0,Uruguay,Solar,2.910726520562326,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2040.0,Uruguay,Wind,15.354698816995567,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2045.0,Argentina,BNG,15.502933237499992,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2045.0,Argentina,Battery,0.0,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2045.0,Argentina,Curtailment,29.836375869765707,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2045.0,Argentina,Fossil,20.167786972598257,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2045.0,Argentina,Hydro,54.492494865767085,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2045.0,Argentina,Solar,12.424584245017428,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2045.0,Argentina,Trans_loss,-0.2738098097212998,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2045.0,Argentina,Wind,217.19817089414204,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2045.0,Brazil,BNG,64.91102532469861,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2045.0,Brazil,Battery,0.0,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2045.0,Brazil,Curtailment,37.94387732476459,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2045.0,Brazil,Fossil,28.32596989771561,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2045.0,Brazil,Hydro,618.67134862658,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2045.0,Brazil,Solar,130.7936065303241,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2045.0,Brazil,Trans_loss,-0.37609364027133,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2045.0,Brazil,Wind,440.2585770856374,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2045.0,Chile,BNG,4.701030939949431,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2045.0,Chile,Battery,0.0,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2045.0,Chile,Curtailment,2.172364808392922,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2045.0,Chile,Fossil,22.22285712013472,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2045.0,Chile,Hydro,31.814742965784497,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2045.0,Chile,Solar,27.32440140851746,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2045.0,Chile,Wind,70.69626117586388,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2045.0,Paraguay,BNG,0.0433306499999988,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2045.0,Paraguay,Battery,-0.5511820280348401,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2045.0,Paraguay,Curtailment,6.847074053044721,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2045.0,Paraguay,Fossil,1.7591538816339125,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2045.0,Paraguay,Hydro,68.51226290622638,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2045.0,Paraguay,Solar,1.4081526748443267,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2045.0,Paraguay,Wind,1.4349805493015315,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2045.0,Uruguay,BNG,1.579811507999172,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2045.0,Uruguay,Battery,-0.0324609937647684,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2045.0,Uruguay,Curtailment,0.9642642835460488,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2045.0,Uruguay,Fossil,0.0,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2045.0,Uruguay,Hydro,5.71909914,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2045.0,Uruguay,Solar,4.235807286946539,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2045.0,Uruguay,Wind,19.40711393095826,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2050.0,Argentina,BNG,15.448955399999996,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2050.0,Argentina,Battery,0.0,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2050.0,Argentina,Curtailment,80.49201145637517,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2050.0,Argentina,Fossil,7.8229939896693725,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2050.0,Argentina,Hydro,57.6672345857769,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2050.0,Argentina,Solar,17.866777599999867,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2050.0,Argentina,Trans_loss,-0.3092101901197972,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2050.0,Argentina,Wind,279.96420223313703,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2050.0,Brazil,BNG,43.54453598385759,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2050.0,Brazil,Battery,0.0,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2050.0,Brazil,Curtailment,77.83568849766775,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2050.0,Brazil,Fossil,9.270468896563134,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2050.0,Brazil,Hydro,627.1868625734214,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2050.0,Brazil,Solar,209.5837434934261,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2050.0,Brazil,Trans_loss,-0.3914014732798991,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2050.0,Brazil,Wind,576.6223973800971,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2050.0,Chile,BNG,3.1822988609455214,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2050.0,Chile,Battery,-9.00423166179598,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2050.0,Chile,Curtailment,15.284674127454055,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
2050.0,Chile,Fossil,6.051558458025033,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,11,True,1
