,sc_id,technology,2020,2025,2030,2035,2040,2045,2050
159,prm15_wcost_re3_c2p1_co2_cut90p_t1,Curtailment,0.054569074032648046,0.04810584497415957,0.03688977518568459,0.030507588374737934,0.031024754916063133,0.04311238576971276,0.06422214485739111
160,prm15_wcost_re3_c2p1_co2_cut90p_t1,Battery,0.0,-0.00018304962410977006,0.0,0.0,-0.0017102830276017678,-0.0159446451553755,-0.01657378800459482
161,prm15_wcost_re4_c2p1_co2_cut90p_t1,Wind,0.029074921664320796,0.0335776710104159,0.0512950774559275,0.11067297092461544,0.1678203899789793,0.2629620111905735,0.3250229707730109
162,prm15_wcost_re4_c2p1_co2_cut90p_t1,Solar,0.015271043544570513,0.09598871439624815,0.19047094626904099,0.18661183960305086,0.21006875849297077,0.20702836527705623,0.19160453528486387
163,prm15_wcost_re4_c2p1_co2_cut90p_t1,Fossil,0.199015424409806,0.17273677511313554,0.13812039070831458,0.10443799301468436,0.07133476875429573,0.03775017496311543,0.010397821686733862
164,prm15_wcost_re4_c2p1_co2_cut90p_t1,Hydro,0.5771173213514028,0.5640034694214296,0.5055704164235582,0.501984289497642,0.4669739804294075,0.41673430121078303,0.34346881901382925
165,prm15_wcost_re4_c2p1_co2_cut90p_t1,BNG,0.12547974186523733,0.08684937443932286,0.078733756720772,0.064529038643781,0.05442148667225293,0.04407837127574449,0.05580854258565026
166,prm15_wcost_re4_c2p1_co2_cut90p_t1,Curtailment,0.054526898566481984,0.04743723406356468,0.036284802036659874,0.0322270371146727,0.029894719691969683,0.04226183213839972,0.08913292655617973
167,prm15_wcost_re4_c2p1_co2_cut90p_t1,Battery,0.0,-0.0001831746295307106,0.0,0.0,-0.00012250952112212668,-0.010466160039820399,-0.015143304259922528
168,prm15_wcost_re5_c2p1_co2_cut90p_t1,Wind,0.0290443738144284,0.05141220414828174,0.07964645014462156,0.13536147070713023,0.19027894054789077,0.27795215020251607,0.3479575820917278
169,prm15_wcost_re5_c2p1_co2_cut90p_t1,Solar,0.015271971534737493,0.08239724052767142,0.1607471729652762,0.1662496958129983,0.19451406847788408,0.19245396540999976,0.19027369352624926
170,prm15_wcost_re5_c2p1_co2_cut90p_t1,Fossil,0.19901524748923183,0.17155622451522776,0.13935157770617854,0.11200868952373029,0.07134473114020848,0.03765081606471668,0.010395446463081144
171,prm15_wcost_re5_c2p1_co2_cut90p_t1,Hydro,0.5771454997639814,0.5623549821221836,0.5060571007223045,0.4905258056079713,0.4607412819410154,0.41355279885998797,0.34328899698097515
172,prm15_wcost_re5_c2p1_co2_cut90p_t1,BNG,0.1254796303163559,0.08549335702522683,0.07914266268338827,0.06822887650122308,0.054105800567904386,0.04461181567188213,0.034123394562439
173,prm15_wcost_re5_c2p1_co2_cut90p_t1,Curtailment,0.05452773907240996,0.0473881518041183,0.03551519713777842,0.02808457751920777,0.029427082935691004,0.04178564548770662,0.08880947218026089
174,prm15_wcost_re5_c2p1_co2_cut90p_t1,Battery,0.0,-0.00018318734706392826,0.0,0.0,-5.515479819160209e-05,-0.0076652834034473365,-0.014547684002129177
175,prm15_wcost_re6_c2p1_co2_cut90p_t1,Wind,0.029014666111793,0.07665763822449254,0.11714517101034937,0.1571686489304048,0.21104901228810408,0.30880095239256844,0.3740980707443181
176,prm15_wcost_re6_c2p1_co2_cut90p_t1,Solar,0.01526703582578631,0.0600149989937998,0.12173220432462006,0.13864379855720652,0.17625090440062102,0.17130248167442133,0.17913978443641382
177,prm15_wcost_re6_c2p1_co2_cut90p_t1,Fossil,0.1990156183479875,0.16994836249645145,0.13960442028341377,0.1038989287027174,0.07031521348624362,0.03730426504171748,0.010476152146239797
178,prm15_wcost_re6_c2p1_co2_cut90p_t1,Hydro,0.5771831647195436,0.5626411369267107,0.5085490037766385,0.5055085136649865,0.45957374501589066,0.40028596749806683,0.3407973882215485
179,prm15_wcost_re6_c2p1_co2_cut90p_t1,BNG,0.12547986414376427,0.08426649933000845,0.07848143081549727,0.06216576788739348,0.05412430955182504,0.043308874452459206,0.02808597286342671
180,prm15_wcost_re6_c2p1_co2_cut90p_t1,Curtailment,0.054525977214107395,0.047136511912108936,0.03495369417283912,0.033089974216365683,0.029042074912336315,0.041857641915120994,0.08142424000754422
181,prm15_wcost_re6_c2p1_co2_cut90p_t1,Battery,0.0,-0.00018322965762191702,0.0,0.0,-3.7249160277431307e-06,-0.0025362898404073936,-0.013719748169796113
182,prm15_wcost_re7_c2p1_co2_cut90p_t1,Wind,0.02903105276121476,0.06296368488503164,0.08079506180964245,0.13758702428299668,0.19453155081704424,0.28755338747830517,0.3634376287874555
183,prm15_wcost_re7_c2p1_co2_cut90p_t1,Solar,0.015269017249900088,0.07070348481398539,0.1567672573957074,0.15615482432539848,0.19033364868427202,0.1817013273659148,0.17807278183082342
184,prm15_wcost_re7_c2p1_co2_cut90p_t1,Fossil,0.19901542759318783,0.17107067822745103,0.13841451890531467,0.10268917714368732,0.07089339368049599,0.03739621157916847,0.010409308520048446
185,prm15_wcost_re7_c2p1_co2_cut90p_t1,Hydro,0.5771632424855441,0.5632894122950108,0.5104918408929482,0.5075271289790372,0.4615232463693944,0.41168631165550645,0.34527744024916807
186,prm15_wcost_re7_c2p1_co2_cut90p_t1,BNG,0.1254797438723678,0.08544214180382102,0.0783445209296294,0.06188774660224955,0.05394586808402302,0.04337129086504084,0.02969737734103177
187,prm15_wcost_re7_c2p1_co2_cut90p_t1,Curtailment,0.05452688344302188,0.0471795157338773,0.03561653053816511,0.034642464062847225,0.02916440109252165,0.042643069501115884,0.08759746539848548
188,prm15_wcost_re7_c2p1_co2_cut90p_t1,Battery,0.0,-0.00018322775759062004,0.0,0.0,-3.582040318976387e-05,-0.004020270718826148,-0.014183218855460459
189,prm15_wcost_re8_c2p1_co2_cut90p_t1,Wind,0.028975645290428453,0.02746279534974976,0.04105534363745453,0.0986634535513788,0.16329144094453846,0.2569878239284673,0.30482936514807907
190,prm15_wcost_re8_c2p1_co2_cut90p_t1,Solar,0.015263133785846848,0.10227266860262607,0.19916289948392318,0.20041944145621549,0.21553274447323512,0.21824704854632476,0.19391923504768663
191,prm15_wcost_re8_c2p1_co2_cut90p_t1,Fossil,0.1990155020996344,0.17279595588865876,0.13824343006367293,0.10296547750244733,0.07166983898749238,0.0378215033577374,0.010592330686981948
192,prm15_wcost_re8_c2p1_co2_cut90p_t1,Hydro,0.5772251404560846,0.5636338752907369,0.5070011997430947,0.5006508040129224,0.4653785592150847,0.4151100924146686,0.34948147138310576
193,prm15_wcost_re8_c2p1_co2_cut90p_t1,BNG,0.12547979084887578,0.08652573209646006,0.07831506639827489,0.06534428764597999,0.05452020525685309,0.043632333429647785,0.08459273447468277
194,prm15_wcost_re8_c2p1_co2_cut90p_t1,Curtailment,0.05452652948130608,0.047942571629551546,0.036706334710915424,0.03241050937701831,0.030375047745803994,0.0427482453420868,0.07209352952344733
195,prm15_wcost_re8_c2p1_co2_cut90p_t1,Battery,0.0,-0.00018307164589527545,0.0,0.0,-0.0003801108020579088,-0.014247105529412508,-0.015218200201405534
196,prm15_wcost_re9_c2p1_co2_cut90p_t1,Wind,0.02907656571336125,0.024944151159825366,0.036249410888585284,0.09597081039934739,0.15997550464273655,0.2555323523788188,0.311788524603532
197,prm15_wcost_re9_c2p1_co2_cut90p_t1,Solar,0.015269922941641739,0.10348782585219225,0.20459229916941435,0.202125144914651,0.218868348889734,0.2196549053371926,0.19277245232440182
198,prm15_wcost_re9_c2p1_co2_cut90p_t1,Fossil,0.19901556117668598,0.17305630551612325,0.13925304697509366,0.10516538059100959,0.07182141127744261,0.037810596859183455,0.010535234456556434
199,prm15_wcost_re9_c2p1_co2_cut90p_t1,Hydro,0.5771179122032171,0.5641248078884767,0.5050877142748521,0.49930105989587364,0.46472763029982367,0.4136605492512495,0.34773888645437784
200,prm15_wcost_re9_c2p1_co2_cut90p_t1,BNG,0.12547982809711025,0.08712693445511924,0.07860876199458536,0.06722010125979773,0.05454712043068545,0.043919417770744124,0.07550408635102088
201,prm15_wcost_re9_c2p1_co2_cut90p_t1,Curtailment,0.054526248820832665,0.04792371345861606,0.03670800127343075,0.03066495699151305,0.030984304438463096,0.043551755642732164,0.07724192651206714
202,prm15_wcost_re9_c2p1_co2_cut90p_t1,Battery,0.0,-0.00018308763829889862,0.0,0.0,-0.0005188659289060411,-0.01380280675847817,-0.015279025733502089
203,prm15_wcost_re10_c2p1_co2_cut90p_t1,Wind,0.029385690964814148,0.09164685502256521,0.14261594909454445,0.19260373248876106,0.22821258491790566,0.3156870904462805,0.3823346286035137
204,prm15_wcost_re10_c2p1_co2_cut90p_t1,Solar,0.01530749101947539,0.046357228529275096,0.09549448734970281,0.10810881684226376,0.15638663994254506,0.1627635008958603,0.1730575926275621
205,prm15_wcost_re10_c2p1_co2_cut90p_t1,Fossil,0.19900595909344806,0.1693799117267442,0.1396726371790385,0.11099819590989307,0.07115736831870788,0.03727007990688053,0.010509885635290133
206,prm15_wcost_re10_c2p1_co2_cut90p_t1,Hydro,0.5766929866188636,0.5620233432804176,0.5096431049576039,0.49174635296975094,0.46148221800826156,0.40035053767298334,0.34219232708609076
207,prm15_wcost_re10_c2p1_co2_cut90p_t1,BNG,0.1254737739586955,0.08398877399013055,0.0785955461136284,0.06962682270073399,0.0540880175452813,0.04310748608597119,0.02814599102398659
208,prm15_wcost_re10_c2p1_co2_cut90p_t1,Curtailment,0.054571865945465294,0.047298079829461825,0.03447477245382319,0.027391521542902624,0.029032522247764248,0.0425373804283815,0.07683151282443788
209,prm15_wcost_re10_c2p1_co2_cut90p_t1,Battery,0.0,-0.0001831924835617279,0.0,0.0,0.0,-0.0013587725078949221,-0.012723922155094103
210,prm15_wcost_re11_c2p1_co2_cut90p_t1,Wind,0.029041900059245784,0.12012699213598078,0.22212553593858791,0.27646929239732654,0.33653978160263825,0.3860529040014342,0.4277806793276644
211,prm15_wcost_re11_c2p1_co2_cut90p_t1,Solar,0.015267294352518342,0.013038594197599472,0.01741171019545949,0.022263423432100592,0.043655796228203765,0.09081144826133926,0.11941286741917917
212,prm15_wcost_re11_c2p1_co2_cut90p_t1,Fossil,0.19901589104604317,0.17275897653051275,0.14013920686674716,0.11019112257772674,0.07137214856044183,0.03735602612210468,0.010415131085586445
213,prm15_wcost_re11_c2p1_co2_cut90p_t1,Hydro,0.577157894032375,0.5630790096940584,0.5055162000305403,0.4935558350474792,0.46375225425752825,0.4016264752421484,0.34126040470684765
214,prm15_wcost_re11_c2p1_co2_cut90p_t1,BNG,0.12548003608059669,0.08474580736321534,0.08187670085695853,0.07202733079675315,0.05802473246399493,0.04470724501736709,0.027272309150459795
215,prm15_wcost_re11_c2p1_co2_cut90p_t1,Curtailment,0.05452468169303194,0.046890575569415935,0.03339687371904397,0.02592294985478844,0.026983495647998647,0.04008170550885702,0.07919980116294192
216,prm15_wcost_re11_c2p1_co2_cut90p_t1,Battery,0.0,-0.0001832773339567311,0.0,0.0,0.0,-0.00030082584301571215,-0.005040138643823139
217,prm15_wcost_re12_c2p1_co2_cut90p_t1,Wind,0.029386009820157964,0.10288511671439357,0.16670422541581,0.2242074442334217,0.2620336137158399,0.34446302204721096,0.377774154972827
218,prm15_wcost_re12_c2p1_co2_cut90p_t1,Solar,0.015307446353971039,0.013811120002672749,0.061294723622600404,0.07466013705776697,0.11317166473086444,0.1195806645201728,0.1360420097988683
219,prm15_wcost_re12_c2p1_co2_cut90p_t1,Fossil,0.1990053784168679,0.1773712422229191,0.14170038998523993,0.10951590943085758,0.07171144191742092,0.03745033328270732,0.01044133869609516
220,prm15_wcost_re12_c2p1_co2_cut90p_t1,Hydro,0.5766879814100165,0.5662296877461447,0.5116712612850028,0.4944727631796244,0.4700649580378093,0.41394698566846283,0.3466339608545093
221,prm15_wcost_re12_c2p1_co2_cut90p_t1,BNG,0.12547340784060404,0.09496426151717036,0.0858761716755631,0.07133274247394072,0.056458313257249634,0.04524458749021047,0.05793063388959694
222,prm15_wcost_re12_c2p1_co2_cut90p_t1,Curtailment,0.05457462459640198,0.04538304552564669,0.03323019563265562,0.02620861230760942,0.026927009043955553,0.04031947239312364,0.07994303541947567
223,prm15_wcost_re12_c2p1_co2_cut90p_t1,Battery,0.0,-0.00018357321952523203,0.0,0.0,-3.696214317164488e-05,-0.0006943039418902704,-0.008507586490906821
224,prm15_wcost_re13_c2p1_co2_cut90p_t1,Wind,0.029224523737729147,0.07281580034780477,0.11271815874720946,0.16298216197219878,0.220170837766639,0.3162156468748119,0.3332998251802687
225,prm15_wcost_re13_c2p1_co2_cut90p_t1,Solar,0.01528766026389802,0.03182855761603576,0.11259355713469467,0.13745502212786773,0.15276664841756263,0.1452883907283934,0.14734217597829447
226,prm15_wcost_re13_c2p1_co2_cut90p_t1,Fossil,0.19901559971166435,0.18157265317907964,0.14213279352806668,0.11293720339431046,0.07210982932580055,0.037464425484184924,0.010681810468700538
227,prm15_wcost_re13_c2p1_co2_cut90p_t1,Hydro,0.5769525308174496,0.5740444900625202,0.5125316444485714,0.48885656507547676,0.4722398884871896,0.41735562242839264,0.3568835420235848
228,prm15_wcost_re13_c2p1_co2_cut90p_t1,BNG,0.12547985239351442,0.09449564728667695,0.08611666259674934,0.06961746812149032,0.05548355847851307,0.0453423426094779,0.10160701607549923
229,prm15_wcost_re13_c2p1_co2_cut90p_t1,Curtailment,0.054526065750671815,0.04597179348638136,0.0343822031050977,0.02860951546072124,0.027575247042614076,0.043071207143250315,0.06129777494170952
230,prm15_wcost_re13_c2p1_co2_cut90p_t1,Battery,0.0,-0.00018344166680424353,0.0,0.0,0.0,-0.004408207100808821,-0.010832667202089844
231,prm15_wcost_re14_c2p1_co2_cut90p_t1,Wind,0.029386136441396267,0.09744939567481295,0.15306991194886896,0.20369090621865157,0.24756792237017866,0.33704277394987064,0.3602218690714835
232,prm15_wcost_re14_c2p1_co2_cut90p_t1,Solar,0.015307512312154013,0.014436542495853228,0.07610792654200692,0.09471014606266767,0.12648347577379054,0.1263825384050112,0.1364744408319813
233,prm15_wcost_re14_c2p1_co2_cut90p_t1,Fossil,0.19900623591019928,0.17706015307618214,0.14081102967366907,0.11090279464525973,0.07176266080799362,0.03745684562468782,0.010449620352582355
234,prm15_wcost_re14_c2p1_co2_cut90p_t1,Hydro,0.5766947751933801,0.572295298414527,0.5113163412708721,0.4922320725425743,0.4712184101357153,0.4145128100686129,0.3476778104064532
235,prm15_wcost_re14_c2p1_co2_cut90p_t1,BNG,0.12547394849237586,0.09358704964365305,0.08549965187454033,0.07096773517183894,0.05570852833556234,0.04537565229208894,0.07451213261052012
236,prm15_wcost_re14_c2p1_co2_cut90p_t1,Curtailment,0.05457055085748669,0.04582967728487933,0.03368960982790757,0.02795324775726442,0.027722810137481266,0.04070428355695108,0.08067702996211701
237,prm15_wcost_re14_c2p1_co2_cut90p_t1,Battery,0.0,-0.00018348395229502047,0.0,0.0,-0.00010735614640053222,-0.0011344968341752948,-0.009683892593901537
238,prm15_wcost_re15_c2p1_co2_cut90p_t1,Wind,0.029079988632311416,0.1050644536645838,0.1795860102819619,0.23679362139372356,0.2764442624392369,0.35185531377434376,0.38752523419592205
239,prm15_wcost_re15_c2p1_co2_cut90p_t1,Solar,0.015267266884667067,0.013747486888911725,0.05084355094686191,0.06339791584455723,0.09933122694629376,0.11396769673114297,0.13425222998475972
240,prm15_wcost_re15_c2p1_co2_cut90p_t1,Fossil,0.19901604780023535,0.17679001515743203,0.14206012240555993,0.10996357388767636,0.07169744878516342,0.03746677376647405,0.010430062247572576
241,prm15_wcost_re15_c2p1_co2_cut90p_t1,Hydro,0.5771211100702155,0.5655758294203153,0.5091715462908248,0.49205820321530563,0.4700079863210269,0.4130280244774403,0.3446922025763813
242,prm15_wcost_re15_c2p1_co2_cut90p_t1,BNG,0.12548013491452165,0.09386378547174176,0.08565452729353473,0.07162416537403073,0.05654075682926374,0.04551865281767243,0.051292629419955826
243,prm15_wcost_re15_c2p1_co2_cut90p_t1,Curtailment,0.05452393699260284,0.04557232168009432,0.03321262696127799,0.026596708254568877,0.02632169922361987,0.03909091979917467,0.08155257063483373
244,prm15_wcost_re15_c2p1_co2_cut90p_t1,Battery,0.0,-0.00018352483119986326,0.0,0.0,0.0,-0.0005901313734562014,-0.009455332934077087
245,prm15_wcost_re16_c2p1_co2_cut90p_t1,Wind,0.02900284015917726,0.11749533568001996,0.212774337906973,0.26891748550268074,0.3166514940439753,0.3744804270660303,0.4340886908526734
246,prm15_wcost_re16_c2p1_co2_cut90p_t1,Solar,0.015167061086727336,0.01288459046806137,0.02624866559882468,0.0313754682878101,0.06132404164257574,0.10255891026743155,0.11787784658045737
247,prm15_wcost_re16_c2p1_co2_cut90p_t1,Fossil,0.19901675796612406,0.1733980643743694,0.14138178706766213,0.10985692201586983,0.07131990489802684,0.037465225315051684,0.010437300791945414
248,prm15_wcost_re16_c2p1_co2_cut90p_t1,Hydro,0.5773042503647566,0.5648512083860183,0.5059207810372531,0.4935291755406023,0.4668590022506542,0.4025552907598031,0.3383655580419954
249,prm15_wcost_re16_c2p1_co2_cut90p_t1,BNG,0.12548058267595855,0.08646709201691564,0.08239823390455223,0.07212159020397853,0.058256901021656794,0.0451416476782851,0.028285706596096437
250,prm15_wcost_re16_c2p1_co2_cut90p_t1,Curtailment,0.05452056316995891,0.04609469660263053,0.032698294603213836,0.02545781627036049,0.02600162512480267,0.039149232940756014,0.07849680366169938
251,prm15_wcost_re16_c2p1_co2_cut90p_t1,Battery,0.0,-0.0007463741597403617,-0.0008909280827425512,-0.0007523916559509677,0.0,-0.0009516936815347256,-0.007165775800170436
252,prm15_wcost_re17_c2p1_co2_cut90p_t1,Wind,0.028977069564835835,0.110379032088389,0.18727243584393627,0.2476636215502549,0.2844787732986259,0.3677872619997229,0.40962311276203567
253,prm15_wcost_re17_c2p1_co2_cut90p_t1,Solar,0.015067456753811683,0.013461999517583092,0.043930675421472734,0.05355494047920994,0.09500971649764169,0.10906948732678853,0.12918078405815192
254,prm15_wcost_re17_c2p1_co2_cut90p_t1,Fossil,0.1990141783960741,0.17595742479556892,0.1420071148451767,0.10995897048801685,0.07160595092158964,0.03746128714132118,0.01050298113551866
255,prm15_wcost_re17_c2p1_co2_cut90p_t1,Hydro,0.5774086084379509,0.5641279449383902,0.5110787739121869,0.49182790457498576,0.466189578172871,0.40307255095755923,0.34377045450567245
256,prm15_wcost_re17_c2p1_co2_cut90p_t1,BNG,0.1254789562503438,0.09185178506160968,0.08432572217661909,0.07189916481729557,0.05678121860656802,0.0452031920468801,0.04205504800819979
257,prm15_wcost_re17_c2p1_co2_cut90p_t1,Curtailment,0.05453281806981252,0.04540179050314538,0.032879613768073225,0.026320668443753463,0.026353815211845422,0.03901691991991194,0.07600674247382541
258,prm15_wcost_re17_c2p1_co2_cut90p_t1,Battery,0.0,-0.000745488598640262,-0.0009303465633062949,-0.0007418789444616361,0.0,-0.0011808879331060955,-0.010776197586388868
259,prm15_wcost_re18_c2p1_co2_cut90p_t1,Wind,0.029343956592829647,0.08618943817371655,0.13052170324549808,0.17292590776086253,0.23497064627555017,0.3273613354637138,0.3405573843378899
260,prm15_wcost_re18_c2p1_co2_cut90p_t1,Solar,0.01530758920871053,0.021128021216254594,0.09569822372694246,0.12502236225238744,0.1393872317500572,0.13747597222116734,0.14320855041235492
261,prm15_wcost_re18_c2p1_co2_cut90p_t1,Fossil,0.1990072356085146,0.18020537674265588,0.14038390246805676,0.11128857818121209,0.07210114346847472,0.037508549234808876,0.010670452277448415
262,prm15_wcost_re18_c2p1_co2_cut90p_t1,Hydro,0.576745023112648,0.5728626663327878,0.5132186497163428,0.49240831200989577,0.471463624420182,0.4147515798898765,0.355602909649225
263,prm15_wcost_re18_c2p1_co2_cut90p_t1,BNG,0.1254745788047594,0.09456660707049451,0.0867078515684152,0.07001043840721975,0.05572642167468449,0.04538939650787478,0.09868645204911569
264,prm15_wcost_re18_c2p1_co2_cut90p_t1,Curtailment,0.05456580153783312,0.04575884381895184,0.03396690262810472,0.02880833326235715,0.02703901367333378,0.04060952276307759,0.0614603741607347
265,prm15_wcost_re18_c2p1_co2_cut90p_t1,Battery,0.0,-0.00018348277140893017,0.0,0.0,-0.00034062100329567704,-0.002771448267308797,-0.009880271293830881
266,prm15_wcost_re19_c2p1_co2_cut90p_t1,Wind,0.029050032423141057,0.07766922097202963,0.11820734974816423,0.16985324585706332,0.23169068463524858,0.32264995161188037,0.34925450382576234
267,prm15_wcost_re19_c2p1_co2_cut90p_t1,Solar,0.015262066969130987,0.027366046221012057,0.10675512843742727,0.13025307142574305,0.1427857212092814,0.14079719308671104,0.13991596894289304
268,prm15_wcost_re19_c2p1_co2_cut90p_t1,Fossil,0.19901624441759186,0.18149828585047356,0.14183258539519897,0.11226429951621382,0.0721606832242783,0.03748575141471829,0.010577073869092029
269,prm15_wcost_re19_c2p1_co2_cut90p_t1,Hydro,0.5771578681201297,0.5740082813250292,0.5130422141098911,0.4894934199758335,0.4705154501748046,0.414669782050617,0.3542607261786969
270,prm15_wcost_re19_c2p1_co2_cut90p_t1,BNG,0.12548025888227546,0.09429162955119492,0.08642823398825143,0.06992897474044273,0.05562589571619771,0.044880587052619686,0.08626726360050324
271,prm15_wcost_re19_c2p1_co2_cut90p_t1,Curtailment,0.054523002912129345,0.045928755053157064,0.03421405164947547,0.028657871903677995,0.027835893640659574,0.042797583444408344,0.06943863270449017
272,prm15_wcost_re19_c2p1_co2_cut90p_t1,Battery,0.0,-0.00018346199622049376,0.0,0.0,-0.00027548428619343505,-0.002967101673194858,-0.009424874114777581
273,prm15_wcost_re20_c2p1_co2_cut90p_t1,Wind,0.02902257717048233,0.11992359035929834,0.22348790874010638,0.27767357795618475,0.34271409465712427,0.39620355896400655,0.44398450023823594
274,prm15_wcost_re20_c2p1_co2_cut90p_t1,Solar,0.015262021014244936,0.013046901761104727,0.01563581196974769,0.02193758067798229,0.03627049626191479,0.08053418014962763,0.1110165592849377
275,prm15_wcost_re20_c2p1_co2_cut90p_t1,Fossil,0.19901564516921616,0.1725872312662281,0.140465361630728,0.10978029308743771,0.07097353374949864,0.03732012927897486,0.010380496381628726
276,prm15_wcost_re20_c2p1_co2_cut90p_t1,Hydro,0.5771804869963527,0.5636016324643226,0.5056462014445415,0.49276760292932387,0.4641984301994017,0.4032022055053313,0.3301002382021781
277,prm15_wcost_re20_c2p1_co2_cut90p_t1,BNG,0.1254798810546188,0.08441086775120772,0.08184524969364687,0.07194412433772616,0.05797565283815286,0.04356845368631878,0.027105681836624443
278,prm15_wcost_re20_c2p1_co2_cut90p_t1,Curtailment,0.0545258497930767,0.04709928164008331,0.033400055222494965,0.026347599159715854,0.0282048545756341,0.03974465617892863,0.0812849146084213
279,prm15_wcost_re20_c2p1_co2_cut90p_t1,Battery,0.0,-0.00018324878979856263,0.0,0.0,0.0,-0.0002419069275131845,-0.0035784649641028335
