sc_id,technology,2020,2025,2030,2035,2040,2045,2050
prm15_wcost_re12_c2p1_co2_cut90p_t1,Solar,0.016183624142476087,0.014457947944835728,0.06337030569444033,0.07663824713226465,0.11625951851224901,0.12447429772071315,0.1464672406704867
prm15_wcost_re12_c2p1_co2_cut90p_t1,Fossil,0.21039618053564643,0.1856782206275481,0.14649869515155356,0.11241751840587642,0.07366806637478704,0.03898292381528996,0.011241483935617051
prm15_wcost_re12_c2p1_co2_cut90p_t1,Hydro,0.6096968313857142,0.592748404812215,0.528997641662176,0.507573751109147,0.4828905346662458,0.43088705470436506,0.37319736634369993
prm15_wcost_re12_c2p1_co2_cut90p_t1,BNG,0.1326553381545034,0.09941180363137188,0.08878413881846944,0.07322269368605909,0.057998760828614625,0.047096144482097695,0.06236999959531641
prm15_wcost_re13_c2p1_co2_cut90p_t1,Wind,0.030894032074047364,0.07626630548177137,0.11667425409577692,0.16770327399025672,0.2263337327350418,0.3288205115897252,0.35091048925306967
prm15_wcost_re13_c2p1_co2_cut90p_t1,Solar,0.01616099789233739,0.03333680995874579,0.11654527931158179,0.1414366882749949,0.15704280423557448,0.15107981986189187,0.15512733927235217
prm15_wcost_re13_c2p1_co2_cut90p_t1,Fossil,0.21038475685372052,0.1901767936127464,0.1471212611326194,0.11620866072300687,0.07412828603347495,0.03895781779262137,0.011246208532071473
prm15_wcost_re13_c2p1_co2_cut90p_t1,Hydro,0.609912077686509,0.6012466007393918,0.5305200863920202,0.5030172963883799,0.4854585547835932,0.4339920893796976,0.3757403061046623
prm15_wcost_re13_c2p1_co2_cut90p_t1,BNG,0.13264813549338572,0.09897349020734474,0.08913911906800169,0.07163408062336153,0.05703662221231571,0.04714976137606405,0.1069756568378444
prm15_wcost_re14_c2p1_co2_cut90p_t1,Wind,0.031067884251570244,0.10205958647999788,0.15832555055781292,0.20945001619952344,0.2545054881268273,0.3508046216385154,0.3876121426399059
prm15_wcost_re14_c2p1_co2_cut90p_t1,Solar,0.016183550418133522,0.01511951456573797,0.0787210838378343,0.09738795901762519,0.13002790682087131,0.13154288414882098,0.14685157945246757
prm15_wcost_re14_c2p1_co2_cut90p_t1,Fossil,0.21039522207789033,0.18543661435666425,0.14564576090657974,0.11403843483364638,0.0737736571174553,0.038986252110229914,0.011244180552053718
prm15_wcost_re14_c2p1_co2_cut90p_t1,Hydro,0.6096986094080067,0.5993697661865539,0.5288723316699835,0.5061493293043571,0.48442330629012004,0.43143784925667994,0.3741142684850522
prm15_wcost_re14_c2p1_co2_cut90p_t1,BNG,0.13265473384439913,0.09801451841104604,0.08843527302778958,0.07297426064484792,0.05726964164472602,0.04722839284575382,0.08017782887052066
prm15_wcost_re15_c2p1_co2_cut90p_t1,Wind,0.030741097734065522,0.1100103460399627,0.18565396970097253,0.24315517355416574,0.2838173602709937,0.3658161525724269,0.41750530553134857
prm15_wcost_re15_c2p1_co2_cut90p_t1,Solar,0.01613936474899879,0.01439464763846036,0.05256148322554869,0.06510112535727414,0.10198050911102828,0.11848968227453234,0.1446383702324637
prm15_wcost_re15_c2p1_co2_cut90p_t1,Fossil,0.21038425610925712,0.18511237688408905,0.14686013470308357,0.11291778780153827,0.07360970516377635,0.03895337228683477,0.01123696198627985
prm15_wcost_re15_c2p1_co2_cut90p_t1,Hydro,0.6100874616349777,0.5922002212565759,0.5263757387296273,0.5052775370271859,0.4825436592782967,0.4294160608181912,0.37135858687893397
prm15_wcost_re15_c2p1_co2_cut90p_t1,BNG,0.13264781977270096,0.09828240818091194,0.08854867364076785,0.0735483762598359,0.05804876617590504,0.047324732048014795,0.05526077537097388
prm15_wcost_re16_c2p1_co2_cut90p_t1,Wind,0.030659317322670767,0.1230193612899279,0.21964396528254831,0.27558650204949875,0.3249669618896408,0.3891912729746674,0.4672367543269458
prm15_wcost_re16_c2p1_co2_cut90p_t1,Solar,0.01603331729438102,0.013490357559212802,0.0270961294121011,0.032153563906190716,0.06293444963381128,0.10658776789644694,0.12687928435803286
prm15_wcost_re16_c2p1_co2_cut90p_t1,Fossil,0.21038346249968276,0.18155034840138,0.14594643619030404,0.11258131767700295,0.0731928105595839,0.03893698489634727,0.01123431835181753
prm15_wcost_re16_c2p1_co2_cut90p_t1,Hydro,0.6102765834834619,0.5914076033514263,0.5222549277274685,0.5057684474937268,0.4791190139502537,0.4183690113819222,0.364203971324433
prm15_wcost_re16_c2p1_co2_cut90p_t1,BNG,0.13264731939980362,0.09053232939805307,0.08505854138757798,0.07391016887358075,0.05978676396671029,0.046914962850616235,0.030445671638770794
prm15_wcost_re17_c2p1_co2_cut90p_t1,Wind,0.03063289163677676,0.1154860339551803,0.1933404805356508,0.2540388270453345,0.29205310111420085,0.3820794086175759,0.43803756699809987
prm15_wcost_re17_c2p1_co2_cut90p_t1,Solar,0.015928448836021847,0.014084857458681781,0.04535412730638788,0.05493351900719306,0.0975393770767899,0.11330790791790105,0.13814170780107468
prm15_wcost_re17_c2p1_co2_cut90p_t1,Fossil,0.2103863452219874,0.1840985987115276,0.1466084621579231,0.11278946706438324,0.07351247962155963,0.03891702599808902,0.011231544704124744
prm15_wcost_re17_c2p1_co2_cut90p_t1,Hydro,0.6104031773415118,0.5902289390620066,0.5276388663097155,0.5044882377327308,0.47860200757258314,0.4187358775355248,0.3676168868551503
prm15_wcost_re17_c2p1_co2_cut90p_t1,BNG,0.13264913696370212,0.09610157081260375,0.08705806369032293,0.07374994915035855,0.05829303461486647,0.046959779930909266,0.04497229364155027
prm15_wcost_re18_c2p1_co2_cut90p_t1,Wind,0.031022969876530943,0.09025524663807817,0.13504149750536906,0.17797037140316033,0.2413299145424223,0.34012032594293745,0.3589629403388666
prm15_wcost_re18_c2p1_co2_cut90p_t1,Solar,0.016183464469143132,0.022124691914155212,0.09901212686738282,0.12866941993751174,0.14315962125370532,0.1428341328549124,0.1509483120961542
prm15_wcost_re18_c2p1_co2_cut90p_t1,Fossil,0.21039410469286354,0.18870619263853206,0.145245211666267,0.1145350043165861,0.0740524957796335,0.0389704543858815,0.011247141011801241
prm15_wcost_re18_c2p1_co2_cut90p_t1,Hydro,0.6097454316312242,0.5998862776597137,0.5309907339702821,0.5067724744379697,0.48422336149067485,0.43091662715045764,0.37482160690456123
prm15_wcost_re18_c2p1_co2_cut90p_t1,BNG,0.13265402933023815,0.09902759114952088,0.08971042999069903,0.07205272990477221,0.05723460693356392,0.04715845966581107,0.10401999964861673
prm15_wcost_re19_c2p1_co2_cut90p_t1,Wind,0.030709367952752902,0.08134321209605018,0.12233423248520299,0.1747833580241689,0.23817415796724634,0.33592459472902647,0.371438467022811
prm15_wcost_re19_c2p1_co2_cut90p_t1,Solar,0.016133835014285416,0.028660543702218183,0.11048218853629067,0.13403376015499655,0.14678133897487197,0.14658994923244967,0.14880315771700556
prm15_wcost_re19_c2p1_co2_cut90p_t1,Fossil,0.2103840363884181,0.1900837085300666,0.14678427790386306,0.11552285125117585,0.07417997832904215,0.03902801097348314,0.011248908920248482
prm15_wcost_re19_c2p1_co2_cut90p_t1,Hydro,0.6101250794064023,0.601160624354991,0.5309536642971511,0.5037013172306896,0.483682032069557,0.4317303560277308,0.3767626748311004
prm15_wcost_re19_c2p1_co2_cut90p_t1,BNG,0.1326476812381414,0.0987519113166742,0.08944563677749212,0.07195871333896911,0.05718249265928252,0.04672708903730988,0.09174679150883454
prm15_wcost_re20_c2p1_co2_cut90p_t1,Wind,0.030680534496440384,0.1257627255875091,0.23109544759026257,0.28505561212157665,0.35253856619545115,0.4123561567849699,0.4812383777312141
prm15_wcost_re20_c2p1_co2_cut90p_t1,Solar,0.01613388636930474,0.013682161458250418,0.016168055739373365,0.022520797746249623,0.037310250575383216,0.08381743239046911,0.12033174325436412
prm15_wcost_re20_c2p1_co2_cut90p_t1,Fossil,0.2103847060541385,0.18099058359254422,0.14524680910021806,0.11269883463619852,0.07300810855446555,0.03884161242881301,0.011251503681005156
prm15_wcost_re20_c2p1_co2_cut90p_t1,Hydro,0.6101527696159991,0.5910436573148099,0.522858421754843,0.5058679753421306,0.47750545298232133,0.41964012717136234,0.35779830835505094
prm15_wcost_re20_c2p1_co2_cut90p_t1,BNG,0.1326481034641173,0.08852087204688631,0.08463126581530302,0.07385678015384455,0.05963762169237872,0.045344671224385645,0.029380066978365673
