period,load_zone,variable_om_cost_total,fuel_cost_total,startup_cost_total,capacity_cost,transmission_capacity_cost,mwh,MtCO2,capacity_cost_existing,tCO2_per_mwh,total_costs,costs_per_mwh,var_om_cost_per_mwh,fuel_cost_per_mwh,startup_cost_per_mwh,capacity_cost_per_mwh,tx_capacity_cost_per_mwh,capacity_cost_existing_per_mwh,scs,scs_id
2035,Brazil,3762677805.1380486,3162043323.10076,0.0,21083331238.33282,0.0,980934147.575,30.097413846810166,22903000262.091183,0.030682399956424175,28008052366.57163,28.552428759678993,3.835810807932306,3.223502139177999,0.0,21.49311581256869,0.0,23.34815269578539,Trade Emission cut 90% Vestas V90 2000 Single-Axis,prm15_wcost_re1_c2p1_co2_cut90p_t1
2035,Chile,393818411.2850906,995104309.1169543,33631161.82311893,2079293585.4433346,,121510838.55,23.75123184010795,3622406248.3741913,0.19546595286094295,3501847467.6684985,28.81921900512223,3.241014678069561,8.189428375210191,0.2767749957488787,17.112000956093596,,29.81138383703625,Trade Emission cut 90% Vestas V90 2000 Single-Axis,prm15_wcost_re1_c2p1_co2_cut90p_t1
2035,Paraguay,327500129.60999995,0.0,0.0,110678644.76154175,,45374992.75,0.0,1263512033.2065654,0.0,438178774.37154174,9.65683403600195,7.217634863644137,0.0,0.0,2.439199172357813,,27.845999671406346,Trade Emission cut 90% Vestas V90 2000 Single-Axis,prm15_wcost_re1_c2p1_co2_cut90p_t1
2035,Uruguay,39009960.562355354,64458337.80207671,227882.2194024508,398214729.45742697,,22922726.725,0.15033548528001744,651561439.1714932,0.006558359617665313,501910910.0412615,21.895776888264653,1.701802801662783,2.811983869780078,0.009941322519624932,17.372048894302164,,28.424255412026824,Trade Emission cut 90% Vestas V90 2000 Single-Axis,prm15_wcost_re1_c2p1_co2_cut90p_t1
2040,Argentina,782772883.0331818,547646350.142063,372596.6263015942,6368839089.934999,0.0,269073705.875,13.271378967489348,4951447868.127769,0.04932246695875463,7699630919.736546,28.6153226852774,2.9091392653462176,2.0353023658003795,0.001384738152284142,23.669496315978517,0.0,18.401827306113656,Trade Emission cut 90% Vestas V90 2000 Single-Axis,prm15_wcost_re1_c2p1_co2_cut90p_t1
2040,Brazil,3699246518.2268,2517182122.4722147,0.0,29135143036.700497,0.0,1121252719.125,18.083390773877266,22903000262.091183,0.016127845636788405,35351571677.39951,31.528638525833028,3.29920851484187,2.2449730373332484,0.0,25.984456973657906,0.0,20.426260620321315,Trade Emission cut 90% Vestas V90 2000 Single-Axis,prm15_wcost_re1_c2p1_co2_cut90p_t1
2040,Chile,415366548.09594697,828735186.6935581,107937150.03211164,4939820376.830028,,138015707.75,19.56365071802753,3622406248.3741913,0.14174945038476994,6291859261.651644,45.58799403506043,3.0095599614526267,6.004643965560203,0.7820642432064885,35.79172586484112,,26.246333170538637,Trade Emission cut 90% Vestas V90 2000 Single-Axis,prm15_wcost_re1_c2p1_co2_cut90p_t1
2040,Paraguay,327500129.60999995,0.0,0.0,3046485.205479452,,57581093.275,0.0,1263512033.2065654,0.0,330546614.8154794,5.740540792388757,5.687633057710469,0.0,0.0,0.05290773467828797,,21.94317546511651,Trade Emission cut 90% Vestas V90 2000 Single-Axis,prm15_wcost_re1_c2p1_co2_cut90p_t1
2040,Uruguay,35385137.28353242,37697996.1099841,173285.48595726985,653692419.0811749,,27330430.575,0.0014345406052665125,651561439.1714932,5.2488767102657054e-05,726948837.9606487,26.59851391531356,1.2947156901326067,1.3793414635943437,0.006340386240229216,23.91811637534638,,23.840145415326784,Trade Emission cut 90% Vestas V90 2000 Single-Axis,prm15_wcost_re1_c2p1_co2_cut90p_t1
2045,Argentina,735475258.0368836,365807300.63353944,5491695.7048610635,12103328070.789965,0.0,318804005.775,8.861731022540601,4808473616.102117,0.027796799481857457,13210102325.165249,41.43643770426288,2.306982486775761,1.1474363370820146,0.01722593068274336,37.96479294972236,0.0,15.082851937236192,Trade Emission cut 90% Vestas V90 2000 Single-Axis,prm15_wcost_re1_c2p1_co2_cut90p_t1
2045,Brazil,3583847094.959883,1748457533.6009617,0.0,37892109495.81232,0.0,1281643269.475,10.085892430303105,22432038883.763187,0.007869500562691359,43224414124.37316,33.72577623887433,2.7962906530363445,1.3642310424781328,0.0,29.565254543359853,0.0,17.50256051588523,Trade Emission cut 90% Vestas V90 2000 Single-Axis,prm15_wcost_re1_c2p1_co2_cut90p_t1
2045,Chile,315430553.16558933,489940212.50391364,132497816.87876238,7230503490.643648,,156762419.25,11.233214929213005,3622406248.3741913,0.07165757573120005,8168372073.191914,52.10669822698538,2.012156706146198,3.12536776893301,0.8452141623781579,46.12395958952801,,23.107618941484226,Trade Emission cut 90% Vestas V90 2000 Single-Axis,prm15_wcost_re1_c2p1_co2_cut90p_t1
2045,Paraguay,332564870.6528676,28354584.74494558,1483061.796655781,613524562.0490414,,73070680.0,0.363303399709729,1263512033.2065654,0.004971944967663213,975927079.2435104,13.355932629113488,4.551276526410698,0.38804325818434393,0.02029626379083623,8.39631658072761,,17.291641917203528,Trade Emission cut 90% Vestas V90 2000 Single-Axis,prm15_wcost_re1_c2p1_co2_cut90p_t1
2045,Uruguay,34043577.23967042,33011752.802741535,549300.5880206227,1399441049.4427402,,32585578.3,0.007771218233556051,651561439.1714932,0.0002384864298558743,1467045680.0731728,45.02131791453193,1.0447436877212155,1.0130786232737055,0.016857168621144978,42.94663843491586,,19.99539284443183,Trade Emission cut 90% Vestas V90 2000 Single-Axis,prm15_wcost_re1_c2p1_co2_cut90p_t1
2050,Argentina,663265490.3628731,132843448.07727173,11552958.701300815,16022887707.266634,0.0,377725433.6,3.2147291238358995,4017854941.1810117,0.008510756326883197,16830549604.40808,44.55762865635129,1.7559460691896418,0.3516931513220499,0.03058559915119471,42.41940383668841,0.0,10.636972212561679,Trade Emission cut 90% Vestas V90 2000 Single-Axis,prm15_wcost_re1_c2p1_co2_cut90p_t1
2050,Brazil,3474441677.166182,858702033.3568152,0.0,52612175549.16242,0.0,1464977015.575,3.7048144361198228,22036012277.233093,0.0025289232504891496,56945319259.68542,38.87113494223287,2.371669753332254,0.586153928851762,0.0,35.91331126004886,0.0,15.04188259812664,Trade Emission cut 90% Vestas V90 2000 Single-Axis,prm15_wcost_re1_c2p1_co2_cut90p_t1
2050,Chile,208247150.08206648,143742744.66165903,47086948.60330205,11574868959.293324,,178055542.975,3.062787572241598,2977171826.910461,0.017201304273193174,11973945802.64035,67.2483743138598,1.1695628600077086,0.8072916027210753,0.2644509000762381,65.00706895105479,,16.720466979949467,Trade Emission cut 90% Vestas V90 2000 Single-Axis,prm15_wcost_re1_c2p1_co2_cut90p_t1
2050,Paraguay,330419131.0063647,15935970.374468584,0.0,2036769952.9506166,,92727099.15,0.2016398678026806,1263512033.2065654,0.002174551664519321,2383125054.33145,25.70041634189793,3.5633502399537176,0.17185882574294445,0.0,21.96520727620127,,13.626135668955254,Trade Emission cut 90% Vestas V90 2000 Single-Axis,prm15_wcost_re1_c2p1_co2_cut90p_t1
2050,Uruguay,33295922.921134837,29440294.23470776,7.136772296689743e-08,1911734027.979001,,38851223.725,0.0,422865598.6532496,0.0,1974470245.1348438,50.821314126697914,0.8570109182869718,0.7577700626135878,1.8369491646404358e-15,49.20653314579735,,10.884228554714582,Trade Emission cut 90% Vestas V90 2000 Single-Axis,prm15_wcost_re1_c2p1_co2_cut90p_t1
2020,Argentina,940379139.6244662,1315519334.2368712,3315752.648894106,718415728.7671232,0.0,136540472.225,31.93646798748467,5290859683.229098,0.23389744789264932,2977629955.277355,21.80767289548134,6.8871824177878205,9.634647608872156,0.024284027987175844,5.261558840834185,0.0,38.74938761388262,Trade Emission cut 90% Vestas V164 7000 Single-Axis,prm15_wcost_re2_c2p1_co2_cut90p_t1
2020,Brazil,3302340321.6055646,6684639242.144174,0.0,2606094344.3630137,0.0,656823855.825,47.78404170007548,23336641594.56261,0.07275016167014303,12593073908.112753,19.172680462854522,5.0277411399098435,10.177217503386762,0.0,3.9677218195579136,0.0,35.52952802734418,Trade Emission cut 90% Vestas V164 7000 Single-Axis,prm15_wcost_re2_c2p1_co2_cut90p_t1
2020,Chile,321828079.4832041,1346617995.422002,0.0,752655864.8630137,,82922909.175,21.82998288824493,3622406248.3741913,0.26325635587838664,2421101939.76822,29.197021231596462,3.8810514812501347,16.23939643241541,0.0,9.076573317930917,,43.68402271957786,Trade Emission cut 90% Vestas V164 7000 Single-Axis,prm15_wcost_re2_c2p1_co2_cut90p_t1
2020,Paraguay,327500129.60999984,0.0,0.0,3046485.205479452,,22203743.3,0.0,1263512033.2065654,0.0,330546614.8154793,14.886976954713724,14.749771026671878,0.0,0.0,0.13720592804184742,,56.9053612327866,Trade Emission cut 90% Vestas V164 7000 Single-Axis,prm15_wcost_re2_c2p1_co2_cut90p_t1
2020,Uruguay,40973288.87189653,83897635.82384454,1230115.5147633986,154103578.15068492,,13524698.625,0.289217424195729,651561439.1714932,0.021384389568660647,280204618.36118937,20.717993511754823,3.0295158515516665,6.2032905981921305,0.0909532662331985,11.394233795777827,,48.17567157963146,Trade Emission cut 90% Vestas V164 7000 Single-Axis,prm15_wcost_re2_c2p1_co2_cut90p_t1
2025,Argentina,1013127232.3939089,1525323655.9592519,0.0,1175546259.5472684,0.0,161775906.45,37.17052349114522,5270157715.967609,0.22976550901066034,3713997147.9004292,22.9576655102737,6.262534728600242,9.428620673070888,0.0,7.266510108602569,0.0,32.576901169127154,Trade Emission cut 90% Vestas V164 7000 Single-Axis,prm15_wcost_re2_c2p1_co2_cut90p_t1
2025,Brazil,3466856127.798037,3816205852.382146,0.0,8982168494.402403,0.0,750779774.25,39.475710290111,23126130036.50757,0.05257961341532637,16265230474.582586,21.664449459671346,4.617673846183846,5.082989690544592,0.0,11.963785922942906,0.0,30.8028143933548,Trade Emission cut 90% Vestas V164 7000 Single-Axis,prm15_wcost_re2_c2p1_co2_cut90p_t1
2025,Chile,314925811.53319407,833874085.2991331,12705820.873656252,1225922903.1592417,,94186385.825,19.925106815755672,3622406248.3741913,0.21154975468298443,2387428620.865225,25.347916261497815,3.343644718657449,8.853446047377656,0.13490082204941908,13.015924673413295,,38.45997716808762,Trade Emission cut 90% Vestas V164 7000 Single-Axis,prm15_wcost_re2_c2p1_co2_cut90p_t1
2025,Paraguay,327500129.60999995,0.0,0.0,110678644.76154175,,28176675.1,0.0,1263512033.2065654,0.0,438178774.37154174,15.551117114295069,11.623093514323127,0.0,0.0,3.928023599971941,,44.84248154625474,Trade Emission cut 90% Vestas V164 7000 Single-Axis,prm15_wcost_re2_c2p1_co2_cut90p_t1
2025,Uruguay,39864287.67197894,69997319.4711906,217638.09911764276,154103578.15068492,,16125299.375,0.17638440298799996,651561439.1714932,0.010938364546673724,264182823.3929721,16.383126740738238,2.472157988817429,4.340838445437582,0.013496685801384866,9.556633620681843,,40.40616077997579,Trade Emission cut 90% Vestas V164 7000 Single-Axis,prm15_wcost_re2_c2p1_co2_cut90p_t1
2030,Argentina,923766512.4153392,1149149529.1586962,0.0,2723839044.130004,0.0,191675397.175,27.878667863626745,5260900830.638304,0.1454472940946796,4796755085.70404,25.02540835391927,4.819431841698174,5.995289672516084,0.0,14.210686839705012,0.0,27.446928026110157,Trade Emission cut 90% Vestas V164 7000 Single-Axis,prm15_wcost_re2_c2p1_co2_cut90p_t1
2030,Brazil,3496348904.1427145,3785041355.932699,0.0,13479962801.568308,0.0,858175727.7,37.89915646058321,23126130036.50757,0.04416246607458461,20761353061.643723,24.192426319591096,4.074164289769989,4.410566779926301,0.0,15.707695249894805,0.0,26.94801226607515,Trade Emission cut 90% Vestas V164 7000 Single-Axis,prm15_wcost_re2_c2p1_co2_cut90p_t1
2030,Chile,343517294.4054737,870511073.4636074,29065746.312300086,1671064732.462199,,106979753.05,20.63511969524135,3622406248.3741913,0.19288808495937493,2914158846.6435804,27.2402839187857,3.2110496109008704,8.137157253080867,0.27169389986080256,15.620383154943159,,33.86067124945743,Trade Emission cut 90% Vestas V164 7000 Single-Axis,prm15_wcost_re2_c2p1_co2_cut90p_t1
2030,Paraguay,327500129.6099999,0.0,0.0,110678644.76154175,,35756362.075,0.0,1263512033.2065654,0.0,438178774.3715416,12.254568108815125,9.159212811500758,0.0,0.0,3.095355297314366,,35.33670541081087,Trade Emission cut 90% Vestas V164 7000 Single-Axis,prm15_wcost_re2_c2p1_co2_cut90p_t1
2030,Uruguay,40179053.372562304,69051348.41732451,0.0,256739957.05683053,,19225896.9,0.15080998054911496,651561439.1714932,0.007844106380759535,365970358.84671736,19.035281461782798,2.0898402598092733,3.591580084741041,0.0,13.353861117232483,,33.88978119254833,Trade Emission cut 90% Vestas V164 7000 Single-Axis,prm15_wcost_re2_c2p1_co2_cut90p_t1
2035,Argentina,809234861.1120572,639041094.0582855,0.0,4967390181.892274,0.0,227100883.425,15.462515546332616,5008257183.020065,0.06808654952431793,6415666137.062616,28.25029141368967,3.563327667015909,2.8139084464166277,0.0,21.873055300257132,0.0,22.05300616839758,Trade Emission cut 90% Vestas V164 7000 Single-Axis,prm15_wcost_re2_c2p1_co2_cut90p_t1
2035,Brazil,3751512852.5640674,3877499586.13688,0.0,20298677967.4429,0.0,980934147.575,34.850445573932184,22903000262.091183,0.035527813625498846,27927690406.14385,28.470504850080733,3.8244288486014146,3.9528643137998363,0.0,20.693211687679483,0.0,23.34815269578539,Trade Emission cut 90% Vestas V164 7000 Single-Axis,prm15_wcost_re2_c2p1_co2_cut90p_t1
2035,Chile,391266313.72810173,888005134.0801048,26113729.69143597,2517835523.0273757,,121510838.55,20.963200757384385,3622406248.3741913,0.1725212417883062,3823220700.5270185,31.464030255653427,3.2200116335062665,7.308032309518654,0.21490864521266997,20.72107766741583,,29.81138383703625,Trade Emission cut 90% Vestas V164 7000 Single-Axis,prm15_wcost_re2_c2p1_co2_cut90p_t1
2035,Paraguay,327500129.60999995,0.0,0.0,110678644.76154175,,45374992.75,0.0,1263512033.2065654,0.0,438178774.37154174,9.65683403600195,7.217634863644137,0.0,0.0,2.439199172357813,,27.845999671406346,Trade Emission cut 90% Vestas V164 7000 Single-Axis,prm15_wcost_re2_c2p1_co2_cut90p_t1
2035,Uruguay,38076605.653532036,49045413.04737643,562847.1011274869,414581042.5773385,,22922726.725,0.011635122350231885,651561439.1714932,0.0005075802058723834,502265908.3793745,21.91126362953989,1.6610853547368298,2.1395976855531105,0.024554107715014296,18.08602648153493,,28.424255412026824,Trade Emission cut 90% Vestas V164 7000 Single-Axis,prm15_wcost_re2_c2p1_co2_cut90p_t1
2040,Argentina,769168352.3768934,500736096.8017392,198200.17888539156,6845416092.752881,0.0,269073705.875,12.127701852786329,4951447868.127769,0.045072043785728856,8115518742.110399,30.160950568245113,2.858578655523538,1.8609625759358275,0.0007366018104253813,25.44067273497532,0.0,18.401827306113656,Trade Emission cut 90% Vestas V164 7000 Single-Axis,prm15_wcost_re2_c2p1_co2_cut90p_t1
2040,Brazil,3766147707.7994366,2899793064.465024,29269398.45750043,31161343738.0851,0.0,1121252719.125,22.503724471052628,22903000262.091183,0.020070162673597812,37856553908.80706,33.76273097321847,3.358874982919508,2.5862082784761995,0.026104193959361456,27.791543517863392,0.0,20.426260620321315,Trade Emission cut 90% Vestas V164 7000 Single-Axis,prm15_wcost_re2_c2p1_co2_cut90p_t1
2040,Chile,371297239.56409335,695351329.5892897,185986301.21684903,3704167880.856313,,138015707.75,16.282910898925888,3622406248.3741913,0.1179786791255714,4956802751.226545,35.914772543174855,2.690253490832049,5.038204280695649,1.3475734338423448,26.838741337804812,,26.246333170538637,Trade Emission cut 90% Vestas V164 7000 Single-Axis,prm15_wcost_re2_c2p1_co2_cut90p_t1
2040,Paraguay,327500129.6099999,0.0,0.0,3046485.205479452,,57581093.275,0.0,1263512033.2065654,0.0,330546614.81547934,5.740540792388756,5.6876330577104675,0.0,0.0,0.05290773467828797,,21.94317546511651,Trade Emission cut 90% Vestas V164 7000 Single-Axis,prm15_wcost_re2_c2p1_co2_cut90p_t1
2040,Uruguay,35003852.57127358,36559927.73962698,524209.02485034615,690646085.7522179,,27330430.575,0.005517777234997844,651561439.1714932,0.00020189133939386698,762734075.0879688,27.907868959286194,1.280764767873533,1.3377003936802039,0.019180415888868454,25.27022338184359,,23.840145415326784,Trade Emission cut 90% Vestas V164 7000 Single-Axis,prm15_wcost_re2_c2p1_co2_cut90p_t1
2045,Argentina,781396935.09765,358329375.4562595,0.0,9980971310.304857,0.0,318804005.775,8.68984881600635,4808473616.102117,0.027257652534451914,11120697620.858767,34.88255297741566,2.45102608795051,1.1239801538414642,0.0,31.307546735623692,0.0,15.082851937236192,Trade Emission cut 90% Vestas V164 7000 Single-Axis,prm15_wcost_re2_c2p1_co2_cut90p_t1
2045,Brazil,3706072470.915119,2071130177.9365475,14243801.882109374,43579433173.04997,0.0,1281643269.475,13.247280022237732,22432038883.763187,0.010336167900810826,49370879623.78375,38.52154558109416,2.891656796538431,1.6159958291552887,0.0111137024017175,34.00277925299872,0.0,17.50256051588523,Trade Emission cut 90% Vestas V164 7000 Single-Axis,prm15_wcost_re2_c2p1_co2_cut90p_t1
2045,Chile,275891617.7269443,363130859.21366704,94580941.07984781,6882198234.901734,,156762419.25,8.115990343264123,3622406248.3741913,0.0517725509857116,7615801652.922194,48.581807357647,1.7599346772453202,2.316440770377222,0.6033393815453496,43.90209252847911,,23.107618941484226,Trade Emission cut 90% Vestas V164 7000 Single-Axis,prm15_wcost_re2_c2p1_co2_cut90p_t1
2045,Paraguay,334381273.8216284,38547018.96354097,2457099.1749290624,599675658.0199987,,73070680.0,0.4977785444275351,1263512033.2065654,0.006812288381982145,975061049.980097,13.344080689821103,4.576134693445146,0.5275305904302652,0.03362633514467174,8.20678907080102,,17.291641917203528,Trade Emission cut 90% Vestas V164 7000 Single-Axis,prm15_wcost_re2_c2p1_co2_cut90p_t1
2045,Uruguay,33709471.41341829,31136963.03815718,248942.45106307947,1502493868.392859,,32585578.3,0.0010152740641834138,651561439.1714932,3.115715961325792e-05,1567589245.2954974,48.106841341388666,1.0344905069068022,0.9555442825502096,0.00763965116012931,46.10916690077153,,19.99539284443183,Trade Emission cut 90% Vestas V164 7000 Single-Axis,prm15_wcost_re2_c2p1_co2_cut90p_t1
2050,Argentina,678776916.2899657,24723315.962413505,6454626.245683161,18491185106.98803,0.0,377725433.6,0.5779696679857023,4017854941.1810117,0.0015301317215450068,19201139965.48609,50.83359037405865,1.797011415992629,0.06545314072918573,0.017088143057156214,48.95403767427968,0.0,10.636972212561679,Trade Emission cut 90% Vestas V164 7000 Single-Axis,prm15_wcost_re2_c2p1_co2_cut90p_t1
2050,Brazil,4019642975.9773173,1381200280.2772489,15126828.528106648,57357090055.349556,0.0,1464977015.575,6.910284736071968,22036012277.233093,0.004716991913596472,62773060140.13223,42.84917747702271,2.7438266493209227,0.9428136179564094,0.010325642223246351,39.15221156752212,0.0,15.04188259812664,Trade Emission cut 90% Vestas V164 7000 Single-Axis,prm15_wcost_re2_c2p1_co2_cut90p_t1
2050,Chile,200496788.44598612,118657646.19025567,37443939.96668259,10748792872.805132,,178055542.975,2.4779320313988813,2977171826.910461,0.01391662393653646,11105391247.408056,62.370376467119115,1.1260350848731342,0.66640804440958,0.2102935934543747,60.367639744382025,,16.720466979949467,Trade Emission cut 90% Vestas V164 7000 Single-Axis,prm15_wcost_re2_c2p1_co2_cut90p_t1
2050,Paraguay,330417709.44153094,16528126.174819585,1673374.376828243,2120657021.9980664,,92727099.15,0.2030360426524727,1263512033.2065654,0.002189608480300148,2469276231.9912453,26.62949940876313,3.563334909323872,0.17824483162233792,0.018046228040859,22.86987343977606,,13.626135668955254,Trade Emission cut 90% Vestas V164 7000 Single-Axis,prm15_wcost_re2_c2p1_co2_cut90p_t1
2050,Uruguay,34180855.80189489,34138849.29293995,447871.4874425569,2042771453.7433603,,38851223.725,0.014748521890899235,422865598.6532496,0.00037961537570331024,2111539030.3256376,54.349357056851304,0.8797883959546988,0.8787071813898174,0.01152786050222558,52.579333619004565,,10.884228554714582,Trade Emission cut 90% Vestas V164 7000 Single-Axis,prm15_wcost_re2_c2p1_co2_cut90p_t1
2020,Argentina,940379139.6244662,1315519334.2368712,3315752.6488941056,718415728.7671232,0.0,136540472.225,31.93646798748467,5290859683.229098,0.23389744789264932,2977629955.277355,21.80767289548134,6.8871824177878205,9.634647608872156,0.02428402798717584,5.261558840834185,0.0,38.74938761388262,Trade Emission cut 90% Vestas V90 3000 Single-Axis,prm15_wcost_re3_c2p1_co2_cut90p_t1
2020,Brazil,3302340321.6055646,6684639242.144176,0.0,2606094344.3630137,0.0,656823855.825,47.78404170007553,23336641594.56261,0.07275016167014312,12593073908.112755,19.172680462854522,5.0277411399098435,10.177217503386766,0.0,3.9677218195579136,0.0,35.52952802734418,Trade Emission cut 90% Vestas V90 3000 Single-Axis,prm15_wcost_re3_c2p1_co2_cut90p_t1
2020,Chile,321828079.4832041,1346617995.422002,0.0,752655864.8630137,,82922909.175,21.82998288824493,3622406248.3741913,0.26325635587838664,2421101939.76822,29.197021231596462,3.8810514812501347,16.23939643241541,0.0,9.076573317930917,,43.68402271957786,Trade Emission cut 90% Vestas V90 3000 Single-Axis,prm15_wcost_re3_c2p1_co2_cut90p_t1
2020,Paraguay,327500129.60999984,0.0,0.0,3046485.205479452,,22203743.3,0.0,1263512033.2065654,0.0,330546614.8154793,14.886976954713724,14.749771026671878,0.0,0.0,0.13720592804184742,,56.9053612327866,Trade Emission cut 90% Vestas V90 3000 Single-Axis,prm15_wcost_re3_c2p1_co2_cut90p_t1
2020,Uruguay,40973288.87189653,83897635.82384454,1230115.5147633983,154103578.15068492,,13524698.625,0.2892174241957291,651561439.1714932,0.021384389568660653,280204618.36118937,20.717993511754823,3.0295158515516665,6.2032905981921305,0.09095326623319848,11.394233795777827,,48.17567157963146,Trade Emission cut 90% Vestas V90 3000 Single-Axis,prm15_wcost_re3_c2p1_co2_cut90p_t1
2025,Argentina,1003660897.8254099,1482162727.6920388,0.0,1241975459.872709,0.0,161775906.45,36.09957423996051,5270157715.967609,0.22314555382273685,3727799085.3901577,23.042980671181137,6.204019621028122,9.161826134784356,0.0,7.6771349153686606,0.0,32.576901169127154,Trade Emission cut 90% Vestas V90 3000 Single-Axis,prm15_wcost_re3_c2p1_co2_cut90p_t1
2025,Brazil,3491607248.365457,3976560103.2015133,0.0,8826669867.098845,0.0,750779774.25,41.155126664616354,23126130036.50757,0.05481650954932655,16294837218.665815,21.70388411827387,4.650641064290041,5.296573295643111,0.0,11.756669758340715,0.0,30.8028143933548,Trade Emission cut 90% Vestas V90 3000 Single-Axis,prm15_wcost_re3_c2p1_co2_cut90p_t1
2025,Chile,309901266.7185856,810456921.797665,18314249.61430739,1253298178.1319597,,94186385.825,19.31663969243492,3622406248.3741913,0.20508950973366344,2391970616.262518,25.396139742604014,3.2902978918247032,8.60482026886039,0.1944468879858666,13.306574693933051,,38.45997716808762,Trade Emission cut 90% Vestas V90 3000 Single-Axis,prm15_wcost_re3_c2p1_co2_cut90p_t1
2025,Paraguay,327500129.60999995,0.0,0.0,110678644.76154175,,28176675.1,0.0,1263512033.2065654,0.0,438178774.37154174,15.551117114295069,11.623093514323127,0.0,0.0,3.928023599971941,,44.84248154625474,Trade Emission cut 90% Vestas V90 3000 Single-Axis,prm15_wcost_re3_c2p1_co2_cut90p_t1
2025,Uruguay,40289681.8056,71653902.39538798,217638.09911764276,154103578.15068492,,16125299.375,0.17638440298799996,651561439.1714932,0.010938364546673724,266264800.45079052,16.51223919994915,2.498538530581545,4.443570362884378,0.013496685801384866,9.556633620681843,,40.40616077997579,Trade Emission cut 90% Vestas V90 3000 Single-Axis,prm15_wcost_re3_c2p1_co2_cut90p_t1
2030,Argentina,911594537.7191515,1099302735.3523781,2146599.6762577696,2851931107.326533,0.0,191675397.175,26.66434502748896,5260900830.638304,0.13911198526509042,4864974980.07432,25.381322025552336,4.7559287793564025,5.7352312897450926,0.011199140358623698,14.87896281609222,0.0,27.446928026110157,Trade Emission cut 90% Vestas V90 3000 Single-Axis,prm15_wcost_re3_c2p1_co2_cut90p_t1
2030,Brazil,3508782378.2591677,3919487989.949316,0.0,13382864311.192202,0.0,858175727.7,40.28539303770359,23126130036.50757,0.04694305809099568,20811134679.400684,24.250434972306525,4.088652550991005,4.567232401752903,0.0,15.59455001956262,0.0,26.94801226607515,Trade Emission cut 90% Vestas V90 3000 Single-Axis,prm15_wcost_re3_c2p1_co2_cut90p_t1
2030,Chile,334308892.36197174,825101822.690597,36884662.255958416,1747422652.4912546,,106979753.05,19.499303389847597,3622406248.3741913,0.18227097029036932,2943718029.799782,27.51659025071737,3.1249734910653895,7.71269141278502,0.34478171059825996,16.3341436362687,,33.86067124945743,Trade Emission cut 90% Vestas V90 3000 Single-Axis,prm15_wcost_re3_c2p1_co2_cut90p_t1
2030,Paraguay,327500129.6099999,0.0,0.0,110678644.76154175,,35756362.075,0.0,1263512033.2065654,0.0,438178774.3715416,12.254568108815125,9.159212811500758,0.0,0.0,3.095355297314366,,35.33670541081087,Trade Emission cut 90% Vestas V90 3000 Single-Axis,prm15_wcost_re3_c2p1_co2_cut90p_t1
2030,Uruguay,39846279.68405613,64690111.1656287,0.0,279003144.91418433,,19225896.9,0.11471254495963092,651561439.1714932,0.005966564033724269,383539535.76386917,19.949110190217922,2.0725316426749454,3.3647382747396666,0.0,14.511840272803312,,33.88978119254833,Trade Emission cut 90% Vestas V90 3000 Single-Axis,prm15_wcost_re3_c2p1_co2_cut90p_t1
2035,Argentina,790333575.9059918,606934629.7273515,7734494.53132638,5093283016.778339,0.0,227100883.425,14.68137529335005,5008257183.020065,0.06464693167166198,6498285716.943008,28.614092639974537,3.480099081899869,2.6725331076388854,0.0340575272745722,22.427402923161214,0.0,22.05300616839758,Trade Emission cut 90% Vestas V90 3000 Single-Axis,prm15_wcost_re3_c2p1_co2_cut90p_t1
2035,Brazil,3786648716.5787816,3931726932.375042,7817276.584417976,20613779296.016575,0.0,980934147.575,37.94477526891233,22903000262.091183,0.038682286025740746,28339972221.554817,28.890799949838637,3.860247628181649,4.008145645754912,0.0079692164899584,21.014437459412118,0.0,23.34815269578539,Trade Emission cut 90% Vestas V90 3000 Single-Axis,prm15_wcost_re3_c2p1_co2_cut90p_t1
2035,Chile,368316374.8529855,794642219.2538503,53951187.1634278,2635356526.569598,,121510838.55,18.60034241233875,3622406248.3741913,0.15307558267475022,3852266307.839862,31.703067428464074,3.0311400962098416,6.539681799059154,0.44400308488717777,21.688242448307903,,29.81138383703625,Trade Emission cut 90% Vestas V90 3000 Single-Axis,prm15_wcost_re3_c2p1_co2_cut90p_t1
2035,Paraguay,327500129.60999995,0.0,0.0,110678644.76154175,,45374992.75,0.0,1263512033.2065654,0.0,438178774.37154174,9.65683403600195,7.217634863644137,0.0,0.0,2.439199172357813,,27.845999671406346,Trade Emission cut 90% Vestas V90 3000 Single-Axis,prm15_wcost_re3_c2p1_co2_cut90p_t1
2035,Uruguay,38446747.62265225,54704639.52773769,1204085.1478902635,409712754.17116857,,22922726.725,0.061304025398282405,651561439.1714932,0.0026743775351744242,504068226.4694488,21.9898894453818,1.6772327343030018,2.3864804647378914,0.05252800691363926,17.873648239427265,,28.424255412026824,Trade Emission cut 90% Vestas V90 3000 Single-Axis,prm15_wcost_re3_c2p1_co2_cut90p_t1
2040,Argentina,810859426.687852,473067029.11618316,0.0,8268793533.695059,0.0,269073705.875,11.463411366761266,4951447868.127769,0.042603238876438826,9552719989.499094,35.502242623204786,3.013521607587113,1.7581317638519076,0.0,30.730589251765768,0.0,18.401827306113656,Trade Emission cut 90% Vestas V90 3000 Single-Axis,prm15_wcost_re3_c2p1_co2_cut90p_t1
