,Latitude,Longitude,project,load_zone,biome
752,-9.25,-37.75,p_wind_Brazil_BR2781,Brazil,Caatinga
753,-9.75,-37.75,p_wind_Brazil_BR2782,Brazil,Caatinga
754,-10.25,-37.75,p_wind_Brazil_BR2783,Brazil,Caatinga
755,-10.75,-37.75,p_wind_Brazil_BR2784,Brazil,Caatinga
756,-11.25,-37.75,p_wind_Brazil_BR2785,Brazil,Caatinga
757,-11.75,-37.75,p_wind_Brazil_BR2786,Brazil,Caatinga
758,-5.25,-37.25,p_wind_Brazil_BR2787,Brazil,Caatinga
759,-5.75,-37.25,p_wind_Brazil_BR2788,Brazil,Caatinga
760,-9.25,-37.25,p_wind_Brazil_BR2795,Brazil,Caatinga
761,-9.75,-37.25,p_wind_Brazil_BR2796,Brazil,Caatinga
762,-10.25,-37.25,p_wind_Brazil_BR2797,Brazil,Caatinga
763,-10.75,-37.25,p_wind_Brazil_BR2798,Brazil,Caatinga
764,-11.25,-37.25,p_wind_Brazil_BR2799,Brazil,Caatinga
765,-5.25,-36.75,p_wind_Brazil_BR2800,Brazil,Caatinga
766,-5.75,-36.75,p_wind_Brazil_BR2801,Brazil,Caatinga
767,-6.25,-36.75,p_wind_Brazil_BR2802,Brazil,Caatinga
768,-6.75,-36.75,p_wind_Brazil_BR2803,Brazil,Caatinga
769,-7.25,-36.75,p_wind_Brazil_BR2804,Brazil,Caatinga
770,-9.25,-36.75,p_wind_Brazil_BR2808,Brazil,Caatinga
771,-9.75,-36.75,p_wind_Brazil_BR2809,Brazil,Caatinga
772,-10.25,-36.75,p_wind_Brazil_BR2810,Brazil,Caatinga
773,-5.25,-36.25,p_wind_Brazil_BR2811,Brazil,Caatinga
774,-5.75,-36.25,p_wind_Brazil_BR2812,Brazil,Caatinga
775,-6.25,-36.25,p_wind_Brazil_BR2813,Brazil,Caatinga
776,-6.75,-36.25,p_wind_Brazil_BR2814,Brazil,Caatinga
777,-9.25,-36.25,p_wind_Brazil_BR2819,Brazil,Caatinga
778,-9.75,-36.25,p_wind_Brazil_BR2820,Brazil,Caatinga
779,-10.25,-36.25,p_wind_Brazil_BR2821,Brazil,Caatinga
780,-5.75,-35.75,p_wind_Brazil_BR2823,Brazil,Caatinga
781,-6.25,-35.75,p_wind_Brazil_BR2824,Brazil,Caatinga
782,-6.75,-35.75,p_wind_Brazil_BR2825,Brazil,Caatinga
783,-7.25,-35.75,p_wind_Brazil_BR2826,Brazil,Caatinga
784,-7.75,-35.75,p_wind_Brazil_BR2827,Brazil,Caatinga
785,-8.25,-35.75,p_wind_Brazil_BR2828,Brazil,Caatinga
786,-8.75,-35.75,p_wind_Brazil_BR2829,Brazil,Caatinga
787,-9.25,-35.75,p_wind_Brazil_BR2830,Brazil,Caatinga
788,-5.75,-35.25,p_wind_Brazil_BR2831,Brazil,Caatinga
789,-6.25,-35.25,p_wind_Brazil_BR2832,Brazil,Caatinga
790,-6.75,-35.25,p_wind_Brazil_BR2833,Brazil,Caatinga
791,-7.25,-35.25,p_wind_Brazil_BR2834,Brazil,Caatinga
792,-7.75,-35.25,p_wind_Brazil_BR2835,Brazil,Caatinga
793,-8.25,-35.25,p_wind_Brazil_BR2836,Brazil,Caatinga
794,-8.75,-35.25,p_wind_Brazil_BR2837,Brazil,Caatinga
795,-48.25,-75.25,p_wind_Chile_CL1,Chile,Patagonia
796,-49.25,-75.25,p_wind_Chile_CL2,Chile,Patagonia
797,-49.75,-75.25,p_wind_Chile_CL3,Chile,Patagonia
798,-50.25,-75.25,p_wind_Chile_CL4,Chile,Patagonia
799,-50.75,-75.25,p_wind_Chile_CL5,Chile,Patagonia
800,-46.25,-74.75,p_wind_Chile_CL6,Chile,Patagonia
801,-49.25,-74.75,p_wind_Chile_CL9,Chile,Patagonia
802,-49.75,-74.75,p_wind_Chile_CL10,Chile,Patagonia
803,-50.75,-74.75,p_wind_Chile_CL11,Chile,Patagonia
804,-51.25,-74.75,p_wind_Chile_CL12,Chile,Patagonia
805,-47.25,-74.25,p_wind_Chile_CL18,Chile,Patagonia
806,-47.75,-74.25,p_wind_Chile_CL19,Chile,Patagonia
807,-50.25,-74.25,p_wind_Chile_CL22,Chile,Patagonia
808,-50.75,-74.25,p_wind_Chile_CL23,Chile,Patagonia
809,-51.25,-74.25,p_wind_Chile_CL24,Chile,Patagonia
810,-41.25,-73.75,p_wind_Chile_CL26,Chile,Patagonia
811,-42.75,-73.75,p_wind_Chile_CL28,Chile,Patagonia
812,-52.25,-73.75,p_wind_Chile_CL43,Chile,Patagonia
813,-37.25,-73.25,p_wind_Chile_CL44,Chile,Patagonia
814,-38.75,-73.25,p_wind_Chile_CL47,Chile,Patagonia
815,-40.25,-73.25,p_wind_Chile_CL49,Chile,Patagonia
816,-41.25,-73.25,p_wind_Chile_CL51,Chile,Patagonia
817,-36.25,-72.75,p_wind_Chile_CL66,Chile,Patagonia
818,-36.75,-72.75,p_wind_Chile_CL67,Chile,Patagonia
819,-37.25,-72.75,p_wind_Chile_CL68,Chile,Patagonia
820,-43.25,-72.75,p_wind_Chile_CL79,Chile,Patagonia
821,-53.25,-72.75,p_wind_Chile_CL94,Chile,Patagonia
822,-53.75,-72.75,p_wind_Chile_CL95,Chile,Patagonia
823,-35.25,-72.25,p_wind_Chile_CL96,Chile,Patagonia
824,-35.75,-72.25,p_wind_Chile_CL97,Chile,Patagonia
825,-52.25,-71.75,p_wind_Chile_CL141,Chile,Patagonia
826,-52.75,-71.75,p_wind_Chile_CL142,Chile,Patagonia
827,-53.75,-71.75,p_wind_Chile_CL143,Chile,Patagonia
828,-54.25,-71.75,p_wind_Chile_CL144,Chile,Patagonia
829,-52.25,-71.25,p_wind_Chile_CL167,Chile,Patagonia
830,-52.75,-71.25,p_wind_Chile_CL168,Chile,Patagonia
831,-53.25,-71.25,p_wind_Chile_CL169,Chile,Patagonia
832,-53.75,-71.25,p_wind_Chile_CL170,Chile,Patagonia
833,-52.25,-70.75,p_wind_Chile_CL190,Chile,Patagonia
834,-54.25,-70.75,p_wind_Chile_CL191,Chile,Patagonia
835,-52.25,-70.25,p_wind_Chile_CL214,Chile,Patagonia
836,-52.75,-70.25,p_wind_Chile_CL215,Chile,Patagonia
837,-53.25,-70.25,p_wind_Chile_CL216,Chile,Patagonia
838,-54.25,-70.25,p_wind_Chile_CL217,Chile,Patagonia
839,-54.75,-70.25,p_wind_Chile_CL218,Chile,Patagonia
840,-52.25,-69.75,p_wind_Chile_CL242,Chile,Patagonia
841,-53.25,-69.75,p_wind_Chile_CL243,Chile,Patagonia
842,-53.75,-69.75,p_wind_Chile_CL244,Chile,Patagonia
843,-54.75,-69.75,p_wind_Chile_CL245,Chile,Patagonia
844,-55.25,-69.75,p_wind_Chile_CL246,Chile,Patagonia
845,-52.75,-69.25,p_wind_Chile_CL267,Chile,Patagonia
846,-53.25,-69.25,p_wind_Chile_CL268,Chile,Patagonia
847,-54.75,-69.25,p_wind_Chile_CL271,Chile,Patagonia
848,-52.75,-68.75,p_wind_Chile_CL288,Chile,Patagonia
849,-53.25,-68.75,p_wind_Chile_CL289,Chile,Patagonia
850,-54.75,-68.75,p_wind_Chile_CL292,Chile,Patagonia
851,-55.25,-68.75,p_wind_Chile_CL293,Chile,Patagonia
852,-55.25,-67.75,p_wind_Chile_CL303,Chile,Patagonia
853,-55.25,-67.25,p_wind_Chile_CL305,Chile,Patagonia
854,-20.75,-62.25,p_wind_Paraguay_PY1,Paraguay,Gran Chaco
855,-21.25,-62.25,p_wind_Paraguay_PY2,Paraguay,Gran Chaco
856,-21.75,-62.25,p_wind_Paraguay_PY3,Paraguay,Gran Chaco
857,-22.25,-62.25,p_wind_Paraguay_PY4,Paraguay,Gran Chaco
858,-19.75,-61.75,p_wind_Paraguay_PY5,Paraguay,Gran Chaco
859,-20.25,-61.75,p_wind_Paraguay_PY6,Paraguay,Gran Chaco
860,-20.75,-61.75,p_wind_Paraguay_PY7,Paraguay,Gran Chaco
861,-21.25,-61.75,p_wind_Paraguay_PY8,Paraguay,Gran Chaco
862,-21.75,-61.75,p_wind_Paraguay_PY9,Paraguay,Gran Chaco
863,-22.25,-61.75,p_wind_Paraguay_PY10,Paraguay,Gran Chaco
864,-22.75,-61.75,p_wind_Paraguay_PY11,Paraguay,Gran Chaco
865,-19.75,-61.25,p_wind_Paraguay_PY12,Paraguay,Gran Chaco
866,-20.25,-61.25,p_wind_Paraguay_PY13,Paraguay,Gran Chaco
867,-20.75,-61.25,p_wind_Paraguay_PY14,Paraguay,Gran Chaco
868,-21.25,-61.25,p_wind_Paraguay_PY15,Paraguay,Gran Chaco
869,-21.75,-61.25,p_wind_Paraguay_PY16,Paraguay,Gran Chaco
870,-22.25,-61.25,p_wind_Paraguay_PY17,Paraguay,Gran Chaco
871,-22.75,-61.25,p_wind_Paraguay_PY18,Paraguay,Gran Chaco
872,-23.25,-61.25,p_wind_Paraguay_PY19,Paraguay,Gran Chaco
873,-19.75,-60.75,p_wind_Paraguay_PY20,Paraguay,Gran Chaco
874,-20.25,-60.75,p_wind_Paraguay_PY21,Paraguay,Gran Chaco
875,-20.75,-60.75,p_wind_Paraguay_PY22,Paraguay,Gran Chaco
876,-21.25,-60.75,p_wind_Paraguay_PY23,Paraguay,Gran Chaco
877,-21.75,-60.75,p_wind_Paraguay_PY24,Paraguay,Gran Chaco
878,-22.25,-60.75,p_wind_Paraguay_PY25,Paraguay,Gran Chaco
879,-22.75,-60.75,p_wind_Paraguay_PY26,Paraguay,Gran Chaco
880,-23.25,-60.75,p_wind_Paraguay_PY27,Paraguay,Gran Chaco
881,-23.75,-60.75,p_wind_Paraguay_PY28,Paraguay,Gran Chaco
882,-19.75,-60.25,p_wind_Paraguay_PY29,Paraguay,Gran Chaco
883,-20.25,-60.25,p_wind_Paraguay_PY30,Paraguay,Gran Chaco
884,-20.75,-60.25,p_wind_Paraguay_PY31,Paraguay,Gran Chaco
885,-21.25,-60.25,p_wind_Paraguay_PY32,Paraguay,Gran Chaco
886,-21.75,-60.25,p_wind_Paraguay_PY33,Paraguay,Gran Chaco
887,-22.25,-60.25,p_wind_Paraguay_PY34,Paraguay,Gran Chaco
888,-22.75,-60.25,p_wind_Paraguay_PY35,Paraguay,Gran Chaco
889,-23.25,-60.25,p_wind_Paraguay_PY36,Paraguay,Gran Chaco
890,-23.75,-60.25,p_wind_Paraguay_PY37,Paraguay,Gran Chaco
891,-20.25,-59.75,p_wind_Paraguay_PY39,Paraguay,Gran Chaco
892,-20.75,-59.75,p_wind_Paraguay_PY40,Paraguay,Gran Chaco
893,-21.25,-59.75,p_wind_Paraguay_PY41,Paraguay,Gran Chaco
894,-21.75,-59.75,p_wind_Paraguay_PY42,Paraguay,Gran Chaco
895,-22.25,-59.75,p_wind_Paraguay_PY43,Paraguay,Gran Chaco
896,-22.75,-59.75,p_wind_Paraguay_PY44,Paraguay,Gran Chaco
897,-23.25,-59.75,p_wind_Paraguay_PY45,Paraguay,Gran Chaco
898,-23.75,-59.75,p_wind_Paraguay_PY46,Paraguay,Gran Chaco
899,-20.25,-59.25,p_wind_Paraguay_PY48,Paraguay,Gran Chaco
900,-20.75,-59.25,p_wind_Paraguay_PY49,Paraguay,Gran Chaco
901,-21.25,-59.25,p_wind_Paraguay_PY50,Paraguay,Gran Chaco
902,-21.75,-59.25,p_wind_Paraguay_PY51,Paraguay,Gran Chaco
903,-22.25,-59.25,p_wind_Paraguay_PY52,Paraguay,Gran Chaco
904,-22.75,-59.25,p_wind_Paraguay_PY53,Paraguay,Gran Chaco
905,-23.25,-59.25,p_wind_Paraguay_PY54,Paraguay,Gran Chaco
906,-21.75,-58.75,p_wind_Paraguay_PY61,Paraguay,Gran Chaco
907,-22.25,-58.75,p_wind_Paraguay_PY62,Paraguay,Gran Chaco
908,-33.25,-58.25,p_wind_Uruguay_UY1,Uruguay,Pampas
909,-33.75,-58.25,p_wind_Uruguay_UY2,Uruguay,Pampas
910,-30.75,-57.75,p_wind_Uruguay_UY3,Uruguay,Pampas
911,-31.25,-57.75,p_wind_Uruguay_UY4,Uruguay,Pampas
912,-31.75,-57.75,p_wind_Uruguay_UY5,Uruguay,Pampas
913,-32.25,-57.75,p_wind_Uruguay_UY6,Uruguay,Pampas
914,-32.75,-57.75,p_wind_Uruguay_UY7,Uruguay,Pampas
915,-33.25,-57.75,p_wind_Uruguay_UY8,Uruguay,Pampas
916,-33.75,-57.75,p_wind_Uruguay_UY9,Uruguay,Pampas
917,-34.25,-57.75,p_wind_Uruguay_UY10,Uruguay,Pampas
918,-30.75,-57.25,p_wind_Uruguay_UY11,Uruguay,Pampas
919,-31.25,-57.25,p_wind_Uruguay_UY12,Uruguay,Pampas
920,-31.75,-57.25,p_wind_Uruguay_UY13,Uruguay,Pampas
921,-32.25,-57.25,p_wind_Uruguay_UY14,Uruguay,Pampas
922,-32.75,-57.25,p_wind_Uruguay_UY15,Uruguay,Pampas
923,-33.25,-57.25,p_wind_Uruguay_UY16,Uruguay,Pampas
924,-33.75,-57.25,p_wind_Uruguay_UY17,Uruguay,Pampas
925,-34.25,-57.25,p_wind_Uruguay_UY18,Uruguay,Pampas
926,-30.25,-56.75,p_wind_Uruguay_UY19,Uruguay,Pampas
927,-30.75,-56.75,p_wind_Uruguay_UY20,Uruguay,Pampas
928,-31.25,-56.75,p_wind_Uruguay_UY21,Uruguay,Pampas
929,-31.75,-56.75,p_wind_Uruguay_UY22,Uruguay,Pampas
930,-32.25,-56.75,p_wind_Uruguay_UY23,Uruguay,Pampas
931,-32.75,-56.75,p_wind_Uruguay_UY24,Uruguay,Pampas
932,-33.25,-56.75,p_wind_Uruguay_UY25,Uruguay,Pampas
933,-33.75,-56.75,p_wind_Uruguay_UY26,Uruguay,Pampas
934,-34.25,-56.75,p_wind_Uruguay_UY27,Uruguay,Pampas
935,-34.75,-56.75,p_wind_Uruguay_UY28,Uruguay,Pampas
936,-30.75,-56.25,p_wind_Uruguay_UY29,Uruguay,Pampas
937,-31.25,-56.25,p_wind_Uruguay_UY30,Uruguay,Pampas
938,-31.75,-56.25,p_wind_Uruguay_UY31,Uruguay,Pampas
939,-32.25,-56.25,p_wind_Uruguay_UY32,Uruguay,Pampas
940,-32.75,-56.25,p_wind_Uruguay_UY33,Uruguay,Pampas
941,-33.25,-56.25,p_wind_Uruguay_UY34,Uruguay,Pampas
942,-33.75,-56.25,p_wind_Uruguay_UY35,Uruguay,Pampas
943,-34.25,-56.25,p_wind_Uruguay_UY36,Uruguay,Pampas
944,-34.75,-56.25,p_wind_Uruguay_UY37,Uruguay,Pampas
945,-31.25,-55.75,p_wind_Uruguay_UY38,Uruguay,Pampas
946,-31.75,-55.75,p_wind_Uruguay_UY39,Uruguay,Pampas
947,-32.25,-55.75,p_wind_Uruguay_UY40,Uruguay,Pampas
948,-32.75,-55.75,p_wind_Uruguay_UY41,Uruguay,Pampas
949,-33.25,-55.75,p_wind_Uruguay_UY42,Uruguay,Pampas
950,-33.75,-55.75,p_wind_Uruguay_UY43,Uruguay,Pampas
951,-34.25,-55.75,p_wind_Uruguay_UY44,Uruguay,Pampas
952,-34.75,-55.75,p_wind_Uruguay_UY45,Uruguay,Pampas
953,-31.25,-55.25,p_wind_Uruguay_UY46,Uruguay,Pampas
954,-31.75,-55.25,p_wind_Uruguay_UY47,Uruguay,Pampas
955,-32.25,-55.25,p_wind_Uruguay_UY48,Uruguay,Pampas
956,-32.75,-55.25,p_wind_Uruguay_UY49,Uruguay,Pampas
957,-33.25,-55.25,p_wind_Uruguay_UY50,Uruguay,Pampas
958,-33.75,-55.25,p_wind_Uruguay_UY51,Uruguay,Pampas
959,-34.25,-55.25,p_wind_Uruguay_UY52,Uruguay,Pampas
960,-34.75,-55.25,p_wind_Uruguay_UY53,Uruguay,Pampas
961,-31.75,-54.75,p_wind_Uruguay_UY54,Uruguay,Pampas
962,-32.25,-54.75,p_wind_Uruguay_UY55,Uruguay,Pampas
963,-32.75,-54.75,p_wind_Uruguay_UY56,Uruguay,Pampas
964,-33.25,-54.75,p_wind_Uruguay_UY57,Uruguay,Pampas
965,-33.75,-54.75,p_wind_Uruguay_UY58,Uruguay,Pampas
966,-34.25,-54.75,p_wind_Uruguay_UY59,Uruguay,Pampas
967,-34.75,-54.75,p_wind_Uruguay_UY60,Uruguay,Pampas
968,-32.25,-54.25,p_wind_Uruguay_UY61,Uruguay,Pampas
969,-32.75,-54.25,p_wind_Uruguay_UY62,Uruguay,Pampas
970,-33.25,-54.25,p_wind_Uruguay_UY63,Uruguay,Pampas
971,-33.75,-54.25,p_wind_Uruguay_UY64,Uruguay,Pampas
972,-34.25,-54.25,p_wind_Uruguay_UY65,Uruguay,Pampas
973,-32.25,-53.75,p_wind_Uruguay_UY66,Uruguay,Pampas
974,-32.75,-53.75,p_wind_Uruguay_UY67,Uruguay,Pampas
975,-33.25,-53.75,p_wind_Uruguay_UY68,Uruguay,Pampas
976,-33.75,-53.75,p_wind_Uruguay_UY69,Uruguay,Pampas
977,-32.75,-53.25,p_wind_Uruguay_UY70,Uruguay,Pampas
