lz_from,lz_to,period,net_flow_twh,scenario,policy,turbine,solar
Brazil,Uruguay,2020,-0.983856442,trd_vestas2_1axis,ref,vestas2,1axis
Brazil,Uruguay,2025,1.211249426,trd_vestas2_1axis,ref,vestas2,1axis
Brazil,Uruguay,2030,2.138640657,trd_vestas2_1axis,ref,vestas2,1axis
Brazil,Uruguay,2035,1.054128369,trd_vestas2_1axis,ref,vestas2,1axis
Brazil,Uruguay,2040,0.8775759,trd_vestas2_1axis,ref,vestas2,1axis
Brazil,Uruguay,2045,0.401259777,trd_vestas2_1axis,ref,vestas2,1axis
Brazil,Uruguay,2050,0.005956328,trd_vestas2_1axis,ref,vestas2,1axis
Argentina,Brazil,2020,0.341255922,trd_vestas7_1axis,ref,vestas7,1axis
Argentina,Brazil,2025,0.1454013,trd_vestas7_1axis,ref,vestas7,1axis
Argentina,Brazil,2030,0.132888782,trd_vestas7_1axis,ref,vestas7,1axis
Argentina,Brazil,2035,0.391509344,trd_vestas7_1axis,ref,vestas7,1axis
Argentina,Brazil,2040,0.340756029,trd_vestas7_1axis,ref,vestas7,1axis
Argentina,Brazil,2045,0.4949982,trd_vestas7_1axis,ref,vestas7,1axis
Argentina,Brazil,2050,0.5463324,trd_vestas7_1axis,ref,vestas7,1axis
Argentina,Chile,2020,0.004891227,trd_vestas7_1axis,ref,vestas7,1axis
Argentina,Chile,2025,0.002423124,trd_vestas7_1axis,ref,vestas7,1axis
Argentina,Chile,2030,0.002179089,trd_vestas7_1axis,ref,vestas7,1axis
Argentina,Chile,2035,-0.000760815,trd_vestas7_1axis,ref,vestas7,1axis
Argentina,Chile,2040,0.000584488,trd_vestas7_1axis,ref,vestas7,1axis
Argentina,Chile,2045,-0.000215948,trd_vestas7_1axis,ref,vestas7,1axis
Argentina,Chile,2050,0.001327359,trd_vestas7_1axis,ref,vestas7,1axis
Argentina,Paraguay,2020,-0.008246663,trd_vestas7_1axis,ref,vestas7,1axis
Argentina,Paraguay,2025,-0.00784893,trd_vestas7_1axis,ref,vestas7,1axis
Argentina,Paraguay,2030,-0.00780174,trd_vestas7_1axis,ref,vestas7,1axis
Argentina,Paraguay,2035,-0.00780174,trd_vestas7_1axis,ref,vestas7,1axis
Argentina,Paraguay,2040,-0.00780174,trd_vestas7_1axis,ref,vestas7,1axis
Argentina,Paraguay,2045,-0.00085529,trd_vestas7_1axis,ref,vestas7,1axis
Argentina,Paraguay,2050,0.00443042,trd_vestas7_1axis,ref,vestas7,1axis
Argentina,Uruguay,2020,0.535794905,trd_vestas7_1axis,ref,vestas7,1axis
Argentina,Uruguay,2025,0.413934883,trd_vestas7_1axis,ref,vestas7,1axis
Argentina,Uruguay,2030,0.981500141,trd_vestas7_1axis,ref,vestas7,1axis
Argentina,Uruguay,2035,1.465301071,trd_vestas7_1axis,ref,vestas7,1axis
Argentina,Uruguay,2040,1.471733168,trd_vestas7_1axis,ref,vestas7,1axis
Argentina,Uruguay,2045,1.426548601,trd_vestas7_1axis,ref,vestas7,1axis
Argentina,Uruguay,2050,1.299851198,trd_vestas7_1axis,ref,vestas7,1axis
Brazil,Paraguay,2020,0,trd_vestas7_1axis,ref,vestas7,1axis
Brazil,Paraguay,2025,0,trd_vestas7_1axis,ref,vestas7,1axis
Brazil,Paraguay,2030,0,trd_vestas7_1axis,ref,vestas7,1axis
Brazil,Paraguay,2035,0,trd_vestas7_1axis,ref,vestas7,1axis
Brazil,Paraguay,2040,0,trd_vestas7_1axis,ref,vestas7,1axis
Brazil,Paraguay,2045,0,trd_vestas7_1axis,ref,vestas7,1axis
Brazil,Paraguay,2050,0,trd_vestas7_1axis,ref,vestas7,1axis
Brazil,Uruguay,2020,-0.983856442,trd_vestas7_1axis,ref,vestas7,1axis
Brazil,Uruguay,2025,0.87449204,trd_vestas7_1axis,ref,vestas7,1axis
Brazil,Uruguay,2030,1.908256858,trd_vestas7_1axis,ref,vestas7,1axis
Brazil,Uruguay,2035,1.192336507,trd_vestas7_1axis,ref,vestas7,1axis
Brazil,Uruguay,2040,1.266613769,trd_vestas7_1axis,ref,vestas7,1axis
Brazil,Uruguay,2045,0.767249702,trd_vestas7_1axis,ref,vestas7,1axis
Brazil,Uruguay,2050,0.493288718,trd_vestas7_1axis,ref,vestas7,1axis
Argentina,Brazil,2020,0.341255922,trd_vestas3_1axis,ref,vestas3,1axis
Argentina,Brazil,2025,0.1459683,trd_vestas3_1axis,ref,vestas3,1axis
Argentina,Brazil,2030,0.132678157,trd_vestas3_1axis,ref,vestas3,1axis
Argentina,Brazil,2035,0.3500964,trd_vestas3_1axis,ref,vestas3,1axis
Argentina,Brazil,2040,0.364321151,trd_vestas3_1axis,ref,vestas3,1axis
Argentina,Brazil,2045,0.4949982,trd_vestas3_1axis,ref,vestas3,1axis
Argentina,Brazil,2050,0.5505984,trd_vestas3_1axis,ref,vestas3,1axis
Argentina,Chile,2020,0.004891227,trd_vestas3_1axis,ref,vestas3,1axis
Argentina,Chile,2025,0.001889118,trd_vestas3_1axis,ref,vestas3,1axis
Argentina,Chile,2030,0.002207799,trd_vestas3_1axis,ref,vestas3,1axis
Argentina,Chile,2035,-0.000589512,trd_vestas3_1axis,ref,vestas3,1axis
Argentina,Chile,2040,0.000525154,trd_vestas3_1axis,ref,vestas3,1axis
Argentina,Chile,2045,-0.000224895,trd_vestas3_1axis,ref,vestas3,1axis
Argentina,Chile,2050,0.001327359,trd_vestas3_1axis,ref,vestas3,1axis
Argentina,Paraguay,2020,-0.008246663,trd_vestas3_1axis,ref,vestas3,1axis
Argentina,Paraguay,2025,-0.00784222,trd_vestas3_1axis,ref,vestas3,1axis
Argentina,Paraguay,2030,-0.00780174,trd_vestas3_1axis,ref,vestas3,1axis
Argentina,Paraguay,2035,-0.00780174,trd_vestas3_1axis,ref,vestas3,1axis
Argentina,Paraguay,2040,-0.00780174,trd_vestas3_1axis,ref,vestas3,1axis
Argentina,Paraguay,2045,-0.00085529,trd_vestas3_1axis,ref,vestas3,1axis
Argentina,Paraguay,2050,0.00443042,trd_vestas3_1axis,ref,vestas3,1axis
Argentina,Uruguay,2020,0.535794905,trd_vestas3_1axis,ref,vestas3,1axis
Argentina,Uruguay,2025,0.313052669,trd_vestas3_1axis,ref,vestas3,1axis
Argentina,Uruguay,2030,0.708397327,trd_vestas3_1axis,ref,vestas3,1axis
Argentina,Uruguay,2035,1.373998106,trd_vestas3_1axis,ref,vestas3,1axis
Argentina,Uruguay,2040,1.409845797,trd_vestas3_1axis,ref,vestas3,1axis
Argentina,Uruguay,2045,1.450571858,trd_vestas3_1axis,ref,vestas3,1axis
Argentina,Uruguay,2050,1.326271436,trd_vestas3_1axis,ref,vestas3,1axis
Brazil,Paraguay,2020,0,trd_vestas3_1axis,ref,vestas3,1axis
Brazil,Paraguay,2025,0,trd_vestas3_1axis,ref,vestas3,1axis
Brazil,Paraguay,2030,0,trd_vestas3_1axis,ref,vestas3,1axis
Brazil,Paraguay,2035,0,trd_vestas3_1axis,ref,vestas3,1axis
Brazil,Paraguay,2040,0,trd_vestas3_1axis,ref,vestas3,1axis
Brazil,Paraguay,2045,0,trd_vestas3_1axis,ref,vestas3,1axis
Brazil,Paraguay,2050,0,trd_vestas3_1axis,ref,vestas3,1axis
Brazil,Uruguay,2020,-0.983856442,trd_vestas3_1axis,ref,vestas3,1axis
Brazil,Uruguay,2025,0.926024893,trd_vestas3_1axis,ref,vestas3,1axis
Brazil,Uruguay,2030,1.856971233,trd_vestas3_1axis,ref,vestas3,1axis
Brazil,Uruguay,2035,1.335838508,trd_vestas3_1axis,ref,vestas3,1axis
Brazil,Uruguay,2040,2.052725581,trd_vestas3_1axis,ref,vestas3,1axis
Brazil,Uruguay,2045,1.561285382,trd_vestas3_1axis,ref,vestas3,1axis
Brazil,Uruguay,2050,1.425656212,trd_vestas3_1axis,ref,vestas3,1axis
Argentina,Brazil,2020,0.341255922,trd_siemens36_1axis,ref,siemens36,1axis
Argentina,Brazil,2025,0.1459683,trd_siemens36_1axis,ref,siemens36,1axis
Argentina,Brazil,2030,0.132678157,trd_siemens36_1axis,ref,siemens36,1axis
Argentina,Brazil,2035,0.3908367,trd_siemens36_1axis,ref,siemens36,1axis
Argentina,Brazil,2040,0.365960505,trd_siemens36_1axis,ref,siemens36,1axis
Argentina,Brazil,2045,0.4928652,trd_siemens36_1axis,ref,siemens36,1axis
Argentina,Brazil,2050,0.5484654,trd_siemens36_1axis,ref,siemens36,1axis
Argentina,Chile,2020,0.004891227,trd_siemens36_1axis,ref,siemens36,1axis
Argentina,Chile,2025,0.002423124,trd_siemens36_1axis,ref,siemens36,1axis
Argentina,Chile,2030,0.002179089,trd_siemens36_1axis,ref,siemens36,1axis
Argentina,Chile,2035,-0.000589512,trd_siemens36_1axis,ref,siemens36,1axis
Argentina,Chile,2040,0.00046582,trd_siemens36_1axis,ref,siemens36,1axis
Argentina,Chile,2045,-0.000224895,trd_siemens36_1axis,ref,siemens36,1axis
Argentina,Chile,2050,0.001327359,trd_siemens36_1axis,ref,siemens36,1axis
Argentina,Paraguay,2020,-0.008246663,trd_siemens36_1axis,ref,siemens36,1axis
Argentina,Paraguay,2025,-0.00784233,trd_siemens36_1axis,ref,siemens36,1axis
Argentina,Paraguay,2030,-0.00780174,trd_siemens36_1axis,ref,siemens36,1axis
Argentina,Paraguay,2035,-0.00780174,trd_siemens36_1axis,ref,siemens36,1axis
Argentina,Paraguay,2040,-0.00780174,trd_siemens36_1axis,ref,siemens36,1axis
Argentina,Paraguay,2045,-0.00085529,trd_siemens36_1axis,ref,siemens36,1axis
Argentina,Paraguay,2050,0.00443042,trd_siemens36_1axis,ref,siemens36,1axis
Argentina,Uruguay,2020,0.535794905,trd_siemens36_1axis,ref,siemens36,1axis
Argentina,Uruguay,2025,0.405443234,trd_siemens36_1axis,ref,siemens36,1axis
Argentina,Uruguay,2030,0.90575748,trd_siemens36_1axis,ref,siemens36,1axis
Argentina,Uruguay,2035,1.473048473,trd_siemens36_1axis,ref,siemens36,1axis
Argentina,Uruguay,2040,1.442288678,trd_siemens36_1axis,ref,siemens36,1axis
Argentina,Uruguay,2045,1.463310213,trd_siemens36_1axis,ref,siemens36,1axis
Argentina,Uruguay,2050,1.31829556,trd_siemens36_1axis,ref,siemens36,1axis
Brazil,Paraguay,2020,0,trd_siemens36_1axis,ref,siemens36,1axis
Brazil,Paraguay,2025,0,trd_siemens36_1axis,ref,siemens36,1axis
Brazil,Paraguay,2030,0,trd_siemens36_1axis,ref,siemens36,1axis
Brazil,Paraguay,2035,0,trd_siemens36_1axis,ref,siemens36,1axis
Brazil,Paraguay,2040,0,trd_siemens36_1axis,ref,siemens36,1axis
Brazil,Paraguay,2045,0,trd_siemens36_1axis,ref,siemens36,1axis
Brazil,Paraguay,2050,0,trd_siemens36_1axis,ref,siemens36,1axis
Brazil,Uruguay,2020,-0.983856442,trd_siemens36_1axis,ref,siemens36,1axis
Brazil,Uruguay,2025,0.834825545,trd_siemens36_1axis,ref,siemens36,1axis
Brazil,Uruguay,2030,1.984641448,trd_siemens36_1axis,ref,siemens36,1axis
Brazil,Uruguay,2035,1.208381448,trd_siemens36_1axis,ref,siemens36,1axis
Brazil,Uruguay,2040,1.491991542,trd_siemens36_1axis,ref,siemens36,1axis
Brazil,Uruguay,2045,1.054068143,trd_siemens36_1axis,ref,siemens36,1axis
Brazil,Uruguay,2050,0.604904292,trd_siemens36_1axis,ref,siemens36,1axis
Argentina,Brazil,2020,0.341255922,trd_siemens23_1axis,ref,siemens23,1axis
Argentina,Brazil,2025,0.1459683,trd_siemens23_1axis,ref,siemens23,1axis
Argentina,Brazil,2030,0.1330992,trd_siemens23_1axis,ref,siemens23,1axis
Argentina,Brazil,2035,0.393100421,trd_siemens23_1axis,ref,siemens23,1axis
Argentina,Brazil,2040,0.4053411,trd_siemens23_1axis,ref,siemens23,1axis
Argentina,Brazil,2045,0.4949982,trd_siemens23_1axis,ref,siemens23,1axis
Argentina,Brazil,2050,0.5228694,trd_siemens23_1axis,ref,siemens23,1axis
Argentina,Chile,2020,0.004891227,trd_siemens23_1axis,ref,siemens23,1axis
Argentina,Chile,2025,0.001889118,trd_siemens23_1axis,ref,siemens23,1axis
Argentina,Chile,2030,0.001821171,trd_siemens23_1axis,ref,siemens23,1axis
Argentina,Chile,2035,-0.000872784,trd_siemens23_1axis,ref,siemens23,1axis
Argentina,Chile,2040,0.000550275,trd_siemens23_1axis,ref,siemens23,1axis
Argentina,Chile,2045,-0.000165561,trd_siemens23_1axis,ref,siemens23,1axis
Argentina,Chile,2050,0.001327359,trd_siemens23_1axis,ref,siemens23,1axis
Argentina,Paraguay,2020,-0.008246663,trd_siemens23_1axis,ref,siemens23,1axis
Argentina,Paraguay,2025,-0.00784222,trd_siemens23_1axis,ref,siemens23,1axis
Argentina,Paraguay,2030,-0.00780174,trd_siemens23_1axis,ref,siemens23,1axis
Argentina,Paraguay,2035,-0.00780174,trd_siemens23_1axis,ref,siemens23,1axis
Argentina,Paraguay,2040,-0.00780174,trd_siemens23_1axis,ref,siemens23,1axis
Argentina,Paraguay,2045,-0.00085529,trd_siemens23_1axis,ref,siemens23,1axis
Argentina,Paraguay,2050,0.00443042,trd_siemens23_1axis,ref,siemens23,1axis
Argentina,Uruguay,2020,0.535794905,trd_siemens23_1axis,ref,siemens23,1axis
Argentina,Uruguay,2025,0.313052669,trd_siemens23_1axis,ref,siemens23,1axis
Argentina,Uruguay,2030,0.995471588,trd_siemens23_1axis,ref,siemens23,1axis
Argentina,Uruguay,2035,1.530339978,trd_siemens23_1axis,ref,siemens23,1axis
Argentina,Uruguay,2040,1.466165728,trd_siemens23_1axis,ref,siemens23,1axis
Argentina,Uruguay,2045,1.408807065,trd_siemens23_1axis,ref,siemens23,1axis
Argentina,Uruguay,2050,1.281799076,trd_siemens23_1axis,ref,siemens23,1axis
Brazil,Paraguay,2020,0,trd_siemens23_1axis,ref,siemens23,1axis
Brazil,Paraguay,2025,0,trd_siemens23_1axis,ref,siemens23,1axis
Brazil,Paraguay,2030,0,trd_siemens23_1axis,ref,siemens23,1axis
Brazil,Paraguay,2035,0,trd_siemens23_1axis,ref,siemens23,1axis
Brazil,Paraguay,2040,0,trd_siemens23_1axis,ref,siemens23,1axis
Brazil,Paraguay,2045,0,trd_siemens23_1axis,ref,siemens23,1axis
Brazil,Paraguay,2050,0,trd_siemens23_1axis,ref,siemens23,1axis
Brazil,Uruguay,2020,-0.983856442,trd_siemens23_1axis,ref,siemens23,1axis
Brazil,Uruguay,2025,0.930955677,trd_siemens23_1axis,ref,siemens23,1axis
Brazil,Uruguay,2030,1.886450051,trd_siemens23_1axis,ref,siemens23,1axis
Brazil,Uruguay,2035,1.169169819,trd_siemens23_1axis,ref,siemens23,1axis
Brazil,Uruguay,2040,0.879148841,trd_siemens23_1axis,ref,siemens23,1axis
Brazil,Uruguay,2045,0.684943913,trd_siemens23_1axis,ref,siemens23,1axis
Brazil,Uruguay,2050,0.381876379,trd_siemens23_1axis,ref,siemens23,1axis
Argentina,Brazil,2020,0.341255922,trd_ge25_1axis,ref,ge25,1axis
Argentina,Brazil,2025,0.0930699,trd_ge25_1axis,ref,ge25,1axis
Argentina,Brazil,2030,0.0844668,trd_ge25_1axis,ref,ge25,1axis
Argentina,Brazil,2035,0.436568613,trd_ge25_1axis,ref,ge25,1axis
Argentina,Brazil,2040,0.4431681,trd_ge25_1axis,ref,ge25,1axis
Argentina,Brazil,2045,0.4971312,trd_ge25_1axis,ref,ge25,1axis
Argentina,Brazil,2050,0.4716774,trd_ge25_1axis,ref,ge25,1axis
Argentina,Chile,2020,0.004891227,trd_ge25_1axis,ref,ge25,1axis
Argentina,Chile,2025,0.002482458,trd_ge25_1axis,ref,ge25,1axis
Argentina,Chile,2030,0.001937925,trd_ge25_1axis,ref,ge25,1axis
Argentina,Chile,2035,-0.000222024,trd_ge25_1axis,ref,ge25,1axis
Argentina,Chile,2040,0.000866085,trd_ge25_1axis,ref,ge25,1axis
Argentina,Chile,2045,-0.000107184,trd_ge25_1axis,ref,ge25,1axis
Argentina,Chile,2050,0.001327359,trd_ge25_1axis,ref,ge25,1axis
Argentina,Paraguay,2020,-0.008246663,trd_ge25_1axis,ref,ge25,1axis
Argentina,Paraguay,2025,-0.00784222,trd_ge25_1axis,ref,ge25,1axis
Argentina,Paraguay,2030,-0.00780174,trd_ge25_1axis,ref,ge25,1axis
Argentina,Paraguay,2035,-0.00780174,trd_ge25_1axis,ref,ge25,1axis
Argentina,Paraguay,2040,-0.00780174,trd_ge25_1axis,ref,ge25,1axis
Argentina,Paraguay,2045,-0.00104842,trd_ge25_1axis,ref,ge25,1axis
Argentina,Paraguay,2050,0.00320489,trd_ge25_1axis,ref,ge25,1axis
Argentina,Uruguay,2020,0.535794905,trd_ge25_1axis,ref,ge25,1axis
Argentina,Uruguay,2025,0.030998397,trd_ge25_1axis,ref,ge25,1axis
Argentina,Uruguay,2030,0.867120389,trd_ge25_1axis,ref,ge25,1axis
Argentina,Uruguay,2035,1.556322201,trd_ge25_1axis,ref,ge25,1axis
Argentina,Uruguay,2040,1.508267032,trd_ge25_1axis,ref,ge25,1axis
Argentina,Uruguay,2045,1.401286756,trd_ge25_1axis,ref,ge25,1axis
Argentina,Uruguay,2050,1.181365939,trd_ge25_1axis,ref,ge25,1axis
Brazil,Paraguay,2020,0,trd_ge25_1axis,ref,ge25,1axis
Brazil,Paraguay,2025,0,trd_ge25_1axis,ref,ge25,1axis
Brazil,Paraguay,2030,0,trd_ge25_1axis,ref,ge25,1axis
Brazil,Paraguay,2035,0,trd_ge25_1axis,ref,ge25,1axis
Brazil,Paraguay,2040,0,trd_ge25_1axis,ref,ge25,1axis
Brazil,Paraguay,2045,0,trd_ge25_1axis,ref,ge25,1axis
Brazil,Paraguay,2050,0,trd_ge25_1axis,ref,ge25,1axis
Brazil,Uruguay,2020,-0.983856442,trd_ge25_1axis,ref,ge25,1axis
Brazil,Uruguay,2025,1.208451188,trd_ge25_1axis,ref,ge25,1axis
Brazil,Uruguay,2030,2.031748072,trd_ge25_1axis,ref,ge25,1axis
Brazil,Uruguay,2035,1.072542771,trd_ge25_1axis,ref,ge25,1axis
Brazil,Uruguay,2040,0.688010592,trd_ge25_1axis,ref,ge25,1axis
Brazil,Uruguay,2045,0.3500061,trd_ge25_1axis,ref,ge25,1axis
Brazil,Uruguay,2050,0.103048178,trd_ge25_1axis,ref,ge25,1axis
Argentina,Brazil,2020,0.341255922,trd_ge15_1axis,ref,ge15,1axis
Argentina,Brazil,2025,0.0930699,trd_ge15_1axis,ref,ge15,1axis
Argentina,Brazil,2030,0.134279063,trd_ge15_1axis,ref,ge15,1axis
Argentina,Brazil,2035,0.4349187,trd_ge15_1axis,ref,ge15,1axis
Argentina,Brazil,2040,0.404565719,trd_ge15_1axis,ref,ge15,1axis
Argentina,Brazil,2045,0.4971312,trd_ge15_1axis,ref,ge15,1axis
Argentina,Brazil,2050,0.4716774,trd_ge15_1axis,ref,ge15,1axis
Argentina,Chile,2020,0.004891227,trd_ge15_1axis,ref,ge15,1axis
Argentina,Chile,2025,0.001889118,trd_ge15_1axis,ref,ge15,1axis
Argentina,Chile,2030,0.001878591,trd_ge15_1axis,ref,ge15,1axis
Argentina,Chile,2035,-0.000281358,trd_ge15_1axis,ref,ge15,1axis
Argentina,Chile,2040,0.000579942,trd_ge15_1axis,ref,ge15,1axis
Argentina,Chile,2045,-0.000165561,trd_ge15_1axis,ref,ge15,1axis
Argentina,Chile,2050,0.001327359,trd_ge15_1axis,ref,ge15,1axis
Argentina,Paraguay,2020,-0.008246663,trd_ge15_1axis,ref,ge15,1axis
Argentina,Paraguay,2025,-0.00784552,trd_ge15_1axis,ref,ge15,1axis
Argentina,Paraguay,2030,-0.00780174,trd_ge15_1axis,ref,ge15,1axis
Argentina,Paraguay,2035,-0.00780174,trd_ge15_1axis,ref,ge15,1axis
Argentina,Paraguay,2040,-0.00780174,trd_ge15_1axis,ref,ge15,1axis
Argentina,Paraguay,2045,-0.00104842,trd_ge15_1axis,ref,ge15,1axis
Argentina,Paraguay,2050,0.00400322,trd_ge15_1axis,ref,ge15,1axis
Argentina,Uruguay,2020,0.535794905,trd_ge15_1axis,ref,ge15,1axis
Argentina,Uruguay,2025,0.234866992,trd_ge15_1axis,ref,ge15,1axis
Argentina,Uruguay,2030,0.944646763,trd_ge15_1axis,ref,ge15,1axis
Argentina,Uruguay,2035,1.538959068,trd_ge15_1axis,ref,ge15,1axis
Argentina,Uruguay,2040,1.488751885,trd_ge15_1axis,ref,ge15,1axis
Argentina,Uruguay,2045,1.436131314,trd_ge15_1axis,ref,ge15,1axis
Argentina,Uruguay,2050,1.286001816,trd_ge15_1axis,ref,ge15,1axis
Brazil,Paraguay,2020,0,trd_ge15_1axis,ref,ge15,1axis
Brazil,Paraguay,2025,0,trd_ge15_1axis,ref,ge15,1axis
Brazil,Paraguay,2030,0,trd_ge15_1axis,ref,ge15,1axis
Brazil,Paraguay,2035,0,trd_ge15_1axis,ref,ge15,1axis
Brazil,Paraguay,2040,0,trd_ge15_1axis,ref,ge15,1axis
Brazil,Paraguay,2045,0,trd_ge15_1axis,ref,ge15,1axis
Brazil,Paraguay,2050,0,trd_ge15_1axis,ref,ge15,1axis
Brazil,Uruguay,2020,-0.983856442,trd_ge15_1axis,ref,ge15,1axis
Brazil,Uruguay,2025,1.00371479,trd_ge15_1axis,ref,ge15,1axis
Brazil,Uruguay,2030,1.943512086,trd_ge15_1axis,ref,ge15,1axis
Brazil,Uruguay,2035,1.19232876,trd_ge15_1axis,ref,ge15,1axis
Brazil,Uruguay,2040,0.890930112,trd_ge15_1axis,ref,ge15,1axis
Brazil,Uruguay,2045,0.691911643,trd_ge15_1axis,ref,ge15,1axis
Brazil,Uruguay,2050,0.366721104,trd_ge15_1axis,ref,ge15,1axis
Argentina,Brazil,2020,0.341255922,trd_gamesa2_1axis,ref,gamesa2,1axis
Argentina,Brazil,2025,0.1459683,trd_gamesa2_1axis,ref,gamesa2,1axis
Argentina,Brazil,2030,0.132678157,trd_gamesa2_1axis,ref,gamesa2,1axis
Argentina,Brazil,2035,0.3908367,trd_gamesa2_1axis,ref,gamesa2,1axis
Argentina,Brazil,2040,0.365826135,trd_gamesa2_1axis,ref,gamesa2,1axis
Argentina,Brazil,2045,0.4949982,trd_gamesa2_1axis,ref,gamesa2,1axis
Argentina,Brazil,2050,0.5484654,trd_gamesa2_1axis,ref,gamesa2,1axis
Argentina,Chile,2020,0.004891227,trd_gamesa2_1axis,ref,gamesa2,1axis
Argentina,Chile,2025,0.001889118,trd_gamesa2_1axis,ref,gamesa2,1axis
Argentina,Chile,2030,0.002265219,trd_gamesa2_1axis,ref,gamesa2,1axis
Argentina,Chile,2035,-0.000991452,trd_gamesa2_1axis,ref,gamesa2,1axis
Argentina,Chile,2040,0.000436153,trd_gamesa2_1axis,ref,gamesa2,1axis
Argentina,Chile,2045,-0.000224895,trd_gamesa2_1axis,ref,gamesa2,1axis
Argentina,Chile,2050,0.001327359,trd_gamesa2_1axis,ref,gamesa2,1axis
Argentina,Paraguay,2020,-0.008246663,trd_gamesa2_1axis,ref,gamesa2,1axis
Argentina,Paraguay,2025,-0.00785586,trd_gamesa2_1axis,ref,gamesa2,1axis
Argentina,Paraguay,2030,-0.00780174,trd_gamesa2_1axis,ref,gamesa2,1axis
Argentina,Paraguay,2035,-0.00780174,trd_gamesa2_1axis,ref,gamesa2,1axis
Argentina,Paraguay,2040,-0.00780174,trd_gamesa2_1axis,ref,gamesa2,1axis
Argentina,Paraguay,2045,-0.00085529,trd_gamesa2_1axis,ref,gamesa2,1axis
Argentina,Paraguay,2050,0.00443042,trd_gamesa2_1axis,ref,gamesa2,1axis
Argentina,Uruguay,2020,0.535794905,trd_gamesa2_1axis,ref,gamesa2,1axis
Argentina,Uruguay,2025,0.313052669,trd_gamesa2_1axis,ref,gamesa2,1axis
Argentina,Uruguay,2030,0.796311643,trd_gamesa2_1axis,ref,gamesa2,1axis
Argentina,Uruguay,2035,1.477413777,trd_gamesa2_1axis,ref,gamesa2,1axis
Argentina,Uruguay,2040,1.408833429,trd_gamesa2_1axis,ref,gamesa2,1axis
Argentina,Uruguay,2045,1.4562891,trd_gamesa2_1axis,ref,gamesa2,1axis
Argentina,Uruguay,2050,1.34158708,trd_gamesa2_1axis,ref,gamesa2,1axis
Brazil,Paraguay,2020,0,trd_gamesa2_1axis,ref,gamesa2,1axis
Brazil,Paraguay,2025,0,trd_gamesa2_1axis,ref,gamesa2,1axis
Brazil,Paraguay,2030,0,trd_gamesa2_1axis,ref,gamesa2,1axis
Brazil,Paraguay,2035,0,trd_gamesa2_1axis,ref,gamesa2,1axis
Brazil,Paraguay,2040,0,trd_gamesa2_1axis,ref,gamesa2,1axis
Brazil,Paraguay,2045,0,trd_gamesa2_1axis,ref,gamesa2,1axis
Brazil,Paraguay,2050,0,trd_gamesa2_1axis,ref,gamesa2,1axis
Brazil,Uruguay,2020,-0.983856442,trd_gamesa2_1axis,ref,gamesa2,1axis
Brazil,Uruguay,2025,0.915601987,trd_gamesa2_1axis,ref,gamesa2,1axis
Brazil,Uruguay,2030,1.745116329,trd_gamesa2_1axis,ref,gamesa2,1axis
Brazil,Uruguay,2035,1.225871659,trd_gamesa2_1axis,ref,gamesa2,1axis
Brazil,Uruguay,2040,1.663188028,trd_gamesa2_1axis,ref,gamesa2,1axis
Brazil,Uruguay,2045,1.459774204,trd_gamesa2_1axis,ref,gamesa2,1axis
Brazil,Uruguay,2050,0.994798782,trd_gamesa2_1axis,ref,gamesa2,1axis
Argentina,Brazil,2020,0.341255922,trd_enercon7_1axis,ref,enercon7,1axis
Argentina,Brazil,2025,0.1459683,trd_enercon7_1axis,ref,enercon7,1axis
Argentina,Brazil,2030,0.132591864,trd_enercon7_1axis,ref,enercon7,1axis
Argentina,Brazil,2035,0.4327146,trd_enercon7_1axis,ref,enercon7,1axis
Argentina,Brazil,2040,0.365996524,trd_enercon7_1axis,ref,enercon7,1axis
Argentina,Brazil,2045,0.4949982,trd_enercon7_1axis,ref,enercon7,1axis
Argentina,Brazil,2050,0.5484654,trd_enercon7_1axis,ref,enercon7,1axis
Argentina,Chile,2020,0.004891227,trd_enercon7_1axis,ref,enercon7,1axis
Argentina,Chile,2025,0.001889118,trd_enercon7_1axis,ref,enercon7,1axis
Argentina,Chile,2030,0.002265219,trd_enercon7_1axis,ref,enercon7,1axis
Argentina,Chile,2035,-0.000487113,trd_enercon7_1axis,ref,enercon7,1axis
Argentina,Chile,2040,0.000436153,trd_enercon7_1axis,ref,enercon7,1axis
Argentina,Chile,2045,-0.000224895,trd_enercon7_1axis,ref,enercon7,1axis
Argentina,Chile,2050,0.001327359,trd_enercon7_1axis,ref,enercon7,1axis
Argentina,Paraguay,2020,-0.008246663,trd_enercon7_1axis,ref,enercon7,1axis
Argentina,Paraguay,2025,-0.00785575,trd_enercon7_1axis,ref,enercon7,1axis
Argentina,Paraguay,2030,-0.00780174,trd_enercon7_1axis,ref,enercon7,1axis
Argentina,Paraguay,2035,-0.00780174,trd_enercon7_1axis,ref,enercon7,1axis
Argentina,Paraguay,2040,-0.00780174,trd_enercon7_1axis,ref,enercon7,1axis
Argentina,Paraguay,2045,-0.00085529,trd_enercon7_1axis,ref,enercon7,1axis
Argentina,Paraguay,2050,0.00443042,trd_enercon7_1axis,ref,enercon7,1axis
Argentina,Uruguay,2020,0.535794905,trd_enercon7_1axis,ref,enercon7,1axis
Argentina,Uruguay,2025,0.313052669,trd_enercon7_1axis,ref,enercon7,1axis
Argentina,Uruguay,2030,0.796311643,trd_enercon7_1axis,ref,enercon7,1axis
