scenario,technology,load_zone,new_build_mw,emis_policy,exist_trd,op_char,fixed_pv,pol,group
prm15_wcost_re11_c2p1_co2_cut90p_t1,SolarPV,Brazil,130357.88481820044,1,1,11,1,"90%Cut,Lim",111
prm15_wcost_re11_c2p1_co2_cut90p_t1,SolarPV,Argentina,9660.6,1,1,11,1,"90%Cut,Lim",111
prm15_wcost_re10_c2p1_co2_cut90p_t1,Wind,Uruguay,6754.501834606378,1,1,10,0,"90%Cut,Lim",110
prm15_wcost_re10_c2p1_co2_cut90p_t1,Wind,Paraguay,3306.0138696280374,1,1,10,0,"90%Cut,Lim",110
prm15_wcost_re10_c2p1_co2_cut90p_t1,Wind,Chile,12928.159064444779,1,1,10,0,"90%Cut,Lim",110
prm15_wcost_re10_c2p1_co2_cut90p_t1,Wind,Brazil,189992.0143177098,1,1,10,0,"90%Cut,Lim",110
prm15_wcost_re10_c2p1_co2_cut90p_t1,Wind,Argentina,60479.03230379957,1,1,10,0,"90%Cut,Lim",110
prm15_wcost_re10_c2p1_co2_cut90p_t1,SolarPV,Uruguay,3118.4815852447273,1,1,10,0,"90%Cut,Lim",110
prm15_wcost_re10_c2p1_co2_cut90p_t1,SolarPV,Paraguay,7852.8,1,1,10,0,"90%Cut,Lim",110
prm15_wcost_re10_c2p1_co2_cut90p_t1,SolarPV,Chile,30756.869789225966,1,1,10,0,"90%Cut,Lim",110
prm15_wcost_re10_c2p1_co2_cut90p_t1,SolarPV,Brazil,142228.53972533735,1,1,10,0,"90%Cut,Lim",110
prm15_wcost_re11_c2p1_co2_cut90p_t1,Wind,Argentina,70467.04340310553,1,1,11,1,"90%Cut,Lim",111
prm15_wcost_re3_c2p1_co2_cut90p_t1,SolarPV,Chile,34588.163990732566,1,1,3,0,"90%Cut,Lim",110
prm15_wcost_re13_c2p1_co2_cut90p_t1,SolarPV,Chile,29755.97508870347,1,1,13,1,"90%Cut,Lim",111
prm15_wcost_re13_c2p1_co2_cut90p_t1,SolarPV,Uruguay,4297.693048752998,1,1,13,1,"90%Cut,Lim",111
prm15_wcost_re16_c2p1_co2_cut90p_t1,SolarPV,Uruguay,3781.507642521961,1,1,16,1,"90%Cut,Lim",111
prm15_wcost_re16_c2p1_co2_cut90p_t1,SolarPV,Paraguay,7396.158234474257,1,1,16,1,"90%Cut,Lim",111
prm15_wcost_re16_c2p1_co2_cut90p_t1,SolarPV,Chile,20033.10943371516,1,1,16,1,"90%Cut,Lim",111
prm15_wcost_re16_c2p1_co2_cut90p_t1,SolarPV,Brazil,134026.7,1,1,16,1,"90%Cut,Lim",111
prm15_wcost_re16_c2p1_co2_cut90p_t1,SolarPV,Argentina,9950.099501600482,1,1,16,1,"90%Cut,Lim",111
prm15_wcost_re15_c2p1_co2_cut90p_t1,Wind,Uruguay,8027.192840526401,1,1,15,1,"90%Cut,Lim",111
prm15_wcost_re15_c2p1_co2_cut90p_t1,Wind,Paraguay,4085.7509828799457,1,1,15,1,"90%Cut,Lim",111
prm15_wcost_re15_c2p1_co2_cut90p_t1,Wind,Chile,19479.0,1,1,15,1,"90%Cut,Lim",111
prm15_wcost_re15_c2p1_co2_cut90p_t1,Wind,Brazil,213215.42771395182,1,1,15,1,"90%Cut,Lim",111
prm15_wcost_re15_c2p1_co2_cut90p_t1,Wind,Argentina,78102.5719574606,1,1,15,1,"90%Cut,Lim",111
prm15_wcost_re15_c2p1_co2_cut90p_t1,SolarPV,Uruguay,3744.6337802808525,1,1,15,1,"90%Cut,Lim",111
prm15_wcost_re15_c2p1_co2_cut90p_t1,SolarPV,Paraguay,8188.755861101449,1,1,15,1,"90%Cut,Lim",111
prm15_wcost_re15_c2p1_co2_cut90p_t1,SolarPV,Chile,27257.818055840704,1,1,15,1,"90%Cut,Lim",111
prm15_wcost_re15_c2p1_co2_cut90p_t1,SolarPV,Brazil,134739.3,1,1,15,1,"90%Cut,Lim",111
prm15_wcost_re13_c2p1_co2_cut90p_t1,SolarPV,Paraguay,9523.2,1,1,13,1,"90%Cut,Lim",111
prm15_wcost_re15_c2p1_co2_cut90p_t1,SolarPV,Argentina,17624.0,1,1,15,1,"90%Cut,Lim",111
prm15_wcost_re14_c2p1_co2_cut90p_t1,Wind,Paraguay,4031.132338815482,1,1,14,1,"90%Cut,Lim",111
prm15_wcost_re14_c2p1_co2_cut90p_t1,Wind,Chile,19479.0,1,1,14,1,"90%Cut,Lim",111
prm15_wcost_re14_c2p1_co2_cut90p_t1,Wind,Brazil,204006.55416762663,1,1,14,1,"90%Cut,Lim",111
prm15_wcost_re14_c2p1_co2_cut90p_t1,Wind,Argentina,82080.11539087104,1,1,14,1,"90%Cut,Lim",111
prm15_wcost_re14_c2p1_co2_cut90p_t1,SolarPV,Uruguay,4135.218068949216,1,1,14,1,"90%Cut,Lim",111
prm15_wcost_re14_c2p1_co2_cut90p_t1,SolarPV,Paraguay,8836.099402869211,1,1,14,1,"90%Cut,Lim",111
prm15_wcost_re14_c2p1_co2_cut90p_t1,SolarPV,Chile,27574.343635721507,1,1,14,1,"90%Cut,Lim",111
prm15_wcost_re14_c2p1_co2_cut90p_t1,SolarPV,Brazil,134739.30000000002,1,1,14,1,"90%Cut,Lim",111
prm15_wcost_re14_c2p1_co2_cut90p_t1,SolarPV,Argentina,17624.0,1,1,14,1,"90%Cut,Lim",111
prm15_wcost_re13_c2p1_co2_cut90p_t1,Wind,Uruguay,9259.785077812045,1,1,13,1,"90%Cut,Lim",111
prm15_wcost_re13_c2p1_co2_cut90p_t1,Wind,Paraguay,3883.575666491688,1,1,13,1,"90%Cut,Lim",111
prm15_wcost_re13_c2p1_co2_cut90p_t1,Wind,Chile,18547.477370305576,1,1,13,1,"90%Cut,Lim",111
prm15_wcost_re13_c2p1_co2_cut90p_t1,Wind,Brazil,184316.22191455038,1,1,13,1,"90%Cut,Lim",111
prm15_wcost_re13_c2p1_co2_cut90p_t1,Wind,Argentina,81836.77580524872,1,1,13,1,"90%Cut,Lim",111
prm15_wcost_re14_c2p1_co2_cut90p_t1,Wind,Uruguay,8348.681297129191,1,1,14,1,"90%Cut,Lim",111
prm15_wcost_re3_c2p1_co2_cut90p_t1,SolarPV,Paraguay,8842.31366333866,1,1,3,0,"90%Cut,Lim",110
prm15_wcost_re10_c2p1_co2_cut90p_t1,SolarPV,Argentina,20881.88479193499,1,1,10,0,"90%Cut,Lim",110
prm15_wcost_re3_c2p1_co2_cut90p_t1,Wind,Argentina,65879.45336513271,1,1,3,0,"90%Cut,Lim",110
prm15_wcost_re8_c2p1_co2_cut90p_t1,SolarPV,Argentina,33536.21946830824,1,1,8,0,"90%Cut,Lim",110
prm15_wcost_re8_c2p1_co2_cut90p_t1,SolarPV,Brazil,168959.95552757263,1,1,8,0,"90%Cut,Lim",110
prm15_wcost_re8_c2p1_co2_cut90p_t1,SolarPV,Chile,34600.07376960625,1,1,8,0,"90%Cut,Lim",110
prm15_wcost_re8_c2p1_co2_cut90p_t1,SolarPV,Paraguay,8788.065045801102,1,1,8,0,"90%Cut,Lim",110
prm15_wcost_re8_c2p1_co2_cut90p_t1,SolarPV,Uruguay,3909.0785665115086,1,1,8,0,"90%Cut,Lim",110
prm15_wcost_re8_c2p1_co2_cut90p_t1,Wind,Argentina,69033.0,1,1,8,0,"90%Cut,Lim",110
prm15_wcost_re8_c2p1_co2_cut90p_t1,Wind,Brazil,162174.44006544753,1,1,8,0,"90%Cut,Lim",110
prm15_wcost_re8_c2p1_co2_cut90p_t1,Wind,Chile,12025.09249075339,1,1,8,0,"90%Cut,Lim",110
prm15_wcost_re7_c2p1_co2_cut90p_t1,Wind,Uruguay,7492.366717376604,1,1,7,0,"90%Cut,Lim",110
prm15_wcost_re5_c2p1_co2_cut90p_t1,Wind,Paraguay,3377.9084346997256,1,1,5,0,"90%Cut,Lim",110
prm15_wcost_re5_c2p1_co2_cut90p_t1,Wind,Brazil,196518.0,1,1,5,0,"90%Cut,Lim",110
prm15_wcost_re5_c2p1_co2_cut90p_t1,Wind,Argentina,72322.09512219181,1,1,5,0,"90%Cut,Lim",110
prm15_wcost_re5_c2p1_co2_cut90p_t1,SolarPV,Uruguay,3506.3,1,1,5,0,"90%Cut,Lim",110
prm15_wcost_re5_c2p1_co2_cut90p_t1,SolarPV,Paraguay,8544.129620928046,1,1,5,0,"90%Cut,Lim",110
prm15_wcost_re5_c2p1_co2_cut90p_t1,SolarPV,Chile,34664.13723209224,1,1,5,0,"90%Cut,Lim",110
prm15_wcost_re5_c2p1_co2_cut90p_t1,SolarPV,Brazil,159433.8120430441,1,1,5,0,"90%Cut,Lim",110
prm15_wcost_re5_c2p1_co2_cut90p_t1,SolarPV,Argentina,27233.376926234818,1,1,5,0,"90%Cut,Lim",110
prm15_wcost_re4_c2p1_co2_cut90p_t1,Wind,Uruguay,7720.197643403621,1,1,4,0,"90%Cut,Lim",110
prm15_wcost_re5_c2p1_co2_cut90p_t1,Wind,Chile,12056.537581529215,1,1,5,0,"90%Cut,Lim",110
prm15_wcost_re8_c2p1_co2_cut90p_t1,Wind,Uruguay,7980.044037419995,1,1,8,0,"90%Cut,Lim",110
prm15_wcost_re5_c2p1_co2_cut90p_t1,Wind,Uruguay,7339.146823762285,1,1,5,0,"90%Cut,Lim",110
prm15_wcost_re6_c2p1_co2_cut90p_t1,SolarPV,Brazil,149337.4837157709,1,1,6,0,"90%Cut,Lim",110
prm15_wcost_re6_c2p1_co2_cut90p_t1,Wind,Uruguay,7018.095214439477,1,1,6,0,"90%Cut,Lim",110
prm15_wcost_re7_c2p1_co2_cut90p_t1,SolarPV,Argentina,26085.428530855334,1,1,7,0,"90%Cut,Lim",110
prm15_wcost_re7_c2p1_co2_cut90p_t1,SolarPV,Brazil,154139.30302572096,1,1,7,0,"90%Cut,Lim",110
prm15_wcost_re7_c2p1_co2_cut90p_t1,SolarPV,Chile,34210.257604471175,1,1,7,0,"90%Cut,Lim",110
prm15_wcost_re7_c2p1_co2_cut90p_t1,SolarPV,Paraguay,8474.602747232897,1,1,7,0,"90%Cut,Lim",110
prm15_wcost_re7_c2p1_co2_cut90p_t1,SolarPV,Uruguay,3601.8041864568672,1,1,7,0,"90%Cut,Lim",110
prm15_wcost_re7_c2p1_co2_cut90p_t1,Wind,Argentina,70171.25514200248,1,1,7,0,"90%Cut,Lim",110
prm15_wcost_re7_c2p1_co2_cut90p_t1,Wind,Brazil,202018.93995426226,1,1,7,0,"90%Cut,Lim",110
prm15_wcost_re6_c2p1_co2_cut90p_t1,SolarPV,Argentina,23811.900596682928,1,1,6,0,"90%Cut,Lim",110
prm15_wcost_re7_c2p1_co2_cut90p_t1,Wind,Chile,11509.687408479009,1,1,7,0,"90%Cut,Lim",110
prm15_wcost_re3_c2p1_co2_cut90p_t1,SolarPV,Uruguay,4014.8801561258992,1,1,3,0,"90%Cut,Lim",110
prm15_wcost_re6_c2p1_co2_cut90p_t1,Wind,Paraguay,3254.7331078818797,1,1,6,0,"90%Cut,Lim",110
prm15_wcost_re6_c2p1_co2_cut90p_t1,Wind,Chile,12277.034443390983,1,1,6,0,"90%Cut,Lim",110
prm15_wcost_re6_c2p1_co2_cut90p_t1,Wind,Brazil,195453.03506389307,1,1,6,0,"90%Cut,Lim",110
prm15_wcost_re6_c2p1_co2_cut90p_t1,Wind,Argentina,65578.02932657763,1,1,6,0,"90%Cut,Lim",110
prm15_wcost_re6_c2p1_co2_cut90p_t1,SolarPV,Uruguay,3177.6812362738406,1,1,6,0,"90%Cut,Lim",110
prm15_wcost_re6_c2p1_co2_cut90p_t1,SolarPV,Paraguay,8389.94473001628,1,1,6,0,"90%Cut,Lim",110
prm15_wcost_re6_c2p1_co2_cut90p_t1,SolarPV,Chile,32830.288451181856,1,1,6,0,"90%Cut,Lim",110
prm15_wcost_re7_c2p1_co2_cut90p_t1,Wind,Paraguay,3382.244762046632,1,1,7,0,"90%Cut,Lim",110
prm15_wcost_re4_c2p1_co2_cut90p_t1,Wind,Paraguay,3445.900749174372,1,1,4,0,"90%Cut,Lim",110
prm15_wcost_re8_c2p1_co2_cut90p_t1,Wind,Paraguay,3590.676922561538,1,1,8,0,"90%Cut,Lim",110
prm15_wcost_re9_c2p1_co2_cut90p_t1,Wind,Paraguay,3542.838521690292,1,1,9,0,"90%Cut,Lim",110
prm15_wcost_re4_c2p1_co2_cut90p_t1,SolarPV,Uruguay,3637.251736029974,1,1,4,0,"90%Cut,Lim",110
prm15_wcost_re4_c2p1_co2_cut90p_t1,SolarPV,Brazil,165803.57912666706,1,1,4,0,"90%Cut,Lim",110
prm15_wcost_re4_c2p1_co2_cut90p_t1,SolarPV,Argentina,29342.394537043227,1,1,4,0,"90%Cut,Lim",110
prm15_wcost_re9_c2p1_co2_cut90p_t1,SolarPV,Argentina,34357.70363883491,1,1,9,0,"90%Cut,Lim",110
prm15_wcost_re9_c2p1_co2_cut90p_t1,SolarPV,Brazil,169522.0278229527,1,1,9,0,"90%Cut,Lim",110
prm15_wcost_re9_c2p1_co2_cut90p_t1,SolarPV,Chile,34468.570100913974,1,1,9,0,"90%Cut,Lim",110
prm15_wcost_re9_c2p1_co2_cut90p_t1,SolarPV,Paraguay,8828.283137729124,1,1,9,0,"90%Cut,Lim",110
prm15_wcost_re9_c2p1_co2_cut90p_t1,SolarPV,Uruguay,4123.783337917368,1,1,9,0,"90%Cut,Lim",110
prm15_wcost_re9_c2p1_co2_cut90p_t1,Wind,Argentina,69558.55394155455,1,1,9,0,"90%Cut,Lim",110
prm15_wcost_re4_c2p1_co2_cut90p_t1,Wind,Argentina,75704.04374297378,1,1,4,0,"90%Cut,Lim",110
prm15_wcost_re9_c2p1_co2_cut90p_t1,Wind,Brazil,176359.95563530255,1,1,9,0,"90%Cut,Lim",110
prm15_wcost_re9_c2p1_co2_cut90p_t1,Wind,Chile,12875.200395445365,1,1,9,0,"90%Cut,Lim",110
prm15_wcost_re3_c2p1_co2_cut90p_t1,Wind,Uruguay,8291.034070977801,1,1,3,0,"90%Cut,Lim",110
prm15_wcost_re4_c2p1_co2_cut90p_t1,SolarPV,Paraguay,8721.909531608966,1,1,4,0,"90%Cut,Lim",110
prm15_wcost_re4_c2p1_co2_cut90p_t1,SolarPV,Chile,34228.97609944487,1,1,4,0,"90%Cut,Lim",110
prm15_wcost_re3_c2p1_co2_cut90p_t1,Wind,Paraguay,3643.8689135955656,1,1,3,0,"90%Cut,Lim",110
prm15_wcost_re4_c2p1_co2_cut90p_t1,Wind,Chile,11997.94668577228,1,1,4,0,"90%Cut,Lim",110
prm15_wcost_re3_c2p1_co2_cut90p_t1,Wind,Brazil,153371.50501544285,1,1,3,0,"90%Cut,Lim",110
prm15_wcost_re4_c2p1_co2_cut90p_t1,Wind,Brazil,183585.30551430755,1,1,4,0,"90%Cut,Lim",110
prm15_wcost_re3_c2p1_co2_cut90p_t1,Wind,Chile,12885.562973823375,1,1,3,0,"90%Cut,Lim",110
prm15_wcost_re12_c2p1_co2_cut90p_tn,SolarPV,Paraguay,6215.24235656,1,0,12,1,"90%Cut,Full",101
prm15_wcost_re12_c2p1_co2_cut90p_tn,SolarPV,Uruguay,4318.07851681,1,0,12,1,"90%Cut,Full",101
prm15_wcost_re9_c2p1_co2_cut90p_tn,SolarPV,Uruguay,5001.555704815,1,0,9,0,"90%Cut,Full",100
prm15_wcost_re9_c2p1_co2_cut90p_tn,SolarPV,Paraguay,8771.30000003,1,0,9,0,"90%Cut,Full",100
prm15_wcost_re12_c2p1_co2_cut90p_tn,Wind,Argentina,105790.01121703,1,0,12,1,"90%Cut,Full",101
prm15_wcost_re9_c2p1_co2_cut90p_tn,SolarPV,Brazil,154066.45254198,1,0,9,0,"90%Cut,Full",100
prm15_wcost_re12_c2p1_co2_cut90p_tn,Wind,Brazil,188395.72968512,1,0,12,1,"90%Cut,Full",101
prm15_wcost_re12_c2p1_co2_cut90p_tn,Wind,Chile,0.0,1,0,12,1,"90%Cut,Full",101
prm15_wcost_re12_c2p1_co2_cut90p_tn,Wind,Paraguay,16080.1744778,1,0,12,1,"90%Cut,Full",101
prm15_wcost_re5_c2p1_co2_cut90p_tn,Wind,Uruguay,7550.51284824,1,0,5,0,"90%Cut,Full",100
prm15_wcost_re5_c2p1_co2_cut90p_tn,Wind,Paraguay,13971.4872849,1,0,5,0,"90%Cut,Full",100
prm15_wcost_re9_c2p1_co2_cut90p_tn,SolarPV,Chile,37643.7857255,1,0,9,0,"90%Cut,Full",100
prm15_wcost_re8_c2p1_co2_cut90p_tn,Wind,Chile,0.0,1,0,8,0,"90%Cut,Full",100
prm15_wcost_re9_c2p1_co2_cut90p_tn,Wind,Argentina,83926.77479669,1,0,9,0,"90%Cut,Full",100
prm15_wcost_re9_c2p1_co2_cut90p_tn,Wind,Brazil,181785.37611627,1,0,9,0,"90%Cut,Full",100
prm15_wcost_re4_c2p1_co2_cut90p_tn,Wind,Chile,0.0,1,0,4,0,"90%Cut,Full",100
prm15_wcost_re4_c2p1_co2_cut90p_tn,Wind,Paraguay,15397.3561532,1,0,4,0,"90%Cut,Full",100
prm15_wcost_re4_c2p1_co2_cut90p_tn,Wind,Uruguay,8025.716556,1,0,4,0,"90%Cut,Full",100
prm15_wcost_re10_c2p1_co2_cut90p_tn,SolarPV,Brazil,131647.05163274,1,0,10,0,"90%Cut,Full",100
prm15_wcost_re10_c2p1_co2_cut90p_tn,SolarPV,Chile,36819.38555872,1,0,10,0,"90%Cut,Full",100
prm15_wcost_re10_c2p1_co2_cut90p_tn,SolarPV,Paraguay,7543.3780222,1,0,10,0,"90%Cut,Full",100
prm15_wcost_re10_c2p1_co2_cut90p_tn,SolarPV,Uruguay,4246.704836796,1,0,10,0,"90%Cut,Full",100
prm15_wcost_re10_c2p1_co2_cut90p_tn,Wind,Argentina,66617.9196761,1,0,10,0,"90%Cut,Full",100
prm15_wcost_re10_c2p1_co2_cut90p_tn,Wind,Brazil,168460.3866685,1,0,10,0,"90%Cut,Full",100
prm15_wcost_re10_c2p1_co2_cut90p_tn,Wind,Chile,60.0,1,0,10,0,"90%Cut,Full",100
prm15_wcost_re12_c2p1_co2_cut90p_tn,Wind,Uruguay,8610.1329325,1,0,12,1,"90%Cut,Full",101
prm15_wcost_re10_c2p1_co2_cut90p_tn,Wind,Paraguay,10916.97391665,1,0,10,0,"90%Cut,Full",100
prm15_wcost_re5_c2p1_co2_cut90p_tn,SolarPV,Argentina,11270.1,1,0,5,0,"90%Cut,Full",100
prm15_wcost_re5_c2p1_co2_cut90p_tn,SolarPV,Brazil,148771.08187709,1,0,5,0,"90%Cut,Full",100
prm15_wcost_re5_c2p1_co2_cut90p_tn,SolarPV,Chile,35462.31794254,1,0,5,0,"90%Cut,Full",100
prm15_wcost_re5_c2p1_co2_cut90p_tn,SolarPV,Paraguay,7693.200000012,1,0,5,0,"90%Cut,Full",100
prm15_wcost_re5_c2p1_co2_cut90p_tn,SolarPV,Uruguay,4436.056731467,1,0,5,0,"90%Cut,Full",100
prm15_wcost_re5_c2p1_co2_cut90p_tn,Wind,Argentina,76631.34532921,1,0,5,0,"90%Cut,Full",100
prm15_wcost_re5_c2p1_co2_cut90p_tn,Wind,Brazil,166116.0000005,1,0,5,0,"90%Cut,Full",100
prm15_wcost_re5_c2p1_co2_cut90p_tn,Wind,Chile,0.0,1,0,5,0,"90%Cut,Full",100
prm15_wcost_re9_c2p1_co2_cut90p_tn,Wind,Uruguay,8394.3510819,1,0,9,0,"90%Cut,Full",100
prm15_wcost_re9_c2p1_co2_cut90p_tn,Wind,Paraguay,15374.5924018,1,0,9,0,"90%Cut,Full",100
prm15_wcost_re9_c2p1_co2_cut90p_tn,Wind,Chile,0.0,1,0,9,0,"90%Cut,Full",100
prm15_wcost_re12_c2p1_co2_cut90p_tn,SolarPV,Chile,25253.38962731,1,0,12,1,"90%Cut,Full",101
prm15_wcost_re12_c2p1_co2_cut90p_tn,SolarPV,Brazil,134567.8,1,0,12,1,"90%Cut,Full",101
prm15_wcost_re6_c2p1_co2_cut90p_tn,Wind,Argentina,71204.70295347,1,0,6,0,"90%Cut,Full",100
prm15_wcost_re12_c2p1_co2_cut90p_tn,SolarPV,Argentina,912.926470965,1,0,12,1,"90%Cut,Full",101
prm15_wcost_re7_c2p1_co2_cut90p_tn,Wind,Paraguay,13754.3822604,1,0,7,0,"90%Cut,Full",100
prm15_wcost_re7_c2p1_co2_cut90p_tn,Wind,Uruguay,7442.71979953,1,0,7,0,"90%Cut,Full",100
prm15_wcost_re11_c2p1_co2_cut90p_tn,Wind,Paraguay,13666.2011256,1,0,11,1,"90%Cut,Full",101
prm15_wcost_re11_c2p1_co2_cut90p_tn,Wind,Chile,0.0,1,0,11,1,"90%Cut,Full",101
prm15_wcost_re11_c2p1_co2_cut90p_tn,Wind,Brazil,183393.7083571,1,0,11,1,"90%Cut,Full",101
prm15_wcost_re11_c2p1_co2_cut90p_tn,Wind,Argentina,88412.7734687,1,0,11,1,"90%Cut,Full",101
prm15_wcost_re11_c2p1_co2_cut90p_tn,SolarPV,Uruguay,3788.40742749,1,0,11,1,"90%Cut,Full",101
prm15_wcost_re11_c2p1_co2_cut90p_tn,SolarPV,Paraguay,5541.50146668,1,0,11,1,"90%Cut,Full",101
prm15_wcost_re7_c2p1_co2_cut90p_tn,Wind,Chile,0.0,1,0,7,0,"90%Cut,Full",100
prm15_wcost_re11_c2p1_co2_cut90p_tn,SolarPV,Chile,23370.88300714,1,0,11,1,"90%Cut,Full",101
prm15_wcost_re11_c2p1_co2_cut90p_tn,SolarPV,Argentina,501.9,1,0,11,1,"90%Cut,Full",101
prm15_wcost_re8_c2p1_co2_cut90p_tn,SolarPV,Argentina,13909.06210985,1,0,8,0,"90%Cut,Full",100
prm15_wcost_re8_c2p1_co2_cut90p_tn,SolarPV,Brazil,157559.529614341,1,0,8,0,"90%Cut,Full",100
prm15_wcost_re8_c2p1_co2_cut90p_tn,SolarPV,Chile,35574.364786,1,0,8,0,"90%Cut,Full",100
prm15_wcost_re8_c2p1_co2_cut90p_tn,SolarPV,Paraguay,8832.7230043,1,0,8,0,"90%Cut,Full",100
prm15_wcost_re8_c2p1_co2_cut90p_tn,SolarPV,Uruguay,4920.28782462,1,0,8,0,"90%Cut,Full",100
prm15_wcost_re8_c2p1_co2_cut90p_tn,Wind,Argentina,85442.36218195,1,0,8,0,"90%Cut,Full",100
prm15_wcost_re8_c2p1_co2_cut90p_tn,Wind,Brazil,164421.5254962,1,0,8,0,"90%Cut,Full",100
prm15_wcost_re11_c2p1_co2_cut90p_tn,SolarPV,Brazil,121156.81995841,1,0,11,1,"90%Cut,Full",101
prm15_wcost_re9_c2p1_co2_cut90p_tn,SolarPV,Argentina,14467.21905884,1,0,9,0,"90%Cut,Full",100
prm15_wcost_re7_c2p1_co2_cut90p_tn,Wind,Brazil,169265.99999993,1,0,7,0,"90%Cut,Full",100
prm15_wcost_re7_c2p1_co2_cut90p_tn,SolarPV,Uruguay,4329.264825709,1,0,7,0,"90%Cut,Full",100
prm15_wcost_re10_c2p1_co2_cut90p_tn,Wind,Uruguay,6591.59788641,1,0,10,0,"90%Cut,Full",100
prm15_wcost_re6_c2p1_co2_cut90p_tn,SolarPV,Argentina,8872.24449528,1,0,6,0,"90%Cut,Full",100
prm15_wcost_re6_c2p1_co2_cut90p_tn,SolarPV,Brazil,137164.02215981,1,0,6,0,"90%Cut,Full",100
prm15_wcost_re6_c2p1_co2_cut90p_tn,SolarPV,Chile,37271.81330707,1,0,6,0,"90%Cut,Full",100
prm15_wcost_re6_c2p1_co2_cut90p_tn,SolarPV,Paraguay,7285.99525339,1,0,6,0,"90%Cut,Full",100
prm15_wcost_re6_c2p1_co2_cut90p_tn,SolarPV,Uruguay,4318.0579075900005,1,0,6,0,"90%Cut,Full",100
prm15_wcost_re6_c2p1_co2_cut90p_tn,Wind,Brazil,163883.15080674,1,0,6,0,"90%Cut,Full",100
prm15_wcost_re6_c2p1_co2_cut90p_tn,Wind,Chile,0.0,1,0,6,0,"90%Cut,Full",100
prm15_wcost_re7_c2p1_co2_cut90p_tn,Wind,Argentina,74211.02414022,1,0,7,0,"90%Cut,Full",100
prm15_wcost_re6_c2p1_co2_cut90p_tn,Wind,Paraguay,12068.7454423,1,0,6,0,"90%Cut,Full",100
prm15_wcost_re8_c2p1_co2_cut90p_tn,Wind,Uruguay,8246.75828616,1,0,8,0,"90%Cut,Full",100
prm15_wcost_re8_c2p1_co2_cut90p_tn,Wind,Paraguay,15069.0000005,1,0,8,0,"90%Cut,Full",100
prm15_wcost_re4_c2p1_co2_cut90p_tn,Wind,Brazil,168837.0243038,1,0,4,0,"90%Cut,Full",100
prm15_wcost_re11_c2p1_co2_cut90p_tn,Wind,Uruguay,7644.1291044,1,0,11,1,"90%Cut,Full",101
prm15_wcost_re7_c2p1_co2_cut90p_tn,SolarPV,Argentina,10912.80000005,1,0,7,0,"90%Cut,Full",100
prm15_wcost_re7_c2p1_co2_cut90p_tn,SolarPV,Brazil,147242.871525553,1,0,7,0,"90%Cut,Full",100
prm15_wcost_re7_c2p1_co2_cut90p_tn,SolarPV,Chile,35199.6424004,1,0,7,0,"90%Cut,Full",100
prm15_wcost_re7_c2p1_co2_cut90p_tn,SolarPV,Paraguay,7718.04948028,1,0,7,0,"90%Cut,Full",100
prm15_wcost_re6_c2p1_co2_cut90p_tn,Wind,Uruguay,7018.9818116999995,1,0,6,0,"90%Cut,Full",100
prm15_wcost_re4_c2p1_co2_cut90p_tn,Wind,Argentina,81246.38167828,1,0,4,0,"90%Cut,Full",100
prm15_wcost_re3_c2p1_co2_cut90p_tn,Wind,Chile,0.0,1,0,3,0,"90%Cut,Full",100
prm15_wcost_re4_c2p1_co2_cut90p_tn,SolarPV,Paraguay,7852.8,1,0,4,0,"90%Cut,Full",100
prm15_wcost_re18_c2p1_co2_cut90p_tn,Wind,Uruguay,9097.06465184,1,0,18,1,"90%Cut,Full",101
prm15_wcost_re15_c2p1_co2_cut90p_tn,Wind,Uruguay,8386.70458646,1,0,15,1,"90%Cut,Full",101
prm15_wcost_re19_c2p1_co2_cut90p_tn,SolarPV,Argentina,1916.69612348,1,0,19,1,"90%Cut,Full",101
prm15_wcost_re19_c2p1_co2_cut90p_tn,SolarPV,Brazil,134642.80000012,1,0,19,1,"90%Cut,Full",101
prm15_wcost_re19_c2p1_co2_cut90p_tn,SolarPV,Chile,30114.15695989,1,0,19,1,"90%Cut,Full",101
prm15_wcost_re19_c2p1_co2_cut90p_tn,SolarPV,Paraguay,6640.80000001,1,0,19,1,"90%Cut,Full",101
prm15_wcost_re19_c2p1_co2_cut90p_tn,SolarPV,Uruguay,4438.368593852,1,0,19,1,"90%Cut,Full",101
prm15_wcost_re19_c2p1_co2_cut90p_tn,Wind,Argentina,105790.427077166,1,0,19,1,"90%Cut,Full",101
prm15_wcost_re19_c2p1_co2_cut90p_tn,Wind,Brazil,199171.2117017,1,0,19,1,"90%Cut,Full",101
prm15_wcost_re19_c2p1_co2_cut90p_tn,Wind,Chile,0.0,1,0,19,1,"90%Cut,Full",101
prm15_wcost_re19_c2p1_co2_cut90p_tn,Wind,Paraguay,16372.898251999999,1,0,19,1,"90%Cut,Full",101
prm15_wcost_re19_c2p1_co2_cut90p_tn,Wind,Uruguay,9084.42517636,1,0,19,1,"90%Cut,Full",101
prm15_wcost_re15_c2p1_co2_cut90p_tn,Wind,Paraguay,15912.51605027,1,0,15,1,"90%Cut,Full",101
prm15_wcost_re15_c2p1_co2_cut90p_tn,Wind,Chile,0.0,1,0,15,1,"90%Cut,Full",101
prm15_wcost_re15_c2p1_co2_cut90p_tn,Wind,Brazil,185665.6747289,1,0,15,1,"90%Cut,Full",101
prm15_wcost_re15_c2p1_co2_cut90p_tn,Wind,Argentina,102981.47297899,1,0,15,1,"90%Cut,Full",101
