period,load_zone,Battery,Biomass,Biomass_new,Coal,Coal_new,Diesel,Diesel_new,Gas,Gas_new,Geothermal,Geothermal_new,Hydro,Hydro_new,Nuclear,Nuclear_new,Solar,Solar_new,Wind,Wind_new,scs
2025,Brazil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7081121883299097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.249542057454732,0.0,-15.975021170674534,Trade Emission cut 90% Vestas V90 3000 Single-Axis
2025,Chile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29999999999999993,0.0,0.0,0.0,1.8275675883143916,0.0,0.0,Trade Emission cut 90% Vestas V90 3000 Single-Axis
2025,Paraguay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Trade Emission cut 90% Vestas V90 3000 Single-Axis
2025,Uruguay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Trade Emission cut 90% Vestas V90 3000 Single-Axis
2030,Argentina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.371,0.0,0.0,0.0,9.260089391753906,0.0,1.8900697867689427,Trade Emission cut 90% Vestas V90 3000 Single-Axis
2030,Brazil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2688079767907716,0.0,0.0,0.0,-0.19899999999999984,0.0,0.0,0.0,47.9317719656692,0.0,-25.089,Trade Emission cut 90% Vestas V90 3000 Single-Axis
2030,Chile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15905829986310493,0.0,0.0,0.0,0.29999999999999993,0.0,0.0,0.0,4.127653633271095,0.0,0.0,Trade Emission cut 90% Vestas V90 3000 Single-Axis
2030,Paraguay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Trade Emission cut 90% Vestas V90 3000 Single-Axis
2030,Uruguay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8364331574943557,0.0,0.0,Trade Emission cut 90% Vestas V90 3000 Single-Axis
2035,Argentina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.749110701995814,0.0,0.0,0.0,0.9389999999999998,0.0,0.0,0.0,9.260089391753906,0.0,14.914324528351141,Trade Emission cut 90% Vestas V90 3000 Single-Axis
2035,Brazil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.795343687816018,0.0,0.0,0.0,12.679000000000002,0.0,0.0,0.0,62.10885395913232,0.0,-19.638004845487245,Trade Emission cut 90% Vestas V90 3000 Single-Axis
2035,Chile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7874850127913238,0.0,0.0060120875846526554,0.0,2.33,0.0,0.0,0.0,6.363663415985095,0.0,0.0,Trade Emission cut 90% Vestas V90 3000 Single-Axis
2035,Paraguay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Trade Emission cut 90% Vestas V90 3000 Single-Axis
2035,Uruguay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8262031964489356,0.0,-0.25290116271585805,Trade Emission cut 90% Vestas V90 3000 Single-Axis
2040,Argentina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.175823082923262,0.0,0.0,0.0,6.237,0.0,0.0,0.0,11.325943147194703,0.0,23.123391943316427,Trade Emission cut 90% Vestas V90 3000 Single-Axis
2040,Brazil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.530988960530497,0.0,0.0,0.0,6.935000000000002,0.0,0.0,0.0,70.95515135399671,0.0,10.366191261666884,Trade Emission cut 90% Vestas V90 3000 Single-Axis
2040,Chile,1.2948388531630532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.330780564748464,0.0,0.2,0.0,3.825,0.0,0.0,0.0,12.09067258825715,0.0,1.488,Trade Emission cut 90% Vestas V90 3000 Single-Axis
2040,Paraguay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Trade Emission cut 90% Vestas V90 3000 Single-Axis
2040,Uruguay,0.12121275270456876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02831583513174041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8746365032617915,0.0,0.19221813263932463,Trade Emission cut 90% Vestas V90 3000 Single-Axis
2045,Argentina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.28760746620529,0.0,0.0,0.0,7.122,0.0,0.0,0.0,16.378389391753906,0.0,36.980633640844296,Trade Emission cut 90% Vestas V90 3000 Single-Axis
2045,Brazil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.87830933093677,0.0,0.0,0.0,17.189,0.0,0.0,0.0,49.778211609468656,0.0,76.44794086946865,Trade Emission cut 90% Vestas V90 3000 Single-Axis
2045,Chile,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.866051386060441,0.0,0.2,0.0,3.825,0.0,0.0,0.0,26.249135089906826,0.0,1.488,Trade Emission cut 90% Vestas V90 3000 Single-Axis
2045,Paraguay,0.49763592096595044,0.0,0.0,0.0,0.0,0.0,-0.11618105174065779,0.0,-0.727952311283821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0047890228831395,0.0,0.1238636523384784,Trade Emission cut 90% Vestas V90 3000 Single-Axis
2045,Uruguay,0.31765257599239066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.5016841648682595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8113410332125466,0.0,0.9147173734770067,Trade Emission cut 90% Vestas V90 3000 Single-Axis
2050,Argentina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41.978933470620774,0.0,0.0,0.0,9.249,0.0,0.0,0.0,27.22348939175391,0.0,56.888453365132705,Trade Emission cut 90% Vestas V90 3000 Single-Axis
2050,Brazil,0.0,0.0,12.630969343362837,0.0,0.0,0.0,0.0,0.0,-26.515684385791275,0.0,0.0,0.0,17.369999999999997,0.0,9.95,0.0,19.17749999999998,0.0,73.13650501544284,Trade Emission cut 90% Vestas V90 3000 Single-Axis
2050,Chile,10.0,0.0,1.4363439478701778,0.0,0.0,0.0,0.0,0.0,-9.56737023784316,0.0,0.2,0.0,3.825,0.0,0.0,0.0,23.8508301046648,0.0,12.885562973823374,Trade Emission cut 90% Vestas V90 3000 Single-Axis
2050,Paraguay,2.010571340743156,0.0,0.0,0.0,0.0,0.0,-0.125,0.0,-1.79339071482989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9696725711870435,0.0,1.7628797370363563,Trade Emission cut 90% Vestas V90 3000 Single-Axis
2050,Uruguay,0.5189590098459539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.5016841648682595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8422701127778618,0.0,1.6563535656146753,Trade Emission cut 90% Vestas V90 3000 Single-Axis
2025,Argentina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1501974688787486,0.0,0.0,Trade Emission cut 90% Siemens SWT 3.6 107 Single-Axis
2025,Brazil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.274647106634914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.01847912666705,0.0,-13.16671565636699,Trade Emission cut 90% Siemens SWT 3.6 107 Single-Axis
2025,Chile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29999999999999993,0.0,0.0,0.0,1.6370289812217798,0.0,0.0,Trade Emission cut 90% Siemens SWT 3.6 107 Single-Axis
2025,Paraguay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Trade Emission cut 90% Siemens SWT 3.6 107 Single-Axis
2025,Uruguay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Trade Emission cut 90% Siemens SWT 3.6 107 Single-Axis
2030,Argentina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.371,0.0,0.0,0.0,7.669102276562667,0.0,2.4595060602213845,Trade Emission cut 90% Siemens SWT 3.6 107 Single-Axis
2030,Brazil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.835342895095776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.461689118605904,0.0,-20.159999999999997,Trade Emission cut 90% Siemens SWT 3.6 107 Single-Axis
2030,Chile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2937811526234566,0.0,0.0,0.0,0.29999999999999993,0.0,0.0,0.0,3.936357066268606,0.0,0.0,Trade Emission cut 90% Siemens SWT 3.6 107 Single-Axis
2030,Paraguay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Trade Emission cut 90% Siemens SWT 3.6 107 Single-Axis
2030,Uruguay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.752188989980994,0.0,0.0,Trade Emission cut 90% Siemens SWT 3.6 107 Single-Axis
2035,Argentina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.749110701995814,0.0,0.0,0.0,0.9389999999999998,0.0,0.0,0.0,7.669102276562667,0.0,15.10565608845977,Trade Emission cut 90% Siemens SWT 3.6 107 Single-Axis
2035,Brazil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.112043752083832,0.0,0.0,0.0,16.911,0.0,0.0,0.0,48.72587015799499,0.0,-12.662018142830098,Trade Emission cut 90% Siemens SWT 3.6 107 Single-Axis
2035,Chile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.290792219723592,0.0,0.0,0.0,1.02,0.0,0.0,0.0,6.175883252246938,0.0,0.0,Trade Emission cut 90% Siemens SWT 3.6 107 Single-Axis
2035,Paraguay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Trade Emission cut 90% Siemens SWT 3.6 107 Single-Axis
2035,Uruguay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5777070354045957,0.0,-0.18806455520362814,Trade Emission cut 90% Siemens SWT 3.6 107 Single-Axis
2040,Argentina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.267884491902022,0.0,0.0,0.0,6.237,0.0,0.0,0.0,9.33100227656267,0.0,22.301189800607347,Trade Emission cut 90% Siemens SWT 3.6 107 Single-Axis
2040,Brazil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.19388814364855,0.0,0.0,0.0,6.771000000000001,0.0,0.0,0.0,64.1107186857613,0.0,12.563375590108365,Trade Emission cut 90% Siemens SWT 3.6 107 Single-Axis
2040,Chile,0.20476964526135205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.67715500458688,0.0,0.2,0.0,3.825,0.0,0.0,0.0,10.947167537395458,0.0,1.143,Trade Emission cut 90% Siemens SWT 3.6 107 Single-Axis
2040,Paraguay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Trade Emission cut 90% Siemens SWT 3.6 107 Single-Axis
2040,Uruguay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49241519957361923,0.0,0.367218494903087,Trade Emission cut 90% Siemens SWT 3.6 107 Single-Axis
2045,Argentina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.432417547202814,0.0,0.0,0.0,7.122,0.0,0.0,0.0,11.84578322215745,0.0,36.67442762029306,Trade Emission cut 90% Siemens SWT 3.6 107 Single-Axis
2045,Brazil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.541208514054823,0.0,0.0,0.0,16.568999999999996,0.0,0.0,0.0,43.938113416156796,0.0,69.14424979896808,Trade Emission cut 90% Siemens SWT 3.6 107 Single-Axis
2045,Chile,6.931743790482594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.834564388546575,0.0,0.2,0.0,3.825,0.0,0.0,0.0,20.544616112028855,0.0,3.153,Trade Emission cut 90% Siemens SWT 3.6 107 Single-Axis
2045,Paraguay,0.528061682348236,0.0,0.0,0.0,0.0,0.0,-0.11618105174065779,0.0,-0.7882052539600792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0969244441807904,0.0,0.17237674132791972,Trade Emission cut 90% Siemens SWT 3.6 107 Single-Axis
2045,Uruguay,0.10813266047992792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28113921951400833,0.0,0.9320246002189818,Trade Emission cut 90% Siemens SWT 3.6 107 Single-Axis
2050,Argentina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.13599487959975,0.0,0.0,0.0,7.122,0.0,0.0,0.0,20.441446978737353,0.0,66.71304374297378,Trade Emission cut 90% Siemens SWT 3.6 107 Single-Axis
2050,Brazil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.95369065852786,0.0,0.0,0.0,17.369999999999997,0.0,5.761415977453504,0.0,19.17749999999998,0.0,100.54199999999999,Trade Emission cut 90% Siemens SWT 3.6 107 Single-Axis
2050,Chile,10.0,0.0,1.2038472746202804,0.0,0.0,0.0,0.0,0.0,-9.574390020801722,0.0,0.2,0.0,3.825,0.0,0.0,0.0,23.682180820469714,0.0,11.99794668577228,Trade Emission cut 90% Siemens SWT 3.6 107 Single-Axis
2050,Paraguay,1.9572966090380586,0.0,0.0,0.0,0.0,0.0,-0.125,0.0,-1.8536436575061481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.849268439457351,0.0,1.5649115726151623,Trade Emission cut 90% Siemens SWT 3.6 107 Single-Axis
2050,Uruguay,0.4652319628983632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4646416926819361,0.0,1.0855171380404958,Trade Emission cut 90% Siemens SWT 3.6 107 Single-Axis
2025,Argentina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.320829797307896,0.0,0.0,Trade Emission cut 90% Siemens SWT 2.3 93 Single-Axis
2025,Brazil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7628656269174172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.648712043044107,0.0,-7.896021170674533,Trade Emission cut 90% Siemens SWT 2.3 93 Single-Axis
2025,Chile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14499999999999996,0.0,0.0,0.0,1.5481451847088508,0.0,0.0,Trade Emission cut 90% Siemens SWT 2.3 93 Single-Axis
2025,Paraguay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Trade Emission cut 90% Siemens SWT 2.3 93 Single-Axis
2025,Uruguay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Trade Emission cut 90% Siemens SWT 2.3 93 Single-Axis
2030,Argentina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30200000000000005,0.0,0.0,0.0,5.107786290014198,0.0,3.1447616194126873,Trade Emission cut 90% Siemens SWT 2.3 93 Single-Axis
2030,Brazil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3235614153782791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.207228726848356,0.0,-11.720999999999998,Trade Emission cut 90% Siemens SWT 2.3 93 Single-Axis
2030,Chile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1464683821951276,0.0,0.0,0.0,0.29999999999999993,0.0,0.0,0.0,3.145470762662102,0.0,0.0,Trade Emission cut 90% Siemens SWT 2.3 93 Single-Axis
2030,Paraguay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Trade Emission cut 90% Siemens SWT 2.3 93 Single-Axis
2030,Uruguay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5311824701311657,0.0,0.0,Trade Emission cut 90% Siemens SWT 2.3 93 Single-Axis
2035,Argentina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.653456250163608,0.0,0.0,0.0,0.9389999999999998,0.0,0.0,0.0,5.107786290014198,0.0,14.085655186787294,Trade Emission cut 90% Siemens SWT 2.3 93 Single-Axis
2035,Brazil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.296201005333776,0.0,0.0,0.0,9.527999999999999,0.0,0.0,0.0,35.963222490504805,0.0,-3.098723237056337,Trade Emission cut 90% Siemens SWT 2.3 93 Single-Axis
2035,Chile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0751076907297756,0.0,0.0,0.0,0.96,0.0,0.0,0.0,5.133069491231802,0.0,0.0,Trade Emission cut 90% Siemens SWT 2.3 93 Single-Axis
2035,Paraguay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Trade Emission cut 90% Siemens SWT 2.3 93 Single-Axis
2035,Uruguay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08254603680145181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49278049309037963,0.0,-0.06690372600157563,Trade Emission cut 90% Siemens SWT 2.3 93 Single-Axis
2040,Argentina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.892124053371493,0.0,0.0,0.0,0.052000000000000046,0.0,0.0,0.0,6.6330893917539075,0.0,24.733615029154443,Trade Emission cut 90% Siemens SWT 2.3 93 Single-Axis
2040,Brazil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.553985346370766,0.0,0.0,0.0,6.885000000000005,0.0,0.0,0.0,55.08556126029088,0.0,16.152299961446268,Trade Emission cut 90% Siemens SWT 2.3 93 Single-Axis
2040,Chile,0.09977448602926528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6817814713338386,0.0,0.2,0.0,3.825,0.0,0.0,0.0,11.432954748985939,0.0,0.37355453867084487,Trade Emission cut 90% Siemens SWT 2.3 93 Single-Axis
2040,Paraguay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Trade Emission cut 90% Siemens SWT 2.3 93 Single-Axis
2040,Uruguay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08254603680145181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36671327789770825,0.0,0.33510840274765363,Trade Emission cut 90% Siemens SWT 2.3 93 Single-Axis
2045,Argentina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.821112028074026,0.0,0.0,0.0,4.002000000000001,0.0,0.0,0.0,10.26343976029649,0.0,37.36328454022973,Trade Emission cut 90% Siemens SWT 2.3 93 Single-Axis
2045,Brazil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.90130571677704,0.0,0.0,0.0,16.568999999999996,0.0,0.0,0.0,40.72541160946865,0.0,61.93843652132217,Trade Emission cut 90% Siemens SWT 2.3 93 Single-Axis
2045,Chile,5.166813171700524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.899416735080241,0.0,0.2,0.0,3.825,0.0,0.0,0.0,17.48053321245795,0.0,4.644,Trade Emission cut 90% Siemens SWT 2.3 93 Single-Axis
2045,Paraguay,0.46168832033982754,0.0,0.0,0.0,0.0,0.0,-0.11618105174065779,0.0,-0.7269228014108813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8092707176939065,0.0,0.1987383439238837,Trade Emission cut 90% Siemens SWT 2.3 93 Single-Axis
2045,Uruguay,0.13030821678380028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19875810810877104,0.0,0.7365695885937877,Trade Emission cut 90% Siemens SWT 2.3 93 Single-Axis
2050,Argentina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.512438032489513,0.0,0.0,0.0,4.002000000000001,0.0,0.0,0.0,19.1617970394998,0.0,63.33109512219181,Trade Emission cut 90% Siemens SWT 2.3 93 Single-Axis
2050,Brazil,0.0,0.0,0.9134986426457463,0.0,0.0,0.0,0.0,0.0,-29.016541703308782,0.0,0.0,0.0,17.369999999999997,0.0,0.7383044858871212,0.0,19.17749999999998,0.0,108.204,Trade Emission cut 90% Siemens SWT 2.3 93 Single-Axis
2050,Chile,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.964891271770938,0.0,0.2,0.0,3.825,0.0,0.0,0.0,24.206225749630015,0.0,12.056537581529215,Trade Emission cut 90% Siemens SWT 2.3 93 Single-Axis
2050,Paraguay,1.7179551299144027,0.0,0.0,0.0,0.0,0.0,-0.125,0.0,-1.7923612049569502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.671488528776431,0.0,1.4969192581405162,Trade Emission cut 90% Siemens SWT 2.3 93 Single-Axis
2050,Uruguay,0.4203466690462788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3336899566519622,0.0,0.7044663183991586,Trade Emission cut 90% Siemens SWT 2.3 93 Single-Axis
2025,Argentina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0782339815987783,0.0,0.0,Trade Emission cut 90% GE 2.5xl Single-Axis
2025,Brazil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0540634070764359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.552383715770912,0.0,-0.9420211706745345,Trade Emission cut 90% GE 2.5xl Single-Axis
2025,Chile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.951695575643503,0.0,0.0,Trade Emission cut 90% GE 2.5xl Single-Axis
2025,Paraguay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Trade Emission cut 90% GE 2.5xl Single-Axis
2025,Uruguay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Trade Emission cut 90% GE 2.5xl Single-Axis
2030,Argentina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.151943691068161,0.0,4.057254791283796,Trade Emission cut 90% GE 2.5xl Single-Axis
2030,Brazil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.493367618615574,0.0,0.0,0.0,0.7460000000000004,0.0,0.0,0.0,8.279284785925725,0.0,-1.2978610312907293,Trade Emission cut 90% GE 2.5xl Single-Axis
2030,Chile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10244339861643148,0.0,0.0,0.0,0.29999999999999993,0.0,0.0,0.0,2.737099601975655,0.0,0.0,Trade Emission cut 90% GE 2.5xl Single-Axis
2030,Paraguay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Trade Emission cut 90% GE 2.5xl Single-Axis
2030,Uruguay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1940426812821906,0.0,0.0,Trade Emission cut 90% GE 2.5xl Single-Axis
2035,Argentina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.749110701995814,0.0,0.0,0.0,0.8869999999999998,0.0,0.0,0.0,4.308589391753907,0.0,14.348602166459447,Trade Emission cut 90% GE 2.5xl Single-Axis
2035,Brazil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.409195830892282,0.0,0.0,0.0,20.411,0.0,0.0,0.0,20.25103131960718,0.0,4.0019951545127554,Trade Emission cut 90% GE 2.5xl Single-Axis
2035,Chile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4302350155078898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0500115560883865,0.0,0.0,Trade Emission cut 90% GE 2.5xl Single-Axis
2035,Paraguay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Trade Emission cut 90% GE 2.5xl Single-Axis
2035,Uruguay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3556520575364732,0.0,-0.02626493380411049,Trade Emission cut 90% GE 2.5xl Single-Axis
2040,Argentina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.609075086278418,0.0,0.0,0.0,0.052000000000000046,0.0,0.0,0.0,5.7001893917539075,0.0,23.373448246506168,Trade Emission cut 90% GE 2.5xl Single-Axis
2040,Brazil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.056431162820115,0.0,0.0,0.0,6.717000000000006,0.0,0.0,0.0,40.877151353996716,0.0,23.81790950479042,Trade Emission cut 90% GE 2.5xl Single-Axis
2040,Chile,0.006136895778537678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.408319015749537,0.0,0.2,0.0,3.825,0.0,0.0,0.0,10.917845287877196,0.0,0.0,Trade Emission cut 90% GE 2.5xl Single-Axis
2040,Paraguay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Trade Emission cut 90% GE 2.5xl Single-Axis
2040,Uruguay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23290827086474897,0.0,0.22504494926680674,Trade Emission cut 90% GE 2.5xl Single-Axis
2045,Argentina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.785859469560478,0.0,0.0,0.0,0.9370000000000003,0.0,0.0,0.0,9.013366182236028,0.0,36.93257504712612,Trade Emission cut 90% GE 2.5xl Single-Axis
