,Latitude,Longitude,project,load_zone,biome
1089,-14.75,-44.25,p_solar_Brazil_BR2345,Brazil,Caatinga
1090,-15.25,-44.25,p_solar_Brazil_BR2346,Brazil,Caatinga
1091,-15.75,-44.25,p_solar_Brazil_BR2347,Brazil,Caatinga
1092,-16.25,-44.25,p_solar_Brazil_BR2348,Brazil,Caatinga
1093,-16.75,-44.25,p_solar_Brazil_BR2349,Brazil,Cerrado
1094,-17.25,-44.25,p_solar_Brazil_BR2350,Brazil,Cerrado
1095,-17.75,-44.25,p_solar_Brazil_BR2351,Brazil,Cerrado
1096,-18.25,-44.25,p_solar_Brazil_BR2352,Brazil,Cerrado
1097,-18.75,-44.25,p_solar_Brazil_BR2353,Brazil,Cerrado
1098,-8.25,-43.75,p_solar_Brazil_BR2373,Brazil,Caatinga
1099,-8.75,-43.75,p_solar_Brazil_BR2374,Brazil,Caatinga
1100,-9.25,-43.75,p_solar_Brazil_BR2375,Brazil,Caatinga
1101,-9.75,-43.75,p_solar_Brazil_BR2376,Brazil,Caatinga
1102,-10.25,-43.75,p_solar_Brazil_BR2377,Brazil,Caatinga
1103,-10.75,-43.75,p_solar_Brazil_BR2378,Brazil,Caatinga
1104,-11.25,-43.75,p_solar_Brazil_BR2379,Brazil,Caatinga
1105,-11.75,-43.75,p_solar_Brazil_BR2380,Brazil,Caatinga
1106,-12.25,-43.75,p_solar_Brazil_BR2381,Brazil,Caatinga
1107,-12.75,-43.75,p_solar_Brazil_BR2382,Brazil,Caatinga
1108,-13.25,-43.75,p_solar_Brazil_BR2383,Brazil,Caatinga
1109,-13.75,-43.75,p_solar_Brazil_BR2384,Brazil,Caatinga
1110,-14.25,-43.75,p_solar_Brazil_BR2385,Brazil,Caatinga
1111,-14.75,-43.75,p_solar_Brazil_BR2386,Brazil,Caatinga
1112,-15.25,-43.75,p_solar_Brazil_BR2387,Brazil,Caatinga
1113,-15.75,-43.75,p_solar_Brazil_BR2388,Brazil,Caatinga
1114,-16.25,-43.75,p_solar_Brazil_BR2389,Brazil,Caatinga
1115,-16.75,-43.75,p_solar_Brazil_BR2390,Brazil,Cerrado
1116,-17.25,-43.75,p_solar_Brazil_BR2391,Brazil,Cerrado
1117,-17.75,-43.75,p_solar_Brazil_BR2392,Brazil,Cerrado
1118,-18.25,-43.75,p_solar_Brazil_BR2393,Brazil,Cerrado
1119,-7.75,-43.25,p_solar_Brazil_BR2413,Brazil,Caatinga
1120,-8.25,-43.25,p_solar_Brazil_BR2414,Brazil,Caatinga
1121,-8.75,-43.25,p_solar_Brazil_BR2415,Brazil,Caatinga
1122,-9.25,-43.25,p_solar_Brazil_BR2416,Brazil,Caatinga
1123,-9.75,-43.25,p_solar_Brazil_BR2417,Brazil,Caatinga
1124,-10.25,-43.25,p_solar_Brazil_BR2418,Brazil,Caatinga
1125,-10.75,-43.25,p_solar_Brazil_BR2419,Brazil,Caatinga
1126,-11.25,-43.25,p_solar_Brazil_BR2420,Brazil,Caatinga
1127,-11.75,-43.25,p_solar_Brazil_BR2421,Brazil,Caatinga
1128,-12.25,-43.25,p_solar_Brazil_BR2422,Brazil,Caatinga
1129,-14.25,-43.25,p_solar_Brazil_BR2426,Brazil,Caatinga
1130,-14.75,-43.25,p_solar_Brazil_BR2427,Brazil,Caatinga
1131,-15.25,-43.25,p_solar_Brazil_BR2428,Brazil,Caatinga
1132,-15.75,-43.25,p_solar_Brazil_BR2429,Brazil,Caatinga
1133,-16.25,-43.25,p_solar_Brazil_BR2430,Brazil,Caatinga
1134,-16.75,-43.25,p_solar_Brazil_BR2431,Brazil,Cerrado
1135,-17.25,-43.25,p_solar_Brazil_BR2432,Brazil,Cerrado
1136,-2.75,-42.75,p_solar_Brazil_BR2444,Brazil,Caatinga
1137,-3.25,-42.75,p_solar_Brazil_BR2445,Brazil,Caatinga
1138,-7.25,-42.75,p_solar_Brazil_BR2453,Brazil,Caatinga
1139,-7.75,-42.75,p_solar_Brazil_BR2454,Brazil,Caatinga
1140,-8.25,-42.75,p_solar_Brazil_BR2455,Brazil,Caatinga
1141,-8.75,-42.75,p_solar_Brazil_BR2456,Brazil,Caatinga
1142,-9.25,-42.75,p_solar_Brazil_BR2457,Brazil,Caatinga
1143,-9.75,-42.75,p_solar_Brazil_BR2458,Brazil,Caatinga
1144,-10.25,-42.75,p_solar_Brazil_BR2459,Brazil,Caatinga
1145,-10.75,-42.75,p_solar_Brazil_BR2460,Brazil,Caatinga
1146,-11.25,-42.75,p_solar_Brazil_BR2461,Brazil,Caatinga
1147,-11.75,-42.75,p_solar_Brazil_BR2462,Brazil,Caatinga
1148,-3.25,-42.25,p_solar_Brazil_BR2485,Brazil,Caatinga
1149,-3.75,-42.25,p_solar_Brazil_BR2486,Brazil,Caatinga
1150,-6.75,-42.25,p_solar_Brazil_BR2492,Brazil,Caatinga
1151,-7.25,-42.25,p_solar_Brazil_BR2493,Brazil,Caatinga
1152,-7.75,-42.25,p_solar_Brazil_BR2494,Brazil,Caatinga
1153,-8.25,-42.25,p_solar_Brazil_BR2495,Brazil,Caatinga
1154,-8.75,-42.25,p_solar_Brazil_BR2496,Brazil,Caatinga
1155,-9.25,-42.25,p_solar_Brazil_BR2497,Brazil,Caatinga
1156,-9.75,-42.25,p_solar_Brazil_BR2498,Brazil,Caatinga
1157,-10.25,-42.25,p_solar_Brazil_BR2499,Brazil,Caatinga
1158,-10.75,-42.25,p_solar_Brazil_BR2500,Brazil,Caatinga
1159,-11.25,-42.25,p_solar_Brazil_BR2501,Brazil,Caatinga
1160,-3.25,-41.75,p_solar_Brazil_BR2525,Brazil,Caatinga
1161,-3.75,-41.75,p_solar_Brazil_BR2526,Brazil,Caatinga
1162,-4.25,-41.75,p_solar_Brazil_BR2527,Brazil,Caatinga
1163,-4.75,-41.75,p_solar_Brazil_BR2528,Brazil,Caatinga
1164,-5.25,-41.75,p_solar_Brazil_BR2529,Brazil,Caatinga
1165,-5.75,-41.75,p_solar_Brazil_BR2530,Brazil,Caatinga
1166,-6.25,-41.75,p_solar_Brazil_BR2531,Brazil,Caatinga
1167,-6.75,-41.75,p_solar_Brazil_BR2532,Brazil,Caatinga
1168,-7.25,-41.75,p_solar_Brazil_BR2533,Brazil,Caatinga
1169,-7.75,-41.75,p_solar_Brazil_BR2534,Brazil,Caatinga
1170,-8.25,-41.75,p_solar_Brazil_BR2535,Brazil,Caatinga
1171,-8.75,-41.75,p_solar_Brazil_BR2536,Brazil,Caatinga
1172,-9.25,-41.75,p_solar_Brazil_BR2537,Brazil,Caatinga
1173,-9.75,-41.75,p_solar_Brazil_BR2538,Brazil,Caatinga
1174,-10.25,-41.75,p_solar_Brazil_BR2539,Brazil,Caatinga
1175,-10.75,-41.75,p_solar_Brazil_BR2540,Brazil,Caatinga
1176,-11.25,-41.75,p_solar_Brazil_BR2541,Brazil,Caatinga
1177,-21.25,-41.75,p_solar_Brazil_BR2561,Brazil,Caatinga
1178,-21.75,-41.75,p_solar_Brazil_BR2562,Brazil,Caatinga
1179,-3.25,-41.25,p_solar_Brazil_BR2564,Brazil,Caatinga
1180,-3.75,-41.25,p_solar_Brazil_BR2565,Brazil,Caatinga
1181,-4.25,-41.25,p_solar_Brazil_BR2566,Brazil,Caatinga
1182,-4.75,-41.25,p_solar_Brazil_BR2567,Brazil,Caatinga
1183,-5.25,-41.25,p_solar_Brazil_BR2568,Brazil,Caatinga
1184,-5.75,-41.25,p_solar_Brazil_BR2569,Brazil,Caatinga
1185,-6.25,-41.25,p_solar_Brazil_BR2570,Brazil,Caatinga
1186,-6.75,-41.25,p_solar_Brazil_BR2571,Brazil,Caatinga
1187,-7.25,-41.25,p_solar_Brazil_BR2572,Brazil,Caatinga
1188,-7.75,-41.25,p_solar_Brazil_BR2573,Brazil,Caatinga
1189,-8.25,-41.25,p_solar_Brazil_BR2574,Brazil,Caatinga
1190,-8.75,-41.25,p_solar_Brazil_BR2575,Brazil,Caatinga
1191,-9.25,-41.25,p_solar_Brazil_BR2576,Brazil,Caatinga
1192,-9.75,-41.25,p_solar_Brazil_BR2577,Brazil,Caatinga
1193,-10.25,-41.25,p_solar_Brazil_BR2578,Brazil,Caatinga
1194,-10.75,-41.25,p_solar_Brazil_BR2579,Brazil,Caatinga
1195,-11.25,-41.25,p_solar_Brazil_BR2580,Brazil,Caatinga
1196,-21.25,-41.25,p_solar_Brazil_BR2600,Brazil,Caatinga
1197,-21.75,-41.25,p_solar_Brazil_BR2601,Brazil,Caatinga
1198,-3.25,-40.75,p_solar_Brazil_BR2602,Brazil,Caatinga
1199,-3.75,-40.75,p_solar_Brazil_BR2603,Brazil,Caatinga
1200,-4.25,-40.75,p_solar_Brazil_BR2604,Brazil,Caatinga
1201,-4.75,-40.75,p_solar_Brazil_BR2605,Brazil,Caatinga
1202,-5.25,-40.75,p_solar_Brazil_BR2606,Brazil,Caatinga
1203,-5.75,-40.75,p_solar_Brazil_BR2607,Brazil,Caatinga
1204,-6.25,-40.75,p_solar_Brazil_BR2608,Brazil,Caatinga
1205,-6.75,-40.75,p_solar_Brazil_BR2609,Brazil,Caatinga
1206,-7.25,-40.75,p_solar_Brazil_BR2610,Brazil,Caatinga
1207,-7.75,-40.75,p_solar_Brazil_BR2611,Brazil,Caatinga
1208,-8.25,-40.75,p_solar_Brazil_BR2612,Brazil,Caatinga
1209,-8.75,-40.75,p_solar_Brazil_BR2613,Brazil,Caatinga
1210,-9.25,-40.75,p_solar_Brazil_BR2614,Brazil,Caatinga
1211,-9.75,-40.75,p_solar_Brazil_BR2615,Brazil,Caatinga
1212,-10.25,-40.75,p_solar_Brazil_BR2616,Brazil,Caatinga
1213,-10.75,-40.75,p_solar_Brazil_BR2617,Brazil,Caatinga
1214,-20.75,-40.75,p_solar_Brazil_BR2637,Brazil,Caatinga
1215,-3.25,-40.25,p_solar_Brazil_BR2638,Brazil,Caatinga
1216,-3.75,-40.25,p_solar_Brazil_BR2639,Brazil,Caatinga
1217,-4.25,-40.25,p_solar_Brazil_BR2640,Brazil,Caatinga
1218,-4.75,-40.25,p_solar_Brazil_BR2641,Brazil,Caatinga
1219,-5.25,-40.25,p_solar_Brazil_BR2642,Brazil,Caatinga
1220,-5.75,-40.25,p_solar_Brazil_BR2643,Brazil,Caatinga
1221,-6.25,-40.25,p_solar_Brazil_BR2644,Brazil,Caatinga
1222,-6.75,-40.25,p_solar_Brazil_BR2645,Brazil,Caatinga
1223,-7.25,-40.25,p_solar_Brazil_BR2646,Brazil,Caatinga
1224,-7.75,-40.25,p_solar_Brazil_BR2647,Brazil,Caatinga
1225,-8.25,-40.25,p_solar_Brazil_BR2648,Brazil,Caatinga
1226,-8.75,-40.25,p_solar_Brazil_BR2649,Brazil,Caatinga
1227,-9.25,-40.25,p_solar_Brazil_BR2650,Brazil,Caatinga
1228,-9.75,-40.25,p_solar_Brazil_BR2651,Brazil,Caatinga
1229,-10.25,-40.25,p_solar_Brazil_BR2652,Brazil,Caatinga
1230,-10.75,-40.25,p_solar_Brazil_BR2653,Brazil,Caatinga
1231,-11.25,-40.25,p_solar_Brazil_BR2654,Brazil,Caatinga
1232,-3.25,-39.75,p_solar_Brazil_BR2673,Brazil,Caatinga
1233,-3.75,-39.75,p_solar_Brazil_BR2674,Brazil,Caatinga
1234,-4.25,-39.75,p_solar_Brazil_BR2675,Brazil,Caatinga
1235,-4.75,-39.75,p_solar_Brazil_BR2676,Brazil,Caatinga
1236,-5.25,-39.75,p_solar_Brazil_BR2677,Brazil,Caatinga
1237,-5.75,-39.75,p_solar_Brazil_BR2678,Brazil,Caatinga
1238,-6.25,-39.75,p_solar_Brazil_BR2679,Brazil,Caatinga
1239,-6.75,-39.75,p_solar_Brazil_BR2680,Brazil,Caatinga
1240,-7.25,-39.75,p_solar_Brazil_BR2681,Brazil,Caatinga
1241,-7.75,-39.75,p_solar_Brazil_BR2682,Brazil,Caatinga
1242,-8.25,-39.75,p_solar_Brazil_BR2683,Brazil,Caatinga
1243,-8.75,-39.75,p_solar_Brazil_BR2684,Brazil,Caatinga
1244,-9.25,-39.75,p_solar_Brazil_BR2685,Brazil,Caatinga
1245,-9.75,-39.75,p_solar_Brazil_BR2686,Brazil,Caatinga
1246,-10.25,-39.75,p_solar_Brazil_BR2687,Brazil,Caatinga
1247,-10.75,-39.75,p_solar_Brazil_BR2688,Brazil,Caatinga
1248,-11.25,-39.75,p_solar_Brazil_BR2689,Brazil,Caatinga
1249,-3.25,-39.25,p_solar_Brazil_BR2706,Brazil,Caatinga
1250,-3.75,-39.25,p_solar_Brazil_BR2707,Brazil,Caatinga
1251,-4.25,-39.25,p_solar_Brazil_BR2708,Brazil,Caatinga
1252,-4.75,-39.25,p_solar_Brazil_BR2709,Brazil,Caatinga
1253,-5.25,-39.25,p_solar_Brazil_BR2710,Brazil,Caatinga
1254,-5.75,-39.25,p_solar_Brazil_BR2711,Brazil,Caatinga
1255,-6.25,-39.25,p_solar_Brazil_BR2712,Brazil,Caatinga
1256,-6.75,-39.25,p_solar_Brazil_BR2713,Brazil,Caatinga
1257,-7.25,-39.25,p_solar_Brazil_BR2714,Brazil,Caatinga
1258,-7.75,-39.25,p_solar_Brazil_BR2715,Brazil,Caatinga
1259,-8.25,-39.25,p_solar_Brazil_BR2716,Brazil,Caatinga
1260,-8.75,-39.25,p_solar_Brazil_BR2717,Brazil,Caatinga
1261,-9.25,-39.25,p_solar_Brazil_BR2718,Brazil,Caatinga
1262,-9.75,-39.25,p_solar_Brazil_BR2719,Brazil,Caatinga
1263,-10.25,-39.25,p_solar_Brazil_BR2720,Brazil,Caatinga
1264,-10.75,-39.25,p_solar_Brazil_BR2721,Brazil,Caatinga
1265,-11.25,-39.25,p_solar_Brazil_BR2722,Brazil,Caatinga
1266,-11.75,-39.25,p_solar_Brazil_BR2723,Brazil,Caatinga
1267,-3.75,-38.75,p_solar_Brazil_BR2736,Brazil,Caatinga
1268,-4.25,-38.75,p_solar_Brazil_BR2737,Brazil,Caatinga
1269,-4.75,-38.75,p_solar_Brazil_BR2738,Brazil,Caatinga
1270,-5.25,-38.75,p_solar_Brazil_BR2739,Brazil,Caatinga
1271,-5.75,-38.75,p_solar_Brazil_BR2740,Brazil,Caatinga
1272,-6.25,-38.75,p_solar_Brazil_BR2741,Brazil,Caatinga
1273,-6.75,-38.75,p_solar_Brazil_BR2742,Brazil,Caatinga
1274,-7.25,-38.75,p_solar_Brazil_BR2743,Brazil,Caatinga
1275,-7.75,-38.75,p_solar_Brazil_BR2744,Brazil,Caatinga
1276,-8.25,-38.75,p_solar_Brazil_BR2745,Brazil,Caatinga
1277,-8.75,-38.75,p_solar_Brazil_BR2746,Brazil,Caatinga
1278,-9.25,-38.75,p_solar_Brazil_BR2747,Brazil,Caatinga
1279,-9.75,-38.75,p_solar_Brazil_BR2748,Brazil,Caatinga
1280,-10.25,-38.75,p_solar_Brazil_BR2749,Brazil,Caatinga
1281,-10.75,-38.75,p_solar_Brazil_BR2750,Brazil,Caatinga
1282,-11.25,-38.75,p_solar_Brazil_BR2751,Brazil,Caatinga
1283,-11.75,-38.75,p_solar_Brazil_BR2752,Brazil,Caatinga
1284,-12.25,-38.75,p_solar_Brazil_BR2753,Brazil,Caatinga
1285,-4.25,-38.25,p_solar_Brazil_BR2754,Brazil,Caatinga
1286,-4.75,-38.25,p_solar_Brazil_BR2755,Brazil,Caatinga
1287,-5.25,-38.25,p_solar_Brazil_BR2756,Brazil,Caatinga
1288,-5.75,-38.25,p_solar_Brazil_BR2757,Brazil,Caatinga
1289,-6.25,-38.25,p_solar_Brazil_BR2758,Brazil,Caatinga
1290,-6.75,-38.25,p_solar_Brazil_BR2759,Brazil,Caatinga
1291,-7.25,-38.25,p_solar_Brazil_BR2760,Brazil,Caatinga
1292,-7.75,-38.25,p_solar_Brazil_BR2761,Brazil,Caatinga
1293,-8.25,-38.25,p_solar_Brazil_BR2762,Brazil,Caatinga
1294,-8.75,-38.25,p_solar_Brazil_BR2763,Brazil,Caatinga
1295,-9.25,-38.25,p_solar_Brazil_BR2764,Brazil,Caatinga
1296,-9.75,-38.25,p_solar_Brazil_BR2765,Brazil,Caatinga
1297,-10.25,-38.25,p_solar_Brazil_BR2766,Brazil,Caatinga
1298,-10.75,-38.25,p_solar_Brazil_BR2767,Brazil,Caatinga
1299,-11.25,-38.25,p_solar_Brazil_BR2768,Brazil,Caatinga
1300,-11.75,-38.25,p_solar_Brazil_BR2769,Brazil,Caatinga
1301,-12.25,-38.25,p_solar_Brazil_BR2770,Brazil,Caatinga
1302,-4.75,-37.75,p_solar_Brazil_BR2772,Brazil,Caatinga
1303,-5.25,-37.75,p_solar_Brazil_BR2773,Brazil,Caatinga
1304,-5.75,-37.75,p_solar_Brazil_BR2774,Brazil,Caatinga
1305,-6.25,-37.75,p_solar_Brazil_BR2775,Brazil,Caatinga
1306,-6.75,-37.75,p_solar_Brazil_BR2776,Brazil,Caatinga
1307,-7.25,-37.75,p_solar_Brazil_BR2777,Brazil,Caatinga
1308,-7.75,-37.75,p_solar_Brazil_BR2778,Brazil,Caatinga
1309,-8.25,-37.75,p_solar_Brazil_BR2779,Brazil,Caatinga
1310,-8.75,-37.75,p_solar_Brazil_BR2780,Brazil,Caatinga
1311,-9.25,-37.75,p_solar_Brazil_BR2781,Brazil,Caatinga
1312,-9.75,-37.75,p_solar_Brazil_BR2782,Brazil,Caatinga
1313,-10.25,-37.75,p_solar_Brazil_BR2783,Brazil,Caatinga
1314,-10.75,-37.75,p_solar_Brazil_BR2784,Brazil,Caatinga
1315,-11.25,-37.75,p_solar_Brazil_BR2785,Brazil,Caatinga
1316,-11.75,-37.75,p_solar_Brazil_BR2786,Brazil,Caatinga
1317,-5.25,-37.25,p_solar_Brazil_BR2787,Brazil,Caatinga
1318,-5.75,-37.25,p_solar_Brazil_BR2788,Brazil,Caatinga
1319,-6.25,-37.25,p_solar_Brazil_BR2789,Brazil,Caatinga
1320,-6.75,-37.25,p_solar_Brazil_BR2790,Brazil,Caatinga
1321,-7.25,-37.25,p_solar_Brazil_BR2791,Brazil,Caatinga
1322,-7.75,-37.25,p_solar_Brazil_BR2792,Brazil,Caatinga
1323,-8.25,-37.25,p_solar_Brazil_BR2793,Brazil,Caatinga
1324,-8.75,-37.25,p_solar_Brazil_BR2794,Brazil,Caatinga
1325,-9.25,-37.25,p_solar_Brazil_BR2795,Brazil,Caatinga
1326,-9.75,-37.25,p_solar_Brazil_BR2796,Brazil,Caatinga
1327,-10.25,-37.25,p_solar_Brazil_BR2797,Brazil,Caatinga
1328,-10.75,-37.25,p_solar_Brazil_BR2798,Brazil,Caatinga
1329,-11.25,-37.25,p_solar_Brazil_BR2799,Brazil,Caatinga
1330,-5.25,-36.75,p_solar_Brazil_BR2800,Brazil,Caatinga
1331,-5.75,-36.75,p_solar_Brazil_BR2801,Brazil,Caatinga
1332,-6.25,-36.75,p_solar_Brazil_BR2802,Brazil,Caatinga
1333,-6.75,-36.75,p_solar_Brazil_BR2803,Brazil,Caatinga
1334,-7.25,-36.75,p_solar_Brazil_BR2804,Brazil,Caatinga
1335,-7.75,-36.75,p_solar_Brazil_BR2805,Brazil,Caatinga
1336,-8.25,-36.75,p_solar_Brazil_BR2806,Brazil,Caatinga
1337,-8.75,-36.75,p_solar_Brazil_BR2807,Brazil,Caatinga
1338,-9.25,-36.75,p_solar_Brazil_BR2808,Brazil,Caatinga
1339,-9.75,-36.75,p_solar_Brazil_BR2809,Brazil,Caatinga
1340,-10.25,-36.75,p_solar_Brazil_BR2810,Brazil,Caatinga
1341,-5.25,-36.25,p_solar_Brazil_BR2811,Brazil,Caatinga
1342,-5.75,-36.25,p_solar_Brazil_BR2812,Brazil,Caatinga
1343,-6.25,-36.25,p_solar_Brazil_BR2813,Brazil,Caatinga
1344,-6.75,-36.25,p_solar_Brazil_BR2814,Brazil,Caatinga
1345,-7.25,-36.25,p_solar_Brazil_BR2815,Brazil,Caatinga
1346,-7.75,-36.25,p_solar_Brazil_BR2816,Brazil,Caatinga
1347,-9.75,-36.25,p_solar_Brazil_BR2820,Brazil,Caatinga
1348,-10.25,-36.25,p_solar_Brazil_BR2821,Brazil,Caatinga
1349,-5.25,-35.75,p_solar_Brazil_BR2822,Brazil,Caatinga
1350,-5.75,-35.75,p_solar_Brazil_BR2823,Brazil,Caatinga
1351,-6.25,-35.75,p_solar_Brazil_BR2824,Brazil,Caatinga
1352,-6.75,-35.75,p_solar_Brazil_BR2825,Brazil,Caatinga
1353,-7.25,-35.75,p_solar_Brazil_BR2826,Brazil,Caatinga
1354,-7.75,-35.75,p_solar_Brazil_BR2827,Brazil,Caatinga
1355,-9.25,-35.75,p_solar_Brazil_BR2830,Brazil,Caatinga
1356,-5.75,-35.25,p_solar_Brazil_BR2831,Brazil,Caatinga
1357,-6.25,-35.25,p_solar_Brazil_BR2832,Brazil,Caatinga
1358,-6.75,-35.25,p_solar_Brazil_BR2833,Brazil,Caatinga
1359,-7.25,-35.25,p_solar_Brazil_BR2834,Brazil,Caatinga
1360,-7.75,-35.25,p_solar_Brazil_BR2835,Brazil,Caatinga
1361,-8.25,-35.25,p_solar_Brazil_BR2836,Brazil,Caatinga
1362,-8.75,-35.25,p_solar_Brazil_BR2837,Brazil,Caatinga
1363,-38.25,-72.75,p_solar_Chile_CL70,Chile,Atacama/Andes
1364,-38.75,-72.75,p_solar_Chile_CL71,Chile,Atacama/Andes
1365,-35.75,-72.25,p_solar_Chile_CL97,Chile,Atacama/Andes
1366,-36.25,-72.25,p_solar_Chile_CL98,Chile,Atacama/Andes
1367,-36.75,-72.25,p_solar_Chile_CL99,Chile,Atacama/Andes
1368,-37.25,-72.25,p_solar_Chile_CL100,Chile,Atacama/Andes
1369,-37.75,-72.25,p_solar_Chile_CL101,Chile,Atacama/Andes
1370,-38.25,-72.25,p_solar_Chile_CL102,Chile,Atacama/Andes
1371,-38.75,-72.25,p_solar_Chile_CL103,Chile,Atacama/Andes
1372,-39.25,-72.25,p_solar_Chile_CL104,Chile,Atacama/Andes
1373,-34.25,-71.75,p_solar_Chile_CL125,Chile,Atacama/Andes
1374,-34.75,-71.75,p_solar_Chile_CL126,Chile,Atacama/Andes
1375,-35.25,-71.75,p_solar_Chile_CL127,Chile,Atacama/Andes
1376,-35.75,-71.75,p_solar_Chile_CL128,Chile,Atacama/Andes
1377,-36.25,-71.75,p_solar_Chile_CL129,Chile,Atacama/Andes
1378,-36.75,-71.75,p_solar_Chile_CL130,Chile,Atacama/Andes
1379,-37.25,-71.75,p_solar_Chile_CL131,Chile,Atacama/Andes
1380,-38.25,-71.75,p_solar_Chile_CL133,Chile,Atacama/Andes
1381,-38.75,-71.75,p_solar_Chile_CL134,Chile,Atacama/Andes
1382,-28.75,-71.25,p_solar_Chile_CL145,Chile,Atacama/Andes
1383,-29.25,-71.25,p_solar_Chile_CL146,Chile,Atacama/Andes
1384,-29.75,-71.25,p_solar_Chile_CL147,Chile,Atacama/Andes
1385,-30.25,-71.25,p_solar_Chile_CL148,Chile,Atacama/Andes
1386,-31.75,-71.25,p_solar_Chile_CL151,Chile,Atacama/Andes
1387,-32.25,-71.25,p_solar_Chile_CL152,Chile,Atacama/Andes
1388,-32.75,-71.25,p_solar_Chile_CL153,Chile,Atacama/Andes
1389,-33.25,-71.25,p_solar_Chile_CL154,Chile,Atacama/Andes
1390,-33.75,-71.25,p_solar_Chile_CL155,Chile,Atacama/Andes
1391,-34.25,-71.25,p_solar_Chile_CL156,Chile,Atacama/Andes
1392,-34.75,-71.25,p_solar_Chile_CL157,Chile,Atacama/Andes
1393,-35.25,-71.25,p_solar_Chile_CL158,Chile,Atacama/Andes
1394,-35.75,-71.25,p_solar_Chile_CL159,Chile,Atacama/Andes
1395,-36.25,-71.25,p_solar_Chile_CL160,Chile,Atacama/Andes
1396,-36.75,-71.25,p_solar_Chile_CL161,Chile,Atacama/Andes
1397,-37.25,-71.25,p_solar_Chile_CL162,Chile,Atacama/Andes
1398,-37.75,-71.25,p_solar_Chile_CL163,Chile,Atacama/Andes
1399,-38.25,-71.25,p_solar_Chile_CL164,Chile,Atacama/Andes
1400,-38.75,-71.25,p_solar_Chile_CL165,Chile,Atacama/Andes
1401,-27.25,-70.75,p_solar_Chile_CL171,Chile,Atacama/Andes
1402,-27.75,-70.75,p_solar_Chile_CL172,Chile,Atacama/Andes
1403,-28.25,-70.75,p_solar_Chile_CL173,Chile,Atacama/Andes
1404,-28.75,-70.75,p_solar_Chile_CL174,Chile,Atacama/Andes
1405,-29.25,-70.75,p_solar_Chile_CL175,Chile,Atacama/Andes
1406,-29.75,-70.75,p_solar_Chile_CL176,Chile,Atacama/Andes
1407,-30.25,-70.75,p_solar_Chile_CL177,Chile,Atacama/Andes
1408,-30.75,-70.75,p_solar_Chile_CL178,Chile,Atacama/Andes
1409,-31.25,-70.75,p_solar_Chile_CL179,Chile,Atacama/Andes
1410,-31.75,-70.75,p_solar_Chile_CL180,Chile,Atacama/Andes
1411,-32.25,-70.75,p_solar_Chile_CL181,Chile,Atacama/Andes
1412,-32.75,-70.75,p_solar_Chile_CL182,Chile,Atacama/Andes
1413,-33.75,-70.75,p_solar_Chile_CL184,Chile,Atacama/Andes
1414,-34.25,-70.75,p_solar_Chile_CL185,Chile,Atacama/Andes
1415,-34.75,-70.75,p_solar_Chile_CL186,Chile,Atacama/Andes
1416,-35.25,-70.75,p_solar_Chile_CL187,Chile,Atacama/Andes
1417,-35.75,-70.75,p_solar_Chile_CL188,Chile,Atacama/Andes
1418,-36.25,-70.75,p_solar_Chile_CL189,Chile,Atacama/Andes
1419,-18.75,-70.25,p_solar_Chile_CL192,Chile,Atacama/Andes
1420,-19.25,-70.25,p_solar_Chile_CL193,Chile,Atacama/Andes
1421,-22.75,-70.25,p_solar_Chile_CL194,Chile,Atacama/Andes
1422,-23.25,-70.25,p_solar_Chile_CL195,Chile,Atacama/Andes
1423,-23.75,-70.25,p_solar_Chile_CL196,Chile,Atacama/Andes
1424,-24.25,-70.25,p_solar_Chile_CL197,Chile,Atacama/Andes
1425,-24.75,-70.25,p_solar_Chile_CL198,Chile,Atacama/Andes
1426,-25.25,-70.25,p_solar_Chile_CL199,Chile,Atacama/Andes
1427,-25.75,-70.25,p_solar_Chile_CL200,Chile,Atacama/Andes
1428,-26.25,-70.25,p_solar_Chile_CL201,Chile,Atacama/Andes
1429,-26.75,-70.25,p_solar_Chile_CL202,Chile,Atacama/Andes
1430,-27.25,-70.25,p_solar_Chile_CL203,Chile,Atacama/Andes
1431,-27.75,-70.25,p_solar_Chile_CL204,Chile,Atacama/Andes
1432,-28.25,-70.25,p_solar_Chile_CL205,Chile,Atacama/Andes
1433,-28.75,-70.25,p_solar_Chile_CL206,Chile,Atacama/Andes
1434,-29.25,-70.25,p_solar_Chile_CL207,Chile,Atacama/Andes
1435,-29.75,-70.25,p_solar_Chile_CL208,Chile,Atacama/Andes
1436,-30.25,-70.25,p_solar_Chile_CL209,Chile,Atacama/Andes
1437,-32.75,-70.25,p_solar_Chile_CL210,Chile,Atacama/Andes
1438,-33.25,-70.25,p_solar_Chile_CL211,Chile,Atacama/Andes
1439,-33.75,-70.25,p_solar_Chile_CL212,Chile,Atacama/Andes
1440,-34.25,-70.25,p_solar_Chile_CL213,Chile,Atacama/Andes
1441,-17.75,-69.75,p_solar_Chile_CL219,Chile,Atacama/Andes
1442,-18.25,-69.75,p_solar_Chile_CL220,Chile,Atacama/Andes
1443,-18.75,-69.75,p_solar_Chile_CL221,Chile,Atacama/Andes
1444,-19.25,-69.75,p_solar_Chile_CL222,Chile,Atacama/Andes
1445,-19.75,-69.75,p_solar_Chile_CL223,Chile,Atacama/Andes
1446,-20.25,-69.75,p_solar_Chile_CL224,Chile,Atacama/Andes
