period,load_zone,scs,scs_id,emis_policy,exist_trd,fixed_pv,capacity_cost,op_char,turbine,group
2035,Chile,Trade Enercon E101 3000 Fixed,prm15_wcost_re20_c2p1_t1,False,True,True,1603836274.0192087,4920,2460,4.0
2035,Chile,Trade Enercon E101 3000 Single-Axis,prm15_wcost_re10_c2p1_t1,False,True,False,1763543652.3787997,2460,2460,3.0
2035,Chile,Trade Enercon E126 7000 Fixed,prm15_wcost_re19_c2p1_t1,False,True,True,1308782982.2627268,4674,2214,4.0
2035,Chile,Trade Enercon E126 7000 Single-Axis,prm15_wcost_re9_c2p1_t1,False,True,False,1814897385.5831401,2214,2214,3.0
2035,Chile,Trade GE 1.5sle Fixed,prm15_wcost_re17_c2p1_t1,False,True,True,1327816931.3160326,4182,1722,4.0
2035,Chile,Trade GE 1.5sle Single-Axis,prm15_wcost_re7_c2p1_t1,False,True,False,1806956678.2074025,1722,1722,3.0
2035,Chile,Trade GE 2.5xl Fixed,prm15_wcost_re16_c2p1_t1,False,True,True,1466167250.7037613,3936,1476,4.0
2035,Chile,Trade GE 2.5xl Single-Axis,prm15_wcost_re6_c2p1_t1,False,True,False,1806463554.5846176,1476,1476,3.0
2035,Chile,Trade Gamesa G80 2000 Fixed,prm15_wcost_re18_c2p1_t1,False,True,True,1308782982.2627268,4428,1968,4.0
2035,Chile,Trade Gamesa G80 2000 Single-Axis,prm15_wcost_re8_c2p1_t1,False,True,False,1814897385.5831401,1968,1968,3.0
2035,Chile,Trade Siemens SWT 2.3 93 Fixed,prm15_wcost_re15_c2p1_t1,False,True,True,1318667413.517245,3690,1230,4.0
2035,Chile,Trade Siemens SWT 2.3 93 Single-Axis,prm15_wcost_re5_c2p1_t1,False,True,False,1800341209.7728384,1230,1230,3.0
2035,Chile,Trade Siemens SWT 3.6 107 Fixed,prm15_wcost_re14_c2p1_t1,False,True,True,1327816931.3160326,3444,984,4.0
2035,Chile,Trade Siemens SWT 3.6 107 Single-Axis,prm15_wcost_re4_c2p1_t1,False,True,False,1803329118.6929064,984,984,3.0
2035,Chile,Trade Vestas V164 7000 Fixed,prm15_wcost_re12_c2p1_t1,False,True,True,1327816931.3160326,2952,492,4.0
2035,Chile,Trade Vestas V164 7000 Single-Axis,prm15_wcost_re2_c2p1_t1,False,True,False,1801523734.1169446,492,492,3.0
2035,Chile,Trade Vestas V90 2000 Fixed,prm15_wcost_re11_c2p1_t1,False,True,True,1592397213.7809043,2706,246,4.0
2035,Chile,Trade Vestas V90 2000 Single-Axis,prm15_wcost_re1_c2p1_t1,False,True,False,1790922697.663513,246,246,3.0
2035,Chile,Trade Vestas V90 3000 Fixed,prm15_wcost_re13_c2p1_t1,False,True,True,1308782982.2627265,3198,738,4.0
2035,Chile,Trade Vestas V90 3000 Single-Axis,prm15_wcost_re3_c2p1_t1,False,True,False,1796009748.1155791,738,738,3.0
2035,Paraguay,Trade Emission cut 90% Enercon E101 3000 Fixed,prm15_wcost_re20_c2p1_co2_cut90p_t1,True,True,True,110678644.76154175,2820,1410,8.0
2035,Paraguay,Trade Emission cut 90% Enercon E101 3000 Single-Axis,prm15_wcost_re10_c2p1_co2_cut90p_t1,True,True,False,110678644.76154175,1410,1410,7.0
2035,Paraguay,Trade Emission cut 90% Enercon E126 7000 Fixed,prm15_wcost_re19_c2p1_co2_cut90p_t1,True,True,True,110678644.76154175,2679,1269,8.0
2035,Paraguay,Trade Emission cut 90% Enercon E126 7000 Single-Axis,prm15_wcost_re9_c2p1_co2_cut90p_t1,True,True,False,110678644.76154175,1269,1269,7.0
2035,Paraguay,Trade Emission cut 90% GE 1.5sle Fixed,prm15_wcost_re17_c2p1_co2_cut90p_t1,True,True,True,110678644.76154178,2397,987,8.0
2035,Paraguay,Trade Emission cut 90% GE 1.5sle Single-Axis,prm15_wcost_re7_c2p1_co2_cut90p_t1,True,True,False,110678644.76154175,987,987,7.0
2035,Paraguay,Trade Emission cut 90% GE 2.5xl Fixed,prm15_wcost_re16_c2p1_co2_cut90p_t1,True,True,True,110678644.76154175,2256,846,8.0
2035,Paraguay,Trade Emission cut 90% GE 2.5xl Single-Axis,prm15_wcost_re6_c2p1_co2_cut90p_t1,True,True,False,110678644.76154175,846,846,7.0
2035,Paraguay,Trade Emission cut 90% Gamesa G80 2000 Fixed,prm15_wcost_re18_c2p1_co2_cut90p_t1,True,True,True,110678644.76154175,2538,1128,8.0
2035,Paraguay,Trade Emission cut 90% Gamesa G80 2000 Single-Axis,prm15_wcost_re8_c2p1_co2_cut90p_t1,True,True,False,110678644.76154175,1128,1128,7.0
2035,Paraguay,Trade Emission cut 90% Siemens SWT 2.3 93 Fixed,prm15_wcost_re15_c2p1_co2_cut90p_t1,True,True,True,110678644.76154175,2115,705,8.0
2035,Paraguay,Trade Emission cut 90% Siemens SWT 2.3 93 Single-Axis,prm15_wcost_re5_c2p1_co2_cut90p_t1,True,True,False,110678644.76154175,705,705,7.0
2035,Paraguay,Trade Emission cut 90% Siemens SWT 3.6 107 Fixed,prm15_wcost_re14_c2p1_co2_cut90p_t1,True,True,True,110678644.76154175,1974,564,8.0
2035,Paraguay,Trade Emission cut 90% Siemens SWT 3.6 107 Single-Axis,prm15_wcost_re4_c2p1_co2_cut90p_t1,True,True,False,110678644.76154175,564,564,7.0
2035,Paraguay,Trade Emission cut 90% Vestas V164 7000 Fixed,prm15_wcost_re12_c2p1_co2_cut90p_t1,True,True,True,110678644.76154175,1692,282,8.0
2035,Paraguay,Trade Emission cut 90% Vestas V164 7000 Single-Axis,prm15_wcost_re2_c2p1_co2_cut90p_t1,True,True,False,110678644.76154175,282,282,7.0
2035,Paraguay,Trade Emission cut 90% Vestas V90 2000 Fixed,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,True,110678644.76154175,1551,141,8.0
2035,Paraguay,Trade Emission cut 90% Vestas V90 2000 Single-Axis,prm15_wcost_re1_c2p1_co2_cut90p_t1,True,True,False,110678644.76154175,141,141,7.0
2035,Paraguay,Trade Emission cut 90% Vestas V90 3000 Fixed,prm15_wcost_re13_c2p1_co2_cut90p_t1,True,True,True,110678644.76154175,1833,423,8.0
2035,Paraguay,Trade Emission cut 90% Vestas V90 3000 Single-Axis,prm15_wcost_re3_c2p1_co2_cut90p_t1,True,True,False,110678644.76154175,423,423,7.0
2035,Paraguay,Trade Enercon E101 3000 Fixed,prm15_wcost_re20_c2p1_t1,False,True,True,110678644.76154175,2820,1410,4.0
2035,Paraguay,Trade Enercon E101 3000 Single-Axis,prm15_wcost_re10_c2p1_t1,False,True,False,110678644.76154175,1410,1410,3.0
2035,Paraguay,Trade Enercon E126 7000 Fixed,prm15_wcost_re19_c2p1_t1,False,True,True,110678644.76154175,2679,1269,4.0
2035,Paraguay,Trade Enercon E126 7000 Single-Axis,prm15_wcost_re9_c2p1_t1,False,True,False,110678644.76154175,1269,1269,3.0
2035,Paraguay,Trade GE 1.5sle Fixed,prm15_wcost_re17_c2p1_t1,False,True,True,110678644.76154175,2397,987,4.0
2035,Paraguay,Trade GE 1.5sle Single-Axis,prm15_wcost_re7_c2p1_t1,False,True,False,110678644.76154175,987,987,3.0
2035,Paraguay,Trade GE 2.5xl Fixed,prm15_wcost_re16_c2p1_t1,False,True,True,110678644.76154175,2256,846,4.0
2035,Paraguay,Trade GE 2.5xl Single-Axis,prm15_wcost_re6_c2p1_t1,False,True,False,110678644.76154175,846,846,3.0
2035,Paraguay,Trade Gamesa G80 2000 Fixed,prm15_wcost_re18_c2p1_t1,False,True,True,110678644.76154175,2538,1128,4.0
2035,Paraguay,Trade Gamesa G80 2000 Single-Axis,prm15_wcost_re8_c2p1_t1,False,True,False,110678644.76154175,1128,1128,3.0
2035,Paraguay,Trade Siemens SWT 2.3 93 Fixed,prm15_wcost_re15_c2p1_t1,False,True,True,110678644.76154175,2115,705,4.0
2035,Paraguay,Trade Siemens SWT 2.3 93 Single-Axis,prm15_wcost_re5_c2p1_t1,False,True,False,110678644.76154175,705,705,3.0
2035,Paraguay,Trade Siemens SWT 3.6 107 Fixed,prm15_wcost_re14_c2p1_t1,False,True,True,110678644.76154175,1974,564,4.0
2035,Paraguay,Trade Siemens SWT 3.6 107 Single-Axis,prm15_wcost_re4_c2p1_t1,False,True,False,110678644.76154175,564,564,3.0
2035,Paraguay,Trade Vestas V164 7000 Fixed,prm15_wcost_re12_c2p1_t1,False,True,True,110678644.76154175,1692,282,4.0
2035,Paraguay,Trade Vestas V164 7000 Single-Axis,prm15_wcost_re2_c2p1_t1,False,True,False,110678644.76154175,282,282,3.0
2035,Paraguay,Trade Vestas V90 2000 Fixed,prm15_wcost_re11_c2p1_t1,False,True,True,110678644.76154175,1551,141,4.0
2035,Paraguay,Trade Vestas V90 2000 Single-Axis,prm15_wcost_re1_c2p1_t1,False,True,False,110678644.76154175,141,141,3.0
2035,Paraguay,Trade Vestas V90 3000 Fixed,prm15_wcost_re13_c2p1_t1,False,True,True,110678644.76154175,1833,423,4.0
2035,Paraguay,Trade Vestas V90 3000 Single-Axis,prm15_wcost_re3_c2p1_t1,False,True,False,110678644.76154175,423,423,3.0
2035,Uruguay,Trade Emission cut 90% Enercon E101 3000 Fixed,prm15_wcost_re20_c2p1_co2_cut90p_t1,True,True,True,426556953.5492921,2920,1460,8.0
2035,Uruguay,Trade Emission cut 90% Enercon E101 3000 Single-Axis,prm15_wcost_re10_c2p1_co2_cut90p_t1,True,True,False,456155221.31105125,1460,1460,7.0
2035,Uruguay,Trade Emission cut 90% Enercon E126 7000 Fixed,prm15_wcost_re19_c2p1_co2_cut90p_t1,True,True,True,458496908.0000056,2774,1314,8.0
2035,Uruguay,Trade Emission cut 90% Enercon E126 7000 Single-Axis,prm15_wcost_re9_c2p1_co2_cut90p_t1,True,True,False,404385559.52197474,1314,1314,7.0
2035,Uruguay,Trade Emission cut 90% GE 1.5sle Fixed,prm15_wcost_re17_c2p1_co2_cut90p_t1,True,True,True,435813416.5157657,2482,1022,8.0
2035,Uruguay,Trade Emission cut 90% GE 1.5sle Single-Axis,prm15_wcost_re7_c2p1_co2_cut90p_t1,True,True,False,409130170.74189496,1022,1022,7.0
2035,Uruguay,Trade Emission cut 90% GE 2.5xl Fixed,prm15_wcost_re16_c2p1_co2_cut90p_t1,True,True,True,423210556.0764458,2336,876,8.0
2035,Uruguay,Trade Emission cut 90% GE 2.5xl Single-Axis,prm15_wcost_re6_c2p1_co2_cut90p_t1,True,True,False,404132282.9955181,876,876,7.0
2035,Uruguay,Trade Emission cut 90% Gamesa G80 2000 Fixed,prm15_wcost_re18_c2p1_co2_cut90p_t1,True,True,True,458434257.2832356,2628,1168,8.0
2035,Uruguay,Trade Emission cut 90% Gamesa G80 2000 Single-Axis,prm15_wcost_re8_c2p1_co2_cut90p_t1,True,True,False,403379987.2990649,1168,1168,7.0
2035,Uruguay,Trade Emission cut 90% Siemens SWT 2.3 93 Fixed,prm15_wcost_re15_c2p1_co2_cut90p_t1,True,True,True,448837619.5227087,2190,730,8.0
2035,Uruguay,Trade Emission cut 90% Siemens SWT 2.3 93 Single-Axis,prm15_wcost_re5_c2p1_co2_cut90p_t1,True,True,False,418101392.6193566,730,730,7.0
2035,Uruguay,Trade Emission cut 90% Siemens SWT 3.6 107 Fixed,prm15_wcost_re14_c2p1_co2_cut90p_t1,True,True,True,446551470.95527464,2044,584,8.0
2035,Uruguay,Trade Emission cut 90% Siemens SWT 3.6 107 Single-Axis,prm15_wcost_re4_c2p1_co2_cut90p_t1,True,True,False,398730083.21354705,584,584,7.0
2035,Uruguay,Trade Emission cut 90% Vestas V164 7000 Fixed,prm15_wcost_re12_c2p1_co2_cut90p_t1,True,True,True,452407020.52433115,1752,292,8.0
2035,Uruguay,Trade Emission cut 90% Vestas V164 7000 Single-Axis,prm15_wcost_re2_c2p1_co2_cut90p_t1,True,True,False,414581042.5773385,292,292,7.0
2035,Uruguay,Trade Emission cut 90% Vestas V90 2000 Fixed,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,True,442012736.20715463,1606,146,8.0
2035,Uruguay,Trade Emission cut 90% Vestas V90 2000 Single-Axis,prm15_wcost_re1_c2p1_co2_cut90p_t1,True,True,False,398214729.45742697,146,146,7.0
2035,Uruguay,Trade Emission cut 90% Vestas V90 3000 Fixed,prm15_wcost_re13_c2p1_co2_cut90p_t1,True,True,True,462583371.77208394,1898,438,8.0
2035,Uruguay,Trade Emission cut 90% Vestas V90 3000 Single-Axis,prm15_wcost_re3_c2p1_co2_cut90p_t1,True,True,False,409712754.17116857,438,438,7.0
2035,Uruguay,Trade Enercon E101 3000 Fixed,prm15_wcost_re20_c2p1_t1,False,True,True,388504491.73382455,2920,1460,4.0
2035,Uruguay,Trade Enercon E101 3000 Single-Axis,prm15_wcost_re10_c2p1_t1,False,True,False,374951946.6907069,1460,1460,3.0
2035,Uruguay,Trade Enercon E126 7000 Fixed,prm15_wcost_re19_c2p1_t1,False,True,True,324091779.26640266,2774,1314,4.0
2035,Uruguay,Trade Enercon E126 7000 Single-Axis,prm15_wcost_re9_c2p1_t1,False,True,False,355339676.6515958,1314,1314,3.0
2035,Uruguay,Trade GE 1.5sle Fixed,prm15_wcost_re17_c2p1_t1,False,True,True,385292164.4021338,2482,1022,4.0
2035,Uruguay,Trade GE 1.5sle Single-Axis,prm15_wcost_re7_c2p1_t1,False,True,False,367239980.8610369,1022,1022,3.0
2035,Uruguay,Trade GE 2.5xl Fixed,prm15_wcost_re16_c2p1_t1,False,True,True,388253006.1125157,2336,876,4.0
2035,Uruguay,Trade GE 2.5xl Single-Axis,prm15_wcost_re6_c2p1_t1,False,True,False,382446521.34927714,876,876,3.0
2035,Uruguay,Trade Gamesa G80 2000 Fixed,prm15_wcost_re18_c2p1_t1,False,True,True,323964928.86387765,2628,1168,4.0
2035,Uruguay,Trade Gamesa G80 2000 Single-Axis,prm15_wcost_re8_c2p1_t1,False,True,False,355477605.0789083,1168,1168,3.0
2035,Uruguay,Trade Siemens SWT 2.3 93 Fixed,prm15_wcost_re15_c2p1_t1,False,True,True,388298258.9153636,2190,730,4.0
2035,Uruguay,Trade Siemens SWT 2.3 93 Single-Axis,prm15_wcost_re5_c2p1_t1,False,True,False,365392549.97605014,730,730,3.0
2035,Uruguay,Trade Siemens SWT 3.6 107 Fixed,prm15_wcost_re14_c2p1_t1,False,True,True,363211352.115687,2044,584,4.0
2035,Uruguay,Trade Siemens SWT 3.6 107 Single-Axis,prm15_wcost_re4_c2p1_t1,False,True,False,354659902.4917932,584,584,3.0
2035,Uruguay,Trade Vestas V164 7000 Fixed,prm15_wcost_re12_c2p1_t1,False,True,True,395387975.4149451,1752,292,4.0
2035,Uruguay,Trade Vestas V164 7000 Single-Axis,prm15_wcost_re2_c2p1_t1,False,True,False,360056677.82787454,292,292,3.0
2035,Uruguay,Trade Vestas V90 2000 Fixed,prm15_wcost_re11_c2p1_t1,False,True,True,390303173.07664883,1606,146,4.0
2035,Uruguay,Trade Vestas V90 2000 Single-Axis,prm15_wcost_re1_c2p1_t1,False,True,False,377695161.4469184,146,146,3.0
2035,Uruguay,Trade Vestas V90 3000 Fixed,prm15_wcost_re13_c2p1_t1,False,True,True,323408943.5340847,1898,438,4.0
2035,Uruguay,Trade Vestas V90 3000 Single-Axis,prm15_wcost_re3_c2p1_t1,False,True,False,356489768.2239568,438,438,3.0
2040,Argentina,Trade Emission cut 90% Enercon E101 3000 Fixed,prm15_wcost_re20_c2p1_co2_cut90p_t1,True,True,True,7183053501.266564,23800,11900,8.0
2040,Argentina,Trade Emission cut 90% Enercon E101 3000 Single-Axis,prm15_wcost_re10_c2p1_co2_cut90p_t1,True,True,False,7985890241.780492,11900,11900,7.0
2040,Argentina,Trade Emission cut 90% Enercon E126 7000 Fixed,prm15_wcost_re19_c2p1_co2_cut90p_t1,True,True,True,8147830168.674744,22610,10710,8.0
2040,Argentina,Trade Emission cut 90% Enercon E126 7000 Single-Axis,prm15_wcost_re9_c2p1_co2_cut90p_t1,True,True,False,7795978967.025311,10710,10710,7.0
2040,Argentina,Trade Emission cut 90% GE 1.5sle Fixed,prm15_wcost_re17_c2p1_co2_cut90p_t1,True,True,True,7609820793.048928,20230,8330,8.0
2040,Argentina,Trade Emission cut 90% GE 1.5sle Single-Axis,prm15_wcost_re7_c2p1_co2_cut90p_t1,True,True,False,6679819081.412073,8330,8330,7.0
2040,Argentina,Trade Emission cut 90% GE 2.5xl Fixed,prm15_wcost_re16_c2p1_co2_cut90p_t1,True,True,True,7420786830.037876,19040,7140,8.0
2040,Argentina,Trade Emission cut 90% GE 2.5xl Single-Axis,prm15_wcost_re6_c2p1_co2_cut90p_t1,True,True,False,6447155619.949572,7140,7140,7.0
2040,Argentina,Trade Emission cut 90% Gamesa G80 2000 Fixed,prm15_wcost_re18_c2p1_co2_cut90p_t1,True,True,True,8204366334.184811,21420,9520,8.0
2040,Argentina,Trade Emission cut 90% Gamesa G80 2000 Single-Axis,prm15_wcost_re8_c2p1_co2_cut90p_t1,True,True,False,8421883945.452168,9520,9520,7.0
2040,Argentina,Trade Emission cut 90% Siemens SWT 2.3 93 Fixed,prm15_wcost_re15_c2p1_co2_cut90p_t1,True,True,True,7639275021.693209,17850,5950,8.0
2040,Argentina,Trade Emission cut 90% Siemens SWT 2.3 93 Single-Axis,prm15_wcost_re5_c2p1_co2_cut90p_t1,True,True,False,8459328776.098744,5950,5950,7.0
2040,Argentina,Trade Emission cut 90% Siemens SWT 3.6 107 Fixed,prm15_wcost_re14_c2p1_co2_cut90p_t1,True,True,True,8367444474.141685,16660,4760,8.0
2040,Argentina,Trade Emission cut 90% Siemens SWT 3.6 107 Single-Axis,prm15_wcost_re4_c2p1_co2_cut90p_t1,True,True,False,7583948737.265402,4760,4760,7.0
2040,Argentina,Trade Emission cut 90% Vestas V164 7000 Fixed,prm15_wcost_re12_c2p1_co2_cut90p_t1,True,True,True,7735000268.130388,14280,2380,8.0
2040,Argentina,Trade Emission cut 90% Vestas V164 7000 Single-Axis,prm15_wcost_re2_c2p1_co2_cut90p_t1,True,True,False,6845416092.752881,2380,2380,7.0
2040,Argentina,Trade Emission cut 90% Vestas V90 2000 Fixed,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,True,7047429105.117911,13090,1190,8.0
2040,Argentina,Trade Emission cut 90% Vestas V90 2000 Single-Axis,prm15_wcost_re1_c2p1_co2_cut90p_t1,True,True,False,6368839089.934999,1190,1190,7.0
2040,Argentina,Trade Emission cut 90% Vestas V90 3000 Fixed,prm15_wcost_re13_c2p1_co2_cut90p_t1,True,True,True,8263140035.217686,15470,3570,8.0
2040,Argentina,Trade Emission cut 90% Vestas V90 3000 Single-Axis,prm15_wcost_re3_c2p1_co2_cut90p_t1,True,True,False,8268793533.695059,3570,3570,7.0
2040,Argentina,Trade Enercon E101 3000 Fixed,prm15_wcost_re20_c2p1_t1,False,True,True,3534164859.3690143,23800,11900,4.0
2040,Argentina,Trade Enercon E101 3000 Single-Axis,prm15_wcost_re10_c2p1_t1,False,True,False,3516016061.2903023,11900,11900,3.0
2040,Argentina,Trade Enercon E126 7000 Fixed,prm15_wcost_re19_c2p1_t1,False,True,True,3260225226.1433163,22610,10710,4.0
2040,Argentina,Trade Enercon E126 7000 Single-Axis,prm15_wcost_re9_c2p1_t1,False,True,False,3229782113.1187196,10710,10710,3.0
2040,Argentina,Trade GE 1.5sle Fixed,prm15_wcost_re17_c2p1_t1,False,True,True,3650130193.4390693,20230,8330,4.0
2040,Argentina,Trade GE 1.5sle Single-Axis,prm15_wcost_re7_c2p1_t1,False,True,False,3298115264.5995245,8330,8330,3.0
2040,Argentina,Trade GE 2.5xl Fixed,prm15_wcost_re16_c2p1_t1,False,True,True,3699500404.359334,19040,7140,4.0
2040,Argentina,Trade GE 2.5xl Single-Axis,prm15_wcost_re6_c2p1_t1,False,True,False,3439505607.0746284,7140,7140,3.0
2040,Argentina,Trade Gamesa G80 2000 Fixed,prm15_wcost_re18_c2p1_t1,False,True,True,3243207481.1904902,21420,9520,4.0
2040,Argentina,Trade Gamesa G80 2000 Single-Axis,prm15_wcost_re8_c2p1_t1,False,True,False,3229392007.8500743,9520,9520,3.0
2040,Argentina,Trade Siemens SWT 2.3 93 Fixed,prm15_wcost_re15_c2p1_t1,False,True,True,3641093653.656074,17850,5950,4.0
2040,Argentina,Trade Siemens SWT 2.3 93 Single-Axis,prm15_wcost_re5_c2p1_t1,False,True,False,3261345458.4325156,5950,5950,3.0
2040,Argentina,Trade Siemens SWT 3.6 107 Fixed,prm15_wcost_re14_c2p1_t1,False,True,True,3604811916.1734214,16660,4760,4.0
2040,Argentina,Trade Siemens SWT 3.6 107 Single-Axis,prm15_wcost_re4_c2p1_t1,False,True,False,3231151629.242719,4760,4760,3.0
2040,Argentina,Trade Vestas V164 7000 Fixed,prm15_wcost_re12_c2p1_t1,False,True,True,3574201639.99032,14280,2380,4.0
2040,Argentina,Trade Vestas V164 7000 Single-Axis,prm15_wcost_re2_c2p1_t1,False,True,False,3232047683.081637,2380,2380,3.0
2040,Argentina,Trade Vestas V90 2000 Fixed,prm15_wcost_re11_c2p1_t1,False,True,True,3555595731.1289763,13090,1190,4.0
2040,Argentina,Trade Vestas V90 2000 Single-Axis,prm15_wcost_re1_c2p1_t1,False,True,False,3463136265.3875227,1190,1190,3.0
2040,Argentina,Trade Vestas V90 3000 Fixed,prm15_wcost_re13_c2p1_t1,False,True,True,3190050070.272767,15470,3570,4.0
2040,Argentina,Trade Vestas V90 3000 Single-Axis,prm15_wcost_re3_c2p1_t1,False,True,False,3229290669.681912,3570,3570,3.0
2040,Brazil,Trade Emission cut 90% Enercon E101 3000 Fixed,prm15_wcost_re20_c2p1_co2_cut90p_t1,True,True,True,29917840490.835102,24900,12450,8.0
2040,Brazil,Trade Emission cut 90% Enercon E101 3000 Single-Axis,prm15_wcost_re10_c2p1_co2_cut90p_t1,True,True,False,28880150172.040813,12450,12450,7.0
2040,Brazil,Trade Emission cut 90% Enercon E126 7000 Fixed,prm15_wcost_re19_c2p1_co2_cut90p_t1,True,True,True,33464438660.698017,23655,11205,8.0
2040,Brazil,Trade Emission cut 90% Enercon E126 7000 Single-Axis,prm15_wcost_re9_c2p1_co2_cut90p_t1,True,True,False,30540617307.2191,11205,11205,7.0
2040,Brazil,Trade Emission cut 90% GE 1.5sle Fixed,prm15_wcost_re17_c2p1_co2_cut90p_t1,True,True,True,31459820023.283604,21165,8715,8.0
2040,Brazil,Trade Emission cut 90% GE 1.5sle Single-Axis,prm15_wcost_re7_c2p1_co2_cut90p_t1,True,True,False,30463622080.89703,8715,8715,7.0
2040,Brazil,Trade Emission cut 90% GE 2.5xl Fixed,prm15_wcost_re16_c2p1_co2_cut90p_t1,True,True,True,30532386471.41051,19920,7470,8.0
2040,Brazil,Trade Emission cut 90% GE 2.5xl Single-Axis,prm15_wcost_re6_c2p1_co2_cut90p_t1,True,True,False,29121360132.8735,7470,7470,7.0
2040,Brazil,Trade Emission cut 90% Gamesa G80 2000 Fixed,prm15_wcost_re18_c2p1_co2_cut90p_t1,True,True,True,32837298841.258488,22410,9960,8.0
2040,Brazil,Trade Emission cut 90% Gamesa G80 2000 Single-Axis,prm15_wcost_re8_c2p1_co2_cut90p_t1,True,True,False,29766153275.993668,9960,9960,7.0
2040,Brazil,Trade Emission cut 90% Siemens SWT 2.3 93 Fixed,prm15_wcost_re15_c2p1_co2_cut90p_t1,True,True,True,31691071173.490063,18675,6225,8.0
2040,Brazil,Trade Emission cut 90% Siemens SWT 2.3 93 Single-Axis,prm15_wcost_re5_c2p1_co2_cut90p_t1,True,True,False,29299735110.843456,6225,6225,7.0
2040,Brazil,Trade Emission cut 90% Siemens SWT 3.6 107 Fixed,prm15_wcost_re14_c2p1_co2_cut90p_t1,True,True,True,32410077023.218407,17430,4980,8.0
2040,Brazil,Trade Emission cut 90% Siemens SWT 3.6 107 Single-Axis,prm15_wcost_re4_c2p1_co2_cut90p_t1,True,True,False,29408677283.66678,4980,4980,7.0
2040,Brazil,Trade Emission cut 90% Vestas V164 7000 Fixed,prm15_wcost_re12_c2p1_co2_cut90p_t1,True,True,True,32535493511.943375,14940,2490,8.0
2040,Brazil,Trade Emission cut 90% Vestas V164 7000 Single-Axis,prm15_wcost_re2_c2p1_co2_cut90p_t1,True,True,False,31161343738.0851,2490,2490,7.0
2040,Brazil,Trade Emission cut 90% Vestas V90 2000 Fixed,prm15_wcost_re11_c2p1_co2_cut90p_t1,True,True,True,30018792040.88041,13695,1245,8.0
2040,Brazil,Trade Emission cut 90% Vestas V90 2000 Single-Axis,prm15_wcost_re1_c2p1_co2_cut90p_t1,True,True,False,29135143036.700497,1245,1245,7.0
2040,Brazil,Trade Emission cut 90% Vestas V90 3000 Fixed,prm15_wcost_re13_c2p1_co2_cut90p_t1,True,True,True,33681576257.346405,16185,3735,8.0
2040,Brazil,Trade Emission cut 90% Vestas V90 3000 Single-Axis,prm15_wcost_re3_c2p1_co2_cut90p_t1,True,True,False,30561362300.34981,3735,3735,7.0
2040,Brazil,Trade Enercon E101 3000 Fixed,prm15_wcost_re20_c2p1_t1,False,True,True,22115984218.710045,24900,12450,4.0
2040,Brazil,Trade Enercon E101 3000 Single-Axis,prm15_wcost_re10_c2p1_t1,False,True,False,22851655214.403614,12450,12450,3.0
2040,Brazil,Trade Enercon E126 7000 Fixed,prm15_wcost_re19_c2p1_t1,False,True,True,19292854915.75059,23655,11205,4.0
2040,Brazil,Trade Enercon E126 7000 Single-Axis,prm15_wcost_re9_c2p1_t1,False,True,False,20854264771.612198,11205,11205,3.0
2040,Brazil,Trade GE 1.5sle Fixed,prm15_wcost_re17_c2p1_t1,False,True,True,19013768533.8208,21165,8715,4.0
2040,Brazil,Trade GE 1.5sle Single-Axis,prm15_wcost_re7_c2p1_t1,False,True,False,21613727785.594997,8715,8715,3.0
2040,Brazil,Trade GE 2.5xl Fixed,prm15_wcost_re16_c2p1_t1,False,True,True,21903818028.063995,19920,7470,4.0
2040,Brazil,Trade GE 2.5xl Single-Axis,prm15_wcost_re6_c2p1_t1,False,True,False,21794445911.28577,7470,7470,3.0
2040,Brazil,Trade Gamesa G80 2000 Fixed,prm15_wcost_re18_c2p1_t1,False,True,True,19377864889.10058,22410,9960,4.0
2040,Brazil,Trade Gamesa G80 2000 Single-Axis,prm15_wcost_re8_c2p1_t1,False,True,False,20851386017.263096,9960,9960,3.0
2040,Brazil,Trade Siemens SWT 2.3 93 Fixed,prm15_wcost_re15_c2p1_t1,False,True,True,19107291375.3902,18675,6225,4.0
2040,Brazil,Trade Siemens SWT 2.3 93 Single-Axis,prm15_wcost_re5_c2p1_t1,False,True,False,21227730289.63914,6225,6225,3.0
2040,Brazil,Trade Siemens SWT 3.6 107 Fixed,prm15_wcost_re14_c2p1_t1,False,True,True,18937234986.469517,17430,4980,4.0
2040,Brazil,Trade Siemens SWT 3.6 107 Single-Axis,prm15_wcost_re4_c2p1_t1,False,True,False,20900248456.101383,4980,4980,3.0
2040,Brazil,Trade Vestas V164 7000 Fixed,prm15_wcost_re12_c2p1_t1,False,True,True,18892408655.29301,14940,2490,4.0
2040,Brazil,Trade Vestas V164 7000 Single-Axis,prm15_wcost_re2_c2p1_t1,False,True,False,20949545764.535744,2490,2490,3.0
2040,Brazil,Trade Vestas V90 2000 Fixed,prm15_wcost_re11_c2p1_t1,False,True,True,22058660839.691338,13695,1245,4.0
2040,Brazil,Trade Vestas V90 2000 Single-Axis,prm15_wcost_re1_c2p1_t1,False,True,False,22944597017.876812,1245,1245,3.0
2040,Brazil,Trade Vestas V90 3000 Fixed,prm15_wcost_re13_c2p1_t1,False,True,True,19377822869.81028,16185,3735,4.0
