type,period,load_zone,trade,Scenario,multiplier,trade_1
export,2020,Chile,0.00105,Vestas V90 2000 Single-Axis,-1,-0.00105
export,2020,Paraguay,45.17287,Vestas V90 2000 Single-Axis,-1,-45.17287
export,2020,Uruguay,0.6434,Vestas V90 2000 Single-Axis,-1,-0.6434
export,2025,Argentina,3.90833,Vestas V90 2000 Single-Axis,-1,-3.90833
export,2025,Brazil,1.34253,Vestas V90 2000 Single-Axis,-1,-1.34253
export,2025,Chile,0.0056,Vestas V90 2000 Single-Axis,-1,-0.0056
export,2025,Paraguay,40.18627,Vestas V90 2000 Single-Axis,-1,-40.18627
export,2025,Uruguay,0.76219,Vestas V90 2000 Single-Axis,-1,-0.76219
export,2030,Argentina,4.41784,Vestas V90 2000 Single-Axis,-1,-4.41784
export,2030,Brazil,1.17958,Vestas V90 2000 Single-Axis,-1,-1.17958
export,2030,Chile,0.01359,Vestas V90 2000 Single-Axis,-1,-0.01359
export,2030,Paraguay,33.41276,Vestas V90 2000 Single-Axis,-1,-33.41276
export,2030,Uruguay,0.30078,Vestas V90 2000 Single-Axis,-1,-0.30078
export,2035,Argentina,7.17256,Vestas V90 2000 Single-Axis,-1,-7.17256
export,2035,Brazil,0.66439,Vestas V90 2000 Single-Axis,-1,-0.66439
export,2035,Chile,0.01102,Vestas V90 2000 Single-Axis,-1,-0.01102
export,2035,Paraguay,24.7879,Vestas V90 2000 Single-Axis,-1,-24.7879
export,2035,Uruguay,0.53701,Vestas V90 2000 Single-Axis,-1,-0.53701
export,2040,Argentina,8.50631,Vestas V90 2000 Single-Axis,-1,-8.50631
export,2040,Brazil,0.78006,Vestas V90 2000 Single-Axis,-1,-0.78006
export,2040,Chile,0.00991,Vestas V90 2000 Single-Axis,-1,-0.00991
export,2040,Paraguay,13.84896,Vestas V90 2000 Single-Axis,-1,-13.84896
export,2040,Uruguay,0.58163,Vestas V90 2000 Single-Axis,-1,-0.58163
export,2045,Argentina,8.82188,Vestas V90 2000 Single-Axis,-1,-8.82188
export,2045,Brazil,3.85557,Vestas V90 2000 Single-Axis,-1,-3.85557
export,2045,Chile,0.00736,Vestas V90 2000 Single-Axis,-1,-0.00736
export,2045,Paraguay,5.16832,Vestas V90 2000 Single-Axis,-1,-5.16832
export,2045,Uruguay,0.98286,Vestas V90 2000 Single-Axis,-1,-0.98286
export,2050,Argentina,8.32288,Vestas V90 2000 Single-Axis,-1,-8.32288
export,2050,Brazil,2.80005,Vestas V90 2000 Single-Axis,-1,-2.80005
export,2050,Chile,0.00467,Vestas V90 2000 Single-Axis,-1,-0.00467
export,2050,Paraguay,8.28016,Vestas V90 2000 Single-Axis,-1,-8.28016
export,2050,Uruguay,1.34564,Vestas V90 2000 Single-Axis,-1,-1.34564
import,2020,Argentina,0.79565,Vestas V90 2000 Single-Axis,1,0.79565
import,2020,Brazil,45.55089,Vestas V90 2000 Single-Axis,1,45.55089
import,2020,Chile,0.00594,Vestas V90 2000 Single-Axis,1,0.00594
import,2020,Paraguay,0.01111,Vestas V90 2000 Single-Axis,1,0.01111
import,2020,Uruguay,0.50989,Vestas V90 2000 Single-Axis,1,0.50989
import,2025,Argentina,2.55259,Vestas V90 2000 Single-Axis,1,2.55259
import,2025,Brazil,41.83282,Vestas V90 2000 Single-Axis,1,41.83282
import,2025,Chile,0.02253,Vestas V90 2000 Single-Axis,1,0.02253
import,2025,Paraguay,0.01821,Vestas V90 2000 Single-Axis,1,0.01821
import,2025,Uruguay,1.77876,Vestas V90 2000 Single-Axis,1,1.77876
import,2030,Argentina,1.92489,Vestas V90 2000 Single-Axis,1,1.92489
import,2030,Brazil,34.55531,Vestas V90 2000 Single-Axis,1,34.55531
import,2030,Chile,0.01306,Vestas V90 2000 Single-Axis,1,0.01306
import,2030,Paraguay,0.03807,Vestas V90 2000 Single-Axis,1,0.03807
import,2030,Uruguay,2.79322,Vestas V90 2000 Single-Axis,1,2.79322
import,2035,Argentina,0.87967,Vestas V90 2000 Single-Axis,1,0.87967
import,2035,Brazil,29.54563,Vestas V90 2000 Single-Axis,1,29.54563
import,2035,Chile,0.01022,Vestas V90 2000 Single-Axis,1,0.01022
import,2035,Paraguay,0.05584,Vestas V90 2000 Single-Axis,1,0.05584
import,2035,Uruguay,2.68151,Vestas V90 2000 Single-Axis,1,2.68151
import,2040,Argentina,0.8777,Vestas V90 2000 Single-Axis,1,0.8777
import,2040,Brazil,20.24679,Vestas V90 2000 Single-Axis,1,20.24679
import,2040,Chile,0.01152,Vestas V90 2000 Single-Axis,1,0.01152
import,2040,Paraguay,0.09021,Vestas V90 2000 Single-Axis,1,0.09021
import,2040,Uruguay,2.50065,Vestas V90 2000 Single-Axis,1,2.50065
import,2045,Argentina,0.8777,Vestas V90 2000 Single-Axis,1,0.8777
import,2045,Brazil,12.78001,Vestas V90 2000 Single-Axis,1,12.78001
import,2045,Chile,0.00712,Vestas V90 2000 Single-Axis,1,0.00712
import,2045,Paraguay,2.89318,Vestas V90 2000 Single-Axis,1,2.89318
import,2045,Uruguay,2.27798,Vestas V90 2000 Single-Axis,1,2.27798
import,2050,Argentina,0.65411,Vestas V90 2000 Single-Axis,1,0.65411
import,2050,Brazil,15.94026,Vestas V90 2000 Single-Axis,1,15.94026
import,2050,Chile,0.0113,Vestas V90 2000 Single-Axis,1,0.0113
import,2050,Paraguay,2.19752,Vestas V90 2000 Single-Axis,1,2.19752
import,2050,Uruguay,1.95021,Vestas V90 2000 Single-Axis,1,1.95021
export,2020,Argentina,1.02767,Vestas V164 7000 Single-Axis,-1,-1.02767
export,2020,Brazil,0.02849,Vestas V164 7000 Single-Axis,-1,-0.02849
export,2020,Chile,0.00105,Vestas V164 7000 Single-Axis,-1,-0.00105
export,2020,Paraguay,45.17287,Vestas V164 7000 Single-Axis,-1,-45.17287
export,2020,Uruguay,0.6434,Vestas V164 7000 Single-Axis,-1,-0.6434
export,2025,Argentina,3.96001,Vestas V164 7000 Single-Axis,-1,-3.96001
export,2025,Brazil,0.48153,Vestas V164 7000 Single-Axis,-1,-0.48153
export,2025,Chile,0.0056,Vestas V164 7000 Single-Axis,-1,-0.0056
export,2025,Paraguay,40.21408,Vestas V164 7000 Single-Axis,-1,-40.21408
export,2025,Uruguay,0.69444,Vestas V164 7000 Single-Axis,-1,-0.69444
export,2030,Argentina,5.36295,Vestas V164 7000 Single-Axis,-1,-5.36295
export,2030,Brazil,1.22727,Vestas V164 7000 Single-Axis,-1,-1.22727
export,2030,Chile,0.00633,Vestas V164 7000 Single-Axis,-1,-0.00633
export,2030,Paraguay,33.41496,Vestas V164 7000 Single-Axis,-1,-33.41496
export,2030,Uruguay,0.65553,Vestas V164 7000 Single-Axis,-1,-0.65553
export,2035,Argentina,9.26349,Vestas V164 7000 Single-Axis,-1,-9.26349
export,2035,Brazil,0.47419,Vestas V164 7000 Single-Axis,-1,-0.47419
export,2035,Chile,0.01547,Vestas V164 7000 Single-Axis,-1,-0.01547
export,2035,Paraguay,24.79106,Vestas V164 7000 Single-Axis,-1,-24.79106
export,2035,Uruguay,0.17969,Vestas V164 7000 Single-Axis,-1,-0.17969
export,2040,Argentina,11.84583,Vestas V164 7000 Single-Axis,-1,-11.84583
export,2040,Brazil,0.79011,Vestas V164 7000 Single-Axis,-1,-0.79011
export,2040,Chile,0.01278,Vestas V164 7000 Single-Axis,-1,-0.01278
export,2040,Paraguay,13.84475,Vestas V164 7000 Single-Axis,-1,-13.84475
export,2045,Argentina,13.94957,Vestas V164 7000 Single-Axis,-1,-13.94957
export,2045,Brazil,2.64066,Vestas V164 7000 Single-Axis,-1,-2.64066
export,2045,Chile,0.00693,Vestas V164 7000 Single-Axis,-1,-0.00693
export,2045,Paraguay,5.74127,Vestas V164 7000 Single-Axis,-1,-5.74127
export,2050,Argentina,13.63908,Vestas V164 7000 Single-Axis,-1,-13.63908
export,2050,Brazil,3.12923,Vestas V164 7000 Single-Axis,-1,-3.12923
export,2050,Chile,0.00543,Vestas V164 7000 Single-Axis,-1,-0.00543
export,2050,Paraguay,7.29069,Vestas V164 7000 Single-Axis,-1,-7.29069
export,2050,Uruguay,0.27458,Vestas V164 7000 Single-Axis,-1,-0.27458
import,2020,Argentina,0.79565,Vestas V164 7000 Single-Axis,1,0.79565
import,2020,Brazil,45.55089,Vestas V164 7000 Single-Axis,1,45.55089
import,2020,Chile,0.00594,Vestas V164 7000 Single-Axis,1,0.00594
import,2020,Paraguay,0.01111,Vestas V164 7000 Single-Axis,1,0.01111
import,2020,Uruguay,0.50989,Vestas V164 7000 Single-Axis,1,0.50989
import,2025,Argentina,1.46937,Vestas V164 7000 Single-Axis,1,1.46937
import,2025,Brazil,41.87563,Vestas V164 7000 Single-Axis,1,41.87563
import,2025,Chile,0.02476,Vestas V164 7000 Single-Axis,1,0.02476
import,2025,Paraguay,0.01821,Vestas V164 7000 Single-Axis,1,0.01821
import,2025,Uruguay,1.9677,Vestas V164 7000 Single-Axis,1,1.9677
import,2030,Argentina,1.80629,Vestas V164 7000 Single-Axis,1,1.80629
import,2030,Brazil,36.18624,Vestas V164 7000 Single-Axis,1,36.18624
import,2030,Chile,0.01721,Vestas V164 7000 Single-Axis,1,0.01721
import,2030,Paraguay,0.03578,Vestas V164 7000 Single-Axis,1,0.03578
import,2030,Uruguay,2.62152,Vestas V164 7000 Single-Axis,1,2.62152
import,2035,Argentina,0.80795,Vestas V164 7000 Single-Axis,1,0.80795
import,2035,Brazil,30.32551,Vestas V164 7000 Single-Axis,1,30.32551
import,2035,Chile,0.00994,Vestas V164 7000 Single-Axis,1,0.00994
import,2035,Paraguay,0.0479,Vestas V164 7000 Single-Axis,1,0.0479
import,2035,Uruguay,3.53261,Vestas V164 7000 Single-Axis,1,3.53261
import,2040,Argentina,0.88262,Vestas V164 7000 Single-Axis,1,0.88262
import,2040,Brazil,18.52612,Vestas V164 7000 Single-Axis,1,18.52612
import,2040,Chile,0.01252,Vestas V164 7000 Single-Axis,1,0.01252
import,2040,Paraguay,0.07995,Vestas V164 7000 Single-Axis,1,0.07995
import,2040,Uruguay,6.99226,Vestas V164 7000 Single-Axis,1,6.99226
import,2045,Argentina,0.0,Vestas V164 7000 Single-Axis,1,0.0
import,2045,Brazil,13.16587,Vestas V164 7000 Single-Axis,1,13.16587
import,2045,Chile,0.00727,Vestas V164 7000 Single-Axis,1,0.00727
import,2045,Paraguay,2.44603,Vestas V164 7000 Single-Axis,1,2.44603
import,2045,Uruguay,6.71925,Vestas V164 7000 Single-Axis,1,6.71925
import,2050,Argentina,0.13742,Vestas V164 7000 Single-Axis,1,0.13742
import,2050,Brazil,15.39878,Vestas V164 7000 Single-Axis,1,15.39878
import,2050,Chile,0.01468,Vestas V164 7000 Single-Axis,1,0.01468
import,2050,Paraguay,3.086,Vestas V164 7000 Single-Axis,1,3.086
import,2050,Uruguay,5.70212,Vestas V164 7000 Single-Axis,1,5.70212
export,2020,Argentina,1.02767,Vestas V90 3000 Single-Axis,-1,-1.02767
export,2020,Brazil,0.02849,Vestas V90 3000 Single-Axis,-1,-0.02849
export,2020,Chile,0.00105,Vestas V90 3000 Single-Axis,-1,-0.00105
export,2020,Paraguay,45.17287,Vestas V90 3000 Single-Axis,-1,-45.17287
export,2020,Uruguay,0.6434,Vestas V90 3000 Single-Axis,-1,-0.6434
export,2025,Argentina,4.86525,Vestas V90 3000 Single-Axis,-1,-4.86525
export,2025,Brazil,0.56395,Vestas V90 3000 Single-Axis,-1,-0.56395
export,2025,Chile,0.0056,Vestas V90 3000 Single-Axis,-1,-0.0056
export,2025,Paraguay,40.20888,Vestas V90 3000 Single-Axis,-1,-40.20888
export,2025,Uruguay,0.74493,Vestas V90 3000 Single-Axis,-1,-0.74493
export,2030,Argentina,5.22712,Vestas V90 3000 Single-Axis,-1,-5.22712
export,2030,Brazil,1.22021,Vestas V90 3000 Single-Axis,-1,-1.22021
export,2030,Chile,0.00676,Vestas V90 3000 Single-Axis,-1,-0.00676
export,2030,Paraguay,33.41738,Vestas V90 3000 Single-Axis,-1,-33.41738
export,2030,Uruguay,0.66424,Vestas V90 3000 Single-Axis,-1,-0.66424
export,2035,Argentina,9.55645,Vestas V90 3000 Single-Axis,-1,-9.55645
export,2035,Brazil,0.63202,Vestas V90 3000 Single-Axis,-1,-0.63202
export,2035,Chile,0.01458,Vestas V90 3000 Single-Axis,-1,-0.01458
export,2035,Paraguay,24.79535,Vestas V90 3000 Single-Axis,-1,-24.79535
export,2035,Uruguay,0.05911,Vestas V90 3000 Single-Axis,-1,-0.05911
export,2040,Argentina,12.61495,Vestas V90 3000 Single-Axis,-1,-12.61495
export,2040,Brazil,0.74938,Vestas V90 3000 Single-Axis,-1,-0.74938
export,2040,Chile,0.01082,Vestas V90 3000 Single-Axis,-1,-0.01082
export,2040,Paraguay,13.84982,Vestas V90 3000 Single-Axis,-1,-13.84982
export,2045,Argentina,20.20959,Vestas V90 3000 Single-Axis,-1,-20.20959
export,2045,Brazil,1.9305,Vestas V90 3000 Single-Axis,-1,-1.9305
export,2045,Chile,0.00737,Vestas V90 3000 Single-Axis,-1,-0.00737
export,2045,Paraguay,7.2802,Vestas V90 3000 Single-Axis,-1,-7.2802
export,2050,Argentina,33.13112,Vestas V90 3000 Single-Axis,-1,-33.13112
export,2050,Brazil,6.96125,Vestas V90 3000 Single-Axis,-1,-6.96125
export,2050,Chile,0.00543,Vestas V90 3000 Single-Axis,-1,-0.00543
export,2050,Paraguay,4.14567,Vestas V90 3000 Single-Axis,-1,-4.14567
import,2020,Argentina,0.79565,Vestas V90 3000 Single-Axis,1,0.79565
import,2020,Brazil,45.55089,Vestas V90 3000 Single-Axis,1,45.55089
import,2020,Chile,0.00594,Vestas V90 3000 Single-Axis,1,0.00594
import,2020,Paraguay,0.01111,Vestas V90 3000 Single-Axis,1,0.01111
import,2020,Uruguay,0.50989,Vestas V90 3000 Single-Axis,1,0.50989
import,2025,Argentina,1.4803,Vestas V90 3000 Single-Axis,1,1.4803
import,2025,Brazil,43.0234,Vestas V90 3000 Single-Axis,1,43.0234
import,2025,Chile,0.02476,Vestas V90 3000 Single-Axis,1,0.02476
import,2025,Paraguay,0.01655,Vestas V90 3000 Single-Axis,1,0.01655
import,2025,Uruguay,1.8436,Vestas V90 3000 Single-Axis,1,1.8436
import,2030,Argentina,1.72222,Vestas V90 3000 Single-Axis,1,1.72222
import,2030,Brazil,36.04865,Vestas V90 3000 Single-Axis,1,36.04865
import,2030,Chile,0.01914,Vestas V90 3000 Single-Axis,1,0.01914
import,2030,Paraguay,0.03476,Vestas V90 3000 Single-Axis,1,0.03476
import,2030,Uruguay,2.71093,Vestas V90 3000 Single-Axis,1,2.71093
import,2035,Argentina,0.97726,Vestas V90 3000 Single-Axis,1,0.97726
import,2035,Brazil,30.13678,Vestas V90 3000 Single-Axis,1,30.13678
import,2035,Chile,0.01222,Vestas V90 3000 Single-Axis,1,0.01222
import,2035,Paraguay,0.05379,Vestas V90 3000 Single-Axis,1,0.05379
import,2035,Uruguay,3.87747,Vestas V90 3000 Single-Axis,1,3.87747
import,2040,Argentina,0.8425,Vestas V90 3000 Single-Axis,1,0.8425
import,2040,Brazil,19.10314,Vestas V90 3000 Single-Axis,1,19.10314
import,2040,Chile,0.0133,Vestas V90 3000 Single-Axis,1,0.0133
import,2040,Paraguay,0.09119,Vestas V90 3000 Single-Axis,1,0.09119
import,2040,Uruguay,7.17483,Vestas V90 3000 Single-Axis,1,7.17483
import,2045,Argentina,0.0,Vestas V90 3000 Single-Axis,1,0.0
import,2045,Brazil,15.00414,Vestas V90 3000 Single-Axis,1,15.00414
import,2045,Chile,0.00698,Vestas V90 3000 Single-Axis,1,0.00698
import,2045,Paraguay,1.75503,Vestas V90 3000 Single-Axis,1,1.75503
import,2045,Uruguay,12.66151,Vestas V90 3000 Single-Axis,1,12.66151
import,2050,Argentina,0.0,Vestas V90 3000 Single-Axis,1,0.0
import,2050,Brazil,12.79401,Vestas V90 3000 Single-Axis,1,12.79401
import,2050,Chile,0.01468,Vestas V90 3000 Single-Axis,1,0.01468
import,2050,Paraguay,7.22444,Vestas V90 3000 Single-Axis,1,7.22444
import,2050,Uruguay,24.21033,Vestas V90 3000 Single-Axis,1,24.21033
export,2020,Argentina,1.02767,Siemens SWT 3.6 107 Single-Axis,-1,-1.02767
export,2020,Brazil,0.02849,Siemens SWT 3.6 107 Single-Axis,-1,-0.02849
export,2020,Chile,0.00105,Siemens SWT 3.6 107 Single-Axis,-1,-0.00105
export,2020,Paraguay,45.17287,Siemens SWT 3.6 107 Single-Axis,-1,-45.17287
export,2020,Uruguay,0.6434,Siemens SWT 3.6 107 Single-Axis,-1,-0.6434
export,2025,Argentina,4.4931,Siemens SWT 3.6 107 Single-Axis,-1,-4.4931
export,2025,Brazil,0.45312,Siemens SWT 3.6 107 Single-Axis,-1,-0.45312
export,2025,Chile,0.0056,Siemens SWT 3.6 107 Single-Axis,-1,-0.0056
export,2025,Paraguay,40.21011,Siemens SWT 3.6 107 Single-Axis,-1,-40.21011
export,2025,Uruguay,0.6743,Siemens SWT 3.6 107 Single-Axis,-1,-0.6743
export,2030,Argentina,5.29495,Siemens SWT 3.6 107 Single-Axis,-1,-5.29495
export,2030,Brazil,1.22456,Siemens SWT 3.6 107 Single-Axis,-1,-1.22456
export,2030,Chile,0.00662,Siemens SWT 3.6 107 Single-Axis,-1,-0.00662
export,2030,Paraguay,33.42097,Siemens SWT 3.6 107 Single-Axis,-1,-33.42097
export,2030,Uruguay,0.6701,Siemens SWT 3.6 107 Single-Axis,-1,-0.6701
export,2035,Argentina,9.41104,Siemens SWT 3.6 107 Single-Axis,-1,-9.41104
export,2035,Brazil,0.66437,Siemens SWT 3.6 107 Single-Axis,-1,-0.66437
export,2035,Chile,0.01265,Siemens SWT 3.6 107 Single-Axis,-1,-0.01265
export,2035,Paraguay,24.79874,Siemens SWT 3.6 107 Single-Axis,-1,-24.79874
export,2035,Uruguay,0.12552,Siemens SWT 3.6 107 Single-Axis,-1,-0.12552
export,2040,Argentina,12.26388,Siemens SWT 3.6 107 Single-Axis,-1,-12.26388
export,2040,Brazil,0.81454,Siemens SWT 3.6 107 Single-Axis,-1,-0.81454
export,2040,Chile,0.0104,Siemens SWT 3.6 107 Single-Axis,-1,-0.0104
export,2040,Paraguay,13.85177,Siemens SWT 3.6 107 Single-Axis,-1,-13.85177
export,2045,Argentina,19.82143,Siemens SWT 3.6 107 Single-Axis,-1,-19.82143
export,2045,Brazil,2.43505,Siemens SWT 3.6 107 Single-Axis,-1,-2.43505
export,2045,Chile,0.00737,Siemens SWT 3.6 107 Single-Axis,-1,-0.00737
export,2045,Paraguay,6.09962,Siemens SWT 3.6 107 Single-Axis,-1,-6.09962
export,2050,Argentina,20.18712,Siemens SWT 3.6 107 Single-Axis,-1,-20.18712
export,2050,Brazil,4.62262,Siemens SWT 3.6 107 Single-Axis,-1,-4.62262
export,2050,Chile,0.00543,Siemens SWT 3.6 107 Single-Axis,-1,-0.00543
export,2050,Paraguay,5.70837,Siemens SWT 3.6 107 Single-Axis,-1,-5.70837
import,2020,Argentina,0.79565,Siemens SWT 3.6 107 Single-Axis,1,0.79565
import,2020,Brazil,45.55089,Siemens SWT 3.6 107 Single-Axis,1,45.55089
import,2020,Chile,0.00594,Siemens SWT 3.6 107 Single-Axis,1,0.00594
import,2020,Paraguay,0.01111,Siemens SWT 3.6 107 Single-Axis,1,0.01111
import,2020,Uruguay,0.50989,Siemens SWT 3.6 107 Single-Axis,1,0.50989
import,2025,Argentina,1.44059,Siemens SWT 3.6 107 Single-Axis,1,1.44059
import,2025,Brazil,42.37282,Siemens SWT 3.6 107 Single-Axis,1,42.37282
import,2025,Chile,0.02476,Siemens SWT 3.6 107 Single-Axis,1,0.02476
import,2025,Paraguay,0.01821,Siemens SWT 3.6 107 Single-Axis,1,0.01821
import,2025,Uruguay,1.97986,Siemens SWT 3.6 107 Single-Axis,1,1.97986
import,2030,Argentina,1.81299,Siemens SWT 3.6 107 Single-Axis,1,1.81299
import,2030,Brazil,36.11087,Siemens SWT 3.6 107 Single-Axis,1,36.11087
import,2030,Chile,0.01928,Siemens SWT 3.6 107 Single-Axis,1,0.01928
import,2030,Paraguay,0.03807,Siemens SWT 3.6 107 Single-Axis,1,0.03807
import,2030,Uruguay,2.63598,Siemens SWT 3.6 107 Single-Axis,1,2.63598
import,2035,Argentina,0.96319,Siemens SWT 3.6 107 Single-Axis,1,0.96319
import,2035,Brazil,30.23777,Siemens SWT 3.6 107 Single-Axis,1,30.23777
import,2035,Chile,0.00979,Siemens SWT 3.6 107 Single-Axis,1,0.00979
import,2035,Paraguay,0.05733,Siemens SWT 3.6 107 Single-Axis,1,0.05733
import,2035,Uruguay,3.74424,Siemens SWT 3.6 107 Single-Axis,1,3.74424
import,2040,Argentina,0.85276,Siemens SWT 3.6 107 Single-Axis,1,0.85276
import,2040,Brazil,18.75761,Siemens SWT 3.6 107 Single-Axis,1,18.75761
import,2040,Chile,0.01446,Siemens SWT 3.6 107 Single-Axis,1,0.01446
import,2040,Paraguay,0.09337,Siemens SWT 3.6 107 Single-Axis,1,0.09337
import,2040,Uruguay,7.22239,Siemens SWT 3.6 107 Single-Axis,1,7.22239
import,2045,Argentina,0.0,Siemens SWT 3.6 107 Single-Axis,1,0.0
import,2045,Brazil,13.62616,Siemens SWT 3.6 107 Single-Axis,1,13.62616
import,2045,Chile,0.00712,Siemens SWT 3.6 107 Single-Axis,1,0.00712
import,2045,Paraguay,2.23084,Siemens SWT 3.6 107 Single-Axis,1,2.23084
import,2045,Uruguay,12.49935,Siemens SWT 3.6 107 Single-Axis,1,12.49935
import,2050,Argentina,0.0,Siemens SWT 3.6 107 Single-Axis,1,0.0
import,2050,Brazil,14.5976,Siemens SWT 3.6 107 Single-Axis,1,14.5976
import,2050,Chile,0.01468,Siemens SWT 3.6 107 Single-Axis,1,0.01468
import,2050,Paraguay,4.72921,Siemens SWT 3.6 107 Single-Axis,1,4.72921
import,2050,Uruguay,11.18204,Siemens SWT 3.6 107 Single-Axis,1,11.18204
export,2020,Argentina,1.02767,Siemens SWT 2.3 93 Single-Axis,-1,-1.02767
export,2020,Brazil,0.02849,Siemens SWT 2.3 93 Single-Axis,-1,-0.02849
export,2020,Chile,0.00105,Siemens SWT 2.3 93 Single-Axis,-1,-0.00105
export,2020,Paraguay,45.17287,Siemens SWT 2.3 93 Single-Axis,-1,-45.17287
export,2020,Uruguay,0.6434,Siemens SWT 2.3 93 Single-Axis,-1,-0.6434
export,2025,Argentina,3.82879,Siemens SWT 2.3 93 Single-Axis,-1,-3.82879
export,2025,Brazil,0.47203,Siemens SWT 2.3 93 Single-Axis,-1,-0.47203
export,2025,Chile,0.0056,Siemens SWT 2.3 93 Single-Axis,-1,-0.0056
export,2025,Paraguay,40.21382,Siemens SWT 2.3 93 Single-Axis,-1,-40.21382
export,2025,Uruguay,0.69803,Siemens SWT 2.3 93 Single-Axis,-1,-0.69803
export,2030,Argentina,5.09684,Siemens SWT 2.3 93 Single-Axis,-1,-5.09684
export,2030,Brazil,1.23526,Siemens SWT 2.3 93 Single-Axis,-1,-1.23526
export,2030,Chile,0.00647,Siemens SWT 2.3 93 Single-Axis,-1,-0.00647
export,2030,Paraguay,33.41031,Siemens SWT 2.3 93 Single-Axis,-1,-33.41031
export,2030,Uruguay,0.64979,Siemens SWT 2.3 93 Single-Axis,-1,-0.64979
export,2035,Argentina,8.74482,Siemens SWT 2.3 93 Single-Axis,-1,-8.74482
export,2035,Brazil,0.6397,Siemens SWT 2.3 93 Single-Axis,-1,-0.6397
export,2035,Chile,0.01535,Siemens SWT 2.3 93 Single-Axis,-1,-0.01535
export,2035,Paraguay,24.77323,Siemens SWT 2.3 93 Single-Axis,-1,-24.77323
export,2035,Uruguay,0.07301,Siemens SWT 2.3 93 Single-Axis,-1,-0.07301
export,2040,Argentina,9.82047,Siemens SWT 2.3 93 Single-Axis,-1,-9.82047
export,2040,Brazil,0.83599,Siemens SWT 2.3 93 Single-Axis,-1,-0.83599
export,2040,Chile,0.01039,Siemens SWT 2.3 93 Single-Axis,-1,-0.01039
export,2040,Paraguay,13.85026,Siemens SWT 2.3 93 Single-Axis,-1,-13.85026
export,2045,Argentina,11.5341,Siemens SWT 2.3 93 Single-Axis,-1,-11.5341
export,2045,Brazil,2.88937,Siemens SWT 2.3 93 Single-Axis,-1,-2.88937
export,2045,Chile,0.00723,Siemens SWT 2.3 93 Single-Axis,-1,-0.00723
export,2045,Paraguay,5.45187,Siemens SWT 2.3 93 Single-Axis,-1,-5.45187
export,2045,Uruguay,0.07904,Siemens SWT 2.3 93 Single-Axis,-1,-0.07904
export,2050,Argentina,11.34812,Siemens SWT 2.3 93 Single-Axis,-1,-11.34812
export,2050,Brazil,3.60383,Siemens SWT 2.3 93 Single-Axis,-1,-3.60383
export,2050,Chile,0.00543,Siemens SWT 2.3 93 Single-Axis,-1,-0.00543
export,2050,Paraguay,6.57939,Siemens SWT 2.3 93 Single-Axis,-1,-6.57939
export,2050,Uruguay,0.54989,Siemens SWT 2.3 93 Single-Axis,-1,-0.54989
import,2020,Argentina,0.79565,Siemens SWT 2.3 93 Single-Axis,1,0.79565
import,2020,Brazil,45.55089,Siemens SWT 2.3 93 Single-Axis,1,45.55089
import,2020,Chile,0.00594,Siemens SWT 2.3 93 Single-Axis,1,0.00594
import,2020,Paraguay,0.01111,Siemens SWT 2.3 93 Single-Axis,1,0.01111
import,2020,Uruguay,0.50989,Siemens SWT 2.3 93 Single-Axis,1,0.50989
import,2025,Argentina,1.49527,Siemens SWT 2.3 93 Single-Axis,1,1.49527
import,2025,Brazil,41.74287,Siemens SWT 2.3 93 Single-Axis,1,41.74287
import,2025,Chile,0.02476,Siemens SWT 2.3 93 Single-Axis,1,0.02476
import,2025,Paraguay,0.01821,Siemens SWT 2.3 93 Single-Axis,1,0.01821
import,2025,Uruguay,1.93717,Siemens SWT 2.3 93 Single-Axis,1,1.93717
import,2030,Argentina,1.84467,Siemens SWT 2.3 93 Single-Axis,1,1.84467
import,2030,Brazil,35.85438,Siemens SWT 2.3 93 Single-Axis,1,35.85438
import,2030,Chile,0.01941,Siemens SWT 2.3 93 Single-Axis,1,0.01941
import,2030,Paraguay,0.03476,Siemens SWT 2.3 93 Single-Axis,1,0.03476
import,2030,Uruguay,2.64545,Siemens SWT 2.3 93 Single-Axis,1,2.64545
import,2035,Argentina,0.96687,Siemens SWT 2.3 93 Single-Axis,1,0.96687
import,2035,Brazil,29.48957,Siemens SWT 2.3 93 Single-Axis,1,29.48957
import,2035,Chile,0.01266,Siemens SWT 2.3 93 Single-Axis,1,0.01266
import,2035,Paraguay,0.05253,Siemens SWT 2.3 93 Single-Axis,1,0.05253
import,2035,Uruguay,3.72448,Siemens SWT 2.3 93 Single-Axis,1,3.72448
import,2040,Argentina,1.09381,Siemens SWT 2.3 93 Single-Axis,1,1.09381
import,2040,Brazil,18.57326,Siemens SWT 2.3 93 Single-Axis,1,18.57326
import,2040,Chile,0.01328,Siemens SWT 2.3 93 Single-Axis,1,0.01328
import,2040,Paraguay,0.09191,Siemens SWT 2.3 93 Single-Axis,1,0.09191
import,2040,Uruguay,4.74485,Siemens SWT 2.3 93 Single-Axis,1,4.74485
import,2045,Argentina,0.0,Siemens SWT 2.3 93 Single-Axis,1,0.0
import,2045,Brazil,12.99018,Siemens SWT 2.3 93 Single-Axis,1,12.99018
import,2045,Chile,0.00697,Siemens SWT 2.3 93 Single-Axis,1,0.00697
import,2045,Paraguay,2.66495,Siemens SWT 2.3 93 Single-Axis,1,2.66495
import,2045,Uruguay,4.29949,Siemens SWT 2.3 93 Single-Axis,1,4.29949
import,2050,Argentina,0.28916,Siemens SWT 2.3 93 Single-Axis,1,0.28916
