index,Latitude,Longitude,project,load_zone,cap_mw,annual_cf,d_trans_km,ann_cfs_ninja_solar_1axis
768,-16.75,-52.25,p_solar_Brazil_BR1473,Brazil,166.9,0.18,9.901128085,0.24009073315118395
769,-17.25,-52.25,p_solar_Brazil_BR1474,Brazil,152.0,0.18,20.79716859,0.24172404371584638
770,-17.75,-52.25,p_solar_Brazil_BR1475,Brazil,134.5,0.19,13.45152252,0.24308469945355174
771,-18.25,-52.25,p_solar_Brazil_BR1476,Brazil,151.4,0.19,5.719596941,0.24476798724954427
772,-18.75,-52.25,p_solar_Brazil_BR1477,Brazil,157.3,0.19,17.09484634,0.24651844262295042
773,-19.25,-52.25,p_solar_Brazil_BR1478,Brazil,162.8,0.19,16.70992791,0.24681227231329678
774,-19.75,-52.25,p_solar_Brazil_BR1479,Brazil,149.3,0.19,63.54665364,0.24669672131147546
775,-20.25,-52.25,p_solar_Brazil_BR1480,Brazil,140.1,0.19,87.18693085,0.24600819672131163
776,-20.75,-52.25,p_solar_Brazil_BR1481,Brazil,130.5,0.19,63.84395137,0.2442999772313301
777,-21.25,-52.25,p_solar_Brazil_BR1482,Brazil,132.1,0.19,63.80255454,0.24272108378870705
778,-21.75,-52.25,p_solar_Brazil_BR1483,Brazil,109.3,0.19,49.96317291,0.2430564663023676
779,-22.25,-52.25,p_solar_Brazil_BR1484,Brazil,144.5,0.19,7.330394972,0.24496630236794184
780,-22.75,-52.25,p_solar_Brazil_BR1485,Brazil,129.1,0.19,34.58482118,0.24701172586520986
781,-23.25,-52.25,p_solar_Brazil_BR1486,Brazil,108.3,0.19,29.96091183,0.2476775956284154
782,-24.25,-52.25,p_solar_Brazil_BR1488,Brazil,112.9,0.18,2.064211415,0.24746744080145808
783,-12.25,-51.75,p_solar_Brazil_BR1537,Brazil,102.9,0.18,152.7398221,0.22051320582877992
784,-12.75,-51.75,p_solar_Brazil_BR1538,Brazil,122.5,0.18,103.8486247,0.22145537340619303
785,-13.25,-51.75,p_solar_Brazil_BR1539,Brazil,163.1,0.18,66.01826517,0.2221641621129327
786,-13.75,-51.75,p_solar_Brazil_BR1540,Brazil,167.9,0.18,63.65354099,0.22268818306010987
787,-14.25,-51.75,p_solar_Brazil_BR1541,Brazil,168.3,0.18,98.61366575,0.22370662568306066
788,-14.75,-51.75,p_solar_Brazil_BR1542,Brazil,165.5,0.18,146.1600444,0.22635815118397054
789,-15.25,-51.75,p_solar_Brazil_BR1543,Brazil,156.3,0.18,152.4143849,0.2309364754098363
790,-15.75,-51.75,p_solar_Brazil_BR1544,Brazil,167.8,0.18,103.592815,0.23541393442622985
791,-16.25,-51.75,p_solar_Brazil_BR1545,Brazil,169.5,0.18,58.49678287,0.23870070582878036
792,-16.75,-51.75,p_solar_Brazil_BR1546,Brazil,165.7,0.18,24.48646349,0.24076161202185786
793,-17.25,-51.75,p_solar_Brazil_BR1547,Brazil,136.0,0.18,13.20142331,0.2420693306010931
794,-17.75,-51.75,p_solar_Brazil_BR1548,Brazil,117.1,0.19,1.9731525,0.24273679417122024
795,-18.25,-51.75,p_solar_Brazil_BR1549,Brazil,152.4,0.19,3.59678017,0.24359949908925266
796,-18.75,-51.75,p_solar_Brazil_BR1550,Brazil,159.8,0.19,28.70282023,0.24491473132968974
797,-19.25,-51.75,p_solar_Brazil_BR1551,Brazil,162.8,0.19,12.62531856,0.2464719945355191
798,-19.75,-51.75,p_solar_Brazil_BR1552,Brazil,157.6,0.19,31.05691543,0.24692406648451692
799,-20.25,-51.75,p_solar_Brazil_BR1553,Brazil,120.5,0.19,35.23810328,0.24543510928961795
800,-20.75,-51.75,p_solar_Brazil_BR1554,Brazil,120.4,0.19,12.6832155,0.2439865664845174
801,-21.25,-51.75,p_solar_Brazil_BR1555,Brazil,139.9,0.19,13.71597904,0.24358413023679357
802,-21.75,-51.75,p_solar_Brazil_BR1556,Brazil,168.0,0.19,4.873815142,0.2449306693989067
803,-22.25,-51.75,p_solar_Brazil_BR1557,Brazil,166.4,0.19,20.92479215,0.24711429872495436
804,-22.75,-51.75,p_solar_Brazil_BR1558,Brazil,123.7,0.19,21.82629964,0.24869455828779535
805,-23.25,-51.75,p_solar_Brazil_BR1559,Brazil,90.8,0.19,16.19934766,0.24939082422586484
806,-24.25,-51.75,p_solar_Brazil_BR1561,Brazil,114.0,0.18,12.23101292,0.24681591530054645
807,-12.75,-51.25,p_solar_Brazil_BR1610,Brazil,173.7,0.18,141.7241768,0.21939435336976282
808,-13.25,-51.25,p_solar_Brazil_BR1611,Brazil,171.0,0.18,116.7937027,0.22041256830601066
809,-13.75,-51.25,p_solar_Brazil_BR1612,Brazil,167.8,0.18,115.3898377,0.2212965619307822
810,-14.25,-51.25,p_solar_Brazil_BR1613,Brazil,174.3,0.18,138.2338939,0.22353825136612004
811,-15.75,-51.25,p_solar_Brazil_BR1616,Brazil,169.6,0.18,135.3819065,0.23564310109289702
812,-16.25,-51.25,p_solar_Brazil_BR1617,Brazil,168.9,0.18,100.6077066,0.23979701730419062
813,-16.75,-51.25,p_solar_Brazil_BR1618,Brazil,168.7,0.18,62.94553507,0.2413225182149365
814,-17.25,-51.25,p_solar_Brazil_BR1619,Brazil,113.0,0.18,20.80906954,0.24114640255009065
815,-17.75,-51.25,p_solar_Brazil_BR1620,Brazil,118.9,0.18,2.037040437,0.24191530054644844
816,-18.25,-51.25,p_solar_Brazil_BR1621,Brazil,162.4,0.18,33.12606474,0.24296413934426236
817,-18.75,-51.25,p_solar_Brazil_BR1622,Brazil,164.7,0.19,4.449751057,0.24325671675774108
818,-19.25,-51.25,p_solar_Brazil_BR1623,Brazil,165.1,0.19,38.32758015,0.24386372950819638
819,-19.75,-51.25,p_solar_Brazil_BR1624,Brazil,160.5,0.19,14.36244195,0.2452677595628416
820,-20.25,-51.25,p_solar_Brazil_BR1625,Brazil,134.5,0.19,15.64344671,0.245908242258652
821,-20.75,-51.25,p_solar_Brazil_BR1626,Brazil,155.1,0.19,9.837827499,0.24546265938069198
822,-21.25,-51.25,p_solar_Brazil_BR1627,Brazil,162.4,0.19,15.50129398,0.24539458105646617
823,-21.75,-51.25,p_solar_Brazil_BR1628,Brazil,166.5,0.19,10.19603213,0.24646436703096578
824,-22.25,-51.25,p_solar_Brazil_BR1629,Brazil,156.2,0.19,33.41019928,0.24820423497267796
825,-22.75,-51.25,p_solar_Brazil_BR1630,Brazil,87.0,0.19,14.1209061,0.24912272313296943
826,-23.75,-51.25,p_solar_Brazil_BR1632,Brazil,100.3,0.18,3.758857302,0.25111224954462696
827,-13.75,-50.75,p_solar_Brazil_BR1679,Brazil,163.7,0.18,155.3637717,0.2248641848816026
828,-16.25,-50.75,p_solar_Brazil_BR1684,Brazil,176.0,0.18,58.91800418,0.24037887067395258
829,-16.75,-50.75,p_solar_Brazil_BR1685,Brazil,172.8,0.18,48.40188444,0.24183970856101886
830,-17.25,-50.75,p_solar_Brazil_BR1686,Brazil,121.4,0.18,33.9907744,0.24155088797814206
831,-17.75,-50.75,p_solar_Brazil_BR1687,Brazil,101.8,0.18,3.265107516,0.2412096994535518
832,-18.25,-50.75,p_solar_Brazil_BR1688,Brazil,147.3,0.18,31.47425808,0.24214253187613866
833,-18.75,-50.75,p_solar_Brazil_BR1689,Brazil,174.0,0.18,14.72208667,0.24240573770491844
834,-19.25,-50.75,p_solar_Brazil_BR1690,Brazil,161.4,0.19,0.448048005,0.2422699225865209
835,-19.75,-50.75,p_solar_Brazil_BR1691,Brazil,161.8,0.19,28.25771549,0.24360689890710402
836,-20.25,-50.75,p_solar_Brazil_BR1692,Brazil,169.4,0.19,7.481487206,0.24513718123861544
837,-20.75,-50.75,p_solar_Brazil_BR1693,Brazil,147.6,0.19,0.033626418,0.245644467213115
838,-21.25,-50.75,p_solar_Brazil_BR1694,Brazil,134.9,0.19,11.10963995,0.24621083788706732
839,-21.75,-50.75,p_solar_Brazil_BR1695,Brazil,155.5,0.19,35.71783306,0.24747472677595522
840,-22.25,-50.75,p_solar_Brazil_BR1696,Brazil,146.4,0.19,26.31872321,0.24828768214936267
841,-22.75,-50.75,p_solar_Brazil_BR1697,Brazil,82.6,0.19,10.62252551,0.2485571493624775
842,-23.75,-50.75,p_solar_Brazil_BR1699,Brazil,120.0,0.18,5.499422561,0.2497958788706751
843,-16.25,-50.25,p_solar_Brazil_BR1749,Brazil,182.3,0.18,38.37836076,0.24249669854280448
844,-16.75,-50.25,p_solar_Brazil_BR1750,Brazil,175.4,0.18,8.254717862,0.24293613387977997
845,-17.25,-50.25,p_solar_Brazil_BR1751,Brazil,134.9,0.18,2.750546465,0.24219068761384338
846,-17.75,-50.25,p_solar_Brazil_BR1752,Brazil,114.9,0.18,22.02554965,0.24082991803278675
847,-18.25,-50.25,p_solar_Brazil_BR1753,Brazil,128.2,0.18,6.380928167,0.2408695355191254
848,-18.75,-50.25,p_solar_Brazil_BR1754,Brazil,144.2,0.18,23.11046634,0.24143010018214886
849,-19.25,-50.25,p_solar_Brazil_BR1755,Brazil,167.7,0.19,4.784177615,0.24133435792349772
850,-19.75,-50.25,p_solar_Brazil_BR1756,Brazil,155.2,0.19,1.04308359,0.24236520947176723
851,-20.25,-50.25,p_solar_Brazil_BR1757,Brazil,166.7,0.19,6.084956361,0.24362830145719577
852,-20.75,-50.25,p_solar_Brazil_BR1758,Brazil,155.8,0.19,6.225031219,0.24438365209471785
853,-21.25,-50.25,p_solar_Brazil_BR1759,Brazil,129.6,0.19,2.057346784,0.24563194444444428
854,-21.75,-50.25,p_solar_Brazil_BR1760,Brazil,158.8,0.19,10.76021305,0.2469307832422587
855,-22.25,-50.25,p_solar_Brazil_BR1761,Brazil,154.3,0.19,6.943991208,0.2472625227686696
856,-22.75,-50.25,p_solar_Brazil_BR1762,Brazil,99.4,0.19,4.468959021,0.2473139799635702
857,-23.25,-50.25,p_solar_Brazil_BR1763,Brazil,115.6,0.18,19.99780897,0.24770070582877984
858,-23.75,-50.25,p_solar_Brazil_BR1764,Brazil,147.3,0.18,4.549583398,0.2474699453551917
859,-15.75,-49.75,p_solar_Brazil_BR1810,Brazil,178.5,0.18,92.27852286,0.24301468579234964
860,-16.25,-49.75,p_solar_Brazil_BR1811,Brazil,177.6,0.18,38.2533633,0.24471095173041876
861,-16.75,-49.75,p_solar_Brazil_BR1812,Brazil,170.7,0.18,2.157069547,0.24443897996356978
862,-17.25,-49.75,p_solar_Brazil_BR1813,Brazil,155.8,0.18,16.9443868,0.24353096539162003
863,-17.75,-49.75,p_solar_Brazil_BR1814,Brazil,108.0,0.18,42.37582177,0.24222404371584652
864,-18.25,-49.75,p_solar_Brazil_BR1815,Brazil,101.0,0.18,0.421012012,0.24166404826958107
865,-18.75,-49.75,p_solar_Brazil_BR1816,Brazil,135.9,0.18,1.393269856,0.24179417122040114
866,-19.25,-49.75,p_solar_Brazil_BR1817,Brazil,169.1,0.18,17.80902951,0.24127003642987185
867,-19.75,-49.75,p_solar_Brazil_BR1818,Brazil,163.2,0.19,4.82672729,0.24135985883424418
868,-20.25,-49.75,p_solar_Brazil_BR1819,Brazil,166.6,0.19,1.465894805,0.24215471311475456
869,-20.75,-49.75,p_solar_Brazil_BR1820,Brazil,148.0,0.19,3.095125327,0.2432711748633882
870,-21.25,-49.75,p_solar_Brazil_BR1821,Brazil,116.2,0.19,8.897462416,0.24495821948998123
871,-21.75,-49.75,p_solar_Brazil_BR1822,Brazil,156.3,0.19,14.48982588,0.24581580145719512
872,-22.25,-49.75,p_solar_Brazil_BR1823,Brazil,152.6,0.19,28.31348982,0.24540551001821576
873,-22.75,-49.75,p_solar_Brazil_BR1824,Brazil,119.6,0.18,1.98784715,0.2455443989071039
874,-23.25,-49.75,p_solar_Brazil_BR1825,Brazil,119.6,0.18,7.406667099,0.24629883879781453
875,-23.75,-49.75,p_solar_Brazil_BR1826,Brazil,149.7,0.18,9.059443422,0.2453200136612024
876,-13.25,-49.25,p_solar_Brazil_BR1864,Brazil,176.4,0.18,13.58730545,0.22583834244080106
877,-13.75,-49.25,p_solar_Brazil_BR1865,Brazil,176.9,0.18,21.35202993,0.22811577868852492
878,-14.25,-49.25,p_solar_Brazil_BR1866,Brazil,175.0,0.18,9.259206169,0.23236589253187587
879,-14.75,-49.25,p_solar_Brazil_BR1867,Brazil,168.8,0.18,16.73752629,0.23783469945355185
880,-15.25,-49.25,p_solar_Brazil_BR1868,Brazil,165.8,0.18,23.99114472,0.24241097449908952
881,-15.75,-49.25,p_solar_Brazil_BR1869,Brazil,176.0,0.18,67.54504642,0.24503677140255065
882,-16.25,-49.25,p_solar_Brazil_BR1870,Brazil,172.4,0.18,26.65693491,0.2460015938069215
883,-16.75,-49.25,p_solar_Brazil_BR1871,Brazil,137.9,0.18,1.87202938,0.24580942622950733
884,-17.25,-49.25,p_solar_Brazil_BR1872,Brazil,168.8,0.18,2.999354173,0.24515289162113013
885,-17.75,-49.25,p_solar_Brazil_BR1873,Brazil,153.9,0.18,2.017971844,0.24457399817850592
886,-18.25,-49.25,p_solar_Brazil_BR1874,Brazil,135.0,0.18,7.501855822,0.24391495901639265
887,-18.75,-49.25,p_solar_Brazil_BR1875,Brazil,133.0,0.18,13.83827989,0.24326195355191246
888,-19.25,-49.25,p_solar_Brazil_BR1876,Brazil,167.3,0.18,12.82200986,0.24180157103825106
889,-19.75,-49.25,p_solar_Brazil_BR1877,Brazil,165.6,0.18,5.713066247,0.24056375227686688
890,-20.25,-49.25,p_solar_Brazil_BR1878,Brazil,143.6,0.19,2.585846977,0.24086703096539125
891,-20.75,-49.25,p_solar_Brazil_BR1879,Brazil,114.4,0.19,6.956148945,0.2423012295081959
892,-21.25,-49.25,p_solar_Brazil_BR1880,Brazil,101.4,0.18,6.409459861,0.2440842440801461
893,-21.75,-49.25,p_solar_Brazil_BR1881,Brazil,131.5,0.18,23.800734,0.24418932149362424
894,-22.25,-49.25,p_solar_Brazil_BR1882,Brazil,139.0,0.18,4.451377276,0.24249612932604714
895,-22.75,-49.25,p_solar_Brazil_BR1883,Brazil,125.2,0.18,1.535281786,0.24274590163934381
896,-23.25,-49.25,p_solar_Brazil_BR1884,Brazil,111.8,0.18,5.04845963,0.24454030054644724
897,-23.75,-49.25,p_solar_Brazil_BR1885,Brazil,115.1,0.18,3.531228458,0.2431871584699454
898,-12.75,-48.75,p_solar_Brazil_BR1921,Brazil,180.4,0.18,15.95978034,0.22620025045537318
899,-13.25,-48.75,p_solar_Brazil_BR1922,Brazil,176.1,0.18,36.69677179,0.22668408469945334
900,-13.75,-48.75,p_solar_Brazil_BR1923,Brazil,176.8,0.18,32.49789067,0.2289346539162111
901,-14.25,-48.75,p_solar_Brazil_BR1924,Brazil,156.4,0.18,34.42067662,0.23271288706739557
902,-14.75,-48.75,p_solar_Brazil_BR1925,Brazil,174.7,0.18,3.185114459,0.23840983606557392
903,-15.25,-48.75,p_solar_Brazil_BR1926,Brazil,172.2,0.18,4.270011576,0.24386247723132967
904,-15.75,-48.75,p_solar_Brazil_BR1927,Brazil,174.0,0.18,17.9313099,0.24740790072859742
905,-16.25,-48.75,p_solar_Brazil_BR1928,Brazil,149.3,0.18,2.841560786,0.2480239071038248
906,-16.75,-48.75,p_solar_Brazil_BR1929,Brazil,147.6,0.18,27.58456161,0.24734403460837934
907,-17.25,-48.75,p_solar_Brazil_BR1930,Brazil,162.0,0.18,7.415335292,0.24606773679417085
908,-17.75,-48.75,p_solar_Brazil_BR1931,Brazil,162.4,0.18,10.63368672,0.244712204007286
909,-18.25,-48.75,p_solar_Brazil_BR1932,Brazil,153.1,0.18,14.0869098,0.24447313296903547
910,-18.75,-48.75,p_solar_Brazil_BR1933,Brazil,143.6,0.18,11.36961073,0.24459596994535512
911,-19.25,-48.75,p_solar_Brazil_BR1934,Brazil,159.0,0.18,10.13940374,0.24239571948998076
912,-19.75,-48.75,p_solar_Brazil_BR1935,Brazil,151.3,0.18,0.391979942,0.24013205828779596
913,-20.25,-48.75,p_solar_Brazil_BR1936,Brazil,103.0,0.18,16.14244609,0.24012545537340615
914,-23.75,-48.75,p_solar_Brazil_BR1943,Brazil,102.0,0.18,0.115411915,0.24012465846994505
915,-12.25,-48.25,p_solar_Brazil_BR1974,Brazil,171.6,0.18,15.78824943,0.22897575136611947
916,-12.75,-48.25,p_solar_Brazil_BR1975,Brazil,174.3,0.18,5.729754662,0.2278508652094714
917,-13.25,-48.25,p_solar_Brazil_BR1976,Brazil,166.4,0.18,4.854937801,0.22661281876138392
918,-13.75,-48.25,p_solar_Brazil_BR1977,Brazil,159.4,0.18,5.209909869,0.22784972677595658
919,-14.25,-48.25,p_solar_Brazil_BR1978,Brazil,150.5,0.18,9.240517595,0.2331393442622958
920,-14.75,-48.25,p_solar_Brazil_BR1979,Brazil,175.7,0.18,19.62932115,0.24032229052823254
921,-15.25,-48.25,p_solar_Brazil_BR1980,Brazil,170.9,0.18,8.070481432,0.2456478825136609
922,-15.75,-48.25,p_solar_Brazil_BR1981,Brazil,159.1,0.18,0.898075582,0.24815334699453506
923,-16.25,-48.25,p_solar_Brazil_BR1982,Brazil,153.6,0.18,1.930472833,0.24795252732240358
924,-16.75,-48.25,p_solar_Brazil_BR1983,Brazil,151.0,0.18,6.95205779,0.2469066484517299
925,-17.25,-48.25,p_solar_Brazil_BR1984,Brazil,168.3,0.18,7.245840801,0.24529519581056447
926,-17.75,-48.25,p_solar_Brazil_BR1985,Brazil,167.3,0.18,14.12519869,0.2434602686703099
927,-18.25,-48.25,p_solar_Brazil_BR1986,Brazil,169.0,0.18,15.213779,0.2430214025500908
928,-18.75,-48.25,p_solar_Brazil_BR1987,Brazil,141.3,0.18,7.885714818,0.24325796903460814
929,-19.25,-48.25,p_solar_Brazil_BR1988,Brazil,148.3,0.19,32.17142736,0.24240835610200376
930,-19.75,-48.25,p_solar_Brazil_BR1989,Brazil,146.0,0.18,5.814192572,0.240295195810565
931,-22.25,-48.25,p_solar_Brazil_BR1994,Brazil,114.0,0.18,27.64210303,0.2380324453551913
932,-22.75,-48.25,p_solar_Brazil_BR1995,Brazil,117.2,0.18,1.53121436,0.23671869307832422
933,-23.25,-48.25,p_solar_Brazil_BR1996,Brazil,122.9,0.18,17.07585568,0.23834096083788706
934,-23.75,-48.25,p_solar_Brazil_BR1997,Brazil,114.4,0.18,4.741408311,0.2347916666666664
935,-11.25,-47.75,p_solar_Brazil_BR2022,Brazil,181.9,0.18,46.91223931,0.22775512295081937
936,-11.75,-47.75,p_solar_Brazil_BR2023,Brazil,180.7,0.18,18.28258089,0.22924260018214968
937,-12.25,-47.75,p_solar_Brazil_BR2024,Brazil,184.0,0.18,3.489067177,0.2314585610200369
938,-12.75,-47.75,p_solar_Brazil_BR2025,Brazil,183.8,0.18,34.00162214,0.2310745673952641
939,-13.25,-47.75,p_solar_Brazil_BR2026,Brazil,178.7,0.18,45.46533174,0.23078961748633808
940,-13.75,-47.75,p_solar_Brazil_BR2027,Brazil,177.1,0.18,9.563771737,0.23294478597449905
941,-14.25,-47.75,p_solar_Brazil_BR2028,Brazil,173.6,0.18,23.62143865,0.2370293715846991
942,-14.75,-47.75,p_solar_Brazil_BR2029,Brazil,160.7,0.18,3.836695096,0.24168123861566426
943,-15.25,-47.75,p_solar_Brazil_BR2030,Brazil,166.9,0.18,20.74576081,0.24543954918032784
944,-15.75,-47.75,p_solar_Brazil_BR2031,Brazil,141.9,0.18,8.090367924,0.24680840163934423
945,-16.25,-47.75,p_solar_Brazil_BR2032,Brazil,147.6,0.18,0.745959212,0.2463147768670308
946,-16.75,-47.75,p_solar_Brazil_BR2033,Brazil,157.1,0.18,22.95302825,0.24561760018214845
947,-17.25,-47.75,p_solar_Brazil_BR2034,Brazil,142.5,0.18,35.29104342,0.2439275956284154
948,-17.75,-47.75,p_solar_Brazil_BR2035,Brazil,167.9,0.18,18.69544522,0.2422100409836065
949,-18.25,-47.75,p_solar_Brazil_BR2036,Brazil,160.4,0.18,1.64468455,0.2420122950819674
950,-18.75,-47.75,p_solar_Brazil_BR2037,Brazil,138.1,0.18,9.966772532,0.2413377732240434
951,-19.25,-47.75,p_solar_Brazil_BR2038,Brazil,116.7,0.18,6.810849305,0.24037978142076433
952,-19.75,-47.75,p_solar_Brazil_BR2039,Brazil,118.7,0.18,15.66158308,0.24006181693989034
953,-20.25,-47.75,p_solar_Brazil_BR2040,Brazil,108.8,0.18,2.078287557,0.23850910746812343
954,-21.75,-47.75,p_solar_Brazil_BR2043,Brazil,123.2,0.18,8.352124121,0.23746584699453574
955,-22.25,-47.75,p_solar_Brazil_BR2044,Brazil,132.7,0.18,0.89145185,0.23743693078324196
956,-11.25,-47.25,p_solar_Brazil_BR2071,Brazil,181.4,0.18,94.87597425,0.232695924408015
957,-11.75,-47.25,p_solar_Brazil_BR2072,Brazil,178.8,0.18,65.12594492,0.23262727686703144
958,-12.25,-47.25,p_solar_Brazil_BR2073,Brazil,184.2,0.18,41.98570029,0.233423041894353
959,-12.75,-47.25,p_solar_Brazil_BR2074,Brazil,183.4,0.18,10.41379054,0.23409209927140187
960,-13.25,-47.25,p_solar_Brazil_BR2075,Brazil,178.4,0.18,22.2699179,0.23524795081967215
961,-13.75,-47.25,p_solar_Brazil_BR2076,Brazil,176.6,0.18,1.090018541,0.2378609972677593
962,-14.25,-47.25,p_solar_Brazil_BR2077,Brazil,169.1,0.18,37.8961573,0.24036076958105607
963,-14.75,-47.25,p_solar_Brazil_BR2078,Brazil,172.3,0.18,25.97961057,0.24220081967213195
964,-15.25,-47.25,p_solar_Brazil_BR2079,Brazil,172.6,0.18,25.71781587,0.24441757741347953
965,-15.75,-47.25,p_solar_Brazil_BR2080,Brazil,150.5,0.18,15.61427912,0.24555954007285907
966,-16.25,-47.25,p_solar_Brazil_BR2081,Brazil,137.6,0.19,6.707707952,0.24467850637522706
967,-16.75,-47.25,p_solar_Brazil_BR2082,Brazil,151.7,0.19,14.5188354,0.24294956739526447
968,-17.25,-47.25,p_solar_Brazil_BR2083,Brazil,157.9,0.19,6.168105067,0.2409778005464485
969,-17.75,-47.25,p_solar_Brazil_BR2084,Brazil,137.1,0.19,15.47800608,0.239994763205829
970,-18.25,-47.25,p_solar_Brazil_BR2085,Brazil,160.4,0.18,39.83571704,0.2403818306010931
971,-18.75,-47.25,p_solar_Brazil_BR2086,Brazil,159.2,0.18,6.865912894,0.23961020036429834
972,-19.25,-47.25,p_solar_Brazil_BR2087,Brazil,143.1,0.18,0.402885315,0.23811794171220352
973,-19.75,-47.25,p_solar_Brazil_BR2088,Brazil,156.0,0.18,7.359138675,0.23814162112932644
974,-20.25,-47.25,p_solar_Brazil_BR2089,Brazil,153.0,0.18,0.393008721,0.23811908014571875
975,-20.75,-47.25,p_solar_Brazil_BR2090,Brazil,133.5,0.18,14.81535409,0.23666234061930821
976,-21.25,-47.25,p_solar_Brazil_BR2091,Brazil,136.4,0.18,26.48672208,0.23589116575591945
977,-10.75,-46.75,p_solar_Brazil_BR2117,Brazil,181.7,0.18,168.7453331,0.23722244990892544
978,-11.25,-46.75,p_solar_Brazil_BR2118,Brazil,173.0,0.18,138.6639256,0.2394371584699457
979,-11.75,-46.75,p_solar_Brazil_BR2119,Brazil,170.3,0.18,116.2471154,0.23838444899817862
980,-12.25,-46.75,p_solar_Brazil_BR2120,Brazil,183.3,0.18,86.00911421,0.23689833788706807
981,-12.75,-46.75,p_solar_Brazil_BR2121,Brazil,175.5,0.18,51.86337193,0.23780669398907137
982,-13.25,-46.75,p_solar_Brazil_BR2122,Brazil,171.2,0.18,5.286804004,0.239538820582878
983,-13.75,-46.75,p_solar_Brazil_BR2123,Brazil,166.8,0.18,9.890667432,0.24126092896174856
984,-14.25,-46.75,p_solar_Brazil_BR2124,Brazil,176.0,0.18,12.63011796,0.24274612932604703
985,-14.75,-46.75,p_solar_Brazil_BR2125,Brazil,177.2,0.18,5.774127009,0.2432504553734061
986,-15.25,-46.75,p_solar_Brazil_BR2126,Brazil,163.5,0.18,6.728438015,0.2441666666666664
987,-15.75,-46.75,p_solar_Brazil_BR2127,Brazil,166.5,0.19,1.009645418,0.2450832194899822
988,-16.25,-46.75,p_solar_Brazil_BR2128,Brazil,165.8,0.19,3.061487724,0.24383037340619282
989,-16.75,-46.75,p_solar_Brazil_BR2129,Brazil,168.5,0.19,10.35969326,0.2406648451730424
990,-17.25,-46.75,p_solar_Brazil_BR2130,Brazil,167.8,0.19,18.47264067,0.23822153916211303
991,-17.75,-46.75,p_solar_Brazil_BR2131,Brazil,167.7,0.18,14.66459888,0.2379821265938072
992,-18.25,-46.75,p_solar_Brazil_BR2132,Brazil,167.1,0.18,26.13079244,0.23875182149362467
993,-18.75,-46.75,p_solar_Brazil_BR2133,Brazil,161.0,0.18,37.64729492,0.23843089708560994
994,-19.25,-46.75,p_solar_Brazil_BR2134,Brazil,154.6,0.18,8.169446507,0.23649852003642938
995,-19.75,-46.75,p_solar_Brazil_BR2135,Brazil,161.7,0.18,17.53976352,0.23500489526411653
996,-20.25,-46.75,p_solar_Brazil_BR2136,Brazil,153.3,0.18,9.029652288,0.23603973132969025
997,-20.75,-46.75,p_solar_Brazil_BR2137,Brazil,155.1,0.18,4.809792455,0.23555954007285967
998,-10.25,-46.25,p_solar_Brazil_BR2162,Brazil,182.0,0.18,105.1108756,0.2408800091074679
999,-10.75,-46.25,p_solar_Brazil_BR2163,Brazil,167.3,0.18,127.4395541,0.24305862932604783
1000,-11.25,-46.25,p_solar_Brazil_BR2164,Brazil,133.9,0.18,145.6718516,0.24608219489981778
1001,-11.75,-46.25,p_solar_Brazil_BR2165,Brazil,133.3,0.18,133.8696346,0.24765152550091113
1002,-12.25,-46.25,p_solar_Brazil_BR2166,Brazil,140.1,0.18,94.85757599,0.24637522768670397
1003,-12.75,-46.25,p_solar_Brazil_BR2167,Brazil,137.9,0.18,68.87859853,0.2457462431693992
1004,-13.25,-46.25,p_solar_Brazil_BR2168,Brazil,127.7,0.19,39.24698821,0.2464238387978138
1005,-13.75,-46.25,p_solar_Brazil_BR2169,Brazil,132.2,0.19,12.02058618,0.24639048269581137
1006,-14.25,-46.25,p_solar_Brazil_BR2170,Brazil,159.0,0.18,8.415920534,0.24705578324225783
1007,-14.75,-46.25,p_solar_Brazil_BR2171,Brazil,171.5,0.19,13.40429233,0.24776787340619355
1008,-15.25,-46.25,p_solar_Brazil_BR2172,Brazil,171.0,0.19,10.86512213,0.2460969945355193
1009,-15.75,-46.25,p_solar_Brazil_BR2173,Brazil,169.8,0.19,25.3157898,0.24379451275045574
1010,-16.25,-46.25,p_solar_Brazil_BR2174,Brazil,159.3,0.19,43.97425519,0.2431664389799636
1011,-16.75,-46.25,p_solar_Brazil_BR2175,Brazil,170.7,0.19,6.059793156,0.24176889799635667
1012,-17.25,-46.25,p_solar_Brazil_BR2176,Brazil,167.4,0.19,14.79828171,0.23953859289617466
1013,-17.75,-46.25,p_solar_Brazil_BR2177,Brazil,165.0,0.18,35.85189388,0.23914993169398935
1014,-18.25,-46.25,p_solar_Brazil_BR2178,Brazil,162.7,0.18,19.97833709,0.23890425774134758
1015,-18.75,-46.25,p_solar_Brazil_BR2179,Brazil,167.9,0.18,1.4991199,0.23758481329690254
1016,-19.25,-46.25,p_solar_Brazil_BR2180,Brazil,152.9,0.18,4.951947059,0.23489207650273178
1017,-19.75,-46.25,p_solar_Brazil_BR2181,Brazil,158.1,0.18,12.27798438,0.23176491347905243
1018,-20.25,-46.25,p_solar_Brazil_BR2182,Brazil,159.9,0.18,9.942764361,0.2313867258652091
1019,-10.25,-45.75,p_solar_Brazil_BR2207,Brazil,174.0,0.18,52.68389251,0.24461304644808718
1020,-10.75,-45.75,p_solar_Brazil_BR2208,Brazil,171.5,0.18,87.94818027,0.24530054644808824
