Latitude,Longitude,project,load_zone,cap_mw,annual_cf,d_trans_km,cf_1axis,cf_fixed
-32.25,-67.25,p_solar_Argentina_AR396,Argentina,126.7,0.21,60.97486538,0.285304758652095,0.21939583333333337
-32.75,-67.25,p_solar_Argentina_AR397,Argentina,126.5,0.21,6.278714615,0.2829482012750465,0.21789071038251367
-33.25,-67.25,p_solar_Argentina_AR398,Argentina,126.5,0.21,43.95664721,0.2795484972677596,0.2156058743169399
-33.75,-67.25,p_solar_Argentina_AR399,Argentina,126.3,0.21,92.73917683,0.277351548269581,0.21408219489981783
-34.25,-67.25,p_solar_Argentina_AR400,Argentina,126.1,0.21,88.65094246,0.2770290300546448,0.21362636612021857
-34.75,-67.25,p_solar_Argentina_AR401,Argentina,125.8,0.21,46.6145779,0.275923952641166,0.21253210382513663
-35.25,-67.25,p_solar_Argentina_AR402,Argentina,125.5,0.21,51.35792975,0.2743041894353369,0.2109742714025501
-35.75,-67.25,p_solar_Argentina_AR403,Argentina,125.5,0.21,72.92854449,0.2729957877959919,0.20941678051001822
-36.25,-67.25,p_solar_Argentina_AR404,Argentina,125.4,0.21,84.2297917,0.2711962659380696,0.20756796448087433
-36.75,-67.25,p_solar_Argentina_AR405,Argentina,124.9,0.21,103.2590764,0.2699697176684877,0.2062509107468124
-37.25,-67.25,p_solar_Argentina_AR406,Argentina,124.7,0.21,79.19120626,0.2696047358834238,0.2055044398907104
-37.75,-67.25,p_solar_Argentina_AR407,Argentina,124.5,0.21,36.78373379,0.2693602003642975,0.2047575136612022
-38.25,-67.25,p_solar_Argentina_AR408,Argentina,124.5,0.21,6.64100951,0.2686237477231336,0.20356568761384333
-38.75,-67.25,p_solar_Argentina_AR409,Argentina,124.2,0.21,38.46018485,0.268178392531877,0.2027443078324226
-39.25,-67.25,p_solar_Argentina_AR410,Argentina,123.8,0.21,22.39971997,0.2683010018214934,0.20262169854280507
-39.75,-67.25,p_solar_Argentina_AR411,Argentina,123.7,0.21,32.81322141,0.2680256147540982,0.2027244990892532
-40.25,-67.25,p_solar_Argentina_AR412,Argentina,123.2,0.21,88.0339897,0.2681532331511842,0.20261452641165756
-40.75,-67.25,p_solar_Argentina_AR413,Argentina,123.1,0.2,143.2716788,0.2703550774134789,0.20398144353369763
-41.25,-67.25,p_solar_Argentina_AR414,Argentina,122.7,0.2,148.6516324,0.2725990437158466,0.20572324681238616
-41.75,-67.25,p_solar_Argentina_AR415,Argentina,122.5,0.2,150.083018,0.270792235883426,0.2050162795992714
-42.25,-67.25,p_solar_Argentina_AR416,Argentina,122.1,0.2,94.93991381,0.2650753642987249,0.20137204007285975
-42.75,-67.25,p_solar_Argentina_AR417,Argentina,122.0,0.2,40.59331041,0.2580622723132973,0.1967266621129326
-43.25,-67.25,p_solar_Argentina_AR418,Argentina,122.0,0.2,13.30452245,0.2551432149362476,0.19465790072859748
-43.75,-67.25,p_solar_Argentina_AR419,Argentina,122.0,0.2,61.45240455,0.2546106557377049,0.19409369307832425
-44.25,-67.25,p_solar_Argentina_AR420,Argentina,121.9,0.19,64.63132753,0.2529879326047362,0.19292941712204006
-44.75,-67.25,p_solar_Argentina_AR421,Argentina,121.7,0.19,27.89722405,0.2485992714025495,0.1901219262295082
-45.25,-67.25,p_solar_Argentina_AR422,Argentina,121.4,0.19,3.099352072,0.246144581056466,0.18887260928961747
-46.75,-67.25,p_solar_Argentina_AR423,Argentina,121.4,0.18,25.18799877,0.237997153916211,0.18510655737704917
-47.25,-67.25,p_solar_Argentina_AR424,Argentina,121.4,0.18,11.26118154,0.2338920765027313,0.18262249544626594
-22.75,-66.75,p_solar_Argentina_AR430,Argentina,119.4,0.27,133.3390346,0.371701502732248,0.27230658014571946
-23.25,-66.75,p_solar_Argentina_AR431,Argentina,119.1,0.27,82.23121864,0.3776242030965478,0.2744787112932605
-23.75,-66.75,p_solar_Argentina_AR432,Argentina,119.1,0.27,38.53141762,0.3813211520947254,0.27616985428051
-24.75,-66.75,p_solar_Argentina_AR434,Argentina,119.0,0.27,64.92484435,0.3850127504553816,0.27840129781420764
-25.25,-66.75,p_solar_Argentina_AR435,Argentina,118.8,0.27,113.8068864,0.3787652550091142,0.27526741803278687
-25.75,-66.75,p_solar_Argentina_AR436,Argentina,118.8,0.27,80.2437226,0.3743060109289685,0.2738956056466303
-26.25,-66.75,p_solar_Argentina_AR437,Argentina,118.8,0.26,56.51738722,0.3710955145719546,0.2721142987249545
-26.75,-66.75,p_solar_Argentina_AR438,Argentina,118.3,0.24,21.72218842,0.3549346539162133,0.26227390710382514
-27.25,-66.75,p_solar_Argentina_AR439,Argentina,118.2,0.22,4.840718518,0.3281209016393446,0.24704986338797816
-27.75,-66.75,p_solar_Argentina_AR440,Argentina,118.2,0.19,2.46875954,0.303798497267758,0.2327799408014572
-31.25,-66.75,p_solar_Argentina_AR447,Argentina,115.8,0.18,108.357958,0.2865397313296912,0.21979018670309655
-31.75,-66.75,p_solar_Argentina_AR448,Argentina,115.7,0.19,90.34246074,0.2835796903460835,0.21792543260473587
-32.25,-66.75,p_solar_Argentina_AR449,Argentina,115.7,0.2,40.88603584,0.2832780054644802,0.21792941712204006
-32.75,-66.75,p_solar_Argentina_AR450,Argentina,115.7,0.2,8.553812475,0.2840043260473579,0.21830100182149362
-33.25,-66.75,p_solar_Argentina_AR451,Argentina,115.5,0.2,33.24783735,0.2803027094717668,0.21580407559198544
-33.75,-66.75,p_solar_Argentina_AR452,Argentina,115.5,0.2,57.76345344,0.2753358378870674,0.21261293260473588
-34.25,-66.75,p_solar_Argentina_AR453,Argentina,115.2,0.21,107.8397439,0.2739674408014565,0.2114922586520947
-34.75,-66.75,p_solar_Argentina_AR454,Argentina,115.0,0.21,89.15047784,0.2732522768670313,0.21054041438979965
-35.25,-66.75,p_solar_Argentina_AR455,Argentina,114.8,0.21,91.5286089,0.2718014571948998,0.209242941712204
-35.75,-66.75,p_solar_Argentina_AR456,Argentina,114.8,0.21,117.7110188,0.270078438069216,0.20761782786885244
-36.25,-66.75,p_solar_Argentina_AR457,Argentina,114.6,0.21,127.7954341,0.2682345173041882,0.2057576275045537
-36.75,-66.75,p_solar_Argentina_AR458,Argentina,114.4,0.21,144.1152472,0.2672083333333327,0.2045975637522769
-37.25,-66.75,p_solar_Argentina_AR459,Argentina,114.4,0.21,103.3371518,0.2669289617486333,0.20396835154826956
-37.75,-66.75,p_solar_Argentina_AR460,Argentina,114.1,0.21,55.45245535,0.2667888205828775,0.20329086976320582
-38.25,-66.75,p_solar_Argentina_AR461,Argentina,114.0,0.21,2.09252806,0.265987477231329,0.20198872950819674
-38.75,-66.75,p_solar_Argentina_AR462,Argentina,114.0,0.21,51.68034151,0.2652798269581054,0.2009386384335155
-39.25,-66.75,p_solar_Argentina_AR463,Argentina,114.0,0.21,26.69723403,0.2659485428051004,0.20112955373406197
-39.75,-66.75,p_solar_Argentina_AR464,Argentina,113.8,0.21,28.55408256,0.2659117714025496,0.2009167805100182
-40.25,-66.75,p_solar_Argentina_AR465,Argentina,113.6,0.2,83.8059642,0.2648965163934424,0.20021220400728598
-40.75,-66.75,p_solar_Argentina_AR466,Argentina,113.3,0.2,102.957359,0.2672309881602908,0.201715733151184
-41.25,-66.75,p_solar_Argentina_AR467,Argentina,113.1,0.2,106.7542886,0.2710594262295076,0.20447427140255006
-41.75,-66.75,p_solar_Argentina_AR468,Argentina,113.1,0.2,108.529247,0.2689954462659372,0.2036523224043716
-42.25,-66.75,p_solar_Argentina_AR469,Argentina,113.0,0.2,84.99964272,0.261259221311476,0.19884050546448087
-42.75,-66.75,p_solar_Argentina_AR470,Argentina,112.9,0.2,34.57878816,0.2559504781420756,0.1956598360655738
-43.25,-66.75,p_solar_Argentina_AR471,Argentina,112.7,0.2,17.05483052,0.2553862704918029,0.19510177595628417
-43.75,-66.75,p_solar_Argentina_AR472,Argentina,112.1,0.2,21.43401376,0.2556220400728597,0.19501377504553735
-44.25,-66.75,p_solar_Argentina_AR473,Argentina,111.5,0.2,34.58902669,0.2535743397085601,0.19353916211293262
-44.75,-66.75,p_solar_Argentina_AR474,Argentina,111.3,0.2,1.888517986,0.2488985655737712,0.19055976775956285
-47.25,-66.75,p_solar_Argentina_AR475,Argentina,111.1,0.18,14.12246453,0.2360950591985428,0.18441530054644809
-47.75,-66.75,p_solar_Argentina_AR476,Argentina,111.0,0.18,34.25105041,0.2314080145719485,0.18129485428051
-22.25,-66.25,p_solar_Argentina_AR479,Argentina,110.8,0.25,204.1678052,0.3506911429872537,0.2609844034608379
-22.75,-66.25,p_solar_Argentina_AR480,Argentina,110.7,0.26,156.562058,0.3572866575592033,0.26480840163934427
-23.25,-66.25,p_solar_Argentina_AR481,Argentina,110.6,0.26,106.2510991,0.3649173497267802,0.26763718123861563
-23.75,-66.25,p_solar_Argentina_AR482,Argentina,110.6,0.26,55.38220675,0.3695992714025555,0.2695421220400729
-24.25,-66.25,p_solar_Argentina_AR483,Argentina,110.5,0.26,2.076953428,0.3737727686703154,0.27274863387978143
-24.75,-66.25,p_solar_Argentina_AR484,Argentina,110.5,0.26,42.07708946,0.3661785063752314,0.26821903460837887
-25.25,-66.25,p_solar_Argentina_AR485,Argentina,110.4,0.25,78.47412129,0.3434504781420783,0.2550811703096539
-25.75,-66.25,p_solar_Argentina_AR486,Argentina,110.3,0.25,39.02965227,0.3353410746812394,0.2518491575591985
-26.25,-66.25,p_solar_Argentina_AR487,Argentina,109.8,0.25,23.83095879,0.3400023907103838,0.2555311930783242
-26.75,-66.25,p_solar_Argentina_AR488,Argentina,109.7,0.23,16.05591005,0.3333875227686709,0.2507022996357013
-27.25,-66.25,p_solar_Argentina_AR489,Argentina,109.6,0.22,5.95198246,0.3195671675774139,0.24227595628415302
-27.75,-66.25,p_solar_Argentina_AR490,Argentina,109.2,0.19,4.068692853,0.3056666666666678,0.2333970856102004
-31.25,-66.25,p_solar_Argentina_AR497,Argentina,107.8,0.18,100.9761178,0.2795947176684872,0.21549749544626595
-31.75,-66.25,p_solar_Argentina_AR498,Argentina,107.6,0.19,59.26292242,0.2801820355191259,0.21567543260473587
-32.25,-66.25,p_solar_Argentina_AR499,Argentina,107.4,0.19,19.48801165,0.2842492030965398,0.21806944444444443
-32.75,-66.25,p_solar_Argentina_AR500,Argentina,107.2,0.19,8.680782241,0.2898894581056477,0.22162033242258655
-33.75,-66.25,p_solar_Argentina_AR502,Argentina,107.1,0.2,46.51904885,0.2757934881602908,0.21250933515482692
-34.25,-66.25,p_solar_Argentina_AR503,Argentina,106.7,0.2,87.11932474,0.2723804644808745,0.21023474499089254
-34.75,-66.25,p_solar_Argentina_AR504,Argentina,106.6,0.2,116.3352579,0.2720034153005454,0.20938160291438979
-35.25,-66.25,p_solar_Argentina_AR505,Argentina,106.5,0.2,135.1782362,0.2707198315118401,0.20811247723132972
-35.75,-66.25,p_solar_Argentina_AR506,Argentina,106.4,0.2,157.4660875,0.2688592896174864,0.2065882285974499
-36.25,-66.25,p_solar_Argentina_AR507,Argentina,106.4,0.2,171.4187593,0.2673120446265941,0.20501229508196725
-36.75,-66.25,p_solar_Argentina_AR508,Argentina,106.3,0.2,154.1208034,0.2664479735883414,0.20375796903460838
-37.25,-66.25,p_solar_Argentina_AR509,Argentina,106.1,0.2,99.15909785,0.2655519125683059,0.20266142987249547
-37.75,-66.25,p_solar_Argentina_AR510,Argentina,106.1,0.2,45.09399784,0.2648049863387973,0.20176787340619307
-38.25,-66.25,p_solar_Argentina_AR511,Argentina,106.1,0.2,8.593720597,0.2638151183970852,0.20063763661202186
-38.75,-66.25,p_solar_Argentina_AR512,Argentina,106.1,0.21,62.35102991,0.263561589253187,0.19983356102003647
-39.25,-66.25,p_solar_Argentina_AR513,Argentina,105.6,0.21,30.77663987,0.2653424408014569,0.2005860655737705
-39.75,-66.25,p_solar_Argentina_AR514,Argentina,105.3,0.2,24.50797942,0.2651139571949,0.20030487249544626
-40.25,-66.25,p_solar_Argentina_AR515,Argentina,105.3,0.2,50.88560348,0.2633219489981789,0.19897859744990892
-40.75,-66.25,p_solar_Argentina_AR516,Argentina,105.1,0.2,61.49833489,0.264512750455374,0.19943408469945353
-41.25,-66.25,p_solar_Argentina_AR517,Argentina,105.0,0.2,64.8631186,0.2672711748633882,0.20187784608378873
-41.75,-66.25,p_solar_Argentina_AR518,Argentina,104.8,0.2,66.95703373,0.2655936930783247,0.20126400273224043
-42.25,-66.25,p_solar_Argentina_AR519,Argentina,104.6,0.2,74.58242487,0.2597585382513661,0.19797131147540983
-42.75,-66.25,p_solar_Argentina_AR520,Argentina,104.6,0.2,20.85512359,0.2571328551912566,0.19666700819672134
-43.25,-66.25,p_solar_Argentina_AR521,Argentina,104.6,0.2,23.93463245,0.256407445355191,0.19613501821493623
-43.75,-66.25,p_solar_Argentina_AR522,Argentina,104.2,0.2,9.702835528,0.2557497723132972,0.1954946493624772
-44.25,-66.25,p_solar_Argentina_AR523,Argentina,104.1,0.2,0.239078126,0.2537112932604741,0.1939372723132969
-44.75,-66.25,p_solar_Argentina_AR524,Argentina,104.0,0.2,27.98946021,0.2507880236794171,0.19202880236794173
-47.25,-66.25,p_solar_Argentina_AR525,Argentina,103.5,0.18,32.30203495,0.2373794398907101,0.18545127504553735
-47.75,-66.25,p_solar_Argentina_AR526,Argentina,103.2,0.18,17.61384663,0.2317455601092893,0.18147597905282334
-22.25,-65.75,p_solar_Argentina_AR528,Argentina,102.7,0.24,176.8781847,0.3375907331511861,0.2548919626593807
-22.75,-65.75,p_solar_Argentina_AR529,Argentina,102.3,0.24,152.7673641,0.3443006602914412,0.2586256830601093
-23.25,-65.75,p_solar_Argentina_AR530,Argentina,102.1,0.25,115.9215207,0.3489022085610226,0.26057934881602923
-23.75,-65.75,p_solar_Argentina_AR531,Argentina,101.6,0.25,68.72294153,0.3466979735883438,0.25895412112932603
-24.25,-65.75,p_solar_Argentina_AR532,Argentina,101.3,0.25,28.12996244,0.3369419398907107,0.25337112932604733
-24.75,-65.75,p_solar_Argentina_AR533,Argentina,101.3,0.24,22.04972385,0.3189749544626586,0.24370195810564663
-25.25,-65.75,p_solar_Argentina_AR534,Argentina,101.3,0.24,32.22207237,0.3024364754098374,0.2348087431693989
-25.75,-65.75,p_solar_Argentina_AR535,Argentina,101.2,0.23,17.83011179,0.2970887978142075,0.23196493624772313
-26.75,-65.75,p_solar_Argentina_AR537,Argentina,101.1,0.22,0.810491263,0.2942005919854277,0.2299311247723133
-27.25,-65.75,p_solar_Argentina_AR538,Argentina,100.9,0.2,8.407128817,0.2812793715846997,0.22129098360655736
-27.75,-65.75,p_solar_Argentina_AR539,Argentina,100.8,0.19,4.701013923,0.2769303278688526,0.21775512295081964
-32.75,-65.75,p_solar_Argentina_AR549,Argentina,99.9,0.19,34.72273615,0.2814808743169393,0.21672074225865212
-33.25,-65.75,p_solar_Argentina_AR550,Argentina,99.9,0.19,12.13334446,0.2774207650273223,0.2135688752276867
-33.75,-65.75,p_solar_Argentina_AR551,Argentina,99.8,0.19,21.70295591,0.2697077641165757,0.2087207422586521
-34.25,-65.75,p_solar_Argentina_AR552,Argentina,99.6,0.19,45.31531041,0.2674094945355191,0.20730623861566486
-34.75,-65.75,p_solar_Argentina_AR553,Argentina,99.5,0.19,89.61257436,0.2672314435336973,0.20662101548269582
-35.25,-65.75,p_solar_Argentina_AR554,Argentina,99.2,0.2,138.9124057,0.2663944672131143,0.2055200364298725
-35.75,-65.75,p_solar_Argentina_AR555,Argentina,98.8,0.2,157.041227,0.265045309653916,0.20418385701275044
-36.25,-65.75,p_solar_Argentina_AR556,Argentina,98.7,0.2,138.7642465,0.2643002049180321,0.20315209471766846
-36.75,-65.75,p_solar_Argentina_AR557,Argentina,98.7,0.2,121.0281639,0.2643740892531883,0.2025917577413479
-37.25,-65.75,p_solar_Argentina_AR558,Argentina,98.5,0.2,84.69118748,0.2637375910746812,0.20166120218579234
-37.75,-65.75,p_solar_Argentina_AR559,Argentina,98.3,0.2,36.00051964,0.2627744763205825,0.20064014116575593
-38.25,-65.75,p_solar_Argentina_AR560,Argentina,97.9,0.2,3.350795078,0.2623575819672137,0.1998962887067395
-38.75,-65.75,p_solar_Argentina_AR561,Argentina,97.8,0.2,40.9328933,0.2621831739526406,0.199333674863388
-39.25,-65.75,p_solar_Argentina_AR562,Argentina,97.6,0.2,30.79745485,0.2631066712204004,0.19955248178506374
-39.75,-65.75,p_solar_Argentina_AR563,Argentina,97.5,0.2,4.367054172,0.2630020491803284,0.19924373861566483
-40.25,-65.75,p_solar_Argentina_AR564,Argentina,97.3,0.2,9.086433924,0.26158970856102,0.19821835154826958
-40.75,-65.75,p_solar_Argentina_AR565,Argentina,97.2,0.2,20.08556192,0.261811589253188,0.198275956284153
-41.25,-65.75,p_solar_Argentina_AR566,Argentina,97.2,0.2,22.97950895,0.2631125910746807,0.19912226775956282
-41.75,-65.75,p_solar_Argentina_AR567,Argentina,96.8,0.2,25.391979,0.2612218806921678,0.1987581967213115
-42.25,-65.75,p_solar_Argentina_AR568,Argentina,96.6,0.2,36.0867861,0.2582207422586525,0.19746026867030966
-42.75,-65.75,p_solar_Argentina_AR569,Argentina,96.6,0.2,10.48887217,0.2559978369763203,0.19634824681238616
-43.25,-65.75,p_solar_Argentina_AR570,Argentina,96.4,0.2,4.380226204,0.2546399134790529,0.19541074681238615
-43.75,-65.75,p_solar_Argentina_AR571,Argentina,96.2,0.2,17.79155114,0.2542468123861559,0.19508219489981787
-44.25,-65.75,p_solar_Argentina_AR572,Argentina,96.1,0.2,28.29127179,0.2537914389799637,0.19443135245901638
-44.75,-65.75,p_solar_Argentina_AR573,Argentina,96.0,0.2,59.09376954,0.2522906420765029,0.19327584244080148
-47.25,-65.75,p_solar_Argentina_AR574,Argentina,95.5,0.19,48.2578543,0.2379482012750452,0.18550011384335155
-22.25,-65.25,p_solar_Argentina_AR576,Argentina,95.1,0.23,137.2865438,0.3116884107468122,0.2409900956284153
-22.75,-65.25,p_solar_Argentina_AR577,Argentina,95.1,0.23,104.6164344,0.3122163023679423,0.2413114754098361
-23.25,-65.25,p_solar_Argentina_AR578,Argentina,94.3,0.23,77.86844016,0.3131655282331518,0.24147381602914386
-23.75,-65.25,p_solar_Argentina_AR579,Argentina,94.3,0.23,48.24538453,0.3050341530054651,0.2362704918032787
-24.25,-65.25,p_solar_Argentina_AR580,Argentina,94.2,0.22,1.814332526,0.2923327641165745,0.22861816939890714
-24.75,-65.25,p_solar_Argentina_AR581,Argentina,94.2,0.22,0.645432922,0.28337795992714,0.22345958561020035
-25.25,-65.25,p_solar_Argentina_AR582,Argentina,94.1,0.22,8.353112218,0.2773666894353379,0.219805441712204
-25.75,-65.25,p_solar_Argentina_AR583,Argentina,93.7,0.22,23.05446223,0.2769711976320577,0.21947131147540982
-26.25,-65.25,p_solar_Argentina_AR584,Argentina,93.6,0.21,1.339773085,0.2753546220400731,0.218522427140255
-26.75,-65.25,p_solar_Argentina_AR585,Argentina,93.5,0.21,0.011491557,0.2713545081967207,0.215515368852459
-27.25,-65.25,p_solar_Argentina_AR586,Argentina,93.2,0.2,1.360614343,0.2654426229508198,0.21112408925318762
-34.25,-65.25,p_solar_Argentina_AR600,Argentina,91.7,0.19,27.77411045,0.2635245901639341,0.20480088797814208
-34.75,-65.25,p_solar_Argentina_AR601,Argentina,91.3,0.19,82.19451148,0.2630942622950808,0.20398201275045538
-35.25,-65.25,p_solar_Argentina_AR602,Argentina,90.8,0.19,94.17996454,0.2623508652094716,0.2030002276867031
-35.75,-65.25,p_solar_Argentina_AR603,Argentina,90.6,0.19,118.1082692,0.2614635701275044,0.2018523451730419
-36.25,-65.25,p_solar_Argentina_AR604,Argentina,90.6,0.19,97.65620911,0.2614611794171227,0.20130111566484515
-36.75,-65.25,p_solar_Argentina_AR605,Argentina,90.5,0.2,86.04405326,0.2618564435336979,0.20095195810564664
-37.25,-65.25,p_solar_Argentina_AR606,Argentina,90.4,0.2,51.87817835,0.261694216757741,0.2003239981785064
-37.75,-65.25,p_solar_Argentina_AR607,Argentina,90.3,0.2,14.7460201,0.2609517304189431,0.19952982695810562
-38.25,-65.25,p_solar_Argentina_AR608,Argentina,90.2,0.2,29.29667,0.260391734972677,0.19880976775956283
-38.75,-65.25,p_solar_Argentina_AR609,Argentina,90.1,0.2,11.7385528,0.2610377959927134,0.19879200819672133
-39.25,-65.25,p_solar_Argentina_AR610,Argentina,89.8,0.2,12.55310491,0.2615138888888891,0.19875227686703095
-39.75,-65.25,p_solar_Argentina_AR611,Argentina,89.4,0.2,22.54140748,0.260926571038251,0.1981995673952641
-40.25,-65.25,p_solar_Argentina_AR612,Argentina,89.4,0.2,32.58736904,0.2604367030965386,0.1978353825136612
-40.75,-65.25,p_solar_Argentina_AR613,Argentina,89.0,0.2,10.02172628,0.2612601320582878,0.1984982923497268
-41.25,-65.25,p_solar_Argentina_AR614,Argentina,89.0,0.2,7.445328019,0.2617989526411655,0.19898144353369765
-41.75,-65.25,p_solar_Argentina_AR615,Argentina,89.0,0.2,3.419792691,0.2603427823315113,0.19814663023679416
-42.25,-65.25,p_solar_Argentina_AR616,Argentina,88.9,0.2,3.123583585,0.2577258652094712,0.19720366575591985
-42.75,-65.25,p_solar_Argentina_AR617,Argentina,88.7,0.2,0.105858273,0.2555860655737706,0.19619068761384334
-43.25,-65.25,p_solar_Argentina_AR618,Argentina,88.5,0.2,3.930103131,0.2545479280510015,0.19569193989071038
-22.25,-64.75,p_solar_Argentina_AR620,Argentina,88.1,0.21,102.0972202,0.283853369763205,0.2248818306010929
-22.75,-64.75,p_solar_Argentina_AR621,Argentina,88.0,0.21,61.73175152,0.2798760245901633,0.22257513661202186
-23.25,-64.75,p_solar_Argentina_AR622,Argentina,88.0,0.21,44.32269421,0.2792996357012763,0.2218830828779599
-23.75,-64.75,p_solar_Argentina_AR623,Argentina,87.9,0.21,4.779832744,0.2745362021857937,0.21861293260473588
-24.25,-64.75,p_solar_Argentina_AR624,Argentina,87.6,0.21,6.935321264,0.2695996129326052,0.21515858378870675
-24.75,-64.75,p_solar_Argentina_AR625,Argentina,87.6,0.21,26.056175,0.2672675318761383,0.2131795309653916
-25.25,-64.75,p_solar_Argentina_AR626,Argentina,87.4,0.21,14.48440094,0.2644092668488155,0.210930441712204
-25.75,-64.75,p_solar_Argentina_AR627,Argentina,87.3,0.21,1.411136995,0.2646887522768683,0.21090858378870675
-26.25,-64.75,p_solar_Argentina_AR628,Argentina,87.3,0.2,9.385578269,0.263618852459017,0.21006341074681237
-26.75,-64.75,p_solar_Argentina_AR629,Argentina,87.2,0.2,0.008341467,0.2603327641165756,0.2075860655737705
-27.25,-64.75,p_solar_Argentina_AR630,Argentina,86.9,0.19,1.918296927,0.2589373861566492,0.2062433970856102
-34.75,-64.75,p_solar_Argentina_AR645,Argentina,84.5,0.19,57.27604391,0.2594355646630231,0.20160587431693988
-35.25,-64.75,p_solar_Argentina_AR646,Argentina,84.4,0.19,50.93276903,0.2589553734061924,0.2006344489981785
-35.75,-64.75,p_solar_Argentina_AR647,Argentina,84.3,0.19,77.85575179,0.2584988615664839,0.1998721539162113
-36.25,-64.75,p_solar_Argentina_AR648,Argentina,84.2,0.19,55.90496302,0.258508310564663,0.19939401183970856
-36.75,-64.75,p_solar_Argentina_AR649,Argentina,83.9,0.19,41.65078202,0.2585532786885242,0.1989700591985428
-37.25,-64.75,p_solar_Argentina_AR650,Argentina,83.5,0.19,18.99067811,0.2588472222222217,0.19862044626593808
-37.75,-64.75,p_solar_Argentina_AR651,Argentina,83.4,0.2,6.633588803,0.2586270491803281,0.19808413023679416
-38.25,-64.75,p_solar_Argentina_AR652,Argentina,83.1,0.2,54.97608815,0.2578348132969034,0.19722882513661202
-38.75,-64.75,p_solar_Argentina_AR653,Argentina,83.0,0.2,9.962245069,0.2589825819672128,0.19757365664845175
-39.25,-64.75,p_solar_Argentina_AR654,Argentina,82.9,0.2,5.166932667,0.2595596539162112,0.19771368397085612
-39.75,-64.75,p_solar_Argentina_AR655,Argentina,82.8,0.2,39.40175226,0.2589985200364296,0.19715425774134793
-40.25,-64.75,p_solar_Argentina_AR656,Argentina,82.8,0.2,51.00083274,0.2594724499089254,0.1974738160291439
-40.75,-64.75,p_solar_Argentina_AR657,Argentina,82.3,0.2,4.519128153,0.2611841985428056,0.19886236338797814
-42.25,-64.75,p_solar_Argentina_AR658,Argentina,82.2,0.2,36.71648269,0.2587237021857924,0.1974839480874317
-22.75,-64.25,p_solar_Argentina_AR659,Argentina,82.2,0.19,43.91302832,0.2606128187613845,0.20963934426229508
-23.25,-64.25,p_solar_Argentina_AR660,Argentina,82.2,0.19,0.986520348,0.2602717440801446,0.20921300091074682
-23.75,-64.25,p_solar_Argentina_AR661,Argentina,82.1,0.2,29.93131074,0.2630963114754096,0.21077276867030964
-24.25,-64.25,p_solar_Argentina_AR662,Argentina,81.7,0.2,34.67161868,0.2666865892531881,0.21257513661202188
-24.75,-64.25,p_solar_Argentina_AR663,Argentina,81.7,0.2,11.48436671,0.2635145719489986,0.21005202641165754
-25.25,-64.25,p_solar_Argentina_AR664,Argentina,81.6,0.19,12.46917231,0.2578625910746798,0.20615687613843353
-25.75,-64.25,p_solar_Argentina_AR665,Argentina,81.4,0.19,34.75326226,0.2554074453551911,0.20447461293260474
-26.25,-64.25,p_solar_Argentina_AR666,Argentina,81.3,0.19,24.02998096,0.2555652322404378,0.20445935792349726
-26.75,-64.25,p_solar_Argentina_AR667,Argentina,80.9,0.19,33.02011084,0.254998292349727,0.20383196721311475
-35.25,-64.25,p_solar_Argentina_AR684,Argentina,79.2,0.19,12.92621555,0.2564393214936239,0.19895787795992714
-35.75,-64.25,p_solar_Argentina_AR685,Argentina,79.2,0.19,39.62706033,0.2562937158469947,0.19835940346083789
-36.25,-64.25,p_solar_Argentina_AR686,Argentina,79.2,0.19,13.89516633,0.2557001366120216,0.19769524134790528
-36.75,-64.25,p_solar_Argentina_AR687,Argentina,79.1,0.19,2.714851417,0.2551960382513656,0.19704474043715844
-37.25,-64.25,p_solar_Argentina_AR688,Argentina,79.1,0.19,18.72894472,0.2557710610200363,0.1968252504553734
-37.75,-64.25,p_solar_Argentina_AR689,Argentina,78.9,0.2,15.03489282,0.2560482695810561,0.1964238387978142
-38.25,-64.25,p_solar_Argentina_AR690,Argentina,78.9,0.2,62.98903607,0.2554079007285968,0.19564708561020036
-38.75,-64.25,p_solar_Argentina_AR691,Argentina,78.9,0.2,11.02655562,0.2563467668488157,0.19596584699453554
-39.25,-64.25,p_solar_Argentina_AR692,Argentina,78.9,0.2,5.622957807,0.2569229280510018,0.19617611566484514
-39.75,-64.25,p_solar_Argentina_AR693,Argentina,78.8,0.2,56.47720293,0.2569352231329693,0.1960116120218579
-40.25,-64.25,p_solar_Argentina_AR694,Argentina,78.6,0.2,50.55292832,0.2579540072859748,0.1965988160291439
-40.75,-64.25,p_solar_Argentina_AR695,Argentina,78.6,0.2,4.963511309,0.2601104280510012,0.19827800546448088
-42.75,-64.25,p_solar_Argentina_AR696,Argentina,78.5,0.2,65.54419542,0.2576246584699448,0.19629792805100182
-35.25,-63.75,p_solar_Argentina_AR724,Argentina,76.4,0.19,22.62475577,0.2550818533697632,0.19790607923497266
-35.75,-63.75,p_solar_Argentina_AR725,Argentina,76.3,0.19,1.314948778,0.2542101548269581,0.196923383424408
-36.25,-63.75,p_solar_Argentina_AR726,Argentina,76.3,0.19,27.82656593,0.2532427140255014,0.1961648451730419
-36.75,-63.75,p_solar_Argentina_AR727,Argentina,76.2,0.19,16.67327653,0.2528184198542794,0.1956712204007286
-37.25,-63.75,p_solar_Argentina_AR728,Argentina,76.1,0.19,1.990357802,0.2535026183970856,0.19552390710382517
