period,load_zone,Battery_new,Biomass,Biomass_new,Coal,Coal_new,Diesel,Diesel_new,Gas,Gas_new,Geothermal,Geothermal_new,Hydro,Hydro_new,Nuclear,Nuclear_new,Solar,Solar_new,Wind,Wind_new,scs
2025,Region-wide,0.0,14.2657,0.0,14.608999999999998,0.0,7.473,0.0,42.5148,2.94631218075,0.04,0.0,133.21,12.425,3.745,0.0,6.027,9.8154516892858,7.117,15.033,prm15_wcost_re6_c2p1_co2_cut90p_tn
2025,Region-wide,0.5082599999999998,14.2657,0.0,14.608999999999998,0.0,7.473,0.0,42.5148,10.5649976532113,0.04,0.0,133.21,12.425,3.745,0.0,6.027,12.796497124620464,7.117,13.368,prm15_wcost_re6_c2p1_t1
2025,Region-wide,0.0,14.2657,0.0,14.608999999999998,0.0,7.473,0.0,42.5148,4.82909462407,0.04,0.0,133.21,12.329,3.745,0.0,6.027,2.8323437362953,7.117,15.033,prm15_wcost_re6_c2p1_tn
2025,Region-wide,0.5082599999999998,14.2657,0.0,14.608999999999998,0.0,7.473,0.0,42.5148,8.824592445402429,0.04,0.0,133.21,12.57,3.745,0.0,6.027,25.95444755208899,7.117,11.491939954262268,prm15_wcost_re7_c2p1_co2_cut90p_t1
2025,Region-wide,0.0,14.2657,0.0,14.608999999999998,0.0,7.473,0.0,42.5148,5.66895222722,0.04,0.0,133.21,12.13,3.745,0.0,6.027,19.505533317845,7.117,8.079,prm15_wcost_re7_c2p1_co2_cut90p_tn
2025,Region-wide,0.5082599999999998,14.2657,0.0,14.608999999999998,0.0,7.473,0.0,42.5148,11.200316299346586,0.04,0.0,133.21,12.425,3.745,0.0,6.027,21.559086904055434,7.117,8.422480640774612,prm15_wcost_re7_c2p1_t1
2025,Region-wide,0.0,14.2657,0.0,14.608999999999998,0.0,7.473,0.0,42.5148,9.69639428548,0.04,0.0,133.21,12.425,3.745,0.0,6.027,2.8465531836273,7.117,9.645065661590001,prm15_wcost_re7_c2p1_tn
2025,Region-wide,0.5082599999999998,14.2657,0.0,14.608999999999998,0.0,7.473,0.0,42.5148,11.095111444451755,0.04,0.0,133.21,12.725,3.745,0.0,6.027,42.256439343505946,7.117,0.918,prm15_wcost_re8_c2p1_co2_cut90p_t1
2025,Region-wide,0.0,14.2657,0.0,14.608999999999998,0.0,7.473,0.0,42.5148,8.49979871301,0.04,0.0,133.21,11.407,3.745,0.0,6.027,30.875180608143506,7.117,0.0,prm15_wcost_re8_c2p1_co2_cut90p_tn
2025,Region-wide,0.5082599999999998,14.2657,0.0,14.608999999999998,0.0,7.473,0.0,42.5148,14.079515031075667,0.04,0.0,133.21,12.425,3.745,0.0,6.027,30.835695731510953,7.117,0.0,prm15_wcost_re8_c2p1_t1
2025,Region-wide,0.0,14.2657,0.0,14.608999999999998,0.0,7.473,0.0,42.5148,12.765599455,0.04,0.0,133.21,12.425,3.745,0.0,6.027,14.6658099773816,7.117,0.0,prm15_wcost_re8_c2p1_tn
2025,Region-wide,0.5082599999999998,14.2657,0.0,14.608999999999998,0.0,7.473,0.0,42.5148,11.533847145687089,0.04,0.0,133.21,12.725,3.745,0.0,6.027,43.023883080936386,7.117,0.0,prm15_wcost_re9_c2p1_co2_cut90p_t1
2025,Region-wide,0.0,14.2657,0.0,14.608999999999998,0.0,7.473,0.0,42.5148,9.69992462901,0.04,0.0,133.21,12.58,3.745,0.0,6.027,27.571847882748003,7.117,0.0,prm15_wcost_re9_c2p1_co2_cut90p_tn
2025,Region-wide,0.5082599999999998,14.2657,0.0,14.608999999999998,0.0,7.473,0.0,42.5148,14.079515031075713,0.04,0.0,133.21,12.425,3.745,0.0,6.027,30.835695731510835,7.117,0.0,prm15_wcost_re9_c2p1_t1
2025,Region-wide,0.0,14.2657,0.0,14.608999999999998,0.0,7.473,0.0,42.5148,12.765599455,0.04,0.0,133.21,12.425,3.745,0.0,6.027,14.6658099773816,7.117,0.0,prm15_wcost_re9_c2p1_tn
2030,Region-wide,0.5082599999999998,14.2657,0.0,14.608999999999998,0.0,7.473,0.0,42.3913,9.345792469645605,0.04,0.0,133.21,14.452,3.745,0.0,6.027,43.730245933264435,7.117,36.03258024283464,prm15_wcost_re10_c2p1_co2_cut90p_t1
2030,Region-wide,0.0,14.2657,0.0,14.608999999999998,0.0,7.473,0.0,42.3913,9.09098910891,0.04,0.0,133.21,15.424,3.745,0.0,6.027,29.899948843960704,7.117,34.361087128784,prm15_wcost_re10_c2p1_co2_cut90p_tn
2030,Region-wide,0.5082599999999998,14.2657,0.0,14.608999999999998,0.0,7.473,0.0,42.3913,11.2876673710797,0.04,0.0,133.21,13.406,3.745,0.0,6.027,41.991666233929024,7.117,28.86558103136189,prm15_wcost_re10_c2p1_t1
2030,Region-wide,0.0,14.2657,0.0,14.608999999999998,0.0,7.473,0.0,42.3913,10.47229231769,0.04,0.0,133.21,14.152000000000001,3.745,0.0,6.027,15.677698375078801,7.117,33.486661458519,prm15_wcost_re10_c2p1_tn
2030,Region-wide,0.5082599999999998,14.2657,0.0,14.608999999999998,0.0,7.473,0.0,42.3913,9.3061074775108,0.04,0.0,133.21,12.96,3.745,0.0,6.027,3.2035064404569242,7.117,62.438937507822786,prm15_wcost_re11_c2p1_co2_cut90p_t1
2030,Region-wide,0.0,14.2657,0.0,14.608999999999998,0.0,7.473,0.0,42.3913,8.27379084554,0.04,0.0,133.21,13.706,3.745,0.0,6.027,0.9692999999999999,7.117,54.642673235663,prm15_wcost_re11_c2p1_co2_cut90p_tn
2030,Region-wide,0.5082599999999998,14.2657,0.0,14.608999999999998,0.0,7.473,0.0,42.3913,14.701366047014602,0.04,0.0,133.21,14.152000000000001,3.745,0.0,6.027,0.2016,7.117,47.177382381718715,prm15_wcost_re11_c2p1_t1
2030,Region-wide,0.0,14.2657,0.0,14.608999999999998,0.0,7.473,0.0,42.3913,11.987347695373,0.04,0.0,133.21,12.660000000000002,3.745,0.0,6.027,0.0,7.117,40.754823397702296,prm15_wcost_re11_c2p1_tn
2030,Region-wide,0.5082599999999998,14.2657,0.0,14.608999999999998,0.0,7.473,0.0,42.3913,14.638094756775418,0.04,0.0,133.21,14.999,3.745,0.0,6.027,34.15400614761502,7.117,46.875,prm15_wcost_re12_c2p1_co2_cut90p_t1
2030,Region-wide,0.0,14.2657,0.0,14.608999999999998,0.0,7.473,0.0,42.3913,10.114669831218,0.04,0.0,133.21,14.452,3.745,0.0,6.027,25.842004824318604,7.117,44.68772276140581,prm15_wcost_re12_c2p1_co2_cut90p_tn
2030,Region-wide,0.5082599999999998,14.2657,0.0,14.608999999999998,0.0,7.473,0.0,42.3913,25.207626415021487,0.04,0.0,133.21,14.152000000000001,3.745,0.0,6.027,9.4345,7.117,29.527103406755806,prm15_wcost_re12_c2p1_t1
2030,Region-wide,0.0,14.2657,0.0,14.608999999999998,0.0,7.473,0.0,42.3913,19.086391148723,0.04,0.0,133.21,14.152000000000001,3.745,0.0,6.027,2.8373000000000004,7.117,31.180776974485003,prm15_wcost_re12_c2p1_tn
2030,Region-wide,0.5082599999999998,14.2657,0.0,14.608999999999998,0.0,7.473,0.0,42.3913,18.291234497020074,0.04,0.2,133.21,15.424,3.745,0.0,6.027,71.99884814021607,7.117,28.901553341890164,prm15_wcost_re13_c2p1_co2_cut90p_t1
2030,Region-wide,0.0,14.2657,0.0,14.608999999999998,0.0,7.473,0.0,42.3913,14.21505944209,0.04,0.2,133.21,15.355,3.745,0.0,6.027,54.9350490935016,7.117,29.197861703049,prm15_wcost_re13_c2p1_co2_cut90p_tn
2030,Region-wide,0.5082599999999998,14.2657,0.0,14.608999999999998,0.0,7.473,0.0,42.3913,35.4143268149087,0.04,0.0,133.21,14.753000000000002,3.745,0.0,6.027,31.6847527413438,7.117,5.514,prm15_wcost_re13_c2p1_t1
2030,Region-wide,0.0,14.2657,0.0,14.608999999999998,0.0,7.473,0.0,42.3913,36.138237054533,0.04,0.0,133.21,14.206000000000001,3.745,0.0,6.027,15.478503850314999,7.117,4.929,prm15_wcost_re13_c2p1_tn
2030,Region-wide,0.5082599999999998,14.2657,0.0,14.608999999999998,0.0,7.473,0.0,42.3913,15.024388603311529,0.04,0.0,133.21,14.999,3.745,0.0,6.027,44.965949942703716,7.117,42.7440478825266,prm15_wcost_re14_c2p1_co2_cut90p_t1
2030,Region-wide,0.0,14.2657,0.0,14.608999999999998,0.0,7.473,0.0,42.3913,11.155928954913001,0.04,0.0,133.21,14.452,3.745,0.0,6.027,31.3315120531321,7.117,42.161569758328,prm15_wcost_re14_c2p1_co2_cut90p_tn
2030,Region-wide,0.5082599999999998,14.2657,0.0,14.608999999999998,0.0,7.473,0.0,42.3913,27.993811550461825,0.04,0.0,133.21,14.152000000000001,3.745,0.0,6.027,19.436999973920148,7.117,20.802032277127864,prm15_wcost_re14_c2p1_t1
2030,Region-wide,0.0,14.2657,0.0,14.608999999999998,0.0,7.473,0.0,42.3913,25.051808044593002,0.04,0.0,133.21,14.152000000000001,3.745,0.0,6.027,6.2779722953751005,7.117,22.774799257519998,prm15_wcost_re14_c2p1_tn
2030,Region-wide,0.5082599999999998,14.2657,0.0,14.608999999999998,0.0,7.473,0.0,42.3913,14.015480600789195,0.04,0.0,133.21,14.452,3.745,0.0,6.027,26.144291486169067,7.117,50.72217092434014,prm15_wcost_re15_c2p1_co2_cut90p_t1
2030,Region-wide,0.0,14.2657,0.0,14.608999999999998,0.0,7.473,0.0,42.3913,9.192758884078,0.04,0.0,133.21,13.706,3.745,0.0,6.027,21.683311713741904,7.117,47.290928927348304,prm15_wcost_re15_c2p1_co2_cut90p_tn
2030,Region-wide,0.5082599999999998,14.2657,0.0,14.608999999999998,0.0,7.473,0.0,42.3913,23.365698498925294,0.04,0.0,133.21,14.152000000000001,3.745,0.0,6.027,5.726473759039649,7.117,33.624463456174226,prm15_wcost_re15_c2p1_t1
2030,Region-wide,0.0,14.2657,0.0,14.608999999999998,0.0,7.473,0.0,42.3913,17.449431466713,0.04,0.0,133.21,14.152000000000001,3.745,0.0,6.027,2.3199,7.117,33.053311695487,prm15_wcost_re15_c2p1_tn
2030,Region-wide,0.5082599999999998,14.2657,0.0,14.608999999999998,0.0,7.473,0.0,42.3913,10.183048707242738,0.04,0.0,133.21,12.96,3.745,0.0,6.027,9.425638717804288,7.117,60.5292367376953,prm15_wcost_re16_c2p1_co2_cut90p_t1
2030,Region-wide,0.0,14.2657,0.0,14.608999999999998,0.0,7.473,0.0,42.3913,8.21757548159,0.04,0.0,133.21,13.706,3.745,0.0,6.027,3.2278319781549003,7.117,55.092396147351,prm15_wcost_re16_c2p1_co2_cut90p_tn
2030,Region-wide,0.5082599999999998,14.2657,0.0,14.608999999999998,0.0,7.473,0.0,42.3913,19.93317440654721,0.04,0.0,133.21,14.152000000000001,3.745,0.0,6.027,1.7589,7.117,38.97793379858919,prm15_wcost_re16_c2p1_t1
2030,Region-wide,0.0,14.2657,0.0,14.608999999999998,0.0,7.473,0.0,42.3913,14.231634396353002,0.04,0.0,133.21,12.660000000000002,3.745,0.0,6.027,1.5513,7.117,38.054950142963,prm15_wcost_re16_c2p1_tn
2030,Region-wide,0.5082599999999998,14.2657,0.0,14.608999999999998,0.0,7.473,0.0,42.3913,12.626101186601048,0.04,0.0,133.21,14.452,3.745,0.0,6.027,21.729543718234922,7.117,53.61726323158563,prm15_wcost_re17_c2p1_co2_cut90p_t1
2030,Region-wide,0.0,14.2657,0.0,14.608999999999998,0.0,7.473,0.0,42.3913,8.961755684041,0.04,0.0,133.21,13.706,3.745,0.0,6.027,17.444281155717402,7.117,49.138954527685,prm15_wcost_re17_c2p1_co2_cut90p_tn
2030,Region-wide,0.5082599999999998,14.2657,0.0,14.608999999999998,0.0,7.473,0.0,42.3913,23.53159864874287,0.04,0.0,133.21,14.152000000000001,3.745,0.0,6.027,2.8899,7.117,34.19182243161933,prm15_wcost_re17_c2p1_t1
2030,Region-wide,0.0,14.2657,0.0,14.608999999999998,0.0,7.473,0.0,42.3913,16.128697597113,0.04,0.0,133.21,14.152000000000001,3.745,0.0,6.027,1.3931,7.117,35.254827760466,prm15_wcost_re17_c2p1_tn
2030,Region-wide,0.5082599999999998,14.2657,0.0,14.608999999999998,0.0,7.473,0.0,42.3913,16.04907752648721,0.04,0.2,133.21,15.424,3.745,0.0,6.027,59.84897250407031,7.117,35.596224820240465,prm15_wcost_re18_c2p1_co2_cut90p_t1
2030,Region-wide,0.0,14.2657,0.0,14.608999999999998,0.0,7.473,0.0,42.3913,12.498921050823,0.04,0.2,133.21,15.355,3.745,0.0,6.027,43.4963168065678,7.117,35.471922447153,prm15_wcost_re18_c2p1_co2_cut90p_tn
2030,Region-wide,0.5082599999999998,14.2657,0.0,14.608999999999998,0.0,7.473,0.0,42.3913,33.20974595141344,0.04,0.0,133.21,14.152000000000001,3.745,0.0,6.027,25.250022257143225,7.117,11.81958056960585,prm15_wcost_re18_c2p1_t1
2030,Region-wide,0.0,14.2657,0.0,14.608999999999998,0.0,7.473,0.0,42.3913,29.734580133933004,0.04,0.0,133.21,14.206000000000001,3.745,0.0,6.027,15.350003850315,7.117,13.9529999999996,prm15_wcost_re18_c2p1_tn
2030,Region-wide,0.5082599999999998,14.2657,0.0,14.608999999999998,0.0,7.473,0.0,42.3913,17.87823203297324,0.04,0.2,133.21,15.424,3.745,0.0,6.027,68.06104967196212,7.117,30.578698921263207,prm15_wcost_re19_c2p1_co2_cut90p_t1
2030,Region-wide,0.0,14.2657,0.0,14.608999999999998,0.0,7.473,0.0,42.3913,13.26198494317,0.04,0.2,133.21,15.355,3.745,0.0,6.027,52.62280356402434,7.117,30.615556420966,prm15_wcost_re19_c2p1_co2_cut90p_tn
2030,Region-wide,0.5082599999999998,14.2657,0.0,14.608999999999998,0.0,7.473,0.0,42.3913,33.72173594205165,0.04,0.0,133.21,14.152000000000001,3.745,0.0,6.027,27.67172605213256,7.117,10.023735222706925,prm15_wcost_re19_c2p1_t1
2030,Region-wide,0.0,14.2657,0.0,14.608999999999998,0.0,7.473,0.0,42.3913,34.869181510083,0.04,0.0,133.21,14.206000000000001,3.745,0.0,6.027,15.478503850314999,7.117,6.699,prm15_wcost_re19_c2p1_tn
2030,Region-wide,0.5082599999999998,14.2657,0.0,14.608999999999998,0.0,7.473,0.0,42.3913,9.546400876202926,0.04,0.0,133.21,14.452,3.745,0.0,6.027,47.33413055708203,7.117,34.42771299037606,prm15_wcost_re1_c2p1_co2_cut90p_t1
2030,Region-wide,0.0,14.2657,0.0,14.608999999999998,0.0,7.473,0.0,42.3913,9.201820706740001,0.04,0.0,133.21,15.424,3.745,0.0,6.027,32.0954651367055,7.117,33.4744343461078,prm15_wcost_re1_c2p1_co2_cut90p_tn
2030,Region-wide,0.5082599999999998,14.2657,0.0,14.608999999999998,0.0,7.473,0.0,42.3913,11.590021848910414,0.04,0.0,133.21,13.406,3.745,0.0,6.027,44.696471120429834,7.117,26.4467452087162,prm15_wcost_re1_c2p1_t1
2030,Region-wide,0.0,14.2657,0.0,14.608999999999998,0.0,7.473,0.0,42.3913,12.157352148540001,0.04,0.0,133.21,13.708,3.745,0.0,6.027,31.4677121818534,7.117,23.558182811768,prm15_wcost_re1_c2p1_tn
2030,Region-wide,0.5082599999999998,14.2657,0.0,14.608999999999998,0.0,7.473,0.0,42.3913,9.172070622633562,0.04,0.0,133.21,12.96,3.745,0.0,6.027,2.1691000000000003,7.117,62.32207087660991,prm15_wcost_re20_c2p1_co2_cut90p_t1
2030,Region-wide,0.0,14.2657,0.0,14.608999999999998,0.0,7.473,0.0,42.3913,8.37556012235,0.04,0.0,133.21,13.706,3.745,0.0,6.027,1.0249757994877,7.117,53.828519021149994,prm15_wcost_re20_c2p1_co2_cut90p_tn
2030,Region-wide,0.5082599999999998,14.2657,0.0,14.608999999999998,0.0,7.473,0.0,42.3913,13.752301703584262,0.04,0.0,133.21,12.660000000000002,3.745,0.0,6.027,0.0,7.117,49.559743283268205,prm15_wcost_re20_c2p1_t1
2030,Region-wide,0.0,14.2657,0.0,14.608999999999998,0.0,7.473,0.0,42.3913,11.172300662703,0.04,0.0,133.21,12.660000000000002,3.745,0.0,6.027,0.0,7.117,41.9894119081468,prm15_wcost_re20_c2p1_tn
2030,Region-wide,0.5082599999999998,14.2657,0.0,14.608999999999998,0.0,7.473,0.0,42.3913,12.535770171467233,0.04,0.0,133.21,14.008,3.745,0.0,6.027,86.72301326735715,7.117,14.064758628261583,prm15_wcost_re2_c2p1_co2_cut90p_t1
2030,Region-wide,0.0,14.2657,0.0,14.608999999999998,0.0,7.473,0.0,42.3913,11.817309662498,0.04,0.0,133.21,15.268999999999998,3.745,0.0,6.027,69.824906596854,7.117,13.790522700073,prm15_wcost_re2_c2p1_co2_cut90p_tn
2030,Region-wide,0.5082599999999998,14.2657,0.0,14.608999999999998,0.0,7.473,0.0,42.3913,15.025739999999935,0.04,0.0,133.21,12.660000000000002,3.745,0.0,6.027,79.24523781979714,7.117,4.929,prm15_wcost_re2_c2p1_t1
2030,Region-wide,0.0,14.2657,0.0,14.608999999999998,0.0,7.473,0.0,42.3913,14.911125000024999,0.04,0.0,133.21,12.660000000000002,3.745,0.0,6.027,51.6937307230921,7.117,9.912,prm15_wcost_re2_c2p1_tn
2030,Region-wide,0.5082599999999998,14.2657,0.0,14.608999999999998,0.0,7.473,0.0,42.3913,14.01788812556429,0.04,0.0,133.21,13.877999999999998,3.745,0.0,6.027,106.85241926861839,7.117,3.2478149954851463,prm15_wcost_re3_c2p1_co2_cut90p_t1
2030,Region-wide,0.0,14.2657,0.0,14.608999999999998,0.0,7.473,0.0,42.3913,12.844839508660002,0.04,0.0,133.21,15.424,3.745,0.0,6.027,87.4116428107326,7.117,4.330283930714001,prm15_wcost_re3_c2p1_co2_cut90p_tn
2030,Region-wide,0.5082599999999998,14.2657,0.0,14.608999999999998,0.0,7.473,0.0,42.3913,15.641864999999934,0.04,0.0,133.21,12.660000000000002,3.745,0.0,6.027,87.20743034079482,7.117,0.0,prm15_wcost_re3_c2p1_t1
2030,Region-wide,0.0,14.2657,0.0,14.608999999999998,0.0,7.473,0.0,42.3913,16.150124999962,0.04,0.0,133.21,12.660000000000002,3.745,0.0,6.027,66.53401114751,7.117,0.0,prm15_wcost_re3_c2p1_tn
2030,Region-wide,0.5082599999999998,14.2657,0.0,14.608999999999998,0.0,7.473,0.0,42.3913,13.131583591382732,0.04,0.0,133.21,14.076999999999998,3.745,0.0,6.027,96.515808571848,7.117,8.746251268937588,prm15_wcost_re4_c2p1_co2_cut90p_t1
2030,Region-wide,0.0,14.2657,0.0,14.608999999999998,0.0,7.473,0.0,42.3913,12.101978548340002,0.04,0.0,133.21,15.424,3.745,0.0,6.027,76.46992349374321,7.117,10.273171613252,prm15_wcost_re4_c2p1_co2_cut90p_tn
2030,Region-wide,0.5082599999999998,14.2657,0.0,14.608999999999998,0.0,7.473,0.0,42.3913,15.348614999999937,0.04,0.0,133.21,12.660000000000002,3.745,0.0,6.027,83.47041319497843,7.117,2.346,prm15_wcost_re4_c2p1_t1
2030,Region-wide,0.0,14.2657,0.0,14.608999999999998,0.0,7.473,0.0,42.3913,15.533999999986,0.04,0.0,133.21,12.660000000000002,3.745,0.0,6.027,59.4958958608256,7.117,4.929,prm15_wcost_re4_c2p1_tn
2030,Region-wide,0.5082599999999998,14.2657,0.0,14.608999999999998,0.0,7.473,0.0,42.3913,12.06005164648382,0.04,0.0,133.21,14.008,3.745,0.0,6.027,79.68813937008565,7.117,17.87050682812889,prm15_wcost_re5_c2p1_co2_cut90p_t1
2030,Region-wide,0.0,14.2657,0.0,14.608999999999998,0.0,7.473,0.0,42.3913,11.259627282054,0.04,0.0,133.21,15.37,3.745,0.0,6.027,63.461720852865696,7.117,17.443981743541002,prm15_wcost_re5_c2p1_co2_cut90p_tn
2030,Region-wide,0.5082599999999998,14.2657,0.0,14.608999999999998,0.0,7.473,0.0,42.3913,14.257864999999933,0.04,0.0,133.21,12.805000000000001,3.745,0.0,6.027,71.44353946279263,7.117,9.911999999999999,prm15_wcost_re5_c2p1_t1
2030,Region-wide,0.0,14.2657,0.0,14.608999999999998,0.0,7.473,0.0,42.3913,13.733124999990002,0.04,0.0,133.21,13.406,3.745,0.0,6.027,46.01798352932897,7.117,13.3680000000047,prm15_wcost_re5_c2p1_tn
2030,Region-wide,0.5082599999999998,14.2657,0.0,14.608999999999998,0.0,7.473,0.0,42.3913,10.199097628911272,0.04,0.0,133.21,14.452,3.745,0.0,6.027,58.05884188068157,7.117,29.20613896870927,prm15_wcost_re6_c2p1_co2_cut90p_t1
2030,Region-wide,0.0,14.2657,0.0,14.608999999999998,0.0,7.473,0.0,42.3913,9.85357826706,0.04,0.0,133.21,15.424,3.745,0.0,6.027,42.6545064246494,7.117,28.260373863564,prm15_wcost_re6_c2p1_co2_cut90p_tn
2030,Region-wide,0.5082599999999998,14.2657,0.0,14.608999999999998,0.0,7.473,0.0,42.3913,12.319090733254823,0.04,0.0,133.21,13.706,3.745,0.0,6.027,57.75696322143851,7.117,18.214194133960905,prm15_wcost_re6_c2p1_t1
2030,Region-wide,0.0,14.2657,0.0,14.608999999999998,0.0,7.473,0.0,42.3913,11.351160259287997,0.04,0.0,133.21,14.152000000000001,3.745,0.0,6.027,25.9137472306072,7.117,26.455717925675998,prm15_wcost_re6_c2p1_tn
2030,Region-wide,0.5082599999999998,14.2657,0.0,14.608999999999998,0.0,7.473,0.0,42.3913,11.149912417807093,0.04,0.0,133.21,14.822999999999999,3.745,0.0,6.027,77.87573605188958,7.117,18.631620657542708,prm15_wcost_re7_c2p1_co2_cut90p_t1
2030,Region-wide,0.0,14.2657,0.0,14.608999999999998,0.0,7.473,0.0,42.3913,10.92615410263,0.04,0.0,133.21,15.424,3.745,0.0,6.027,59.14425040895888,7.117,19.679767179007,prm15_wcost_re7_c2p1_co2_cut90p_tn
2030,Region-wide,0.5082599999999998,14.2657,0.0,14.608999999999998,0.0,7.473,0.0,42.3913,13.670864999999939,0.04,0.0,133.21,12.96,3.745,0.0,6.027,66.7345971012281,7.117,13.368,prm15_wcost_re7_c2p1_t1
2030,Region-wide,0.0,14.2657,0.0,14.608999999999998,0.0,7.473,0.0,42.3913,13.535125000010002,0.04,0.0,133.21,13.406,3.745,0.0,6.027,44.274864845099906,7.117,14.951999999996,prm15_wcost_re7_c2p1_tn
2030,Region-wide,0.5082599999999998,14.2657,0.0,14.608999999999998,0.0,7.473,0.0,42.3913,13.520263645600794,0.04,0.0,133.21,14.076999999999998,3.745,0.0,6.027,102.5390951043762,7.117,5.636810835193094,prm15_wcost_re8_c2p1_co2_cut90p_t1
2030,Region-wide,0.0,14.2657,0.0,14.608999999999998,0.0,7.473,0.0,42.3913,12.535119610372,0.04,0.0,133.21,15.424,3.745,0.0,6.027,82.86433935894459,7.117,6.8080431170199995,prm15_wcost_re8_c2p1_co2_cut90p_tn
2030,Region-wide,0.5082599999999998,14.2657,0.0,14.608999999999998,0.0,7.473,0.0,42.3913,15.641864999999934,0.04,0.0,133.21,12.660000000000002,3.745,0.0,6.027,86.22081899513965,7.117,0.0,prm15_wcost_re8_c2p1_t1
2030,Region-wide,0.0,14.2657,0.0,14.608999999999998,0.0,7.473,0.0,42.3913,15.971624999954999,0.04,0.0,133.21,12.660000000000002,3.745,0.0,6.027,64.67255109981019,7.117,1.428,prm15_wcost_re8_c2p1_tn
2030,Region-wide,0.5082599999999998,14.2657,0.0,14.608999999999998,0.0,7.473,0.0,42.3913,14.520707133393257,0.04,0.0,133.21,13.331,3.745,0.0,6.027,106.29989381543952,7.117,3.6012629328534054,prm15_wcost_re9_c2p1_co2_cut90p_t1
2030,Region-wide,0.0,14.2657,0.0,14.608999999999998,0.0,7.473,0.0,42.3913,12.832736467123802,0.04,0.0,133.21,15.37,3.745,0.0,6.027,86.19984220245341,7.117,4.8591082630210005,prm15_wcost_re9_c2p1_co2_cut90p_tn
2030,Region-wide,0.5082599999999998,14.2657,0.0,14.608999999999998,0.0,7.473,0.0,42.3913,15.641864999999935,0.04,0.0,133.21,12.660000000000002,3.745,0.0,6.027,86.21312479096157,7.117,0.0,prm15_wcost_re9_c2p1_t1
2030,Region-wide,0.0,14.2657,0.0,14.608999999999998,0.0,7.473,0.0,42.3913,16.150124999967,0.04,0.0,133.21,12.660000000000002,3.745,0.0,6.027,66.84804986144023,7.117,0.0,prm15_wcost_re9_c2p1_tn
2035,Region-wide,0.5082599999999998,13.7462,0.0,13.3964,0.0,7.473,0.0,42.2896,23.35340986781195,0.04,0.0,133.21,37.704,3.745,0.0,6.027,59.369546888479285,7.117,57.246041057504236,prm15_wcost_re10_c2p1_co2_cut90p_t1
2035,Region-wide,0.0,13.7462,0.0,13.3964,0.0,7.473,0.0,42.2896,19.77356335227,0.04,0.0,133.21,42.324999999999996,3.745,0.0,6.027,52.4625412744179,7.117,52.982893181852994,prm15_wcost_re10_c2p1_co2_cut90p_tn
2035,Region-wide,0.5082599999999998,13.7462,0.0,13.3964,0.0,7.473,0.0,42.2896,37.1880052917257,0.04,0.0,133.21,27.128,3.745,0.0,6.027,46.59960967735903,7.117,31.177277666194133,prm15_wcost_re10_c2p1_t1
2035,Region-wide,0.0,13.7462,0.0,13.3964,0.0,7.473,0.0,42.2896,40.80911327924,0.04,0.0,133.21,23.552999999999997,3.745,0.0,6.027,19.0360532853172,7.117,34.874493766360004,prm15_wcost_re10_c2p1_tn
2035,Region-wide,0.5082599999999998,13.7462,0.0,13.3964,0.0,7.473,0.0,42.2896,18.249240000149506,0.04,0.2,133.21,38.324000000000005,3.745,0.0,6.027,7.558333317836872,7.117,91.51939999880382,prm15_wcost_re11_c2p1_co2_cut90p_t1
2035,Region-wide,0.0,13.7462,0.0,13.3964,0.0,7.473,0.0,42.2896,20.27809372822,0.04,0.0,133.21,37.756,3.745,0.0,6.027,3.5639528784550003,7.117,85.49865017418699,prm15_wcost_re11_c2p1_co2_cut90p_tn
2035,Region-wide,0.5082599999999998,13.7462,0.0,13.3964,0.0,7.473,0.0,42.2896,40.121347798306296,0.04,0.0,133.21,20.793999999999997,3.745,0.0,6.027,0.2016,7.117,58.382537613549474,prm15_wcost_re11_c2p1_t1
2035,Region-wide,0.0,13.7462,0.0,13.3964,0.0,7.473,0.0,42.2896,41.28327404838301,0.04,0.0,133.21,21.644,3.745,0.0,6.027,0.0,7.117,46.3532076131093,prm15_wcost_re11_c2p1_tn
2035,Region-wide,0.5082599999999998,13.7462,0.0,13.3964,0.0,7.473,0.0,42.2896,19.271521035182246,0.04,0.2,133.21,38.834,3.745,0.0,6.027,50.566343874129394,7.117,79.26115171854187,prm15_wcost_re12_c2p1_co2_cut90p_t1
2035,Region-wide,0.0,13.7462,0.0,13.3964,0.0,7.473,0.0,42.2896,16.663869820987998,0.04,0.2,133.21,42.889,3.745,0.0,6.027,42.5461613538926,7.117,71.74844143213281,prm15_wcost_re12_c2p1_co2_cut90p_tn
2035,Region-wide,0.5082599999999998,13.7462,0.0,13.3964,0.0,7.473,0.0,42.2896,48.680320759441514,0.04,0.0,133.21,15.01,3.745,0.0,6.027,23.328114006180915,7.117,36.18275392446774,prm15_wcost_re12_c2p1_t1
2035,Region-wide,0.0,13.7462,0.0,13.3964,0.0,7.473,0.0,42.2896,47.147606960993,0.04,0.0,133.21,17.431,3.745,0.0,6.027,13.583398301268,7.117,33.142544312584,prm15_wcost_re12_c2p1_tn
2035,Region-wide,0.5082599999999998,13.7462,0.0,13.3964,0.0,7.473,0.0,42.2896,25.34879955481427,0.04,0.2,133.21,35.488,3.745,0.0,6.027,105.20770840690051,7.117,57.41092356148573,prm15_wcost_re13_c2p1_co2_cut90p_t1
