scenario,technology,load_zone,new_build_mw,cap_mw,new_cap_mw,emis_policy,exist_trd,op_char,fixed_pv,pol,group
prm15_wcost_re5_c2p1_co2_cut90p_t1,SolarPV,Brazil,134739.3,134739.3,134739.3,1,1,5,0,"90%Cut,Lim",110
prm15_wcost_re9_c2p1_co2_cut90p_t1,SolarPV,Paraguay,8828.283137729124,11360.1,8828.283137729124,1,1,9,0,"90%Cut,Lim",110
prm15_wcost_re5_c2p1_co2_cut90p_t1,SolarPV,Chile,32696.637232092242,94117.1,32696.637232092242,1,1,5,0,"90%Cut,Lim",110
prm15_wcost_re4_c2p1_co2_cut90p_t1,Wind,Chile,11997.94668577228,25245.0,11997.94668577228,1,1,4,0,"90%Cut,Lim",110
prm15_wcost_re4_c2p1_co2_cut90p_t1,Wind,Argentina,75704.04374297378,631578.0,75704.04374297378,1,1,4,0,"90%Cut,Lim",110
prm15_wcost_re3_c2p1_co2_cut90p_t1,Wind,Brazil,153371.50501544285,281991.0,153371.50501544285,1,1,3,0,"90%Cut,Lim",110
prm15_wcost_re3_c2p1_co2_cut90p_t1,Wind,Argentina,65879.45336513271,631578.0,65879.45336513271,1,1,3,0,"90%Cut,Lim",110
prm15_wcost_re3_c2p1_co2_cut90p_t1,SolarPV,Uruguay,4014.8801561258992,8111.2,4014.8801561258992,1,1,3,0,"90%Cut,Lim",110
prm15_wcost_re3_c2p1_co2_cut90p_t1,SolarPV,Paraguay,8842.31366333866,11360.1,8842.31366333866,1,1,3,0,"90%Cut,Lim",110
prm15_wcost_re3_c2p1_co2_cut90p_t1,SolarPV,Chile,33449.18780262429,94117.1,33449.18780262429,1,1,3,0,"90%Cut,Lim",110
prm15_wcost_re3_c2p1_co2_cut90p_t1,SolarPV,Brazil,134739.3,134739.3,134739.3,1,1,3,0,"90%Cut,Lim",110
prm15_wcost_re3_c2p1_co2_cut90p_t1,SolarPV,Argentina,32313.4,68590.4,32313.4,1,1,3,0,"90%Cut,Lim",110
prm15_wcost_re10_c2p1_co2_cut90p_t1,Wind,Paraguay,3306.0138696280374,80313.0,3306.0138696280374,1,1,10,0,"90%Cut,Lim",110
prm15_wcost_re10_c2p1_co2_cut90p_t1,Wind,Chile,12928.159064444779,25245.0,12928.159064444779,1,1,10,0,"90%Cut,Lim",110
prm15_wcost_re10_c2p1_co2_cut90p_t1,Wind,Brazil,171362.0143177098,281991.0,171362.0143177098,1,1,10,0,"90%Cut,Lim",110
prm15_wcost_re10_c2p1_co2_cut90p_t1,Wind,Argentina,60479.03230379957,631578.0,60479.03230379957,1,1,10,0,"90%Cut,Lim",110
prm15_wcost_re10_c2p1_co2_cut90p_t1,SolarPV,Uruguay,3118.4815852447273,8111.2,3118.4815852447273,1,1,10,0,"90%Cut,Lim",110
prm15_wcost_re10_c2p1_co2_cut90p_t1,SolarPV,Paraguay,7852.8,11360.1,7852.8,1,1,10,0,"90%Cut,Lim",110
prm15_wcost_re10_c2p1_co2_cut90p_t1,SolarPV,Chile,27585.5,94117.1,27585.5,1,1,10,0,"90%Cut,Lim",110
prm15_wcost_re10_c2p1_co2_cut90p_t1,SolarPV,Brazil,133852.4,134739.3,133852.4,1,1,10,0,"90%Cut,Lim",110
prm15_wcost_re3_c2p1_co2_cut90p_t1,Wind,Chile,12885.562973823375,25245.0,12885.562973823375,1,1,3,0,"90%Cut,Lim",110
prm15_wcost_re4_c2p1_co2_cut90p_t1,Wind,Brazil,180777.0,281991.0,180777.0,1,1,4,0,"90%Cut,Lim",110
prm15_wcost_re3_c2p1_co2_cut90p_t1,Wind,Paraguay,3643.8689135955656,80313.0,3643.8689135955656,1,1,3,0,"90%Cut,Lim",110
prm15_wcost_re14_c2p1_co2_cut90p_t1,Wind,Uruguay,8348.681297129191,102552.0,8348.681297129191,1,1,14,1,"90%Cut,Lim",111
prm15_wcost_re4_c2p1_co2_cut90p_t1,SolarPV,Uruguay,3637.251736029974,8111.2,3637.251736029974,1,1,4,0,"90%Cut,Lim",110
prm15_wcost_re4_c2p1_co2_cut90p_t1,SolarPV,Paraguay,8721.909531608966,11360.1,8721.909531608966,1,1,4,0,"90%Cut,Lim",110
prm15_wcost_re4_c2p1_co2_cut90p_t1,SolarPV,Chile,32261.476099444873,94117.1,32261.476099444873,1,1,4,0,"90%Cut,Lim",110
prm15_wcost_re4_c2p1_co2_cut90p_t1,SolarPV,Brazil,134739.3,134739.3,134739.3,1,1,4,0,"90%Cut,Lim",110
prm15_wcost_re4_c2p1_co2_cut90p_t1,SolarPV,Argentina,25531.357586983446,68590.4,25531.357586983446,1,1,4,0,"90%Cut,Lim",110
prm15_wcost_re10_c2p1_co2_cut90p_t1,Wind,Uruguay,6754.501834606377,102552.0,6754.501834606377,1,1,10,0,"90%Cut,Lim",110
prm15_wcost_re14_c2p1_co2_cut90p_t1,SolarPV,Argentina,17624.0,68590.4,17624.0,1,1,14,1,"90%Cut,Lim",111
prm15_wcost_re14_c2p1_co2_cut90p_t1,SolarPV,Brazil,134739.3,134739.3,134739.3,1,1,14,1,"90%Cut,Lim",111
prm15_wcost_re14_c2p1_co2_cut90p_t1,SolarPV,Chile,26973.69866234388,94117.1,26973.69866234388,1,1,14,1,"90%Cut,Lim",111
prm15_wcost_re14_c2p1_co2_cut90p_t1,SolarPV,Paraguay,8836.099402869211,11360.1,8836.099402869211,1,1,14,1,"90%Cut,Lim",111
prm15_wcost_re14_c2p1_co2_cut90p_t1,SolarPV,Uruguay,4135.218068949216,8111.2,4135.218068949216,1,1,14,1,"90%Cut,Lim",111
prm15_wcost_re14_c2p1_co2_cut90p_t1,Wind,Argentina,77807.47342537371,631578.0,77807.47342537371,1,1,14,1,"90%Cut,Lim",111
prm15_wcost_re14_c2p1_co2_cut90p_t1,Wind,Brazil,186195.0,281991.0,186195.0,1,1,14,1,"90%Cut,Lim",111
prm15_wcost_re14_c2p1_co2_cut90p_t1,Wind,Chile,19479.0,25245.0,19479.0,1,1,14,1,"90%Cut,Lim",111
prm15_wcost_re14_c2p1_co2_cut90p_t1,Wind,Paraguay,4031.1323388154815,80313.0,4031.1323388154815,1,1,14,1,"90%Cut,Lim",111
prm15_wcost_re3_c2p1_co2_cut90p_t1,Wind,Uruguay,8291.034070977801,102552.0,8291.034070977801,1,1,3,0,"90%Cut,Lim",110
prm15_wcost_re5_c2p1_co2_cut90p_t1,SolarPV,Paraguay,8544.129620928046,11360.1,8544.129620928046,1,1,5,0,"90%Cut,Lim",110
prm15_wcost_re5_c2p1_co2_cut90p_t1,Wind,Uruguay,7339.146823762285,102552.0,7339.146823762285,1,1,5,0,"90%Cut,Lim",110
prm15_wcost_re5_c2p1_co2_cut90p_t1,Wind,Argentina,72322.09512219181,631578.0,72322.09512219181,1,1,5,0,"90%Cut,Lim",110
prm15_wcost_re11_c2p1_co2_cut90p_t1,SolarPV,Brazil,130357.88481820044,134739.3,130357.88481820044,1,1,11,1,"90%Cut,Lim",111
prm15_wcost_re7_c2p1_co2_cut90p_t1,SolarPV,Argentina,23165.5,68590.4,23165.5,1,1,7,0,"90%Cut,Lim",110
prm15_wcost_re7_c2p1_co2_cut90p_t1,SolarPV,Brazil,134739.3,134739.3,134739.3,1,1,7,0,"90%Cut,Lim",110
prm15_wcost_re7_c2p1_co2_cut90p_t1,SolarPV,Chile,31378.057604471178,94117.1,31378.057604471178,1,1,7,0,"90%Cut,Lim",110
prm15_wcost_re7_c2p1_co2_cut90p_t1,SolarPV,Paraguay,8474.602747232897,11360.1,8474.602747232897,1,1,7,0,"90%Cut,Lim",110
prm15_wcost_re7_c2p1_co2_cut90p_t1,SolarPV,Uruguay,3601.804186456867,8111.2,3601.804186456867,1,1,7,0,"90%Cut,Lim",110
prm15_wcost_re7_c2p1_co2_cut90p_t1,Wind,Argentina,70171.25514200248,631578.0,70171.25514200248,1,1,7,0,"90%Cut,Lim",110
prm15_wcost_re7_c2p1_co2_cut90p_t1,Wind,Brazil,190527.0,281991.0,190527.0,1,1,7,0,"90%Cut,Lim",110
prm15_wcost_re7_c2p1_co2_cut90p_t1,Wind,Chile,11509.687408479009,25245.0,11509.687408479009,1,1,7,0,"90%Cut,Lim",110
prm15_wcost_re7_c2p1_co2_cut90p_t1,Wind,Paraguay,3382.244762046632,80313.0,3382.244762046632,1,1,7,0,"90%Cut,Lim",110
prm15_wcost_re11_c2p1_co2_cut90p_t1,SolarPV,Chile,18261.985324275887,94117.1,18261.985324275887,1,1,11,1,"90%Cut,Lim",111
prm15_wcost_re11_c2p1_co2_cut90p_t1,SolarPV,Paraguay,6640.8,11360.1,6640.8,1,1,11,1,"90%Cut,Lim",111
prm15_wcost_re11_c2p1_co2_cut90p_t1,SolarPV,Uruguay,3565.438288763258,8111.2,3565.438288763258,1,1,11,1,"90%Cut,Lim",111
prm15_wcost_re12_c2p1_co2_cut90p_t1,SolarPV,Argentina,17624.0,68590.4,17624.0,1,1,12,1,"90%Cut,Lim",111
prm15_wcost_re11_c2p1_co2_cut90p_t1,Wind,Argentina,68459.2209666828,631578.0,68459.2209666828,1,1,11,1,"90%Cut,Lim",111
prm15_wcost_re11_c2p1_co2_cut90p_t1,Wind,Chile,22716.0,25245.0,22716.0,1,1,11,1,"90%Cut,Lim",111
prm15_wcost_re11_c2p1_co2_cut90p_t1,Wind,Paraguay,4282.587154236233,80313.0,4282.587154236233,1,1,11,1,"90%Cut,Lim",111
prm15_wcost_re8_c2p1_co2_cut90p_t1,Wind,Uruguay,7980.044037419995,102552.0,7980.044037419995,1,1,8,0,"90%Cut,Lim",110
prm15_wcost_re8_c2p1_co2_cut90p_t1,Wind,Paraguay,3590.676922561538,80313.0,3590.676922561538,1,1,8,0,"90%Cut,Lim",110
prm15_wcost_re8_c2p1_co2_cut90p_t1,Wind,Chile,12025.09249075339,25245.0,12025.09249075339,1,1,8,0,"90%Cut,Lim",110
prm15_wcost_re7_c2p1_co2_cut90p_t1,Wind,Uruguay,7492.366717376604,102552.0,7492.366717376604,1,1,7,0,"90%Cut,Lim",110
prm15_wcost_re8_c2p1_co2_cut90p_t1,Wind,Brazil,161256.44006544753,281991.0,161256.44006544753,1,1,8,0,"90%Cut,Lim",110
prm15_wcost_re8_c2p1_co2_cut90p_t1,Wind,Argentina,69033.0,631578.0,69033.0,1,1,8,0,"90%Cut,Lim",110
prm15_wcost_re8_c2p1_co2_cut90p_t1,SolarPV,Uruguay,3909.0785665115086,8111.2,3909.0785665115086,1,1,8,0,"90%Cut,Lim",110
prm15_wcost_re8_c2p1_co2_cut90p_t1,SolarPV,Paraguay,8788.065045801102,11360.1,8788.065045801102,1,1,8,0,"90%Cut,Lim",110
prm15_wcost_re8_c2p1_co2_cut90p_t1,SolarPV,Chile,33007.93586470315,94117.1,33007.93586470315,1,1,8,0,"90%Cut,Lim",110
prm15_wcost_re8_c2p1_co2_cut90p_t1,SolarPV,Brazil,134739.3,134739.3,134739.3,1,1,8,0,"90%Cut,Lim",110
prm15_wcost_re8_c2p1_co2_cut90p_t1,SolarPV,Argentina,29626.81946830824,68590.4,29626.81946830824,1,1,8,0,"90%Cut,Lim",110
prm15_wcost_re11_c2p1_co2_cut90p_t1,Wind,Brazil,194649.0,281991.0,194649.0,1,1,11,1,"90%Cut,Lim",111
prm15_wcost_re5_c2p1_co2_cut90p_t1,SolarPV,Uruguay,3506.3,8111.2,3506.3,1,1,5,0,"90%Cut,Lim",110
prm15_wcost_re12_c2p1_co2_cut90p_t1,SolarPV,Brazil,134739.3,134739.3,134739.3,1,1,12,1,"90%Cut,Lim",111
prm15_wcost_re12_c2p1_co2_cut90p_t1,SolarPV,Paraguay,8312.7,11360.1,8312.7,1,1,12,1,"90%Cut,Lim",111
prm15_wcost_re5_c2p1_co2_cut90p_t1,Wind,Brazil,188439.0,281991.0,188439.0,1,1,5,0,"90%Cut,Lim",110
prm15_wcost_re5_c2p1_co2_cut90p_t1,Wind,Chile,12056.537581529215,25245.0,12056.537581529215,1,1,5,0,"90%Cut,Lim",110
prm15_wcost_re5_c2p1_co2_cut90p_t1,Wind,Paraguay,3377.9084346997256,80313.0,3377.9084346997256,1,1,5,0,"90%Cut,Lim",110
prm15_wcost_re13_c2p1_co2_cut90p_t1,Wind,Paraguay,3883.575666491688,80313.0,3883.575666491688,1,1,13,1,"90%Cut,Lim",111
prm15_wcost_re13_c2p1_co2_cut90p_t1,Wind,Chile,18547.477370305576,25245.0,18547.477370305576,1,1,13,1,"90%Cut,Lim",111
prm15_wcost_re13_c2p1_co2_cut90p_t1,Wind,Brazil,173740.0741873388,281991.0,173740.0741873388,1,1,13,1,"90%Cut,Lim",111
prm15_wcost_re13_c2p1_co2_cut90p_t1,Wind,Argentina,77452.66279824603,631578.0,77452.66279824603,1,1,13,1,"90%Cut,Lim",111
prm15_wcost_re13_c2p1_co2_cut90p_t1,SolarPV,Uruguay,4297.693048752998,8111.2,4297.693048752998,1,1,13,1,"90%Cut,Lim",111
prm15_wcost_re13_c2p1_co2_cut90p_t1,SolarPV,Paraguay,9523.2,11360.1,9523.2,1,1,13,1,"90%Cut,Lim",111
prm15_wcost_re13_c2p1_co2_cut90p_t1,SolarPV,Chile,27894.65026752098,94117.1,27894.65026752098,1,1,13,1,"90%Cut,Lim",111
prm15_wcost_re13_c2p1_co2_cut90p_t1,SolarPV,Brazil,134739.3,134739.3,134739.3,1,1,13,1,"90%Cut,Lim",111
prm15_wcost_re13_c2p1_co2_cut90p_t1,SolarPV,Argentina,20179.9,68590.4,20179.9,1,1,13,1,"90%Cut,Lim",111
prm15_wcost_re6_c2p1_co2_cut90p_t1,SolarPV,Argentina,21072.82713390312,68590.4,21072.82713390312,1,1,6,0,"90%Cut,Lim",110
prm15_wcost_re12_c2p1_co2_cut90p_t1,SolarPV,Chile,27031.553841346264,94117.1,27031.553841346264,1,1,12,1,"90%Cut,Lim",111
prm15_wcost_re6_c2p1_co2_cut90p_t1,SolarPV,Brazil,134739.3,134739.3,134739.3,1,1,6,0,"90%Cut,Lim",110
prm15_wcost_re6_c2p1_co2_cut90p_t1,SolarPV,Paraguay,8389.94473001628,11360.1,8389.94473001628,1,1,6,0,"90%Cut,Lim",110
prm15_wcost_re6_c2p1_co2_cut90p_t1,SolarPV,Uruguay,3177.6812362738406,8111.2,3177.6812362738406,1,1,6,0,"90%Cut,Lim",110
prm15_wcost_re6_c2p1_co2_cut90p_t1,Wind,Argentina,65578.02932657763,631578.0,65578.02932657763,1,1,6,0,"90%Cut,Lim",110
prm15_wcost_re6_c2p1_co2_cut90p_t1,Wind,Brazil,180420.03506389307,281991.0,180420.03506389307,1,1,6,0,"90%Cut,Lim",110
prm15_wcost_re6_c2p1_co2_cut90p_t1,Wind,Chile,12277.034443390983,25245.0,12277.034443390983,1,1,6,0,"90%Cut,Lim",110
prm15_wcost_re6_c2p1_co2_cut90p_t1,Wind,Paraguay,3254.7331078818797,80313.0,3254.7331078818797,1,1,6,0,"90%Cut,Lim",110
prm15_wcost_re11_c2p1_co2_cut90p_t1,SolarPV,Argentina,9660.6,68590.4,9660.6,1,1,11,1,"90%Cut,Lim",111
prm15_wcost_re12_c2p1_co2_cut90p_t1,Wind,Uruguay,8086.359333072402,102552.0,8086.359333072402,1,1,12,1,"90%Cut,Lim",111
prm15_wcost_re12_c2p1_co2_cut90p_t1,Wind,Paraguay,4091.7129721318465,80313.0,4091.7129721318465,1,1,12,1,"90%Cut,Lim",111
prm15_wcost_re12_c2p1_co2_cut90p_t1,Wind,Chile,19296.0,25245.0,19296.0,1,1,12,1,"90%Cut,Lim",111
prm15_wcost_re12_c2p1_co2_cut90p_t1,Wind,Brazil,192963.0,281991.0,192963.0,1,1,12,1,"90%Cut,Lim",111
prm15_wcost_re12_c2p1_co2_cut90p_t1,Wind,Argentina,75355.81825359837,631578.0,75355.81825359837,1,1,12,1,"90%Cut,Lim",111
prm15_wcost_re12_c2p1_co2_cut90p_t1,SolarPV,Uruguay,4098.635287214651,8111.2,4098.635287214651,1,1,12,1,"90%Cut,Lim",111
prm15_wcost_re6_c2p1_co2_cut90p_t1,SolarPV,Chile,29998.08845118185,94117.1,29998.08845118185,1,1,6,0,"90%Cut,Lim",110
prm15_wcost_re6_c2p1_co2_cut90p_t1,Wind,Uruguay,7018.095214439476,102552.0,7018.095214439476,1,1,6,0,"90%Cut,Lim",110
prm15_wcost_re18_c2p1_co2_cut90p_t1,SolarPV,Argentina,17481.1,68590.4,17481.1,1,1,18,1,"90%Cut,Lim",111
prm15_wcost_re15_c2p1_co2_cut90p_t1,SolarPV,Argentina,17624.0,68590.4,17624.0,1,1,15,1,"90%Cut,Lim",111
prm15_wcost_re1_c2p1_co2_cut90p_t1,SolarPV,Chile,29276.438614299834,94117.1,29276.438614299834,1,1,1,0,"90%Cut,Lim",110
prm15_wcost_re1_c2p1_co2_cut90p_t1,SolarPV,Paraguay,8145.547817718256,11360.1,8145.547817718256,1,1,1,0,"90%Cut,Lim",110
prm15_wcost_re1_c2p1_co2_cut90p_t1,SolarPV,Uruguay,3231.617843309725,8111.2,3231.617843309725,1,1,1,0,"90%Cut,Lim",110
prm15_wcost_re1_c2p1_co2_cut90p_t1,Wind,Argentina,63047.5644383629,631578.0,63047.5644383629,1,1,1,0,"90%Cut,Lim",110
prm15_wcost_re1_c2p1_co2_cut90p_t1,Wind,Brazil,173863.70084141617,281991.0,173863.70084141617,1,1,1,0,"90%Cut,Lim",110
prm15_wcost_re1_c2p1_co2_cut90p_t1,Wind,Chile,12324.591336167501,25245.0,12324.591336167501,1,1,1,0,"90%Cut,Lim",110
prm15_wcost_re1_c2p1_co2_cut90p_t1,Wind,Paraguay,3269.351032344911,80313.0,3269.351032344911,1,1,1,0,"90%Cut,Lim",110
prm15_wcost_re1_c2p1_co2_cut90p_t1,Wind,Uruguay,6734.288667423786,102552.0,6734.288667423786,1,1,1,0,"90%Cut,Lim",110
prm15_wcost_re16_c2p1_co2_cut90p_t1,Wind,Uruguay,7419.561170495035,102552.0,7419.561170495035,1,1,16,1,"90%Cut,Lim",111
prm15_wcost_re16_c2p1_co2_cut90p_t1,Wind,Paraguay,4118.586565497107,80313.0,4118.586565497107,1,1,16,1,"90%Cut,Lim",111
prm15_wcost_re16_c2p1_co2_cut90p_t1,Wind,Chile,22500.0,25245.0,22500.0,1,1,16,1,"90%Cut,Lim",111
prm15_wcost_re16_c2p1_co2_cut90p_t1,Wind,Brazil,201301.72204964916,281991.0,201301.72204964916,1,1,16,1,"90%Cut,Lim",111
prm15_wcost_re1_c2p1_co2_cut90p_t1,SolarPV,Brazil,134366.2,134739.3,134366.2,1,1,1,0,"90%Cut,Lim",110
prm15_wcost_re16_c2p1_co2_cut90p_t1,Wind,Argentina,69333.06180287243,631578.0,69333.06180287243,1,1,16,1,"90%Cut,Lim",111
prm15_wcost_re16_c2p1_co2_cut90p_t1,SolarPV,Paraguay,7396.158234474257,11360.1,7396.158234474257,1,1,16,1,"90%Cut,Lim",111
prm15_wcost_re16_c2p1_co2_cut90p_t1,SolarPV,Chile,20033.10943371516,94117.1,20033.10943371516,1,1,16,1,"90%Cut,Lim",111
prm15_wcost_re16_c2p1_co2_cut90p_t1,SolarPV,Brazil,134026.7,134739.3,134026.7,1,1,16,1,"90%Cut,Lim",111
prm15_wcost_re16_c2p1_co2_cut90p_t1,SolarPV,Argentina,9950.099501600482,68590.4,9950.099501600482,1,1,16,1,"90%Cut,Lim",111
prm15_wcost_re20_c2p1_co2_cut90p_t1,SolarPV,Argentina,8527.2,68590.4,8527.2,1,1,20,1,"90%Cut,Lim",111
prm15_wcost_re20_c2p1_co2_cut90p_t1,SolarPV,Brazil,125715.4,134739.3,125715.4,1,1,20,1,"90%Cut,Lim",111
prm15_wcost_re20_c2p1_co2_cut90p_t1,SolarPV,Chile,16023.398493621115,94117.1,16023.398493621115,1,1,20,1,"90%Cut,Lim",111
prm15_wcost_re20_c2p1_co2_cut90p_t1,SolarPV,Paraguay,5624.2,11360.1,5624.2,1,1,20,1,"90%Cut,Lim",111
prm15_wcost_re20_c2p1_co2_cut90p_t1,SolarPV,Uruguay,3578.6344141931354,8111.2,3578.6344141931354,1,1,20,1,"90%Cut,Lim",111
prm15_wcost_re20_c2p1_co2_cut90p_t1,Wind,Argentina,66308.53664347358,631578.0,66308.53664347358,1,1,20,1,"90%Cut,Lim",111
prm15_wcost_re20_c2p1_co2_cut90p_t1,Wind,Brazil,199054.58651674486,281991.0,199054.58651674486,1,1,20,1,"90%Cut,Lim",111
prm15_wcost_re20_c2p1_co2_cut90p_t1,Wind,Chile,22500.0,25245.0,22500.0,1,1,20,1,"90%Cut,Lim",111
prm15_wcost_re16_c2p1_co2_cut90p_t1,SolarPV,Uruguay,3781.507642521961,8111.2,3781.507642521961,1,1,16,1,"90%Cut,Lim",111
prm15_wcost_re1_c2p1_co2_cut90p_t1,SolarPV,Argentina,18213.0,68590.4,18213.0,1,1,1,0,"90%Cut,Lim",110
prm15_wcost_re17_c2p1_co2_cut90p_t1,SolarPV,Argentina,13283.693640913676,68590.4,13283.693640913676,1,1,17,1,"90%Cut,Lim",111
prm15_wcost_re17_c2p1_co2_cut90p_t1,SolarPV,Brazil,134739.3,134739.3,134739.3,1,1,17,1,"90%Cut,Lim",111
prm15_wcost_re18_c2p1_co2_cut90p_t1,SolarPV,Brazil,134739.3,134739.3,134739.3,1,1,18,1,"90%Cut,Lim",111
prm15_wcost_re18_c2p1_co2_cut90p_t1,SolarPV,Chile,27854.093728452004,94117.1,27854.093728452004,1,1,18,1,"90%Cut,Lim",111
prm15_wcost_re18_c2p1_co2_cut90p_t1,SolarPV,Paraguay,9217.2,11360.1,9217.2,1,1,18,1,"90%Cut,Lim",111
prm15_wcost_re18_c2p1_co2_cut90p_t1,SolarPV,Uruguay,4119.157479399002,8111.2,4119.157479399002,1,1,18,1,"90%Cut,Lim",111
prm15_wcost_re18_c2p1_co2_cut90p_t1,Wind,Argentina,76930.08192392367,631578.0,76930.08192392367,1,1,18,1,"90%Cut,Lim",111
prm15_wcost_re18_c2p1_co2_cut90p_t1,Wind,Brazil,169283.03230745532,281991.0,169283.03230745532,1,1,18,1,"90%Cut,Lim",111
prm15_wcost_re18_c2p1_co2_cut90p_t1,Wind,Chile,17426.699820440546,25245.0,17426.699820440546,1,1,18,1,"90%Cut,Lim",111
prm15_wcost_re18_c2p1_co2_cut90p_t1,Wind,Paraguay,3984.3768302643857,80313.0,3984.3768302643857,1,1,18,1,"90%Cut,Lim",111
prm15_wcost_re18_c2p1_co2_cut90p_t1,Wind,Uruguay,8919.254151952622,102552.0,8919.254151952622,1,1,18,1,"90%Cut,Lim",111
prm15_wcost_re17_c2p1_co2_cut90p_t1,Wind,Uruguay,7862.562460169802,102552.0,7862.562460169802,1,1,17,1,"90%Cut,Lim",111
prm15_wcost_re19_c2p1_co2_cut90p_t1,SolarPV,Argentina,17624.0,68590.4,17624.0,1,1,19,1,"90%Cut,Lim",111
prm15_wcost_re19_c2p1_co2_cut90p_t1,SolarPV,Brazil,134739.3,134739.3,134739.3,1,1,19,1,"90%Cut,Lim",111
prm15_wcost_re19_c2p1_co2_cut90p_t1,SolarPV,Chile,27704.35407458525,94117.1,27704.35407458525,1,1,19,1,"90%Cut,Lim",111
prm15_wcost_re19_c2p1_co2_cut90p_t1,SolarPV,Paraguay,9214.781543988896,11360.1,9214.781543988896,1,1,19,1,"90%Cut,Lim",111
prm15_wcost_re19_c2p1_co2_cut90p_t1,SolarPV,Uruguay,4049.468533664745,8111.2,4049.468533664745,1,1,19,1,"90%Cut,Lim",111
prm15_wcost_re19_c2p1_co2_cut90p_t1,Wind,Argentina,77997.31047384754,631578.0,77997.31047384754,1,1,19,1,"90%Cut,Lim",111
prm15_wcost_re19_c2p1_co2_cut90p_t1,Wind,Brazil,187180.43209372737,281991.0,187180.43209372737,1,1,19,1,"90%Cut,Lim",111
prm15_wcost_re19_c2p1_co2_cut90p_t1,Wind,Chile,18675.5931631788,25245.0,18675.5931631788,1,1,19,1,"90%Cut,Lim",111
prm15_wcost_re19_c2p1_co2_cut90p_t1,Wind,Paraguay,4061.245258158216,80313.0,4061.245258158216,1,1,19,1,"90%Cut,Lim",111
prm15_wcost_re19_c2p1_co2_cut90p_t1,Wind,Uruguay,9071.105096823063,102552.0,9071.105096823063,1,1,19,1,"90%Cut,Lim",111
prm15_wcost_re17_c2p1_co2_cut90p_t1,Wind,Paraguay,4114.267430476213,80313.0,4114.267430476213,1,1,17,1,"90%Cut,Lim",111
prm15_wcost_re17_c2p1_co2_cut90p_t1,Wind,Chile,19479.0,25245.0,19479.0,1,1,17,1,"90%Cut,Lim",111
prm15_wcost_re17_c2p1_co2_cut90p_t1,Wind,Brazil,197979.0,281991.0,197979.0,1,1,17,1,"90%Cut,Lim",111
prm15_wcost_re17_c2p1_co2_cut90p_t1,Wind,Argentina,73462.90414870085,631578.0,73462.90414870085,1,1,17,1,"90%Cut,Lim",111
prm15_wcost_re17_c2p1_co2_cut90p_t1,SolarPV,Uruguay,3753.528072785969,8111.2,3753.528072785969,1,1,17,1,"90%Cut,Lim",111
prm15_wcost_re17_c2p1_co2_cut90p_t1,SolarPV,Paraguay,8010.2,11360.1,8010.2,1,1,17,1,"90%Cut,Lim",111
prm15_wcost_re17_c2p1_co2_cut90p_t1,SolarPV,Chile,26472.535733013305,94117.1,26472.535733013305,1,1,17,1,"90%Cut,Lim",111
prm15_wcost_re20_c2p1_co2_cut90p_t1,Wind,Paraguay,4461.638764176462,80313.0,4461.638764176462,1,1,20,1,"90%Cut,Lim",111
prm15_wcost_re20_c2p1_co2_cut90p_t1,Wind,Uruguay,7146.5263081339135,102552.0,7146.5263081339135,1,1,20,1,"90%Cut,Lim",111
prm15_wcost_re10_c2p1_co2_cut90p_t1,SolarPV,Argentina,18584.7,68590.4,18584.7,1,1,10,0,"90%Cut,Lim",110
prm15_wcost_re2_c2p1_co2_cut90p_t1,Wind,Brazil,186510.0,281991.0,186510.0,1,1,2,0,"90%Cut,Lim",110
prm15_wcost_re2_c2p1_co2_cut90p_t1,Wind,Paraguay,3347.54200079681,80313.0,3347.54200079681,1,1,2,0,"90%Cut,Lim",110
prm15_wcost_re2_c2p1_co2_cut90p_t1,Wind,Uruguay,7383.003510825596,102552.0,7383.003510825596,1,1,2,0,"90%Cut,Lim",110
prm15_wcost_re15_c2p1_co2_cut90p_t1,Wind,Uruguay,8027.192840526401,102552.0,8027.192840526401,1,1,15,1,"90%Cut,Lim",111
prm15_wcost_re2_c2p1_co2_cut90p_t1,SolarPV,Argentina,25329.49439126134,68590.4,25329.49439126134,1,1,2,0,"90%Cut,Lim",110
prm15_wcost_re2_c2p1_co2_cut90p_t1,SolarPV,Brazil,134739.3,134739.3,134739.3,1,1,2,0,"90%Cut,Lim",110
prm15_wcost_re2_c2p1_co2_cut90p_t1,SolarPV,Chile,32528.092078337355,94117.1,32528.092078337355,1,1,2,0,"90%Cut,Lim",110
prm15_wcost_re2_c2p1_co2_cut90p_t1,SolarPV,Uruguay,3738.987531663544,8111.2,3738.987531663544,1,1,2,0,"90%Cut,Lim",110
prm15_wcost_re2_c2p1_co2_cut90p_t1,Wind,Argentina,72979.81556733642,631578.0,72979.81556733642,1,1,2,0,"90%Cut,Lim",110
prm15_wcost_re2_c2p1_co2_cut90p_t1,Wind,Chile,13048.620360779472,25245.0,13048.620360779472,1,1,2,0,"90%Cut,Lim",110
prm15_wcost_re2_c2p1_co2_cut90p_t1,SolarPV,Paraguay,8717.751070963832,11360.1,8717.751070963832,1,1,2,0,"90%Cut,Lim",110
prm15_wcost_re15_c2p1_co2_cut90p_t1,SolarPV,Brazil,134739.3,134739.3,134739.3,1,1,15,1,"90%Cut,Lim",111
