month,variable,value,pol
3,prm15_fix_wcost_re10_c2p1_tnt1,0.0,False
4,prm15_fix_wcost_re10_c2p1_tnt1,0.0,False
5,prm15_fix_wcost_re10_c2p1_tnt1,0.0,False
6,prm15_fix_wcost_re10_c2p1_tnt1,0.0,False
7,prm15_fix_wcost_re10_c2p1_tnt1,0.0,False
8,prm15_fix_wcost_re10_c2p1_tnt1,1.8383716620247028,False
9,prm15_fix_wcost_re10_c2p1_tnt1,0.0,False
10,prm15_fix_wcost_re10_c2p1_tnt1,2.185525799997959,False
11,prm15_fix_wcost_re10_c2p1_tnt1,0.0,False
12,prm15_fix_wcost_re10_c2p1_tnt1,0.0,False
13,prm15_fix_wcost_re10_c2p1_tnt1,0.0,False
14,prm15_fix_wcost_re10_c2p1_tnt1,0.0,False
15,prm15_fix_wcost_re10_c2p1_tnt1,0.0,False
16,prm15_fix_wcost_re10_c2p1_tnt1,0.0,False
17,prm15_fix_wcost_re10_c2p1_tnt1,0.0,False
18,prm15_fix_wcost_re10_c2p1_tnt1,0.0,False
19,prm15_fix_wcost_re10_c2p1_tnt1,0.0,False
20,prm15_fix_wcost_re10_c2p1_tnt1,0.1680901542292084,False
21,prm15_fix_wcost_re10_c2p1_tnt1,0.0,False
22,prm15_fix_wcost_re10_c2p1_tnt1,1.6404146999942018,False
23,prm15_fix_wcost_re10_c2p1_tnt1,0.0,False
24,prm15_fix_wcost_re10_c2p1_tnt1,0.0,False
25,prm15_fix_wcost_re10_c2p1_tnt1,0.0,False
26,prm15_fix_wcost_re10_c2p1_tnt1,0.0,False
27,prm15_fix_wcost_re10_c2p1_tnt1,0.0,False
28,prm15_fix_wcost_re10_c2p1_tnt1,0.0,False
29,prm15_fix_wcost_re10_c2p1_tnt1,0.0,False
30,prm15_fix_wcost_re10_c2p1_tnt1,0.0,False
31,prm15_fix_wcost_re10_c2p1_tnt1,0.0,False
32,prm15_fix_wcost_re10_c2p1_tnt1,0.0,False
33,prm15_fix_wcost_re10_c2p1_tnt1,0.0,False
34,prm15_fix_wcost_re10_c2p1_tnt1,0.9019843873662082,False
35,prm15_fix_wcost_re10_c2p1_tnt1,0.0,False
36,prm15_fix_wcost_re10_c2p1_tnt1,0.0,False
37,prm15_fix_wcost_re10_c2p1_tnt1,0.0,False
38,prm15_fix_wcost_re10_c2p1_tnt1,0.0,False
39,prm15_fix_wcost_re10_c2p1_tnt1,0.0,False
40,prm15_fix_wcost_re10_c2p1_tnt1,0.0,False
41,prm15_fix_wcost_re10_c2p1_tnt1,0.0,False
42,prm15_fix_wcost_re10_c2p1_tnt1,0.0,False
43,prm15_fix_wcost_re10_c2p1_tnt1,0.0,False
44,prm15_fix_wcost_re10_c2p1_tnt1,0.0,False
45,prm15_fix_wcost_re10_c2p1_tnt1,0.0,False
46,prm15_fix_wcost_re10_c2p1_tnt1,0.0,False
47,prm15_fix_wcost_re10_c2p1_tnt1,0.0,False
48,prm15_fix_wcost_re10_c2p1_tnt1,0.8439649159729685,False
49,prm15_fix_wcost_re10_c2p1_tnt1,0.1810528857389813,False
50,prm15_fix_wcost_re10_c2p1_tnt1,0.5899750828434803,False
51,prm15_fix_wcost_re10_c2p1_tnt1,0.0,False
52,prm15_fix_wcost_re10_c2p1_tnt1,0.0,False
53,prm15_fix_wcost_re10_c2p1_tnt1,0.001012800000003,False
54,prm15_fix_wcost_re10_c2p1_tnt1,0.1070902094088422,False
55,prm15_fix_wcost_re10_c2p1_tnt1,0.7356949998011828,False
56,prm15_fix_wcost_re10_c2p1_tnt1,0.3425344268125047,False
57,prm15_fix_wcost_re10_c2p1_tnt1,0.0422103787607697,False
58,prm15_fix_wcost_re10_c2p1_tnt1,0.0,False
59,prm15_fix_wcost_re10_c2p1_tnt1,0.035613724760499,False
60,prm15_fix_wcost_re10_c2p1_tnt1,0.3090060701537029,False
61,prm15_fix_wcost_re10_c2p1_tnt1,0.0834694258337779,False
62,prm15_fix_wcost_re10_c2p1_tnt1,1.0081709756767931,False
63,prm15_fix_wcost_re10_c2p1_tnt1,0.0,False
64,prm15_fix_wcost_re10_c2p1_tnt1,0.0,False
65,prm15_fix_wcost_re10_c2p1_tnt1,0.0,False
66,prm15_fix_wcost_re10_c2p1_tnt1,0.0080441910461604,False
67,prm15_fix_wcost_re10_c2p1_tnt1,0.0,False
68,prm15_fix_wcost_re10_c2p1_tnt1,0.0945019559980616,False
69,prm15_fix_wcost_re10_c2p1_tnt1,0.0,False
70,prm15_fix_wcost_re10_c2p1_tnt1,0.0,False
71,prm15_fix_wcost_re10_c2p1_tnt1,0.0,False
0,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,0.0,True
1,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,0.0,True
2,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,0.0,True
3,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,0.0,True
4,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,0.0,True
5,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,0.1345113935235989,True
6,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,0.0,True
7,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,1.4825816798330962,True
8,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,5.0404172938703296,True
9,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,1.5984141299144683,True
10,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,5.347765800001267,True
11,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,0.0,True
12,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,0.0,True
13,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,0.0,True
14,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,0.0,True
15,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,0.0,True
16,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,0.0,True
17,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,0.0,True
18,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,0.0,True
19,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,1.147654844712274,True
20,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,4.698789460693971,True
21,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,0.908386199573462,True
22,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,5.708688182924158,True
23,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,0.0,True
24,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,0.0,True
25,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,0.0,True
26,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,0.0050594909682334,True
27,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,0.0,True
28,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,0.0,True
29,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,0.0,True
30,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,0.0155483184348119,True
31,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,1.2610900881643816,True
32,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,3.9375051061828628,True
33,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,2.044840730410009,True
34,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,8.434163662527899,True
35,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,0.0,True
36,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,0.0,True
37,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,0.0,True
38,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,0.751417807402528,True
39,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,0.0,True
40,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,0.0,True
41,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,0.5766983391748092,True
42,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,1.85568034436414,True
43,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,1.5008138741676276,True
44,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,3.52909345515068,True
45,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,12.92151819381953,True
46,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,8.823791315197882,True
47,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,0.0,True
48,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,8.81245306978504,True
49,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,5.168561368383384,True
50,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,3.0366323267405915,True
51,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,0.1281561866999997,True
52,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,0.0,True
53,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,1.2147978068896406,True
54,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,3.0839822105433248,True
55,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,5.146228220534871,True
56,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,8.958302088287228,True
57,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,8.86649061236329,True
58,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,15.714127997535398,True
59,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,0.0,True
60,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,14.305514018349138,True
61,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,11.588377119148221,True
62,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,10.257018402617684,True
63,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,4.231747716868764,True
64,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,4.129574753694581,True
65,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,4.3407532681383945,True
66,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,7.070761546903238,True
67,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,7.360278887432467,True
68,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,10.422754967589473,True
69,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,9.762986099685737,True
70,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,17.664473606330674,True
71,prm15_fix_wcost_re11_c2p1_co2_cut90p_tnt1,4.734792799546499,True
0,prm15_fix_wcost_re11_c2p1_tnt1,0.0,False
1,prm15_fix_wcost_re11_c2p1_tnt1,0.0,False
2,prm15_fix_wcost_re11_c2p1_tnt1,0.0,False
3,prm15_fix_wcost_re11_c2p1_tnt1,0.0,False
4,prm15_fix_wcost_re11_c2p1_tnt1,0.0,False
5,prm15_fix_wcost_re11_c2p1_tnt1,0.0,False
6,prm15_fix_wcost_re11_c2p1_tnt1,0.0,False
7,prm15_fix_wcost_re11_c2p1_tnt1,0.0,False
8,prm15_fix_wcost_re11_c2p1_tnt1,1.7659201053028617,False
9,prm15_fix_wcost_re11_c2p1_tnt1,0.0,False
10,prm15_fix_wcost_re11_c2p1_tnt1,2.1855258000026576,False
11,prm15_fix_wcost_re11_c2p1_tnt1,0.0,False
12,prm15_fix_wcost_re11_c2p1_tnt1,0.0,False
13,prm15_fix_wcost_re11_c2p1_tnt1,0.0,False
14,prm15_fix_wcost_re11_c2p1_tnt1,0.0,False
15,prm15_fix_wcost_re11_c2p1_tnt1,0.0,False
16,prm15_fix_wcost_re11_c2p1_tnt1,0.0,False
17,prm15_fix_wcost_re11_c2p1_tnt1,0.0,False
18,prm15_fix_wcost_re11_c2p1_tnt1,0.0,False
19,prm15_fix_wcost_re11_c2p1_tnt1,0.0,False
20,prm15_fix_wcost_re11_c2p1_tnt1,0.1281009714316019,False
21,prm15_fix_wcost_re11_c2p1_tnt1,0.0,False
22,prm15_fix_wcost_re11_c2p1_tnt1,1.515392323431599,False
23,prm15_fix_wcost_re11_c2p1_tnt1,0.0,False
24,prm15_fix_wcost_re11_c2p1_tnt1,0.0,False
25,prm15_fix_wcost_re11_c2p1_tnt1,0.0,False
26,prm15_fix_wcost_re11_c2p1_tnt1,0.0,False
27,prm15_fix_wcost_re11_c2p1_tnt1,0.0,False
28,prm15_fix_wcost_re11_c2p1_tnt1,0.0,False
29,prm15_fix_wcost_re11_c2p1_tnt1,0.0,False
30,prm15_fix_wcost_re11_c2p1_tnt1,0.0,False
31,prm15_fix_wcost_re11_c2p1_tnt1,0.0,False
32,prm15_fix_wcost_re11_c2p1_tnt1,0.0,False
33,prm15_fix_wcost_re11_c2p1_tnt1,0.0,False
34,prm15_fix_wcost_re11_c2p1_tnt1,0.8396535879755679,False
35,prm15_fix_wcost_re11_c2p1_tnt1,0.0,False
36,prm15_fix_wcost_re11_c2p1_tnt1,0.0,False
37,prm15_fix_wcost_re11_c2p1_tnt1,0.0,False
38,prm15_fix_wcost_re11_c2p1_tnt1,0.0,False
39,prm15_fix_wcost_re11_c2p1_tnt1,0.0,False
40,prm15_fix_wcost_re11_c2p1_tnt1,0.0,False
41,prm15_fix_wcost_re11_c2p1_tnt1,0.0,False
42,prm15_fix_wcost_re11_c2p1_tnt1,0.0,False
43,prm15_fix_wcost_re11_c2p1_tnt1,0.0,False
44,prm15_fix_wcost_re11_c2p1_tnt1,0.0,False
45,prm15_fix_wcost_re11_c2p1_tnt1,0.0,False
46,prm15_fix_wcost_re11_c2p1_tnt1,0.0,False
47,prm15_fix_wcost_re11_c2p1_tnt1,0.0,False
48,prm15_fix_wcost_re11_c2p1_tnt1,0.5818242823971302,False
49,prm15_fix_wcost_re11_c2p1_tnt1,0.1093348742530842,False
50,prm15_fix_wcost_re11_c2p1_tnt1,0.5957343964454451,False
51,prm15_fix_wcost_re11_c2p1_tnt1,0.0,False
52,prm15_fix_wcost_re11_c2p1_tnt1,0.0,False
53,prm15_fix_wcost_re11_c2p1_tnt1,0.0,False
54,prm15_fix_wcost_re11_c2p1_tnt1,0.0303639667831151,False
55,prm15_fix_wcost_re11_c2p1_tnt1,0.2833556043935493,False
56,prm15_fix_wcost_re11_c2p1_tnt1,0.1945528229993644,False
57,prm15_fix_wcost_re11_c2p1_tnt1,0.0056789933351995,False
58,prm15_fix_wcost_re11_c2p1_tnt1,0.0,False
59,prm15_fix_wcost_re11_c2p1_tnt1,0.0021876051570938,False
60,prm15_fix_wcost_re11_c2p1_tnt1,0.0251174399988635,False
61,prm15_fix_wcost_re11_c2p1_tnt1,0.0443478877663519,False
62,prm15_fix_wcost_re11_c2p1_tnt1,1.1842101661472166,False
63,prm15_fix_wcost_re11_c2p1_tnt1,0.0,False
64,prm15_fix_wcost_re11_c2p1_tnt1,0.0,False
65,prm15_fix_wcost_re11_c2p1_tnt1,0.0,False
66,prm15_fix_wcost_re11_c2p1_tnt1,0.0059740262816818,False
67,prm15_fix_wcost_re11_c2p1_tnt1,0.0,False
68,prm15_fix_wcost_re11_c2p1_tnt1,0.0588875322030251,False
69,prm15_fix_wcost_re11_c2p1_tnt1,0.0,False
70,prm15_fix_wcost_re11_c2p1_tnt1,0.0,False
71,prm15_fix_wcost_re11_c2p1_tnt1,0.0,False
0,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,0.0,True
1,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,0.0,True
2,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,0.0,True
3,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,0.0,True
4,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,0.0,True
5,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,0.0,True
6,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,0.0,True
7,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,2.76801846174418,True
8,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,5.506168104200724,True
9,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,1.6545938226237953,True
10,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,5.426353906209028,True
11,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,0.0,True
12,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,0.0,True
13,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,0.0,True
14,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,0.0,True
15,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,0.0,True
16,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,0.0,True
17,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,0.2189059668273252,True
18,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,0.0,True
19,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,2.7244123384500907,True
20,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,3.7536871910970895,True
21,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,2.402595843140601,True
22,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,5.139169558884541,True
23,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,0.0,True
24,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,0.0568747041918056,True
25,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,0.0020543152556193,True
26,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,0.5638338434840485,True
27,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,0.050439467373665,True
28,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,0.048197887384047,True
29,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,1.4141654520439009,True
30,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,0.9648438409297752,True
31,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,1.8233120031711119,True
32,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,4.726225707727748,True
33,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,2.3650807645338596,True
34,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,6.514485115946177,True
35,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,0.0280227486999999,True
36,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,0.174847247271825,True
37,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,0.011896624382346,True
38,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,0.3454629056343167,True
39,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,0.0,True
40,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,0.0,True
41,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,0.825980330339593,True
42,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,4.052412537543428,True
43,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,8.139039662627376,True
44,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,4.3137964094107515,True
45,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,4.563088855002062,True
46,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,7.898984003194436,True
47,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,0.0,True
48,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,10.629663285693661,True
49,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,5.928391785641419,True
50,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,3.0691121093857765,True
51,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,0.0,True
52,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,0.0,True
53,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,1.7976767031202454,True
54,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,4.545953307900491,True
55,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,7.456565986279271,True
56,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,8.138338085567597,True
57,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,11.632648483032849,True
58,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,12.454900617179021,True
59,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,0.0,True
60,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,17.708530121733226,True
61,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,14.60521481583323,True
62,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,11.25974762504223,True
63,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,4.498467386305774,True
64,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,3.4968106549133,True
65,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,4.585352302154174,True
66,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,5.990341934243828,True
67,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,10.273976919462303,True
68,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,13.528486091199749,True
69,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,13.177408911840503,True
70,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,20.95020383229445,True
71,prm15_fix_wcost_re12_c2p1_co2_cut90p_tnt1,4.123411320850987,True
0,prm15_fix_wcost_re12_c2p1_tnt1,0.0,False
1,prm15_fix_wcost_re12_c2p1_tnt1,0.0,False
2,prm15_fix_wcost_re12_c2p1_tnt1,0.0,False
3,prm15_fix_wcost_re12_c2p1_tnt1,0.0,False
4,prm15_fix_wcost_re12_c2p1_tnt1,0.0,False
5,prm15_fix_wcost_re12_c2p1_tnt1,0.0,False
6,prm15_fix_wcost_re12_c2p1_tnt1,0.0,False
7,prm15_fix_wcost_re12_c2p1_tnt1,0.0,False
8,prm15_fix_wcost_re12_c2p1_tnt1,1.907047799992513,False
9,prm15_fix_wcost_re12_c2p1_tnt1,0.0,False
10,prm15_fix_wcost_re12_c2p1_tnt1,1.7284232129394317,False
11,prm15_fix_wcost_re12_c2p1_tnt1,0.0,False
12,prm15_fix_wcost_re12_c2p1_tnt1,0.0,False
13,prm15_fix_wcost_re12_c2p1_tnt1,0.0,False
14,prm15_fix_wcost_re12_c2p1_tnt1,0.0,False
15,prm15_fix_wcost_re12_c2p1_tnt1,0.0,False
16,prm15_fix_wcost_re12_c2p1_tnt1,0.0,False
17,prm15_fix_wcost_re12_c2p1_tnt1,0.0,False
18,prm15_fix_wcost_re12_c2p1_tnt1,0.0,False
19,prm15_fix_wcost_re12_c2p1_tnt1,0.0,False
20,prm15_fix_wcost_re12_c2p1_tnt1,0.6408599163213828,False
21,prm15_fix_wcost_re12_c2p1_tnt1,0.0,False
22,prm15_fix_wcost_re12_c2p1_tnt1,1.5256541073215546,False
23,prm15_fix_wcost_re12_c2p1_tnt1,0.0,False
24,prm15_fix_wcost_re12_c2p1_tnt1,0.0,False
25,prm15_fix_wcost_re12_c2p1_tnt1,0.0,False
26,prm15_fix_wcost_re12_c2p1_tnt1,0.0,False
27,prm15_fix_wcost_re12_c2p1_tnt1,0.0,False
28,prm15_fix_wcost_re12_c2p1_tnt1,0.0,False
29,prm15_fix_wcost_re12_c2p1_tnt1,0.0,False
30,prm15_fix_wcost_re12_c2p1_tnt1,0.0,False
31,prm15_fix_wcost_re12_c2p1_tnt1,0.0,False
32,prm15_fix_wcost_re12_c2p1_tnt1,0.0,False
33,prm15_fix_wcost_re12_c2p1_tnt1,0.0,False
34,prm15_fix_wcost_re12_c2p1_tnt1,0.92635090078122,False
35,prm15_fix_wcost_re12_c2p1_tnt1,0.0,False
36,prm15_fix_wcost_re12_c2p1_tnt1,0.0,False
37,prm15_fix_wcost_re12_c2p1_tnt1,0.0,False
38,prm15_fix_wcost_re12_c2p1_tnt1,0.0,False
39,prm15_fix_wcost_re12_c2p1_tnt1,0.0,False
40,prm15_fix_wcost_re12_c2p1_tnt1,0.0,False
41,prm15_fix_wcost_re12_c2p1_tnt1,0.0,False
42,prm15_fix_wcost_re12_c2p1_tnt1,0.0,False
43,prm15_fix_wcost_re12_c2p1_tnt1,0.0,False
44,prm15_fix_wcost_re12_c2p1_tnt1,0.0,False
45,prm15_fix_wcost_re12_c2p1_tnt1,0.0,False
46,prm15_fix_wcost_re12_c2p1_tnt1,0.0,False
47,prm15_fix_wcost_re12_c2p1_tnt1,0.0,False
48,prm15_fix_wcost_re12_c2p1_tnt1,0.948759936635298,False
49,prm15_fix_wcost_re12_c2p1_tnt1,0.2816893833657436,False
50,prm15_fix_wcost_re12_c2p1_tnt1,0.6666262068382022,False
51,prm15_fix_wcost_re12_c2p1_tnt1,0.0,False
52,prm15_fix_wcost_re12_c2p1_tnt1,0.0,False
53,prm15_fix_wcost_re12_c2p1_tnt1,0.1949797993032377,False
54,prm15_fix_wcost_re12_c2p1_tnt1,0.399735823253444,False
55,prm15_fix_wcost_re12_c2p1_tnt1,1.0693736791557111,False
56,prm15_fix_wcost_re12_c2p1_tnt1,0.4260261658389348,False
57,prm15_fix_wcost_re12_c2p1_tnt1,0.0794965275983708,False
58,prm15_fix_wcost_re12_c2p1_tnt1,0.0472642484351807,False
59,prm15_fix_wcost_re12_c2p1_tnt1,0.0721151341900035,False
60,prm15_fix_wcost_re12_c2p1_tnt1,0.7466196144798277,False
61,prm15_fix_wcost_re12_c2p1_tnt1,0.2469997773283381,False
62,prm15_fix_wcost_re12_c2p1_tnt1,1.3537600235029552,False
63,prm15_fix_wcost_re12_c2p1_tnt1,0.0,False
64,prm15_fix_wcost_re12_c2p1_tnt1,0.0,False
65,prm15_fix_wcost_re12_c2p1_tnt1,0.1455955764406397,False
66,prm15_fix_wcost_re12_c2p1_tnt1,0.3336682387169685,False
67,prm15_fix_wcost_re12_c2p1_tnt1,0.2418056432888655,False
68,prm15_fix_wcost_re12_c2p1_tnt1,0.27267929686615167,False
69,prm15_fix_wcost_re12_c2p1_tnt1,0.0162051517842963,False
70,prm15_fix_wcost_re12_c2p1_tnt1,0.0004438212198093,False
71,prm15_fix_wcost_re12_c2p1_tnt1,0.0368253501489875,False
0,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,0.0,True
1,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,0.0,True
2,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,0.0,True
3,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,0.0,True
4,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,0.0,True
5,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,0.0,True
6,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,0.0,True
7,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,3.419072312206158,True
8,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,5.737820476283377,True
9,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,1.8502549228397556,True
10,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,5.701479297368427,True
11,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,0.0,True
12,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,0.0,True
13,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,0.0,True
14,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,0.0,True
15,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,0.0,True
16,prm15_fix_wcost_re13_c2p1_co2_cut90p_tnt1,0.0,True
