month,Battery_discharge,Biomass,Coal,Diesel,Gas,Geothermal,Hydro,Nuclear,Solar,Wind,load,curt,Battery_charge,group
8,0.0,11.226824999999996,2.630765807217839,4.27575,26.684233281825847,0.04,38.7936444910774,3.745,0.0,4.324381032258064,102.0701,0.0,0.0,1
8,0.0,11.226824999999998,2.6591626786963984,4.27575,26.684233281825847,0.04,44.58219359399389,3.745,0.0,4.3379262903225815,105.40180000000001,0.0,0.0,1
8,0.0,11.226824999999995,2.410925807217839,4.27575,26.684233281825847,0.04,37.53084598527091,3.745,1.1985953225806452,4.067480290322579,107.20980000000002,-4.263256414560603e-17,0.0,1
8,0.0,11.226824999999998,2.335649807217839,4.27575,26.684233281825847,0.04,42.774571905327136,3.745,2.919012193548387,3.302517580645162,106.63089999999997,-1.989519660128281e-16,0.0,1
8,0.0,11.226824999999998,2.5343126453385585,4.27575,26.684233281825847,0.04,48.57133074154525,3.745,3.726630193548387,3.1009457741935487,110.86359999999999,2.5579538487363615e-16,0.0,1
8,0.0,11.226825,2.618438807217839,4.16624327096774,26.684233281825847,0.04,44.81335593256921,3.745,4.108664225806452,3.316522,112.76310000000001,2.273736754432321e-16,0.0,1
8,0.0,11.226824999999998,2.574425807217839,4.049430432258062,26.684233281825847,0.04,49.04889568224665,3.745,4.378129451612904,3.461157806451613,112.62869999999998,2.273736754432321e-16,0.0,1
8,0.0,11.226825,2.6587618072178447,4.139579851612902,26.684233281825847,0.04,49.107258930083916,3.745,4.360826129032257,3.4359039354838705,111.06109999999998,-2.273736754432321e-16,0.0,1
8,0.0,11.226825,2.4426748072178444,4.1681193677419355,26.684233281825847,0.04,38.28961977494834,3.745,4.254089903225806,3.3511886774193558,104.8392,2.273736754432321e-16,0.0,1
8,0.0,11.226824999999996,2.62792144004278,4.13630569032258,26.684233281825847,0.04,38.382678029800324,3.745,3.924549096774194,3.2965484838709664,104.0607,0.0,0.0,1
8,0.0,11.226824999999996,2.493503807217839,4.135767916129033,26.684233281825847,0.04,39.12513931817415,3.745,3.461831032258064,3.198517548387097,105.57570000000001,1.1368683772161606e-16,0.0,1
8,0.0,11.226825,2.5947298072178393,4.27575,26.684233281825847,0.04,45.92827811902083,3.745,2.5103427096774196,2.84151964516129,106.86110000000001,5.684341886080803e-17,0.0,1
8,0.0,11.226824999999998,2.618027807217839,4.27575,26.684233281825847,0.04,42.29677248160147,3.745,0.7547359354838706,2.7864202903225803,107.9618,-5.684341886080803e-17,0.0,1
8,0.0,11.226824999999998,2.4704428072178386,4.27575,26.684233281825847,0.04,46.016251484827315,3.745,0.0,3.0302349354838714,105.6887,0.0,0.0,1
8,0.0,11.226824999999998,2.3603968072178305,4.27575,26.68423328182584,0.04,37.690355326238695,3.745,0.0,3.2944822580645168,100.9593,0.0,0.0,1
12,0.0,11.226824999999996,0.0,0.0,15.689962918902442,0.04,69.40341250045239,3.745,0.0,3.5871975806451615,103.6337,0.0,0.0,1
12,0.0,11.226824999999996,0.0,0.0,14.678397314192418,0.04,63.518900606292746,3.745,0.0,3.8955243870967733,96.743,0.0,0.0,1
12,0.0,11.226825,0.0,0.0,14.749647206719567,0.04,60.012336150379795,3.745,0.0,4.134288258064515,93.4089,0.0,0.0,1
12,0.0,11.226824999999996,0.0,0.0,13.872766970956155,0.04,58.53323370666966,3.745,0.0,4.408407548387096,91.2348,0.0,0.0,1
12,0.0,11.226824999999995,0.0,0.0,14.124149514526588,0.04,56.961789630454064,3.745,0.0,4.646941838709679,90.1087,0.0,0.0,1
12,0.0,11.226824999999993,0.0,0.0,13.841370392730601,0.04,56.999889729798426,3.745,0.0,4.626738741935485,89.8353,0.0,0.0,1
12,0.0,11.226824999999995,0.0,0.0,14.673133072354151,0.04,57.134398328110365,3.745,0.0,4.373740870967741,90.5762,0.0,0.0,1
12,0.0,11.226824999999998,0.0,0.0,14.51838188196524,0.04,63.37549047287348,3.745,0.0,4.072760645161289,96.51800000000001,0.0,0.0,1
12,0.0,11.226825,0.0,0.0,14.84404498912854,0.04,71.44853030119404,3.745,0.0,3.8608577096774197,104.9067,0.0,0.0,1
12,0.0,11.226824999999998,0.0,0.0,14.75384139354822,0.04,75.36111038290596,3.745,1.1729319677419352,3.5979878709677413,109.77159999999999,-4.9737991503207026e-17,0.0,1
12,0.0,11.226824999999998,0.0,0.0,15.558168555429958,0.04,76.82482844457003,3.745,2.8476602903225796,3.1064557096774186,113.3249,1.1368683772161606e-16,0.0,1
12,0.0,11.226825,0.0,0.0,15.053016450781929,0.04,78.24312545244388,3.745,3.7087436129032256,3.2040274838709677,115.2029,-1.989519660128281e-16,0.0,1
12,0.0,11.226825,0.0,0.0,15.296181883090265,0.04,77.10942303739489,3.745,4.141326677419355,2.9285307096774194,114.46900000000001,-1.7053025658242407e-16,0.0,1
12,0.0,11.226824999999998,0.0,0.0,15.162994300470862,0.04,81.69899411888397,3.745,4.368408483870968,2.7887160967741935,119.01309999999998,2.8421709430404014e-17,0.0,1
12,0.0,11.226824999999996,0.0,0.0,15.879586889457773,0.04,82.86675646764158,3.745,4.459591161290323,2.8812370967741936,121.07770000000001,1.4210854715202006e-16,0.0,1
12,0.0,11.226825,0.0,0.0,15.104654254024847,0.04,83.26416027936354,3.745,4.593546096774194,2.988221677419355,120.939,-1.1368683772161606e-16,0.0,1
12,0.0,11.226824999999998,0.0,0.0,14.549969766644205,0.04,82.12984074948483,3.745,4.550579419354839,3.0476830645161286,119.26950000000002,0.0,0.0,1
12,0.0,11.226825,0.0,0.0,15.421490762466476,0.04,74.52336768914643,3.745,4.509945774193548,3.0938287741935473,112.5375,2.8421709430404003e-16,0.0,1
12,0.0,11.226824999999998,0.0,0.0,15.361724973851267,0.04,73.78034160679388,3.745,4.406125838709675,3.2242305806451603,111.76140000000001,4.547473508864642e-16,0.0,1
12,0.0,11.226824999999998,0.0,0.0,15.059709722532835,0.04,75.75950189037039,3.745,4.232898193548387,3.3213431935483877,113.37,3.4106051316484815e-16,0.0,1
12,0.0,11.226825,0.0,0.0,15.969694107694389,0.04,76.48560750520883,3.745,4.052671451612903,3.20815993548387,114.705,-1.1368683772161606e-16,0.0,1
12,0.0,11.226824999999998,0.0,0.0,15.312876135590738,0.04,78.74266234828022,3.745,3.696689612903225,3.1397449032258065,115.88340000000001,0.0,0.0,1
12,0.0,11.226824999999998,0.0,0.0,15.530671616023545,0.04,77.02431714317127,3.745,2.8968483870967736,2.975365161290323,113.42330000000001,3.4106051316484815e-16,0.0,1
12,0.0,11.226825,0.0,0.0,14.6199316709171,0.04,74.84202345811514,3.745,0.8455297741935481,3.044928096774193,108.34639999999999,0.0,0.0,1
4,0.0,0.07401242069939325,0.0,0.0,6.980837372882773,0.04,88.55071681484067,3.745,0.0,3.3550457768370925,102.65619999999998,1.7433821825534086,0.0,1
4,0.0,0.07401242069939398,0.0,0.0,6.310937506212993,0.04,82.23686070991215,3.745,0.0,3.5921716075179795,95.7505,1.5515027920495477,-0.14662599999999962,1
4,0.0,0.07401242069939193,0.0,0.0,6.898569635571519,0.04,79.11008165155783,3.745,0.0,3.0179859200000005,92.4701,2.168574118917158,-0.29565899999999956,1
4,0.0,0.0740124206993936,0.0,0.0,6.782892421916489,0.04,76.98854881738413,3.745,0.0,3.1953273399999995,90.3114,1.980356485763781,-0.3917599999999999,1
4,0.0,0.07401242069947199,0.0,0.0,5.941802719228131,0.04,76.08514443689894,3.745,0.0,3.7958069231734513,89.1666,1.4033807531231068,-0.42838199999999976,1
4,0.0,0.06173684117696855,0.0,0.0,5.687180588007469,0.04,76.2297617389807,3.745,0.0,3.6412939166666676,88.8707,1.4282207205184698,-0.43565899999999963,1
4,0.0,0.06173684117696874,0.0,0.0,5.810451211614589,0.04,77.2453024547008,3.745,0.0,3.199465076666667,89.58480000000002,1.7495857869766482,-0.4119259999999998,1
4,0.0,0.06173684117696798,0.0,0.0,5.691751810194971,0.04,82.73414792486236,3.745,0.0,3.5193409237657027,95.4367,1.3484723412418664,-0.2517039999999995,1
4,0.0,0.07401242069947217,0.0,0.0,6.436616707946075,0.04,90.3683773685023,3.745,0.01134229285215299,3.1588237100000005,103.7098,1.761188195280869,-0.0322699999999995,1
4,0.07690300000000022,0.07401242069947218,0.0,0.0,6.47713604561073,0.04,92.5214961937279,3.745,2.322047951500373,3.3507288884615,108.51520000000001,3.0161125939331774,0.0,1
4,0.13015800000000016,0.07401242069946981,0.0,0.0,7.266058366558414,0.04,94.16025820155264,3.745,3.1348850264545627,3.6119728847349046,112.05600000000001,7.438136971711583,0.0,1
4,0.24552380319999972,0.06173684117696791,0.0,0.0,6.55043669223909,0.04,88.04182123233304,3.745,11.814952158066149,3.560495651704771,113.96019999999999,7.74062375204073,0.0,1
4,0.31423841119999935,0.06173684117696865,0.0,0.0,6.497910967745847,0.04,86.71423529142908,3.745,13.206746870197142,2.818735750784303,113.31400000000001,11.076686516122686,0.0,1
4,0.2028723951999994,0.06173684117696883,0.0,0.0,5.422604299220038,0.04,93.31160671509001,3.745,12.113941113175656,3.006029391672487,117.80390000000003,14.02869907741005,0.0,1
4,0.3557819999999999,0.06173684117696702,0.0,0.0,5.044801709287149,0.04,94.79944031675228,3.745,12.941915309450257,2.927833323333333,119.8291,13.598597823134131,0.0,1
4,0.19508069919999962,0.06173684117696775,0.0,0.0,5.090264807453616,0.04,92.30555814619511,3.745,14.891029760799942,3.45537524517435,119.69189999999999,10.614559341099014,0.0,1
4,0.14442900000000009,0.06173684117696632,0.0,0.0,5.279342511231134,0.04,92.48780669284932,3.745,13.79646121389733,2.5915412408452436,118.0447,11.42750466441441,0.0,1
