scs,period,load_zone,Battery_new,Biomass_new,Coal_new,Diesel_new,Gas_new,Geothermal_new,Hydro_new,Nuclear_new,Solar_new,Wind_new,emis_policy,exist_trd,op_char,fixed_pv,Fossil_new,pol,group
prm15_wcost_re10_c2p1_tn,2050,Paraguay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0131,7.376124352465,0,0,10,0,0.0,"NoCut,Full",000
prm15_wcost_re11_c2p1_tn,2050,Chile,0.0,0.0,0.0,0.0,20.835546730153,0.0,0.575,0.0,0.0,0.0,0,0,11,1,20.835546730153,"NoCut,Full",001
prm15_wcost_re12_c2p1_tn,2050,Paraguay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5928,7.11319561251,0,0,12,1,0.0,"NoCut,Full",001
prm15_wcost_re11_c2p1_tn,2050,Uruguay,0.0,0.0,0.0,0.0,0.0143879060234,0.0,0.0,0.0,2.1048,7.3916429706473,0,0,11,1,0.0143879060234,"NoCut,Full",001
prm15_wcost_re12_c2p1_tn,2050,Argentina,0.0,0.0,0.0,0.0,74.51090408593,0.0,2.11,0.0,0.0,4.819996510302,0,0,12,1,74.51090408593,"NoCut,Full",001
prm15_wcost_re12_c2p1_tn,2050,Brazil,0.0,0.0,0.0,0.0,67.18843232728,0.0,54.489,0.0,89.1680000000006,65.337000000002,0,0,12,1,67.18843232728,"NoCut,Full",001
prm15_wcost_re12_c2p1_tn,2050,Chile,0.0,0.0,0.0,0.0,21.375014571433,0.0,0.575,0.0,0.0,0.0,0,0,12,1,21.375014571433,"NoCut,Full",001
prm15_wcost_re12_c2p1_tn,2050,Uruguay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.288330526690184,4.82699999999938,0,0,12,1,0.0,"NoCut,Full",001
prm15_wcost_re13_c2p1_tn,2050,Argentina,0.0,0.0,0.0,0.0,60.596851951160005,0.0,2.11,0.0,0.5019,0.0,0,0,13,1,60.596851951160005,"NoCut,Full",001
prm15_wcost_re13_c2p1_tn,2050,Brazil,0.0,0.0,0.0,0.0,80.43004118243002,0.0,54.489,0.0,113.34350109163304,40.070306355836,0,0,13,1,80.43004118243002,"NoCut,Full",001
prm15_wcost_re13_c2p1_tn,2050,Chile,0.0,0.0,0.0,0.0,21.109919999993,0.0,0.575,0.0,0.0,0.0,0,0,13,1,21.109919999993,"NoCut,Full",001
prm15_wcost_re13_c2p1_tn,2050,Paraguay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6214,5.28718857526,0,0,13,1,0.0,"NoCut,Full",001
prm15_wcost_re13_c2p1_tn,2050,Uruguay,0.0,0.0,0.0,0.0,5.53,0.0,0.0,0.0,1.939260881981,0.0,0,0,13,1,5.53,"NoCut,Full",001
prm15_wcost_re14_c2p1_tn,2050,Argentina,0.0,0.0,0.0,0.0,55.06205328117,0.0,2.11,0.0,0.239,3.174911855474,0,0,14,1,55.06205328117,"NoCut,Full",001
prm15_wcost_re14_c2p1_tn,2050,Brazil,0.0,0.0,0.0,0.0,80.72499999998,0.0,54.489,0.0,97.69294983946412,62.4659999999999,0,0,14,1,80.72499999998,"NoCut,Full",001
prm15_wcost_re10_c2p1_tn,2050,Brazil,0.0,0.0,0.0,0.0,66.11890357202401,0.0,50.585,0.0,95.55397502669862,86.802633739105,0,0,10,0,66.11890357202401,"NoCut,Full",000
prm15_wcost_re14_c2p1_tn,2050,Chile,0.0,0.0,0.0,0.0,22.548830666673,0.0,0.575,0.0,0.0,0.0,0,0,14,1,22.548830666673,"NoCut,Full",001
prm15_wcost_re11_c2p1_tn,2050,Paraguay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.837501095999,0,0,11,1,0.0,"NoCut,Full",001
prm15_wcost_re10_c2p1_tn,2050,Argentina,0.0,0.0,0.0,0.0,70.03279521189,0.0,2.11,0.0,2.3093999999996,12.75,0,0,10,0,70.03279521189,"NoCut,Full",000
prm15_wcost_re6_c2p1_tn,2050,Uruguay,0.0,0.0,0.0,0.0,1.717142789915,0.0,0.0,0.0,3.1978835773198004,6.71471605193,0,0,6,0,1.717142789915,"NoCut,Full",000
prm15_wcost_re9_c2p1_tn,2050,Paraguay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6931999999999,1.773096065168,0,0,9,0,0.0,"NoCut,Full",000
prm15_wcost_re5_c2p1_tn,2050,Brazil,0.0,0.0,0.0,0.0,80.72500000008,0.0,50.905,0.0,114.71000000000018,53.433632667155706,0,0,5,0,80.72500000008,"NoCut,Full",000
prm15_wcost_re5_c2p1_tn,2050,Chile,0.0,0.0,0.0,0.0,20.54561512553,0.0,0.575,0.0,5.6408174960710005,0.0,0,0,5,0,20.54561512553,"NoCut,Full",000
prm15_wcost_re5_c2p1_tn,2050,Paraguay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.77979999999981,3.564526309204,0,0,5,0,0.0,"NoCut,Full",000
prm15_wcost_re5_c2p1_tn,2050,Uruguay,0.0,0.0,0.0,0.0,5.5299999999983,0.0,0.0,0.0,3.53464593433572,6.082857578158,0,0,5,0,5.5299999999983,"NoCut,Full",000
prm15_wcost_re6_c2p1_tn,2050,Argentina,0.0,0.0,0.0,0.0,76.47329942976799,0.0,2.11,0.0,3.7506316736725,3.054,0,0,6,0,76.47329942976799,"NoCut,Full",000
prm15_wcost_re6_c2p1_tn,2050,Brazil,0.0,0.0,0.0,0.0,54.594248712760006,0.0,50.635,0.0,103.36460000000052,64.263,0,0,6,0,54.594248712760006,"NoCut,Full",000
prm15_wcost_re6_c2p1_tn,2050,Chile,0.0,0.0,0.0,0.0,34.58,0.0,0.575,0.0,5.6408174960710005,0.0,0,0,6,0,34.58,"NoCut,Full",000
prm15_wcost_re6_c2p1_tn,2050,Paraguay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8572,4.574756488673,0,0,6,0,0.0,"NoCut,Full",000
prm15_wcost_re14_c2p1_tn,2050,Paraguay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9149334021696,6.192000057304,0,0,14,1,0.0,"NoCut,Full",001
prm15_wcost_re7_c2p1_tn,2050,Argentina,0.0,0.0,0.0,0.0,49.13787230703,0.0,2.11,0.0,4.1904804280824,0.0,0,0,7,0,49.13787230703,"NoCut,Full",000
prm15_wcost_re7_c2p1_tn,2050,Brazil,0.0,0.0,0.0,0.0,80.72500000002,0.0,50.905,0.0,112.91939999999984,55.979999999996,0,0,7,0,80.72500000002,"NoCut,Full",000
prm15_wcost_re7_c2p1_tn,2050,Chile,0.0,0.0,0.0,0.0,34.58000000004,0.0,0.575,0.0,5.6408174960710005,0.0,0,0,7,0,34.58000000004,"NoCut,Full",000
prm15_wcost_re7_c2p1_tn,2050,Paraguay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7797999999999,3.9627555379,0,0,7,0,0.0,"NoCut,Full",000
prm15_wcost_re7_c2p1_tn,2050,Uruguay,0.0,0.0,0.0,0.0,4.20683414097,0.0,0.0,0.0,3.4047627053797,6.2235928786117,0,0,7,0,4.20683414097,"NoCut,Full",000
prm15_wcost_re8_c2p1_tn,2050,Argentina,0.0,0.0,0.0,0.0,80.91003347013,0.0,2.11,0.0,5.3027147007046,0.0,0,0,8,0,80.91003347013,"NoCut,Full",000
prm15_wcost_re8_c2p1_tn,2050,Brazil,0.0,0.0,0.0,0.0,68.32751161847499,0.0,54.489,0.0,125.528999999999,38.745,0,0,8,0,68.32751161847499,"NoCut,Full",000
prm15_wcost_re8_c2p1_tn,2050,Chile,0.0,0.0,0.0,0.0,18.57531512551,0.0,0.575,0.0,5.6408174960710005,0.0,0,0,8,0,18.57531512551,"NoCut,Full",000
prm15_wcost_re8_c2p1_tn,2050,Paraguay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8528,0.68369588628,0,0,8,0,0.0,"NoCut,Full",000
prm15_wcost_re9_c2p1_tn,2050,Argentina,0.0,0.0,0.0,0.0,62.78569786639,0.0,2.11,0.0,5.4661543116697,0.0,0,0,9,0,62.78569786639,"NoCut,Full",000
prm15_wcost_re9_c2p1_tn,2050,Brazil,0.0,0.0,0.0,0.0,80.72499999990701,0.0,54.489,0.0,125.52900000000044,38.430000000003,0,0,9,0,80.72499999990701,"NoCut,Full",000
prm15_wcost_re9_c2p1_tn,2050,Chile,0.0,0.0,0.0,0.0,19.03791512553,0.0,0.575,0.0,5.6408174960710005,0.0,0,0,9,0,19.03791512553,"NoCut,Full",000
prm15_wcost_re9_c2p1_tn,2050,Uruguay,0.0,0.0,0.0,0.0,5.5299999999963205,0.0,0.0,0.0,3.2462004338391,1.86,0,0,9,0,5.5299999999963205,"NoCut,Full",000
prm15_wcost_re14_c2p1_tn,2050,Uruguay,0.0,0.0,0.0,0.0,5.53,0.0,0.0,0.0,2.1048,3.9320165045322,0,0,14,1,5.53,"NoCut,Full",001
prm15_wcost_re20_c2p1_tn,2050,Paraguay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.031543306193,0,0,20,1,0.0,"NoCut,Full",001
prm15_wcost_re15_c2p1_tn,2050,Brazil,0.0,0.0,0.0,0.0,80.72499999998,0.0,54.489,0.0,82.6265000000003,72.17699999999701,0,0,15,1,80.72499999998,"NoCut,Full",001
prm15_wcost_re20_c2p1_tn,2050,Uruguay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0091684838231,7.34384494025,0,0,20,1,0.0,"NoCut,Full",001
prm15_wcost_re10_c2p1_tn,2050,Region-wide,0.0,0.0,0.0,0.0,163.03620171785903,0.0,53.27,0.0,108.30007679415723,113.634386257615,0,0,10,0,163.03620171785903,"NoCut,Full",000
prm15_wcost_re11_c2p1_tn,2050,Region-wide,0.0,0.0,0.0,0.0,161.30548189857635,0.0,53.32,0.0,23.1615,127.080144810745,0,0,11,1,161.30548189857635,"NoCut,Full",001
prm15_wcost_re12_c2p1_tn,2050,Region-wide,0.0,0.0,0.0,0.0,163.074350984643,0.0,57.174,0.0,93.0491305266908,82.0971921228134,0,0,12,1,163.074350984643,"NoCut,Full",001
prm15_wcost_re13_c2p1_tn,2050,Region-wide,0.0,0.0,0.0,0.0,167.66681313358302,0.0,57.174,0.0,121.40606197361404,45.357494931096,0,0,13,1,167.66681313358302,"NoCut,Full",001
prm15_wcost_re14_c2p1_tn,2050,Region-wide,0.0,0.0,0.0,0.0,163.865883947823,0.0,57.174,0.0,102.95168324163372,75.7649284173101,0,0,14,1,163.865883947823,"NoCut,Full",001
prm15_wcost_re15_c2p1_tn,2050,Region-wide,0.0,0.0,0.0,0.0,161.956762922703,0.0,57.174,0.0,86.02601655625901,91.037896618012,0,0,15,1,161.956762922703,"NoCut,Full",001
prm15_wcost_re16_c2p1_tn,2050,Region-wide,0.0,0.0,0.0,0.0,162.531120840033,0.0,53.59,0.0,51.383059859727,115.11503327990714,0,0,16,1,162.531120840033,"NoCut,Full",001
prm15_wcost_re17_c2p1_tn,2050,Region-wide,0.0,0.0,0.0,0.0,160.88202089024898,0.0,57.174,0.0,81.88810874023616,99.6358328782099,0,0,17,1,160.88202089024898,"NoCut,Full",001
prm15_wcost_re18_c2p1_tn,2050,Region-wide,0.0,0.0,0.0,0.0,166.458114944621,0.0,57.174,0.0,117.15436580267306,55.0270804437636,0,0,18,1,166.458114944621,"NoCut,Full",001
prm15_wcost_re19_c2p1_tn,2050,Region-wide,0.0,0.0,0.0,0.0,166.6729024021603,0.0,57.174,0.0,117.0684207814532,53.30878078323,0,0,19,1,166.6729024021603,"NoCut,Full",001
prm15_wcost_re1_c2p1_tn,2050,Region-wide,0.0,0.0,0.0,0.0,164.90855765865302,0.0,53.27,0.0,132.050267818471,98.6555387302345,0,0,1,0,164.90855765865302,"NoCut,Full",000
prm15_wcost_re20_c2p1_tn,2050,Region-wide,0.0,0.0,0.0,0.0,159.55995146916302,0.0,53.32,0.0,17.7345684838231,141.0443882464368,0,0,20,1,159.55995146916302,"NoCut,Full",001
prm15_wcost_re2_c2p1_tn,2050,Region-wide,0.0,0.0,0.0,0.0,168.566040048264,0.0,54.305,0.0,138.9353594634577,61.1156796134804,0,0,2,0,168.566040048264,"NoCut,Full",000
prm15_wcost_re3_c2p1_tn,2050,Region-wide,0.0,0.0,0.0,0.0,169.528272863979,0.0,57.174,0.0,149.4564607982243,30.465817087962,0,0,3,0,169.528272863979,"NoCut,Full",000
prm15_wcost_re5_c2p1_tn,2050,Argentina,0.0,0.0,0.0,0.0,62.23475780518001,0.0,2.11,0.0,5.107954311669699,0.0,0,0,5,0,62.23475780518001,"NoCut,Full",000
prm15_wcost_re4_c2p1_tn,2050,Region-wide,0.0,0.0,0.0,0.0,169.51415108612497,0.0,54.645,0.0,142.69636480654992,50.810791311274,0,0,4,0,169.51415108612497,"NoCut,Full",000
prm15_wcost_re5_c2p1_tn,2050,Region-wide,0.0,0.0,0.0,0.0,169.0353729307883,0.0,53.59,0.0,134.7732177420764,63.0810165545177,0,0,5,0,169.0353729307883,"NoCut,Full",000
prm15_wcost_re6_c2p1_tn,2050,Region-wide,0.0,0.0,0.0,0.0,167.36469093244298,0.0,53.32,0.0,120.8111327470638,78.60647254060301,0,0,6,0,167.36469093244298,"NoCut,Full",000
prm15_wcost_re7_c2p1_tn,2050,Region-wide,0.0,0.0,0.0,0.0,168.64970644806,0.0,53.59,0.0,131.93526062953285,66.1663484165077,0,0,7,0,168.64970644806,"NoCut,Full",000
prm15_wcost_re8_c2p1_tn,2050,Region-wide,0.0,0.0,0.0,0.0,168.1754130141149,0.0,57.174,0.0,147.55559478462067,41.28869588628,0,0,8,0,168.1754130141149,"NoCut,Full",000
prm15_wcost_re20_c2p1_tn,2050,Chile,0.0,0.0,0.0,0.0,20.578054476183,0.0,0.575,0.0,0.0,0.0,0,0,20,1,20.578054476183,"NoCut,Full",001
prm15_wcost_re20_c2p1_tn,2050,Brazil,0.0,0.0,0.0,0.0,67.46535930875001,0.0,50.635,0.0,15.7254,110.918999999994,0,0,20,1,67.46535930875001,"NoCut,Full",001
prm15_wcost_re20_c2p1_tn,2050,Argentina,0.0,0.0,0.0,0.0,71.51653768423,0.0,2.11,0.0,0.0,12.7499999999998,0,0,20,1,71.51653768423,"NoCut,Full",001
prm15_wcost_re19_c2p1_tn,2050,Uruguay,0.0,0.0,0.0,0.0,0.0260176,0.0,0.0,0.0,1.9717207814532,0.0,0,0,19,1,0.0260176,"NoCut,Full",001
prm15_wcost_re15_c2p1_tn,2050,Chile,0.0,0.0,0.0,0.0,19.404714571433,0.0,0.575,0.0,0.0,0.0,0,0,15,1,19.404714571433,"NoCut,Full",001
prm15_wcost_re15_c2p1_tn,2050,Paraguay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.932801171671,7.161000000001001,0,0,15,1,0.0,"NoCut,Full",001
prm15_wcost_re15_c2p1_tn,2050,Uruguay,0.0,0.0,0.0,0.0,5.53,0.0,0.0,0.0,2.4667153845877,6.957512015371,0,0,15,1,5.53,"NoCut,Full",001
prm15_wcost_re16_c2p1_tn,2050,Argentina,0.0,0.0,0.0,0.0,76.98908993617,0.0,2.11,0.0,0.0,6.1053422981450005,0,0,16,1,76.98908993617,"NoCut,Full",001
prm15_wcost_re16_c2p1_tn,2050,Brazil,0.0,0.0,0.0,0.0,65.70302722055001,0.0,50.905,0.0,49.20217313864,91.68300000000612,0,0,16,1,65.70302722055001,"NoCut,Full",001
prm15_wcost_re16_c2p1_tn,2050,Chile,0.0,0.0,0.0,0.0,19.839003683312995,0.0,0.575,0.0,0.0,0.0,0,0,16,1,19.839003683312995,"NoCut,Full",001
prm15_wcost_re16_c2p1_tn,2050,Paraguay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.188984305614,0,0,16,1,0.0,"NoCut,Full",001
prm15_wcost_re16_c2p1_tn,2050,Uruguay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.180886721087,7.137706676142,0,0,16,1,0.0,"NoCut,Full",001
prm15_wcost_re17_c2p1_tn,2050,Argentina,0.0,0.0,0.0,0.0,47.62263621615,0.0,2.11,0.0,0.0,4.793291876703,0,0,17,1,47.62263621615,"NoCut,Full",001
prm15_wcost_re17_c2p1_tn,2050,Brazil,0.0,0.0,0.0,0.0,78.49534913979,0.0,54.489,0.0,78.9542000000001,80.016,0,0,17,1,78.49534913979,"NoCut,Full",001
prm15_wcost_re15_c2p1_tn,2050,Argentina,0.0,0.0,0.0,0.0,56.29704835129,0.0,2.11,0.0,0.0,4.742384602643,0,0,15,1,56.29704835129,"NoCut,Full",001
prm15_wcost_re17_c2p1_tn,2050,Chile,0.0,0.0,0.0,0.0,34.580000000003,0.0,0.575,0.0,0.0,0.0,0,0,17,1,34.580000000003,"NoCut,Full",001
prm15_wcost_re17_c2p1_tn,2050,Uruguay,0.0,0.0,0.0,0.0,0.1840355343059999,0.0,0.0,0.0,2.41720874023607,7.178948707216899,0,0,17,1,0.1840355343059999,"NoCut,Full",001
prm15_wcost_re18_c2p1_tn,2050,Argentina,0.0,0.0,0.0,0.0,58.419642446578,0.0,2.11,0.0,0.3733999999999999,0.0250804437636,0,0,18,1,58.419642446578,"NoCut,Full",001
prm15_wcost_re18_c2p1_tn,2050,Brazil,0.0,0.0,0.0,0.0,80.72500000003001,0.0,54.489,0.0,109.4327515290905,49.41,0,0,18,1,80.72500000003001,"NoCut,Full",001
prm15_wcost_re18_c2p1_tn,2050,Chile,0.0,0.0,0.0,0.0,21.783472498013,0.0,0.575,0.0,0.0,0.0,0,0,18,1,21.783472498013,"NoCut,Full",001
prm15_wcost_re18_c2p1_tn,2050,Paraguay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.376493492129399,5.592,0,0,18,1,0.0,"NoCut,Full",001
prm15_wcost_re18_c2p1_tn,2050,Uruguay,0.0,0.0,0.0,0.0,5.53,0.0,0.0,0.0,1.97172078145316,0.0,0,0,18,1,5.53,"NoCut,Full",001
prm15_wcost_re19_c2p1_tn,2050,Argentina,0.0,0.0,0.0,0.0,63.37305413545731,0.0,2.11,0.0,0.5019,0.0,0,0,19,1,63.37305413545731,"NoCut,Full",001
prm15_wcost_re19_c2p1_tn,2050,Brazil,0.0,0.0,0.0,0.0,80.72500000003,0.0,54.489,0.0,109.5835,47.649,0,0,19,1,80.72500000003,"NoCut,Full",001
prm15_wcost_re19_c2p1_tn,2050,Chile,0.0,0.0,0.0,0.0,22.548830666673,0.0,0.575,0.0,0.0,0.0,0,0,19,1,22.548830666673,"NoCut,Full",001
prm15_wcost_re19_c2p1_tn,2050,Paraguay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0113,5.65978078323,0,0,19,1,0.0,"NoCut,Full",001
prm15_wcost_re17_c2p1_tn,2050,Paraguay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5167,7.64759229429,0,0,17,1,0.0,"NoCut,Full",001
prm15_wcost_re4_c2p1_tn,2050,Uruguay,0.0,0.0,0.0,0.0,0.497963772731,0.0,0.0,0.0,3.5422729781046,3.898701463748,0,0,4,0,0.497963772731,"NoCut,Full",000
prm15_wcost_re8_c2p1_tn,2050,Uruguay,0.0,0.0,0.0,0.0,0.3625527999999,0.0,0.0,0.0,3.23026258784608,1.86,0,0,8,0,0.3625527999999,"NoCut,Full",000
prm15_wcost_re4_c2p1_tn,2050,Chile,0.0,0.0,0.0,0.0,33.179377394258,0.0,0.575,0.0,5.6408174960710005,0.0,0,0,4,0,33.179377394258,"NoCut,Full",000
prm15_wcost_re4_c2p1_tn,2050,Paraguay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9869000299025,2.238381143955,0,0,4,0,0.0,"NoCut,Full",000
prm15_wcost_re1_c2p1_tn,2050,Argentina,0.0,0.0,0.0,0.0,71.39113696219,0.0,2.11,0.0,4.6317,8.991,0,0,1,0,71.39113696219,"NoCut,Full",000
prm15_wcost_re1_c2p1_tn,2050,Brazil,0.0,0.0,0.0,0.0,53.407420696440006,0.0,50.585,0.0,112.1521999999996,78.8849999999986,0,0,1,0,53.407420696440006,"NoCut,Full",000
prm15_wcost_re1_c2p1_tn,2050,Chile,0.0,0.0,0.0,0.0,34.58000000002,0.0,0.575,0.0,6.572469161897899,0.0,0,0,1,0,34.58000000002,"NoCut,Full",000
prm15_wcost_re1_c2p1_tn,2050,Paraguay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4657999999995,4.232687901036,0,0,1,0,0.0,"NoCut,Full",000
prm15_wcost_re1_c2p1_tn,2050,Uruguay,0.0,0.0,0.0,0.0,5.5300000000030005,0.0,0.0,0.0,3.228098656574,6.5468508291999,0,0,1,0,5.5300000000030005,"NoCut,Full",000
prm15_wcost_re2_c2p1_tn,2050,Argentina,0.0,0.0,0.0,0.0,54.80707496215,0.0,2.11,0.0,4.2784419673877,0.0,0,0,2,0,54.80707496215,"NoCut,Full",000
prm15_wcost_re2_c2p1_tn,2050,Brazil,0.0,0.0,0.0,0.0,78.595430433005,0.0,51.62,0.0,119.05269999999912,51.96672290521,0,0,2,0,78.595430433005,"NoCut,Full",000
prm15_wcost_re2_c2p1_tn,2050,Chile,0.0,0.0,0.0,0.0,34.579999999959995,0.0,0.575,0.0,5.6408174960710005,0.0,0,0,2,0,34.579999999959995,"NoCut,Full",000
prm15_wcost_re9_c2p1_tn,2050,Region-wide,0.0,0.0,0.0,0.0,168.07861299182332,0.0,57.174,0.0,147.57537224158014,42.063096065171,0,0,9,0,168.07861299182332,"NoCut,Full",000
prm15_wcost_re2_c2p1_tn,2050,Uruguay,0.0,0.0,0.0,0.0,0.583534653149,0.0,0.0,0.0,3.7595999999999,5.4240000000004,0,0,2,0,0.583534653149,"NoCut,Full",000
prm15_wcost_re3_c2p1_tn,2050,Argentina,0.0,0.0,0.0,0.0,65.10954424657001,0.0,2.11,0.0,5.7705800186787,0.0,0,0,3,0,65.10954424657001,"NoCut,Full",000
prm15_wcost_re3_c2p1_tn,2050,Brazil,0.0,0.0,0.0,0.0,69.483261950732,0.0,54.489,0.0,127.1566848417228,30.093,0,0,3,0,69.483261950732,"NoCut,Full",000
prm15_wcost_re3_c2p1_tn,2050,Chile,0.0,0.0,0.0,0.0,34.58000000001,0.0,0.575,0.0,5.6408174960710005,0.0,0,0,3,0,34.58000000001,"NoCut,Full",000
prm15_wcost_re3_c2p1_tn,2050,Paraguay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.852800000000499,0.372817087962,0,0,3,0,0.0,"NoCut,Full",000
prm15_wcost_re3_c2p1_tn,2050,Uruguay,0.0,0.0,0.0,0.0,0.355466666667,0.0,0.0,0.0,3.0355784417513,0.0,0,0,3,0,0.355466666667,"NoCut,Full",000
prm15_wcost_re4_c2p1_tn,2050,Argentina,0.0,0.0,0.0,0.0,55.11180991911,0.0,2.11,0.0,5.0894743024727,0.0,0,0,4,0,55.11180991911,"NoCut,Full",000
prm15_wcost_re2_c2p1_tn,2050,Paraguay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2038,3.72495670827,0,0,2,0,0.0,"NoCut,Full",000
prm15_wcost_re4_c2p1_tn,2050,Brazil,0.0,0.0,0.0,0.0,80.72500000002599,0.0,51.96,0.0,121.43689999999911,44.673708703571,0,0,4,0,80.72500000002599,"NoCut,Full",000
prm15_wcost_re3_c2p1_co2_cut90p_t1,2050,Region-wide,16.125763920501374,14.067313291233017,0.0,0.0,75.89449474589397,0.2,83.764,9.95,210.32760331782728,244.07142433897224,1,1,3,0,75.89449474589397,"90%Cut,Lim",110
prm15_wcost_re3_c2p1_co2_cut90p_t1,2050,Chile,10.0,1.4363439478701778,0.0,0.0,25.01262976215684,0.2,4.4,0.0,30.41770949836274,12.885562973823374,1,1,3,0,25.01262976215684,"90%Cut,Lim",110
prm15_wcost_re3_c2p1_co2_cut90p_t1,2050,Paraguay,5.562521543097455,0.0,0.0,0.0,0.9920393188672546,0.0,0.0,0.0,8.84231366333866,3.6438689135955658,1,1,3,0,0.9920393188672546,"90%Cut,Lim",110
prm15_wcost_re2_c2p1_co2_cut90p_t1,2050,Region-wide,15.994900265846042,1.5732527231471969,0.0,0.0,93.73579853870064,0.2,81.637,1.960925792338724,203.1329014097344,283.2689814397383,1,1,2,0,93.73579853870064,"90%Cut,Lim",110
prm15_wcost_re20_c2p1_co2_cut90p_t1,2050,Region-wide,14.96889701606923,0.0,0.0,0.125,108.37169195486452,0.2,69.41100000000002,0.0,159.46883290781423,299.4712882325288,1,1,20,1,108.49669195486452,"90%Cut,Lim",111
prm15_wcost_re4_c2p1_co2_cut90p_t1,2050,Argentina,0.0,0.0,0.0,0.0,40.90795177799152,0.0,9.232,0.0,25.531357586983447,75.70404374297378,1,1,4,0,40.90795177799152,"90%Cut,Lim",110
prm15_wcost_re3_c2p1_co2_cut90p_t1,2050,Brazil,0.0,12.630969343362835,0.0,0.0,41.79649664276765,0.0,68.005,9.95,134.7393,153.37150501544284,1,1,3,0,41.79649664276765,"90%Cut,Lim",110
prm15_wcost_re4_c2p1_co2_cut90p_t1,2050,Brazil,0.0,0.0,0.0,0.0,18.35849037003106,0.0,68.005,5.761415977453504,134.7393,180.777,1,1,4,0,18.35849037003106,"90%Cut,Lim",110
prm15_wcost_re4_c2p1_co2_cut90p_t1,2050,Chile,10.0,1.2038472746202804,0.0,0.0,25.00560997919828,0.2,4.4,0.0,30.249060214167653,11.99794668577228,1,1,4,0,25.00560997919828,"90%Cut,Lim",110
prm15_wcost_re1_c2p1_co2_cut90p_t1,2050,Region-wide,16.154417361941743,0.0,0.0,0.0,108.62114559859364,0.2,73.13000000000001,0.0,193.23280427532785,259.23949631571526,1,1,1,0,108.62114559859364,"90%Cut,Lim",110
prm15_wcost_re3_c2p1_co2_cut90p_t1,2050,Uruguay,0.5632423774039176,0.0,0.0,0.0,0.0283158351317404,0.0,0.0,0.0,4.0148801561259,8.291034070977801,1,1,3,0,0.0283158351317404,"90%Cut,Lim",110
prm15_wcost_re3_c2p1_co2_cut90p_t1,2050,Argentina,0.0,0.0,0.0,0.0,8.065013186970493,0.0,11.359,0.0,32.3134,65.8794533651327,1,1,3,0,8.065013186970493,"90%Cut,Lim",110
prm15_wcost_re2_c2p1_co2_cut90p_t1,2050,Paraguay,5.507820373377084,0.0,0.0,0.0,0.8892163478035895,0.0,0.0,0.0,8.717751070963832,3.34754200079681,1,1,2,0,0.8892163478035895,"90%Cut,Lim",110
prm15_wcost_re2_c2p1_co2_cut90p_t1,2050,Uruguay,0.4870798924689583,0.0,0.0,0.0,5.53,0.0,0.0,0.0,3.738987531663544,7.3830035108255965,1,1,2,0,5.53,"90%Cut,Lim",110
prm15_wcost_re4_c2p1_co2_cut90p_t1,2050,Paraguay,5.509246811392358,0.0,0.0,0.0,0.9317863761909964,0.0,0.0,0.0,8.721909531608967,3.445900749174372,1,1,4,0,0.9317863761909964,"90%Cut,Lim",110
prm15_wcost_re5_c2p1_co2_cut90p_t1,2050,Region-wide,15.734535368872944,0.9134986426457464,0.0,0.0,98.96532550732115,0.2,78.517,0.7383044858871212,201.81454241200188,283.534687962183,1,1,5,0,98.96532550732115,"90%Cut,Lim",110
prm15_wcost_re2_c2p1_co2_cut90p_t1,2050,Chile,10.0,0.0,0.0,0.0,10.134038704264697,0.2,4.4,0.0,30.607368415845727,13.048620360779472,1,1,2,0,10.134038704264697,"90%Cut,Lim",110
prm15_wcost_re2_c2p1_co2_cut90p_t1,2050,Brazil,0.0,1.5732527231471969,0.0,0.0,40.97395313605618,0.0,68.005,1.960925792338724,134.7393,186.51,1,1,2,0,40.97395313605618,"90%Cut,Lim",110
