horizon,variable,value,pol,month
203004,prm15_fix_wcost_re8_c2p1_co2_cut90p_tnt1,0.023926207501633,True,15
203005,prm15_fix_wcost_re8_c2p1_co2_cut90p_tnt1,0.0,True,16
203006,prm15_fix_wcost_re8_c2p1_co2_cut90p_tnt1,0.0,True,17
203007,prm15_fix_wcost_re8_c2p1_co2_cut90p_tnt1,0.0,True,18
203008,prm15_fix_wcost_re8_c2p1_co2_cut90p_tnt1,0.0,True,19
203009,prm15_fix_wcost_re8_c2p1_co2_cut90p_tnt1,0.0,True,20
203010,prm15_fix_wcost_re8_c2p1_co2_cut90p_tnt1,0.0,True,21
203011,prm15_fix_wcost_re8_c2p1_co2_cut90p_tnt1,0.0,True,22
203012,prm15_fix_wcost_re8_c2p1_co2_cut90p_tnt1,0.0,True,23
203501,prm15_fix_wcost_re8_c2p1_co2_cut90p_tnt1,0.0,True,24
203502,prm15_fix_wcost_re8_c2p1_co2_cut90p_tnt1,0.0,True,25
203503,prm15_fix_wcost_re8_c2p1_co2_cut90p_tnt1,0.0,True,26
203504,prm15_fix_wcost_re8_c2p1_co2_cut90p_tnt1,0.0640461400936249,True,27
203505,prm15_fix_wcost_re8_c2p1_co2_cut90p_tnt1,0.0,True,28
203506,prm15_fix_wcost_re8_c2p1_co2_cut90p_tnt1,0.0,True,29
203507,prm15_fix_wcost_re8_c2p1_co2_cut90p_tnt1,0.0,True,30
203508,prm15_fix_wcost_re8_c2p1_co2_cut90p_tnt1,0.0,True,31
203509,prm15_fix_wcost_re8_c2p1_co2_cut90p_tnt1,0.0,True,32
203510,prm15_fix_wcost_re8_c2p1_co2_cut90p_tnt1,0.0111550103899162,True,33
203511,prm15_fix_wcost_re8_c2p1_co2_cut90p_tnt1,0.0156278583482948,True,34
203512,prm15_fix_wcost_re8_c2p1_co2_cut90p_tnt1,0.0129206166062304,True,35
204001,prm15_fix_wcost_re8_c2p1_co2_cut90p_tnt1,0.9503466214220305,True,36
204002,prm15_fix_wcost_re8_c2p1_co2_cut90p_tnt1,0.959212567697149,True,37
204003,prm15_fix_wcost_re8_c2p1_co2_cut90p_tnt1,0.9885790824999994,True,38
204004,prm15_fix_wcost_re8_c2p1_co2_cut90p_tnt1,1.6175638886313402,True,39
204005,prm15_fix_wcost_re8_c2p1_co2_cut90p_tnt1,1.1110240348178753,True,40
204006,prm15_fix_wcost_re8_c2p1_co2_cut90p_tnt1,0.6102262387000003,True,41
204007,prm15_fix_wcost_re8_c2p1_co2_cut90p_tnt1,0.698150741703554,True,42
204008,prm15_fix_wcost_re8_c2p1_co2_cut90p_tnt1,0.926086732810664,True,43
204009,prm15_fix_wcost_re8_c2p1_co2_cut90p_tnt1,0.776908865991438,True,44
204010,prm15_fix_wcost_re8_c2p1_co2_cut90p_tnt1,1.3938794761278295,True,45
204011,prm15_fix_wcost_re8_c2p1_co2_cut90p_tnt1,1.716693778307374,True,46
204012,prm15_fix_wcost_re8_c2p1_co2_cut90p_tnt1,1.3073596635439237,True,47
204501,prm15_fix_wcost_re8_c2p1_co2_cut90p_tnt1,6.3136353621359005,True,48
204502,prm15_fix_wcost_re8_c2p1_co2_cut90p_tnt1,3.8342566457065215,True,49
204503,prm15_fix_wcost_re8_c2p1_co2_cut90p_tnt1,2.113437355088511,True,50
204504,prm15_fix_wcost_re8_c2p1_co2_cut90p_tnt1,6.732505659803219,True,51
204505,prm15_fix_wcost_re8_c2p1_co2_cut90p_tnt1,5.4944416990754785,True,52
204506,prm15_fix_wcost_re8_c2p1_co2_cut90p_tnt1,2.3420017764899272,True,53
204507,prm15_fix_wcost_re8_c2p1_co2_cut90p_tnt1,2.6754581995556057,True,54
204508,prm15_fix_wcost_re8_c2p1_co2_cut90p_tnt1,7.480032073969558,True,55
204509,prm15_fix_wcost_re8_c2p1_co2_cut90p_tnt1,2.913633063428424,True,56
204510,prm15_fix_wcost_re8_c2p1_co2_cut90p_tnt1,7.864345532389916,True,57
204511,prm15_fix_wcost_re8_c2p1_co2_cut90p_tnt1,8.055758405799224,True,58
204512,prm15_fix_wcost_re8_c2p1_co2_cut90p_tnt1,7.587479005586418,True,59
205001,prm15_fix_wcost_re8_c2p1_co2_cut90p_tnt1,16.355035319609357,True,60
205002,prm15_fix_wcost_re8_c2p1_co2_cut90p_tnt1,10.187677600997992,True,61
205003,prm15_fix_wcost_re8_c2p1_co2_cut90p_tnt1,2.619866282124967,True,62
205004,prm15_fix_wcost_re8_c2p1_co2_cut90p_tnt1,14.968994458477878,True,63
205005,prm15_fix_wcost_re8_c2p1_co2_cut90p_tnt1,14.977475119453254,True,64
205006,prm15_fix_wcost_re8_c2p1_co2_cut90p_tnt1,9.759703117866927,True,65
205007,prm15_fix_wcost_re8_c2p1_co2_cut90p_tnt1,5.97193704334259,True,66
205008,prm15_fix_wcost_re8_c2p1_co2_cut90p_tnt1,20.010722013171094,True,67
205009,prm15_fix_wcost_re8_c2p1_co2_cut90p_tnt1,9.472854753708624,True,68
205010,prm15_fix_wcost_re8_c2p1_co2_cut90p_tnt1,17.404311335077253,True,69
205011,prm15_fix_wcost_re8_c2p1_co2_cut90p_tnt1,17.29119795094986,True,70
205012,prm15_fix_wcost_re8_c2p1_co2_cut90p_tnt1,17.9273314140205,True,71
202501,prm15_fix_wcost_re8_c2p1_tnt1,0.0,False,0
202502,prm15_fix_wcost_re8_c2p1_tnt1,0.0,False,1
202503,prm15_fix_wcost_re8_c2p1_tnt1,0.0,False,2
202504,prm15_fix_wcost_re8_c2p1_tnt1,0.0,False,3
202505,prm15_fix_wcost_re8_c2p1_tnt1,0.0,False,4
202506,prm15_fix_wcost_re8_c2p1_tnt1,0.0,False,5
202507,prm15_fix_wcost_re8_c2p1_tnt1,0.0,False,6
202508,prm15_fix_wcost_re8_c2p1_tnt1,0.0,False,7
202509,prm15_fix_wcost_re8_c2p1_tnt1,0.0,False,8
202510,prm15_fix_wcost_re8_c2p1_tnt1,0.0,False,9
202511,prm15_fix_wcost_re8_c2p1_tnt1,0.0,False,10
202512,prm15_fix_wcost_re8_c2p1_tnt1,0.0,False,11
203001,prm15_fix_wcost_re8_c2p1_tnt1,0.0,False,12
203002,prm15_fix_wcost_re8_c2p1_tnt1,0.0,False,13
203003,prm15_fix_wcost_re8_c2p1_tnt1,0.0,False,14
203004,prm15_fix_wcost_re8_c2p1_tnt1,0.0,False,15
203005,prm15_fix_wcost_re8_c2p1_tnt1,0.0,False,16
203006,prm15_fix_wcost_re8_c2p1_tnt1,0.0,False,17
203007,prm15_fix_wcost_re8_c2p1_tnt1,0.0,False,18
203008,prm15_fix_wcost_re8_c2p1_tnt1,0.0,False,19
203009,prm15_fix_wcost_re8_c2p1_tnt1,0.0,False,20
203010,prm15_fix_wcost_re8_c2p1_tnt1,0.0,False,21
203011,prm15_fix_wcost_re8_c2p1_tnt1,0.0,False,22
203012,prm15_fix_wcost_re8_c2p1_tnt1,0.0,False,23
203501,prm15_fix_wcost_re8_c2p1_tnt1,0.0,False,24
203502,prm15_fix_wcost_re8_c2p1_tnt1,0.0,False,25
203503,prm15_fix_wcost_re8_c2p1_tnt1,0.0,False,26
203504,prm15_fix_wcost_re8_c2p1_tnt1,0.0,False,27
203505,prm15_fix_wcost_re8_c2p1_tnt1,0.0,False,28
203506,prm15_fix_wcost_re8_c2p1_tnt1,0.0,False,29
203507,prm15_fix_wcost_re8_c2p1_tnt1,0.0,False,30
203508,prm15_fix_wcost_re8_c2p1_tnt1,0.0,False,31
203509,prm15_fix_wcost_re8_c2p1_tnt1,0.0,False,32
203510,prm15_fix_wcost_re8_c2p1_tnt1,0.0,False,33
203511,prm15_fix_wcost_re8_c2p1_tnt1,0.0,False,34
203512,prm15_fix_wcost_re8_c2p1_tnt1,0.0,False,35
204001,prm15_fix_wcost_re8_c2p1_tnt1,0.0,False,36
204002,prm15_fix_wcost_re8_c2p1_tnt1,0.0,False,37
204003,prm15_fix_wcost_re8_c2p1_tnt1,0.0,False,38
204004,prm15_fix_wcost_re8_c2p1_tnt1,0.0,False,39
204005,prm15_fix_wcost_re8_c2p1_tnt1,0.0,False,40
204006,prm15_fix_wcost_re8_c2p1_tnt1,0.0,False,41
204007,prm15_fix_wcost_re8_c2p1_tnt1,0.0,False,42
204008,prm15_fix_wcost_re8_c2p1_tnt1,0.0,False,43
204009,prm15_fix_wcost_re8_c2p1_tnt1,0.0,False,44
204010,prm15_fix_wcost_re8_c2p1_tnt1,0.0,False,45
204011,prm15_fix_wcost_re8_c2p1_tnt1,0.0,False,46
204012,prm15_fix_wcost_re8_c2p1_tnt1,0.0,False,47
204501,prm15_fix_wcost_re8_c2p1_tnt1,0.0,False,48
204502,prm15_fix_wcost_re8_c2p1_tnt1,0.2162466603085893,False,49
204503,prm15_fix_wcost_re8_c2p1_tnt1,0.0573237467827718,False,50
204504,prm15_fix_wcost_re8_c2p1_tnt1,0.5645407597229836,False,51
204505,prm15_fix_wcost_re8_c2p1_tnt1,0.4931430235368211,False,52
204506,prm15_fix_wcost_re8_c2p1_tnt1,0.2946090006146264,False,53
204507,prm15_fix_wcost_re8_c2p1_tnt1,0.1922200798080994,False,54
204508,prm15_fix_wcost_re8_c2p1_tnt1,0.0,False,55
204509,prm15_fix_wcost_re8_c2p1_tnt1,0.0434381196096628,False,56
204510,prm15_fix_wcost_re8_c2p1_tnt1,0.3232214479556189,False,57
204511,prm15_fix_wcost_re8_c2p1_tnt1,0.4810843962475269,False,58
204512,prm15_fix_wcost_re8_c2p1_tnt1,0.4184904123981794,False,59
205001,prm15_fix_wcost_re8_c2p1_tnt1,0.0,False,60
205002,prm15_fix_wcost_re8_c2p1_tnt1,0.0356251100365464,False,61
205003,prm15_fix_wcost_re8_c2p1_tnt1,0.0632398669636714,False,62
205004,prm15_fix_wcost_re8_c2p1_tnt1,1.2108276747271327,False,63
205005,prm15_fix_wcost_re8_c2p1_tnt1,1.2169247446212863,False,64
205006,prm15_fix_wcost_re8_c2p1_tnt1,0.4001767050546667,False,65
205007,prm15_fix_wcost_re8_c2p1_tnt1,0.1539581568506481,False,66
205008,prm15_fix_wcost_re8_c2p1_tnt1,0.0,False,67
205009,prm15_fix_wcost_re8_c2p1_tnt1,0.0010163818368289,False,68
205010,prm15_fix_wcost_re8_c2p1_tnt1,0.0198759367313575,False,69
205011,prm15_fix_wcost_re8_c2p1_tnt1,0.700161373262176,False,70
205012,prm15_fix_wcost_re8_c2p1_tnt1,0.5716176308177359,False,71
202501,prm15_fix_wcost_re9_c2p1_co2_cut90p_tnt1,0.0,True,0
202502,prm15_fix_wcost_re9_c2p1_co2_cut90p_tnt1,0.0,True,1
202503,prm15_fix_wcost_re9_c2p1_co2_cut90p_tnt1,0.0,True,2
202504,prm15_fix_wcost_re9_c2p1_co2_cut90p_tnt1,1.5242217591104763,True,3
202505,prm15_fix_wcost_re9_c2p1_co2_cut90p_tnt1,0.0,True,4
202506,prm15_fix_wcost_re9_c2p1_co2_cut90p_tnt1,0.0,True,5
202507,prm15_fix_wcost_re9_c2p1_co2_cut90p_tnt1,0.0,True,6
202508,prm15_fix_wcost_re9_c2p1_co2_cut90p_tnt1,0.0,True,7
202509,prm15_fix_wcost_re9_c2p1_co2_cut90p_tnt1,0.0,True,8
202510,prm15_fix_wcost_re9_c2p1_co2_cut90p_tnt1,0.0,True,9
202511,prm15_fix_wcost_re9_c2p1_co2_cut90p_tnt1,0.0,True,10
202512,prm15_fix_wcost_re9_c2p1_co2_cut90p_tnt1,0.0,True,11
203001,prm15_fix_wcost_re9_c2p1_co2_cut90p_tnt1,0.0,True,12
203002,prm15_fix_wcost_re9_c2p1_co2_cut90p_tnt1,0.0,True,13
203003,prm15_fix_wcost_re9_c2p1_co2_cut90p_tnt1,0.0,True,14
203004,prm15_fix_wcost_re9_c2p1_co2_cut90p_tnt1,5.034341841170232,True,15
203005,prm15_fix_wcost_re9_c2p1_co2_cut90p_tnt1,0.0,True,16
203006,prm15_fix_wcost_re9_c2p1_co2_cut90p_tnt1,0.0,True,17
203007,prm15_fix_wcost_re9_c2p1_co2_cut90p_tnt1,0.0,True,18
203008,prm15_fix_wcost_re9_c2p1_co2_cut90p_tnt1,0.0,True,19
203009,prm15_fix_wcost_re9_c2p1_co2_cut90p_tnt1,0.0,True,20
203010,prm15_fix_wcost_re9_c2p1_co2_cut90p_tnt1,0.0,True,21
203011,prm15_fix_wcost_re9_c2p1_co2_cut90p_tnt1,0.0,True,22
203012,prm15_fix_wcost_re9_c2p1_co2_cut90p_tnt1,0.0,True,23
203501,prm15_fix_wcost_re9_c2p1_co2_cut90p_tnt1,0.0,True,24
203502,prm15_fix_wcost_re9_c2p1_co2_cut90p_tnt1,0.0,True,25
203503,prm15_fix_wcost_re9_c2p1_co2_cut90p_tnt1,0.0,True,26
203504,prm15_fix_wcost_re9_c2p1_co2_cut90p_tnt1,8.549262616017462,True,27
203505,prm15_fix_wcost_re9_c2p1_co2_cut90p_tnt1,1.0015345838908185,True,28
203506,prm15_fix_wcost_re9_c2p1_co2_cut90p_tnt1,0.0,True,29
203507,prm15_fix_wcost_re9_c2p1_co2_cut90p_tnt1,0.0,True,30
203508,prm15_fix_wcost_re9_c2p1_co2_cut90p_tnt1,0.0,True,31
203509,prm15_fix_wcost_re9_c2p1_co2_cut90p_tnt1,0.0,True,32
203510,prm15_fix_wcost_re9_c2p1_co2_cut90p_tnt1,0.0106210361219184,True,33
203511,prm15_fix_wcost_re9_c2p1_co2_cut90p_tnt1,0.0852005643883941,True,34
203512,prm15_fix_wcost_re9_c2p1_co2_cut90p_tnt1,0.0050935296346826,True,35
204001,prm15_fix_wcost_re9_c2p1_co2_cut90p_tnt1,3.750612590245551,True,36
204002,prm15_fix_wcost_re9_c2p1_co2_cut90p_tnt1,1.0306242010703826,True,37
204003,prm15_fix_wcost_re9_c2p1_co2_cut90p_tnt1,1.010195550281406,True,38
204004,prm15_fix_wcost_re9_c2p1_co2_cut90p_tnt1,17.104987860684773,True,39
204005,prm15_fix_wcost_re9_c2p1_co2_cut90p_tnt1,5.831939269001007,True,40
204006,prm15_fix_wcost_re9_c2p1_co2_cut90p_tnt1,0.6236554316071763,True,41
204007,prm15_fix_wcost_re9_c2p1_co2_cut90p_tnt1,0.7075072778498299,True,42
204008,prm15_fix_wcost_re9_c2p1_co2_cut90p_tnt1,2.732981274451224,True,43
204009,prm15_fix_wcost_re9_c2p1_co2_cut90p_tnt1,0.7886606789022255,True,44
204010,prm15_fix_wcost_re9_c2p1_co2_cut90p_tnt1,2.8843935038353616,True,45
204011,prm15_fix_wcost_re9_c2p1_co2_cut90p_tnt1,4.4436042575456165,True,46
204012,prm15_fix_wcost_re9_c2p1_co2_cut90p_tnt1,3.513193172253411,True,47
204501,prm15_fix_wcost_re9_c2p1_co2_cut90p_tnt1,10.622628311142147,True,48
204502,prm15_fix_wcost_re9_c2p1_co2_cut90p_tnt1,6.895304039810054,True,49
204503,prm15_fix_wcost_re9_c2p1_co2_cut90p_tnt1,2.616400200150345,True,50
204504,prm15_fix_wcost_re9_c2p1_co2_cut90p_tnt1,24.54411566144429,True,51
204505,prm15_fix_wcost_re9_c2p1_co2_cut90p_tnt1,14.278645828140114,True,52
204506,prm15_fix_wcost_re9_c2p1_co2_cut90p_tnt1,6.577705291517784,True,53
204507,prm15_fix_wcost_re9_c2p1_co2_cut90p_tnt1,3.4811395816436663,True,54
204508,prm15_fix_wcost_re9_c2p1_co2_cut90p_tnt1,10.935621430612644,True,55
204509,prm15_fix_wcost_re9_c2p1_co2_cut90p_tnt1,3.8954221841225554,True,56
204510,prm15_fix_wcost_re9_c2p1_co2_cut90p_tnt1,11.186829341869133,True,57
204511,prm15_fix_wcost_re9_c2p1_co2_cut90p_tnt1,12.470238850693802,True,58
204512,prm15_fix_wcost_re9_c2p1_co2_cut90p_tnt1,11.965966505174402,True,59
205001,prm15_fix_wcost_re9_c2p1_co2_cut90p_tnt1,19.732486211610436,True,60
205002,prm15_fix_wcost_re9_c2p1_co2_cut90p_tnt1,10.61140729366959,True,61
205003,prm15_fix_wcost_re9_c2p1_co2_cut90p_tnt1,3.0601291720037955,True,62
205004,prm15_fix_wcost_re9_c2p1_co2_cut90p_tnt1,33.44080485254862,True,63
205005,prm15_fix_wcost_re9_c2p1_co2_cut90p_tnt1,26.275916261429842,True,64
205006,prm15_fix_wcost_re9_c2p1_co2_cut90p_tnt1,21.60972388445105,True,65
205007,prm15_fix_wcost_re9_c2p1_co2_cut90p_tnt1,6.350193039460695,True,66
205008,prm15_fix_wcost_re9_c2p1_co2_cut90p_tnt1,22.758547549133468,True,67
205009,prm15_fix_wcost_re9_c2p1_co2_cut90p_tnt1,11.740708084526434,True,68
205010,prm15_fix_wcost_re9_c2p1_co2_cut90p_tnt1,20.123169148401974,True,69
205011,prm15_fix_wcost_re9_c2p1_co2_cut90p_tnt1,21.228083430475014,True,70
205012,prm15_fix_wcost_re9_c2p1_co2_cut90p_tnt1,21.250190972171616,True,71
202501,prm15_fix_wcost_re9_c2p1_tnt1,0.0,False,0
202502,prm15_fix_wcost_re9_c2p1_tnt1,0.0,False,1
202503,prm15_fix_wcost_re9_c2p1_tnt1,0.0,False,2
202504,prm15_fix_wcost_re9_c2p1_tnt1,0.0,False,3
202505,prm15_fix_wcost_re9_c2p1_tnt1,0.0,False,4
202506,prm15_fix_wcost_re9_c2p1_tnt1,0.0,False,5
202507,prm15_fix_wcost_re9_c2p1_tnt1,0.0,False,6
202508,prm15_fix_wcost_re9_c2p1_tnt1,0.0,False,7
202509,prm15_fix_wcost_re9_c2p1_tnt1,0.0,False,8
202510,prm15_fix_wcost_re9_c2p1_tnt1,0.0,False,9
202511,prm15_fix_wcost_re9_c2p1_tnt1,0.0,False,10
202512,prm15_fix_wcost_re9_c2p1_tnt1,0.0,False,11
203001,prm15_fix_wcost_re9_c2p1_tnt1,0.0,False,12
203002,prm15_fix_wcost_re9_c2p1_tnt1,0.0,False,13
203003,prm15_fix_wcost_re9_c2p1_tnt1,0.0,False,14
203004,prm15_fix_wcost_re9_c2p1_tnt1,0.0,False,15
203005,prm15_fix_wcost_re9_c2p1_tnt1,0.0,False,16
203006,prm15_fix_wcost_re9_c2p1_tnt1,0.0,False,17
203007,prm15_fix_wcost_re9_c2p1_tnt1,0.0,False,18
203008,prm15_fix_wcost_re9_c2p1_tnt1,0.0,False,19
203009,prm15_fix_wcost_re9_c2p1_tnt1,0.0,False,20
203010,prm15_fix_wcost_re9_c2p1_tnt1,0.0,False,21
203011,prm15_fix_wcost_re9_c2p1_tnt1,0.0,False,22
203012,prm15_fix_wcost_re9_c2p1_tnt1,0.0,False,23
203501,prm15_fix_wcost_re9_c2p1_tnt1,0.0,False,24
203502,prm15_fix_wcost_re9_c2p1_tnt1,0.0,False,25
203503,prm15_fix_wcost_re9_c2p1_tnt1,0.0,False,26
203504,prm15_fix_wcost_re9_c2p1_tnt1,0.0,False,27
203505,prm15_fix_wcost_re9_c2p1_tnt1,0.0,False,28
203506,prm15_fix_wcost_re9_c2p1_tnt1,0.0,False,29
203507,prm15_fix_wcost_re9_c2p1_tnt1,0.0,False,30
203508,prm15_fix_wcost_re9_c2p1_tnt1,0.0,False,31
203509,prm15_fix_wcost_re9_c2p1_tnt1,0.0,False,32
203510,prm15_fix_wcost_re9_c2p1_tnt1,0.0,False,33
203511,prm15_fix_wcost_re9_c2p1_tnt1,0.0,False,34
203512,prm15_fix_wcost_re9_c2p1_tnt1,0.0,False,35
204001,prm15_fix_wcost_re9_c2p1_tnt1,0.0,False,36
204002,prm15_fix_wcost_re9_c2p1_tnt1,0.0,False,37
204003,prm15_fix_wcost_re9_c2p1_tnt1,0.0,False,38
204004,prm15_fix_wcost_re9_c2p1_tnt1,0.0,False,39
204005,prm15_fix_wcost_re9_c2p1_tnt1,0.0,False,40
204006,prm15_fix_wcost_re9_c2p1_tnt1,0.0,False,41
204007,prm15_fix_wcost_re9_c2p1_tnt1,0.0,False,42
204008,prm15_fix_wcost_re9_c2p1_tnt1,0.0,False,43
204009,prm15_fix_wcost_re9_c2p1_tnt1,0.0,False,44
204010,prm15_fix_wcost_re9_c2p1_tnt1,0.0,False,45
204011,prm15_fix_wcost_re9_c2p1_tnt1,0.0,False,46
204012,prm15_fix_wcost_re9_c2p1_tnt1,0.0,False,47
204501,prm15_fix_wcost_re9_c2p1_tnt1,0.0,False,48
204502,prm15_fix_wcost_re9_c2p1_tnt1,0.2415462207334186,False,49
204503,prm15_fix_wcost_re9_c2p1_tnt1,0.0798821951873067,False,50
204504,prm15_fix_wcost_re9_c2p1_tnt1,0.6017451941627668,False,51
204505,prm15_fix_wcost_re9_c2p1_tnt1,0.5270271989659464,False,52
204506,prm15_fix_wcost_re9_c2p1_tnt1,0.3192572593963297,False,53
204507,prm15_fix_wcost_re9_c2p1_tnt1,0.2204587666837927,False,54
204508,prm15_fix_wcost_re9_c2p1_tnt1,0.0,False,55
204509,prm15_fix_wcost_re9_c2p1_tnt1,0.057554715108707,False,56
204510,prm15_fix_wcost_re9_c2p1_tnt1,0.3848239625431486,False,57
204511,prm15_fix_wcost_re9_c2p1_tnt1,0.5184890694270996,False,58
204512,prm15_fix_wcost_re9_c2p1_tnt1,0.4577661790479712,False,59
205001,prm15_fix_wcost_re9_c2p1_tnt1,0.0,False,60
205002,prm15_fix_wcost_re9_c2p1_tnt1,0.1385731133789927,False,61
205003,prm15_fix_wcost_re9_c2p1_tnt1,0.0709008905615954,False,62
205004,prm15_fix_wcost_re9_c2p1_tnt1,1.3795639797669494,False,63
205005,prm15_fix_wcost_re9_c2p1_tnt1,1.4741114340210268,False,64
205006,prm15_fix_wcost_re9_c2p1_tnt1,0.6170953275648141,False,65
205007,prm15_fix_wcost_re9_c2p1_tnt1,0.2856904558303049,False,66
205008,prm15_fix_wcost_re9_c2p1_tnt1,0.0,False,67
205009,prm15_fix_wcost_re9_c2p1_tnt1,0.0674673042522977,False,68
205010,prm15_fix_wcost_re9_c2p1_tnt1,0.1689659334701328,False,69
205011,prm15_fix_wcost_re9_c2p1_tnt1,0.8670070232672756,False,70
205012,prm15_fix_wcost_re9_c2p1_tnt1,0.7352552693854992,False,71
202501,prm15_fix_wcost_re10_c2p1_co2_cut90p_tnt1,0.0,True,0
202502,prm15_fix_wcost_re10_c2p1_co2_cut90p_tnt1,0.0,True,1
202503,prm15_fix_wcost_re10_c2p1_co2_cut90p_tnt1,0.0,True,2
202504,prm15_fix_wcost_re10_c2p1_co2_cut90p_tnt1,0.005361362,True,3
202505,prm15_fix_wcost_re10_c2p1_co2_cut90p_tnt1,0.0,True,4
202506,prm15_fix_wcost_re10_c2p1_co2_cut90p_tnt1,0.0,True,5
202507,prm15_fix_wcost_re10_c2p1_co2_cut90p_tnt1,0.0,True,6
202508,prm15_fix_wcost_re10_c2p1_co2_cut90p_tnt1,0.0,True,7
202509,prm15_fix_wcost_re10_c2p1_co2_cut90p_tnt1,0.0,True,8
202510,prm15_fix_wcost_re10_c2p1_co2_cut90p_tnt1,0.0,True,9
202511,prm15_fix_wcost_re10_c2p1_co2_cut90p_tnt1,0.0,True,10
202512,prm15_fix_wcost_re10_c2p1_co2_cut90p_tnt1,0.0,True,11
203001,prm15_fix_wcost_re10_c2p1_co2_cut90p_tnt1,0.0,True,12
203002,prm15_fix_wcost_re10_c2p1_co2_cut90p_tnt1,0.0,True,13
203003,prm15_fix_wcost_re10_c2p1_co2_cut90p_tnt1,0.0,True,14
203004,prm15_fix_wcost_re10_c2p1_co2_cut90p_tnt1,0.0,True,15
203005,prm15_fix_wcost_re10_c2p1_co2_cut90p_tnt1,0.0,True,16
203006,prm15_fix_wcost_re10_c2p1_co2_cut90p_tnt1,0.0,True,17
203007,prm15_fix_wcost_re10_c2p1_co2_cut90p_tnt1,0.0,True,18
203008,prm15_fix_wcost_re10_c2p1_co2_cut90p_tnt1,0.0,True,19
203009,prm15_fix_wcost_re10_c2p1_co2_cut90p_tnt1,0.0,True,20
203010,prm15_fix_wcost_re10_c2p1_co2_cut90p_tnt1,0.0,True,21
203011,prm15_fix_wcost_re10_c2p1_co2_cut90p_tnt1,0.0,True,22
203012,prm15_fix_wcost_re10_c2p1_co2_cut90p_tnt1,0.0,True,23
203501,prm15_fix_wcost_re10_c2p1_co2_cut90p_tnt1,0.0,True,24
203502,prm15_fix_wcost_re10_c2p1_co2_cut90p_tnt1,0.0,True,25
203503,prm15_fix_wcost_re10_c2p1_co2_cut90p_tnt1,0.0,True,26
203504,prm15_fix_wcost_re10_c2p1_co2_cut90p_tnt1,0.0888703537466794,True,27
203505,prm15_fix_wcost_re10_c2p1_co2_cut90p_tnt1,0.0195645132682004,True,28
203506,prm15_fix_wcost_re10_c2p1_co2_cut90p_tnt1,0.0,True,29
203507,prm15_fix_wcost_re10_c2p1_co2_cut90p_tnt1,0.0,True,30
203508,prm15_fix_wcost_re10_c2p1_co2_cut90p_tnt1,0.0,True,31
203509,prm15_fix_wcost_re10_c2p1_co2_cut90p_tnt1,0.0,True,32
203510,prm15_fix_wcost_re10_c2p1_co2_cut90p_tnt1,0.0,True,33
203511,prm15_fix_wcost_re10_c2p1_co2_cut90p_tnt1,0.0,True,34
203512,prm15_fix_wcost_re10_c2p1_co2_cut90p_tnt1,0.0,True,35
204001,prm15_fix_wcost_re10_c2p1_co2_cut90p_tnt1,0.4791947835053617,True,36
204002,prm15_fix_wcost_re10_c2p1_co2_cut90p_tnt1,0.0291318231037553,True,37
204003,prm15_fix_wcost_re10_c2p1_co2_cut90p_tnt1,0.0,True,38
204004,prm15_fix_wcost_re10_c2p1_co2_cut90p_tnt1,0.6949694915657418,True,39
204005,prm15_fix_wcost_re10_c2p1_co2_cut90p_tnt1,0.6666191437989551,True,40
204006,prm15_fix_wcost_re10_c2p1_co2_cut90p_tnt1,0.0,True,41
204007,prm15_fix_wcost_re10_c2p1_co2_cut90p_tnt1,0.0,True,42
204008,prm15_fix_wcost_re10_c2p1_co2_cut90p_tnt1,0.7239098998984239,True,43
204009,prm15_fix_wcost_re10_c2p1_co2_cut90p_tnt1,0.0,True,44
204010,prm15_fix_wcost_re10_c2p1_co2_cut90p_tnt1,0.4309355214383374,True,45
204011,prm15_fix_wcost_re10_c2p1_co2_cut90p_tnt1,0.3575896981921254,True,46
204012,prm15_fix_wcost_re10_c2p1_co2_cut90p_tnt1,0.2803171288581695,True,47
204501,prm15_fix_wcost_re10_c2p1_co2_cut90p_tnt1,2.4939746919539276,True,48
204502,prm15_fix_wcost_re10_c2p1_co2_cut90p_tnt1,1.9300170709872821,True,49
204503,prm15_fix_wcost_re10_c2p1_co2_cut90p_tnt1,0.5027021069356866,True,50
204504,prm15_fix_wcost_re10_c2p1_co2_cut90p_tnt1,4.201591490344696,True,51
204505,prm15_fix_wcost_re10_c2p1_co2_cut90p_tnt1,3.932720394386224,True,52
204506,prm15_fix_wcost_re10_c2p1_co2_cut90p_tnt1,1.5116572982184067,True,53
204507,prm15_fix_wcost_re10_c2p1_co2_cut90p_tnt1,1.3584052179736212,True,54
204508,prm15_fix_wcost_re10_c2p1_co2_cut90p_tnt1,3.8734141331016945,True,55
204509,prm15_fix_wcost_re10_c2p1_co2_cut90p_tnt1,1.4701008706519314,True,56
204510,prm15_fix_wcost_re10_c2p1_co2_cut90p_tnt1,4.09744330438179,True,57
204511,prm15_fix_wcost_re10_c2p1_co2_cut90p_tnt1,4.00849003189464,True,58
204512,prm15_fix_wcost_re10_c2p1_co2_cut90p_tnt1,3.422923852385426,True,59
205001,prm15_fix_wcost_re10_c2p1_co2_cut90p_tnt1,10.964969844579882,True,60
205002,prm15_fix_wcost_re10_c2p1_co2_cut90p_tnt1,7.0222881220235305,True,61
205003,prm15_fix_wcost_re10_c2p1_co2_cut90p_tnt1,2.950394201843484,True,62
