sc_name,period,load_zone,Battery_new,twh,MtCO2,emis_policy,exist_trd,op_char,fixed_pv,pol,group
prm15_wcost_re4_c2p1_co2_cut90p_tn,2050,Brazil,0.0,72.76751308546555,215.43204228633755,1,0,4,0,"90%Cut,Full",100
prm15_wcost_re4_c2p1_co2_cut90p_tn,2050,Argentina,0.0,105.0237270465769,127.6647242979428,1,0,4,0,"90%Cut,Full",100
prm15_wcost_re3_c2p1_co2_cut90p_tn,2050,Uruguay,0.8527612232163001,4.593521026169701,0.3837809422837648,1,0,3,0,"90%Cut,Full",100
prm15_wcost_re3_c2p1_co2_cut90p_tn,2050,Paraguay,0.0330269190673,6.423632941753587,0.0312398351999999,1,0,3,0,"90%Cut,Full",100
prm15_wcost_re3_c2p1_co2_cut90p_tn,2050,Chile,5.985212464272,13.688983263750833,100.8717792274025,1,0,3,0,"90%Cut,Full",100
prm15_wcost_re3_c2p1_co2_cut90p_tn,2050,Brazil,0.0,98.33715616764785,215.97460249237608,1,0,3,0,"90%Cut,Full",100
prm15_wcost_re3_c2p1_co2_cut90p_tn,2050,Argentina,0.0,53.45986854785726,129.89275611080953,1,0,3,0,"90%Cut,Full",100
prm15_wcost_re2_c2p1_co2_cut90p_tn,2050,Uruguay,0.702567809249,1.944582515846454,0.5879268890602934,1,0,2,0,"90%Cut,Full",100
prm15_wcost_re2_c2p1_co2_cut90p_tn,2050,Paraguay,1.29813466139,3.5511438427368596,0.0312398351999999,1,0,2,0,"90%Cut,Full",100
prm15_wcost_re18_c2p1_co2_cut90p_tn,2050,Uruguay,0.369855676646,3.5965619383612237,0.6116544556637924,1,0,18,1,"90%Cut,Full",101
prm15_wcost_re17_c2p1_co2_cut90p_tn,2050,Brazil,0.0,77.41779912220802,201.71656440280145,1,0,17,1,"90%Cut,Full",101
prm15_wcost_re14_c2p1_co2_cut90p_tn,2050,Argentina,0.0,112.11979185998176,113.17957911752744,1,0,14,1,"90%Cut,Full",101
prm15_wcost_re17_c2p1_co2_cut90p_tn,2050,Paraguay,2.04310589152,3.34393476713798,0.0312398351999999,1,0,17,1,"90%Cut,Full",101
prm15_wcost_re2_c2p1_co2_cut90p_tn,2050,Brazil,0.0,82.27257212275448,213.29956699815108,1,0,2,0,"90%Cut,Full",100
prm15_wcost_re13_c2p1_co2_cut90p_tn,2050,Uruguay,0.378131793801,5.526438263971679,0.6005931707202368,1,0,13,1,"90%Cut,Full",101
prm15_wcost_re13_c2p1_co2_cut90p_tn,2050,Paraguay,0.0212216117812,4.145286737477724,0.0312398351999999,1,0,13,1,"90%Cut,Full",101
prm15_wcost_re13_c2p1_co2_cut90p_tn,2050,Chile,0.0546275296891,34.06361566186571,103.01516076601686,1,0,13,1,"90%Cut,Full",101
prm15_wcost_re13_c2p1_co2_cut90p_tn,2050,Brazil,0.0,81.00149794409165,231.14148717299463,1,0,13,1,"90%Cut,Full",101
prm15_wcost_re13_c2p1_co2_cut90p_tn,2050,Argentina,0.0,50.37609953861507,112.36567766316988,1,0,13,1,"90%Cut,Full",101
prm15_wcost_re12_c2p1_co2_cut90p_tn,2050,Uruguay,0.555085747763,1.7578511431289283,0.9170735815442888,1,0,12,1,"90%Cut,Full",101
prm15_wcost_re12_c2p1_co2_cut90p_tn,2050,Paraguay,2.16657753988,3.481862680953157,0.0312398351999999,1,0,12,1,"90%Cut,Full",101
prm15_wcost_re12_c2p1_co2_cut90p_tn,2050,Chile,0.8594000264889999,0.5939501779013672,118.73192270677627,1,0,12,1,"90%Cut,Full",101
prm15_wcost_re12_c2p1_co2_cut90p_tn,2050,Brazil,0.0,65.8755098934519,210.9405727510133,1,0,12,1,"90%Cut,Full",101
prm15_wcost_re11_c2p1_co2_cut90p_tn,2050,Uruguay,0.467468679294,4.9201190180322545,0.8319283774800867,1,0,11,1,"90%Cut,Full",101
prm15_wcost_re11_c2p1_co2_cut90p_tn,2050,Paraguay,0.0,6.174738431382374,0.0312398351999999,1,0,11,1,"90%Cut,Full",101
prm15_wcost_re11_c2p1_co2_cut90p_tn,2050,Chile,0.3008090024979999,4.968625577431023,137.1877226627794,1,0,11,1,"90%Cut,Full",101
prm15_wcost_re11_c2p1_co2_cut90p_tn,2050,Brazil,0.0,95.15101324185812,188.24251506079025,1,0,11,1,"90%Cut,Full",101
prm15_wcost_re11_c2p1_co2_cut90p_tn,2050,Argentina,0.0,60.86884606433685,120.860752671836,1,0,11,1,"90%Cut,Full",101
prm15_wcost_re10_c2p1_co2_cut90p_tn,2050,Paraguay,0.0,1.4250488019105458,0.0312398351999999,1,0,10,0,"90%Cut,Full",100
prm15_wcost_re10_c2p1_co2_cut90p_tn,2050,Chile,6.173192648150001,0.11848191800688986,123.87200972363004,1,0,10,0,"90%Cut,Full",100
prm15_wcost_re10_c2p1_co2_cut90p_tn,2050,Brazil,0.0,110.03923867598982,190.15126079909933,1,0,10,0,"90%Cut,Full",100
prm15_wcost_re10_c2p1_co2_cut90p_tn,2050,Argentina,0.0,78.81128935183932,132.22629802491974,1,0,10,0,"90%Cut,Full",100
prm15_wcost_re14_c2p1_co2_cut90p_tn,2050,Brazil,0.0,64.6290952831741,217.23425797202844,1,0,14,1,"90%Cut,Full",101
prm15_wcost_re14_c2p1_co2_cut90p_tn,2050,Chile,0.362685502603,0.5416246605668329,115.83340738732494,1,0,14,1,"90%Cut,Full",101
prm15_wcost_re14_c2p1_co2_cut90p_tn,2050,Paraguay,0.444197112156,3.4854553197843723,0.0312398351999999,1,0,14,1,"90%Cut,Full",101
prm15_wcost_re16_c2p1_co2_cut90p_tn,2050,Uruguay,0.547434942339,1.6155482802120043,0.8739978216404877,1,0,16,1,"90%Cut,Full",101
prm15_wcost_re18_c2p1_co2_cut90p_tn,2050,Chile,0.0,8.67951916713697,109.0556580583042,1,0,18,1,"90%Cut,Full",101
prm15_wcost_re18_c2p1_co2_cut90p_tn,2050,Brazil,0.0,70.62423272938295,225.0697335882384,1,0,18,1,"90%Cut,Full",101
prm15_wcost_re18_c2p1_co2_cut90p_tn,2050,Argentina,0.0,61.07591965972284,112.38587267066512,1,0,18,1,"90%Cut,Full",101
prm15_wcost_re17_c2p1_co2_cut90p_tn,2050,Uruguay,0.57372978075,1.5262979291002932,1.23106164046606,1,0,17,1,"90%Cut,Full",101
prm15_wcost_re17_c2p1_co2_cut90p_tn,2050,Chile,0.7832512375899999,0.17838164273539833,124.12236413465872,1,0,17,1,"90%Cut,Full",101
prm15_wcost_re2_c2p1_co2_cut90p_tn,2050,Argentina,0.0,98.35671046026884,125.41489247613274,1,0,2,0,"90%Cut,Full",100
prm15_wcost_re19_c2p1_co2_cut90p_tn,2050,Argentina,0.0,108.5096778964346,112.42762713523916,1,0,19,1,"90%Cut,Full",101
prm15_wcost_re1_c2p1_co2_cut90p_tn,2050,Paraguay,0.0,1.593275402552682,0.0312398351999999,1,0,1,0,"90%Cut,Full",100
prm15_wcost_re17_c2p1_co2_cut90p_tn,2050,Region-wide,3.40008690986,177.35259649490774,447.1541586080779,1,0,17,1,"90%Cut,Full",101
prm15_wcost_re19_c2p1_co2_cut90p_tn,2050,Region-wide,0.365588008805,190.08356077341762,447.1541586080143,1,0,19,1,"90%Cut,Full",101
prm15_wcost_re1_c2p1_co2_cut90p_tn,2050,Region-wide,10.167821744151,187.25394929045973,447.1541586080632,1,0,1,0,"90%Cut,Full",100
prm15_wcost_re20_c2p1_co2_cut90p_tn,2050,Region-wide,0.395493045065,160.92489781833444,447.1541586081008,1,0,20,1,"90%Cut,Full",101
prm15_wcost_re3_c2p1_co2_cut90p_tn,2050,Region-wide,6.8710006065556,176.50316194717922,447.15415860807184,1,0,3,0,"90%Cut,Full",100
prm15_wcost_re12_c2p1_co2_cut90p_tn,2050,Region-wide,3.581063314132,181.8127469781144,447.1541586080861,1,0,12,1,"90%Cut,Full",101
prm15_wcost_re4_c2p1_co2_cut90p_tn,2050,Region-wide,9.6713327029067,186.282079603169,447.1541586080506,1,0,4,0,"90%Cut,Full",100
prm15_wcost_re5_c2p1_co2_cut90p_tn,2050,Region-wide,9.474834578689,189.85256712648277,447.1541586080504,1,0,5,0,"90%Cut,Full",100
prm15_wcost_re6_c2p1_co2_cut90p_tn,2050,Region-wide,11.011984693584,185.6615265074654,447.1541586080403,1,0,6,0,"90%Cut,Full",100
prm15_wcost_re19_c2p1_co2_cut90p_tn,2050,Brazil,0.0,76.62277320651422,229.05237163459088,1,0,19,1,"90%Cut,Full",101
prm15_wcost_re7_c2p1_co2_cut90p_tn,2050,Region-wide,10.163224456187,191.19518442357332,447.15415860807866,1,0,7,0,"90%Cut,Full",100
prm15_wcost_re8_c2p1_co2_cut90p_tn,2050,Region-wide,6.961738369793401,187.28587169775517,447.1541586080776,1,0,8,0,"90%Cut,Full",100
prm15_wcost_re16_c2p1_co2_cut90p_tn,2050,Region-wide,1.336042697273,183.0560636821176,447.15415860809,1,0,16,1,"90%Cut,Full",101
prm15_wcost_re9_c2p1_co2_cut90p_tn,2050,Region-wide,6.956354220720001,168.63645492579832,447.15415860805183,1,0,9,0,"90%Cut,Full",100
prm15_wcost_re18_c2p1_co2_cut90p_tn,2050,Region-wide,0.4184698737316999,149.1298798953933,447.1541586080715,1,0,18,1,"90%Cut,Full",101
prm15_wcost_re10_c2p1_co2_cut90p_tn,2050,Region-wide,6.676936880223001,191.728033496273,447.1541586080671,1,0,10,0,"90%Cut,Full",100
prm15_wcost_re20_c2p1_co2_cut90p_tn,2050,Argentina,0.0,59.01022436610221,120.78300133458627,1,0,20,1,"90%Cut,Full",101
prm15_wcost_re20_c2p1_co2_cut90p_tn,2050,Chile,0.203718303205,5.121703805198773,138.19232994434347,1,0,20,1,"90%Cut,Full",101
prm15_wcost_re11_c2p1_co2_cut90p_tn,2050,Region-wide,0.7682776817920001,172.08334233304063,447.1541586080857,1,0,11,1,"90%Cut,Full",101
prm15_wcost_re20_c2p1_co2_cut90p_tn,2050,Brazil,0.0,86.19416932963024,187.36199197480036,1,0,20,1,"90%Cut,Full",101
prm15_wcost_re20_c2p1_co2_cut90p_tn,2050,Uruguay,0.19177474186,4.74963887811951,0.7855955191706913,1,0,20,1,"90%Cut,Full",101
prm15_wcost_re19_c2p1_co2_cut90p_tn,2050,Uruguay,0.268368296718,1.2562516857754331,0.6188194182362309,1,0,19,1,"90%Cut,Full",101
prm15_wcost_re19_c2p1_co2_cut90p_tn,2050,Paraguay,0.097219712087,3.5235094532338733,0.0312398351999999,1,0,19,1,"90%Cut,Full",101
prm15_wcost_re19_c2p1_co2_cut90p_tn,2050,Chile,0.0,0.17134853145947693,105.02410058474806,1,0,19,1,"90%Cut,Full",101
prm15_wcost_re20_c2p1_co2_cut90p_tn,2050,Paraguay,0.0,5.8491614392836775,0.0312398351999999,1,0,20,1,"90%Cut,Full",101
prm15_wcost_re9_c2p1_co2_cut90p_tn,2050,Paraguay,0.0,6.794697513974787,0.0312398351999999,1,0,9,0,"90%Cut,Full",100
prm15_wcost_re13_c2p1_co2_cut90p_tn,2050,Region-wide,0.4539809352713,175.11293814602183,447.1541586081016,1,0,13,1,"90%Cut,Full",101
prm15_wcost_re15_c2p1_co2_cut90p_tn,2050,Region-wide,3.660358838283,178.3390803541642,447.154158608085,1,0,15,1,"90%Cut,Full",101
prm15_wcost_re14_c2p1_co2_cut90p_tn,2050,Region-wide,1.270194661525,182.5380937680535,447.1541586081045,1,0,14,1,"90%Cut,Full",101
prm15_wcost_re2_c2p1_co2_cut90p_tn,2050,Region-wide,9.616527998389,187.79379296593277,447.15415860805786,1,0,2,0,"90%Cut,Full",100
prm15_wcost_re1_c2p1_co2_cut90p_tn,2050,Chile,9.56834247837,0.2087619389554203,122.8248352041171,1,0,1,0,"90%Cut,Full",100
prm15_wcost_re1_c2p1_co2_cut90p_tn,2050,Brazil,0.0,105.62208461853794,190.85519213735876,1,0,1,0,"90%Cut,Full",100
prm15_wcost_re1_c2p1_co2_cut90p_tn,2050,Argentina,0.0,78.47715307223592,132.49092404781155,1,0,1,0,"90%Cut,Full",100
prm15_wcost_re4_c2p1_co2_cut90p_tn,2050,Uruguay,0.7057065581966999,2.4499461844447152,0.6283045095646209,1,0,4,0,"90%Cut,Full",100
prm15_wcost_re5_c2p1_co2_cut90p_tn,2050,Argentina,0.0,93.52824914165146,125.84414849433963,1,0,5,0,"90%Cut,Full",100
prm15_wcost_re5_c2p1_co2_cut90p_tn,2050,Brazil,0.0,90.59273945843722,207.61111068642185,1,0,5,0,"90%Cut,Full",100
prm15_wcost_re7_c2p1_co2_cut90p_tn,2050,Chile,8.77868361301,0.721851728315621,116.01459449835728,1,0,7,0,"90%Cut,Full",100
prm15_wcost_re9_c2p1_co2_cut90p_tn,2050,Argentina,0.0,49.35825695424978,129.48117981289118,1,0,9,0,"90%Cut,Full",100
prm15_wcost_re8_c2p1_co2_cut90p_tn,2050,Uruguay,0.8688765437524001,1.9797407354136605,0.5936920805385628,1,0,8,0,"90%Cut,Full",100
prm15_wcost_re8_c2p1_co2_cut90p_tn,2050,Paraguay,0.104059666667,4.086358307542916,0.0312398351999999,1,0,8,0,"90%Cut,Full",100
prm15_wcost_re8_c2p1_co2_cut90p_tn,2050,Chile,5.988802159374001,0.6131294979980264,103.60829840244428,1,0,8,0,"90%Cut,Full",100
prm15_wcost_re8_c2p1_co2_cut90p_tn,2050,Brazil,0.0,70.86318727545246,214.57031445967772,1,0,8,0,"90%Cut,Full",100
prm15_wcost_re8_c2p1_co2_cut90p_tn,2050,Argentina,0.0,109.74345588134813,128.35061383021696,1,0,8,0,"90%Cut,Full",100
prm15_wcost_re7_c2p1_co2_cut90p_tn,2050,Uruguay,0.662287729494,1.9438057578371342,0.7414678770818715,1,0,7,0,"90%Cut,Full",100
prm15_wcost_re7_c2p1_co2_cut90p_tn,2050,Paraguay,0.722253113683,2.6938444747623107,0.0312398351999999,1,0,7,0,"90%Cut,Full",100
prm15_wcost_re7_c2p1_co2_cut90p_tn,2050,Brazil,0.0,97.3041688304253,202.0311851692639,1,0,7,0,"90%Cut,Full",100
prm15_wcost_re5_c2p1_co2_cut90p_tn,2050,Chile,8.08471036329,0.5535306400371875,113.07980311810964,1,0,5,0,"90%Cut,Full",100
prm15_wcost_re7_c2p1_co2_cut90p_tn,2050,Argentina,0.0,88.53151363223299,128.33567122817564,1,0,7,0,"90%Cut,Full",100
prm15_wcost_re6_c2p1_co2_cut90p_tn,2050,Uruguay,0.6379135500580001,1.5157626887935753,0.9304883429407408,1,0,6,0,"90%Cut,Full",100
prm15_wcost_re6_c2p1_co2_cut90p_tn,2050,Paraguay,0.374071143526,1.9139928447930634,0.0312398351999999,1,0,6,0,"90%Cut,Full",100
prm15_wcost_re6_c2p1_co2_cut90p_tn,2050,Chile,10.0,0.5441839523132822,120.0749219952618,1,0,6,0,"90%Cut,Full",100
prm15_wcost_re6_c2p1_co2_cut90p_tn,2050,Brazil,0.0,96.61773818179039,195.36337962583215,1,0,6,0,"90%Cut,Full",100
prm15_wcost_re6_c2p1_co2_cut90p_tn,2050,Argentina,0.0,85.06984883977509,130.75412880880552,1,0,6,0,"90%Cut,Full",100
prm15_wcost_re5_c2p1_co2_cut90p_tn,2050,Uruguay,0.699819583556,1.9150447552744165,0.5878564739791963,1,0,5,0,"90%Cut,Full",100
prm15_wcost_re5_c2p1_co2_cut90p_tn,2050,Paraguay,0.6903046318430001,3.2630031310825043,0.0312398351999999,1,0,5,0,"90%Cut,Full",100
prm15_wcost_re18_c2p1_co2_cut90p_tn,2050,Paraguay,0.0486141970857,5.153646400789311,0.0312398351999999,1,0,18,1,"90%Cut,Full",101
prm15_wcost_re12_c2p1_co2_cut90p_tn,2050,Argentina,0.0,110.10357308267905,116.53334973355214,1,0,12,1,"90%Cut,Full",101
prm15_wcost_re1_c2p1_co2_cut90p_tn,2050,Uruguay,0.599479265781,1.3526742581777753,0.9519673835757836,1,0,1,0,"90%Cut,Full",100
prm15_wcost_re10_c2p1_co2_cut90p_tn,2050,Uruguay,0.503744232073,1.3339747485264588,0.8733502252180132,1,0,10,0,"90%Cut,Full",100
