scenario,technology_wind,load_zone,new_build_mw_wind,cap_mw_wind,new_cap_mw_wind,emis_policy,exist_trd,op_char,fixed_pv,pol,group,technology_solar,new_build_mw_solar,cap_mw_solar,new_cap_mw_solar,pref
prm15_wcost_re18_c2p1_co2_cut90p_t1,Wind,Chile,17426.699820440546,25245.0,17426.699820440546,1,1,18,1,"90%Cut,Lim",111,SolarPV,27854.093728452004,94117.1,27854.093728452004,0.38485853393059094
prm15_wcost_re18_c2p1_co2_cut90p_t1,Wind,Paraguay,3984.3768302643857,80313.0,3984.3768302643857,1,1,18,1,"90%Cut,Lim",111,SolarPV,9217.2,11360.1,9217.2,0.3018106762163646
prm15_wcost_re18_c2p1_co2_cut90p_t1,Wind,Uruguay,8919.254151952622,102552.0,8919.254151952622,1,1,18,1,"90%Cut,Lim",111,SolarPV,4119.157479399002,8111.2,4119.157479399002,0.6840752082489675
prm15_wcost_re17_c2p1_co2_cut90p_t1,Wind,Uruguay,7862.562460169802,102552.0,7862.562460169802,1,1,17,1,"90%Cut,Lim",111,SolarPV,3753.528072785969,8111.2,3753.528072785969,0.6768682146427051
prm15_wcost_re19_c2p1_co2_cut90p_t1,Wind,Argentina,77997.31047384754,631578.0,77997.31047384754,1,1,19,1,"90%Cut,Lim",111,SolarPV,17624.0,68590.4,17624.0,0.8156896207271687
prm15_wcost_re19_c2p1_co2_cut90p_t1,Wind,Brazil,187180.43209372737,281991.0,187180.43209372737,1,1,19,1,"90%Cut,Lim",111,SolarPV,134739.3,134739.3,134739.3,0.5814506332877711
prm15_wcost_re19_c2p1_co2_cut90p_t1,Wind,Chile,18675.5931631788,25245.0,18675.5931631788,1,1,19,1,"90%Cut,Lim",111,SolarPV,27704.35407458525,94117.1,27704.35407458525,0.4026652524514416
prm15_wcost_re19_c2p1_co2_cut90p_t1,Wind,Paraguay,4061.245258158216,80313.0,4061.245258158216,1,1,19,1,"90%Cut,Lim",111,SolarPV,9214.781543988896,11360.1,9214.781543988896,0.3059081846310672
prm15_wcost_re19_c2p1_co2_cut90p_t1,Wind,Uruguay,9071.105096823065,102552.0,9071.105096823065,1,1,19,1,"90%Cut,Lim",111,SolarPV,4049.468533664745,8111.2,4049.468533664745,0.6913649778043897
prm15_wcost_re17_c2p1_co2_cut90p_t1,Wind,Paraguay,4114.267430476213,80313.0,4114.267430476213,1,1,17,1,"90%Cut,Lim",111,SolarPV,8010.2,11360.1,8010.2,0.33933592993408845
prm15_wcost_re17_c2p1_co2_cut90p_t1,Wind,Chile,19479.0,25245.0,19479.0,1,1,17,1,"90%Cut,Lim",111,SolarPV,26472.535733013305,94117.1,26472.535733013305,0.42390313379680056
prm15_wcost_re17_c2p1_co2_cut90p_t1,Wind,Brazil,197979.0,281991.0,197979.0,1,1,17,1,"90%Cut,Lim",111,SolarPV,134739.3,134739.3,134739.3,0.5950348988919455
prm15_wcost_re17_c2p1_co2_cut90p_t1,Wind,Argentina,73462.90414870085,631578.0,73462.90414870085,1,1,17,1,"90%Cut,Lim",111,SolarPV,13283.693640913676,68590.4,13283.693640913676,0.8468678428964966
prm15_wcost_re20_c2p1_co2_cut90p_t1,Wind,Paraguay,4461.638764176462,80313.0,4461.638764176462,1,1,20,1,"90%Cut,Lim",111,SolarPV,5624.2,11360.1,5624.2,0.44236665571371225
prm15_wcost_re20_c2p1_co2_cut90p_t1,Wind,Uruguay,7146.5263081339135,102552.0,7146.5263081339135,1,1,20,1,"90%Cut,Lim",111,SolarPV,3578.6344141931354,8111.2,3578.6344141931354,0.6663327938066856
prm15_wcost_re2_c2p1_co2_cut90p_t1,Wind,Brazil,186510.0,281991.0,186510.0,1,1,2,0,"90%Cut,Lim",110,SolarPV,134739.3,134739.3,134739.3,0.5805771405571934
prm15_wcost_re2_c2p1_co2_cut90p_t1,Wind,Paraguay,3347.54200079681,80313.0,3347.54200079681,1,1,2,0,"90%Cut,Lim",110,SolarPV,8717.751070963832,11360.1,8717.751070963832,0.2774521912469646
prm15_wcost_re2_c2p1_co2_cut90p_t1,Wind,Uruguay,7383.003510825596,102552.0,7383.003510825596,1,1,2,0,"90%Cut,Lim",110,SolarPV,3738.987531663544,8111.2,3738.987531663544,0.663820307229204
prm15_wcost_re15_c2p1_co2_cut90p_t1,Wind,Uruguay,8027.192840526401,102552.0,8027.192840526401,1,1,15,1,"90%Cut,Lim",111,SolarPV,3744.633780280853,8111.2,3744.633780280853,0.6818986635717148
prm15_wcost_re2_c2p1_co2_cut90p_t1,Wind,Argentina,72979.81556733642,631578.0,72979.81556733642,1,1,2,0,"90%Cut,Lim",110,SolarPV,25329.49439126134,68590.4,25329.49439126134,0.7423489758810364
prm15_wcost_re2_c2p1_co2_cut90p_t1,Wind,Chile,13048.620360779472,25245.0,13048.620360779472,1,1,2,0,"90%Cut,Lim",110,SolarPV,32528.092078337355,94117.1,32528.092078337355,0.2863001665205742
prm15_wcost_re15_c2p1_co2_cut90p_t1,Wind,Paraguay,4085.7509828799457,80313.0,4085.7509828799457,1,1,15,1,"90%Cut,Lim",111,SolarPV,8188.755861101449,11360.1,8188.755861101449,0.332864776957074
prm15_wcost_re15_c2p1_co2_cut90p_t1,Wind,Chile,19479.0,25245.0,19479.0,1,1,15,1,"90%Cut,Lim",111,SolarPV,26960.41167712594,94117.1,26960.41167712594,0.4194497582232403
prm15_wcost_re15_c2p1_co2_cut90p_t1,Wind,Brazil,193866.0,281991.0,193866.0,1,1,15,1,"90%Cut,Lim",111,SolarPV,134739.3,134739.3,134739.3,0.5899661387080488
prm15_wcost_re15_c2p1_co2_cut90p_t1,Wind,Argentina,74333.76612253125,631578.0,74333.76612253125,1,1,15,1,"90%Cut,Lim",111,SolarPV,17624.0,68590.4,17624.0,0.8083468015467394
prm15_wcost_re14_c2p1_co2_cut90p_tn,Wind,Paraguay,16527.54968334,80313.0,16527.54968334,1,0,14,1,"90%Cut,Full",101,SolarPV,6445.3810152936,11360.1,6445.3810152936,0.7194358395171163
prm15_wcost_re3_c2p1_co2_cut90p_tn,Wind,Uruguay,8450.882841699,102552.0,8450.882841699,1,0,3,0,"90%Cut,Full",100,SolarPV,4976.20475315735,8111.2,4976.20475315735,0.6293906092439856
prm15_wcost_re8_c2p1_co2_cut90p_tn,Wind,Paraguay,15069.0,80313.0,15069.0,1,0,8,0,"90%Cut,Full",100,SolarPV,8832.7230042999,11360.1,8832.7230042999,0.6304566410249629
prm15_wcost_re8_c2p1_co2_cut90p_tn,Wind,Argentina,85442.3621816702,631578.0,85442.3621816702,1,0,8,0,"90%Cut,Full",100,SolarPV,11341.2621098526,68590.4,11341.2621098526,0.8828183776659212
prm15_wcost_re8_c2p1_co2_cut90p_tn,Wind,Uruguay,8246.7582861587,102552.0,8246.7582861587,1,0,8,0,"90%Cut,Full",100,SolarPV,4920.2878246285,8111.2,4920.2878246285,0.6263180227949898
prm15_wcost_re8_c2p1_co2_cut90p_tn,Wind,Brazil,164421.525495665,281991.0,164421.525495665,1,0,8,0,"90%Cut,Full",100,SolarPV,134739.3,134739.3,134739.3,0.5496091449247842
prm15_wcost_re3_c2p1_co2_cut90p_tn,Wind,Paraguay,15094.6510530494,80313.0,15094.6510530494,1,0,3,0,"90%Cut,Full",100,SolarPV,8276.620028341,11360.1,8276.620028341,0.6458635048338754
prm15_wcost_re8_c2p1_co2_cut90p_tn,Wind,Chile,0.0,25245.0,0.0,1,0,8,0,"90%Cut,Full",100,SolarPV,31710.863829933,94117.1,31710.863829933,0.0
prm15_wcost_re19_c2p1_co2_cut90p_tn,Wind,Argentina,101578.427077184,631578.0,101578.427077184,1,0,19,1,"90%Cut,Full",101,SolarPV,1916.6961234762,68590.4,1916.6961234762,0.9814803242490949
prm15_wcost_re7_c2p1_co2_cut90p_tn,Wind,Paraguay,13754.38226028,80313.0,13754.38226028,1,0,7,0,"90%Cut,Full",100,SolarPV,7718.0494802816,11360.1,7718.0494802816,0.6405600644801612
prm15_wcost_re7_c2p1_co2_cut90p_tn,Wind,Uruguay,7442.7197994529,102552.0,7442.7197994529,1,0,7,0,"90%Cut,Full",100,SolarPV,4329.264825714785,8111.2,4329.264825714785,0.6322400203905195
prm15_wcost_re14_c2p1_co2_cut90p_tn,Wind,Argentina,106495.1591573579,631578.0,106495.1591573579,1,0,14,1,"90%Cut,Full",101,SolarPV,1062.139999338,68590.4,1062.139999338,0.9901248914981529
prm15_wcost_re14_c2p1_co2_cut90p_tn,Wind,Brazil,176512.5246929156,281991.0,176512.5246929156,1,0,14,1,"90%Cut,Full",101,SolarPV,134642.7999999996,134739.3,134642.7999999996,0.5672810673161998
prm15_wcost_re14_c2p1_co2_cut90p_tn,Wind,Chile,0.0,25245.0,0.0,1,0,14,1,"90%Cut,Full",101,SolarPV,25763.0,94117.1,25763.0,0.0
prm15_wcost_re19_c2p1_co2_cut90p_tn,Wind,Uruguay,9084.425176366,102552.0,9084.425176366,1,0,19,1,"90%Cut,Full",101,SolarPV,4438.36859383634,8111.2,4438.36859383634,0.6717861213252881
prm15_wcost_re11_c2p1_co2_cut90p_tn,Wind,Uruguay,7644.129104409,102552.0,7644.129104409,1,0,11,1,"90%Cut,Full",101,SolarPV,3788.40742747,8111.2,3788.40742747,0.6686293180077549
prm15_wcost_re11_c2p1_co2_cut90p_tn,Wind,Chile,0.0,25245.0,0.0,1,0,11,1,"90%Cut,Full",101,SolarPV,23370.8830071351,94117.1,23370.8830071351,0.0
prm15_wcost_re11_c2p1_co2_cut90p_tn,Wind,Brazil,165293.999999993,281991.0,165293.999999993,1,0,11,1,"90%Cut,Full",101,SolarPV,121156.8199583908,134739.3,121156.8199583908,0.5770414622098385
prm15_wcost_re11_c2p1_co2_cut90p_tn,Wind,Argentina,86634.436863304,631578.0,86634.436863304,1,0,11,1,"90%Cut,Full",101,SolarPV,501.9,68590.4,501.9,0.9942400608280406
prm15_wcost_re3_c2p1_co2_cut90p_tn,Wind,Chile,0.0,25245.0,0.0,1,0,3,0,"90%Cut,Full",100,SolarPV,32522.3037928426,94117.1,32522.3037928426,0.0
prm15_wcost_re19_c2p1_co2_cut90p_tn,Wind,Paraguay,16372.89825162,80313.0,16372.89825162,1,0,19,1,"90%Cut,Full",101,SolarPV,6640.8,11360.1,6640.8,0.7114414238253717
prm15_wcost_re19_c2p1_co2_cut90p_tn,Wind,Chile,0.0,25245.0,0.0,1,0,19,1,"90%Cut,Full",101,SolarPV,28684.800643166694,94117.1,28684.800643166694,0.0
prm15_wcost_re19_c2p1_co2_cut90p_tn,Wind,Brazil,190214.027380095,281991.0,190214.027380095,1,0,19,1,"90%Cut,Full",101,SolarPV,134642.7999999992,134739.3,134642.7999999992,0.5855318754238086
prm15_wcost_re11_c2p1_co2_cut90p_tn,Wind,Paraguay,13666.201125616,80313.0,13666.201125616,1,0,11,1,"90%Cut,Full",101,SolarPV,5541.5014666807,11360.1,5541.5014666807,0.7114958730721324
prm15_wcost_re3_c2p1_co2_cut90p_tn,Wind,Brazil,156086.7479454448,281991.0,156086.7479454448,1,0,3,0,"90%Cut,Full",100,SolarPV,134739.3,134739.3,134739.3,0.5367014029456009
prm15_wcost_re9_c2p1_co2_cut90p_tn,Wind,Argentina,83926.774796177,631578.0,83926.774796177,1,0,9,0,"90%Cut,Full",100,SolarPV,11598.019058822,68590.4,11598.019058822,0.8785862958633849
prm15_wcost_re9_c2p1_co2_cut90p_tn,Wind,Brazil,181785.3761156429,281991.0,181785.3761156429,1,0,9,0,"90%Cut,Full",100,SolarPV,134739.2999999997,134739.3,134739.2999999997,0.574316600988251
prm15_wcost_re9_c2p1_co2_cut90p_tn,Wind,Chile,0.0,25245.0,0.0,1,0,9,0,"90%Cut,Full",100,SolarPV,33780.284769449,94117.1,33780.284769449,0.0
prm15_wcost_re9_c2p1_co2_cut90p_tn,Wind,Paraguay,15374.592401803,80313.0,15374.592401803,1,0,9,0,"90%Cut,Full",100,SolarPV,8771.2999999996,11360.1,8771.2999999996,0.6367373856372861
prm15_wcost_re9_c2p1_co2_cut90p_tn,Wind,Uruguay,8394.351081934,102552.0,8394.351081934,1,0,9,0,"90%Cut,Full",100,SolarPV,5001.55570481487,8111.2,5001.55570481487,0.626635524982723
prm15_wcost_re10_c2p1_co2_cut90p_tn,Wind,Paraguay,10916.973916557,80313.0,10916.973916557,1,0,10,0,"90%Cut,Full",100,SolarPV,7543.378022166,11360.1,7543.378022166,0.5913740947515319
prm15_wcost_re10_c2p1_co2_cut90p_tn,Wind,Chile,60.0,25245.0,60.0,1,0,10,0,"90%Cut,Full",100,SolarPV,33987.18555869707,94117.1,33987.18555869707,0.0017622601990569967
prm15_wcost_re10_c2p1_co2_cut90p_tn,Wind,Brazil,151803.316992291,281991.0,151803.316992291,1,0,10,0,"90%Cut,Full",100,SolarPV,129552.39999999964,134739.3,129552.39999999964,0.5395423224915331
prm15_wcost_re10_c2p1_co2_cut90p_tn,Wind,Argentina,66617.919676108,631578.0,66617.919676108,1,0,10,0,"90%Cut,Full",100,SolarPV,5817.725546006,68590.4,5817.725546006,0.9196842172363242
prm15_wcost_re2_c2p1_co2_cut90p_tn,Wind,Uruguay,7688.703652137,102552.0,7688.703652137,1,0,2,0,"90%Cut,Full",100,SolarPV,4594.36148848466,8111.2,4594.36148848466,0.6259596903633995
prm15_wcost_re3_c2p1_co2_cut90p_tn,Wind,Argentina,85927.435874753,631578.0,85927.435874753,1,0,3,0,"90%Cut,Full",100,SolarPV,12033.794385585,68590.4,12033.794385585,0.8771575821005468
prm15_wcost_re7_c2p1_co2_cut90p_tn,Wind,Chile,0.0,25245.0,0.0,1,0,7,0,"90%Cut,Full",100,SolarPV,31609.869065415,94117.1,31609.869065415,0.0
prm15_wcost_re17_c2p1_co2_cut90p_tn,Wind,Argentina,95002.7783506992,631578.0,95002.7783506992,1,0,17,1,"90%Cut,Full",101,SolarPV,801.3587528802,68590.4,801.3587528802,0.9916354473083578
prm15_wcost_re17_c2p1_co2_cut90p_tn,Wind,Brazil,175475.9999999978,281991.0,175475.9999999978,1,0,17,1,"90%Cut,Full",101,SolarPV,132761.999999999,134739.3,132761.999999999,0.5692873688513409
prm15_wcost_re17_c2p1_co2_cut90p_tn,Wind,Chile,0.0,25245.0,0.0,1,0,17,1,"90%Cut,Full",101,SolarPV,23028.38304142,94117.1,23028.38304142,0.0
prm15_wcost_re17_c2p1_co2_cut90p_tn,Wind,Paraguay,15767.179385015,80313.0,15767.179385015,1,0,17,1,"90%Cut,Full",101,SolarPV,5926.7,11360.1,5926.7,0.7268031275174391
prm15_wcost_re17_c2p1_co2_cut90p_tn,Wind,Uruguay,8277.1477848046,102552.0,8277.1477848046,1,0,17,1,"90%Cut,Full",101,SolarPV,4179.3866758385,8111.2,4179.3866758385,0.6644823896210111
prm15_wcost_re10_c2p1_co2_cut90p_tn,Wind,Uruguay,6591.5978863795,102552.0,6591.5978863795,1,0,10,0,"90%Cut,Full",100,SolarPV,4246.7048367665,8111.2,4246.7048367665,0.6081762112348692
prm15_wcost_re18_c2p1_co2_cut90p_tn,Wind,Uruguay,9097.0646517507,102552.0,9097.0646517507,1,0,18,1,"90%Cut,Full",101,SolarPV,4271.9447954136,8111.2,4271.9447954136,0.6804591385549719
prm15_wcost_re18_c2p1_co2_cut90p_tn,Wind,Paraguay,16819.394608817,80313.0,16819.394608817,1,0,18,1,"90%Cut,Full",101,SolarPV,5488.470342536,11360.1,5488.470342536,0.7539670266740108
prm15_wcost_re18_c2p1_co2_cut90p_tn,Wind,Chile,0.0,25245.0,0.0,1,0,18,1,"90%Cut,Full",101,SolarPV,25440.129451574,94117.1,25440.129451574,0.0
prm15_wcost_re18_c2p1_co2_cut90p_tn,Wind,Brazil,174497.093030993,281991.0,174497.093030993,1,0,18,1,"90%Cut,Full",101,SolarPV,133875.2,134739.3,133875.2,0.5658650176248329
prm15_wcost_re18_c2p1_co2_cut90p_tn,Wind,Argentina,104034.0,631578.0,104034.0,1,0,18,1,"90%Cut,Full",101,SolarPV,1031.2,68590.4,1031.2,0.9901851421783807
prm15_wcost_re7_c2p1_co2_cut90p_tn,Wind,Brazil,161186.9999999951,281991.0,161186.9999999951,1,0,7,0,"90%Cut,Full",100,SolarPV,134202.49999999953,134739.3,134202.49999999953,0.5456761326993614
prm15_wcost_re4_c2p1_co2_cut90p_tn,Wind,Uruguay,8025.71655587,102552.0,8025.71655587,1,0,4,0,"90%Cut,Full",100,SolarPV,4539.0223130616005,8111.2,4539.0223130616005,0.6387491725526357
prm15_wcost_re5_c2p1_co2_cut90p_tn,Wind,Argentina,76631.3453289339,631578.0,76631.3453289339,1,0,5,0,"90%Cut,Full",100,SolarPV,8702.3,68590.4,8702.3,0.8980202947330397
prm15_wcost_re5_c2p1_co2_cut90p_tn,Wind,Brazil,161186.999999999,281991.0,161186.999999999,1,0,5,0,"90%Cut,Full",100,SolarPV,134516.3226002288,134739.3,134516.3226002288,0.545097020157307
prm15_wcost_re5_c2p1_co2_cut90p_tn,Wind,Chile,0.0,25245.0,0.0,1,0,5,0,"90%Cut,Full",100,SolarPV,31763.931619624,94117.1,31763.931619624,0.0
prm15_wcost_re5_c2p1_co2_cut90p_tn,Wind,Paraguay,13971.487284935,80313.0,13971.487284935,1,0,5,0,"90%Cut,Full",100,SolarPV,7693.2,11360.1,7693.2,0.6448967899319908
prm15_wcost_re4_c2p1_co2_cut90p_tn,Wind,Paraguay,15397.356153023,80313.0,15397.356153023,1,0,4,0,"90%Cut,Full",100,SolarPV,7852.8,11360.1,7852.8,0.6622474297240807
prm15_wcost_re4_c2p1_co2_cut90p_tn,Wind,Chile,0.0,25245.0,0.0,1,0,4,0,"90%Cut,Full",100,SolarPV,33385.4583901975,94117.1,33385.4583901975,0.0
prm15_wcost_re4_c2p1_co2_cut90p_tn,Wind,Brazil,166491.024304039,281991.0,166491.024304039,1,0,4,0,"90%Cut,Full",100,SolarPV,134739.2999999996,134739.3,134739.2999999996,0.5527033995953071
prm15_wcost_re4_c2p1_co2_cut90p_tn,Wind,Argentina,81246.3816782552,631578.0,81246.3816782552,1,0,4,0,"90%Cut,Full",100,SolarPV,10132.9816059692,68590.4,10132.9816059692,0.8891108315730786
prm15_wcost_re5_c2p1_co2_cut90p_tn,Wind,Uruguay,7550.5128481549,102552.0,7550.5128481549,1,0,5,0,"90%Cut,Full",100,SolarPV,4436.0567314405,8111.2,4436.0567314405,0.6299144052864009
prm15_wcost_re12_c2p1_co2_cut90p_tn,Wind,Uruguay,8610.132932508,102552.0,8610.132932508,1,0,12,1,"90%Cut,Full",101,SolarPV,4318.0785168432,8111.2,4318.0785168432,0.6659956766827245
prm15_wcost_re15_c2p1_co2_cut90p_tn,Wind,Argentina,100167.708582734,631578.0,100167.708582734,1,0,15,1,"90%Cut,Full",101,SolarPV,636.7,68590.4,636.7,0.9936838079906254
prm15_wcost_re15_c2p1_co2_cut90p_tn,Wind,Brazil,170632.674729724,281991.0,170632.674729724,1,0,15,1,"90%Cut,Full",101,SolarPV,133528.0,134739.3,133528.0,0.560995187432917
prm15_wcost_re15_c2p1_co2_cut90p_tn,Wind,Chile,0.0,25245.0,0.0,1,0,15,1,"90%Cut,Full",101,SolarPV,23276.84408192,94117.1,23276.84408192,0.0
prm15_wcost_re15_c2p1_co2_cut90p_tn,Wind,Paraguay,15912.5160502945,80313.0,15912.5160502945,1,0,15,1,"90%Cut,Full",101,SolarPV,6060.2,11360.1,6060.2,0.7241943150710868
prm15_wcost_re15_c2p1_co2_cut90p_tn,Wind,Uruguay,8386.704586804699,102552.0,8386.704586804699,1,0,15,1,"90%Cut,Full",101,SolarPV,4175.15069619416,8111.2,4175.15069619416,0.6676326384809746
prm15_wcost_re13_c2p1_co2_cut90p_tn,Wind,Uruguay,9313.38675331,102552.0,9313.38675331,1,0,13,1,"90%Cut,Full",101,SolarPV,4498.3071395936,8111.2,4498.3071395936,0.6743116974301889
prm15_wcost_re13_c2p1_co2_cut90p_tn,Wind,Paraguay,17009.456038645,80313.0,17009.456038645,1,0,13,1,"90%Cut,Full",101,SolarPV,5910.460036841,11360.1,5910.460036841,0.7421255812030423
prm15_wcost_re13_c2p1_co2_cut90p_tn,Wind,Chile,0.0,25245.0,0.0,1,0,13,1,"90%Cut,Full",101,SolarPV,29217.5316343551,94117.1,29217.5316343551,0.0
prm15_wcost_re13_c2p1_co2_cut90p_tn,Wind,Brazil,170214.867921082,281991.0,170214.867921082,1,0,13,1,"90%Cut,Full",101,SolarPV,134567.7999999992,134739.3,134567.7999999992,0.558479486652294
prm15_wcost_re20_c2p1_co2_cut90p_tn,Wind,Uruguay,7744.006290659,102552.0,7744.006290659,1,0,20,1,"90%Cut,Full",101,SolarPV,3326.65767798114,8111.2,3326.65767798114,0.6995069412815202
prm15_wcost_re20_c2p1_co2_cut90p_tn,Wind,Paraguay,13109.66869301,80313.0,13109.66869301,1,0,20,1,"90%Cut,Full",101,SolarPV,5896.42915166,11360.1,5896.42915166,0.6897611913897638
prm15_wcost_re20_c2p1_co2_cut90p_tn,Wind,Chile,69.0,25245.0,69.0,1,0,20,1,"90%Cut,Full",101,SolarPV,23473.5672605635,94117.1,23473.5672605635,0.0029308613303011734
prm15_wcost_re20_c2p1_co2_cut90p_tn,Wind,Brazil,172352.6841739809,281991.0,172352.6841739809,1,0,20,1,"90%Cut,Full",101,SolarPV,116706.9,134739.3,116706.9,0.5962531381427721
prm15_wcost_re20_c2p1_co2_cut90p_tn,Wind,Argentina,82242.4118591344,631578.0,82242.4118591344,1,0,20,1,"90%Cut,Full",101,SolarPV,679.9729913169,68590.4,679.9729913169,0.9917998862123513
prm15_wcost_re13_c2p1_co2_cut90p_tn,Wind,Argentina,104034.0,631578.0,104034.0,1,0,13,1,"90%Cut,Full",101,SolarPV,1934.0282548054,68590.4,1934.0282548054,0.9817489455389796
prm15_wcost_re1_c2p1_co2_cut90p_tn,Wind,Chile,0.0,25245.0,0.0,1,0,1,0,"90%Cut,Full",100,SolarPV,34141.923941762,94117.1,34141.923941762,0.0
prm15_wcost_re1_c2p1_co2_cut90p_tn,Wind,Brazil,148524.821607413,281991.0,148524.821607413,1,0,1,0,"90%Cut,Full",100,SolarPV,131494.1396395443,134739.3,131494.1396395443,0.5304098727672388
prm15_wcost_re1_c2p1_co2_cut90p_tn,Wind,Argentina,67783.4364402958,631578.0,67783.4364402958,1,0,1,0,"90%Cut,Full",100,SolarPV,6124.0395687818,68590.4,6124.0395687818,0.917139105548272
prm15_wcost_re1_c2p1_co2_cut90p_tn,Wind,Paraguay,11322.044662921,80313.0,11322.044662921,1,0,1,0,"90%Cut,Full",100,SolarPV,7352.2922137425,11360.1,7352.2922137425,0.6062889803101744
prm15_wcost_re2_c2p1_co2_cut90p_tn,Wind,Argentina,77885.8233342429,631578.0,77885.8233342429,1,0,2,0,"90%Cut,Full",100,SolarPV,9140.0996677807,68590.4,9140.0996677807,0.8949726776518283
prm15_wcost_re2_c2p1_co2_cut90p_tn,Wind,Brazil,161774.581302271,281991.0,161774.581302271,1,0,2,0,"90%Cut,Full",100,SolarPV,134739.2999999997,134739.3,134739.2999999997,0.545588559266659
prm15_wcost_re2_c2p1_co2_cut90p_tn,Wind,Chile,0.0,25245.0,0.0,1,0,2,0,"90%Cut,Full",100,SolarPV,34237.532069548,94117.1,34237.532069548,0.0
prm15_wcost_re16_c2p1_co2_cut90p_tn,Wind,Uruguay,7843.23046435,102552.0,7843.23046435,1,0,16,1,"90%Cut,Full",101,SolarPV,4183.31622290417,8111.2,4183.31622290417,0.6521598151414753
prm15_wcost_re2_c2p1_co2_cut90p_tn,Wind,Paraguay,14656.53858142,80313.0,14656.53858142,1,0,2,0,"90%Cut,Full",100,SolarPV,7693.2,11360.1,7693.2,0.6557812087164373
prm15_wcost_re16_c2p1_co2_cut90p_tn,Wind,Argentina,89730.4174751477,631578.0,89730.4174751477,1,0,16,1,"90%Cut,Full",101,SolarPV,776.9,68590.4,776.9,0.9914161636686081
prm15_wcost_re16_c2p1_co2_cut90p_tn,Wind,Brazil,166759.456025877,281991.0,166759.456025877,1,0,16,1,"90%Cut,Full",101,SolarPV,127887.4,134739.3,127887.4,0.5659638058762506
prm15_wcost_re16_c2p1_co2_cut90p_tn,Wind,Chile,0.0,25245.0,0.0,1,0,16,1,"90%Cut,Full",101,SolarPV,23640.8534676398,94117.1,23640.8534676398,0.0
prm15_wcost_re16_c2p1_co2_cut90p_tn,Wind,Paraguay,14237.902109969,80313.0,14237.902109969,1,0,16,1,"90%Cut,Full",101,SolarPV,5581.62672729,11360.1,5581.62672729,0.7183774259659985
prm15_wcost_re1_c2p1_co2_cut90p_tn,Wind,Uruguay,6817.19407409733,102552.0,6817.19407409733,1,0,1,0,"90%Cut,Full",100,SolarPV,4188.6503964419,8111.2,4188.6503964419,0.6194158106037022
prm15_wcost_re6_c2p1_co2_cut90p_tn,Wind,Argentina,71204.7029537988,631578.0,71204.7029537988,1,0,6,0,"90%Cut,Full",100,SolarPV,6743.6,68590.4,6743.6,0.9134862499316112
prm15_wcost_re6_c2p1_co2_cut90p_tn,Wind,Brazil,148850.150807335,281991.0,148850.150807335,1,0,6,0,"90%Cut,Full",100,SolarPV,132564.7274670951,134739.3,132564.7274670951,0.528934901097089
prm15_wcost_re6_c2p1_co2_cut90p_tn,Wind,Chile,0.0,25245.0,0.0,1,0,6,0,"90%Cut,Full",100,SolarPV,34184.3008057191,94117.1,34184.3008057191,0.0
prm15_wcost_re6_c2p1_co2_cut90p_tn,Wind,Paraguay,12068.745442307,80313.0,12068.745442307,1,0,6,0,"90%Cut,Full",100,SolarPV,7285.9952533888,11360.1,7285.9952533888,0.6235550055698191
prm15_wcost_re14_c2p1_co2_cut90p_tn,Wind,Uruguay,8943.4662676134,102552.0,8943.4662676134,1,0,14,1,"90%Cut,Full",101,SolarPV,4285.40705246279,8111.2,4285.40705246279,0.67605653567192
prm15_wcost_re12_c2p1_co2_cut90p_tn,Wind,Paraguay,16080.174477639,80313.0,16080.174477639,1,0,12,1,"90%Cut,Full",101,SolarPV,6215.2423565602,11360.1,6215.2423565602,0.7212322872104114
prm15_wcost_re12_c2p1_co2_cut90p_tn,Wind,Chile,0.0,25245.0,0.0,1,0,12,1,"90%Cut,Full",101,SolarPV,24879.0378881089,94117.1,24879.0378881089,0.0
prm15_wcost_re12_c2p1_co2_cut90p_tn,Wind,Brazil,175053.016390149,281991.0,175053.016390149,1,0,12,1,"90%Cut,Full",101,SolarPV,134567.8,134739.3,134567.8,0.5653787055763301
prm15_wcost_re12_c2p1_co2_cut90p_tn,Wind,Argentina,102360.7806407768,631578.0,102360.7806407768,1,0,12,1,"90%Cut,Full",101,SolarPV,912.926470964546,68590.4,912.926470964546,0.9911601268464512
prm15_wcost_re7_c2p1_co2_cut90p_tn,Wind,Argentina,74211.024140416,631578.0,74211.024140416,1,0,7,0,"90%Cut,Full",100,SolarPV,8463.3,68590.4,8463.3,0.8976308534965979
prm15_wcost_re6_c2p1_co2_cut90p_tn,Wind,Uruguay,7018.9818115868,102552.0,7018.9818115868,1,0,6,0,"90%Cut,Full",100,SolarPV,4318.0579075968,8111.2,4318.0579075968,0.619119451412864
prm15_wcost_re10_c2p1_co2_cut90p_t1,Wind,system-wide,254829.72139018858,1121679.0,254829.72139018858,1,1,10,0,"90%Cut,Lim",110,SolarPV,190993.88158524473,316918.1,190993.88158524473,0.5715931585709039
prm15_wcost_re10_c2p1_co2_cut90p_tn,Wind,system-wide,235989.80847133548,1121679.0,235989.80847133548,1,0,10,0,"90%Cut,Full",100,SolarPV,181147.39396363523,316918.1,181147.39396363523,0.5657366619274984
prm15_wcost_re10_c2p1_t1,Wind,system-wide,107267.9841166373,1121679.0,107267.9841166373,0,1,10,0,"NoCut,Lim",10,SolarPV,128517.2084799427,316918.1,128517.2084799427,0.4549394426993088
