scs_id,load_zone,total_costs,added_cost_$M,new_tot_cost,emis_policy,op_char,fixed_pv,pol,group
prm15_fix_wcost_re6_c2p1_co2_cut90p_tnt1,Region-wide,310120860804.9322,12830.332211396208,322.9511930163284,1,6,0,90%Cut,10
prm15_fix_wcost_re6_c2p1_co2_cut90p_tnt1,Uruguay,6063124835.703349,64.82589551411061,6.12795073121746,1,6,0,90%Cut,10
prm15_fix_wcost_re6_c2p1_tnt1,Argentina,53608747175.58683,0.0,53.60874717558683,0,6,0,NoCut,00
prm15_fix_wcost_re6_c2p1_tnt1,Brazil,208567019767.30356,1391.1585055437288,209.9581782728473,0,6,0,NoCut,00
prm15_fix_wcost_re6_c2p1_tnt1,Chile,27609994478.446777,0.0,27.609994478446776,0,6,0,NoCut,00
prm15_fix_wcost_re6_c2p1_tnt1,Paraguay,3520348542.331694,141.1216300545006,3.6614701723861947,0,6,0,NoCut,00
prm15_fix_wcost_re6_c2p1_tnt1,Region-wide,298038950113.78314,1532.2801355982294,299.57123024938136,0,6,0,NoCut,00
prm15_fix_wcost_re6_c2p1_tnt1,Uruguay,4732840150.114266,0.0,4.732840150114266,0,6,0,NoCut,00
prm15_fix_wcost_re7_c2p1_co2_cut90p_tnt1,Argentina,57916563129.579735,318.55831094425713,58.23512144052399,1,7,0,90%Cut,10
prm15_fix_wcost_re7_c2p1_co2_cut90p_tnt1,Brazil,212046625212.9156,9817.976028266616,221.8646012411822,1,7,0,90%Cut,10
prm15_fix_wcost_re7_c2p1_co2_cut90p_tnt1,Chile,33035644213.32929,2371.4455050456477,35.407089718374934,1,7,0,90%Cut,10
prm15_fix_wcost_re7_c2p1_co2_cut90p_tnt1,Paraguay,6239162140.785163,5.356951222521898,6.2445190920076845,1,7,0,90%Cut,10
prm15_fix_wcost_re7_c2p1_co2_cut90p_tnt1,Region-wide,315432957562.2829,12592.764094579878,328.0257216568628,1,7,0,90%Cut,10
prm15_fix_wcost_re7_c2p1_co2_cut90p_tnt1,Uruguay,6194962865.673101,79.42729910083571,6.274390164773937,1,7,0,90%Cut,10
prm15_fix_wcost_re7_c2p1_tnt1,Argentina,50800411034.91208,0.0,50.80041103491209,0,7,0,NoCut,00
prm15_fix_wcost_re7_c2p1_tnt1,Brazil,212971901441.351,1299.469358563339,214.27137079991434,0,7,0,NoCut,00
prm15_fix_wcost_re7_c2p1_tnt1,Chile,27700737319.152042,0.0,27.70073731915204,0,7,0,NoCut,00
prm15_fix_wcost_re7_c2p1_tnt1,Paraguay,3516757096.656727,152.94120508008126,3.6696983017368083,0,7,0,NoCut,00
prm15_fix_wcost_re7_c2p1_tnt1,Region-wide,299901475681.2743,1452.4105636434203,301.3538862449177,0,7,0,NoCut,00
prm15_fix_wcost_re7_c2p1_tnt1,Uruguay,4911668789.202447,0.0,4.911668789202447,0,7,0,NoCut,00
prm15_fix_wcost_re8_c2p1_co2_cut90p_tnt1,Argentina,61947503934.4488,193.57766434110926,62.14108159878991,1,8,0,90%Cut,10
prm15_fix_wcost_re8_c2p1_co2_cut90p_tnt1,Brazil,219191511751.98865,11701.575219075043,230.8930869710637,1,8,0,90%Cut,10
prm15_fix_wcost_re8_c2p1_co2_cut90p_tnt1,Chile,29621646067.106564,2683.6377279454764,32.30528379505204,1,8,0,90%Cut,10
prm15_fix_wcost_re8_c2p1_co2_cut90p_tnt1,Paraguay,7064020989.110046,7.884118346180891,7.071905107456228,1,8,0,90%Cut,10
prm15_fix_wcost_re8_c2p1_co2_cut90p_tnt1,Region-wide,324763626512.777,14791.034303475653,339.55466081625264,1,8,0,90%Cut,10
prm15_fix_wcost_re8_c2p1_co2_cut90p_tnt1,Uruguay,6938943770.122919,204.35957376784452,7.143303343890764,1,8,0,90%Cut,10
prm15_fix_wcost_re8_c2p1_tnt1,Argentina,53574200574.36079,0.0,53.57420057436079,0,8,0,NoCut,00
prm15_fix_wcost_re8_c2p1_tnt1,Brazil,215148026122.10205,1241.9626755298107,216.38998879763182,0,8,0,NoCut,00
prm15_fix_wcost_re8_c2p1_tnt1,Chile,26066233664.575348,0.0,26.06623366457535,0,8,0,NoCut,00
prm15_fix_wcost_re8_c2p1_tnt1,Paraguay,3332470971.107535,291.87492798836183,3.6243458990958963,0,8,0,NoCut,00
prm15_fix_wcost_re8_c2p1_tnt1,Region-wide,302747258881.7902,1661.1467486145016,304.40840563040473,0,8,0,NoCut,00
prm15_fix_wcost_re8_c2p1_tnt1,Uruguay,4626327549.644494,127.30914509632886,4.753636694740822,0,8,0,NoCut,00
prm15_fix_wcost_re9_c2p1_co2_cut90p_tnt1,Argentina,62241486374.514565,224.57017053872232,62.466056545053284,1,9,0,90%Cut,10
prm15_fix_wcost_re9_c2p1_co2_cut90p_tnt1,Brazil,217852357253.1129,11661.908447776284,229.51426570088918,1,9,0,90%Cut,10
prm15_fix_wcost_re9_c2p1_co2_cut90p_tnt1,Chile,30576529262.22586,2811.3550839874406,33.3878843462133,1,9,0,90%Cut,10
prm15_fix_wcost_re9_c2p1_co2_cut90p_tnt1,Paraguay,7472936093.529984,4.949647445133745,7.477885740975118,1,9,0,90%Cut,10
prm15_fix_wcost_re9_c2p1_co2_cut90p_tnt1,Region-wide,325083464820.9195,14896.593279234508,339.980058100154,1,9,0,90%Cut,10
prm15_fix_wcost_re9_c2p1_co2_cut90p_tnt1,Uruguay,6940155837.536188,193.8099294869273,7.133965767023115,1,9,0,90%Cut,10
prm15_fix_wcost_re9_c2p1_tnt1,Argentina,52031510286.380135,0.0,52.03151028638014,0,9,0,NoCut,00
prm15_fix_wcost_re9_c2p1_tnt1,Brazil,216329345463.32678,1236.361451701,217.5657069150278,0,9,0,NoCut,00
prm15_fix_wcost_re9_c2p1_tnt1,Chile,26106134610.74326,0.0,26.10613461074326,0,9,0,NoCut,00
prm15_fix_wcost_re9_c2p1_tnt1,Paraguay,3497195825.3229055,294.566195185207,3.7917620205081124,0,9,0,NoCut,00
prm15_fix_wcost_re9_c2p1_tnt1,Region-wide,303246715032.1979,1565.040528914901,304.8117555611127,0,9,0,NoCut,00
prm15_fix_wcost_re9_c2p1_tnt1,Uruguay,5282528846.424776,34.112882028693754,5.316641728453471,0,9,0,NoCut,00
