project,period,specified_capacity_mw,specified_capacity_mwh
p_solar_Argentina_AR276,2050,0.0,
p_solar_Brazil_BR1020,2030,0.0,
p_solar_Brazil_BR2686,2025,0.0,
p_solar_Argentina_AR628,2025,0.0,
p_solar_Brazil_BR1685,2020,0.0,
p_wind_Paraguay_PY54,2030,0.0,
p_solar_Argentina_AR584,2020,0.0,
p_solar_Argentina_AR732,2020,0.0,
p_solar_Brazil_BR2260,2035,0.0,
p_wind_Argentina_AR892,2020,0.0,
p_solar_Argentina_AR771,2025,0.0,
p_solar_Argentina_AR200,2045,0.0,
p_solar_Brazil_BR2641,2045,182.5,
p_wind_Argentina_AR402,2035,0.0,
p_wind_Brazil_BR2688,2040,0.0,
p_solar_Argentina_AR525,2045,0.0,
p_wind_Argentina_AR318,2030,1044.0,
p_wind_Argentina_AR361,2040,243.0,
p_solar_Uruguay_UY9,2035,0.0,
p_solar_Argentina_AR764,2040,0.0,
p_solar_Chile_CL100,2025,0.0,
p_wind_Brazil_BR2810,2030,0.0,
p_wind_Argentina_AR873,2025,0.0,
p_solar_Argentina_AR432,2020,0.0,
p_solar_Brazil_BR2182,2020,0.0,
p_solar_Chile_CL196,2030,0.0,
p_wind_Argentina_AR476,2045,429.0,
p_solar_Brazil_BR2835,2020,0.0,
p_wind_Argentina_AR931,2050,0.0,
p_wind_Argentina_AR940,2040,0.0,
p_wind_Brazil_BR1290,2040,0.0,
p_wind_Brazil_BR2812,2035,1770.0,
p_wind_Uruguay_UY22,2050,0.0,
p_solar_Brazil_BR1402,2035,156.0,
p_wind_Argentina_AR647,2035,0.0,
p_wind_Brazil_BR2706,2045,918.0,
p_solar_Brazil_BR1466,2020,0.0,
p_wind_Brazil_BR2674,2020,0.0,
p_solar_Brazil_BR2383,2040,195.7,
p_solar_Uruguay_UY40,2025,0.0,
p_solar_Brazil_BR2775,2050,182.1,
p_solar_Brazil_BR1409,2050,157.6,
p_solar_Uruguay_UY29,2040,153.9000000001,
p_wind_Argentina_AR960,2035,0.0,
p_solar_Brazil_BR1092,2030,0.0,
p_wind_Argentina_AR1112,2045,0.0,
p_solar_Brazil_BR2444,2035,0.0,
p_wind_Brazil_BR1289,2020,0.0,
p_wind_Brazil_BR2827,2030,0.0,
p_solar_Argentina_AR503,2035,0.0,
p_wind_Argentina_AR167,2045,813.0,
p_wind_Argentina_AR796,2025,0.0,
p_solar_Brazil_BR1470,2020,0.0,
p_solar_Argentina_AR808,2030,0.0,
p_solar_Argentina_AR526,2035,0.0,
p_wind_Chile_CL143,2040,0.0,
p_solar_Brazil_BR2171,2020,0.0,
p_solar_Brazil_BR2336,2035,188.6,
p_wind_Uruguay_UY17,2045,0.0,
P_Chile_Coal_IGCC,2045,0.0,
p_solar_Brazil_BR2118,2035,0.0,
p_solar_Chile_CL129,2035,0.0,
p_wind_Argentina_AR470,2030,0.0,
p_wind_Argentina_AR522,2045,0.0,
p_solar_Paraguay_PY30,2030,0.0,
p_solar_Brazil_BR2712,2050,187.3,
p_solar_Brazil_BR1360,2035,0.0,
p_wind_Uruguay_UY54,2020,0.0,
p_wind_Argentina_AR373,2025,0.0,
p_solar_Chile_CL202,2025,0.0,
p_wind_Chile_CL246,2020,0.0,
p_wind_Argentina_AR871,2035,0.0,
p_wind_Argentina_AR939,2025,0.0,
p_solar_Argentina_AR686,2035,0.0,
p_solar_Brazil_BR2040,2045,108.8,
p_wind_Argentina_AR119,2040,0.0,
p_wind_Paraguay_PY15,2050,0.0,
p_solar_Argentina_AR144,2030,0.0,
p_solar_Brazil_BR1134,2045,111.4,
p_solar_Brazil_BR2461,2025,0.0,
p_wind_Argentina_AR204,2035,0.0,
p_solar_Argentina_AR484,2045,0.0,
p_solar_Uruguay_UY12,2030,0.0,
p_solar_Brazil_BR2751,2050,183.1,
p_solar_Brazil_BR2539,2035,169.4,
p_solar_Argentina_AR552,2020,0.0,
p_wind_Uruguay_UY43,2040,0.0,
p_solar_Brazil_BR1695,2040,155.5,
p_solar_Argentina_AR136,2020,0.0,
p_solar_Brazil_BR1191,2050,125.4,
p_solar_Argentina_AR561,2035,0.0,
p_solar_Argentina_AR623,2045,0.0,
p_solar_Brazil_BR2086,2025,0.0,
p_solar_Paraguay_PY57,2020,0.0,
p_solar_Brazil_BR2393,2025,0.0,
p_solar_Argentina_AR880,2045,0.0,
p_solar_Brazil_BR1201,2030,0.0,
P_Argentina_Gas_OCGT,2050,30429.96319252,
p_solar_Brazil_BR789,2045,0.0,
p_solar_Chile_CL256,2040,0.0,
p_solar_Uruguay_UY15,2035,133.5,
p_solar_Uruguay_UY48,2020,0.0,
p_wind_Argentina_AR199,2030,0.0,
p_solar_Paraguay_PY101,2040,0.0,
p_wind_Brazil_BR1501,2020,0.0,
p_solar_Brazil_BR2382,2035,195.1,
p_solar_Chile_CL274,2050,0.0,
p_solar_Chile_CL160,2030,0.0,
p_wind_Argentina_AR725,2020,0.0,
p_wind_Brazil_BR2746,2050,1374.0,
p_solar_Chile_CL253,2035,0.0,
p_wind_Argentina_AR694,2025,0.0,
p_wind_Paraguay_PY31,2025,0.0,
p_wind_Argentina_AR724,2030,0.0,
p_wind_Argentina_AR781,2050,0.0,
p_wind_Argentina_AR367,2025,0.0,
p_solar_Chile_CL250,2030,0.0,
p_wind_Brazil_BR2825,2050,1809.0,
p_solar_Argentina_AR13,2050,0.0,
p_wind_Argentina_AR898,2035,0.0,
p_wind_Argentina_AR774,2045,0.0,
p_solar_Chile_CL302,2025,0.0,
p_solar_Argentina_AR415,2045,0.0,
p_solar_Brazil_BR2741,2045,177.1,
p_wind_Paraguay_PY25,2050,0.0,
p_solar_Argentina_AR182,2045,0.0,
p_solar_Brazil_BR873,2035,0.0,
p_solar_Argentina_AR576,2050,0.0,
p_wind_Argentina_AR260,2035,0.0,
p_wind_Brazil_BR2795,2040,0.0,
p_wind_Argentina_AR952,2035,0.0,
p_solar_Brazil_BR2135,2040,161.7,
p_solar_Brazil_BR2084,2020,0.0,
p_wind_Uruguay_UY48,2030,0.0,
p_solar_Argentina_AR92,2035,0.0,
p_solar_Brazil_BR1826,2035,149.7,
p_solar_Brazil_BR2673,2045,175.3,
p_solar_Argentina_AR408,2050,0.0,
p_solar_Argentina_AR506,2020,0.0,
P_Hydro_Amazon1086,2040,0.0,
P_Hydro_La_Plata975,2030,0.0,
P_Hydro_SChile_Pacific_Coast1325,2040,0.0,
P_Hydro_NChile_Pacific_Coast1209,2045,275.0,
P_Hydro_Amazon1071,2020,0.0,
P_Hydro_Amazon1261,2020,0.0,
P_Hydro_Parnaiba1075,2035,65.0,
U_Hydro_Amazon1285,2020,0.0,
P_Hydro_Parnaiba1081,2050,96.0,
P_Hydro_Tocantins1077,2050,820.0,
P_Hydro_La_Plata965,2035,80.0,
P_Hydro_La_Plata963,2040,214.0,
P_Hydro_Tocantins1089,2040,0.0,
P_Hydro_Negro64,2050,0.0,
P_Hydro_SAmerica_Colorado59,2040,0.0,
P_Hydro_Tocantins1286,2050,0.0,
P_Hydro_Tocantins1054,2040,51.0,
P_Hydro_Uruguay_Brazil_SAtlantic_Coast995,2040,50.0,
P_Hydro_La_Plata982,2035,0.0,
P_Hydro_Amazon1072,2025,0.0,
P_Hydro_Negro53,2025,0.0,
P_Hydro_La_Plata985,2030,96.0,
P_Hydro_Amazon1280,2050,300.0,
P_Hydro_Amazon1086,2030,0.0,
P_Hydro_SChile_Pacific_Coast1325,2030,0.0,
U_Hydro_SChile_Pacific_Coast1324,2050,0.0,
P_Hydro_SAmerica_Colorado115,2045,0.0,
P_Hydro_NChile_Pacific_Coast1209,2035,275.0,
P_Hydro_Parnaiba1075,2025,0.0,
P_Hydro_Parnaiba1081,2040,96.0,
P_Hydro_Tocantins1077,2040,820.0,
P_Hydro_Amazon1231,2045,1600.0,
P_Hydro_La_Plata85,2045,3065.0,
P_Hydro_La_Plata976,2050,54.0,
P_Hydro_La_Plata963,2030,0.0,
P_Hydro_SAmerica_Colorado59,2030,0.0,
P_Hydro_La_Plata1005,2045,61.0,
P_Hydro_Tocantins1286,2040,0.0,
P_Hydro_Tocantins1054,2030,0.0,
P_Hydro_Tocantins1297,2045,142.0,
P_Hydro_Uruguay_Brazil_SAtlantic_Coast995,2030,0.0,
P_Hydro_La_Plata982,2025,0.0,
P_Hydro_La_Plata985,2020,0.0,
P_Hydro_Amazon1280,2040,300.0,
P_Hydro_Amazon1086,2020,0.0,
P_Hydro_Amazon1254,2035,0.0,
P_Hydro_Tocantins1059,2020,0.0,
P_Hydro_SChile_Pacific_Coast1325,2020,0.0,
P_Hydro_SChile_Pacific_Coast3590,2050,105.0,
P_Hydro_SAmerica_Colorado115,2035,0.0,
P_Hydro_NChile_Pacific_Coast1209,2025,275.0,
P_Hydro_Amazon1096,2050,66.0,
U_Hydro_Amazon1068,2045,1819.0,
U_Hydro_Amazon1097,2050,300.0,
P_Hydro_Parnaiba1081,2030,96.0,
P_Hydro_SChile_Pacific_Coast1206,2045,460.0,
U_Hydro_Amazon1093,2050,11233.0,
P_Hydro_Tocantins1077,2030,0.0,
P_Hydro_Uruguay_Brazil_SAtlantic_Coast1003,2040,0.0,
P_Hydro_Amazon1231,2035,0.0,
U_Hydro_La_Plata962,2050,177.0,
P_Hydro_La_Plata976,2040,54.0,
P_Hydro_La_Plata963,2020,0.0,
P_Hydro_SAmerica_Colorado59,2020,0.0,
P_Hydro_Tocantins1046,2045,125.0,
U_Hydro_Uruguay_Brazil_SAtlantic_Coast1313,2045,333.0,
P_Hydro_La_Plata1005,2035,61.0,
P_Hydro_Tocantins1054,2020,0.0,
P_Hydro_Tocantins1297,2035,0.0,
P_Hydro_Amazon1257,2045,95.0,
P_Hydro_Amazon1073,2050,350.0,
P_Hydro_Amazon1280,2030,0.0,
P_Hydro_Amazon1254,2025,0.0,
P_Hydro_SAmerica_Colorado98,2020,0.0,
P_Hydro_SChile_Pacific_Coast3590,2040,105.0,
P_Hydro_SArgentina_SAtlantic_Coast101,2050,0.0,
P_Hydro_Sao_Francisco1002,2050,60.0,
P_Hydro_Amazon1272,2035,0.0,
P_Hydro_La_Plata986,2045,101.0,
P_Hydro_La_Plata969,2050,63.0,
P_Hydro_Amazon1096,2040,66.0,
P_Hydro_Amazon1288,2050,93.0,
P_Hydro_Uruguay_Brazil_SAtlantic_Coast1037,2045,120.0,
U_Hydro_Amazon1068,2035,1819.0,
P_Hydro_Tocantins1036,2045,150.0,
P_Hydro_Tocantins1051,2050,106.0,
P_Hydro_Amazon1276,2050,136.0,
P_Hydro_Amazon1267,2045,342.0,
P_Hydro_Uruguay_Brazil_SAtlantic_Coast1014,2050,81.0,
U_Hydro_Amazon1097,2040,300.0,
P_Hydro_Parnaiba1081,2020,0.0,
P_Hydro_SChile_Pacific_Coast1206,2035,0.0,
U_Hydro_Amazon1093,2040,11233.0,
P_Hydro_Uruguay_Brazil_SAtlantic_Coast1003,2030,0.0,
P_Hydro_Amazon1231,2025,0.0,
P_Hydro_La_Plata976,2030,54.0,
P_Hydro_Uruguay_Brazil_SAtlantic_Coast993,2050,195.0,
P_Hydro_Tocantins1046,2035,125.0,
P_Hydro_La_Plata983,2030,0.0,
P_Hydro_Uruguay_Brazil_SAtlantic_Coast1010,2050,55.0,
U_Hydro_Uruguay_Brazil_SAtlantic_Coast1313,2035,0.0,
P_Hydro_La_Plata1005,2025,0.0,
P_Hydro_La_Plata1000,2045,54.0,
P_Hydro_Amazon1257,2035,0.0,
P_Hydro_Amazon1073,2040,350.0,
P_Hydro_La_Plata977,2050,62.0,
P_Hydro_Tocantins1305,2045,70.0,
P_Hydro_Amazon1280,2020,0.0,
P_Hydro_Tocantins1303,2045,72.0,
U_Hydro_Amazon1230,2035,0.0,
P_Hydro_SArgentina_SAtlantic_Coast101,2040,0.0,
P_Hydro_Sao_Francisco1002,2040,60.0,
U_Hydro_SAmerica_Colorado89,2045,0.0,
P_Hydro_Amazon1272,2025,0.0,
P_Hydro_La_Plata986,2035,101.0,
P_Hydro_La_Plata969,2040,63.0,
P_Hydro_Amazon1288,2040,93.0,
P_Hydro_La_Plata87,2045,0.0,
P_Hydro_Uruguay_Brazil_SAtlantic_Coast1037,2035,0.0,
P_Hydro_Amazon1276,2040,136.0,
P_Hydro_Amazon1267,2035,0.0,
P_Hydro_Uruguay_Brazil_SAtlantic_Coast1014,2040,81.0,
P_Hydro_SChile_Pacific_Coast1206,2025,0.0,
P_Hydro_Amazon1274,2045,0.0,
P_Hydro_Amazon1262,2050,0.0,
U_Hydro_Amazon1093,2030,0.0,
P_Hydro_Uruguay_Brazil_SAtlantic_Coast1003,2020,0.0,
P_Hydro_La_Plata976,2020,0.0,
P_Hydro_Tocantins1295,2045,75.0,
P_Hydro_SAmerica_Colorado69,2020,0.0,
P_Hydro_Tocantins1046,2025,0.0,
P_Hydro_La_Plata983,2020,0.0,
P_Hydro_Uruguay_Brazil_SAtlantic_Coast1010,2040,55.0,
U_Hydro_La_Plata961,2040,77.0,
P_Hydro_Amazon911,2035,241.0,
P_Hydro_Negro54,2050,168.0,
P_Hydro_La_Plata1000,2035,0.0,
P_Hydro_Amazon1257,2025,0.0,
U_Hydro_La_Plata1329,2040,0.0,
P_Hydro_Amazon1073,2030,0.0,
P_Hydro_La_Plata977,2040,62.0,
P_Hydro_Negro52,2025,0.0,
P_Hydro_Tocantins1294,2045,408.0,
P_Hydro_Amazon1266,2045,64.0,
P_Hydro_Negro51,2045,170.0,
P_Hydro_La_Plata104,2020,0.0,
U_Hydro_Amazon1230,2025,0.0,
U_Hydro_SAmerica_Colorado89,2035,0.0,
P_Hydro_La_Plata969,2030,0.0,
P_Hydro_Amazon1288,2030,0.0,
P_Hydro_La_Plata1030,2050,58.0,
P_Hydro_La_Plata87,2035,0.0,
P_Hydro_Uruguay_Brazil_SAtlantic_Coast1037,2025,0.0,
P_Hydro_Amazon1276,2030,0.0,
P_Hydro_Amazon1267,2025,0.0,
P_Hydro_Amazon1274,2035,0.0,
P_Hydro_Amazon1262,2040,0.0,
P_Hydro_SChile_Pacific_Coast1208,2050,500.0,
P_Hydro_Tocantins1295,2035,75.0,
P_Hydro_La_Plata964,2050,724.0,
P_Hydro_Uruguay_Brazil_SAtlantic_Coast1010,2030,0.0,
U_Hydro_La_Plata961,2030,77.0,
P_Hydro_Amazon911,2025,0.0,
P_Hydro_SArgentina_SAtlantic_Coast106,2050,0.0,
P_Hydro_La_Plata1023,2050,50.0,
P_Hydro_La_Plata1000,2025,0.0,
P_Hydro_SArgentina_SAtlantic_Coast108,2045,0.0,
P_Hydro_SChile_Pacific_Coast1214,2020,0.0,
U_Hydro_La_Plata1329,2030,0.0,
P_Hydro_La_Plata977,2030,0.0,
P_Hydro_La_Plata979,2050,350.0,
P_Hydro_Amazon1266,2035,0.0,
P_Hydro_Amazon1269,2050,3336.0,
P_Hydro_Negro51,2035,170.0,
U_Hydro_SAmerica_Colorado89,2025,0.0,
P_Hydro_Amazon1288,2020,0.0,
P_Hydro_La_Plata1030,2040,58.0,
P_Hydro_La_Plata87,2025,0.0,
P_Hydro_La_Plata997,2030,0.0,
P_Hydro_Amazon1071,2045,275.0,
P_Hydro_Amazon1262,2030,0.0,
U_Hydro_Amazon1285,2045,2160.0,
P_Hydro_SChile_Pacific_Coast1208,2040,500.0,
P_Hydro_Tocantins1295,2025,75.0,
P_Hydro_La_Plata964,2040,724.0,
P_Hydro_Uruguay_Brazil_SAtlantic_Coast1010,2020,0.0,
U_Hydro_La_Plata961,2020,0.0,
P_Hydro_SArgentina_SAtlantic_Coast106,2040,0.0,
P_Hydro_Uruguay_Brazil_SAtlantic_Coast994,2045,80.0,
P_Hydro_Tocantins1287,2020,0.0,
P_Hydro_SArgentina_SAtlantic_Coast108,2035,0.0,
U_Hydro_La_Plata1329,2020,0.0,
P_Hydro_Amazon1266,2025,0.0,
P_Hydro_Negro53,2050,102.0,
P_Hydro_Negro51,2025,0.0,
P_Hydro_La_Plata116,2020,0.0,
P_Hydro_Tocantins1306,2045,51.0,
P_Hydro_La_Plata1030,2030,0.0,
P_Hydro_La_Plata997,2020,0.0,
P_Hydro_Amazon1071,2035,275.0,
P_Hydro_Amazon1262,2020,0.0,
P_Hydro_Negro83,2050,0.0,
P_Hydro_SChile_Pacific_Coast1208,2030,0.0,
P_Hydro_La_Plata984,2045,135.0,
U_Hydro_SChile_Pacific_Coast1211,2050,309.0,
P_Hydro_Negro114,2045,0.0,
P_Hydro_Uruguay_Brazil_SAtlantic_Coast994,2035,0.0,
P_Hydro_Tocantins1300,2050,0.0,
P_Hydro_SArgentina_SAtlantic_Coast108,2025,0.0,
P_Hydro_Negro55,2050,101.0,
P_Hydro_Amazon1263,2045,881.0,
P_Hydro_La_Plata1028,2035,0.0,
P_Hydro_Tocantins1056,2020,0.0,
P_Hydro_Negro53,2040,102.0,
P_Hydro_La_Plata985,2045,96.0,
U_Hydro_Amazon1252,2045,3150.0,
P_Hydro_Tocantins1306,2035,0.0,
P_Hydro_Tocantins1059,2045,70.0,
P_Hydro_SChile_Pacific_Coast97,2050,0.0,
P_Hydro_Negro83,2040,0.0,
P_Hydro_SChile_Pacific_Coast1208,2020,0.0,
P_Hydro_Negro56,2045,172.0,
P_Hydro_Amazon1264,2030,0.0,
P_Hydro_La_Plata968,2030,0.0,
P_Hydro_Amazon1094,2025,0.0,
P_Hydro_Sao_Francisco1074,2025,240.0,
P_Hydro_La_Plata984,2035,0.0,
U_Hydro_SChile_Pacific_Coast1211,2040,309.0,
P_Hydro_Negro114,2035,0.0,
P_Hydro_Uruguay_Brazil_SAtlantic_Coast994,2025,0.0,
P_Hydro_Tocantins1300,2040,0.0,
P_Hydro_Tocantins1054,2045,51.0,
P_Hydro_Negro55,2040,101.0,
P_Hydro_Amazon1263,2035,0.0,
P_Hydro_La_Plata1028,2025,0.0,
P_Hydro_La_Plata985,2035,96.0,
U_Hydro_Amazon1252,2035,0.0,
U_Hydro_Amazon1270,2045,746.0,
P_Hydro_Amazon1254,2050,512.0,
P_Hydro_Tocantins1306,2025,0.0,
P_Hydro_Tocantins1059,2035,0.0,
P_Hydro_SChile_Pacific_Coast97,2040,0.0,
P_Hydro_SAmerica_Colorado98,2045,0.0,
U_Hydro_SChile_Pacific_Coast1217,2050,61.0,
P_Hydro_Amazon1082,2050,3336.0,
P_Hydro_Tocantins1296,2025,160.0,
P_Hydro_Amazon1091,2050,0.0,
P_Hydro_Negro83,2030,0.0,
P_Hydro_Negro56,2035,172.0,
P_Hydro_Amazon1264,2020,0.0,
P_Hydro_La_Plata968,2020,0.0,
P_Hydro_La_Plata984,2025,0.0,
P_Hydro_Tocantins1291,2040,0.0,
U_Hydro_SChile_Pacific_Coast1211,2030,0.0,
P_Hydro_Negro114,2025,0.0,
P_Hydro_SChile_Pacific_Coast1215,2040,600.0,
P_Hydro_Tocantins1302,2050,620.0,
P_Hydro_Tocantins1300,2030,0.0,
P_Hydro_Negro55,2030,0.0,
P_Hydro_Amazon1263,2025,0.0,
U_Hydro_Amazon1252,2025,0.0,
P_Hydro_Tocantins1292,2020,0.0,
U_Hydro_Amazon1270,2035,746.0,
P_Hydro_Amazon1254,2040,512.0,
P_Hydro_Tocantins1059,2025,0.0,
P_Hydro_SChile_Pacific_Coast97,2030,0.0,
P_Hydro_SAmerica_Colorado98,2035,0.0,
P_Hydro_SAmerica_Colorado81,2020,0.0,
U_Hydro_SChile_Pacific_Coast1217,2040,61.0,
P_Hydro_Amazon1082,2040,3336.0,
P_Hydro_Amazon1272,2050,0.0,
P_Hydro_Amazon1091,2040,0.0,
P_Hydro_Negro83,2020,0.0,
U_Hydro_La_Plata1035,2045,52.0,
P_Hydro_Negro56,2025,0.0,
P_Hydro_Uruguay_Brazil_SAtlantic_Coast1003,2045,0.0,
P_Hydro_Tocantins1291,2030,0.0,
P_Hydro_Amazon1062,2035,0.0,
P_Hydro_SChile_Pacific_Coast1215,2030,0.0,
P_Hydro_SAmerica_Colorado69,2045,202.0,
P_Hydro_Tocantins1302,2040,620.0,
P_Hydro_La_Plata983,2045,0.0,
P_Hydro_Tocantins1300,2020,0.0,
P_Hydro_La_Plata1025,2025,0.0,
P_Hydro_Sao_Francisco1018,2030,0.0,
P_Hydro_Negro52,2050,174.0,
P_Hydro_La_Plata1293,2045,1080.0,
U_Hydro_Amazon1270,2025,0.0,
P_Hydro_Tocantins1060,2050,95.0,
P_Hydro_SAmerica_Colorado98,2025,0.0,
P_Hydro_La_Plata104,2045,69.0,
U_Hydro_Amazon1230,2050,252.0,
U_Hydro_SChile_Pacific_Coast1217,2030,0.0,
P_Hydro_Amazon1289,2045,129.0,
P_Hydro_Amazon1082,2030,3336.0,
P_Hydro_Amazon1091,2030,0.0,
P_Hydro_Tocantins1043,2050,320.0,
U_Hydro_La_Plata1035,2035,0.0,
P_Hydro_Amazon1267,2050,342.0,
P_Hydro_Sao_Francisco1034,2045,342.0,
P_Hydro_Tocantins1291,2020,0.0,
P_Hydro_Amazon1062,2025,0.0,
P_Hydro_SChile_Pacific_Coast1215,2020,0.0,
P_Hydro_SAmerica_Colorado69,2035,202.0,
P_Hydro_Tocantins1302,2030,0.0,
P_Hydro_Amazon911,2050,241.0,
P_Hydro_Amazon1278,2025,0.0,
P_Hydro_La_Plata1000,2050,54.0,
P_Hydro_Sao_Francisco1018,2020,0.0,
P_Hydro_SChile_Pacific_Coast1214,2045,0.0,
P_Hydro_Negro52,2040,174.0,
P_Hydro_La_Plata1293,2035,0.0,
P_Hydro_La_Plata991,2050,340.0,
P_Hydro_Tocantins1060,2040,95.0,
P_Hydro_Amazon1253,2020,0.0,
U_Hydro_SChile_Pacific_Coast1316,2035,145.0,
P_Hydro_La_Plata104,2035,69.0,
U_Hydro_Amazon1230,2040,252.0,
P_Hydro_Amazon1289,2035,0.0,
P_Hydro_Parnaiba1079,2020,0.0,
P_Hydro_Amazon1055,2050,53.0,
P_Hydro_Amazon1082,2020,0.0,
P_Hydro_Amazon1091,2020,0.0,
P_Hydro_Tocantins1043,2040,320.0,
U_Hydro_La_Plata1035,2025,0.0,
P_Hydro_Sao_Francisco1034,2035,0.0,
P_Hydro_NChile_Pacific_Coast1210,2035,0.0,
P_Hydro_Parnaiba1083,2020,0.0,
P_Hydro_SAmerica_Colorado69,2025,202.0,
P_Hydro_Amazon911,2040,241.0,
P_Hydro_Tocantins1287,2045,64.0,
P_Hydro_SAmerica_Colorado80,2035,0.0,
P_Hydro_SChile_Pacific_Coast1214,2035,0.0,
P_Hydro_Tocantins1085,2050,1087.0,
U_Hydro_La_Plata1329,2045,0.0,
P_Hydro_Uruguay_Brazil_SAtlantic_Coast1012,2030,0.0,
P_Hydro_La_Plata1293,2025,0.0,
P_Hydro_Negro112,2030,0.0,
P_Hydro_La_Plata991,2040,340.0,
P_Hydro_Amazon1268,2040,0.0,
P_Hydro_Tocantins1060,2030,0.0,
P_Hydro_SChile_Pacific_Coast1213,2045,360.0,
P_Hydro_SChile_Pacific_Coast1212,2040,660.0,
U_Hydro_SChile_Pacific_Coast1316,2025,145.0,
P_Hydro_La_Plata104,2025,0.0,
P_Hydro_La_Plata116,2045,0.0,
P_Hydro_Amazon1289,2025,0.0,
P_Hydro_Amazon1055,2040,0.0,
P_Hydro_La_Plata999,2045,63.0,
P_Hydro_La_Plata973,2040,60.0,
P_Hydro_La_Plata997,2045,0.0,
P_Hydro_Tocantins1043,2030,320.0,
P_Hydro_SChile_Pacific_Coast91,2035,0.0,
P_Hydro_Sao_Francisco1053,2050,114.0,
P_Hydro_Sao_Francisco1034,2025,0.0,
P_Hydro_La_Plata1029,2045,150.0,
P_Hydro_NChile_Pacific_Coast1210,2025,0.0,
U_Hydro_Amazon1069,2045,3300.0,
P_Hydro_Tocantins1309,2020,0.0,
U_Hydro_SChile_Pacific_Coast1315,2045,155.0,
P_Hydro_Tocantins1287,2035,64.0,
P_Hydro_Parnaiba1087,2040,94.0,
P_Hydro_SAmerica_Colorado80,2025,0.0,
P_Hydro_Tocantins1085,2040,1087.0,
P_Hydro_Uruguay_Brazil_SAtlantic_Coast1012,2020,0.0,
P_Hydro_Negro112,2020,0.0,
P_Hydro_La_Plata991,2030,0.0,
P_Hydro_Amazon1268,2030,0.0,
P_Hydro_Tocantins1056,2045,72.0,
P_Hydro_Tocantins1060,2020,0.0,
P_Hydro_SChile_Pacific_Coast1213,2035,0.0,
P_Hydro_SChile_Pacific_Coast1212,2030,0.0,
P_Hydro_Tocantins1308,2035,125.0,
P_Hydro_La_Plata116,2035,0.0,
P_Hydro_Amazon1055,2030,0.0,
P_Hydro_La_Plata999,2035,63.0,
P_Hydro_La_Plata973,2030,0.0,
P_Hydro_Amazon1273,2050,53.0,
P_Hydro_NEast_SAmerica_SAtlantic_Coast1099,2025,0.0,
P_Hydro_Tocantins1043,2020,0.0,
P_Hydro_SChile_Pacific_Coast91,2025,0.0,
P_Hydro_Sao_Francisco1053,2040,114.0,
P_Hydro_Tocantins1044,2050,76.0,
P_Hydro_Uruguay_Brazil_SAtlantic_Coast1006,2030,0.0,
P_Hydro_La_Plata1029,2035,0.0,
U_Hydro_Tocantins1298,2050,1087.0,
P_Hydro_Tocantins1063,2025,0.0,
U_Hydro_Amazon1069,2035,3300.0,
U_Hydro_La_Plata987,2025,0.0,
P_Hydro_Amazon1094,2050,95.0,
P_Hydro_Sao_Francisco1074,2050,240.0,
P_Hydro_Tocantins1304,2045,300.0,
U_Hydro_SChile_Pacific_Coast1315,2035,155.0,
P_Hydro_Tocantins1287,2025,0.0,
P_Hydro_Parnaiba1087,2030,94.0,
P_Hydro_SAmerica_Colorado99,2040,100.0,
P_Hydro_Uruguay_Brazil_SAtlantic_Coast1013,2050,144.0,
P_Hydro_Tocantins1085,2030,1087.0,
P_Hydro_La_Plata991,2020,0.0,
P_Hydro_Tocantins1301,2035,0.0,
P_Hydro_Amazon1268,2020,0.0,
P_Hydro_La_Plata1028,2050,107.0,
P_Hydro_Tocantins1056,2035,0.0,
P_Hydro_SChile_Pacific_Coast1213,2025,0.0,
P_Hydro_SChile_Pacific_Coast1212,2020,0.0,
P_Hydro_Tocantins1308,2025,0.0,
P_Hydro_La_Plata116,2025,0.0,
P_Hydro_Uruguay_Brazil_SAtlantic_Coast1019,2045,238.0,
P_Hydro_Parnaiba1080,2020,0.0,
P_Hydro_Amazon1055,2020,0.0,
P_Hydro_La_Plata999,2025,0.0,
P_Hydro_La_Plata973,2020,0.0,
P_Hydro_Amazon1273,2040,0.0,
P_Hydro_Tocantins1296,2050,160.0,
P_Hydro_SChile_Pacific_Coast1207,2050,770.0,
P_Hydro_Sao_Francisco1053,2030,0.0,
P_Hydro_Tocantins1044,2040,76.0,
P_Hydro_Uruguay_Brazil_SAtlantic_Coast1006,2020,0.0,
U_Hydro_Amazon1064,2050,342.0,
P_Hydro_La_Plata1029,2025,0.0,
U_Hydro_Tocantins1298,2040,1087.0,
U_Hydro_Amazon1069,2025,0.0,
P_Hydro_Amazon1264,2045,227.0,
P_Hydro_La_Plata968,2045,84.0,
P_Hydro_Amazon1094,2040,95.0,
P_Hydro_Sao_Francisco1074,2040,240.0,
P_Hydro_La_Plata984,2050,135.0,
P_Hydro_Tocantins1304,2035,0.0,
U_Hydro_SChile_Pacific_Coast1315,2025,155.0,
P_Hydro_Negro1314,2050,637.0,
P_Hydro_Parnaiba1087,2020,0.0,
P_Hydro_SAmerica_Colorado99,2030,100.0,
P_Hydro_Uruguay_Brazil_SAtlantic_Coast1013,2040,144.0,
P_Hydro_Tocantins1085,2020,0.0,
P_Hydro_Amazon1263,2050,881.0,
P_Hydro_Tocantins1301,2025,0.0,
P_Hydro_La_Plata1020,2020,0.0,
P_Hydro_Tocantins1056,2025,0.0,
U_Hydro_Amazon1252,2050,3150.0,
